Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA41, ,[' 1'],[' 2945+'],[' 1475'],"[' 1000.895s (Solving', ' 995.06s 1st Model', ' 266.84s Unsat', ' 0.00s)']",[' 999.922s'], ,[' 352815428'],"[' 13092089 (Analyzed', ' 12448267)']","[' 23514    (Average', ' 529.40 Last', ' 956862)']",[' 3376.1  '],"[' 1475     (Average Length', ' 726.90 Splits', ' 0)']","[' 12448267 (Deleted', ' 12372545)']","[' 481      (Ratio', '   0.00%)']","[' 21071    (Ratio', '   0.17%)']","[' 12448267 (Average Length', '   14.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12448267 (Average', ' 27.93 Max', ' 3683 Sum', ' 347699674)']","[' 12448032 (Average', ' 27.92 Max', ' 3006 Sum', ' 347540579 Ratio', '  99.95%)']","[' 235      (Average', ' 677.00 Max', ' 677 Sum', ' 159095 Ratio', '   0.05%)']", ,[' 48931   '],[' 5016    '],[' 49753   '],[' 29007   '],"[' 87017    (Atom=Atom', ' 24589 Body=Body', ' 14286 Other', ' 48142)']",[' Yes'],"[' 6438     (Eliminated', '    0 Frozen', ' 6438)']","[' 2091     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.30142'],[' 0'], ,[' 573.36'],[' 0'],[' 24.9601'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.33609e+09'],[' 1.11646e+09'],[' 0'],[' 3.92582e+10'],[' 0'],[' 0'],[' 1161 '],[' 2396 '],[' 2 '],[' 0 ']
Solving...,TA42, ,[' 1'],[' 3503+'],[' 1754'],"[' 1001.134s (Solving', ' 994.63s 1st Model', ' 487.58s Unsat', ' 0.00s)']",[' 998.594s'], ,[' 317053750'],"[' 18546697 (Analyzed', ' 17790287)']","[' 33375    (Average', ' 533.04 Last', ' 677013)']",[' 3498.7  '],"[' 1754     (Average Length', ' 856.49 Splits', ' 0)']","[' 17790287 (Deleted', ' 17634049)']","[' 546      (Ratio', '   0.00%)']","[' 18340    (Ratio', '   0.10%)']","[' 17790287 (Average Length', '   14.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 17790287 (Average', ' 17.48 Max', ' 3520 Sum', ' 310928582)']","[' 17790055 (Average', ' 17.47 Max', ' 2686 Sum', ' 310740647 Ratio', '  99.94%)']","[' 232      (Average', ' 810.06 Max', ' 1112 Sum', ' 187935 Ratio', '   0.06%)']", ,[' 48874   '],[' 4904    '],[' 49939   '],[' 28838   '],"[' 86510    (Atom=Atom', ' 24532 Body=Body', ' 14174 Other', ' 47804)']",[' Yes'],"[' 6569     (Eliminated', '    0 Frozen', ' 6569)']","[' 2216     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.53909'],[' 0'], ,[' 632.729'],[' 0'],[' 24.4514'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.97103e+08'],[' 8.03309e+08'],[' 0'],[' 4.64998e+10'],[' 0'],[' 0'],[' 1319 '],[' 2384 '],[' 2 '],[' 0 ']
Solving...,TA43, ,[' 1'],[' 3627+'],[' 1816'],"[' 1001.132s (Solving', ' 994.34s 1st Model', ' 613.75s Unsat', ' 0.00s)']",[' 999.906s'], ,[' 335861120'],"[' 13583674 (Analyzed', ' 12813028)']","[' 28558    (Average', ' 448.67 Last', ' 1079555)']",[' 3448.6  '],"[' 1816     (Average Length', ' 888.04 Splits', ' 0)']","[' 12813028 (Deleted', ' 12749930)']","[' 469      (Ratio', '   0.00%)']","[' 18279    (Ratio', '   0.14%)']","[' 12813028 (Average Length', '   12.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12813028 (Average', ' 25.74 Max', ' 3751 Sum', ' 329788063)']","[' 12812798 (Average', ' 25.72 Max', ' 2930 Sum', ' 329600873 Ratio', '  99.94%)']","[' 230      (Average', ' 813.87 Max', ' 821 Sum', ' 187190 Ratio', '   0.06%)']", ,[' 49050   '],[' 4942    '],[' 50152   '],[' 29052   '],"[' 87152    (Atom=Atom', ' 24708 Body=Body', ' 14212 Other', ' 48232)']",[' Yes'],"[' 6644     (Eliminated', '    0 Frozen', ' 6644)']","[' 2062     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.61806'],[' 0'], ,[' 591.673'],[' 0'],[' 24.4192'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.28178e+09'],[' 1.06312e+09'],[' 0'],[' 4.07877e+10'],[' 0'],[' 0'],[' 1057 '],[' 2143 '],[' 2 '],[' 0 ']
Solving...,TA44, ,[' 1'],[' 3187+'],[' 1596'],"[' 1001.125s (Solving', ' 995.16s 1st Model', ' 230.56s Unsat', ' 0.00s)']",[' 1000.141s'], ,[' 342240832'],"[' 13843423 (Analyzed', ' 13292906)']","[' 25776    (Average', ' 515.71 Last', ' 414339)']",[' 3292.5  '],"[' 1596     (Average Length', ' 781.96 Splits', ' 0)']","[' 13292906 (Deleted', ' 13205567)']","[' 574      (Ratio', '   0.00%)']","[' 20251    (Ratio', '   0.15%)']","[' 13292906 (Average Length', '   15.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13292906 (Average', ' 25.36 Max', ' 3535 Sum', ' 337121182)']","[' 13292654 (Average', ' 25.35 Max', ' 2754 Sum', ' 336923404 Ratio', '  99.94%)']","[' 252      (Average', ' 784.83 Max', ' 2527 Sum', ' 197778 Ratio', '   0.06%)']", ,[' 48770   '],[' 4922    '],[' 49673   '],[' 28752   '],"[' 86252    (Atom=Atom', ' 24428 Body=Body', ' 14192 Other', ' 47632)']",[' Yes'],"[' 6425     (Eliminated', '    0 Frozen', ' 6425)']","[' 2261     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.36609'],[' 0'], ,[' 589.129'],[' 0'],[' 24.4045'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.25152e+09'],[' 1.04018e+09'],[' 0'],[' 4.17387e+10'],[' 0'],[' 0'],[' 1266 '],[' 2340 '],[' 2 '],[' 0 ']
Solving...,TA45, ,[' 1'],[' 3815+'],[' 1910'],"[' 1001.209s (Solving', ' 994.42s 1st Model', ' 245.73s Unsat', ' 0.00s)']",[' 998.922s'], ,[' 370790969'],"[' 14211473 (Analyzed', ' 13334494)']","[' 26870    (Average', ' 496.26 Last', ' 229773)']",[' 3578.2  '],"[' 1910     (Average Length', ' 931.27 Splits', ' 0)']","[' 13334494 (Deleted', ' 13228340)']","[' 511      (Ratio', '   0.00%)']","[' 19959    (Ratio', '   0.15%)']","[' 13334494 (Average Length', '   14.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13334494 (Average', ' 27.31 Max', ' 3404 Sum', ' 364201559)']","[' 13334225 (Average', ' 27.29 Max', ' 2680 Sum', ' 363954462 Ratio', '  99.93%)']","[' 269      (Average', ' 918.58 Max', ' 922 Sum', ' 247097 Ratio', '   0.07%)']", ,[' 49246   '],[' 4976    '],[' 50429   '],[' 29282   '],"[' 87842    (Atom=Atom', ' 24904 Body=Body', ' 14246 Other', ' 48692)']",[' Yes'],"[' 6759     (Eliminated', '    0 Frozen', ' 6759)']","[' 2245     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.63268'],[' 0'], ,[' 576.89'],[' 0'],[' 25.8306'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.30192e+09'],[' 1.08227e+09'],[' 0'],[' 3.93308e+10'],[' 0'],[' 0'],[' 1268 '],[' 2364 '],[' 2 '],[' 0 ']
Solving...,TA46, ,[' 1'],[' 3285+'],[' 1645'],"[' 1000.985s (Solving', ' 994.90s 1st Model', ' 778.61s Unsat', ' 0.00s)']",[' 999.516s'], ,[' 335218826'],"[' 13733166 (Analyzed', ' 13053267)']","[' 28006    (Average', ' 466.09 Last', ' 3723954)']",[' 3355.7  '],"[' 1645     (Average Length', ' 805.48 Splits', ' 0)']","[' 13053267 (Deleted', ' 12967457)']","[' 550      (Ratio', '   0.00%)']","[' 20794    (Ratio', '   0.16%)']","[' 13053267 (Average Length', '   15.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13053267 (Average', ' 25.26 Max', ' 3394 Sum', ' 329726458)']","[' 13052983 (Average', ' 25.24 Max', ' 2616 Sum', ' 329507060 Ratio', '  99.93%)']","[' 284      (Average', ' 772.53 Max', ' 778 Sum', ' 219398 Ratio', '   0.07%)']", ,[' 49053   '],[' 5000    '],[' 50007   '],[' 29113   '],"[' 87335    (Atom=Atom', ' 24711 Body=Body', ' 14270 Other', ' 48354)']",[' Yes'],"[' 6554     (Eliminated', '    0 Frozen', ' 6554)']","[' 2500     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.43508'],[' 0'], ,[' 591.963'],[' 0'],[' 24.338'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.21881e+09'],[' 1.00878e+09'],[' 0'],[' 4.24973e+10'],[' 0'],[' 0'],[' 1368 '],[' 2415 '],[' 2 '],[' 0 ']
Solving...,TA47, ,[' 1'],[' 3467+'],[' 1736'],"[' 1001.189s (Solving', ' 994.76s 1st Model', ' 344.48s Unsat', ' 0.00s)']",[' 1000.609s'], ,[' 311278224'],"[' 17460314 (Analyzed', ' 16833036)']","[' 30490    (Average', ' 552.08 Last', ' 543690)']",[' 3434.5  '],"[' 1736     (Average Length', ' 852.38 Splits', ' 0)']","[' 16833036 (Deleted', ' 16688650)']","[' 485      (Ratio', '   0.00%)']","[' 18327    (Ratio', '   0.11%)']","[' 16833036 (Average Length', '   14.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 16833036 (Average', ' 18.15 Max', ' 3833 Sum', ' 305603739)']","[' 16832767 (Average', ' 18.14 Max', ' 3010 Sum', ' 305395504 Ratio', '  99.93%)']","[' 269      (Average', ' 774.11 Max', ' 823 Sum', ' 208235 Ratio', '   0.07%)']", ,[' 49132   '],[' 4996    '],[' 50202   '],[' 29188   '],"[' 87560    (Atom=Atom', ' 24790 Body=Body', ' 14266 Other', ' 48504)']",[' Yes'],"[' 6666     (Eliminated', '    0 Frozen', ' 6666)']","[' 2167     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.52916'],[' 0'], ,[' 629.693'],[' 0'],[' 24.0342'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.02874e+09'],[' 8.33596e+08'],[' 0'],[' 4.48511e+10'],[' 0'],[' 0'],[' 1222 '],[' 2285 '],[' 2 '],[' 0 ']
Solving...,TA48, ,[' 1'],[' 3043+'],[' 1524'],"[' 1000.908s (Solving', ' 995.37s 1st Model', ' 463.12s Unsat', ' 0.00s)']",[' 998.016s'], ,[' 313289588'],"[' 16769166 (Analyzed', ' 16055295)']","[' 29592    (Average', ' 542.56 Last', ' 1208302)']",[' 3390.4  '],"[' 1524     (Average Length', ' 746.72 Splits', ' 0)']","[' 16055295 (Deleted', ' 15931829)']","[' 578      (Ratio', '   0.00%)']","[' 19701    (Ratio', '   0.12%)']","[' 16055295 (Average Length', '   16.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 16055295 (Average', ' 19.17 Max', ' 3287 Sum', ' 307830692)']","[' 16055096 (Average', ' 19.16 Max', ' 2753 Sum', ' 307696101 Ratio', '  99.96%)']","[' 199      (Average', ' 676.34 Max', ' 931 Sum', ' 134591 Ratio', '   0.04%)']", ,[' 48812   '],[' 4960    '],[' 49663   '],[' 28832   '],"[' 86492    (Atom=Atom', ' 24470 Body=Body', ' 14230 Other', ' 47792)']",[' Yes'],"[' 6411     (Eliminated', '    0 Frozen', ' 6411)']","[' 2145     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.36319'],[' 0'], ,[' 628.881'],[' 0'],[' 23.6892'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.02585e+09'],[' 8.34638e+08'],[' 0'],[' 4.48926e+10'],[' 0'],[' 0'],[' 1407 '],[' 2432 '],[' 2 '],[' 0 ']
Solving...,TA49, ,[' 1'],[' 3111+'],[' 1558'],"[' 1001.102s (Solving', ' 995.11s 1st Model', ' 482.47s Unsat', ' 0.00s)']",[' 1000.266s'], ,[' 353251033'],"[' 13041627 (Analyzed', ' 12386030)']","[' 24840    (Average', ' 498.63 Last', ' 682046)']",[' 3403.7  '],"[' 1558     (Average Length', ' 765.14 Splits', ' 0)']","[' 12386030 (Deleted', ' 12290034)']","[' 570      (Ratio', '   0.00%)']","[' 22536    (Ratio', '   0.18%)']","[' 12386030 (Average Length', '   15.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12386030 (Average', ' 28.08 Max', ' 3254 Sum', ' 347799519)']","[' 12385786 (Average', ' 28.07 Max', ' 3254 Sum', ' 347614323 Ratio', '  99.95%)']","[' 244      (Average', ' 759.00 Max', ' 759 Sum', ' 185196 Ratio', '   0.05%)']", ,[' 48978   '],[' 5004    '],[' 49876   '],[' 29042   '],"[' 87122    (Atom=Atom', ' 24636 Body=Body', ' 14274 Other', ' 48212)']",[' Yes'],"[' 6502     (Eliminated', '    0 Frozen', ' 6502)']","[' 2478     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.34583'],[' 0'], ,[' 571.477'],[' 0'],[' 24.8037'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.3102e+09'],[' 1.10239e+09'],[' 0'],[' 3.98148e+10'],[' 0'],[' 0'],[' 1314 '],[' 2432 '],[' 2 '],[' 0 ']
Solving...,TA50, ,[' 1'],[' 3507+'],[' 1756'],"[' 1001.070s (Solving', ' 995.12s 1st Model', ' 458.98s Unsat', ' 0.00s)']",[' 999.250s'], ,[' 353264323'],"[' 13425928 (Analyzed', ' 12695319)']","[' 27222    (Average', ' 466.36 Last', ' 1015539)']",[' 3385.2  '],"[' 1756     (Average Length', ' 861.51 Splits', ' 0)']","[' 12695319 (Deleted', ' 12626920)']","[' 509      (Ratio', '   0.00%)']","[' 18018    (Ratio', '   0.14%)']","[' 12695319 (Average Length', '   13.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12695319 (Average', ' 27.37 Max', ' 4023 Sum', ' 347500086)']","[' 12695095 (Average', ' 27.35 Max', ' 3006 Sum', ' 347273155 Ratio', '  99.93%)']","[' 224      (Average', ' 1013.08 Max', ' 1017 Sum', ' 226931 Ratio', '   0.07%)']", ,[' 48936   '],[' 4924    '],[' 49994   '],[' 28920   '],"[' 86756    (Atom=Atom', ' 24594 Body=Body', ' 14194 Other', ' 47968)']",[' Yes'],"[' 6582     (Eliminated', '    0 Frozen', ' 6582)']","[' 1823     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.39278'],[' 0'], ,[' 592.186'],[' 0'],[' 25.1547'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.30977e+09'],[' 1.0854e+09'],[' 0'],[' 4.05673e+10'],[' 0'],[' 0'],[' 1069 '],[' 2259 '],[' 2 '],[' 0 ']
