Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,TA31, ,[' 1'],[' 2415+'],[' 1210'],"[' 376.765s (Solving', ' 373.32s 1st Model', ' 78.66s Unsat', ' 0.00s)']",[' 375.266s'], ,[' 133688381'],"[' 6026093  (Analyzed', ' 5967833)']","[' 11744    (Average', ' 508.16 Last', ' 547652)']",[' 2554.5  '],"[' 1210     (Average Length', ' 593.21 Splits', ' 0)']","[' 5967833  (Deleted', ' 5910262)']","[' 592      (Ratio', '   0.01%)']","[' 16901    (Ratio', '   0.28%)']","[' 5967833  (Average Length', '   15.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5967833  (Average', ' 21.95 Max', ' 3053 Sum', ' 131022879)']","[' 5967647  (Average', ' 21.94 Max', ' 3053 Sum', ' 130905581 Ratio', '  99.91%)']","[' 186      (Average', ' 630.63 Max', ' 1129 Sum', ' 117298 Ratio', '   0.09%)']", ,[' 34865   '],[' 4335    '],[' 35178   '],[' 22336   '],"[' 67004    (Atom=Atom', ' 18829 Body=Body', ' 10900 Other', ' 37275)']",[' Yes'],"[' 5098     (Eliminated', '    0 Frozen', ' 5098)']","[' 1800     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.832852'],[' 0'], ,[' 205.667'],[' 0'],[' 9.71613'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.86119e+08'],[' 4.03452e+08'],[' 0'],[' 1.19867e+10'],[' 0'],[' 0'],[' 1054 '],[' 2126 ']
Solving...,TA32, ,[' 1'],[' 2409+'],[' 1207'],"[' 376.777s (Solving', ' 372.86s 1st Model', ' 53.68s Unsat', ' 0.00s)']",[' 375.609s'], ,[' 102272244'],"[' 7025642  (Analyzed', ' 6969873)']","[' 13289    (Average', ' 524.48 Last', ' 280697)']",[' 2677.4  '],"[' 1207     (Average Length', ' 591.89 Splits', ' 0)']","[' 6969873  (Deleted', ' 6899124)']","[' 535      (Ratio', '   0.01%)']","[' 17968    (Ratio', '   0.26%)']","[' 6969873  (Average Length', '   16.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6969873  (Average', ' 14.27 Max', ' 3066 Sum', ' 99464080)']","[' 6969669  (Average', ' 14.25 Max', ' 2961 Sum', ' 99331332 Ratio', '  99.87%)']","[' 204      (Average', ' 650.73 Max', ' 1146 Sum', ' 132748 Ratio', '   0.13%)']", ,[' 35626   '],[' 4464    '],[' 36043   '],[' 23206   '],"[' 69614    (Atom=Atom', ' 19468 Body=Body', ' 11131 Other', ' 39015)']",[' Yes'],"[' 5331     (Eliminated', '    0 Frozen', ' 5331)']","[' 1732     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.897237'],[' 0'], ,[' 219.468'],[' 0'],[' 8.9447'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.34997e+08'],[' 2.70532e+08'],[' 0'],[' 1.1538e+10'],[' 0'],[' 0'],[' 1273 '],[' 2300 ']
Solving...,TA33, ,[' 1'],[' 2387+'],[' 1196'],"[' 376.989s (Solving', ' 372.42s 1st Model', ' 46.68s Unsat', ' 0.00s)']",[' 375.656s'], ,[' 105207175'],"[' 6720956  (Analyzed', ' 6658060)']","[' 12240    (Average', ' 543.96 Last', ' 211596)']",[' 2747.8  '],"[' 1196     (Average Length', ' 589.85 Splits', ' 0)']","[' 6658060  (Deleted', ' 6579591)']","[' 442      (Ratio', '   0.01%)']","[' 16509    (Ratio', '   0.25%)']","[' 6658060  (Average Length', '   16.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6658060  (Average', ' 15.37 Max', ' 2972 Sum', ' 102324152)']","[' 6657854  (Average', ' 15.35 Max', ' 2784 Sum', ' 102216704 Ratio', '  99.89%)']","[' 206      (Average', ' 521.59 Max', ' 1095 Sum', ' 107448 Ratio', '   0.11%)']", ,[' 35066   '],[' 4373    '],[' 35457   '],[' 22687   '],"[' 68057    (Atom=Atom', ' 19079 Body=Body', ' 11001 Other', ' 37977)']",[' Yes'],"[' 5214     (Eliminated', '    0 Frozen', ' 5214)']","[' 1549     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.04602'],[' 0'], ,[' 210.939'],[' 0'],[' 9.17842'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.48022e+08'],[' 2.80633e+08'],[' 0'],[' 1.08443e+10'],[' 0'],[' 0'],[' 1211 '],[' 2216 ']
Solving...,TA34, ,[' 1'],[' 2211+'],[' 1108'],"[' 376.811s (Solving', ' 373.00s 1st Model', ' 67.27s Unsat', ' 0.00s)']",[' 376.063s'], ,[' 107096813'],"[' 5755173  (Analyzed', ' 5715150)']","[' 11845    (Average', ' 482.49 Last', ' 410280)']",[' 2597.8  '],"[' 1108     (Average Length', ' 545.58 Splits', ' 0)']","[' 5715150  (Deleted', ' 5648510)']","[' 539      (Ratio', '   0.01%)']","[' 16222    (Ratio', '   0.28%)']","[' 5715150  (Average Length', '   15.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5715150  (Average', ' 18.30 Max', ' 2991 Sum', ' 104571081)']","[' 5714949  (Average', ' 18.28 Max', ' 2935 Sum', ' 104454842 Ratio', '  99.89%)']","[' 201      (Average', ' 578.30 Max', ' 1062 Sum', ' 116239 Ratio', '   0.11%)']", ,[' 35226   '],[' 4372    '],[' 35498   '],[' 22498   '],"[' 67490    (Atom=Atom', ' 18913 Body=Body', ' 10978 Other', ' 37599)']",[' Yes'],"[' 5094     (Eliminated', '    0 Frozen', ' 5094)']","[' 1696     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.867419'],[' 0'], ,[' 210.582'],[' 0'],[' 9.27848'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.66705e+08'],[' 2.99055e+08'],[' 0'],[' 1.08768e+10'],[' 0'],[' 0'],[' 1179 '],[' 2233 ']
Solving...,TA35, ,[' 1'],[' 2201+'],[' 1103'],"[' 376.860s (Solving', ' 372.86s 1st Model', ' 146.24s Unsat', ' 0.00s)']",[' 375.953s'], ,[' 105282472'],"[' 6281685  (Analyzed', ' 6221436)']","[' 12754    (Average', ' 487.80 Last', ' 416083)']",[' 2722.5  '],"[' 1103     (Average Length', ' 541.55 Splits', ' 0)']","[' 6221436  (Deleted', ' 6152006)']","[' 504      (Ratio', '   0.01%)']","[' 17289    (Ratio', '   0.28%)']","[' 6221436  (Average Length', '   16.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6221436  (Average', ' 16.48 Max', ' 2979 Sum', ' 102546686)']","[' 6221258  (Average', ' 16.47 Max', ' 2979 Sum', ' 102464316 Ratio', '  99.92%)']","[' 178      (Average', ' 462.75 Max', ' 1050 Sum', '  82370 Ratio', '   0.08%)']", ,[' 35316   '],[' 4401    '],[' 35613   '],[' 22723   '],"[' 68165    (Atom=Atom', ' 19072 Body=Body', ' 11044 Other', ' 38049)']",[' Yes'],"[' 5148     (Eliminated', '    0 Frozen', ' 5148)']","[' 1587     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.924734'],[' 0'], ,[' 210.291'],[' 0'],[' 9.17517'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.47267e+08'],[' 2.82605e+08'],[' 0'],[' 1.05294e+10'],[' 0'],[' 0'],[' 1185 '],[' 2213 ']
Solving...,TA36, ,[' 1'],[' 2345+'],[' 1175'],"[' 376.897s (Solving', ' 372.63s 1st Model', ' 48.60s Unsat', ' 0.00s)']",[' 376.063s'], ,[' 110956210'],"[' 5258388  (Analyzed', ' 5134092)']","[' 11170    (Average', ' 459.63 Last', ' 77459)']",[' 2598.3  '],"[' 1175     (Average Length', ' 575.51 Splits', ' 0)']","[' 5134092  (Deleted', ' 5075705)']","[' 495      (Ratio', '   0.01%)']","[' 16519    (Ratio', '   0.32%)']","[' 5134092  (Average Length', '   15.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5134092  (Average', ' 21.08 Max', ' 3158 Sum', ' 108230778)']","[' 5133899  (Average', ' 21.06 Max', ' 2809 Sum', ' 108113856 Ratio', '  99.89%)']","[' 193      (Average', ' 605.81 Max', ' 1118 Sum', ' 116922 Ratio', '   0.11%)']", ,[' 35105   '],[' 4370    '],[' 35465   '],[' 22669   '],"[' 68003    (Atom=Atom', ' 19054 Body=Body', ' 11008 Other', ' 37941)']",[' Yes'],"[' 5180     (Eliminated', '    0 Frozen', ' 5180)']","[' 1912     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.95995'],[' 0'], ,[' 206.811'],[' 0'],[' 9.36488'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.01111e+08'],[' 3.30519e+08'],[' 0'],[' 1.09958e+10'],[' 0'],[' 0'],[' 1125 '],[' 2136 ']
Solving...,TA37, ,[' 1'],[' 2159+'],[' 1082'],"[' 376.758s (Solving', ' 373.21s 1st Model', ' 55.55s Unsat', ' 0.00s)']",[' 374.938s'], ,[' 111706973'],"[' 6115478  (Analyzed', ' 6035681)']","[' 12119    (Average', ' 498.03 Last', ' 367702)']",[' 2533.1  '],"[' 1082     (Average Length', ' 531.29 Splits', ' 0)']","[' 6035681  (Deleted', ' 5964528)']","[' 583      (Ratio', '   0.01%)']","[' 14673    (Ratio', '   0.24%)']","[' 6035681  (Average Length', '   14.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6035681  (Average', ' 18.10 Max', ' 3005 Sum', ' 109265918)']","[' 6035490  (Average', ' 18.08 Max', ' 3005 Sum', ' 109153382 Ratio', '  99.90%)']","[' 191      (Average', ' 589.19 Max', ' 1037 Sum', ' 112536 Ratio', '   0.10%)']", ,[' 34712   '],[' 4326    '],[' 34969   '],[' 22316   '],"[' 66944    (Atom=Atom', ' 18769 Body=Body', ' 10940 Other', ' 37235)']",[' Yes'],"[' 5033     (Eliminated', '    0 Frozen', ' 5033)']","[' 1599     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.807492'],[' 0'], ,[' 218.713'],[' 0'],[' 9.4577'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.66117e+08'],[' 2.97561e+08'],[' 0'],[' 1.16028e+10'],[' 0'],[' 0'],[' 1095 '],[' 2145 ']
Solving...,TA38, ,[' 1'],[' 2501+'],[' 1253'],"[' 376.912s (Solving', ' 372.78s 1st Model', ' 139.55s Unsat', ' 0.00s)']",[' 376.375s'], ,[' 125087360'],"[' 4743957  (Analyzed', ' 4629559)']","[' 10302    (Average', ' 449.38 Last', ' 380127)']",[' 2595.8  '],"[' 1253     (Average Length', ' 614.48 Splits', ' 0)']","[' 4629559  (Deleted', ' 4575711)']","[' 553      (Ratio', '   0.01%)']","[' 16629    (Ratio', '   0.36%)']","[' 4629559  (Average Length', '   14.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4629559  (Average', ' 26.42 Max', ' 3036 Sum', ' 122295039)']","[' 4629363  (Average', ' 26.39 Max', ' 2914 Sum', ' 122163338 Ratio', '  99.89%)']","[' 196      (Average', ' 671.94 Max', ' 1415 Sum', ' 131701 Ratio', '   0.11%)']", ,[' 35082   '],[' 4331    '],[' 35485   '],[' 22473   '],"[' 67415    (Atom=Atom', ' 18930 Body=Body', ' 10936 Other', ' 37549)']",[' Yes'],"[' 5184     (Eliminated', '    0 Frozen', ' 5184)']","[' 1888     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.931425'],[' 0'], ,[' 193.723'],[' 0'],[' 10.3661'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.5821e+08'],[' 3.84156e+08'],[' 0'],[' 9.40906e+09'],[' 0'],[' 0'],[' 1058 '],[' 2014 ']
Solving...,TA39, ,[' 1'],[' 2105+'],[' 1055'],"[' 376.745s (Solving', ' 373.13s 1st Model', ' 158.92s Unsat', ' 0.00s)']",[' 376.219s'], ,[' 96566509'],"[' 7073215  (Analyzed', ' 6926855)']","[' 13665    (Average', ' 506.90 Last', ' 695863)']",[' 2639.4  '],"[' 1055     (Average Length', ' 511.10 Splits', ' 0)']","[' 6926855  (Deleted', ' 6847659)']","[' 564      (Ratio', '   0.01%)']","[' 15800    (Ratio', '   0.23%)']","[' 6926855  (Average Length', '   18.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6926855  (Average', ' 13.55 Max', ' 3054 Sum', ' 93849220)']","[' 6926642  (Average', ' 13.53 Max', ' 3043 Sum', ' 93745649 Ratio', '  99.89%)']","[' 213      (Average', ' 486.25 Max', ' 986 Sum', ' 103571 Ratio', '   0.11%)']", ,[' 35369   '],[' 4412    '],[' 35567   '],[' 22599   '],"[' 67793    (Atom=Atom', ' 18982 Body=Body', ' 11010 Other', ' 37801)']",[' Yes'],"[' 5060     (Eliminated', '    0 Frozen', ' 5060)']","[' 1478     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.830225'],[' 0'], ,[' 226.406'],[' 0'],[' 8.64061'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.06178e+08'],[' 2.44776e+08'],[' 0'],[' 1.29689e+10'],[' 0'],[' 0'],[' 1424 '],[' 2180 ']
Solving...,TA40, ,[' 1'],[' 2309+'],[' 1157'],"[' 376.840s (Solving', ' 372.89s 1st Model', ' 173.12s Unsat', ' 0.00s)']",[' 375.984s'], ,[' 118410108'],"[' 5399312  (Analyzed', ' 5280817)']","[' 11556    (Average', ' 456.98 Last', ' 697885)']",[' 2621.6  '],"[' 1157     (Average Length', ' 567.97 Splits', ' 0)']","[' 5280817  (Deleted', ' 5233167)']","[' 542      (Ratio', '   0.01%)']","[' 16203    (Ratio', '   0.31%)']","[' 5280817  (Average Length', '   14.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5280817  (Average', ' 21.90 Max', ' 2950 Sum', ' 115666130)']","[' 5280623  (Average', ' 21.88 Max', ' 2786 Sum', ' 115556049 Ratio', '  99.90%)']","[' 194      (Average', ' 567.43 Max', ' 1103 Sum', ' 110081 Ratio', '   0.10%)']", ,[' 35045   '],[' 4367    '],[' 35368   '],[' 22576   '],"[' 67724    (Atom=Atom', ' 18988 Body=Body', ' 10981 Other', ' 37755)']",[' Yes'],"[' 5140     (Eliminated', '    0 Frozen', ' 5140)']","[' 1848     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.918619'],[' 0'], ,[' 202.648'],[' 0'],[' 9.53944'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.59225e+08'],[' 3.81805e+08'],[' 0'],[' 1.07176e+10'],[' 0'],[' 0'],[' 1034 '],[' 1970 ']
