Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Completion Time for Window 5 ,Completion Time for Window 6 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 1053+'],[' 533'],"[' 502.562s (Solving', ' 500.70s 1st Model', ' 1.06s Unsat', ' 0.21s)']",[' 501.813s'], ,[' 52435365'],"[' 28979329 (Analyzed', ' 28958519)']","[' 56476    (Average', ' 512.76 Last', ' 25307)']",[' 1677.7  '],"[' 533      (Average Length', ' 341.76 Splits', ' 0)']","[' 28958519 (Deleted', ' 28597645)']","[' 7        (Ratio', '   0.00%)']","[' 3601     (Ratio', '   0.01%)']","[' 28958519 (Average Length', '   13.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 28958519 (Average', '  1.76 Max', ' 2446 Sum', ' 50840149)']","[' 28958284 (Average', '  1.75 Max', ' 2446 Sum', ' 50763358 Ratio', '  99.85%)']","[' 235      (Average', ' 326.77 Max', ' 492 Sum', '  76791 Ratio', '   0.15%)']", ,[' 69132   '],[' 3015    '],[' 63101   '],[' 24083   '],"[' 62684    (Atom=Atom', ' 17724 Body=Body', ' 11245 Other', ' 33715)']",[' Yes'],"[' 4030     (Eliminated', '    0 Frozen', ' 4030)']","[' 506      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.331279'],[' 0'], ,[' 331.929'],[' 0'],[' 8.2169'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.33743e+08'],[' 6.31353e+07'],[' 0'],[' 2.3028e+10'],[' 0'],[' 0'],[' 781 '],[' 1508 '],[' 1974 '],[' 2619 '],[' 3235 '],[' 4002 '],[' 5 '],[' 1 ']
Solving...,TA52, ,[' 1'],[' 933+'],[' 473'],"[' 600.686s (Solving', ' 599.00s 1st Model', ' 0.96s Unsat', ' 0.00s)']",[' 600.156s'], ,[' 67642206'],"[' 33660913 (Analyzed', ' 33628429)']","[' 61297    (Average', ' 548.61 Last', ' 157441)']",[' 1618.7  '],"[' 473      (Average Length', ' 307.17 Splits', ' 0)']","[' 33628429 (Deleted', ' 33312653)']","[' 10       (Ratio', '   0.00%)']","[' 5753     (Ratio', '   0.02%)']","[' 33628429 (Average Length', '   15.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 33628429 (Average', '  1.96 Max', ' 2226 Sum', ' 65896022)']","[' 33627999 (Average', '  1.96 Max', ' 2226 Sum', ' 65744161 Ratio', '  99.77%)']","[' 430      (Average', ' 353.17 Max', ' 456 Sum', ' 151861 Ratio', '   0.23%)']", ,[' 70125   '],[' 3164    '],[' 63940   '],[' 24711   '],"[' 64743    (Atom=Atom', ' 18260 Body=Body', ' 11692 Other', ' 34791)']",[' Yes'],"[' 4122     (Eliminated', '    0 Frozen', ' 4122)']","[' 1125     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.299813'],[' 0'], ,[' 410.871'],[' 0'],[' 10.8603'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.63192e+08'],[' 8.26498e+07'],[' 0'],[' 3.09011e+10'],[' 0'],[' 0'],[' 996 '],[' 1709 '],[' 2440 '],[' 3208 '],[' 3970 '],[' 4525 '],[' 6 '],[' 0 ']
Solving...,TA53, ,[' 1'],[' 1249+'],[' 631'],"[' 421.394s (Solving', ' 419.33s 1st Model', ' 1.32s Unsat', ' 17.38s)']",[' 420.578s'], ,[' 40780710'],"[' 25314453 (Analyzed', ' 25273905)']","[' 47790    (Average', ' 528.85 Last', ' 4493)']",[' 1698.9  '],"[' 631      (Average Length', ' 380.11 Splits', ' 0)']","[' 25273905 (Deleted', ' 24911014)']","[' 2        (Ratio', '   0.00%)']","[' 2196     (Ratio', '   0.01%)']","[' 25273905 (Average Length', '   12.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 25273905 (Average', '  1.56 Max', ' 2485 Sum', ' 39321040)']","[' 25273637 (Average', '  1.55 Max', ' 2485 Sum', ' 39224218 Ratio', '  99.75%)']","[' 268      (Average', ' 361.28 Max', ' 560 Sum', '  96822 Ratio', '   0.25%)']", ,[' 68801   '],[' 3002    '],[' 62989   '],[' 23979   '],"[' 62728    (Atom=Atom', ' 17770 Body=Body', ' 11206 Other', ' 33752)']",[' Yes'],"[' 4095     (Eliminated', '    0 Frozen', ' 4095)']","[' 307      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.391603'],[' 0'], ,[' 266.825'],[' 0'],[' 7.74607'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.05845e+08'],[' 4.78207e+07'],[' 0'],[' 1.92525e+10'],[' 0'],[' 0'],[' 712 '],[' 1298 '],[' 1780 '],[' 2393 '],[' 2970 '],[' 3537 '],[' 4 '],[' 2 ']
Solving...,TA54, ,[' 1'],[' 1231+'],[' 622'],"[' 503.003s (Solving', ' 500.76s 1st Model', ' 1.33s Unsat', ' 0.45s)']",[' 502.188s'], ,[' 51820155'],"[' 29183835 (Analyzed', ' 29152853)']","[' 55282    (Average', ' 527.35 Last', ' 246699)']",[' 1809.0  '],"[' 622      (Average Length', ' 369.96 Splits', ' 0)']","[' 29152853 (Deleted', ' 28751928)']","[' 17       (Ratio', '   0.00%)']","[' 3430     (Ratio', '   0.01%)']","[' 29152853 (Average Length', '   13.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 29152853 (Average', '  1.72 Max', ' 2386 Sum', ' 50133727)']","[' 29152505 (Average', '  1.72 Max', ' 2386 Sum', ' 50013430 Ratio', '  99.76%)']","[' 348      (Average', ' 345.68 Max', ' 509 Sum', ' 120297 Ratio', '   0.24%)']", ,[' 69572   '],[' 3093    '],[' 63664   '],[' 24431   '],"[' 64147    (Atom=Atom', ' 18125 Body=Body', ' 11479 Other', ' 34543)']",[' Yes'],"[' 4187     (Eliminated', '    0 Frozen', ' 4187)']","[' 616      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.429312'],[' 0'], ,[' 331.365'],[' 0'],[' 8.92443'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.2914e+08'],[' 6.20208e+07'],[' 0'],[' 2.45844e+10'],[' 0'],[' 0'],[' 704 '],[' 1428 '],[' 2066 '],[' 2541 '],[' 3387 '],[' 3906 '],[' 5 '],[' 1 ']
Solving...,TA55, ,[' 1'],[' 955+'],[' 484'],"[' 600.734s (Solving', ' 599.00s 1st Model', ' 1.10s Unsat', ' 0.00s)']",[' 600.016s'], ,[' 57413131'],"[' 34643475 (Analyzed', ' 34616578)']","[' 64797    (Average', ' 534.23 Last', ' 105323)']",[' 1589.0  '],"[' 484      (Average Length', ' 307.40 Splits', ' 0)']","[' 34616578 (Deleted', ' 34254991)']","[' 10       (Ratio', '   0.00%)']","[' 4398     (Ratio', '   0.01%)']","[' 34616578 (Average Length', '   14.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 34616578 (Average', '  1.61 Max', ' 2267 Sum', ' 55755251)']","[' 34616230 (Average', '  1.61 Max', ' 2267 Sum', ' 55640070 Ratio', '  99.79%)']","[' 348      (Average', ' 330.98 Max', ' 459 Sum', ' 115181 Ratio', '   0.21%)']", ,[' 69728   '],[' 3110    '],[' 63597   '],[' 24471   '],"[' 63934    (Atom=Atom', ' 18055 Body=Body', ' 11530 Other', ' 34349)']",[' Yes'],"[' 4083     (Eliminated', '    0 Frozen', ' 4083)']","[' 741      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.310283'],[' 0'], ,[' 408.158'],[' 0'],[' 10.5404'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.41592e+08'],[' 6.11671e+07'],[' 0'],[' 3.00411e+10'],[' 0'],[' 0'],[' 739 '],[' 1355 '],[' 2276 '],[' 2878 '],[' 3730 '],[' 4381 '],[' 6 '],[' 0 ']
Solving...,TA56, ,[' 1'],[' 1131+'],[' 572'],"[' 600.746s (Solving', ' 598.76s 1st Model', ' 1.22s Unsat', ' 0.00s)']",[' 599.703s'], ,[' 59400355'],"[' 34885724 (Analyzed', ' 34859136)']","[' 64852    (Average', ' 537.52 Last', ' 209318)']",[' 1641.7  '],"[' 572      (Average Length', ' 357.08 Splits', ' 0)']","[' 34859136 (Deleted', ' 34433602)']","[' 18       (Ratio', '   0.00%)']","[' 3467     (Ratio', '   0.01%)']","[' 34859136 (Average Length', '   13.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 34859136 (Average', '  1.66 Max', ' 2174 Sum', ' 57853868)']","[' 34858672 (Average', '  1.65 Max', ' 2174 Sum', ' 57671867 Ratio', '  99.69%)']","[' 464      (Average', ' 392.24 Max', ' 510 Sum', ' 182001 Ratio', '   0.31%)']", ,[' 68662   '],[' 2967    '],[' 62755   '],[' 23821   '],"[' 62071    (Atom=Atom', ' 17571 Body=Body', ' 11101 Other', ' 33399)']",[' Yes'],"[' 4023     (Eliminated', '    0 Frozen', ' 4023)']","[' 586      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.361751'],[' 0'], ,[' 394.552'],[' 0'],[' 10.3956'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.47534e+08'],[' 6.49886e+07'],[' 0'],[' 2.92425e+10'],[' 0'],[' 0'],[' 777 '],[' 1691 '],[' 2234 '],[' 2949 '],[' 3556 '],[' 4075 '],[' 6 '],[' 0 ']
Solving...,TA57, ,[' 1'],[' 1259+'],[' 636'],"[' 600.793s (Solving', ' 598.67s 1st Model', ' 1.25s Unsat', ' 0.00s)']",[' 599.750s'], ,[' 55495774'],"[' 34556934 (Analyzed', ' 34522309)']","[' 66335    (Average', ' 520.42 Last', ' 281973)']",[' 1678.1  '],"[' 636      (Average Length', ' 383.24 Splits', ' 0)']","[' 34522309 (Deleted', ' 34084847)']","[' 11       (Ratio', '   0.00%)']","[' 2837     (Ratio', '   0.01%)']","[' 34522309 (Average Length', '   12.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 34522309 (Average', '  1.56 Max', ' 2272 Sum', ' 53817742)']","[' 34521878 (Average', '  1.55 Max', ' 2272 Sum', ' 53642126 Ratio', '  99.67%)']","[' 431      (Average', ' 407.46 Max', ' 536 Sum', ' 175616 Ratio', '   0.33%)']", ,[' 68870   '],[' 2982    '],[' 62998   '],[' 23966   '],"[' 62457    (Atom=Atom', ' 17695 Body=Body', ' 11146 Other', ' 33616)']",[' Yes'],"[' 4090     (Eliminated', '    0 Frozen', ' 4090)']","[' 505      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.403013'],[' 0'], ,[' 398.059'],[' 0'],[' 10.0631'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.4199e+08'],[' 6.24445e+07'],[' 0'],[' 2.87056e+10'],[' 0'],[' 0'],[' 709 '],[' 1367 '],[' 2085 '],[' 2711 '],[' 3372 '],[' 3868 '],[' 6 '],[' 0 ']
Solving...,TA58, ,[' 1'],[' 1173+'],[' 593'],"[' 564.655s (Solving', ' 562.56s 1st Model', ' 1.30s Unsat', ' 62.54s)']",[' 563.688s'], ,[' 50990765'],"[' 33671517 (Analyzed', ' 33631758)']","[' 65664    (Average', ' 512.18 Last', ' 112467)']",[' 1805.9  '],"[' 593      (Average Length', ' 363.02 Splits', ' 0)']","[' 33631758 (Deleted', ' 33209005)']","[' 4        (Ratio', '   0.00%)']","[' 2473     (Ratio', '   0.01%)']","[' 33631758 (Average Length', '   12.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 33631758 (Average', '  1.47 Max', ' 2387 Sum', ' 49308540)']","[' 33631440 (Average', '  1.46 Max', ' 2387 Sum', ' 49186049 Ratio', '  99.75%)']","[' 318      (Average', ' 385.19 Max', ' 521 Sum', ' 122491 Ratio', '   0.25%)']", ,[' 69121   '],[' 3016    '],[' 63169   '],[' 24140   '],"[' 62863    (Atom=Atom', ' 17788 Body=Body', ' 11248 Other', ' 33827)']",[' Yes'],"[' 4091     (Eliminated', '    0 Frozen', ' 4091)']","[' 441      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.397002'],[' 0'], ,[' 368.428'],[' 0'],[' 8.62254'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.32875e+08'],[' 5.59408e+07'],[' 0'],[' 2.58838e+10'],[' 0'],[' 0'],[' 731 '],[' 1468 '],[' 1945 '],[' 2715 '],[' 3389 '],[' 3869 '],[' 5 '],[' 1 ']
Solving...,TA59, ,[' 1'],[' 1207+'],[' 610'],"[' 600.815s (Solving', ' 598.63s 1st Model', ' 1.41s Unsat', ' 0.00s)']",[' 599.516s'], ,[' 56618620'],"[' 31927031 (Analyzed', ' 31897082)']","[' 59121    (Average', ' 539.52 Last', ' 85602)']",[' 1772.9  '],"[' 610      (Average Length', ' 382.22 Splits', ' 0)']","[' 31897082 (Deleted', ' 31577243)']","[' 11       (Ratio', '   0.00%)']","[' 4093     (Ratio', '   0.01%)']","[' 31897082 (Average Length', '   13.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 31897082 (Average', '  1.72 Max', ' 2382 Sum', ' 54900218)']","[' 31896726 (Average', '  1.72 Max', ' 2382 Sum', ' 54768405 Ratio', '  99.76%)']","[' 356      (Average', ' 370.26 Max', ' 529 Sum', ' 131813 Ratio', '   0.24%)']", ,[' 69451   '],[' 3075    '],[' 63519   '],[' 24398   '],"[' 63819    (Atom=Atom', ' 18041 Body=Body', ' 11425 Other', ' 34353)']",[' Yes'],"[' 4167     (Eliminated', '    0 Frozen', ' 4167)']","[' 781      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.415859'],[' 0'], ,[' 410.486'],[' 0'],[' 10.6646'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.46513e+08'],[' 6.8332e+07'],[' 0'],[' 2.73248e+10'],[' 0'],[' 0'],[' 675 '],[' 1352 '],[' 1997 '],[' 2629 '],[' 3163 '],[' 3862 '],[' 6 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 1399+'],[' 706'],"[' 547.144s (Solving', ' 544.09s 1st Model', ' 1.89s Unsat', ' 43.89s)']",[' 545.328s'], ,[' 43121851'],"[' 19525957 (Analyzed', ' 19488729)']","[' 38388    (Average', ' 507.68 Last', ' 159193)']",[' 1674.0  '],"[' 706      (Average Length', ' 412.82 Splits', ' 0)']","[' 19488729 (Deleted', ' 19278232)']","[' 15       (Ratio', '   0.00%)']","[' 5679     (Ratio', '   0.03%)']","[' 19488729 (Average Length', '   15.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 19488729 (Average', '  2.14 Max', ' 2218 Sum', ' 41644375)']","[' 19488342 (Average', '  2.13 Max', ' 2218 Sum', ' 41469410 Ratio', '  99.58%)']","[' 387      (Average', ' 452.11 Max', ' 605 Sum', ' 174965 Ratio', '   0.42%)']", ,[' 69946   '],[' 3123    '],[' 64046   '],[' 24721   '],"[' 64897    (Atom=Atom', ' 18329 Body=Body', ' 11569 Other', ' 34999)']",[' Yes'],"[' 4296     (Eliminated', '    0 Frozen', ' 4296)']","[' 1111     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.608972'],[' 0'], ,[' 376.561'],[' 0'],[' 10.1747'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.07462e+08'],[' 5.59033e+07'],[' 0'],[' 2.06848e+10'],[' 0'],[' 0'],[' 676 '],[' 1545 '],[' 2229 '],[' 2822 '],[' 3633 '],[' 4102 '],[' 5 '],[' 1 ']
