Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 3441+'],[' 1725'],"[' 1002.198s (Solving', ' 992.56s 1st Model', ' 287.33s Unsat', ' 0.00s)']",[' 999.734s'], ,[' 157949441'],"[' 23044472 (Analyzed', ' 22867562)']","[' 44276    (Average', ' 516.48 Last', ' 864932)']",[' 2803.4  '],"[' 1725     (Average Length', ' 799.04 Splits', ' 0)']","[' 22867562 (Deleted', ' 22590691)']","[' 332      (Ratio', '   0.00%)']","[' 21797    (Ratio', '   0.10%)']","[' 22867562 (Average Length', '   12.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 22867562 (Average', '  6.73 Max', ' 2750 Sum', ' 153844908)']","[' 22867051 (Average', '  6.71 Max', ' 2750 Sum', ' 153450383 Ratio', '  99.74%)']","[' 511      (Average', ' 772.06 Max', ' 1908 Sum', ' 394525 Ratio', '   0.26%)']", ,[' 85635   '],[' 5870    '],[' 86406   '],[' 50044   '],"[' 150128   (Atom=Atom', ' 44922 Body=Body', ' 24945 Other', ' 80261)']",[' Yes'],"[' 7391     (Eliminated', '    0 Frozen', ' 7391)']","[' 3434     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.17208'],[' 0'], ,[' 746.059'],[' 0'],[' 16.3689'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.15264e+08'],[' 3.94366e+08'],[' 0'],[' 7.38554e+10'],[' 0'],[' 0'],[' 948 '],[' 1613 '],[' 2337 '],[' 2945 '],[' 4 '],[' 0 ']
Solving...,TA52, ,[' 1'],[' 3073+'],[' 1541'],"[' 1001.965s (Solving', ' 993.43s 1st Model', ' 18.91s Unsat', ' 0.00s)']",[' 998.422s'], ,[' 196249173'],"[' 17975885 (Analyzed', ' 17851693)']","[' 32023    (Average', ' 557.46 Last', ' 85434)']",[' 2764.6  '],"[' 1541     (Average Length', ' 729.47 Splits', ' 0)']","[' 17851693 (Deleted', ' 17665417)']","[' 398      (Ratio', '   0.00%)']","[' 25360    (Ratio', '   0.14%)']","[' 17851693 (Average Length', '   14.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 17851693 (Average', ' 10.79 Max', ' 2838 Sum', ' 192540185)']","[' 17851146 (Average', ' 10.76 Max', ' 2838 Sum', ' 192140067 Ratio', '  99.79%)']","[' 547      (Average', ' 731.48 Max', ' 1376 Sum', ' 400118 Ratio', '   0.21%)']", ,[' 85568   '],[' 5922    '],[' 86227   '],[' 50062   '],"[' 150182   (Atom=Atom', ' 44888 Body=Body', ' 24997 Other', ' 80297)']",[' Yes'],"[' 7320     (Eliminated', '    0 Frozen', ' 7320)']","[' 3962     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.95191'],[' 0'], ,[' 727.749'],[' 0'],[' 18.3348'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.93566e+08'],[' 5.53485e+08'],[' 0'],[' 7.17039e+10'],[' 0'],[' 0'],[' 921 '],[' 1793 '],[' 2522 '],[' 3128 '],[' 4 '],[' 0 ']
Solving...,TA53, ,[' 1'],[' 3255+'],[' 1632'],"[' 1001.666s (Solving', ' 992.65s 1st Model', ' 37.55s Unsat', ' 0.00s)']",[' 1000.047s'], ,[' 132353393'],"[' 24203399 (Analyzed', ' 23972225)']","[' 45148    (Average', ' 530.97 Last', ' 96739)']",[' 2834.0  '],"[' 1632     (Average Length', ' 767.67 Splits', ' 0)']","[' 23972225 (Deleted', ' 23622322)']","[' 313      (Ratio', '   0.00%)']","[' 19966    (Ratio', '   0.08%)']","[' 23972225 (Average Length', '   12.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 23972225 (Average', '  5.35 Max', ' 2915 Sum', ' 128348164)']","[' 23971678 (Average', '  5.34 Max', ' 2915 Sum', ' 127920913 Ratio', '  99.67%)']","[' 547      (Average', ' 781.08 Max', ' 1445 Sum', ' 427251 Ratio', '   0.33%)']", ,[' 85652   '],[' 5858    '],[' 86352   '],[' 49807   '],"[' 149417   (Atom=Atom', ' 44697 Body=Body', ' 24933 Other', ' 79787)']",[' Yes'],"[' 7302     (Eliminated', '    0 Frozen', ' 7302)']","[' 2823     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.0954'],[' 0'], ,[' 771.528'],[' 0'],[' 15.8521'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.12642e+08'],[' 3.13203e+08'],[' 0'],[' 7.81457e+10'],[' 0'],[' 0'],[' 870 '],[' 1594 '],[' 2310 '],[' 2943 '],[' 4 '],[' 0 ']
Solving...,TA54, ,[' 1'],[' 3031+'],[' 1520'],"[' 1002.006s (Solving', ' 993.58s 1st Model', ' 35.53s Unsat', ' 0.00s)']",[' 1000.156s'], ,[' 191945717'],"[' 23367120 (Analyzed', ' 23161120)']","[' 41730    (Average', ' 555.02 Last', ' 34044)']",[' 2676.0  '],"[' 1520     (Average Length', ' 710.55 Splits', ' 0)']","[' 23161120 (Deleted', ' 22865925)']","[' 284      (Ratio', '   0.00%)']","[' 24754    (Ratio', '   0.11%)']","[' 23161120 (Average Length', '   12.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 23161120 (Average', '  8.13 Max', ' 2717 Sum', ' 188215224)']","[' 23160585 (Average', '  8.11 Max', ' 2717 Sum', ' 187829872 Ratio', '  99.80%)']","[' 535      (Average', ' 720.28 Max', ' 1357 Sum', ' 385352 Ratio', '   0.20%)']", ,[' 85597   '],[' 5882    '],[' 86211   '],[' 49837   '],"[' 149507   (Atom=Atom', ' 44703 Body=Body', ' 24957 Other', ' 79847)']",[' Yes'],"[' 7238     (Eliminated', '    0 Frozen', ' 7238)']","[' 3792     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.87968'],[' 0'], ,[' 723.606'],[' 0'],[' 18.0744'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.44365e+08'],[' 5.0789e+08'],[' 0'],[' 7.13607e+10'],[' 0'],[' 0'],[' 971 '],[' 1650 '],[' 2324 '],[' 2945 '],[' 4 '],[' 0 ']
Solving...,TA55, ,[' 1'],[' 3303+'],[' 1656'],"[' 1002.088s (Solving', ' 992.98s 1st Model', ' 281.91s Unsat', ' 0.00s)']",[' 1000.484s'], ,[' 183864760'],"[' 18406253 (Analyzed', ' 18260927)']","[' 34399    (Average', ' 530.86 Last', ' 2520832)']",[' 2684.7  '],"[' 1656     (Average Length', ' 776.17 Splits', ' 0)']","[' 18260927 (Deleted', ' 18074318)']","[' 430      (Ratio', '   0.00%)']","[' 21647    (Ratio', '   0.12%)']","[' 18260927 (Average Length', '   12.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 18260927 (Average', '  9.86 Max', ' 2710 Sum', ' 180013658)']","[' 18260491 (Average', '  9.84 Max', ' 2710 Sum', ' 179710566 Ratio', '  99.83%)']","[' 436      (Average', ' 695.17 Max', ' 1474 Sum', ' 303092 Ratio', '   0.17%)']", ,[' 85269   '],[' 5835    '],[' 85993   '],[' 49572   '],"[' 148712   (Atom=Atom', ' 44485 Body=Body', ' 24910 Other', ' 79317)']",[' Yes'],"[' 7308     (Eliminated', '    0 Frozen', ' 7308)']","[' 3436     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.06168'],[' 0'], ,[' 729.715'],[' 0'],[' 17.0073'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.71079e+08'],[' 5.24216e+08'],[' 0'],[' 7.2097e+10'],[' 0'],[' 0'],[' 849 '],[' 1568 '],[' 2304 '],[' 2909 '],[' 4 '],[' 0 ']
Solving...,TA56, ,[' 1'],[' 2933+'],[' 1471'],"[' 1001.901s (Solving', ' 993.70s 1st Model', ' 87.95s Unsat', ' 0.00s)']",[' 999.828s'], ,[' 134728858'],"[' 21873505 (Analyzed', ' 21716063)']","[' 39428    (Average', ' 550.78 Last', ' 172406)']",[' 2866.0  '],"[' 1471     (Average Length', ' 696.00 Splits', ' 0)']","[' 21716063 (Deleted', ' 21438977)']","[' 238      (Ratio', '   0.00%)']","[' 18320    (Ratio', '   0.08%)']","[' 21716063 (Average Length', '   12.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 21716063 (Average', '  6.03 Max', ' 3048 Sum', ' 131009229)']","[' 21715464 (Average', '  6.01 Max', ' 3048 Sum', ' 130605992 Ratio', '  99.69%)']","[' 599      (Average', ' 673.18 Max', ' 1332 Sum', ' 403237 Ratio', '   0.31%)']", ,[' 85177   '],[' 5835    '],[' 85769   '],[' 49361   '],"[' 148079   (Atom=Atom', ' 44274 Body=Body', ' 24910 Other', ' 78895)']",[' Yes'],"[' 7167     (Eliminated', '    0 Frozen', ' 7167)']","[' 2482     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.85033'],[' 0'], ,[' 782.495'],[' 0'],[' 16.3099'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.22241e+08'],[' 3.20984e+08'],[' 0'],[' 7.20298e+10'],[' 0'],[' 0'],[' 951 '],[' 1788 '],[' 2459 '],[' 3089 '],[' 4 '],[' 0 ']
Solving...,TA57, ,[' 1'],[' 2845+'],[' 1427'],"[' 1001.826s (Solving', ' 993.53s 1st Model', ' 135.57s Unsat', ' 0.00s)']",[' 998.516s'], ,[' 158080620'],"[' 25014842 (Analyzed', ' 24828416)']","[' 45306    (Average', ' 548.02 Last', ' 650656)']",[' 2802.5  '],"[' 1427     (Average Length', ' 663.78 Splits', ' 0)']","[' 24828416 (Deleted', ' 24551050)']","[' 291      (Ratio', '   0.00%)']","[' 21599    (Ratio', '   0.09%)']","[' 24828416 (Average Length', '   13.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 24828416 (Average', '  6.21 Max', ' 2916 Sum', ' 154159093)']","[' 24827907 (Average', '  6.20 Max', ' 2916 Sum', ' 153856737 Ratio', '  99.80%)']","[' 509      (Average', ' 594.02 Max', ' 1261 Sum', ' 302356 Ratio', '   0.20%)']", ,[' 85432   '],[' 5862    '],[' 85962   '],[' 49652   '],"[' 148952   (Atom=Atom', ' 44538 Body=Body', ' 24937 Other', ' 79477)']",[' Yes'],"[' 7138     (Eliminated', '    0 Frozen', ' 7138)']","[' 3326     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.91346'],[' 0'], ,[' 749.589'],[' 0'],[' 16.0507'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.05992e+08'],[' 3.87575e+08'],[' 0'],[' 7.54593e+10'],[' 0'],[' 0'],[' 1052 '],[' 1887 '],[' 2582 '],[' 3193 '],[' 4 '],[' 0 ']
Solving...,TA58, ,[' 1'],[' 3197+'],[' 1603'],"[' 1001.902s (Solving', ' 993.21s 1st Model', ' 12.95s Unsat', ' 0.00s)']",[' 998.781s'], ,[' 123462165'],"[' 21101780 (Analyzed', ' 20890875)']","[' 36467    (Average', ' 572.87 Last', ' 126522)']",[' 2813.8  '],"[' 1603     (Average Length', ' 753.89 Splits', ' 0)']","[' 20890875 (Deleted', ' 20672068)']","[' 321      (Ratio', '   0.00%)']","[' 18607    (Ratio', '   0.09%)']","[' 20890875 (Average Length', '   14.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 20890875 (Average', '  5.73 Max', ' 2998 Sum', ' 119606632)']","[' 20890304 (Average', '  5.70 Max', ' 2998 Sum', ' 119154998 Ratio', '  99.62%)']","[' 571      (Average', ' 790.95 Max', ' 1404 Sum', ' 451634 Ratio', '   0.38%)']", ,[' 85611   '],[' 5899    '],[' 86303   '],[' 49733   '],"[' 149195   (Atom=Atom', ' 44582 Body=Body', ' 24974 Other', ' 79639)']",[' Yes'],"[' 7332     (Eliminated', '    0 Frozen', ' 7332)']","[' 2513     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.94139'],[' 0'], ,[' 796.195'],[' 0'],[' 14.635'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.79945e+08'],[' 2.89715e+08'],[' 0'],[' 7.94759e+10'],[' 0'],[' 0'],[' 960 '],[' 1701 '],[' 2636 '],[' 3264 '],[' 4 '],[' 0 ']
Solving...,TA59, ,[' 1'],[' 3159+'],[' 1584'],"[' 1001.963s (Solving', ' 993.31s 1st Model', ' 367.55s Unsat', ' 0.00s)']",[' 1000.125s'], ,[' 183251882'],"[' 20267611 (Analyzed', ' 20079088)']","[' 38671    (Average', ' 519.23 Last', ' 1039993)']",[' 2607.1  '],"[' 1584     (Average Length', ' 743.34 Splits', ' 0)']","[' 20079088 (Deleted', ' 19850682)']","[' 341      (Ratio', '   0.00%)']","[' 23821    (Ratio', '   0.12%)']","[' 20079088 (Average Length', '   12.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 20079088 (Average', '  8.95 Max', ' 3475 Sum', ' 179646265)']","[' 20078543 (Average', '  8.93 Max', ' 3475 Sum', ' 179227445 Ratio', '  99.77%)']","[' 545      (Average', ' 768.48 Max', ' 1419 Sum', ' 418820 Ratio', '   0.23%)']", ,[' 85162   '],[' 5799    '],[' 85841   '],[' 49328   '],"[' 147980   (Atom=Atom', ' 44277 Body=Body', ' 24874 Other', ' 78829)']",[' Yes'],"[' 7228     (Eliminated', '    0 Frozen', ' 7228)']","[' 3554     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.94653'],[' 0'], ,[' 733.298'],[' 0'],[' 17.5507'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.32026e+08'],[' 4.89108e+08'],[' 0'],[' 7.13736e+10'],[' 0'],[' 0'],[' 819 '],[' 1449 '],[' 2204 '],[' 2869 '],[' 4 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 3473+'],[' 1741'],"[' 1002.035s (Solving', ' 992.49s 1st Model', ' 208.96s Unsat', ' 0.00s)']",[' 999.609s'], ,[' 212362359'],"[' 19484173 (Analyzed', ' 19365495)']","[' 35304    (Average', ' 548.54 Last', ' 414175)']",[' 2718.6  '],"[' 1741     (Average Length', ' 806.53 Splits', ' 0)']","[' 19365495 (Deleted', ' 19185960)']","[' 406      (Ratio', '   0.00%)']","[' 26539    (Ratio', '   0.14%)']","[' 19365495 (Average Length', '   14.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 19365495 (Average', ' 10.76 Max', ' 2733 Sum', ' 208357756)']","[' 19364981 (Average', ' 10.74 Max', ' 2733 Sum', ' 207952452 Ratio', '  99.81%)']","[' 514      (Average', ' 788.53 Max', ' 1613 Sum', ' 405304 Ratio', '   0.19%)']", ,[' 85752   '],[' 5860    '],[' 86519   '],[' 50054   '],"[' 150158   (Atom=Atom', ' 44942 Body=Body', ' 24935 Other', ' 80281)']",[' Yes'],"[' 7377     (Eliminated', '    0 Frozen', ' 7377)']","[' 4151     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.18018'],[' 0'], ,[' 700.265'],[' 0'],[' 18.7042'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.63986e+08'],[' 6.04218e+08'],[' 0'],[' 6.72355e+10'],[' 0'],[' 0'],[' 887 '],[' 1685 '],[' 2367 '],[' 2952 '],[' 4 '],[' 0 ']
