Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,TA31, ,[' 1'],[' 2313+'],[' 1159'],"[' 217.558s (Solving', ' 214.59s 1st Model', ' 89.02s Unsat', ' 0.00s)']",[' 216.375s'], ,[' 82834517'],"[' 3100596  (Analyzed', ' 2987867)']","[' 7064     (Average', ' 422.97 Last', ' 524936)']",[' 2578.8  '],"[' 1159     (Average Length', ' 568.33 Splits', ' 0)']","[' 2987867  (Deleted', ' 2946407)']","[' 531      (Ratio', '   0.02%)']","[' 15231    (Ratio', '   0.51%)']","[' 2987867  (Average Length', '   16.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2987867  (Average', ' 26.87 Max', ' 3141 Sum', ' 80290290)']","[' 2987701  (Average', ' 26.84 Max', ' 3141 Sum', ' 80184749 Ratio', '  99.87%)']","[' 166      (Average', ' 635.79 Max', ' 1096 Sum', ' 105541 Ratio', '   0.13%)']", ,[' 35196   '],[' 4491    '],[' 35384   '],[' 22522   '],"[' 67562    (Atom=Atom', ' 18936 Body=Body', ' 10979 Other', ' 37647)']",[' Yes'],"[' 5129     (Eliminated', '    0 Frozen', ' 5129)']","[' 1575     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.729955'],[' 0'], ,[' 125.694'],[' 0'],[' 5.83849'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.76597e+08'],[' 2.31361e+08'],[' 0'],[' 7.98485e+09'],[' 0'],[' 0'],[' 1054 '],[' 2122 ']
Solving...,TA32, ,[' 1'],[' 2539+'],[' 1272'],"[' 176.560s (Solving', ' 173.02s 1st Model', ' 47.35s Unsat', ' 0.00s)']",[' 176.078s'], ,[' 69130398'],"[' 3288523  (Analyzed', ' 3225617)']","[' 7521     (Average', ' 428.88 Last', ' 90795)']",[' 2826.7  '],"[' 1272     (Average Length', ' 619.61 Splits', ' 0)']","[' 3225617  (Deleted', ' 3172977)']","[' 471      (Ratio', '   0.01%)']","[' 16231    (Ratio', '   0.50%)']","[' 3225617  (Average Length', '   16.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3225617  (Average', ' 20.52 Max', ' 3504 Sum', ' 66189258)']","[' 3225400  (Average', ' 20.48 Max', ' 3140 Sum', ' 66049170 Ratio', '  99.79%)']","[' 217      (Average', ' 645.57 Max', ' 1191 Sum', ' 140088 Ratio', '   0.21%)']", ,[' 36080   '],[' 4618    '],[' 36470   '],[' 23517   '],"[' 70547    (Atom=Atom', ' 19697 Body=Body', ' 11213 Other', ' 39637)']",[' Yes'],"[' 5458     (Eliminated', '    0 Frozen', ' 5458)']","[' 1444     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.826587'],[' 0'], ,[' 99.719'],[' 0'],[' 4.74019'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.13176e+08'],[' 1.75528e+08'],[' 0'],[' 6.36721e+09'],[' 0'],[' 0'],[' 1273 '],[' 2303 ']
Solving...,TA33, ,[' 1'],[' 2537+'],[' 1271'],"[' 339.406s (Solving', ' 335.74s 1st Model', ' 208.32s Unsat', ' 0.00s)']",[' 338.484s'], ,[' 109449835'],"[' 5116444  (Analyzed', ' 4876549)']","[' 11655    (Average', ' 418.41 Last', ' 470035)']",[' 2891.5  '],"[' 1271     (Average Length', ' 627.97 Splits', ' 0)']","[' 4876549  (Deleted', ' 4825601)']","[' 471      (Ratio', '   0.01%)']","[' 16041    (Ratio', '   0.33%)']","[' 4876549  (Average Length', '   15.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4876549  (Average', ' 21.75 Max', ' 3179 Sum', ' 106070679)']","[' 4876333  (Average', ' 21.73 Max', ' 3179 Sum', ' 105962018 Ratio', '  99.90%)']","[' 216      (Average', ' 503.06 Max', ' 1226 Sum', ' 108661 Ratio', '   0.10%)']", ,[' 35417   '],[' 4519    '],[' 35776   '],[' 22903   '],"[' 68705    (Atom=Atom', ' 19248 Body=Body', ' 11048 Other', ' 38409)']",[' Yes'],"[' 5328     (Eliminated', '    0 Frozen', ' 5328)']","[' 1480     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.842923'],[' 0'], ,[' 203.264'],[' 0'],[' 8.40455'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.96782e+08'],[' 3.28665e+08'],[' 0'],[' 1.32737e+10'],[' 0'],[' 0'],[' 1211 '],[' 2181 ']
Solving...,TA34, ,[' 1'],[' 2197+'],[' 1101'],"[' 259.739s (Solving', ' 256.35s 1st Model', ' 130.62s Unsat', ' 0.00s)']",[' 258.422s'], ,[' 85435977'],"[' 3611713  (Analyzed', ' 3509930)']","[' 8601     (Average', ' 408.08 Last', ' 447541)']",[' 2642.6  '],"[' 1101     (Average Length', ' 541.59 Splits', ' 0)']","[' 3509930  (Deleted', ' 3461534)']","[' 534      (Ratio', '   0.02%)']","[' 15115    (Ratio', '   0.43%)']","[' 3509930  (Average Length', '   14.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3509930  (Average', ' 23.62 Max', ' 3229 Sum', ' 82890991)']","[' 3509747  (Average', ' 23.59 Max', ' 2708 Sum', ' 82782753 Ratio', '  99.87%)']","[' 183      (Average', ' 591.46 Max', ' 3011 Sum', ' 108238 Ratio', '   0.13%)']", ,[' 35575   '],[' 4532    '],[' 35751   '],[' 22698   '],"[' 68090    (Atom=Atom', ' 19044 Body=Body', ' 11047 Other', ' 37999)']",[' Yes'],"[' 5158     (Eliminated', '    0 Frozen', ' 5158)']","[' 1662     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.742003'],[' 0'], ,[' 156.513'],[' 0'],[' 6.65995'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.84415e+08'],[' 2.34996e+08'],[' 0'],[' 9.70668e+09'],[' 0'],[' 0'],[' 1179 '],[' 2221 ']
Solving...,TA35, ,[' 1'],[' 2113+'],[' 1059'],"[' 257.803s (Solving', ' 254.48s 1st Model', ' 127.14s Unsat', ' 0.00s)']",[' 256.016s'], ,[' 80904399'],"[' 3693831  (Analyzed', ' 3584082)']","[' 8775     (Average', ' 408.44 Last', ' 289964)']",[' 2762.1  '],"[' 1059     (Average Length', ' 518.09 Splits', ' 0)']","[' 3584082  (Deleted', ' 3533860)']","[' 474      (Ratio', '   0.01%)']","[' 15923    (Ratio', '   0.44%)']","[' 3584082  (Average Length', '   16.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3584082  (Average', ' 21.83 Max', ' 3128 Sum', ' 78252786)']","[' 3583920  (Average', ' 21.81 Max', ' 2870 Sum', ' 78177278 Ratio', '  99.90%)']","[' 162      (Average', ' 466.10 Max', ' 971 Sum', '  75508 Ratio', '   0.10%)']", ,[' 35632   '],[' 4556    '],[' 35803   '],[' 22895   '],"[' 68681    (Atom=Atom', ' 19172 Body=Body', ' 11116 Other', ' 38393)']",[' Yes'],"[' 5177     (Eliminated', '    0 Frozen', ' 5177)']","[' 1163     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.852069'],[' 0'], ,[' 151.201'],[' 0'],[' 6.478'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.67565e+08'],[' 2.20074e+08'],[' 0'],[' 9.21086e+09'],[' 0'],[' 0'],[' 1185 '],[' 2176 ']
Solving...,TA36, ,[' 1'],[' 2425+'],[' 1215'],"[' 272.710s (Solving', ' 269.24s 1st Model', ' 139.38s Unsat', ' 0.00s)']",[' 264.406s'], ,[' 83873762'],"[' 3735759  (Analyzed', ' 3645228)']","[' 8608     (Average', ' 423.47 Last', ' 580903)']",[' 2690.7  '],"[' 1215     (Average Length', ' 596.28 Splits', ' 0)']","[' 3645228  (Deleted', ' 3602638)']","[' 469      (Ratio', '   0.01%)']","[' 14869    (Ratio', '   0.41%)']","[' 3645228  (Average Length', '   15.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3645228  (Average', ' 22.25 Max', ' 3176 Sum', ' 81100290)']","[' 3645033  (Average', ' 22.22 Max', ' 3176 Sum', ' 80979624 Ratio', '  99.85%)']","[' 195      (Average', ' 618.80 Max', ' 1137 Sum', ' 120666 Ratio', '   0.15%)']", ,[' 35548   '],[' 4535    '],[' 35877   '],[' 22958   '],"[' 68870    (Atom=Atom', ' 19260 Body=Body', ' 11091 Other', ' 38519)']",[' Yes'],"[' 5314     (Eliminated', '    0 Frozen', ' 5314)']","[' 1483     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.761464'],[' 0'], ,[' 157.784'],[' 0'],[' 6.4942'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.84434e+08'],[' 2.33289e+08'],[' 0'],[' 9.36328e+09'],[' 0'],[' 0'],[' 1125 '],[' 2112 ']
Solving...,TA37, ,[' 1'],[' 2199+'],[' 1102'],"[' 163.874s (Solving', ' 160.52s 1st Model', ' 32.95s Unsat', ' 0.00s)']",[' 161.125s'], ,[' 55884747'],"[' 2535835  (Analyzed', ' 2394154)']","[' 5803     (Average', ' 412.57 Last', ' 172818)']",[' 2641.4  '],"[' 1102     (Average Length', ' 539.16 Splits', ' 0)']","[' 2394154  (Deleted', ' 2352995)']","[' 438      (Ratio', '   0.02%)']","[' 12356    (Ratio', '   0.52%)']","[' 2394154  (Average Length', '   14.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2394154  (Average', ' 22.30 Max', ' 3161 Sum', ' 53383270)']","[' 2393984  (Average', ' 22.26 Max', ' 2888 Sum', ' 53284140 Ratio', '  99.81%)']","[' 170      (Average', ' 583.12 Max', ' 1052 Sum', '  99130 Ratio', '   0.19%)']", ,[' 35179   '],[' 4490    '],[' 35383   '],[' 22630   '],"[' 67886    (Atom=Atom', ' 18985 Body=Body', ' 11038 Other', ' 37863)']",[' Yes'],"[' 5144     (Eliminated', '    0 Frozen', ' 5144)']","[' 1277     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.738997'],[' 0'], ,[' 94.7279'],[' 0'],[' 4.23129'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.58566e+08'],[' 1.28903e+08'],[' 0'],[' 5.58113e+09'],[' 0'],[' 0'],[' 1095 '],[' 2145 ']
Solving...,TA38, ,[' 1'],[' 2385+'],[' 1195'],"[' 211.244s (Solving', ' 208.03s 1st Model', ' 81.24s Unsat', ' 0.00s)']",[' 208.641s'], ,[' 81624298'],"[' 2333923  (Analyzed', ' 2247297)']","[' 5932     (Average', ' 378.84 Last', ' 188712)']",[' 2626.1  '],"[' 1195     (Average Length', ' 588.42 Splits', ' 0)']","[' 2247297  (Deleted', ' 2214467)']","[' 496      (Ratio', '   0.02%)']","[' 14737    (Ratio', '   0.66%)']","[' 2247297  (Average Length', '   14.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2247297  (Average', ' 35.17 Max', ' 3167 Sum', ' 79045872)']","[' 2247112  (Average', ' 35.12 Max', ' 3003 Sum', ' 78924508 Ratio', '  99.85%)']","[' 185      (Average', ' 656.02 Max', ' 1113 Sum', ' 121364 Ratio', '   0.15%)']", ,[' 35416   '],[' 4491    '],[' 35696   '],[' 22658   '],"[' 67970    (Atom=Atom', ' 19034 Body=Body', ' 11017 Other', ' 37919)']",[' Yes'],"[' 5221     (Eliminated', '    0 Frozen', ' 5221)']","[' 1456     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.756455'],[' 0'], ,[' 110.454'],[' 0'],[' 5.83288'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.74842e+08'],[' 2.31076e+08'],[' 0'],[' 6.09521e+09'],[' 0'],[' 0'],[' 1058 '],[' 2013 ']
Solving...,TA39, ,[' 1'],[' 2165+'],[' 1085'],"[' 385.809s (Solving', ' 382.61s 1st Model', ' 256.45s Unsat', ' 0.00s)']",[' 383.797s'], ,[' 110902154'],"[' 6212558  (Analyzed', ' 6129150)']","[' 13769    (Average', ' 445.14 Last', ' 726257)']",[' 2742.8  '],"[' 1085     (Average Length', ' 531.57 Splits', ' 0)']","[' 6129150  (Deleted', ' 6061169)']","[' 716      (Ratio', '   0.01%)']","[' 15600    (Ratio', '   0.25%)']","[' 6129150  (Average Length', '   16.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6129150  (Average', ' 17.64 Max', ' 3206 Sum', ' 108096687)']","[' 6128968  (Average', ' 17.62 Max', ' 2813 Sum', ' 108004634 Ratio', '  99.91%)']","[' 182      (Average', ' 505.79 Max', ' 1033 Sum', '  92053 Ratio', '   0.09%)']", ,[' 35828   '],[' 4579    '],[' 35991   '],[' 22902   '],"[' 68702    (Atom=Atom', ' 19194 Body=Body', ' 11101 Other', ' 38407)']",[' Yes'],"[' 5192     (Eliminated', '    0 Frozen', ' 5192)']","[' 1436     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.744267'],[' 0'], ,[' 247.149'],[' 0'],[' 8.81738'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.99679e+08'],[' 3.28999e+08'],[' 0'],[' 1.75198e+10'],[' 0'],[' 0'],[' 1424 '],[' 2156 ']
Solving...,TA40, ,[' 1'],[' 2131+'],[' 1068'],"[' 268.515s (Solving', ' 265.37s 1st Model', ' 140.04s Unsat', ' 0.00s)']",[' 267.438s'], ,[' 97737582'],"[' 3446207  (Analyzed', ' 3358755)']","[' 8257     (Average', ' 406.78 Last', ' 416647)']",[' 2612.5  '],"[' 1068     (Average Length', ' 525.24 Splits', ' 0)']","[' 3358755  (Deleted', ' 3321067)']","[' 562      (Ratio', '   0.02%)']","[' 15347    (Ratio', '   0.46%)']","[' 3358755  (Average Length', '   15.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3358755  (Average', ' 28.36 Max', ' 3159 Sum', ' 95250209)']","[' 3358568  (Average', ' 28.33 Max', ' 3006 Sum', ' 95149569 Ratio', '  99.89%)']","[' 187      (Average', ' 538.18 Max', ' 1023 Sum', ' 100640 Ratio', '   0.11%)']", ,[' 35363   '],[' 4530    '],[' 35528   '],[' 22742   '],"[' 68222    (Atom=Atom', ' 19069 Body=Body', ' 11066 Other', ' 38087)']",[' Yes'],"[' 5145     (Eliminated', '    0 Frozen', ' 5145)']","[' 1639     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.688575'],[' 0'], ,[' 150.974'],[' 0'],[' 7.03525'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.6535e+08'],[' 3.06516e+08'],[' 0'],[' 9.19116e+09'],[' 0'],[' 0'],[' 1034 '],[' 1983 ']
