Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,TA41, ,[' 1'],[' 3011+'],[' 1508'],"[' 481.049s (Solving', ' 475.60s 1st Model', ' 273.78s Unsat', ' 0.00s)']",[' 480.172s'], ,[' 185462143'],"[' 6069385  (Analyzed', ' 5203714)']","[' 13127    (Average', ' 396.41 Last', ' 956862)']",[' 3571.8  '],"[' 1508     (Average Length', ' 741.28 Splits', ' 0)']","[' 5203714  (Deleted', ' 5160906)']","[' 342      (Ratio', '   0.01%)']","[' 18472    (Ratio', '   0.35%)']","[' 5203714  (Average Length', '   14.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5203714  (Average', ' 34.58 Max', ' 3631 Sum', ' 179919798)']","[' 5203464  (Average', ' 34.54 Max', ' 2954 Sum', ' 179749460 Ratio', '  99.91%)']","[' 250      (Average', ' 681.35 Max', ' 1765 Sum', ' 170338 Ratio', '   0.09%)']", ,[' 48964   '],[' 5016    '],[' 49808   '],[' 29040   '],"[' 87116    (Atom=Atom', ' 24622 Body=Body', ' 14286 Other', ' 48208)']",[' Yes'],"[' 6460     (Eliminated', '    0 Frozen', ' 6460)']","[' 1842     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.37165'],[' 0'], ,[' 268.186'],[' 0'],[' 12.8243'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.37464e+08'],[' 5.31605e+08'],[' 0'],[' 1.69433e+10'],[' 0'],[' 0'],[' 1161 '],[' 2396 ']
Solving...,TA42, ,[' 1'],[' 3399+'],[' 1702'],"[' 481.199s (Solving', ' 475.31s 1st Model', ' 214.11s Unsat', ' 0.00s)']",[' 479.313s'], ,[' 161139295'],"[' 8456791  (Analyzed', ' 7801146)']","[' 15446    (Average', ' 505.06 Last', ' 458568)']",[' 3418.8  '],"[' 1702     (Average Length', ' 834.26 Splits', ' 0)']","[' 7801146  (Deleted', ' 7718513)']","[' 418      (Ratio', '   0.01%)']","[' 15934    (Ratio', '   0.20%)']","[' 7801146  (Average Length', '   14.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7801146  (Average', ' 19.98 Max', ' 3718 Sum', ' 155895540)']","[' 7800915  (Average', ' 19.96 Max', ' 2884 Sum', ' 155703485 Ratio', '  99.88%)']","[' 231      (Average', ' 831.41 Max', ' 1068 Sum', ' 192055 Ratio', '   0.12%)']", ,[' 48822   '],[' 4904    '],[' 49841   '],[' 28786   '],"[' 86354    (Atom=Atom', ' 24480 Body=Body', ' 14174 Other', ' 47700)']",[' Yes'],"[' 6523     (Eliminated', '    0 Frozen', ' 6523)']","[' 1870     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.50731'],[' 0'], ,[' 298.843'],[' 0'],[' 12.0633'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.60881e+08'],[' 3.70068e+08'],[' 0'],[' 2.01425e+10'],[' 0'],[' 0'],[' 1319 '],[' 2389 ']
Solving...,TA43, ,[' 1'],[' 3363+'],[' 1684'],"[' 481.281s (Solving', ' 475.11s 1st Model', ' 383.55s Unsat', ' 0.00s)']",[' 480.156s'], ,[' 176985987'],"[' 6173185  (Analyzed', ' 5462680)']","[' 14620    (Average', ' 373.64 Last', ' 1029791)']",[' 3413.7  '],"[' 1684     (Average Length', ' 826.57 Splits', ' 0)']","[' 5462680  (Deleted', ' 5423074)']","[' 372      (Ratio', '   0.01%)']","[' 15994    (Ratio', '   0.29%)']","[' 5462680  (Average Length', '   13.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5462680  (Average', ' 31.42 Max', ' 3912 Sum', ' 171614066)']","[' 5462484  (Average', ' 31.39 Max', ' 3773 Sum', ' 171454326 Ratio', '  99.91%)']","[' 196      (Average', ' 815.00 Max', ' 815 Sum', ' 159740 Ratio', '   0.09%)']", ,[' 48918   '],[' 4942    '],[' 49902   '],[' 28920   '],"[' 86756    (Atom=Atom', ' 24576 Body=Body', ' 14212 Other', ' 47968)']",[' Yes'],"[' 6526     (Eliminated', '    0 Frozen', ' 6526)']","[' 1727     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.49498'],[' 0'], ,[' 273.797'],[' 0'],[' 12.5798'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.10048e+08'],[' 5.05653e+08'],[' 0'],[' 1.71728e+10'],[' 0'],[' 0'],[' 1064 '],[' 2156 ']
Solving...,TA44, ,[' 1'],[' 3275+'],[' 1640'],"[' 480.980s (Solving', ' 475.16s 1st Model', ' 129.96s Unsat', ' 0.00s)']",[' 480.016s'], ,[' 175864556'],"[' 6274310  (Analyzed', ' 5682664)']","[' 12904    (Average', ' 440.38 Last', ' 136368)']",[' 3367.7  '],"[' 1640     (Average Length', ' 802.99 Splits', ' 0)']","[' 5682664  (Deleted', ' 5634898)']","[' 430      (Ratio', '   0.01%)']","[' 17764    (Ratio', '   0.31%)']","[' 5682664  (Average Length', '   15.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5682664  (Average', ' 30.07 Max', ' 3631 Sum', ' 170849874)']","[' 5682440  (Average', ' 30.03 Max', ' 2850 Sum', ' 170675710 Ratio', '  99.90%)']","[' 224      (Average', ' 777.52 Max', ' 781 Sum', ' 174164 Ratio', '   0.10%)']", ,[' 48814   '],[' 4922    '],[' 49765   '],[' 28796   '],"[' 86384    (Atom=Atom', ' 24472 Body=Body', ' 14192 Other', ' 47720)']",[' Yes'],"[' 6473     (Eliminated', '    0 Frozen', ' 6473)']","[' 2158     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.47115'],[' 0'], ,[' 272.774'],[' 0'],[' 12.7431'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.82916e+08'],[' 4.82808e+08'],[' 0'],[' 1.76086e+10'],[' 0'],[' 0'],[' 1266 '],[' 2353 ']
Solving...,TA45, ,[' 1'],[' 3517+'],[' 1761'],"[' 481.073s (Solving', ' 474.56s 1st Model', ' 233.28s Unsat', ' 0.00s)']",[' 479.625s'], ,[' 185838364'],"[' 6547842  (Analyzed', ' 5888688)']","[' 13388    (Average', ' 439.85 Last', ' 413176)']",[' 3431.9  '],"[' 1761     (Average Length', ' 863.41 Splits', ' 0)']","[' 5888688  (Deleted', ' 5831057)']","[' 379      (Ratio', '   0.01%)']","[' 17324    (Ratio', '   0.29%)']","[' 5888688  (Average Length', '   14.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5888688  (Average', ' 30.65 Max', ' 3552 Sum', ' 180486968)']","[' 5888427  (Average', ' 30.61 Max', ' 2670 Sum', ' 180246326 Ratio', '  99.87%)']","[' 261      (Average', ' 922.00 Max', ' 922 Sum', ' 240642 Ratio', '   0.13%)']", ,[' 49097   '],[' 4976    '],[' 50157   '],[' 29133   '],"[' 87395    (Atom=Atom', ' 24755 Body=Body', ' 14246 Other', ' 48394)']",[' Yes'],"[' 6636     (Eliminated', '    0 Frozen', ' 6636)']","[' 2012     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.52497'],[' 0'], ,[' 273.949'],[' 0'],[' 12.9704'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.88985e+08'],[' 4.86479e+08'],[' 0'],[' 1.73228e+10'],[' 0'],[' 0'],[' 1268 '],[' 2371 ']
Solving...,TA46, ,[' 1'],[' 3341+'],[' 1673'],"[' 481.178s (Solving', ' 475.24s 1st Model', ' 299.75s Unsat', ' 0.00s)']",[' 479.438s'], ,[' 170558449'],"[' 6405119  (Analyzed', ' 5597482)']","[' 13917    (Average', ' 402.20 Last', ' 918680)']",[' 3424.2  '],"[' 1673     (Average Length', ' 820.10 Splits', ' 0)']","[' 5597482  (Deleted', ' 5545997)']","[' 433      (Ratio', '   0.01%)']","[' 18421    (Ratio', '   0.33%)']","[' 5597482  (Average Length', '   15.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5597482  (Average', ' 29.51 Max', ' 3604 Sum', ' 165157777)']","[' 5597228  (Average', ' 29.47 Max', ' 2828 Sum', ' 164963773 Ratio', '  99.88%)']","[' 254      (Average', ' 763.80 Max', ' 776 Sum', ' 194004 Ratio', '   0.12%)']", ,[' 49081   '],[' 5000    '],[' 50066   '],[' 29141   '],"[' 87419    (Atom=Atom', ' 24739 Body=Body', ' 14270 Other', ' 48410)']",[' Yes'],"[' 6585     (Eliminated', '    0 Frozen', ' 6585)']","[' 2360     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.52378'],[' 0'], ,[' 276.655'],[' 0'],[' 12.3772'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.69763e+08'],[' 4.71974e+08'],[' 0'],[' 1.82174e+10'],[' 0'],[' 0'],[' 1370 '],[' 2422 ']
Solving...,TA47, ,[' 1'],[' 3447+'],[' 1726'],"[' 481.282s (Solving', ' 473.93s 1st Model', ' 221.98s Unsat', ' 0.00s)']",[' 480.141s'], ,[' 156559575'],"[' 7350295  (Analyzed', ' 6592510)']","[' 14436    (Average', ' 456.67 Last', ' 323504)']",[' 3494.7  '],"[' 1726     (Average Length', ' 848.86 Splits', ' 0)']","[' 6592510  (Deleted', ' 6520313)']","[' 381      (Ratio', '   0.01%)']","[' 15648    (Ratio', '   0.24%)']","[' 6592510  (Average Length', '   14.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6592510  (Average', ' 22.90 Max', ' 3341 Sum', ' 150997503)']","[' 6592267  (Average', ' 22.88 Max', ' 2723 Sum', ' 150809022 Ratio', '  99.88%)']","[' 243      (Average', ' 775.64 Max', ' 823 Sum', ' 188481 Ratio', '   0.12%)']", ,[' 49122   '],[' 4996    '],[' 50186   '],[' 29178   '],"[' 87530    (Atom=Atom', ' 24780 Body=Body', ' 14266 Other', ' 48484)']",[' Yes'],"[' 6660     (Eliminated', '    0 Frozen', ' 6660)']","[' 2040     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.82907'],[' 0'], ,[' 290.68'],[' 0'],[' 12.2254'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.63842e+08'],[' 3.75792e+08'],[' 0'],[' 1.75291e+10'],[' 0'],[' 0'],[' 1222 '],[' 2295 ']
Solving...,TA48, ,[' 1'],[' 3369+'],[' 1687'],"[' 480.887s (Solving', ' 474.40s 1st Model', ' 211.75s Unsat', ' 0.00s)']",[' 479.219s'], ,[' 163834389'],"[' 7725130  (Analyzed', ' 6895736)']","[' 14571    (Average', ' 473.25 Last', ' 204216)']",[' 3496.6  '],"[' 1687     (Average Length', ' 824.78 Splits', ' 0)']","[' 6895736  (Deleted', ' 6826001)']","[' 438      (Ratio', '   0.01%)']","[' 17157    (Ratio', '   0.25%)']","[' 6895736  (Average Length', '   16.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6895736  (Average', ' 22.95 Max', ' 3597 Sum', ' 158284128)']","[' 6895450  (Average', ' 22.92 Max', ' 2887 Sum', ' 158083154 Ratio', '  99.87%)']","[' 286      (Average', ' 702.71 Max', ' 1085 Sum', ' 200974 Ratio', '   0.13%)']", ,[' 48975   '],[' 4960    '],[' 49980   '],[' 28995   '],"[' 86981    (Atom=Atom', ' 24633 Body=Body', ' 14230 Other', ' 48118)']",[' Yes'],"[' 6565     (Eliminated', '    0 Frozen', ' 6565)']","[' 2121     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.58359'],[' 0'], ,[' 292.419'],[' 0'],[' 12.3292'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.85096e+08'],[' 3.94126e+08'],[' 0'],[' 1.942e+10'],[' 0'],[' 0'],[' 1407 '],[' 2449 ']
Solving...,TA49, ,[' 1'],[' 3121+'],[' 1563'],"[' 480.813s (Solving', ' 475.41s 1st Model', ' 137.95s Unsat', ' 0.00s)']",[' 479.938s'], ,[' 176702026'],"[' 6122433  (Analyzed', ' 5510216)']","[' 12047    (Average', ' 457.39 Last', ' 201873)']",[' 3374.4  '],"[' 1563     (Average Length', ' 766.75 Splits', ' 0)']","[' 5510216  (Deleted', ' 5455377)']","[' 435      (Ratio', '   0.01%)']","[' 19830    (Ratio', '   0.36%)']","[' 5510216  (Average Length', '   15.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5510216  (Average', ' 31.19 Max', ' 3631 Sum', ' 171847364)']","[' 5509961  (Average', ' 31.15 Max', ' 2872 Sum', ' 171653819 Ratio', '  99.89%)']","[' 255      (Average', ' 759.00 Max', ' 759 Sum', ' 193545 Ratio', '   0.11%)']", ,[' 48983   '],[' 5004    '],[' 49879   '],[' 29047   '],"[' 87137    (Atom=Atom', ' 24641 Body=Body', ' 14274 Other', ' 48222)']",[' Yes'],"[' 6500     (Eliminated', '    0 Frozen', ' 6500)']","[' 2286     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.39377'],[' 0'], ,[' 271.624'],[' 0'],[' 12.7254'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.93821e+08'],[' 4.96532e+08'],[' 0'],[' 1.76306e+10'],[' 0'],[' 0'],[' 1314 '],[' 2450 ']
Solving...,TA50, ,[' 1'],[' 3705+'],[' 1855'],"[' 481.113s (Solving', ' 474.61s 1st Model', ' 264.51s Unsat', ' 0.00s)']",[' 479.969s'], ,[' 176035238'],"[' 6202071  (Analyzed', ' 5404469)']","[' 13182    (Average', ' 409.99 Last', ' 1013641)']",[' 3449.3  '],"[' 1855     (Average Length', ' 908.28 Splits', ' 0)']","[' 5404469  (Deleted', ' 5361228)']","[' 356      (Ratio', '   0.01%)']","[' 15053    (Ratio', '   0.28%)']","[' 5404469  (Average Length', '   13.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5404469  (Average', ' 31.53 Max', ' 3772 Sum', ' 170419974)']","[' 5404186  (Average', ' 31.48 Max', ' 2762 Sum', ' 170136023 Ratio', '  99.83%)']","[' 283      (Average', ' 1003.36 Max', ' 1010 Sum', ' 283951 Ratio', '   0.17%)']", ,[' 49035   '],[' 4924    '],[' 50190   '],[' 29019   '],"[' 87053    (Atom=Atom', ' 24693 Body=Body', ' 14194 Other', ' 48166)']",[' Yes'],"[' 6679     (Eliminated', '    0 Frozen', ' 6679)']","[' 1587     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.56068'],[' 0'], ,[' 280.92'],[' 0'],[' 12.6421'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.83794e+08'],[' 4.7981e+08'],[' 0'],[' 1.81091e+10'],[' 0'],[' 0'],[' 1078 '],[' 2245 ']
