Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 
Solving...,TA71, ,[' 1'],[' 13957+'],[' 6982'],"[' 1413.350s (Solving', ' 1202.90s 1st Model', ' 837.71s Unsat', ' 0.00s)']",[' 1405.016s'], ,[' 753773963'],"[' 1267799  (Analyzed', ' 290643)']","[' 5254     (Average', ' 55.32 Last', ' 25273)']",[' 25968.0 '],"[' 6982     (Average Length', ' 3275.01 Splits', ' 0)']","[' 290643   (Deleted', ' 240190)']","[' 1533     (Ratio', '   0.53%)']","[' 35586    (Ratio', '  12.24%)']","[' 290643   (Average Length', '   48.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 290643   (Average', ' 2074.68 Max', ' 33611 Sum', ' 602991920)']","[' 287910   (Average', ' 2044.64 Max', ' 33611 Sum', ' 594259352 Ratio', '  98.55%)']","[' 2733     (Average', ' 3195.23 Max', ' 6108 Sum', ' 8732568 Ratio', '   1.45%)']", ,[' 440288  '],[' 52946   '],[' 435271  '],[' 307112  '],"[' 921332   (Atom=Atom', ' 265293 Body=Body', ' 144717 Other', ' 511322)']",[' Yes'],"[' 49924    (Eliminated', '    0 Frozen', ' 49924)']","[' 4410     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 35.4407'],[' 0'], ,[' 498.27'],[' 0'],[' 63.607'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.60511e+09'],[' 1.53104e+09'],[' 0'],[' 9.09213e+09'],[' 0'],[' 0'],[' 2712 '],[' 5249 '],[' 7286 ']
Solving...,TA72, ,[' 1'],[' 8685+'],[' 4346'],"[' 1042.528s (Solving', ' 909.24s 1st Model', ' 618.53s Unsat', ' 0.00s)']",[' 1037.516s'], ,[' 586218013'],"[' 810038   (Analyzed', ' 459465)']","[' 3476     (Average', ' 132.18 Last', ' 31991)']",[' 24991.9 '],"[' 4346     (Average Length', ' 2171.44 Splits', ' 0)']","[' 459465   (Deleted', ' 412619)']","[' 594      (Ratio', '   0.13%)']","[' 35049    (Ratio', '   7.63%)']","[' 459465   (Average Length', '   59.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 459465   (Average', ' 1064.20 Max', ' 33738 Sum', ' 488963059)']","[' 458265   (Average', ' 1059.09 Max', ' 33738 Sum', ' 486615261 Ratio', '  99.52%)']","[' 1200     (Average', ' 1956.50 Max', ' 2122 Sum', ' 2347798 Ratio', '   0.48%)']", ,[' 427850  '],[' 52448   '],[' 419138  '],[' 296942  '],"[' 890822   (Atom=Atom', ' 257551 Body=Body', ' 142289 Other', ' 490982)']",[' Yes'],"[' 45731    (Eliminated', '    0 Frozen', ' 45731)']","[' 5084     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.3585'],[' 0'], ,[' 373.185'],[' 0'],[' 44.9796'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.24565e+09'],[' 1.18474e+09'],[' 0'],[' 8.02011e+09'],[' 0'],[' 0'],[' 2235 '],[' 17622 '],[' 19268 ']
Solving...,TA73, ,[' 1'],[' 8679+'],[' 4343'],"[' 1051.177s (Solving', ' 915.85s 1st Model', ' 621.23s Unsat', ' 0.00s)']",[' 1042.672s'], ,[' 581494251'],"[' 727543   (Analyzed', ' 413720)']","[' 3067     (Average', ' 134.89 Last', ' 41295)']",[' 25749.8 '],"[' 4343     (Average Length', ' 2169.92 Splits', ' 0)']","[' 413720   (Deleted', ' 373912)']","[' 809      (Ratio', '   0.20%)']","[' 27207    (Ratio', '   6.58%)']","[' 413720   (Average Length', '   65.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 413720   (Average', ' 1163.20 Max', ' 34505 Sum', ' 481240271)']","[' 412383   (Average', ' 1157.03 Max', ' 34505 Sum', ' 478686384 Ratio', '  99.47%)']","[' 1337     (Average', ' 1910.16 Max', ' 2074 Sum', ' 2553887 Ratio', '   0.53%)']", ,[' 431903  '],[' 52967   '],[' 422581  '],[' 296720  '],"[' 890156   (Atom=Atom', ' 257414 Body=Body', ' 142204 Other', ' 490538)']",[' Yes'],"[' 45643    (Eliminated', '    0 Frozen', ' 45643)']","[' 3055     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.9901'],[' 0'], ,[' 408.492'],[' 0'],[' 48.0405'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.20727e+09'],[' 1.15516e+09'],[' 0'],[' 1.04652e+10'],[' 0'],[' 0'],[' 2542 '],[' 17543 '],[' 19067 ']
Solving...,TA74, ,[' 1'],[' 9257+'],[' 4632'],"[' 884.989s (Solving', ' 747.71s 1st Model', ' 452.02s Unsat', ' 0.00s)']",[' 880.625s'], ,[' 469822195'],"[' 699930   (Analyzed', ' 347509)']","[' 3016     (Average', ' 115.22 Last', ' 40686)']",[' 24933.9 '],"[' 4632     (Average Length', ' 2312.02 Splits', ' 0)']","[' 347509   (Deleted', ' 318766)']","[' 753      (Ratio', '   0.22%)']","[' 16910    (Ratio', '   4.87%)']","[' 347509   (Average Length', '   61.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 347509   (Average', ' 1059.56 Max', ' 34763 Sum', ' 368205735)']","[' 345916   (Average', ' 1049.30 Max', ' 34763 Sum', ' 364642085 Ratio', '  99.03%)']","[' 1593     (Average', ' 2237.07 Max', ' 2386 Sum', ' 3563650 Ratio', '   0.97%)']", ,[' 427215  '],[' 52419   '],[' 418252  '],[' 294265  '],"[' 882791   (Atom=Atom', ' 255433 Body=Body', ' 141730 Other', ' 485628)']",[' Yes'],"[' 45453    (Eliminated', '    0 Frozen', ' 45453)']","[' 2244     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.6892'],[' 0'], ,[' 338.562'],[' 0'],[' 38.8832'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.61063e+08'],[' 9.20866e+08'],[' 0'],[' 8.31336e+09'],[' 0'],[' 0'],[' 2182 '],[' 15519 '],[' 17323 ']
Solving...,TA75, ,[' 1'],[' 12745+'],[' 6376'],"[' 1675.962s (Solving', ' 1492.59s 1st Model', ' 1142.35s Unsat', ' 0.00s)']",[' 1671.438s'], ,[' 1076646808'],"[' 1412033  (Analyzed', ' 620792)']","[' 5617     (Average', ' 110.52 Last', ' 16525)']",[' 27568.3 '],"[' 6376     (Average Length', ' 3136.75 Splits', ' 0)']","[' 620792   (Deleted', ' 559081)']","[' 1216     (Ratio', '   0.20%)']","[' 49481    (Ratio', '   7.97%)']","[' 620792   (Average Length', '   46.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 620792   (Average', ' 1487.80 Max', ' 34631 Sum', ' 923615656)']","[' 619266   (Average', ' 1481.85 Max', ' 34631 Sum', ' 919922141 Ratio', '  99.60%)']","[' 1526     (Average', ' 2420.39 Max', ' 5980 Sum', ' 3693515 Ratio', '   0.40%)']", ,[' 434145  '],[' 53098   '],[' 427034  '],[' 300864  '],"[' 902588   (Atom=Atom', ' 261015 Body=Body', ' 142747 Other', ' 498826)']",[' Yes'],"[' 47945    (Eliminated', '    0 Frozen', ' 47945)']","[' 3529     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 30.5678'],[' 0'], ,[' 651.571'],[' 0'],[' 71.8211'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.38387e+09'],[' 2.28154e+09'],[' 0'],[' 2.12291e+10'],[' 0'],[' 0'],[' 2340 '],[' 13299 '],[' 9133 ']
Solving...,TA76, ,[' 1'],[' 8843+'],[' 4425'],"[' 860.833s (Solving', ' 761.89s 1st Model', ' 496.70s Unsat', ' 0.00s)']",[' 859.531s'], ,[' 627678942'],"[' 1057354  (Analyzed', ' 710170)']","[' 4093     (Average', ' 173.51 Last', ' 134056)']",[' 23804.4 '],"[' 4425     (Average Length', ' 2211.02 Splits', ' 0)']","[' 710170   (Deleted', ' 657245)']","[' 684      (Ratio', '   0.10%)']","[' 40724    (Ratio', '   5.73%)']","[' 710170   (Average Length', '   64.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 710170   (Average', ' 752.19 Max', ' 32995 Sum', ' 534186078)']","[' 709004   (Average', ' 748.61 Max', ' 32995 Sum', ' 531641588 Ratio', '  99.52%)']","[' 1166     (Average', ' 2182.24 Max', ' 2331 Sum', ' 2544490 Ratio', '   0.48%)']", ,[' 428770  '],[' 52631   '],[' 419767  '],[' 295768  '],"[' 887300   (Atom=Atom', ' 256586 Body=Body', ' 142080 Other', ' 488634)']",[' Yes'],"[' 45601    (Eliminated', '    0 Frozen', ' 45601)']","[' 5919     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 17.0253'],[' 0'], ,[' 319.114'],[' 0'],[' 34.09'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.35605e+09'],[' 1.28529e+09'],[' 0'],[' 1.21601e+10'],[' 0'],[' 0'],[' 2323 '],[' 16972 '],[' 19024 ']
Solving...,TA77, ,[' 1'],[' 12563+'],[' 6285'],"[' 1359.938s (Solving', ' 1222.68s 1st Model', ' 917.41s Unsat', ' 0.00s)']",[' 1357.672s'], ,[' 933019825'],"[' 1755846  (Analyzed', ' 1088768)']","[' 6966     (Average', ' 156.30 Last', ' 55909)']",[' 25217.1 '],"[' 6285     (Average Length', ' 2990.66 Splits', ' 0)']","[' 1088768  (Deleted', ' 1023742)']","[' 1507     (Ratio', '   0.14%)']","[' 40827    (Ratio', '   3.75%)']","[' 1088768  (Average Length', '   55.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1088768  (Average', ' 731.23 Max', ' 35260 Sum', ' 796143307)']","[' 1087339  (Average', ' 727.82 Max', ' 35260 Sum', ' 792431190 Ratio', '  99.53%)']","[' 1429     (Average', ' 2597.70 Max', ' 5565 Sum', ' 3712117 Ratio', '   0.47%)']", ,[' 433769  '],[' 52530   '],[' 427265  '],[' 301516  '],"[' 904544   (Atom=Atom', ' 261132 Body=Body', ' 143282 Other', ' 500130)']",[' Yes'],"[' 48000    (Eliminated', '    0 Frozen', ' 48000)']","[' 3528     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 23.5212'],[' 0'], ,[' 581.186'],[' 0'],[' 55.087'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.99264e+09'],[' 1.90358e+09'],[' 0'],[' 2.45556e+10'],[' 0'],[' 0'],[' 2332 '],[' 6172 '],[' 7860 ']
Solving...,TA78, ,[' 1'],[' 12633+'],[' 6320'],"[' 1149.908s (Solving', ' 1015.01s 1st Model', ' 711.29s Unsat', ' 0.00s)']",[' 1147.906s'], ,[' 848815316'],"[' 1079471  (Analyzed', ' 470767)']","[' 4745     (Average', ' 99.21 Last', ' 46667)']",[' 23294.9 '],"[' 6320     (Average Length', ' 2976.07 Splits', ' 0)']","[' 470767   (Deleted', ' 408698)']","[' 2782     (Ratio', '   0.59%)']","[' 46332    (Ratio', '   9.84%)']","[' 470767   (Average Length', '   32.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 470767   (Average', ' 1548.54 Max', ' 31617 Sum', ' 729002303)']","[' 467957   (Average', ' 1528.67 Max', ' 31617 Sum', ' 719645607 Ratio', '  98.72%)']","[' 2810     (Average', ' 3329.79 Max', ' 5574 Sum', ' 9356696 Ratio', '   1.28%)']", ,[' 437794  '],[' 52678   '],[' 432645  '],[' 305435  '],"[' 916301   (Atom=Atom', ' 263477 Body=Body', ' 144856 Other', ' 507968)']",[' Yes'],"[' 49529    (Eliminated', '    0 Frozen', ' 49529)']","[' 7216     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 23.0638'],[' 0'], ,[' 403.982'],[' 0'],[' 48.0741'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.86178e+09'],[' 1.77188e+09'],[' 0'],[' 1.1762e+10'],[' 0'],[' 0'],[' 2291 '],[' 4462 '],[' 6632 ']
Solving...,TA79, ,[' 1'],[' 14903+'],[' 7455'],"[' 2586.114s (Solving', ' 2394.02s 1st Model', ' 2004.79s Unsat', ' 0.00s)']",[' 2583.063s'], ,[' 1644082815'],"[' 3043201  (Analyzed', ' 1446506)']","[' 9624     (Average', ' 150.30 Last', ' 60123)']",[' 27554.2 '],"[' 7455     (Average Length', ' 3674.55 Splits', ' 0)']","[' 1446506  (Deleted', ' 1348818)']","[' 1373     (Ratio', '   0.09%)']","[' 82458    (Ratio', '   5.70%)']","[' 1446506  (Average Length', '   41.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1446506  (Average', ' 1014.65 Max', ' 33512 Sum', ' 1467695073)']","[' 1445113  (Average', ' 1012.14 Max', ' 33512 Sum', ' 1464061510 Ratio', '  99.75%)']","[' 1393     (Average', ' 2608.44 Max', ' 27088 Sum', ' 3633563 Ratio', '   0.25%)']", ,[' 430498  '],[' 52554   '],[' 424359  '],[' 299095  '],"[' 897281   (Atom=Atom', ' 259816 Body=Body', ' 142177 Other', ' 495288)']",[' Yes'],"[' 48402    (Eliminated', '    0 Frozen', ' 48402)']","[' 4511     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 33.162'],[' 0'], ,[' 1077.24'],[' 0'],[' 101.082'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.16418e+09'],[' 3.9662e+09'],[' 0'],[' 4.77107e+10'],[' 0'],[' 0'],[' 2237 '],[' 16124 '],[' 11478 ']
Solving...,TA80, ,[' 1'],[' 10105+'],[' 5056'],"[' 1483.548s (Solving', ' 1356.31s 1st Model', ' 1062.32s Unsat', ' 0.00s)']",[' 1481.313s'], ,[' 1054643275'],"[' 1409304  (Analyzed', ' 737395)']","[' 5309     (Average', ' 138.90 Last', ' 18323)']",[' 27328.7 '],"[' 5056     (Average Length', ' 2521.32 Splits', ' 0)']","[' 737395   (Deleted', ' 667277)']","[' 616      (Ratio', '   0.08%)']","[' 56354    (Ratio', '   7.64%)']","[' 737395   (Average Length', '   60.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 737395   (Average', ' 1262.45 Max', ' 34963 Sum', ' 930926140)']","[' 736038   (Average', ' 1258.94 Max', ' 34963 Sum', ' 928333185 Ratio', '  99.72%)']","[' 1357     (Average', ' 1910.80 Max', ' 2033 Sum', ' 2592955 Ratio', '   0.28%)']", ,[' 430362  '],[' 52808   '],[' 422158  '],[' 297955  '],"[' 893861   (Atom=Atom', ' 258423 Body=Body', ' 142430 Other', ' 493008)']",[' Yes'],"[' 46526    (Eliminated', '    0 Frozen', ' 46526)']","[' 2995     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.0878'],[' 0'], ,[' 610.102'],[' 0'],[' 62.3241'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.38692e+09'],[' 2.28034e+09'],[' 0'],[' 2.58618e+10'],[' 0'],[' 0'],[' 2341 '],[' 18067 '],[' 17273 ']
