Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, ,[' 1'],[' 4477+'],[' 2243'],"[' 1003.127s (Solving', ' 987.42s 1st Model', ' 375.94s Unsat', ' 0.00s)']",[' 1000.734s'], ,[' 268077059'],"[' 12386314 (Analyzed', ' 12171848)']","[' 24331    (Average', ' 500.26 Last', ' 206398)']",[' 3719.6  '],"[' 2243     (Average Length', ' 1049.12 Splits', ' 0)']","[' 12171848 (Deleted', ' 12045223)']","[' 395      (Ratio', '   0.00%)']","[' 29114    (Ratio', '   0.24%)']","[' 12171848 (Average Length', '   13.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12171848 (Average', ' 21.52 Max', ' 3766 Sum', ' 261891060)']","[' 12171128 (Average', ' 21.46 Max', ' 3766 Sum', ' 261180713 Ratio', '  99.73%)']","[' 720      (Average', ' 986.59 Max', ' 3534 Sum', ' 710347 Ratio', '   0.27%)']", ,[' 114054  '],[' 7846    '],[' 115044  '],[' 66305   '],"[' 198911   (Atom=Atom', ' 59457 Body=Body', ' 33296 Other', ' 106158)']",[' Yes'],"[' 9836     (Eliminated', '    0 Frozen', ' 9836)']","[' 4470     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.65854'],[' 0'], ,[' 682.481'],[' 0'],[' 20.5746'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.13337e+08'],[' 7.46263e+08'],[' 0'],[' 6.08726e+10'],[' 0'],[' 0'],[' 921 '],[' 1912 '],[' 2649 '],[' 3303 '],[' 4 '],[' 0 ']
Solving...,TA62, ,[' 1'],[' 5373+'],[' 2691'],"[' 1003.736s (Solving', ' 984.81s 1st Model', ' 399.33s Unsat', ' 0.00s)']",[' 1001.016s'], ,[' 247580389'],"[' 14633442 (Analyzed', ' 14265006)']","[' 30712    (Average', ' 464.48 Last', ' 536152)']",[' 4040.8  '],"[' 2691     (Average Length', ' 1242.17 Splits', ' 0)']","[' 14265006 (Deleted', ' 14125078)']","[' 355      (Ratio', '   0.00%)']","[' 26238    (Ratio', '   0.18%)']","[' 14265006 (Average Length', '   12.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 14265006 (Average', ' 16.80 Max', ' 3959 Sum', ' 239697980)']","[' 14264368 (Average', ' 16.75 Max', ' 3959 Sum', ' 238934263 Ratio', '  99.68%)']","[' 638      (Average', ' 1197.05 Max', ' 2315 Sum', ' 763717 Ratio', '   0.32%)']", ,[' 114957  '],[' 7862    '],[' 116284  '],[' 67331   '],"[' 201989   (Atom=Atom', ' 60467 Body=Body', ' 33312 Other', ' 108210)']",[' Yes'],"[' 10188    (Eliminated', '    0 Frozen', ' 10188)']","[' 4028     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.41114'],[' 0'], ,[' 700.705'],[' 0'],[' 19.6475'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.22975e+08'],[' 6.62414e+08'],[' 0'],[' 6.50307e+10'],[' 0'],[' 0'],[' 884 '],[' 1784 '],[' 2557 '],[' 3265 '],[' 4 '],[' 0 ']
Solving...,TA63, ,[' 1'],[' 5187+'],[' 2598'],"[' 1003.534s (Solving', ' 985.11s 1st Model', ' 547.38s Unsat', ' 0.00s)']",[' 1000.078s'], ,[' 244960127'],"[' 16411500 (Analyzed', ' 16068806)']","[' 32109    (Average', ' 500.45 Last', ' 464533)']",[' 4024.9  '],"[' 2598     (Average Length', ' 1189.75 Splits', ' 0)']","[' 16068806 (Deleted', ' 15875871)']","[' 401      (Ratio', '   0.00%)']","[' 27691    (Ratio', '   0.17%)']","[' 16068806 (Average Length', '   12.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 16068806 (Average', ' 14.76 Max', ' 3948 Sum', ' 237254836)']","[' 16068168 (Average', ' 14.72 Max', ' 3948 Sum', ' 236532795 Ratio', '  99.70%)']","[' 638      (Average', ' 1131.73 Max', ' 2226 Sum', ' 722041 Ratio', '   0.30%)']", ,[' 114614  '],[' 7857    '],[' 115840  '],[' 67301   '],"[' 201899   (Atom=Atom', ' 60442 Body=Body', ' 33307 Other', ' 108150)']",[' Yes'],"[' 10083    (Eliminated', '    0 Frozen', ' 10083)']","[' 4205     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.4015'],[' 0'], ,[' 681.351'],[' 0'],[' 20.4365'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.29068e+08'],[' 6.69819e+08'],[' 0'],[' 5.92726e+10'],[' 0'],[' 0'],[' 1005 '],[' 1702 '],[' 2433 '],[' 3075 '],[' 4 '],[' 0 ']
Solving...,TA64, ,[' 1'],[' 4871+'],[' 2440'],"[' 1003.374s (Solving', ' 986.08s 1st Model', ' 704.02s Unsat', ' 0.00s)']",[' 1000.859s'], ,[' 251305697'],"[' 15982790 (Analyzed', ' 15562588)']","[' 32254    (Average', ' 482.50 Last', ' 446499)']",[' 3965.0  '],"[' 2440     (Average Length', ' 1125.30 Splits', ' 0)']","[' 15562588 (Deleted', ' 15414453)']","[' 343      (Ratio', '   0.00%)']","[' 27379    (Ratio', '   0.18%)']","[' 15562588 (Average Length', '   15.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 15562588 (Average', ' 15.66 Max', ' 3962 Sum', ' 243774983)']","[' 15561942 (Average', ' 15.62 Max', ' 3962 Sum', ' 243083032 Ratio', '  99.72%)']","[' 646      (Average', ' 1071.13 Max', ' 2095 Sum', ' 691951 Ratio', '   0.28%)']", ,[' 114679  '],[' 7852    '],[' 115803  '],[' 67202   '],"[' 201602   (Atom=Atom', ' 60348 Body=Body', ' 33302 Other', ' 107952)']",[' Yes'],"[' 9976     (Eliminated', '    0 Frozen', ' 9976)']","[' 4114     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.04464'],[' 0'], ,[' 688.893'],[' 0'],[' 20.5181'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.03507e+08'],[' 6.47358e+08'],[' 0'],[' 6.04982e+10'],[' 0'],[' 0'],[' 1171 '],[' 1842 '],[' 2566 '],[' 3167 '],[' 4 '],[' 0 ']
Solving...,TA65, ,[' 1'],[' 5177+'],[' 2593'],"[' 1003.585s (Solving', ' 985.19s 1st Model', ' 133.99s Unsat', ' 0.00s)']",[' 1001.141s'], ,[' 216434217'],"[' 17574677 (Analyzed', ' 17236886)']","[' 30438    (Average', ' 566.29 Last', ' 130331)']",[' 4036.3  '],"[' 2593     (Average Length', ' 1196.32 Splits', ' 0)']","[' 17236886 (Deleted', ' 17009980)']","[' 329      (Ratio', '   0.00%)']","[' 27458    (Ratio', '   0.16%)']","[' 17236886 (Average Length', '   12.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 17236886 (Average', ' 12.11 Max', ' 4018 Sum', ' 208820899)']","[' 17236244 (Average', ' 12.07 Max', ' 4018 Sum', ' 208101524 Ratio', '  99.66%)']","[' 642      (Average', ' 1120.52 Max', ' 2197 Sum', ' 719375 Ratio', '   0.34%)']", ,[' 114894  '],[' 7881    '],[' 116138  '],[' 67498   '],"[' 202490   (Atom=Atom', ' 60615 Body=Body', ' 33331 Other', ' 108544)']",[' Yes'],"[' 10123    (Eliminated', '    0 Frozen', ' 10123)']","[' 4165     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.26679'],[' 0'], ,[' 717.251'],[' 0'],[' 19.0477'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.9784e+08'],[' 5.69501e+08'],[' 0'],[' 6.59085e+10'],[' 0'],[' 0'],[' 882 '],[' 1621 '],[' 2469 '],[' 3125 '],[' 4 '],[' 0 ']
Solving...,TA66, ,[' 1'],[' 5229+'],[' 2619'],"[' 1003.591s (Solving', ' 985.68s 1st Model', ' 523.02s Unsat', ' 0.00s)']",[' 1001.516s'], ,[' 227891660'],"[' 16707960 (Analyzed', ' 16303328)']","[' 33444    (Average', ' 487.48 Last', ' 322251)']",[' 3943.2  '],"[' 2619     (Average Length', ' 1211.34 Splits', ' 0)']","[' 16303328 (Deleted', ' 16076283)']","[' 299      (Ratio', '   0.00%)']","[' 26028    (Ratio', '   0.16%)']","[' 16303328 (Average Length', '   11.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 16303328 (Average', ' 13.52 Max', ' 3960 Sum', ' 220475004)']","[' 16302645 (Average', ' 13.47 Max', ' 3960 Sum', ' 219628104 Ratio', '  99.62%)']","[' 683      (Average', ' 1239.97 Max', ' 2253 Sum', ' 846900 Ratio', '   0.38%)']", ,[' 114767  '],[' 7842    '],[' 116060  '],[' 67293   '],"[' 201875   (Atom=Atom', ' 60449 Body=Body', ' 33292 Other', ' 108134)']",[' Yes'],"[' 10135    (Eliminated', '    0 Frozen', ' 10135)']","[' 4301     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.12413'],[' 0'], ,[' 698.813'],[' 0'],[' 19.1938'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.43361e+08'],[' 5.9301e+08'],[' 0'],[' 6.49008e+10'],[' 0'],[' 0'],[' 889 '],[' 1591 '],[' 2371 '],[' 3062 '],[' 4 '],[' 0 ']
Solving...,TA67, ,[' 1'],[' 5181+'],[' 2595'],"[' 1003.560s (Solving', ' 985.36s 1st Model', ' 497.92s Unsat', ' 0.00s)']",[' 1000.688s'], ,[' 236590779'],"[' 17130342 (Analyzed', ' 16746513)']","[' 32099    (Average', ' 521.71 Last', ' 194533)']",[' 3979.0  '],"[' 2595     (Average Length', ' 1188.53 Splits', ' 0)']","[' 16746513 (Deleted', ' 16538513)']","[' 355      (Ratio', '   0.00%)']","[' 28341    (Ratio', '   0.17%)']","[' 16746513 (Average Length', '   13.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 16746513 (Average', ' 13.68 Max', ' 3892 Sum', ' 229057719)']","[' 16745829 (Average', ' 13.63 Max', ' 3892 Sum', ' 228244778 Ratio', '  99.65%)']","[' 684      (Average', ' 1188.51 Max', ' 2186 Sum', ' 812941 Ratio', '   0.35%)']", ,[' 114853  '],[' 7889    '],[' 116079  '],[' 67488   '],"[' 202460   (Atom=Atom', ' 60597 Body=Body', ' 33339 Other', ' 108524)']",[' Yes'],"[' 10114    (Eliminated', '    0 Frozen', ' 10114)']","[' 4259     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.28009'],[' 0'], ,[' 703.403'],[' 0'],[' 19.8409'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.44364e+08'],[' 6.0258e+08'],[' 0'],[' 6.22402e+10'],[' 0'],[' 0'],[' 1037 '],[' 1856 '],[' 2550 '],[' 3192 '],[' 4 '],[' 0 ']
Solving...,TA68, ,[' 1'],[' 5063+'],[' 2536'],"[' 1003.678s (Solving', ' 985.08s 1st Model', ' 458.01s Unsat', ' 0.00s)']",[' 1001.016s'], ,[' 214976307'],"[' 17806688 (Analyzed', ' 17519794)']","[' 34199    (Average', ' 512.29 Last', ' 329537)']",[' 4111.5  '],"[' 2536     (Average Length', ' 1181.00 Splits', ' 0)']","[' 17519794 (Deleted', ' 17286746)']","[' 317      (Ratio', '   0.00%)']","[' 24948    (Ratio', '   0.14%)']","[' 17519794 (Average Length', '   12.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 17519794 (Average', ' 11.83 Max', ' 3983 Sum', ' 207316118)']","[' 17519079 (Average', ' 11.79 Max', ' 3983 Sum', ' 206530396 Ratio', '  99.62%)']","[' 715      (Average', ' 1098.91 Max', ' 2202 Sum', ' 785722 Ratio', '   0.38%)']", ,[' 114644  '],[' 7833    '],[' 115875  '],[' 67197   '],"[' 201587   (Atom=Atom', ' 60362 Body=Body', ' 33283 Other', ' 107942)']",[' Yes'],"[' 10064    (Eliminated', '    0 Frozen', ' 10064)']","[' 3754     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.37479'],[' 0'], ,[' 713.115'],[' 0'],[' 19.3405'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.77964e+08'],[' 5.47451e+08'],[' 0'],[' 6.30386e+10'],[' 0'],[' 0'],[' 891 '],[' 1717 '],[' 2385 '],[' 3096 '],[' 4 '],[' 0 ']
Solving...,TA69, ,[' 1'],[' 5049+'],[' 2529'],"[' 1003.514s (Solving', ' 985.31s 1st Model', ' 607.73s Unsat', ' 0.00s)']",[' 1000.719s'], ,[' 270414624'],"[' 12194981 (Analyzed', ' 11891227)']","[' 25060    (Average', ' 474.51 Last', ' 898458)']",[' 3925.0  '],"[' 2529     (Average Length', ' 1172.94 Splits', ' 0)']","[' 11891227 (Deleted', ' 11767966)']","[' 381      (Ratio', '   0.00%)']","[' 29574    (Ratio', '   0.25%)']","[' 11891227 (Average Length', '   13.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11891227 (Average', ' 22.13 Max', ' 3959 Sum', ' 263176493)']","[' 11890574 (Average', ' 22.07 Max', ' 3959 Sum', ' 262415352 Ratio', '  99.71%)']","[' 653      (Average', ' 1165.61 Max', ' 2785 Sum', ' 761141 Ratio', '   0.29%)']", ,[' 114983  '],[' 7905    '],[' 116195  '],[' 67484   '],"[' 202448   (Atom=Atom', ' 60577 Body=Body', ' 33355 Other', ' 108516)']",[' Yes'],"[' 10117    (Eliminated', '    0 Frozen', ' 10117)']","[' 4589     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.25773'],[' 0'], ,[' 663.241'],[' 0'],[' 21.3017'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.44096e+08'],[' 7.76654e+08'],[' 0'],[' 5.897e+10'],[' 0'],[' 0'],[' 1105 '],[' 1830 '],[' 2654 '],[' 3318 '],[' 4 '],[' 0 ']
Solving...,TA70, ,[' 1'],[' 5271+'],[' 2640'],"[' 1003.588s (Solving', ' 984.89s 1st Model', ' 252.21s Unsat', ' 0.00s)']",[' 1000.844s'], ,[' 214370572'],"[' 14956833 (Analyzed', ' 14691900)']","[' 28943    (Average', ' 507.61 Last', ' 212878)']",[' 4077.6  '],"[' 2640     (Average Length', ' 1219.63 Splits', ' 0)']","[' 14691900 (Deleted', ' 14531230)']","[' 498      (Ratio', '   0.00%)']","[' 25476    (Ratio', '   0.17%)']","[' 14691900 (Average Length', '   13.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 14691900 (Average', ' 14.06 Max', ' 4049 Sum', ' 206528369)']","[' 14691331 (Average', ' 14.01 Max', ' 4049 Sum', ' 205892726 Ratio', '  99.69%)']","[' 569      (Average', ' 1117.12 Max', ' 2284 Sum', ' 635643 Ratio', '   0.31%)']", ,[' 114998  '],[' 7848    '],[' 116293  '],[' 67614   '],"[' 202838   (Atom=Atom', ' 60764 Body=Body', ' 33298 Other', ' 108776)']",[' Yes'],"[' 10142    (Eliminated', '    0 Frozen', ' 10142)']","[' 3903     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.3622'],[' 0'], ,[' 725.964'],[' 0'],[' 18.6341'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.99266e+08'],[' 5.69709e+08'],[' 0'],[' 6.70174e+10'],[' 0'],[' 0'],[' 1064 '],[' 1986 '],[' 2798 '],[' 3462 '],[' 4 '],[' 0 ']
