Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 4921+'],[' 2463'],"[' 1004.645s (Solving', ' 983.62s 1st Model', ' 679.04s Unsat', ' 0.00s)']",[' 999.969s'], ,[' 379395978'],"[' 3295912  (Analyzed', ' 2035138)']","[' 6933     (Average', ' 293.54 Last', ' 205876)']",[' 6932.2  '],"[' 2463     (Average Length', ' 1209.94 Splits', ' 0)']","[' 2035138  (Deleted', ' 1950865)']","[' 441      (Ratio', '   0.02%)']","[' 68752    (Ratio', '   3.38%)']","[' 2035138  (Average Length', '   24.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2035138  (Average', ' 178.80 Max', ' 7434 Sum', ' 363873902)']","[' 2034639  (Average', ' 178.50 Max', ' 7434 Sum', ' 363281099 Ratio', '  99.84%)']","[' 499      (Average', ' 1187.98 Max', ' 2368 Sum', ' 592803 Ratio', '   0.16%)']", ,[' 89377   '],[' 10970   '],[' 90995   '],[' 53851   '],"[' 161549   (Atom=Atom', ' 43629 Body=Body', ' 30045 Other', ' 87875)']",[' Yes'],"[' 13338    (Eliminated', '    0 Frozen', ' 13338)']","[' 7608     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.17771'],[' 0'], ,[' 382.187'],[' 0'],[' 30.0224'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.41405e+09'],[' 1.28644e+09'],[' 0'],[' 1.41293e+10'],[' 0'],[' 0'],[' 1687 '],[' 3348 '],[' 2 '],[' 0 ']
Solving...,TA52, ,[' 1'],[' 3959+'],[' 1982'],"[' 1004.341s (Solving', ' 986.02s 1st Model', ' 122.44s Unsat', ' 0.00s)']",[' 999.297s'], ,[' 367819457'],"[' 3140489  (Analyzed', ' 2823151)']","[' 6892     (Average', ' 409.63 Last', ' 120213)']",[' 6749.7  '],"[' 1982     (Average Length', ' 973.68 Splits', ' 0)']","[' 2823151  (Deleted', ' 2735273)']","[' 562      (Ratio', '   0.02%)']","[' 65583    (Ratio', '   2.32%)']","[' 2823151  (Average Length', '   28.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2823151  (Average', ' 126.17 Max', ' 7053 Sum', ' 356187283)']","[' 2822679  (Average', ' 126.01 Max', ' 6932 Sum', ' 355746578 Ratio', '  99.88%)']","[' 472      (Average', ' 933.70 Max', ' 1903 Sum', ' 440705 Ratio', '   0.12%)']", ,[' 88997   '],[' 11009   '],[' 90154   '],[' 53510   '],"[' 160526   (Atom=Atom', ' 43249 Body=Body', ' 30084 Other', ' 87193)']",[' Yes'],"[' 12916    (Eliminated', '    0 Frozen', ' 12916)']","[' 6719     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.60346'],[' 0'], ,[' 405.366'],[' 0'],[' 27.9088'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.19138e+09'],[' 1.06943e+09'],[' 0'],[' 1.35553e+10'],[' 0'],[' 0'],[' 1867 '],[' 3717 '],[' 2 '],[' 0 ']
Solving...,TA53, ,[' 1'],[' 4967+'],[' 2486'],"[' 1005.114s (Solving', ' 982.24s 1st Model', ' 587.17s Unsat', ' 0.00s)']",[' 999.344s'], ,[' 359921041'],"[' 3082605  (Analyzed', ' 1913569)']","[' 6629     (Average', ' 288.67 Last', ' 194190)']",[' 6747.1  '],"[' 2486     (Average Length', ' 1225.65 Splits', ' 0)']","[' 1913569  (Deleted', ' 1842370)']","[' 424      (Ratio', '   0.02%)']","[' 60910    (Ratio', '   3.18%)']","[' 1913569  (Average Length', '   23.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1913569  (Average', ' 180.45 Max', ' 7813 Sum', ' 345295208)']","[' 1913070  (Average', ' 180.12 Max', ' 7813 Sum', ' 344678244 Ratio', '  99.82%)']","[' 499      (Average', ' 1236.40 Max', ' 2383 Sum', ' 616964 Ratio', '   0.18%)']", ,[' 89023   '],[' 10775   '],[' 90655   '],[' 53302   '],"[' 159902   (Atom=Atom', ' 43275 Body=Body', ' 29850 Other', ' 86777)']",[' Yes'],"[' 13157    (Eliminated', '    0 Frozen', ' 13157)']","[' 6442     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.4384'],[' 0'], ,[' 389.287'],[' 0'],[' 27.4634'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.24904e+09'],[' 1.1309e+09'],[' 0'],[' 1.25333e+10'],[' 0'],[' 0'],[' 1499 '],[' 3418 '],[' 2 '],[' 0 ']
Solving...,TA54, ,[' 1'],[' 4467+'],[' 2236'],"[' 1004.611s (Solving', ' 985.01s 1st Model', ' 614.44s Unsat', ' 0.00s)']",[' 998.188s'], ,[' 374697944'],"[' 2441394  (Analyzed', ' 2009094)']","[' 6561     (Average', ' 306.22 Last', ' 209401)']",[' 6514.8  '],"[' 2236     (Average Length', ' 1100.72 Splits', ' 0)']","[' 2009094  (Deleted', ' 1926297)']","[' 486      (Ratio', '   0.02%)']","[' 68699    (Ratio', '   3.42%)']","[' 2009094  (Average Length', '   24.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2009094  (Average', ' 180.42 Max', ' 7414 Sum', ' 362473437)']","[' 2008575  (Average', ' 180.10 Max', ' 7062 Sum', ' 361845657 Ratio', '  99.83%)']","[' 519      (Average', ' 1209.60 Max', ' 2153 Sum', ' 627780 Ratio', '   0.17%)']", ,[' 89067   '],[' 10937   '],[' 90469   '],[' 53508   '],"[' 160520   (Atom=Atom', ' 43319 Body=Body', ' 30012 Other', ' 87189)']",[' Yes'],"[' 13089    (Eliminated', '    0 Frozen', ' 13089)']","[' 7109     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.83258'],[' 0'], ,[' 382.542'],[' 0'],[' 27.211'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.34791e+09'],[' 1.22582e+09'],[' 0'],[' 1.31123e+10'],[' 0'],[' 0'],[' 1610 '],[' 3397 '],[' 2 '],[' 0 ']
Solving...,TA55, ,[' 1'],[' 4459+'],[' 2232'],"[' 1004.360s (Solving', ' 984.45s 1st Model', ' 495.45s Unsat', ' 0.00s)']",[' 998.406s'], ,[' 370478512'],"[' 3059629  (Analyzed', ' 2283575)']","[' 6595     (Average', ' 346.26 Last', ' 103188)']",[' 6639.8  '],"[' 2232     (Average Length', ' 1093.07 Splits', ' 0)']","[' 2283575  (Deleted', ' 2202681)']","[' 515      (Ratio', '   0.02%)']","[' 68823    (Ratio', '   3.01%)']","[' 2283575  (Average Length', '   24.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2283575  (Average', ' 156.58 Max', ' 7191 Sum', ' 357565712)']","[' 2283074  (Average', ' 156.34 Max', ' 6936 Sum', ' 357003588 Ratio', '  99.84%)']","[' 501      (Average', ' 1122.00 Max', ' 2013 Sum', ' 562124 Ratio', '   0.16%)']", ,[' 89076   '],[' 10936   '],[' 90443   '],[' 53516   '],"[' 160544   (Atom=Atom', ' 43328 Body=Body', ' 30011 Other', ' 87205)']",[' Yes'],"[' 13053    (Eliminated', '    0 Frozen', ' 13053)']","[' 7094     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.87027'],[' 0'], ,[' 381.388'],[' 0'],[' 27.2389'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.35389e+09'],[' 1.2254e+09'],[' 0'],[' 1.31205e+10'],[' 0'],[' 0'],[' 1762 '],[' 3355 '],[' 2 '],[' 0 ']
Solving...,TA56, ,[' 1'],[' 4675+'],[' 2340'],"[' 1004.317s (Solving', ' 984.83s 1st Model', ' 446.78s Unsat', ' 0.00s)']",[' 1000.734s'], ,[' 426369174'],"[' 5137415  (Analyzed', ' 4364240)']","[' 9980     (Average', ' 437.30 Last', ' 314045)']",[' 6806.5  '],"[' 2340     (Average Length', ' 1149.24 Splits', ' 0)']","[' 4364240  (Deleted', ' 4270424)']","[' 697      (Ratio', '   0.02%)']","[' 68725    (Ratio', '   1.57%)']","[' 4364240  (Average Length', '   25.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4364240  (Average', ' 94.46 Max', ' 7518 Sum', ' 412266079)']","[' 4363756  (Average', ' 94.34 Max', ' 7476 Sum', ' 411726121 Ratio', '  99.87%)']","[' 484      (Average', ' 1115.62 Max', ' 2162 Sum', ' 539958 Ratio', '   0.13%)']", ,[' 88956   '],[' 10832   '],[' 90417   '],[' 53292   '],"[' 159872   (Atom=Atom', ' 43208 Body=Body', ' 29907 Other', ' 86757)']",[' Yes'],"[' 13043    (Eliminated', '    0 Frozen', ' 13043)']","[' 6349     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.59583'],[' 0'], ,[' 417.726'],[' 0'],[' 28.3511'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.48693e+09'],[' 1.33241e+09'],[' 0'],[' 1.85788e+10'],[' 0'],[' 0'],[' 1903 '],[' 3435 '],[' 2 '],[' 0 ']
Solving...,TA57, ,[' 1'],[' 4773+'],[' 2389'],"[' 1004.859s (Solving', ' 984.54s 1st Model', ' 138.37s Unsat', ' 0.00s)']",[' 1000.875s'], ,[' 433173491'],"[' 4573034  (Analyzed', ' 3310700)']","[' 8399     (Average', ' 394.18 Last', ' 86087)']",[' 6974.1  '],"[' 2389     (Average Length', ' 1171.08 Splits', ' 0)']","[' 3310700  (Deleted', ' 3212945)']","[' 632      (Ratio', '   0.02%)']","[' 71387    (Ratio', '   2.16%)']","[' 3310700  (Average Length', '   26.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3310700  (Average', ' 126.27 Max', ' 7359 Sum', ' 418047149)']","[' 3310215  (Average', ' 126.13 Max', ' 7359 Sum', ' 417591106 Ratio', '  99.89%)']","[' 485      (Average', ' 940.29 Max', ' 3034 Sum', ' 456043 Ratio', '   0.11%)']", ,[' 89174   '],[' 10905   '],[' 90722   '],[' 53583   '],"[' 160745   (Atom=Atom', ' 43426 Body=Body', ' 29980 Other', ' 87339)']",[' Yes'],"[' 13203    (Eliminated', '    0 Frozen', ' 13203)']","[' 7183     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.77442'],[' 0'], ,[' 416.827'],[' 0'],[' 27.5984'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.57583e+09'],[' 1.43015e+09'],[' 0'],[' 1.98763e+10'],[' 0'],[' 0'],[' 1981 '],[' 3718 '],[' 2 '],[' 0 ']
Solving...,TA58, ,[' 1'],[' 4657+'],[' 2331'],"[' 1004.418s (Solving', ' 987.03s 1st Model', ' 275.23s Unsat', ' 0.00s)']",[' 1001.313s'], ,[' 437345470'],"[' 4005259  (Analyzed', ' 2878367)']","[' 7448     (Average', ' 386.46 Last', ' 211914)']",[' 6742.0  '],"[' 2331     (Average Length', ' 1141.17 Splits', ' 0)']","[' 2878367  (Deleted', ' 2783863)']","[' 597      (Ratio', '   0.02%)']","[' 74300    (Ratio', '   2.58%)']","[' 2878367  (Average Length', '   26.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2878367  (Average', ' 147.06 Max', ' 7688 Sum', ' 423291352)']","[' 2877839  (Average', ' 146.83 Max', ' 7688 Sum', ' 422642326 Ratio', '  99.85%)']","[' 528      (Average', ' 1229.22 Max', ' 2185 Sum', ' 649026 Ratio', '   0.15%)']", ,[' 89281   '],[' 10982   '],[' 90715   '],[' 53767   '],"[' 161297   (Atom=Atom', ' 43533 Body=Body', ' 30057 Other', ' 87707)']",[' Yes'],"[' 13166    (Eliminated', '    0 Frozen', ' 13166)']","[' 7421     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.14569'],[' 0'], ,[' 397.703'],[' 0'],[' 27.4488'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.6324e+09'],[' 1.48438e+09'],[' 0'],[' 1.79644e+10'],[' 0'],[' 0'],[' 1830 '],[' 3765 '],[' 2 '],[' 0 ']
Solving...,TA59, ,[' 1'],[' 4809+'],[' 2407'],"[' 1005.058s (Solving', ' 984.59s 1st Model', ' 588.32s Unsat', ' 0.00s)']",[' 1002.891s'], ,[' 450187149'],"[' 3669184  (Analyzed', ' 2959972)']","[' 8503     (Average', ' 348.11 Last', ' 173696)']",[' 6693.0  '],"[' 2407     (Average Length', ' 1172.76 Splits', ' 0)']","[' 2959972  (Deleted', ' 2865471)']","[' 573      (Ratio', '   0.02%)']","[' 77229    (Ratio', '   2.61%)']","[' 2959972  (Average Length', '   25.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2959972  (Average', ' 147.40 Max', ' 7480 Sum', ' 436291458)']","[' 2959474  (Average', ' 147.22 Max', ' 7099 Sum', ' 435754258 Ratio', '  99.88%)']","[' 498      (Average', ' 1078.71 Max', ' 2190 Sum', ' 537200 Ratio', '   0.12%)']", ,[' 89089   '],[' 10862   '],[' 90591   '],[' 53455   '],"[' 160361   (Atom=Atom', ' 43341 Body=Body', ' 29937 Other', ' 87083)']",[' Yes'],"[' 13114    (Eliminated', '    0 Frozen', ' 13114)']","[' 7577     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.90524'],[' 0'], ,[' 385.843'],[' 0'],[' 27.8524'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.77745e+09'],[' 1.61469e+09'],[' 0'],[' 1.7661e+10'],[' 0'],[' 0'],[' 1642 '],[' 3416 '],[' 2 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 5155+'],[' 2580'],"[' 1004.772s (Solving', ' 985.44s 1st Model', ' 913.50s Unsat', ' 0.00s)']",[' 1002.359s'], ,[' 462701358'],"[' 3543665  (Analyzed', ' 2745311)']","[' 8452     (Average', ' 324.81 Last', ' 723915)']",[' 6695.5  '],"[' 2580     (Average Length', ' 1265.88 Splits', ' 0)']","[' 2745311  (Deleted', ' 2659751)']","[' 493      (Ratio', '   0.02%)']","[' 73079    (Ratio', '   2.66%)']","[' 2745311  (Average Length', '   23.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2745311  (Average', ' 163.21 Max', ' 7533 Sum', ' 448054988)']","[' 2744809  (Average', ' 162.98 Max', ' 7282 Sum', ' 447430118 Ratio', '  99.86%)']","[' 502      (Average', ' 1244.76 Max', ' 2443 Sum', ' 624870 Ratio', '   0.14%)']", ,[' 89216   '],[' 10832   '],[' 90912   '],[' 53552   '],"[' 160652   (Atom=Atom', ' 43468 Body=Body', ' 29907 Other', ' 87277)']",[' Yes'],"[' 13278    (Eliminated', '    0 Frozen', ' 13278)']","[' 7638     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.76763'],[' 0'], ,[' 374.62'],[' 0'],[' 28.5775'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.91177e+09'],[' 1.73599e+09'],[' 0'],[' 1.671e+10'],[' 0'],[' 0'],[' 1617 '],[' 3226 '],[' 2 '],[' 0 ']
