Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,swv11, ,[' 1'],[' 1357+'],[' 681'],"[' 223.491s (Solving', ' 220.37s 1st Model', ' 97.72s Unsat', ' 0.00s)']",[' 223.016s'], ,[' 115192074'],"[' 1433170  (Analyzed', ' 1362570)']","[' 4078     (Average', ' 334.13 Last', ' 145455)']",[' 5380.7  '],"[' 681      (Average Length', ' 339.89 Splits', ' 0)']","[' 1362570  (Deleted', ' 1302862)']","[' 336      (Ratio', '   0.02%)']","[' 37498    (Ratio', '   2.75%)']","[' 1362570  (Average Length', '   54.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1362570  (Average', ' 82.04 Max', ' 7322 Sum', ' 111778851)']","[' 1362041  (Average', ' 81.80 Max', ' 7322 Sum', ' 111453294 Ratio', '  99.71%)']","[' 529      (Average', ' 615.42 Max', ' 4206 Sum', ' 325557 Ratio', '   0.29%)']", ,[' 75683   '],[' 11855   '],[' 75337   '],[' 56488   '],"[' 169460   (Atom=Atom', ' 45655 Body=Body', ' 24031 Other', ' 99774)']",[' Yes'],"[' 12009    (Eliminated', '    0 Frozen', ' 12009)']","[' 6893     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.535973'],[' 0'], ,[' 104.696'],[' 0'],[' 6.41741'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.99268e+08'],[' 3.75675e+08'],[' 0'],[' 6.96208e+09'],[' 0'],[' 0'],[' 2386 '],[' 10864 ']
Solving...,swv12, ,[' 1'],[' 1119+'],[' 562'],"[' 145.310s (Solving', ' 142.73s 1st Model', ' 20.36s Unsat', ' 0.00s)']",[' 144.922s'], ,[' 79223004'],"[' 1266955  (Analyzed', ' 1203669)']","[' 3138     (Average', ' 383.58 Last', ' 25995)']",[' 5404.2  '],"[' 562      (Average Length', ' 280.38 Splits', ' 0)']","[' 1203669  (Deleted', ' 1152297)']","[' 483      (Ratio', '   0.04%)']","[' 26391    (Ratio', '   2.19%)']","[' 1203669  (Average Length', '   52.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1203669  (Average', ' 63.45 Max', ' 7467 Sum', ' 76367690)']","[' 1203167  (Average', ' 63.24 Max', ' 7467 Sum', ' 76119366 Ratio', '  99.67%)']","[' 502      (Average', ' 494.67 Max', ' 560 Sum', ' 248324 Ratio', '   0.33%)']", ,[' 75198   '],[' 11837   '],[' 74519   '],[' 55505   '],"[' 166511   (Atom=Atom', ' 44904 Body=Body', ' 23799 Other', ' 97808)']",[' Yes'],"[' 11658    (Eliminated', '    0 Frozen', ' 11658)']","[' 4757     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.460554'],[' 0'], ,[' 75.8594'],[' 0'],[' 4.48028'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.21665e+08'],[' 2.05298e+08'],[' 0'],[' 5.28165e+09'],[' 0'],[' 0'],[' 2652 '],[' 10638 ']
Solving...,swv13, ,[' 1'],[' 2387+'],[' 1196'],"[' 328.717s (Solving', ' 321.17s 1st Model', ' 194.09s Unsat', ' 0.00s)']",[' 328.219s'], ,[' 183858902'],"[' 2724388  (Analyzed', ' 2594968)']","[' 7732     (Average', ' 335.61 Last', ' 149320)']",[' 6607.4  '],"[' 1196     (Average Length', ' 592.44 Splits', ' 0)']","[' 2594968  (Deleted', ' 2496219)']","[' 907      (Ratio', '   0.03%)']","[' 57079    (Ratio', '   2.20%)']","[' 2594968  (Average Length', '   46.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2594968  (Average', ' 67.98 Max', ' 7437 Sum', ' 176406783)']","[' 2594438  (Average', ' 67.88 Max', ' 7437 Sum', ' 176153835 Ratio', '  99.86%)']","[' 530      (Average', ' 477.26 Max', ' 1159 Sum', ' 252948 Ratio', '   0.14%)']", ,[' 75841   '],[' 11829   '],[' 75719   '],[' 55990   '],"[' 167966   (Atom=Atom', ' 45440 Body=Body', ' 23748 Other', ' 98778)']",[' Yes'],"[' 12207    (Eliminated', '    0 Frozen', ' 12207)']","[' 5153     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.30303'],[' 0'], ,[' 157.612'],[' 0'],[' 10.1793'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.62653e+08'],[' 5.24803e+08'],[' 0'],[' 9.4227e+09'],[' 0'],[' 0'],[' 2727 '],[' 5014 ']
Solving...,swv14, ,[' 1'],[' 1241+'],[' 623'],"[' 217.193s (Solving', ' 214.63s 1st Model', ' 92.33s Unsat', ' 0.00s)']",[' 216.969s'], ,[' 111713957'],"[' 1365484  (Analyzed', ' 1322223)']","[' 3571     (Average', ' 370.27 Last', ' 97822)']",[' 5110.3  '],"[' 623      (Average Length', ' 310.95 Splits', ' 0)']","[' 1322223  (Deleted', ' 1259880)']","[' 299      (Ratio', '   0.02%)']","[' 39535    (Ratio', '   2.99%)']","[' 1322223  (Average Length', '   51.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1322223  (Average', ' 82.27 Max', ' 7019 Sum', ' 108776997)']","[' 1321717  (Average', ' 82.04 Max', ' 7019 Sum', ' 108479495 Ratio', '  99.73%)']","[' 506      (Average', ' 587.95 Max', ' 621 Sum', ' 297502 Ratio', '   0.27%)']", ,[' 75309   '],[' 11882   '],[' 74573   '],[' 55291   '],"[' 165869   (Atom=Atom', ' 44763 Body=Body', ' 23726 Other', ' 97380)']",[' Yes'],"[' 11646    (Eliminated', '    0 Frozen', ' 11646)']","[' 7371     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.461108'],[' 0'], ,[' 95.5813'],[' 0'],[' 6.31276'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.02435e+08'],[' 3.77205e+08'],[' 0'],[' 6.5576e+09'],[' 0'],[' 0'],[' 2423 '],[' 10437 ']
Solving...,swv15, ,[' 1'],[' 1201+'],[' 603'],"[' 228.488s (Solving', ' 225.81s 1st Model', ' 103.21s Unsat', ' 0.00s)']",[' 228.250s'], ,[' 121658549'],"[' 1347124  (Analyzed', ' 1287653)']","[' 3737     (Average', ' 344.57 Last', ' 35556)']",[' 5250.0  '],"[' 603      (Average Length', ' 300.89 Splits', ' 0)']","[' 1287653  (Deleted', ' 1223232)']","[' 269      (Ratio', '   0.02%)']","[' 39973    (Ratio', '   3.10%)']","[' 1287653  (Average Length', '   49.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1287653  (Average', ' 92.21 Max', ' 7364 Sum', ' 118740756)']","[' 1287038  (Average', ' 91.96 Max', ' 7364 Sum', ' 118411572 Ratio', '  99.72%)']","[' 615      (Average', ' 535.26 Max', ' 601 Sum', ' 329184 Ratio', '   0.28%)']", ,[' 75876   '],[' 11925   '],[' 75417   '],[' 56515   '],"[' 169541   (Atom=Atom', ' 45647 Body=Body', ' 24066 Other', ' 99828)']",[' Yes'],"[' 11966    (Eliminated', '    0 Frozen', ' 11966)']","[' 7803     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.491807'],[' 0'], ,[' 98.9725'],[' 0'],[' 6.70307'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.40711e+08'],[' 4.15511e+08'],[' 0'],[' 5.69867e+09'],[' 0'],[' 0'],[' 2531 '],[' 10343 ']
Solving...,swv16, ,[' 1'],[' 1221+'],[' 613'],"[' 134.974s (Solving', ' 133.08s 1st Model', ' 10.40s Unsat', ' 0.00s)']",[' 134.625s'], ,[' 53620695'],"[' 1701182  (Analyzed', ' 1666199)']","[' 4221     (Average', ' 394.74 Last', ' 40428)']",[' 3390.9  '],"[' 613      (Average Length', ' 305.92 Splits', ' 0)']","[' 1666199  (Deleted', ' 1624472)']","[' 209      (Ratio', '   0.01%)']","[' 18791    (Ratio', '   1.13%)']","[' 1666199  (Average Length', '   34.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1666199  (Average', ' 31.03 Max', ' 5280 Sum', ' 51695326)']","[' 1665859  (Average', ' 30.91 Max', ' 5280 Sum', ' 51504338 Ratio', '  99.63%)']","[' 340      (Average', ' 561.73 Max', ' 611 Sum', ' 190988 Ratio', '   0.37%)']", ,[' 61395   '],[' 8688    '],[' 60383   '],[' 41061   '],"[' 123179   (Atom=Atom', ' 33993 Body=Body', ' 20266 Other', ' 68920)']",[' Yes'],"[' 8176     (Eliminated', '    0 Frozen', ' 8176)']","[' 3182     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.371328'],[' 0'], ,[' 81.6299'],[' 0'],[' 3.39793'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.51875e+08'],[' 1.3146e+08'],[' 0'],[' 6.74108e+09'],[' 0'],[' 0'],[' 1641 '],[' 9103 ']
Solving...,swv17, ,[' 1'],[' 2353+'],[' 1179'],"[' 303.114s (Solving', ' 297.75s 1st Model', ' 171.49s Unsat', ' 0.00s)']",[' 302.766s'], ,[' 163766651'],"[' 1908207  (Analyzed', ' 1817289)']","[' 4928     (Average', ' 368.77 Last', ' 141735)']",[' 4694.2  '],"[' 1179     (Average Length', ' 577.27 Splits', ' 0)']","[' 1817289  (Deleted', ' 1756052)']","[' 1212     (Ratio', '   0.07%)']","[' 44763    (Ratio', '   2.46%)']","[' 1817289  (Average Length', '   26.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1817289  (Average', ' 87.35 Max', ' 5297 Sum', ' 158744217)']","[' 1816973  (Average', ' 87.27 Max', ' 5297 Sum', ' 158586922 Ratio', '  99.90%)']","[' 316      (Average', ' 497.77 Max', ' 1062 Sum', ' 157295 Ratio', '   0.10%)']", ,[' 62156   '],[' 8766    '],[' 61703   '],[' 42112   '],"[' 126332   (Atom=Atom', ' 34915 Body=Body', ' 20395 Other', ' 71022)']",[' Yes'],"[' 8813     (Eliminated', '    0 Frozen', ' 8813)']","[' 2660     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.09586'],[' 0'], ,[' 126.401'],[' 0'],[' 9.41374'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.31761e+08'],[' 5.73418e+08'],[' 0'],[' 7.15408e+09'],[' 0'],[' 0'],[' 1759 '],[' 2923 ']
Solving...,swv18, ,[' 1'],[' 2425+'],[' 1215'],"[' 320.177s (Solving', ' 314.43s 1st Model', ' 188.42s Unsat', ' 0.00s)']",[' 319.703s'], ,[' 155450981'],"[' 2124725  (Analyzed', ' 2059079)']","[' 5557     (Average', ' 370.54 Last', ' 522982)']",[' 4601.0  '],"[' 1215     (Average Length', ' 593.03 Splits', ' 0)']","[' 2059079  (Deleted', ' 1983087)']","[' 1026     (Ratio', '   0.05%)']","[' 44168    (Ratio', '   2.15%)']","[' 2059079  (Average Length', '   28.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2059079  (Average', ' 73.10 Max', ' 5530 Sum', ' 150515992)']","[' 2058670  (Average', ' 72.98 Max', ' 5530 Sum', ' 150277399 Ratio', '  99.84%)']","[' 409      (Average', ' 583.36 Max', ' 1141 Sum', ' 238593 Ratio', '   0.16%)']", ,[' 62277   '],[' 8741    '],[' 61961   '],[' 42392   '],"[' 127172   (Atom=Atom', ' 35121 Body=Body', ' 20469 Other', ' 71582)']",[' Yes'],"[' 8925     (Eliminated', '    0 Frozen', ' 8925)']","[' 3396     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.09509'],[' 0'], ,[' 157.696'],[' 0'],[' 9.1952'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.02009e+08'],[' 5.50396e+08'],[' 0'],[' 1.06005e+10'],[' 0'],[' 0'],[' 1651 '],[' 2873 ']
Solving...,swv19, ,[' 1'],[' 1295+'],[' 650'],"[' 139.440s (Solving', ' 137.22s 1st Model', ' 14.97s Unsat', ' 0.00s)']",[' 139.234s'], ,[' 60509643'],"[' 1480758  (Analyzed', ' 1438751)']","[' 3616     (Average', ' 397.88 Last', ' 55315)']",[' 3316.4  '],"[' 650      (Average Length', ' 324.45 Splits', ' 0)']","[' 1438751  (Deleted', ' 1391551)']","[' 231      (Ratio', '   0.02%)']","[' 20270    (Ratio', '   1.41%)']","[' 1438751  (Average Length', '   43.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1438751  (Average', ' 40.71 Max', ' 5447 Sum', ' 58573800)']","[' 1438388  (Average', ' 40.55 Max', ' 5447 Sum', ' 58347925 Ratio', '  99.61%)']","[' 363      (Average', ' 622.25 Max', ' 2278 Sum', ' 225875 Ratio', '   0.39%)']", ,[' 61873   '],[' 8739    '],[' 60971   '],[' 41516   '],"[' 124544   (Atom=Atom', ' 34324 Body=Body', ' 20390 Other', ' 69830)']",[' Yes'],"[' 8337     (Eliminated', '    0 Frozen', ' 8337)']","[' 3360     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.379997'],[' 0'], ,[' 76.8154'],[' 0'],[' 3.66467'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.89079e+08'],[' 1.6818e+08'],[' 0'],[' 6.05916e+09'],[' 0'],[' 0'],[' 1704 '],[' 9496 ']
Solving...,swv20, ,[' 1'],[' 2455+'],[' 1230'],"[' 168.992s (Solving', ' 163.53s 1st Model', ' 37.24s Unsat', ' 0.00s)']",[' 168.500s'], ,[' 118573178'],"[' 928173   (Analyzed', ' 844209)']","[' 2574     (Average', ' 327.98 Last', ' 14688)']",[' 4571.6  '],"[' 1230     (Average Length', ' 605.60 Splits', ' 0)']","[' 844209   (Deleted', ' 796860)']","[' 760      (Ratio', '   0.09%)']","[' 35265    (Ratio', '   4.18%)']","[' 844209   (Average Length', '   26.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 844209   (Average', ' 134.70 Max', ' 5742 Sum', ' 113717970)']","[' 843868   (Average', ' 134.44 Max', ' 5742 Sum', ' 113499129 Ratio', '  99.81%)']","[' 341      (Average', ' 641.76 Max', ' 1132 Sum', ' 218841 Ratio', '   0.19%)']", ,[' 61640   '],[' 8715    '],[' 61335   '],[' 42189   '],"[' 126563   (Atom=Atom', ' 34950 Body=Body', ' 20437 Other', ' 71176)']",[' Yes'],"[' 8910     (Eliminated', '    0 Frozen', ' 8910)']","[' 3758     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.1062'],[' 0'], ,[' 63.9681'],[' 0'],[' 6.11855'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.65895e+08'],[' 3.34305e+08'],[' 0'],[' 3.1229e+09'],[' 0'],[' 0'],[' 1508 '],[' 3001 ']
