Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, ,[' 1'],[' 7641+'],[' 3823'],"[' 1008.962s (Solving', ' 973.01s 1st Model', ' 773.61s Unsat', ' 0.00s)']",[' 1006.203s'], ,[' 561163476'],"[' 3874852  (Analyzed', ' 2062579)']","[' 8594     (Average', ' 240.00 Last', ' 189277)']",[' 10263.5 '],"[' 3823     (Average Length', ' 1865.51 Splits', ' 0)']","[' 2062579  (Deleted', ' 1986073)']","[' 643      (Ratio', '   0.03%)']","[' 64641    (Ratio', '   3.13%)']","[' 2062579  (Average Length', '   23.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2062579  (Average', ' 255.80 Max', ' 11328 Sum', ' 527611800)']","[' 2062064  (Average', ' 255.35 Max', ' 11328 Sum', ' 526671242 Ratio', '  99.82%)']","[' 515      (Average', ' 1826.33 Max', ' 3595 Sum', ' 940558 Ratio', '   0.18%)']", ,[' 132636  '],[' 15633   '],[' 135230  '],[' 86326   '],"[' 258974   (Atom=Atom', ' 71691 Body=Body', ' 41083 Other', ' 146200)']",[' Yes'],"[' 19227    (Eliminated', '    0 Frozen', ' 19227)']","[' 6530     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.8777'],[' 0'], ,[' 383.382'],[' 0'],[' 32.8258'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.7116e+09'],[' 1.54772e+09'],[' 0'],[' 1.59731e+10'],[' 0'],[' 0'],[' 1831 '],[' 3538 '],[' 2 '],[' 0 ']
Solving...,TA62, ,[' 1'],[' 8515+'],[' 4260'],"[' 1010.001s (Solving', ' 970.01s 1st Model', ' 751.91s Unsat', ' 0.00s)']",[' 1007.203s'], ,[' 564590896'],"[' 2849276  (Analyzed', ' 1680476)']","[' 7715     (Average', ' 217.82 Last', ' 143218)']",[' 10385.2 '],"[' 4260     (Average Length', ' 2080.95 Splits', ' 0)']","[' 1680476  (Deleted', ' 1601795)']","[' 415      (Ratio', '   0.02%)']","[' 67512    (Ratio', '   4.02%)']","[' 1680476  (Average Length', '   24.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1680476  (Average', ' 314.77 Max', ' 12083 Sum', ' 528962422)']","[' 1679856  (Average', ' 313.99 Max', ' 11222 Sum', ' 527649907 Ratio', '  99.75%)']","[' 620      (Average', ' 2116.96 Max', ' 3940 Sum', ' 1312515 Ratio', '   0.25%)']", ,[' 133559  '],[' 15802   '],[' 136500  '],[' 87418   '],"[' 262250   (Atom=Atom', ' 72614 Body=Body', ' 41252 Other', ' 148384)']",[' Yes'],"[' 19743    (Eliminated', '    0 Frozen', ' 19743)']","[' 7319     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.53346'],[' 0'], ,[' 360.703'],[' 0'],[' 32.8482'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.81087e+09'],[' 1.65572e+09'],[' 0'],[' 1.35256e+10'],[' 0'],[' 0'],[' 1809 '],[' 3637 '],[' 2 '],[' 0 ']
Solving...,TA63, ,[' 1'],[' 8487+'],[' 4246'],"[' 1009.995s (Solving', ' 969.46s 1st Model', ' 883.61s Unsat', ' 0.00s)']",[' 1006.609s'], ,[' 549263619'],"[' 3046751  (Analyzed', ' 1835753)']","[' 7716     (Average', ' 237.92 Last', ' 408820)']",[' 10543.4 '],"[' 4246     (Average Length', ' 2061.06 Splits', ' 0)']","[' 1835753  (Deleted', ' 1761876)']","[' 480      (Ratio', '   0.03%)']","[' 63874    (Ratio', '   3.48%)']","[' 1835753  (Average Length', '   22.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1835753  (Average', ' 279.33 Max', ' 12219 Sum', ' 512776151)']","[' 1835178  (Average', ' 278.71 Max', ' 11557 Sum', ' 511642090 Ratio', '  99.78%)']","[' 575      (Average', ' 1972.28 Max', ' 3935 Sum', ' 1134061 Ratio', '   0.22%)']", ,[' 132907  '],[' 15587   '],[' 135853  '],[' 86551   '],"[' 259649   (Atom=Atom', ' 71962 Body=Body', ' 41037 Other', ' 146650)']",[' Yes'],"[' 19533    (Eliminated', '    0 Frozen', ' 19533)']","[' 6820     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.83799'],[' 0'], ,[' 367.898'],[' 0'],[' 32.4252'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.76733e+09'],[' 1.60964e+09'],[' 0'],[' 1.37721e+10'],[' 0'],[' 0'],[' 1671 '],[' 3365 '],[' 2 '],[' 0 ']
Solving...,TA64, ,[' 1'],[' 7561+'],[' 3783'],"[' 1009.282s (Solving', ' 968.80s 1st Model', ' 864.96s Unsat', ' 0.00s)']",[' 1005.922s'], ,[' 539121823'],"[' 3896777  (Analyzed', ' 1749925)']","[' 7836     (Average', ' 223.32 Last', ' 231434)']",[' 10522.0 '],"[' 3783     (Average Length', ' 1847.38 Splits', ' 0)']","[' 1749925  (Deleted', ' 1674495)']","[' 521      (Ratio', '   0.03%)']","[' 65078    (Ratio', '   3.72%)']","[' 1749925  (Average Length', '   23.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1749925  (Average', ' 288.32 Max', ' 11021 Sum', ' 504533674)']","[' 1749338  (Average', ' 287.81 Max', ' 11021 Sum', ' 503645487 Ratio', '  99.82%)']","[' 587      (Average', ' 1513.10 Max', ' 3574 Sum', ' 888187 Ratio', '   0.18%)']", ,[' 132620  '],[' 15626   '],[' 135213  '],[' 86303   '],"[' 258905   (Atom=Atom', ' 71675 Body=Body', ' 41076 Other', ' 146154)']",[' Yes'],"[' 19219    (Eliminated', '    0 Frozen', ' 19219)']","[' 6556     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.42692'],[' 0'], ,[' 375.937'],[' 0'],[' 32.5299'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.70519e+09'],[' 1.55454e+09'],[' 0'],[' 1.49498e+10'],[' 0'],[' 0'],[' 1756 '],[' 3420 '],[' 2 '],[' 0 ']
Solving...,TA65, ,[' 1'],[' 8039+'],[' 4022'],"[' 1010.130s (Solving', ' 966.23s 1st Model', ' 801.57s Unsat', ' 0.00s)']",[' 1006.563s'], ,[' 503932302'],"[' 3132497  (Analyzed', ' 1545363)']","[' 7212     (Average', ' 214.28 Last', ' 148679)']",[' 10278.7 '],"[' 4022     (Average Length', ' 1972.69 Splits', ' 0)']","[' 1545363  (Deleted', ' 1470632)']","[' 399      (Ratio', '   0.03%)']","[' 63407    (Ratio', '   4.10%)']","[' 1545363  (Average Length', '   22.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1545363  (Average', ' 303.89 Max', ' 12802 Sum', ' 469617411)']","[' 1544825  (Average', ' 303.22 Max', ' 12802 Sum', ' 468578792 Ratio', '  99.78%)']","[' 538      (Average', ' 1930.52 Max', ' 3751 Sum', ' 1038619 Ratio', '   0.22%)']", ,[' 133031  '],[' 15689   '],[' 135822  '],[' 86777   '],"[' 260327   (Atom=Atom', ' 72086 Body=Body', ' 41139 Other', ' 147102)']",[' Yes'],"[' 19480    (Eliminated', '    0 Frozen', ' 19480)']","[' 7081     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.97652'],[' 0'], ,[' 364.287'],[' 0'],[' 32.6369'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.60201e+09'],[' 1.46364e+09'],[' 0'],[' 1.18611e+10'],[' 0'],[' 0'],[' 1695 '],[' 3496 '],[' 2 '],[' 0 ']
Solving...,TA66, ,[' 1'],[' 8323+'],[' 4164'],"[' 1011.481s (Solving', ' 962.12s 1st Model', ' 837.36s Unsat', ' 0.00s)']",[' 1007.953s'], ,[' 465740354'],"[' 2021117  (Analyzed', ' 1304684)']","[' 6484     (Average', ' 201.22 Last', ' 96910)']",[' 10649.0 '],"[' 4164     (Average Length', ' 2041.88 Splits', ' 0)']","[' 1304684  (Deleted', ' 1230170)']","[' 402      (Ratio', '   0.03%)']","[' 60373    (Ratio', '   4.63%)']","[' 1304684  (Average Length', '   24.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1304684  (Average', ' 329.60 Max', ' 12099 Sum', ' 430023412)']","[' 1304094  (Average', ' 328.76 Max', ' 11168 Sum', ' 428931644 Ratio', '  99.75%)']","[' 590      (Average', ' 1850.45 Max', ' 3894 Sum', ' 1091768 Ratio', '   0.25%)']", ,[' 133379  '],[' 15757   '],[' 136283  '],[' 87193   '],"[' 261575   (Atom=Atom', ' 72434 Body=Body', ' 41207 Other', ' 147934)']",[' Yes'],"[' 19661    (Eliminated', '    0 Frozen', ' 19661)']","[' 6959     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 9.96086'],[' 0'], ,[' 353.188'],[' 0'],[' 31.8335'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.40378e+09'],[' 1.28412e+09'],[' 0'],[' 9.47556e+09'],[' 0'],[' 0'],[' 1724 '],[' 3537 '],[' 2 '],[' 0 ']
Solving...,TA67, ,[' 1'],[' 8347+'],[' 4176'],"[' 1011.662s (Solving', ' 958.79s 1st Model', ' 788.06s Unsat', ' 0.01s)']",[' 1006.859s'], ,[' 435694017'],"[' 3233994  (Analyzed', ' 1182954)']","[' 6538     (Average', ' 180.94 Last', ' 115956)']",[' 10639.8 '],"[' 4176     (Average Length', ' 2047.92 Splits', ' 0)']","[' 1182954  (Deleted', ' 1117486)']","[' 445      (Ratio', '   0.04%)']","[' 56780    (Ratio', '   4.80%)']","[' 1182954  (Average Length', '   24.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1182954  (Average', ' 336.88 Max', ' 13414 Sum', ' 398511878)']","[' 1182325  (Average', ' 335.90 Max', ' 11209 Sum', ' 397353982 Ratio', '  99.71%)']","[' 629      (Average', ' 1840.85 Max', ' 3840 Sum', ' 1157896 Ratio', '   0.29%)']", ,[' 133017  '],[' 15646   '],[' 135941  '],[' 86720   '],"[' 260156   (Atom=Atom', ' 72072 Body=Body', ' 41096 Other', ' 146988)']",[' Yes'],"[' 19570    (Eliminated', '    0 Frozen', ' 19570)']","[' 6113     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 10.7317'],[' 0'], ,[' 376.431'],[' 0'],[' 31.1318'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.22763e+09'],[' 1.11926e+09'],[' 0'],[' 1.19094e+10'],[' 0'],[' 0'],[' 1833 '],[' 3537 '],[' 2 '],[' 0 ']
Solving...,TA68, ,[' 1'],[' 7239+'],[' 3622'],"[' 1008.889s (Solving', ' 966.30s 1st Model', ' 842.90s Unsat', ' 0.00s)']",[' 1003.531s'], ,[' 489095293'],"[' 2164332  (Analyzed', ' 1389901)']","[' 6647     (Average', ' 209.10 Last', ' 199934)']",[' 10361.8 '],"[' 3622     (Average Length', ' 1775.96 Splits', ' 0)']","[' 1389901  (Deleted', ' 1317364)']","[' 574      (Ratio', '   0.04%)']","[' 62158    (Ratio', '   4.47%)']","[' 1389901  (Average Length', '   23.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1389901  (Average', ' 329.38 Max', ' 10945 Sum', ' 457802163)']","[' 1389351  (Average', ' 328.76 Max', ' 10616 Sum', ' 456946871 Ratio', '  99.81%)']","[' 550      (Average', ' 1555.08 Max', ' 3408 Sum', ' 855292 Ratio', '   0.19%)']", ,[' 132557  '],[' 15660   '],[' 135013  '],[' 86274   '],"[' 258818   (Atom=Atom', ' 71612 Body=Body', ' 41110 Other', ' 146096)']",[' Yes'],"[' 19116    (Eliminated', '    0 Frozen', ' 19116)']","[' 6753     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.98578'],[' 0'], ,[' 360.018'],[' 0'],[' 33.2022'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.46225e+09'],[' 1.33844e+09'],[' 0'],[' 1.06495e+10'],[' 0'],[' 0'],[' 1801 '],[' 3513 '],[' 2 '],[' 0 ']
Solving...,TA69, ,[' 1'],[' 6799+'],[' 3402'],"[' 1008.000s (Solving', ' 975.18s 1st Model', ' 632.06s Unsat', ' 0.00s)']",[' 1004.703s'], ,[' 535218219'],"[' 4109545  (Analyzed', ' 1746437)']","[' 7085     (Average', ' 246.50 Last', ' 203026)']",[' 10292.8 '],"[' 3402     (Average Length', ' 1668.30 Splits', ' 0)']","[' 1746437  (Deleted', ' 1667540)']","[' 503      (Ratio', '   0.03%)']","[' 68690    (Ratio', '   3.93%)']","[' 1746437  (Average Length', '   24.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1746437  (Average', ' 288.56 Max', ' 12514 Sum', ' 503956283)']","[' 1745853  (Average', ' 288.05 Max', ' 12514 Sum', ' 503066165 Ratio', '  99.82%)']","[' 584      (Average', ' 1524.17 Max', ' 3211 Sum', ' 890118 Ratio', '   0.18%)']", ,[' 132627  '],[' 15776   '],[' 134838  '],[' 86460   '],"[' 259376   (Atom=Atom', ' 71682 Body=Body', ' 41226 Other', ' 146468)']",[' Yes'],"[' 18987    (Eliminated', '    0 Frozen', ' 18987)']","[' 7388     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.16899'],[' 0'], ,[' 382.317'],[' 0'],[' 32.2531'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.67364e+09'],[' 1.53073e+09'],[' 0'],[' 1.56139e+10'],[' 0'],[' 0'],[' 1977 '],[' 3800 '],[' 2 '],[' 0 ']
Solving...,TA70, ,[' 1'],[' 7709+'],[' 3857'],"[' 1009.280s (Solving', ' 971.88s 1st Model', ' 535.67s Unsat', ' 0.00s)']",[' 1006.188s'], ,[' 545798235'],"[' 2691662  (Analyzed', ' 2001258)']","[' 7158     (Average', ' 279.58 Last', ' 154935)']",[' 10157.6 '],"[' 3857     (Average Length', ' 1886.41 Splits', ' 0)']","[' 2001258  (Deleted', ' 1914251)']","[' 650      (Ratio', '   0.03%)']","[' 71393    (Ratio', '   3.57%)']","[' 2001258  (Average Length', '   25.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2001258  (Average', ' 256.87 Max', ' 11308 Sum', ' 514064560)']","[' 2000630  (Average', ' 256.29 Max', ' 11207 Sum', ' 512908502 Ratio', '  99.78%)']","[' 628      (Average', ' 1840.86 Max', ' 3576 Sum', ' 1156058 Ratio', '   0.22%)']", ,[' 133140  '],[' 15776   '],[' 135749  '],[' 86973   '],"[' 260915   (Atom=Atom', ' 72195 Body=Body', ' 41226 Other', ' 147494)']",[' Yes'],"[' 19385    (Eliminated', '    0 Frozen', ' 19385)']","[' 7895     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.07634'],[' 0'], ,[' 369.613'],[' 0'],[' 32.4894'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.72664e+09'],[' 1.57757e+09'],[' 0'],[' 1.41136e+10'],[' 0'],[' 0'],[' 1975 '],[' 3783 '],[' 2 '],[' 0 ']
