Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,TA41, ,[' 1'],[' 3085+'],[' 1545'],"[' 659.716s (Solving', ' 654.06s 1st Model', ' 525.00s Unsat', ' 0.00s)']",[' 665.922s'], ,[' 273940348'],"[' 6868117  (Analyzed', ' 6730502)']","[' 17068    (Average', ' 394.33 Last', ' 956862)']",[' 3809.2  '],"[' 1545     (Average Length', ' 762.76 Splits', ' 0)']","[' 6730502  (Deleted', ' 6677534)']","[' 616      (Ratio', '   0.01%)']","[' 19933    (Ratio', '   0.30%)']","[' 6730502  (Average Length', '   15.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6730502  (Average', ' 39.92 Max', ' 4404 Sum', ' 268691411)']","[' 6730304  (Average', ' 39.90 Max', ' 3921 Sum', ' 268549576 Ratio', '  99.95%)']","[' 198      (Average', ' 716.34 Max', ' 1487 Sum', ' 141835 Ratio', '   0.05%)']", ,[' 48685   '],[' 6524    '],[' 48711   '],[' 31003   '],"[' 93005    (Atom=Atom', ' 25943 Body=Body', ' 14928 Other', ' 52134)']",[' Yes'],"[' 7150     (Eliminated', '    0 Frozen', ' 7150)']","[' 1716     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.3502'],[' 0'], ,[' 369.728'],[' 0'],[' 18.9372'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.03065e+09'],[' 8.76739e+08'],[' 0'],[' 2.27251e+10'],[' 0'],[' 0'],[' 1161 '],[' 2344 ']
Solving...,TA42, ,[' 1'],[' 3671+'],[' 1838'],"[' 586.423s (Solving', ' 579.56s 1st Model', ' 448.19s Unsat', ' 0.00s)']",[' 585.859s'], ,[' 223835038'],"[' 5983646  (Analyzed', ' 5801959)']","[' 14664    (Average', ' 395.66 Last', ' 464878)']",[' 3980.8  '],"[' 1838     (Average Length', ' 900.29 Splits', ' 0)']","[' 5801959  (Deleted', ' 5751773)']","[' 672      (Ratio', '   0.01%)']","[' 16176    (Ratio', '   0.28%)']","[' 5801959  (Average Length', '   15.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5801959  (Average', ' 37.53 Max', ' 4796 Sum', ' 217745823)']","[' 5801765  (Average', ' 37.50 Max', ' 4121 Sum', ' 217578442 Ratio', '  99.92%)']","[' 194      (Average', ' 862.79 Max', ' 1713 Sum', ' 167381 Ratio', '   0.08%)']", ,[' 48749   '],[' 6458    '],[' 49089   '],[' 31175   '],"[' 93521    (Atom=Atom', ' 26118 Body=Body', ' 14925 Other', ' 52478)']",[' Yes'],"[' 7398     (Eliminated', '    0 Frozen', ' 7398)']","[' 1400     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.56984'],[' 0'], ,[' 355.71'],[' 0'],[' 16.0598'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.80185e+08'],[' 6.6224e+08'],[' 0'],[' 2.40398e+10'],[' 0'],[' 0'],[' 1319 '],[' 2325 ']
Solving...,TA43, ,[' 1'],[' 1649+'],[' 827'],"[' 199.796s (Solving', ' 197.75s 1st Model', ' 134.37s Unsat', ' 0.00s)']",[' 199.406s'], ,[' 101258910'],"[' 3041605  (Analyzed', ' 3001955)']","[' 7649     (Average', ' 392.46 Last', ' 587709)']",[' 2471.8  '],"[' 826      (Average Length', ' 412.49 Splits', ' 0)']","[' 3001955  (Deleted', ' 2980031)']","[' 216      (Ratio', '   0.01%)']","[' 9101     (Ratio', '   0.30%)']","[' 3001955  (Average Length', '   13.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3001955  (Average', ' 33.12 Max', ' 4385 Sum', ' 99427612)']","[' 3001773  (Average', ' 33.07 Max', ' 4141 Sum', ' 99279646 Ratio', '  99.85%)']","[' 182      (Average', ' 813.00 Max', ' 813 Sum', ' 147966 Ratio', '   0.15%)']", ,[' 47870   '],[' 6487    '],[' 47345   '],[' 30451   '],"[' 91349    (Atom=Atom', ' 25311 Body=Body', ' 15008 Other', ' 51030)']",[' Yes'],"[' 6562     (Eliminated', '    0 Frozen', ' 6562)']","[' 1554     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.429764'],[' 0'], ,[' 88.7892'],[' 0'],[' 6.36471'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.60347e+08'],[' 2.99974e+08'],[' 0'],[' 3.88586e+09'],[' 0'],[' 0'],[' 1069 '],[' 11485 ']
Solving...,TA44, ,[' 1'],[' 4233+'],[' 2119'],"[' 528.753s (Solving', ' 520.61s 1st Model', ' 385.64s Unsat', ' 0.00s)']",[' 528.047s'], ,[' 230087277'],"[' 4578328  (Analyzed', ' 4298117)']","[' 12130    (Average', ' 354.34 Last', ' 210539)']",[' 4295.7  '],"[' 2119     (Average Length', ' 1035.46 Splits', ' 0)']","[' 4298117  (Deleted', ' 4258015)']","[' 809      (Ratio', '   0.02%)']","[' 19691    (Ratio', '   0.46%)']","[' 4298117  (Average Length', '   16.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4298117  (Average', ' 51.81 Max', ' 4693 Sum', ' 222683294)']","[' 4297899  (Average', ' 51.77 Max', ' 4693 Sum', ' 222505508 Ratio', '  99.92%)']","[' 218      (Average', ' 815.53 Max', ' 3321 Sum', ' 177786 Ratio', '   0.08%)']", ,[' 49069   '],[' 6453    '],[' 49822   '],[' 31930   '],"[' 95786    (Atom=Atom', ' 26721 Body=Body', ' 15077 Other', ' 53988)']",[' Yes'],"[' 7806     (Eliminated', '    0 Frozen', ' 7806)']","[' 1563     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.92578'],[' 0'], ,[' 280.91'],[' 0'],[' 15.2345'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.58999e+08'],[' 7.42349e+08'],[' 0'],[' 1.70284e+10'],[' 0'],[' 0'],[' 1266 '],[' 2341 ']
Solving...,TA45, ,[' 1'],[' 4091+'],[' 2048'],"[' 759.701s (Solving', ' 752.14s 1st Model', ' 612.84s Unsat', ' 0.00s)']",[' 759.188s'], ,[' 296548034'],"[' 6949528  (Analyzed', ' 6208729)']","[' 15861    (Average', ' 391.45 Last', ' 455265)']",[' 4110.9  '],"[' 2048     (Average Length', ' 1006.87 Splits', ' 0)']","[' 6208729  (Deleted', ' 6154109)']","[' 802      (Ratio', '   0.01%)']","[' 18333    (Ratio', '   0.30%)']","[' 6208729  (Average Length', '   16.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6208729  (Average', ' 46.56 Max', ' 4663 Sum', ' 289090663)']","[' 6208518  (Average', ' 46.53 Max', ' 4663 Sum', ' 288890110 Ratio', '  99.93%)']","[' 211      (Average', ' 950.49 Max', ' 2081 Sum', ' 200553 Ratio', '   0.07%)']", ,[' 48961   '],[' 6511    '],[' 49574   '],[' 31832   '],"[' 95492    (Atom=Atom', ' 26650 Body=Body', ' 15050 Other', ' 53792)']",[' Yes'],"[' 7724     (Eliminated', '    0 Frozen', ' 7724)']","[' 1444     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.74762'],[' 0'], ,[' 435.785'],[' 0'],[' 21.2815'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.16405e+09'],[' 1.00527e+09'],[' 0'],[' 2.83667e+10'],[' 0'],[' 0'],[' 1268 '],[' 2332 ']
Solving...,TA46, ,[' 1'],[' 3331+'],[' 1668'],"[' 702.305s (Solving', ' 696.46s 1st Model', ' 565.70s Unsat', ' 0.00s)']",[' 701.516s'], ,[' 280060396'],"[' 7337998  (Analyzed', ' 7162705)']","[' 18510    (Average', ' 386.96 Last', ' 459089)']",[' 3747.7  '],"[' 1668     (Average Length', ' 820.48 Splits', ' 0)']","[' 7162705  (Deleted', ' 7104534)']","[' 814      (Ratio', '   0.01%)']","[' 20825    (Ratio', '   0.29%)']","[' 7162705  (Average Length', '   16.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7162705  (Average', ' 38.34 Max', ' 4272 Sum', ' 274589695)']","[' 7162493  (Average', ' 38.31 Max', ' 4272 Sum', ' 274420936 Ratio', '  99.94%)']","[' 212      (Average', ' 796.03 Max', ' 1588 Sum', ' 168759 Ratio', '   0.06%)']", ,[' 48596   '],[' 6507    '],[' 48759   '],[' 31185   '],"[' 93551    (Atom=Atom', ' 26100 Body=Body', ' 14953 Other', ' 52498)']",[' Yes'],"[' 7270     (Eliminated', '    0 Frozen', ' 7270)']","[' 2072     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.41119'],[' 0'], ,[' 402.486'],[' 0'],[' 19.519'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.02857e+09'],[' 8.77097e+08'],[' 0'],[' 2.62317e+10'],[' 0'],[' 0'],[' 1370 '],[' 2402 ']
Solving...,TA47, ,[' 1'],[' 4147+'],[' 2076'],"[' 766.427s (Solving', ' 758.57s 1st Model', ' 622.75s Unsat', ' 0.00s)']",[' 765.688s'], ,[' 307684251'],"[' 7573098  (Analyzed', ' 7186723)']","[' 18931    (Average', ' 379.63 Last', ' 435415)']",[' 4172.2  '],"[' 2076     (Average Length', ' 1019.20 Splits', ' 0)']","[' 7186723  (Deleted', ' 7130068)']","[' 700      (Ratio', '   0.01%)']","[' 16923    (Ratio', '   0.24%)']","[' 7186723  (Average Length', '   15.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7186723  (Average', ' 41.79 Max', ' 4452 Sum', ' 300348088)']","[' 7186531  (Average', ' 41.77 Max', ' 4139 Sum', ' 300186689 Ratio', '  99.95%)']","[' 192      (Average', ' 840.62 Max', ' 1887 Sum', ' 161399 Ratio', '   0.05%)']", ,[' 49051   '],[' 6490    '],[' 49620   '],[' 31541   '],"[' 94619    (Atom=Atom', ' 26472 Body=Body', ' 14937 Other', ' 53210)']",[' Yes'],"[' 7659     (Eliminated', '    0 Frozen', ' 7659)']","[' 1456     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.8994'],[' 0'], ,[' 441.859'],[' 0'],[' 21.9484'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.16976e+09'],[' 1.00391e+09'],[' 0'],[' 2.80854e+10'],[' 0'],[' 0'],[' 1222 '],[' 2259 ']
Solving...,TA48, ,[' 1'],[' 3515+'],[' 1760'],"[' 580.724s (Solving', ' 573.86s 1st Model', ' 443.16s Unsat', ' 0.00s)']",[' 579.844s'], ,[' 229227791'],"[' 5873475  (Analyzed', ' 5735860)']","[' 14801    (Average', ' 387.53 Last', ' 479643)']",[' 4028.2  '],"[' 1760     (Average Length', ' 864.21 Splits', ' 0)']","[' 5735860  (Deleted', ' 5680644)']","[' 705      (Ratio', '   0.01%)']","[' 17933    (Ratio', '   0.31%)']","[' 5735860  (Average Length', '   15.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5735860  (Average', ' 38.92 Max', ' 4432 Sum', ' 223244308)']","[' 5735666  (Average', ' 38.90 Max', ' 4432 Sum', ' 223097232 Ratio', '  99.93%)']","[' 194      (Average', ' 758.12 Max', ' 1691 Sum', ' 147076 Ratio', '   0.07%)']", ,[' 48711   '],[' 6496    '],[' 49028   '],[' 31357   '],"[' 94067    (Atom=Atom', ' 26232 Body=Body', ' 14993 Other', ' 52842)']",[' Yes'],"[' 7413     (Eliminated', '    0 Frozen', ' 7413)']","[' 1602     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.60842'],[' 0'], ,[' 345.285'],[' 0'],[' 15.9826'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.8469e+08'],[' 6.675e+08'],[' 0'],[' 2.29e+10'],[' 0'],[' 0'],[' 1407 '],[' 2370 ']
Solving...,TA49, ,[' 1'],[' 3493+'],[' 1749'],"[' 558.964s (Solving', ' 552.39s 1st Model', ' 421.26s Unsat', ' 0.00s)']",[' 558.141s'], ,[' 219644519'],"[' 4358190  (Analyzed', ' 4212924)']","[' 11304    (Average', ' 372.69 Last', ' 334258)']",[' 3971.0  '],"[' 1749     (Average Length', ' 854.55 Splits', ' 0)']","[' 4212924  (Deleted', ' 4169919)']","[' 832      (Ratio', '   0.02%)']","[' 19850    (Ratio', '   0.47%)']","[' 4212924  (Average Length', '   16.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4212924  (Average', ' 50.75 Max', ' 4811 Sum', ' 213822790)']","[' 4212722  (Average', ' 50.72 Max', ' 4280 Sum', ' 213659099 Ratio', '  99.92%)']","[' 202      (Average', ' 810.35 Max', ' 1662 Sum', ' 163691 Ratio', '   0.08%)']", ,[' 48930   '],[' 6513    '],[' 49247   '],[' 31513   '],"[' 94535    (Atom=Atom', ' 26347 Body=Body', ' 15034 Other', ' 53154)']",[' Yes'],"[' 7430     (Eliminated', '    0 Frozen', ' 7430)']","[' 1622     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.51306'],[' 0'], ,[' 321.39'],[' 0'],[' 14.977'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.30394e+08'],[' 7.19085e+08'],[' 0'],[' 1.91099e+10'],[' 0'],[' 0'],[' 1314 '],[' 2361 ']
Solving...,TA50, ,[' 1'],[' 3843+'],[' 1924'],"[' 569.445s (Solving', ' 562.79s 1st Model', ' 430.85s Unsat', ' 0.00s)']",[' 568.453s'], ,[' 240467395'],"[' 6298755  (Analyzed', ' 6068403)']","[' 16394    (Average', ' 370.16 Last', ' 467682)']",[' 3840.5  '],"[' 1924     (Average Length', ' 944.06 Splits', ' 0)']","[' 6068403  (Deleted', ' 6021142)']","[' 697      (Ratio', '   0.01%)']","[' 16734    (Ratio', '   0.28%)']","[' 6068403  (Average Length', '   14.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6068403  (Average', ' 38.62 Max', ' 4760 Sum', ' 234368319)']","[' 6068211  (Average', ' 38.59 Max', ' 4316 Sum', ' 234166621 Ratio', '  99.91%)']","[' 192      (Average', ' 1050.51 Max', ' 1800 Sum', ' 201698 Ratio', '   0.09%)']", ,[' 48741   '],[' 6461    '],[' 49210   '],[' 31416   '],"[' 94244    (Atom=Atom', ' 26314 Body=Body', ' 14970 Other', ' 52960)']",[' Yes'],"[' 7530     (Eliminated', '    0 Frozen', ' 7530)']","[' 1494     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.5492'],[' 0'], ,[' 315.57'],[' 0'],[' 16.3842'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.27032e+08'],[' 6.92821e+08'],[' 0'],[' 1.83486e+10'],[' 0'],[' 0'],[' 1079 '],[' 2224 ']
