Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Completion Time for Window 5 ,Completion Time for Window 6 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA71, ,[' 1'],[' 10419+'],[' 5216'],"[' 1024.989s (Solving', ' 916.29s 1st Model', ' 555.20s Unsat', ' 0.00s)']",[' 1020.688s'], ,[' 407209723'],"[' 5525899  (Analyzed', ' 5152789)']","[' 12416    (Average', ' 415.01 Last', ' 97405)']",[' 9498.1  '],"[' 5216     (Average Length', ' 2304.00 Splits', ' 0)']","[' 5152789  (Deleted', ' 5017214)']","[' 1620     (Ratio', '   0.03%)']","[' 70562    (Ratio', '   1.37%)']","[' 5152789  (Average Length', '   19.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5152789  (Average', ' 72.67 Max', ' 11384 Sum', ' 374449951)']","[' 5150409  (Average', ' 71.58 Max', ' 11384 Sum', ' 368861894 Ratio', '  98.51%)']","[' 2380     (Average', ' 2347.92 Max', ' 4295 Sum', ' 5588057 Ratio', '   1.49%)']", ,[' 419701  '],[' 23566   '],[' 421995  '],[' 258554  '],"[' 775658   (Atom=Atom', ' 236986 Body=Body', ' 124466 Other', ' 414206)']",[' Yes'],"[' 27860    (Eliminated', '    0 Frozen', ' 27860)']","[' 11745    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 21.4925'],[' 0'], ,[' 506.136'],[' 0'],[' 28.0453'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.51428e+09'],[' 1.39889e+09'],[' 0'],[' 3.08529e+10'],[' 0'],[' 0'],[' 1358 '],[' 2439 '],[' 3433 '],[' 4412 '],[' 5347 '],[' 6172 '],[' 6 '],[' 0 ']
Solving...,TA72, ,[' 1'],[' 10963+'],[' 5488'],"[' 1027.159s (Solving', ' 903.38s 1st Model', ' 459.07s Unsat', ' 0.00s)']",[' 1023.453s'], ,[' 397440154'],"[' 4370302  (Analyzed', ' 3984797)']","[' 10749    (Average', ' 370.71 Last', ' 83548)']",[' 9119.6  '],"[' 5488     (Average Length', ' 2389.34 Splits', ' 0)']","[' 3984797  (Deleted', ' 3863107)']","[' 1815     (Ratio', '   0.05%)']","[' 69019    (Ratio', '   1.73%)']","[' 3984797  (Average Length', '   17.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3984797  (Average', ' 91.82 Max', ' 10664 Sum', ' 365898897)']","[' 3982215  (Average', ' 90.28 Max', ' 10664 Sum', ' 359752736 Ratio', '  98.32%)']","[' 2582     (Average', ' 2380.39 Max', ' 4416 Sum', ' 6146161 Ratio', '   1.68%)']", ,[' 416535  '],[' 23411   '],[' 418963  '],[' 254547  '],"[' 763637   (Atom=Atom', ' 233134 Body=Body', ' 124311 Other', ' 406192)']",[' Yes'],"[' 27826    (Eliminated', '    0 Frozen', ' 27826)']","[' 12253    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 24.1907'],[' 0'], ,[' 484.149'],[' 0'],[' 27.5436'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.5641e+09'],[' 1.44102e+09'],[' 0'],[' 2.73649e+10'],[' 0'],[' 0'],[' 1122 '],[' 2057 '],[' 2908 '],[' 3853 '],[' 4828 '],[' 5658 '],[' 6 '],[' 0 ']
Solving...,TA73, , ,[' 10477+'],[' 5245'],"[' 1024.936s (Solving', ' 913.08s 1st Model', ' 489.99s Unsat', ' 0.00s)']",[' 1020.953s'], ,[' 383553062'],"[' 5650160  (Analyzed', ' 5050199)']","[' 12255    (Average', ' 412.09 Last', ' 62369)']",[' 9573.3  '],"[' 5246     (Average Length', ' 2297.91 Splits', ' 0)']","[' 5050199  (Deleted', ' 4922056)']","[' 1882     (Ratio', '   0.04%)']","[' 65343    (Ratio', '   1.29%)']","[' 5050199  (Average Length', '   19.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5050199  (Average', ' 69.28 Max', ' 13158 Sum', ' 349869020)']","[' 5047712  (Average', ' 68.19 Max', ' 13158 Sum', ' 344354998 Ratio', '  98.42%)']","[' 2487     (Average', ' 2217.14 Max', ' 4286 Sum', ' 5514022 Ratio', '   1.58%)']", ,[' 419225  '],[' 23510   '],[' 421530  '],[' 257950  '],"[' 773846   (Atom=Atom', ' 236438 Body=Body', ' 124410 Other', ' 412998)']",[' Yes'],"[' 27798    (Eliminated', '    0 Frozen', ' 27798)']","[' 11259    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.2163'],[' 0'], ,[' 517.489'],[' 0'],[' 27.2597'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.46267e+09'],[' 1.35699e+09'],[' 0'],[' 3.02871e+10'],[' 0'],[' 0'],[' 1399 '],[' 2384 '],[' 3218 '],[' 4291 '],[' 5225 '],[' 6043 '],[' 6 '],[' 0 ']
Solving...,TA74, ,[' 1'],[' 11253+'],[' 5633'],"[' 1025.127s (Solving', ' 908.99s 1st Model', ' 580.56s Unsat', ' 0.00s)']",[' 1021.297s'], ,[' 401676154'],"[' 4243010  (Analyzed', ' 3785377)']","[' 10086    (Average', ' 375.31 Last', ' 119687)']",[' 9438.1  '],"[' 5633     (Average Length', ' 2406.09 Splits', ' 0)']","[' 3785377  (Deleted', ' 3661282)']","[' 1619     (Ratio', '   0.04%)']","[' 68781    (Ratio', '   1.82%)']","[' 3785377  (Average Length', '   18.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3785377  (Average', ' 96.95 Max', ' 11858 Sum', ' 366999978)']","[' 3782936  (Average', ' 95.44 Max', ' 11858 Sum', ' 361291890 Ratio', '  98.44%)']","[' 2441     (Average', ' 2338.42 Max', ' 4427 Sum', ' 5708088 Ratio', '   1.56%)']", ,[' 418170  '],[' 23421   '],[' 420603  '],[' 257082  '],"[' 771242   (Atom=Atom', ' 235659 Body=Body', ' 124321 Other', ' 411262)']",[' Yes'],"[' 27853    (Eliminated', '    0 Frozen', ' 27853)']","[' 12410    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 23.411'],[' 0'], ,[' 492.964'],[' 0'],[' 27.43'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.56953e+09'],[' 1.45521e+09'],[' 0'],[' 2.96363e+10'],[' 0'],[' 0'],[' 1224 '],[' 2134 '],[' 3062 '],[' 3995 '],[' 4954 '],[' 5783 '],[' 6 '],[' 0 ']
Solving...,TA75, ,[' 1'],[' 11779+'],[' 5895'],"[' 1029.162s (Solving', ' 905.16s 1st Model', ' 537.67s Unsat', ' 0.00s)']",[' 1012.906s'], ,[' 408366389'],"[' 3058535  (Analyzed', ' 2621166)']","[' 8301     (Average', ' 315.77 Last', ' 81283)']",[' 9526.4  '],"[' 5895     (Average Length', ' 2568.63 Splits', ' 0)']","[' 2621166  (Deleted', ' 2512921)']","[' 1510     (Ratio', '   0.06%)']","[' 68901    (Ratio', '   2.63%)']","[' 2621166  (Average Length', '   19.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2621166  (Average', ' 141.61 Max', ' 13318 Sum', ' 371191766)']","[' 2619213  (Average', ' 139.85 Max', ' 13290 Sum', ' 366566994 Ratio', '  98.75%)']","[' 1953     (Average', ' 2368.03 Max', ' 4680 Sum', ' 4624772 Ratio', '   1.25%)']", ,[' 419847  '],[' 23603   '],[' 422530  '],[' 259119  '],"[' 777353   (Atom=Atom', ' 237514 Body=Body', ' 124503 Other', ' 415336)']",[' Yes'],"[' 28282    (Eliminated', '    0 Frozen', ' 28282)']","[' 11362    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 24.8116'],[' 0'], ,[' 448.8'],[' 0'],[' 28.6572'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.62348e+09'],[' 1.50224e+09'],[' 0'],[' 2.28233e+10'],[' 0'],[' 0'],[' 1246 '],[' 2252 '],[' 3146 '],[' 4159 '],[' 5092 '],[' 5888 '],[' 6 '],[' 0 ']
Solving...,TA76, ,[' 1'],[' 11649+'],[' 5831'],"[' 1026.254s (Solving', ' 907.67s 1st Model', ' 547.40s Unsat', ' 0.00s)']",[' 1024.391s'], ,[' 408184779'],"[' 5766827  (Analyzed', ' 5196385)']","[' 13533    (Average', ' 383.98 Last', ' 128701)']",[' 9636.3  '],"[' 5831     (Average Length', ' 2555.51 Splits', ' 0)']","[' 5196385  (Deleted', ' 5055108)']","[' 1707     (Ratio', '   0.03%)']","[' 69057    (Ratio', '   1.33%)']","[' 5196385  (Average Length', '   16.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5196385  (Average', ' 71.50 Max', ' 11299 Sum', ' 371542918)']","[' 5194055  (Average', ' 70.41 Max', ' 11299 Sum', ' 365876423 Ratio', '  98.47%)']","[' 2330     (Average', ' 2431.97 Max', ' 4660 Sum', ' 5666495 Ratio', '   1.53%)']", ,[' 418196  '],[' 23394   '],[' 420865  '],[' 256499  '],"[' 769493   (Atom=Atom', ' 235103 Body=Body', ' 124294 Other', ' 410096)']",[' Yes'],"[' 28058    (Eliminated', '    0 Frozen', ' 28058)']","[' 12445    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 23.9163'],[' 0'], ,[' 495.377'],[' 0'],[' 27.1241'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.62643e+09'],[' 1.50438e+09'],[' 0'],[' 3.00873e+10'],[' 0'],[' 0'],[' 1144 '],[' 2152 '],[' 3077 '],[' 4064 '],[' 4940 '],[' 5839 '],[' 6 '],[' 0 ']
Solving...,TA77, ,[' 1'],[' 10077+'],[' 5045'],"[' 1022.698s (Solving', ' 928.75s 1st Model', ' 504.09s Unsat', ' 0.00s)']",[' 1020.672s'], ,[' 371332575'],"[' 7208857  (Analyzed', ' 6368855)']","[' 13613    (Average', ' 467.85 Last', ' 443382)']",[' 9137.2  '],"[' 5045     (Average Length', ' 2207.66 Splits', ' 0)']","[' 6368855  (Deleted', ' 6235466)']","[' 1505     (Ratio', '   0.02%)']","[' 61039    (Ratio', '   0.96%)']","[' 6368855  (Average Length', '   19.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6368855  (Average', ' 53.47 Max', ' 11096 Sum', ' 340567692)']","[' 6366495  (Average', ' 52.61 Max', ' 11096 Sum', ' 335044670 Ratio', '  98.38%)']","[' 2360     (Average', ' 2340.26 Max', ' 3705 Sum', ' 5523022 Ratio', '   1.62%)']", ,[' 417999  '],[' 23400   '],[' 420202  '],[' 257391  '],"[' 772169   (Atom=Atom', ' 235989 Body=Body', ' 124300 Other', ' 411880)']",[' Yes'],"[' 27603    (Eliminated', '    0 Frozen', ' 27603)']","[' 11217    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 18.6072'],[' 0'], ,[' 560.911'],[' 0'],[' 25.2328'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.32279e+09'],[' 1.21368e+09'],[' 0'],[' 3.99703e+10'],[' 0'],[' 0'],[' 1374 '],[' 2167 '],[' 3132 '],[' 4097 '],[' 5068 '],[' 7870 '],[' 6 '],[' 0 ']
Solving...,TA78, ,[' 1'],[' 10437+'],[' 5225'],"[' 1024.458s (Solving', ' 917.23s 1st Model', ' 337.57s Unsat', ' 0.00s)']",[' 1022.797s'], ,[' 359397443'],"[' 5839784  (Analyzed', ' 5146317)']","[' 12580    (Average', ' 409.09 Last', ' 87115)']",[' 9398.6  '],"[' 5225     (Average Length', ' 2302.22 Splits', ' 0)']","[' 5146317  (Deleted', ' 5018724)']","[' 1852     (Ratio', '   0.04%)']","[' 62513    (Ratio', '   1.21%)']","[' 5146317  (Average Length', '   21.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5146317  (Average', ' 63.45 Max', ' 11358 Sum', ' 326540081)']","[' 5143943  (Average', ' 62.40 Max', ' 11358 Sum', ' 321119245 Ratio', '  98.34%)']","[' 2374     (Average', ' 2283.42 Max', ' 3613 Sum', ' 5420836 Ratio', '   1.66%)']", ,[' 418407  '],[' 23532   '],[' 420835  '],[' 256797  '],"[' 770387   (Atom=Atom', ' 235263 Body=Body', ' 124432 Other', ' 410692)']",[' Yes'],"[' 27891    (Eliminated', '    0 Frozen', ' 27891)']","[' 10502    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 21.4642'],[' 0'], ,[' 558.079'],[' 0'],[' 24.6135'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.38008e+09'],[' 1.27424e+09'],[' 0'],[' 3.96257e+10'],[' 0'],[' 0'],[' 1306 '],[' 2220 '],[' 3178 '],[' 4255 '],[' 5110 '],[' 7354 '],[' 6 '],[' 0 ']
Solving...,TA79, ,[' 1'],[' 11071+'],[' 5542'],"[' 1026.236s (Solving', ' 914.37s 1st Model', ' 544.29s Unsat', ' 0.00s)']",[' 1024.609s'], ,[' 423423906'],"[' 4336342  (Analyzed', ' 3995264)']","[' 10131    (Average', ' 394.36 Last', ' 96431)']",[' 8982.0  '],"[' 5542     (Average Length', ' 2395.62 Splits', ' 0)']","[' 3995264  (Deleted', ' 3864629)']","[' 1906     (Ratio', '   0.05%)']","[' 76468    (Ratio', '   1.91%)']","[' 3995264  (Average Length', '   20.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3995264  (Average', ' 98.18 Max', ' 10409 Sum', ' 392248912)']","[' 3992751  (Average', ' 96.67 Max', ' 10409 Sum', ' 386213716 Ratio', '  98.46%)']","[' 2513     (Average', ' 2401.59 Max', ' 4432 Sum', ' 6035196 Ratio', '   1.54%)']", ,[' 418634  '],[' 23636   '],[' 421091  '],[' 255720  '],"[' 767156   (Atom=Atom', ' 234082 Body=Body', ' 124536 Other', ' 408538)']",[' Yes'],"[' 28072    (Eliminated', '    0 Frozen', ' 28072)']","[' 13006    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.3453'],[' 0'], ,[' 485.953'],[' 0'],[' 28.1357'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.65678e+09'],[' 1.53444e+09'],[' 0'],[' 2.91118e+10'],[' 0'],[' 0'],[' 1217 '],[' 2091 '],[' 3069 '],[' 4010 '],[' 4931 '],[' 5778 '],[' 6 '],[' 0 ']
Solving...,TA80, ,[' 1'],[' 10645+'],[' 5329'],"[' 1025.948s (Solving', ' 912.89s 1st Model', ' 371.28s Unsat', ' 0.00s)']",[' 1024.625s'], ,[' 382322703'],"[' 4230501  (Analyzed', ' 3574251)']","[' 9994     (Average', ' 357.64 Last', ' 40212)']",[' 9902.2  '],"[' 5329     (Average Length', ' 2285.00 Splits', ' 0)']","[' 3574251  (Deleted', ' 3463685)']","[' 1387     (Ratio', '   0.04%)']","[' 63731    (Ratio', '   1.78%)']","[' 3574251  (Average Length', '   20.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3574251  (Average', ' 96.90 Max', ' 11665 Sum', ' 346343088)']","[' 3571655  (Average', ' 95.33 Max', ' 11665 Sum', ' 340731462 Ratio', '  98.38%)']","[' 2596     (Average', ' 2161.64 Max', ' 4299 Sum', ' 5611626 Ratio', '   1.62%)']", ,[' 419740  '],[' 23623   '],[' 422070  '],[' 258174  '],"[' 774518   (Atom=Atom', ' 236549 Body=Body', ' 124523 Other', ' 413446)']",[' Yes'],"[' 27922    (Eliminated', '    0 Frozen', ' 27922)']","[' 10795    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.6525'],[' 0'], ,[' 539.056'],[' 0'],[' 26.2038'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.47136e+09'],[' 1.36208e+09'],[' 0'],[' 3.52541e+10'],[' 0'],[' 0'],[' 1214 '],[' 2264 '],[' 3211 '],[' 4059 '],[' 5012 '],[' 5816 '],[' 6 '],[' 0 ']
