Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, ,[' 1'],[' 5567+'],[' 2788'],"[' 1003.758s (Solving', ' 983.55s 1st Model', ' 326.72s Unsat', ' 0.00s)']",[' 1000.703s'], ,[' 281599991'],"[' 11028339 (Analyzed', ' 10833102)']","[' 21293    (Average', ' 508.76 Last', ' 418800)']",[' 4404.2  '],"[' 2788     (Average Length', ' 1294.52 Splits', ' 0)']","[' 10833102 (Deleted', ' 10714135)']","[' 586      (Ratio', '   0.01%)']","[' 33419    (Ratio', '   0.31%)']","[' 10833102 (Average Length', '   13.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10833102 (Average', ' 25.20 Max', ' 4312 Sum', ' 272984482)']","[' 10832424 (Average', ' 25.12 Max', ' 4312 Sum', ' 272137672 Ratio', '  99.69%)']","[' 678      (Average', ' 1248.98 Max', ' 2449 Sum', ' 846810 Ratio', '   0.31%)']", ,[' 93813   '],[' 8753    '],[' 95261   '],[' 54530   '],"[' 163586   (Atom=Atom', ' 46775 Body=Body', ' 34203 Other', ' 82608)']",[' Yes'],"[' 11201    (Eliminated', '    0 Frozen', ' 11201)']","[' 4663     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.30983'],[' 0'], ,[' 640.396'],[' 0'],[' 21.5676'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.8259e+08'],[' 7.213e+08'],[' 0'],[' 4.26014e+10'],[' 0'],[' 0'],[' 921 '],[' 1872 '],[' 2607 '],[' 3259 '],[' 4 '],[' 0 ']
Solving...,TA62, ,[' 1'],[' 6011+'],[' 3010'],"[' 1004.390s (Solving', ' 979.24s 1st Model', ' 592.30s Unsat', ' 0.00s)']",[' 999.281s'], ,[' 245595546'],"[' 9413023  (Analyzed', ' 8940167)']","[' 21694    (Average', ' 412.10 Last', ' 329433)']",[' 4548.2  '],"[' 3010     (Average Length', ' 1396.66 Splits', ' 0)']","[' 8940167  (Deleted', ' 8849251)']","[' 523      (Ratio', '   0.01%)']","[' 31960    (Ratio', '   0.36%)']","[' 8940167  (Average Length', '   12.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8940167  (Average', ' 26.40 Max', ' 5307 Sum', ' 236029880)']","[' 8939453  (Average', ' 26.29 Max', ' 5307 Sum', ' 235065157 Ratio', '  99.59%)']","[' 714      (Average', ' 1351.15 Max', ' 2606 Sum', ' 964723 Ratio', '   0.41%)']", ,[' 94157   '],[' 8806    '],[' 95768   '],[' 54891   '],"[' 164669   (Atom=Atom', ' 47083 Body=Body', ' 34256 Other', ' 83330)']",[' Yes'],"[' 11417    (Eliminated', '    0 Frozen', ' 11417)']","[' 4527     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.25164'],[' 0'], ,[' 606.534'],[' 0'],[' 21.5978'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.65319e+08'],[' 6.21092e+08'],[' 0'],[' 3.18993e+10'],[' 0'],[' 0'],[' 884 '],[' 1784 '],[' 2558 '],[' 3264 '],[' 4 '],[' 0 ']
Solving...,TA63, ,[' 1'],[' 5075+'],[' 2542'],"[' 756.557s (Solving', ' 733.60s 1st Model', ' 153.13s Unsat', ' 0.00s)']",[' 751.969s'], ,[' 122080446'],"[' 4873638  (Analyzed', ' 4768414)']","[' 10692    (Average', ' 445.98 Last', ' 79645)']",[' 5713.8  '],"[' 2541     (Average Length', ' 1163.09 Splits', ' 0)']","[' 4768414  (Deleted', ' 4686353)']","[' 325      (Ratio', '   0.01%)']","[' 16261    (Ratio', '   0.34%)']","[' 4768414  (Average Length', '   14.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4768414  (Average', ' 23.19 Max', ' 6466 Sum', ' 110570750)']","[' 4768107  (Average', ' 23.11 Max', ' 6466 Sum', ' 110200319 Ratio', '  99.66%)']","[' 307      (Average', ' 1206.62 Max', ' 2183 Sum', ' 370431 Ratio', '   0.34%)']", ,[' 93524   '],[' 8772    '],[' 94708   '],[' 54338   '],"[' 163010   (Atom=Atom', ' 46564 Body=Body', ' 34222 Other', ' 82224)']",[' Yes'],"[' 10956    (Eliminated', '    0 Frozen', ' 10956)']","[' 1186     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.09406'],[' 0'], ,[' 554.594'],[' 0'],[' 13.5523'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.98537e+08'],[' 2.5152e+08'],[' 0'],[' 3.57366e+10'],[' 0'],[' 0'],[' 2273 '],[' 2452 '],[' 3485 '],[' 4100 '],[' 4 '],[' 0 ']
Solving...,TA64, ,[' 1'],[' 5791+'],[' 2900'],"[' 1004.297s (Solving', ' 979.75s 1st Model', ' 598.77s Unsat', ' 0.00s)']",[' 999.688s'], ,[' 230798912'],"[' 11851877 (Analyzed', ' 11563224)']","[' 25258    (Average', ' 457.80 Last', ' 351077)']",[' 4623.8  '],"[' 2900     (Average Length', ' 1342.80 Splits', ' 0)']","[' 11563224 (Deleted', ' 11431537)']","[' 457      (Ratio', '   0.00%)']","[' 29859    (Ratio', '   0.26%)']","[' 11563224 (Average Length', '   15.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11563224 (Average', ' 19.12 Max', ' 4625 Sum', ' 221145170)']","[' 11562557 (Average', ' 19.05 Max', ' 4625 Sum', ' 220334532 Ratio', '  99.63%)']","[' 667      (Average', ' 1215.35 Max', ' 2532 Sum', ' 810638 Ratio', '   0.37%)']", ,[' 93971   '],[' 8775    '],[' 95505   '],[' 54744   '],"[' 164228   (Atom=Atom', ' 46967 Body=Body', ' 34225 Other', ' 83036)']",[' Yes'],"[' 11309    (Eliminated', '    0 Frozen', ' 11309)']","[' 4236     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.32935'],[' 0'], ,[' 609.035'],[' 0'],[' 21.37'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.94328e+08'],[' 5.64203e+08'],[' 0'],[' 3.15203e+10'],[' 0'],[' 0'],[' 1171 '],[' 1801 '],[' 2551 '],[' 3139 '],[' 4 '],[' 0 ']
Solving...,TA65, ,[' 1'],[' 5969+'],[' 2989'],"[' 1004.331s (Solving', ' 979.51s 1st Model', ' 488.66s Unsat', ' 0.00s)']",[' 999.531s'], ,[' 223293357'],"[' 12538362 (Analyzed', ' 12248277)']","[' 26171    (Average', ' 468.01 Last', ' 426162)']",[' 4414.0  '],"[' 2989     (Average Length', ' 1361.93 Splits', ' 0)']","[' 12248277 (Deleted', ' 12072477)']","[' 456      (Ratio', '   0.00%)']","[' 31626    (Ratio', '   0.26%)']","[' 12248277 (Average Length', '   12.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12248277 (Average', ' 17.49 Max', ' 4466 Sum', ' 214212110)']","[' 12247605 (Average', ' 17.41 Max', ' 4466 Sum', ' 213291176 Ratio', '  99.57%)']","[' 672      (Average', ' 1370.44 Max', ' 2518 Sum', ' 920934 Ratio', '   0.43%)']", ,[' 94107   '],[' 8818    '],[' 95645   '],[' 54995   '],"[' 164981   (Atom=Atom', ' 47175 Body=Body', ' 34268 Other', ' 83538)']",[' Yes'],"[' 11356    (Eliminated', '    0 Frozen', ' 11356)']","[' 4616     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.24431'],[' 0'], ,[' 610.566'],[' 0'],[' 21.0579'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.84678e+08'],[' 5.62873e+08'],[' 0'],[' 3.26537e+10'],[' 0'],[' 0'],[' 882 '],[' 1623 '],[' 2442 '],[' 3105 '],[' 4 '],[' 0 ']
Solving...,TA66, ,[' 1'],[' 6033+'],[' 3021'],"[' 1004.902s (Solving', ' 980.89s 1st Model', ' 671.54s Unsat', ' 0.00s)']",[' 1001.250s'], ,[' 253918810'],"[' 12303896 (Analyzed', ' 12018563)']","[' 27278    (Average', ' 440.60 Last', ' 198318)']",[' 4542.2  '],"[' 3021     (Average Length', ' 1377.58 Splits', ' 0)']","[' 12018563 (Deleted', ' 11840479)']","[' 415      (Ratio', '   0.00%)']","[' 30857    (Ratio', '   0.26%)']","[' 12018563 (Average Length', '   11.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12018563 (Average', ' 20.33 Max', ' 4559 Sum', ' 244366762)']","[' 12017904 (Average', ' 20.26 Max', ' 4559 Sum', ' 243453325 Ratio', '  99.63%)']","[' 659      (Average', ' 1386.10 Max', ' 2584 Sum', ' 913437 Ratio', '   0.37%)']", ,[' 94072   '],[' 8767    '],[' 95676   '],[' 54864   '],"[' 164588   (Atom=Atom', ' 47095 Body=Body', ' 34217 Other', ' 83276)']",[' Yes'],"[' 11371    (Eliminated', '    0 Frozen', ' 11371)']","[' 4624     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.13204'],[' 0'], ,[' 598.715'],[' 0'],[' 22.3996'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.80699e+08'],[' 6.35251e+08'],[' 0'],[' 3.53057e+10'],[' 0'],[' 0'],[' 889 '],[' 1605 '],[' 2372 '],[' 3079 '],[' 4 '],[' 0 ']
Solving...,TA67, ,[' 1'],[' 5351+'],[' 2680'],"[' 1003.920s (Solving', ' 984.08s 1st Model', ' 658.94s Unsat', ' 0.00s)']",[' 998.828s'], ,[' 248615118'],"[' 12943779 (Analyzed', ' 12699119)']","[' 26766    (Average', ' 474.45 Last', ' 363968)']",[' 4338.2  '],"[' 2680     (Average Length', ' 1233.78 Splits', ' 0)']","[' 12699119 (Deleted', ' 12542889)']","[' 495      (Ratio', '   0.00%)']","[' 31245    (Ratio', '   0.25%)']","[' 12699119 (Average Length', '   13.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12699119 (Average', ' 18.92 Max', ' 4528 Sum', ' 240245622)']","[' 12698469 (Average', ' 18.85 Max', ' 4528 Sum', ' 239413672 Ratio', '  99.65%)']","[' 650      (Average', ' 1279.92 Max', ' 2706 Sum', ' 831950 Ratio', '   0.35%)']", ,[' 93751   '],[' 8799    '],[' 95058   '],[' 54606   '],"[' 163814   (Atom=Atom', ' 46805 Body=Body', ' 34249 Other', ' 82760)']",[' Yes'],"[' 11106    (Eliminated', '    0 Frozen', ' 11106)']","[' 4458     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.16231'],[' 0'], ,[' 630.632'],[' 0'],[' 21.2222'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.53807e+08'],[' 6.16024e+08'],[' 0'],[' 3.25456e+10'],[' 0'],[' 0'],[' 1037 '],[' 1780 '],[' 2504 '],[' 3163 '],[' 4 '],[' 0 ']
Solving...,TA68, ,[' 1'],[' 5697+'],[' 2853'],"[' 1004.338s (Solving', ' 979.96s 1st Model', ' 449.69s Unsat', ' 0.00s)']",[' 999.844s'], ,[' 210269637'],"[' 13539019 (Analyzed', ' 13285284)']","[' 26903    (Average', ' 493.82 Last', ' 325158)']",[' 4682.4  '],"[' 2853     (Average Length', ' 1319.35 Splits', ' 0)']","[' 13285284 (Deleted', ' 13093610)']","[' 494      (Ratio', '   0.00%)']","[' 28221    (Ratio', '   0.21%)']","[' 13285284 (Average Length', '   12.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13285284 (Average', ' 15.10 Max', ' 4667 Sum', ' 200604767)']","[' 13284643 (Average', ' 15.04 Max', ' 4667 Sum', ' 199854346 Ratio', '  99.63%)']","[' 641      (Average', ' 1170.70 Max', ' 2460 Sum', ' 750421 Ratio', '   0.37%)']", ,[' 93853   '],[' 8755    '],[' 95335   '],[' 54630   '],"[' 163886   (Atom=Atom', ' 46873 Body=Body', ' 34205 Other', ' 82808)']",[' Yes'],"[' 11237    (Eliminated', '    0 Frozen', ' 11237)']","[' 3987     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.29926'],[' 0'], ,[' 639.859'],[' 0'],[' 20.6198'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.10111e+08'],[' 4.967e+08'],[' 0'],[' 3.54772e+10'],[' 0'],[' 0'],[' 891 '],[' 1717 '],[' 2397 '],[' 3123 '],[' 4 '],[' 0 ']
Solving...,TA69, ,[' 1'],[' 6105+'],[' 3057'],"[' 1004.422s (Solving', ' 981.68s 1st Model', ' 568.70s Unsat', ' 0.00s)']",[' 1000.297s'], ,[' 267892816'],"[' 9555367  (Analyzed', ' 9288081)']","[' 20074    (Average', ' 462.69 Last', ' 313650)']",[' 4531.1  '],"[' 3057     (Average Length', ' 1396.66 Splits', ' 0)']","[' 9288081  (Deleted', ' 9189311)']","[' 565      (Ratio', '   0.01%)']","[' 33299    (Ratio', '   0.36%)']","[' 9288081  (Average Length', '   13.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9288081  (Average', ' 27.82 Max', ' 4512 Sum', ' 258386468)']","[' 9287425  (Average', ' 27.72 Max', ' 4512 Sum', ' 257444256 Ratio', '  99.64%)']","[' 656      (Average', ' 1436.30 Max', ' 2589 Sum', ' 942212 Ratio', '   0.36%)']", ,[' 94282   '],[' 8836    '],[' 95878   '],[' 55099   '],"[' 165293   (Atom=Atom', ' 47261 Body=Body', ' 34286 Other', ' 83746)']",[' Yes'],"[' 11432    (Eliminated', '    0 Frozen', ' 11432)']","[' 4542     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.9834'],[' 0'], ,[' 605.749'],[' 0'],[' 22.807'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.52494e+08'],[' 7.02832e+08'],[' 0'],[' 3.48124e+10'],[' 0'],[' 0'],[' 1105 '],[' 1793 '],[' 2637 '],[' 3303 '],[' 4 '],[' 0 ']
Solving...,TA70, ,[' 1'],[' 5537+'],[' 2773'],"[' 1004.119s (Solving', ' 981.03s 1st Model', ' 324.70s Unsat', ' 0.00s)']",[' 998.547s'], ,[' 215600519'],"[' 10111327 (Analyzed', ' 9965820)']","[' 19857    (Average', ' 501.88 Last', ' 206198)']",[' 4576.8  '],"[' 2773     (Average Length', ' 1283.23 Splits', ' 0)']","[' 9965820  (Deleted', ' 9848414)']","[' 570      (Ratio', '   0.01%)']","[' 30413    (Ratio', '   0.31%)']","[' 9965820  (Average Length', '   14.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9965820  (Average', ' 20.73 Max', ' 4661 Sum', ' 206584139)']","[' 9965210  (Average', ' 20.66 Max', ' 4661 Sum', ' 205845443 Ratio', '  99.64%)']","[' 610      (Average', ' 1210.98 Max', ' 2437 Sum', ' 738696 Ratio', '   0.36%)']", ,[' 93897   '],[' 8768    '],[' 95335   '],[' 54684   '],"[' 164048   (Atom=Atom', ' 46914 Body=Body', ' 34218 Other', ' 82916)']",[' Yes'],"[' 11206    (Eliminated', '    0 Frozen', ' 11206)']","[' 4393     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.83063'],[' 0'], ,[' 632.707'],[' 0'],[' 21.1761'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.60387e+08'],[' 5.44745e+08'],[' 0'],[' 3.6193e+10'],[' 0'],[' 0'],[' 1064 '],[' 1986 '],[' 2797 '],[' 3472 '],[' 4 '],[' 0 ']
