Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,TA61, ,[' 1'],[' 7037+'],[' 3521'],"[' 838.005s (Solving', ' 809.46s 1st Model', ' 653.82s Unsat', ' 0.00s)']",[' 836.203s'], ,[' 534476530'],"[' 2375881  (Analyzed', ' 2066825)']","[' 7833     (Average', ' 263.86 Last', ' 189277)']",[' 9875.5  '],"[' 3521     (Average Length', ' 1724.55 Splits', ' 0)']","[' 2066825  (Deleted', ' 1991814)']","[' 860      (Ratio', '   0.04%)']","[' 60529    (Ratio', '   2.93%)']","[' 2066825  (Average Length', '   24.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2066825  (Average', ' 244.83 Max', ' 11883 Sum', ' 506025947)']","[' 2066324  (Average', ' 244.40 Max', ' 11363 Sum', ' 505125551 Ratio', '  99.82%)']","[' 501      (Average', ' 1797.20 Max', ' 3315 Sum', ' 900396 Ratio', '   0.18%)']", ,[' 125620  '],[' 17502   '],[' 125756  '],[' 85028   '],"[' 255080   (Atom=Atom', ' 70725 Body=Body', ' 40751 Other', ' 143604)']",[' Yes'],"[' 18638    (Eliminated', '    0 Frozen', ' 18638)']","[' 6327     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.93068'],[' 0'], ,[' 301.324'],[' 0'],[' 30.2124'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.68478e+09'],[' 1.52269e+09'],[' 0'],[' 1.16761e+10'],[' 0'],[' 0'],[' 1831 '],[' 3531 ']
Solving...,TA62, ,[' 1'],[' 7439+'],[' 3722'],"[' 768.579s (Solving', ' 739.05s 1st Model', ' 581.03s Unsat', ' 0.00s)']",[' 767.219s'], ,[' 496004731'],"[' 1855600  (Analyzed', ' 1487735)']","[' 6546     (Average', ' 227.27 Last', ' 143218)']",[' 9808.3  '],"[' 3722     (Average Length', ' 1821.89 Splits', ' 0)']","[' 1487735  (Deleted', ' 1415372)']","[' 746      (Ratio', '   0.05%)']","[' 60151    (Ratio', '   4.04%)']","[' 1487735  (Average Length', '   25.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1487735  (Average', ' 313.65 Max', ' 11830 Sum', ' 466626519)']","[' 1487247  (Average', ' 312.97 Max', ' 11830 Sum', ' 465610159 Ratio', '  99.78%)']","[' 488      (Average', ' 2082.70 Max', ' 3448 Sum', ' 1016360 Ratio', '   0.22%)']", ,[' 127024  '],[' 17641   '],[' 127410  '],[' 86121   '],"[' 258359   (Atom=Atom', ' 71570 Body=Body', ' 40999 Other', ' 145790)']",[' Yes'],"[' 19027    (Eliminated', '    0 Frozen', ' 19027)']","[' 6366     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.15024'],[' 0'], ,[' 267.609'],[' 0'],[' 27.5996'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.56842e+09'],[' 1.433e+09'],[' 0'],[' 9.99763e+09'],[' 0'],[' 0'],[' 1809 '],[' 3584 ']
Solving...,TA63, ,[' 1'],[' 3797+'],[' 1901'],"[' 333.361s (Solving', ' 323.60s 1st Model', ' 190.15s Unsat', ' 0.00s)']",[' 332.672s'], ,[' 199837659'],"[' 1347073  (Analyzed', ' 1188639)']","[' 4095     (Average', ' 290.27 Last', ' 156959)']",[' 6891.1  '],"[' 1901     (Average Length', ' 949.97 Splits', ' 0)']","[' 1188639  (Deleted', ' 1139604)']","[' 177      (Ratio', '   0.01%)']","[' 28598    (Ratio', '   2.41%)']","[' 1188639  (Average Length', '   33.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1188639  (Average', ' 159.00 Max', ' 11690 Sum', ' 188989733)']","[' 1188214  (Average', ' 158.34 Max', ' 11047 Sum', ' 188203415 Ratio', '  99.58%)']","[' 425      (Average', ' 1850.16 Max', ' 1899 Sum', ' 786318 Ratio', '   0.42%)']", ,[' 124421  '],[' 17453   '],[' 123169  '],[' 83354   '],"[' 250058   (Atom=Atom', ' 69049 Body=Body', ' 40753 Other', ' 140256)']",[' Yes'],"[' 17201    (Eliminated', '    0 Frozen', ' 17201)']","[' 4839     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.03401'],[' 0'], ,[' 141.493'],[' 0'],[' 11.1835'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.71558e+08'],[' 5.10777e+08'],[' 0'],[' 7.51765e+09'],[' 0'],[' 0'],[' 1678 '],[' 15575 ']
Solving...,TA64, ,[' 1'],[' 3555+'],[' 1780'],"[' 400.226s (Solving', ' 388.49s 1st Model', ' 254.08s Unsat', ' 0.00s)']",[' 399.688s'], ,[' 239286612'],"[' 1501191  (Analyzed', ' 1350393)']","[' 4882     (Average', ' 276.61 Last', ' 88407)']",[' 7838.7  '],"[' 1780     (Average Length', ' 889.17 Splits', ' 0)']","[' 1350393  (Deleted', ' 1299782)']","[' 338      (Ratio', '   0.03%)']","[' 32715    (Ratio', '   2.42%)']","[' 1350393  (Average Length', '   29.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1350393  (Average', ' 168.32 Max', ' 11693 Sum', ' 227296544)']","[' 1349867  (Average', ' 167.78 Max', ' 11693 Sum', ' 226563076 Ratio', '  99.68%)']","[' 526      (Average', ' 1394.43 Max', ' 1770 Sum', ' 733468 Ratio', '   0.32%)']", ,[' 124947  '],[' 17510   '],[' 123830  '],[' 84279   '],"[' 252833   (Atom=Atom', ' 69658 Body=Body', ' 41069 Other', ' 142106)']",[' Yes'],"[' 17393    (Eliminated', '    0 Frozen', ' 17393)']","[' 5642     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.40324'],[' 0'], ,[' 165.343'],[' 0'],[' 13.4292'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.09029e+08'],[' 6.35908e+08'],[' 0'],[' 8.25955e+09'],[' 0'],[' 0'],[' 1768 '],[' 13621 ']
Solving...,TA65, ,[' 1'],[' 7127+'],[' 3566'],"[' 886.536s (Solving', ' 857.72s 1st Model', ' 702.20s Unsat', ' 0.00s)']",[' 884.781s'], ,[' 541119100'],"[' 2116225  (Analyzed', ' 1752373)']","[' 6978     (Average', ' 251.13 Last', ' 148679)']",[' 9601.7  '],"[' 3566     (Average Length', ' 1739.60 Splits', ' 0)']","[' 1752373  (Deleted', ' 1676283)']","[' 804      (Ratio', '   0.05%)']","[' 65032    (Ratio', '   3.71%)']","[' 1752373  (Average Length', '   24.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1752373  (Average', ' 292.97 Max', ' 11758 Sum', ' 513398645)']","[' 1751853  (Average', ' 292.40 Max', ' 11290 Sum', ' 512388952 Ratio', '  99.80%)']","[' 520      (Average', ' 1941.72 Max', ' 3311 Sum', ' 1009693 Ratio', '   0.20%)']", ,[' 126168  '],[' 17508   '],[' 126291  '],[' 85208   '],"[' 255620   (Atom=Atom', ' 70888 Body=Body', ' 40768 Other', ' 143964)']",[' Yes'],"[' 18631    (Eliminated', '    0 Frozen', ' 18631)']","[' 6813     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.02878'],[' 0'], ,[' 308.383'],[' 0'],[' 30.989'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.89418e+09'],[' 1.73555e+09'],[' 0'],[' 1.1338e+10'],[' 0'],[' 0'],[' 1695 '],[' 3462 ']
Solving...,TA66, ,[' 1'],[' 7335+'],[' 3670'],"[' 1055.948s (Solving', ' 1017.99s 1st Model', ' 854.57s Unsat', ' 0.00s)']",[' 1050.563s'], ,[' 512712537'],"[' 2163489  (Analyzed', ' 1895073)']","[' 7127     (Average', ' 265.90 Last', ' 107751)']",[' 10173.0 '],"[' 3670     (Average Length', ' 1789.61 Splits', ' 0)']","[' 1895073  (Deleted', ' 1818802)']","[' 697      (Ratio', '   0.04%)']","[' 60440    (Ratio', '   3.19%)']","[' 1895073  (Average Length', '   25.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1895073  (Average', ' 254.49 Max', ' 12079 Sum', ' 482273153)']","[' 1894569  (Average', ' 253.99 Max', ' 11434 Sum', ' 481338696 Ratio', '  99.81%)']","[' 504      (Average', ' 1854.08 Max', ' 3423 Sum', ' 934457 Ratio', '   0.19%)']", ,[' 127184  '],[' 17607   '],[' 127675  '],[' 86453   '],"[' 259355   (Atom=Atom', ' 71776 Body=Body', ' 41125 Other', ' 146454)']",[' Yes'],"[' 19098    (Eliminated', '    0 Frozen', ' 19098)']","[' 7105     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.36882'],[' 0'], ,[' 374.8'],[' 0'],[' 34.4707'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.73372e+09'],[' 1.58211e+09'],[' 0'],[' 1.11971e+10'],[' 0'],[' 0'],[' 1710 '],[' 3581 ']
Solving...,TA67, ,[' 1'],[' 5075+'],[' 2540'],"[' 615.614s (Solving', ' 592.15s 1st Model', ' 443.95s Unsat', ' 0.00s)']",[' 611.844s'], ,[' 253542875'],"[' 1546605  (Analyzed', ' 1366446)']","[' 5124     (Average', ' 266.68 Last', ' 115956)']",[' 8512.2  '],"[' 2540     (Average Length', ' 1266.95 Splits', ' 0)']","[' 1366446  (Deleted', ' 1315924)']","[' 317      (Ratio', '   0.02%)']","[' 34109    (Ratio', '   2.50%)']","[' 1366446  (Average Length', '   30.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1366446  (Average', ' 172.46 Max', ' 11719 Sum', ' 235652381)']","[' 1365925  (Average', ' 171.79 Max', ' 11432 Sum', ' 234742990 Ratio', '  99.61%)']","[' 521      (Average', ' 1745.47 Max', ' 2512 Sum', ' 909391 Ratio', '   0.39%)']", ,[' 124141  '],[' 17475   '],[' 123236  '],[' 83320   '],"[' 249956   (Atom=Atom', ' 69260 Body=Body', ' 40508 Other', ' 140188)']",[' Yes'],"[' 17570    (Eliminated', '    0 Frozen', ' 17570)']","[' 5714     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.49682'],[' 0'], ,[' 238.152'],[' 0'],[' 18.199'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.79404e+08'],[' 7.01865e+08'],[' 0'],[' 8.24463e+09'],[' 0'],[' 0'],[' 1833 '],[' 9476 ']
Solving...,TA68, ,[' 1'],[' 3593+'],[' 1799'],"[' 521.432s (Solving', ' 506.90s 1st Model', ' 369.03s Unsat', ' 0.00s)']",[' 519.047s'], ,[' 227623034'],"[' 1570537  (Analyzed', ' 1453972)']","[' 4730     (Average', ' 307.39 Last', ' 103298)']",[' 7717.6  '],"[' 1799     (Average Length', ' 898.32 Splits', ' 0)']","[' 1453972  (Deleted', ' 1395461)']","[' 293      (Ratio', '   0.02%)']","[' 33020    (Ratio', '   2.27%)']","[' 1453972  (Average Length', '   30.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1453972  (Average', ' 148.40 Max', ' 11169 Sum', ' 215764895)']","[' 1453463  (Average', ' 147.89 Max', ' 11147 Sum', ' 215026955 Ratio', '  99.66%)']","[' 509      (Average', ' 1449.78 Max', ' 1787 Sum', ' 737940 Ratio', '   0.34%)']", ,[' 124477  '],[' 17533   '],[' 123063  '],[' 83470   '],"[' 250406   (Atom=Atom', ' 69135 Body=Body', ' 40783 Other', ' 140488)']",[' Yes'],"[' 17119    (Eliminated', '    0 Frozen', ' 17119)']","[' 5752     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.95323'],[' 0'], ,[' 205.456'],[' 0'],[' 15.9281'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.83347e+08'],[' 6.15533e+08'],[' 0'],[' 6.76747e+09'],[' 0'],[' 0'],[' 1807 '],[' 11692 ']
Solving...,TA69, ,[' 1'],[' 3031+'],[' 1518'],"[' 342.119s (Solving', ' 331.78s 1st Model', ' 198.54s Unsat', ' 0.00s)']",[' 341.078s'], ,[' 162659110'],"[' 941472   (Analyzed', ' 843347)']","[' 3110     (Average', ' 271.17 Last', ' 90370)']",[' 7012.6  '],"[' 1518     (Average Length', ' 758.44 Splits', ' 0)']","[' 843347   (Deleted', ' 800707)']","[' 273      (Ratio', '   0.03%)']","[' 27261    (Ratio', '   3.23%)']","[' 843347   (Average Length', '   37.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 843347   (Average', ' 182.20 Max', ' 11813 Sum', ' 153657122)']","[' 842840   (Average', ' 181.34 Max', ' 11341 Sum', ' 152930478 Ratio', '  99.53%)']","[' 507      (Average', ' 1433.22 Max', ' 1516 Sum', ' 726644 Ratio', '   0.47%)']", ,[' 124712  '],[' 17615   '],[' 123165  '],[' 83907   '],"[' 251717   (Atom=Atom', ' 69352 Body=Body', ' 41003 Other', ' 141362)']",[' Yes'],"[' 17068    (Eliminated', '    0 Frozen', ' 17068)']","[' 4261     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.09576'],[' 0'], ,[' 144.992'],[' 0'],[' 11.067'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.02762e+08'],[' 3.61789e+08'],[' 0'],[' 5.90171e+09'],[' 0'],[' 0'],[' 1979 '],[' 17977 ']
Solving...,TA70, ,[' 1'],[' 3655+'],[' 1830'],"[' 304.657s (Solving', ' 292.28s 1st Model', ' 155.99s Unsat', ' 0.00s)']",[' 302.766s'], ,[' 148212579'],"[' 895312   (Analyzed', ' 782119)']","[' 2987     (Average', ' 261.84 Last', ' 154935)']",[' 7021.3  '],"[' 1830     (Average Length', ' 914.47 Splits', ' 0)']","[' 782119   (Deleted', ' 741851)']","[' 235      (Ratio', '   0.03%)']","[' 25714    (Ratio', '   3.29%)']","[' 782119   (Average Length', '   39.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 782119   (Average', ' 176.10 Max', ' 11840 Sum', ' 137733016)']","[' 781593   (Average', ' 174.91 Max', ' 11840 Sum', ' 136797493 Ratio', '  99.32%)']","[' 526      (Average', ' 1778.56 Max', ' 1828 Sum', ' 935523 Ratio', '   0.68%)']", ,[' 125150  '],[' 17579   '],[' 123947  '],[' 84265   '],"[' 252791   (Atom=Atom', ' 69714 Body=Body', ' 40999 Other', ' 142078)']",[' Yes'],"[' 17376    (Eliminated', '    0 Frozen', ' 17376)']","[' 4249     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.41017'],[' 0'], ,[' 132.802'],[' 0'],[' 9.89112'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.35474e+08'],[' 2.98771e+08'],[' 0'],[' 5.81718e+09'],[' 0'],[' 0'],[' 1975 '],[' 19202 ']
