Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, ,[' 1'],[' 6129+'],[' 3068'],"[' 1004.546s (Solving', ' 981.61s 1st Model', ' 883.16s Unsat', ' 0.00s)']",[' 999.281s'], ,[' 374263929'],"[' 5810593  (Analyzed', ' 5123240)']","[' 15503    (Average', ' 330.47 Last', ' 408768)']",[' 4880.0  '],"[' 3068     (Average Length', ' 1426.70 Splits', ' 0)']","[' 5123240  (Deleted', ' 5062019)']","[' 303      (Ratio', '   0.01%)']","[' 38460    (Ratio', '   0.75%)']","[' 5123240  (Average Length', '   14.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5123240  (Average', ' 70.90 Max', ' 4676 Sum', ' 363229126)']","[' 5122675  (Average', ' 70.74 Max', ' 4676 Sum', ' 362404075 Ratio', '  99.77%)']","[' 565      (Average', ' 1460.27 Max', ' 1961 Sum', ' 825051 Ratio', '   0.23%)']", ,[' 116494  '],[' 8979    '],[' 118162  '],[' 68494   '],"[' 205478   (Atom=Atom', ' 60513 Body=Body', ' 34429 Other', ' 110536)']",[' Yes'],"[' 11647    (Eliminated', '    0 Frozen', ' 11647)']","[' 5210     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.29501'],[' 0'], ,[' 538.708'],[' 0'],[' 25.1553'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.33934e+09'],[' 1.15005e+09'],[' 0'],[' 3.86315e+10'],[' 0'],[' 0'],[' 1150 '],[' 2265 '],[' 3208 '],[' 3 '],[' 0 ']
Solving...,TA62, ,[' 1'],[' 4973+'],[' 2490'],"[' 1003.898s (Solving', ' 984.99s 1st Model', ' 690.16s Unsat', ' 0.00s)']",[' 997.531s'], ,[' 348333185'],"[' 5500426  (Analyzed', ' 4923649)']","[' 13999    (Average', ' 351.71 Last', ' 203094)']",[' 4717.1  '],"[' 2490     (Average Length', ' 1187.57 Splits', ' 0)']","[' 4923649  (Deleted', ' 4856826)']","[' 344      (Ratio', '   0.01%)']","[' 42159    (Ratio', '   0.86%)']","[' 4923649  (Average Length', '   15.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4923649  (Average', ' 68.89 Max', ' 4729 Sum', ' 339201730)']","[' 4923011  (Average', ' 68.74 Max', ' 4729 Sum', ' 338427777 Ratio', '  99.77%)']","[' 638      (Average', ' 1213.09 Max', ' 1539 Sum', ' 773953 Ratio', '   0.23%)']", ,[' 115827  '],[' 8975    '],[' 117074  '],[' 67736   '],"[' 203204   (Atom=Atom', ' 59759 Body=Body', ' 34425 Other', ' 109020)']",[' Yes'],"[' 11222    (Eliminated', '    0 Frozen', ' 11222)']","[' 5879     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.44098'],[' 0'], ,[' 557.03'],[' 0'],[' 24.4392'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.22687e+09'],[' 1.05817e+09'],[' 0'],[' 4.11649e+10'],[' 0'],[' 0'],[' 1181 '],[' 2404 '],[' 3467 '],[' 3 '],[' 0 ']
Solving...,TA63, ,[' 1'],[' 5409+'],[' 2708'],"[' 1004.006s (Solving', ' 983.56s 1st Model', ' 905.28s Unsat', ' 0.00s)']",[' 1000.016s'], ,[' 384364107'],"[' 7059298  (Analyzed', ' 6307189)']","[' 18480    (Average', ' 341.30 Last', ' 609603)']",[' 4783.1  '],"[' 2708     (Average Length', ' 1284.06 Splits', ' 0)']","[' 6307189  (Deleted', ' 6236723)']","[' 383      (Ratio', '   0.01%)']","[' 38659    (Ratio', '   0.61%)']","[' 6307189  (Average Length', '   14.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6307189  (Average', ' 59.35 Max', ' 4472 Sum', ' 374337410)']","[' 6306495  (Average', ' 59.22 Max', ' 4472 Sum', ' 373485922 Ratio', '  99.77%)']","[' 694      (Average', ' 1226.93 Max', ' 1687 Sum', ' 851488 Ratio', '   0.23%)']", ,[' 115772  '],[' 8954    '],[' 117218  '],[' 67515   '],"[' 202541   (Atom=Atom', ' 59559 Body=Body', ' 34404 Other', ' 108578)']",[' Yes'],"[' 11400    (Eliminated', '    0 Frozen', ' 11400)']","[' 5343     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.6501'],[' 0'], ,[' 563.974'],[' 0'],[' 25.6664'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.29497e+09'],[' 1.09718e+09'],[' 0'],[' 4.37898e+10'],[' 0'],[' 0'],[' 1189 '],[' 2219 '],[' 3121 '],[' 3 '],[' 0 ']
Solving...,TA64, ,[' 1'],[' 5169+'],[' 2588'],"[' 1004.001s (Solving', ' 984.05s 1st Model', ' 545.49s Unsat', ' 0.00s)']",[' 1000.719s'], ,[' 365295275'],"[' 9231482  (Analyzed', ' 8549401)']","[' 19503    (Average', ' 438.36 Last', ' 158730)']",[' 4870.1  '],"[' 2588     (Average Length', ' 1214.69 Splits', ' 0)']","[' 8549401  (Deleted', ' 8449660)']","[' 368      (Ratio', '   0.00%)']","[' 39262    (Ratio', '   0.46%)']","[' 8549401  (Average Length', '   15.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8549401  (Average', ' 41.56 Max', ' 4695 Sum', ' 355276353)']","[' 8548737  (Average', ' 41.47 Max', ' 4695 Sum', ' 354531929 Ratio', '  99.79%)']","[' 664      (Average', ' 1121.12 Max', ' 1510 Sum', ' 744424 Ratio', '   0.21%)']", ,[' 116002  '],[' 8997    '],[' 117309  '],[' 67926   '],"[' 203774   (Atom=Atom', ' 59927 Body=Body', ' 34447 Other', ' 109400)']",[' Yes'],"[' 11304    (Eliminated', '    0 Frozen', ' 11304)']","[' 5706     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.56883'],[' 0'], ,[' 586.372'],[' 0'],[' 24.6084'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.18046e+09'],[' 9.98101e+08'],[' 0'],[' 4.58348e+10'],[' 0'],[' 0'],[' 1311 '],[' 2301 '],[' 3205 '],[' 3 '],[' 0 ']
Solving...,TA65, ,[' 1'],[' 5871+'],[' 2939'],"[' 1004.541s (Solving', ' 982.33s 1st Model', ' 886.82s Unsat', ' 0.00s)']",[' 1001.297s'], ,[' 376688776'],"[' 5519291  (Analyzed', ' 4863039)']","[' 15125    (Average', ' 321.52 Last', ' 380557)']",[' 4889.0  '],"[' 2939     (Average Length', ' 1390.60 Splits', ' 0)']","[' 4863039  (Deleted', ' 4799164)']","[' 322      (Ratio', '   0.01%)']","[' 40394    (Ratio', '   0.83%)']","[' 4863039  (Average Length', '   14.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4863039  (Average', ' 75.29 Max', ' 4614 Sum', ' 366139931)']","[' 4862382  (Average', ' 75.10 Max', ' 4614 Sum', ' 365202572 Ratio', '  99.74%)']","[' 657      (Average', ' 1426.73 Max', ' 1823 Sum', ' 937359 Ratio', '   0.26%)']", ,[' 116282  '],[' 8977    '],[' 117905  '],[' 68263   '],"[' 204785   (Atom=Atom', ' 60284 Body=Body', ' 34427 Other', ' 110074)']",[' Yes'],"[' 11600    (Eliminated', '    0 Frozen', ' 11600)']","[' 5980     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.16946'],[' 0'], ,[' 537.916'],[' 0'],[' 25.809'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.33082e+09'],[' 1.14482e+09'],[' 0'],[' 4.04614e+10'],[' 0'],[' 0'],[' 1109 '],[' 2234 '],[' 3203 '],[' 3 '],[' 0 ']
Solving...,TA66, ,[' 1'],[' 5451+'],[' 2729'],"[' 1004.078s (Solving', ' 984.01s 1st Model', ' 898.15s Unsat', ' 0.00s)']",[' 1000.203s'], ,[' 375540285'],"[' 6427918  (Analyzed', ' 5680122)']","[' 17501    (Average', ' 324.56 Last', ' 298109)']",[' 4821.8  '],"[' 2729     (Average Length', ' 1297.58 Splits', ' 0)']","[' 5680122  (Deleted', ' 5616006)']","[' 322      (Ratio', '   0.01%)']","[' 38803    (Ratio', '   0.68%)']","[' 5680122  (Average Length', '   14.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5680122  (Average', ' 64.33 Max', ' 4651 Sum', ' 365402900)']","[' 5679465  (Average', ' 64.18 Max', ' 4651 Sum', ' 364538441 Ratio', '  99.76%)']","[' 657      (Average', ' 1315.77 Max', ' 1785 Sum', ' 864459 Ratio', '   0.24%)']", ,[' 116359  '],[' 9015    '],[' 117795  '],[' 68223   '],"[' 204665   (Atom=Atom', ' 60206 Body=Body', ' 34465 Other', ' 109994)']",[' Yes'],"[' 11451    (Eliminated', '    0 Frozen', ' 11451)']","[' 5611     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.57492'],[' 0'], ,[' 555.506'],[' 0'],[' 25.0274'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.28489e+09'],[' 1.0955e+09'],[' 0'],[' 4.3052e+10'],[' 0'],[' 0'],[' 1156 '],[' 2234 '],[' 3263 '],[' 3 '],[' 0 ']
Solving...,TA67, ,[' 1'],[' 5129+'],[' 2568'],"[' 1003.828s (Solving', ' 985.36s 1st Model', ' 633.67s Unsat', ' 0.00s)']",[' 1000.578s'], ,[' 362228380'],"[' 9260070  (Analyzed', ' 8583849)']","[' 18335    (Average', ' 468.17 Last', ' 388349)']",[' 4754.5  '],"[' 2568     (Average Length', ' 1219.71 Splits', ' 0)']","[' 8583849  (Deleted', ' 8479529)']","[' 367      (Ratio', '   0.00%)']","[' 39709    (Ratio', '   0.46%)']","[' 8583849  (Average Length', '   16.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8583849  (Average', ' 41.09 Max', ' 4690 Sum', ' 352741377)']","[' 8583209  (Average', ' 40.99 Max', ' 4690 Sum', ' 351884798 Ratio', '  99.76%)']","[' 640      (Average', ' 1338.40 Max', ' 1647 Sum', ' 856579 Ratio', '   0.24%)']", ,[' 116070  '],[' 8990    '],[' 117358  '],[' 68101   '],"[' 204299   (Atom=Atom', ' 60109 Body=Body', ' 34440 Other', ' 109750)']",[' Yes'],"[' 11278    (Eliminated', '    0 Frozen', ' 11278)']","[' 5874     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.1859'],[' 0'], ,[' 594.55'],[' 0'],[' 24.2535'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.1889e+09'],[' 1.01241e+09'],[' 0'],[' 4.8468e+10'],[' 0'],[' 0'],[' 1300 '],[' 2396 '],[' 3323 '],[' 3 '],[' 0 ']
Solving...,TA68, ,[' 1'],[' 5519+'],[' 2763'],"[' 1004.002s (Solving', ' 984.23s 1st Model', ' 765.44s Unsat', ' 0.00s)']",[' 1000.609s'], ,[' 393208169'],"[' 8209027  (Analyzed', ' 7265319)']","[' 19347    (Average', ' 375.53 Last', ' 861575)']",[' 4777.2  '],"[' 2763     (Average Length', ' 1305.27 Splits', ' 0)']","[' 7265319  (Deleted', ' 7176876)']","[' 368      (Ratio', '   0.01%)']","[' 38707    (Ratio', '   0.53%)']","[' 7265319  (Average Length', '   13.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7265319  (Average', ' 52.71 Max', ' 4649 Sum', ' 382926140)']","[' 7264668  (Average', ' 52.58 Max', ' 4649 Sum', ' 382038486 Ratio', '  99.77%)']","[' 651      (Average', ' 1363.52 Max', ' 1847 Sum', ' 887654 Ratio', '   0.23%)']", ,[' 116070  '],[' 8946    '],[' 117523  '],[' 67948   '],"[' 203840   (Atom=Atom', ' 60000 Body=Body', ' 34396 Other', ' 109444)']",[' Yes'],"[' 11399    (Eliminated', '    0 Frozen', ' 11399)']","[' 5309     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.52937'],[' 0'], ,[' 565.84'],[' 0'],[' 25.5067'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.3105e+09'],[' 1.11418e+09'],[' 0'],[' 4.37669e+10'],[' 0'],[' 0'],[' 1118 '],[' 2139 '],[' 3121 '],[' 3 '],[' 0 ']
Solving...,TA69, ,[' 1'],[' 5079+'],[' 2543'],"[' 1004.125s (Solving', ' 984.59s 1st Model', ' 638.43s Unsat', ' 0.00s)']",[' 1000.484s'], ,[' 371421711'],"[' 6599344  (Analyzed', ' 6021661)']","[' 15378    (Average', ' 391.58 Last', ' 318146)']",[' 4744.7  '],"[' 2543     (Average Length', ' 1205.49 Splits', ' 0)']","[' 6021661  (Deleted', ' 5946625)']","[' 434      (Ratio', '   0.01%)']","[' 41260    (Ratio', '   0.69%)']","[' 6021661  (Average Length', '   16.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6021661  (Average', ' 60.13 Max', ' 4560 Sum', ' 362073159)']","[' 6020980  (Average', ' 59.99 Max', ' 4560 Sum', ' 361263714 Ratio', '  99.78%)']","[' 681      (Average', ' 1188.61 Max', ' 1583 Sum', ' 809445 Ratio', '   0.22%)']", ,[' 116072  '],[' 9022    '],[' 117370  '],[' 67972   '],"[' 203912   (Atom=Atom', ' 59948 Body=Body', ' 34472 Other', ' 109492)']",[' Yes'],"[' 11320    (Eliminated', '    0 Frozen', ' 11320)']","[' 6365     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.35437'],[' 0'], ,[' 557.393'],[' 0'],[' 27.394'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.34537e+09'],[' 1.16204e+09'],[' 0'],[' 4.4148e+10'],[' 0'],[' 0'],[' 1369 '],[' 2508 '],[' 3457 '],[' 3 '],[' 0 ']
Solving...,TA70, ,[' 1'],[' 5227+'],[' 2617'],"[' 1004.119s (Solving', ' 985.29s 1st Model', ' 588.81s Unsat', ' 0.00s)']",[' 1000.297s'], ,[' 339846605'],"[' 7793779  (Analyzed', ' 7069102)']","[' 19017    (Average', ' 371.73 Last', ' 426277)']",[' 4733.4  '],"[' 2617     (Average Length', ' 1249.54 Splits', ' 0)']","[' 7069102  (Deleted', ' 6987240)']","[' 416      (Ratio', '   0.01%)']","[' 36888    (Ratio', '   0.52%)']","[' 7069102  (Average Length', '   14.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7069102  (Average', ' 46.72 Max', ' 4759 Sum', ' 330254161)']","[' 7068481  (Average', ' 46.60 Max', ' 4759 Sum', ' 329398536 Ratio', '  99.74%)']","[' 621      (Average', ' 1377.82 Max', ' 1718 Sum', ' 855625 Ratio', '   0.26%)']", ,[' 116179  '],[' 8992    '],[' 117526  '],[' 68000   '],"[' 203996   (Atom=Atom', ' 60006 Body=Body', ' 34442 Other', ' 109548)']",[' Yes'],"[' 11339    (Eliminated', '    0 Frozen', ' 11339)']","[' 5487     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.22559'],[' 0'], ,[' 622.232'],[' 0'],[' 25.916'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.16262e+09'],[' 1.00077e+09'],[' 0'],[' 5.28092e+10'],[' 0'],[' 0'],[' 1198 '],[' 2590 '],[' 3595 '],[' 3 '],[' 0 ']
