Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,Dmu31, ,[' 1'],[' 4323+'],[' 2164'],"[' 1004.713s (Solving', ' 985.25s 1st Model', ' 920.27s Unsat', ' 0.00s)']",[' 1001.969s'], ,[' 511899847'],"[' 2919594  (Analyzed', ' 1197758)']","[' 5179     (Average', ' 231.27 Last', ' 154660)']",[' 9335.1  '],"[' 2164     (Average Length', ' 1073.27 Splits', ' 0)']","[' 1197758  (Deleted', ' 1080557)']","[' 324      (Ratio', '   0.03%)']","[' 108917   (Ratio', '   9.09%)']","[' 1197758  (Average Length', '   38.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1197758  (Average', ' 411.41 Max', ' 10152 Sum', ' 492770703)']","[' 1197035  (Average', ' 410.73 Max', ' 10152 Sum', ' 491960220 Ratio', '  99.84%)']","[' 723      (Average', ' 1121.00 Max', ' 1121 Sum', ' 810483 Ratio', '   0.16%)']", ,[' 114306  '],[' 16388   '],[' 115678  '],[' 84539   '],"[' 253613   (Atom=Atom', ' 68899 Body=Body', ' 35463 Other', ' 149251)']",[' Yes'],"[' 18510    (Eliminated', '    0 Frozen', ' 18510)']","[' 11802    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.48926'],[' 0'], ,[' 300.559'],[' 0'],[' 32.0038'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.90361e+09'],[' 1.80046e+09'],[' 0'],[' 8.79354e+09'],[' 0'],[' 0'],[' 5425 '],[' 10287 '],[' 2 '],[' 0 ']
Solving...,Dmu32, ,[' 1'],[' 4031+'],[' 2018'],"[' 1004.495s (Solving', ' 985.77s 1st Model', ' 940.27s Unsat', ' 0.00s)']",[' 1000.719s'], ,[' 480533118'],"[' 2377529  (Analyzed', ' 1135108)']","[' 4706     (Average', ' 241.20 Last', ' 217144)']",[' 9191.0  '],"[' 2018     (Average Length', ' 999.80 Splits', ' 0)']","[' 1135108  (Deleted', ' 1019769)']","[' 350      (Ratio', '   0.03%)']","[' 106713   (Ratio', '   9.40%)']","[' 1135108  (Average Length', '   37.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1135108  (Average', ' 408.00 Max', ' 9697 Sum', ' 463127476)']","[' 1134335  (Average', ' 407.38 Max', ' 9033 Sum', ' 462421727 Ratio', '  99.85%)']","[' 773      (Average', ' 913.00 Max', ' 913 Sum', ' 705749 Ratio', '   0.15%)']", ,[' 112810  '],[' 15938   '],[' 114037  '],[' 82593   '],"[' 247775   (Atom=Atom', ' 67403 Body=Body', ' 35013 Other', ' 145359)']",[' Yes'],"[' 17915    (Eliminated', '    0 Frozen', ' 17915)']","[' 11984    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.40085'],[' 0'], ,[' 298.61'],[' 0'],[' 31.2394'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.8207e+09'],[' 1.72614e+09'],[' 0'],[' 8.13871e+09'],[' 0'],[' 0'],[' 5609 '],[' 10509 '],[' 2 '],[' 0 ']
Solving...,Dmu33, ,[' 1'],[' 4329+'],[' 2167'],"[' 1004.900s (Solving', ' 984.62s 1st Model', ' 910.93s Unsat', ' 0.00s)']",[' 1001.438s'], ,[' 488092662'],"[' 2557787  (Analyzed', ' 1128879)']","[' 4773     (Average', ' 236.51 Last', ' 270259)']",[' 9376.0  '],"[' 2167     (Average Length', ' 1074.47 Splits', ' 0)']","[' 1128879  (Deleted', ' 1015813)']","[' 336      (Ratio', '   0.03%)']","[' 104373   (Ratio', '   9.25%)']","[' 1128879  (Average Length', '   37.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1128879  (Average', ' 415.64 Max', ' 10661 Sum', ' 469207798)']","[' 1128072  (Average', ' 414.84 Max', ' 9540 Sum', ' 468303151 Ratio', '  99.81%)']","[' 807      (Average', ' 1121.00 Max', ' 1121 Sum', ' 904647 Ratio', '   0.19%)']", ,[' 114129  '],[' 16328   '],[' 115496  '],[' 84302   '],"[' 252902   (Atom=Atom', ' 68722 Body=Body', ' 35403 Other', ' 148777)']",[' Yes'],"[' 18445    (Eliminated', '    0 Frozen', ' 18445)']","[' 11744    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.66074'],[' 0'], ,[' 302.405'],[' 0'],[' 32.1015'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.77281e+09'],[' 1.68153e+09'],[' 0'],[' 8.42884e+09'],[' 0'],[' 0'],[' 5465 '],[' 10674 '],[' 2 '],[' 0 ']
Solving...,Dmu34, ,[' 1'],[' 4363+'],[' 2184'],"[' 1004.806s (Solving', ' 985.33s 1st Model', ' 792.50s Unsat', ' 0.00s)']",[' 999.719s'], ,[' 474315637'],"[' 2822419  (Analyzed', ' 1120378)']","[' 4669     (Average', ' 239.96 Last', ' 155692)']",[' 9072.7  '],"[' 2184     (Average Length', ' 1084.12 Splits', ' 0)']","[' 1120378  (Deleted', ' 1010019)']","[' 333      (Ratio', '   0.03%)']","[' 99934    (Ratio', '   8.92%)']","[' 1120378  (Average Length', '   37.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1120378  (Average', ' 406.36 Max', ' 9731 Sum', ' 455277691)']","[' 1119992  (Average', ' 405.99 Max', ' 9705 Sum', ' 454861583 Ratio', '  99.91%)']","[' 386      (Average', ' 1078.00 Max', ' 1078 Sum', ' 416108 Ratio', '   0.09%)']", ,[' 112148  '],[' 15662   '],[' 113545  '],[' 81655   '],"[' 244961   (Atom=Atom', ' 66741 Body=Body', ' 34737 Other', ' 143483)']",[' Yes'],"[' 17809    (Eliminated', '    0 Frozen', ' 17809)']","[' 6570     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.62846'],[' 0'], ,[' 302.154'],[' 0'],[' 31.5858'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.72797e+09'],[' 1.63569e+09'],[' 0'],[' 8.10793e+09'],[' 0'],[' 0'],[' 5681 '],[' 10844 '],[' 2 '],[' 0 ']
Solving...,Dmu35, ,[' 1'],[' 4437+'],[' 2221'],"[' 1004.811s (Solving', ' 983.22s 1st Model', ' 759.45s Unsat', ' 0.00s)']",[' 999.969s'], ,[' 489184368'],"[' 3181108  (Analyzed', ' 1057877)']","[' 4836     (Average', ' 218.75 Last', ' 95946)']",[' 9592.8  '],"[' 2221     (Average Length', ' 1104.53 Splits', ' 0)']","[' 1057877  (Deleted', ' 948161)']","[' 270      (Ratio', '   0.03%)']","[' 99496    (Ratio', '   9.41%)']","[' 1057877  (Average Length', '   37.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1057877  (Average', ' 443.19 Max', ' 10453 Sum', ' 468842008)']","[' 1057014  (Average', ' 442.27 Max', ' 9805 Sum', ' 467866818 Ratio', '  99.79%)']","[' 863      (Average', ' 1130.00 Max', ' 1130 Sum', ' 975190 Ratio', '   0.21%)']", ,[' 114591  '],[' 16464   '],[' 116028  '],[' 84900   '],"[' 254696   (Atom=Atom', ' 69184 Body=Body', ' 35539 Other', ' 149973)']",[' Yes'],"[' 18651    (Eliminated', '    0 Frozen', ' 18651)']","[' 11505    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.15336'],[' 0'], ,[' 306.898'],[' 0'],[' 32.8006'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.71803e+09'],[' 1.62717e+09'],[' 0'],[' 8.66828e+09'],[' 0'],[' 0'],[' 5478 '],[' 10542 '],[' 2 '],[' 0 ']
Solving...,Dmu71, ,[' 1'],[' 4457+'],[' 2231'],"[' 1005.414s (Solving', ' 976.28s 1st Model', ' 532.21s Unsat', ' 0.00s)']",[' 994.875s'], ,[' 304343265'],"[' 2907107  (Analyzed', ' 1883846)']","[' 6649     (Average', ' 283.33 Last', ' 139284)']",[' 6034.7  '],"[' 2231     (Average Length', ' 1103.52 Splits', ' 0)']","[' 1883846  (Deleted', ' 1819975)']","[' 290      (Ratio', '   0.02%)']","[' 52074    (Ratio', '   2.76%)']","[' 1883846  (Average Length', '   22.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1883846  (Average', ' 155.38 Max', ' 6865 Sum', ' 292715360)']","[' 1883308  (Average', ' 155.01 Max', ' 6649 Sum', ' 292018650 Ratio', '  99.76%)']","[' 538      (Average', ' 1295.00 Max', ' 1295 Sum', ' 696710 Ratio', '   0.24%)']", ,[' 94801   '],[' 9864    '],[' 96223   '],[' 58510   '],"[' 175526   (Atom=Atom', ' 49394 Body=Body', ' 28939 Other', ' 97193)']",[' Yes'],"[' 12036    (Eliminated', '    0 Frozen', ' 12036)']","[' 7074     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.26954'],[' 0'], ,[' 416.047'],[' 0'],[' 29.5643'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.16022e+09'],[' 1.04651e+09'],[' 0'],[' 9.74193e+09'],[' 0'],[' 0'],[' 3291 '],[' 6550 '],[' 2 '],[' 0 ']
Solving...,Dmu72, ,[' 1'],[' 5075+'],[' 2540'],"[' 1008.076s (Solving', ' 967.13s 1st Model', ' 817.05s Unsat', ' 0.00s)']",[' 997.688s'], ,[' 201237806'],"[' 2218487  (Analyzed', ' 811669)']","[' 4370     (Average', ' 185.74 Last', ' 91561)']",[' 6310.9  '],"[' 2540     (Average Length', ' 1259.95 Splits', ' 0)']","[' 811669   (Deleted', ' 759957)']","[' 151      (Ratio', '   0.02%)']","[' 42914    (Ratio', '   5.29%)']","[' 811669   (Average Length', '   22.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 811669   (Average', ' 231.04 Max', ' 7460 Sum', ' 187525484)']","[' 811157   (Average', ' 230.14 Max', ' 6037 Sum', ' 186794267 Ratio', '  99.61%)']","[' 512      (Average', ' 1428.16 Max', ' 4064 Sum', ' 731217 Ratio', '   0.39%)']", ,[' 95176   '],[' 9886    '],[' 96898   '],[' 58907   '],"[' 176717   (Atom=Atom', ' 49769 Body=Body', ' 28961 Other', ' 97987)']",[' Yes'],"[' 12358    (Eliminated', '    0 Frozen', ' 12358)']","[' 5088     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 9.10444'],[' 0'], ,[' 388.04'],[' 0'],[' 33.2139'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.75629e+08'],[' 5.19118e+08'],[' 0'],[' 6.61741e+09'],[' 0'],[' 0'],[' 3273 '],[' 6366 '],[' 2 '],[' 0 ']
Solving...,Dmu73, ,[' 1'],[' 4495+'],[' 2250'],"[' 1007.473s (Solving', ' 969.05s 1st Model', ' 519.27s Unsat', ' 0.00s)']",[' 997.484s'], ,[' 200989909'],"[' 2315668  (Analyzed', ' 927860)']","[' 4226     (Average', ' 219.56 Last', ' 192154)']",[' 6353.1  '],"[' 2250     (Average Length', ' 1113.62 Splits', ' 0)']","[' 927860   (Deleted', ' 872486)']","[' 208      (Ratio', '   0.02%)']","[' 44079    (Ratio', '   4.75%)']","[' 927860   (Average Length', '   23.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 927860   (Average', ' 202.88 Max', ' 6808 Sum', ' 188247394)']","[' 927303   (Average', ' 202.19 Max', ' 6437 Sum', ' 187600160 Ratio', '  99.66%)']","[' 557      (Average', ' 1162.00 Max', ' 1162 Sum', ' 647234 Ratio', '   0.34%)']", ,[' 95090   '],[' 9954    '],[' 96520   '],[' 58889   '],"[' 176663   (Atom=Atom', ' 49683 Body=Body', ' 29029 Other', ' 97951)']",[' Yes'],"[' 12134    (Eliminated', '    0 Frozen', ' 12134)']","[' 5375     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.53987'],[' 0'], ,[' 406.388'],[' 0'],[' 33.668'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.76129e+08'],[' 5.19692e+08'],[' 0'],[' 7.12989e+09'],[' 0'],[' 0'],[' 3607 '],[' 7270 '],[' 2 '],[' 0 ']
Solving...,Dmu74, ,[' 1'],[' 4071+'],[' 2038'],"[' 1004.815s (Solving', ' 984.55s 1st Model', ' 511.34s Unsat', ' 0.00s)']",[' 1001.688s'], ,[' 399684327'],"[' 4029411  (Analyzed', ' 2960636)']","[' 8049     (Average', ' 367.83 Last', ' 120060)']",[' 6131.0  '],"[' 2038     (Average Length', ' 1004.34 Splits', ' 0)']","[' 2960636  (Deleted', ' 2875158)']","[' 428      (Ratio', '   0.01%)']","[' 68562    (Ratio', '   2.32%)']","[' 2960636  (Average Length', '   24.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2960636  (Average', ' 131.10 Max', ' 6512 Sum', ' 388144032)']","[' 2960191  (Average', ' 130.96 Max', ' 5566 Sum', ' 387723062 Ratio', '  99.89%)']","[' 445      (Average', ' 946.00 Max', ' 946 Sum', ' 420970 Ratio', '   0.11%)']", ,[' 94800   '],[' 9928    '],[' 96032   '],[' 58573   '],"[' 175715   (Atom=Atom', ' 49393 Body=Body', ' 29003 Other', ' 97319)']",[' Yes'],"[' 11910    (Eliminated', '    0 Frozen', ' 11910)']","[' 7496     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.3402'],[' 0'], ,[' 394.22'],[' 0'],[' 28.3503'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.6358e+09'],[' 1.48053e+09'],[' 0'],[' 1.97973e+10'],[' 0'],[' 0'],[' 3774 '],[' 6600 '],[' 2 '],[' 0 ']
Solving...,Dmu75, ,[' 1'],[' 5297+'],[' 2651'],"[' 1004.353s (Solving', ' 985.26s 1st Model', ' 644.24s Unsat', ' 0.00s)']",[' 1001.344s'], ,[' 418333557'],"[' 3950258  (Analyzed', ' 2642003)']","[' 8087     (Average', ' 326.70 Last', ' 460636)']",[' 6380.7  '],"[' 2651     (Average Length', ' 1310.22 Splits', ' 0)']","[' 2642003  (Deleted', ' 2557072)']","[' 408      (Ratio', '   0.02%)']","[' 67665    (Ratio', '   2.56%)']","[' 2642003  (Average Length', '   22.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2642003  (Average', ' 152.78 Max', ' 6877 Sum', ' 403655936)']","[' 2641531  (Average', ' 152.56 Max', ' 5639 Sum', ' 403071600 Ratio', '  99.86%)']","[' 472      (Average', ' 1238.00 Max', ' 1238 Sum', ' 584336 Ratio', '   0.14%)']", ,[' 95365   '],[' 9912    '],[' 97188   '],[' 59122   '],"[' 177362   (Atom=Atom', ' 49958 Body=Body', ' 28987 Other', ' 98417)']",[' Yes'],"[' 12485    (Eliminated', '    0 Frozen', ' 12485)']","[' 7396     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.70656'],[' 0'], ,[' 396.783'],[' 0'],[' 27.2554'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.76913e+09'],[' 1.60981e+09'],[' 0'],[' 1.9491e+10'],[' 0'],[' 0'],[' 3367 '],[' 6631 '],[' 2 '],[' 0 ']
