Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,Dmu31, ,[' 1'],[' 3583+'],[' 1794'],"[' 1003.826s (Solving', ' 989.84s 1st Model', ' 813.98s Unsat', ' 0.00s)']",[' 999.188s'], ,[' 303552990'],"[' 1018833  (Analyzed', ' 239801)']","[' 2276     (Average', ' 105.36 Last', ' 22984)']",[' 5914.3  '],"[' 1794     (Average Length', ' 887.60 Splits', ' 0)']","[' 2073742  (Deleted', ' 1934486)']","[' 608      (Ratio', '   0.03%)']","[' 85374    (Ratio', '   4.12%)']","[' 239801   (Average Length', '   40.7 Ratio', '  11.56%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1833941  (Average Length', '   28.1 Ratio', '  88.44%) ']","[' 239801   (Average', ' 21.90 Max', ' 4756 Sum', ' 5252809)']","[' 239801   (Average', ' 21.90 Max', ' 4756 Sum', ' 5252809 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 92187   '],[' 10614   '],[' 93181   '],[' 61601   '],"[' 184799   (Atom=Atom', ' 51735 Body=Body', ' 29689 Other', ' 103375)']",[' Yes'],"[' 12358    (Eliminated', '    0 Frozen', ' 12358)']","[' 9425     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.65527'],[' 0'], ,[' 330.867'],[' 0'],[' 26.1361'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.49482e+09'],[' 1.3979e+09'],[' 0'],[' 1.04531e+10'],[' 0'],[' 0'],[' 4277 '],[' 7628 '],[' 2 '],[' 0 ']
Solving...,Dmu32, ,[' 1'],[' 3913+'],[' 1959'],"[' 1004.842s (Solving', ' 988.72s 1st Model', ' 907.92s Unsat', ' 0.00s)']",[' 1000.313s'], ,[' 303660165'],"[' 1256207  (Analyzed', ' 211080)']","[' 2272     (Average', ' 92.90 Last', ' 16758)']",[' 6066.8  '],"[' 1959     (Average Length', ' 971.42 Splits', ' 0)']","[' 1865707  (Deleted', ' 1722547)']","[' 655      (Ratio', '   0.04%)']","[' 86800    (Ratio', '   4.65%)']","[' 211080   (Average Length', '   41.6 Ratio', '  11.31%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1654627  (Average Length', '   28.8 Ratio', '  88.69%) ']","[' 211080   (Average', ' 23.26 Max', ' 4088 Sum', ' 4910615)']","[' 211080   (Average', ' 23.26 Max', ' 4088 Sum', ' 4910615 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 93656   '],[' 11030   '],[' 94820   '],[' 63486   '],"[' 190454   (Atom=Atom', ' 53204 Body=Body', ' 30105 Other', ' 107145)']",[' Yes'],"[' 12944    (Eliminated', '    0 Frozen', ' 12944)']","[' 9265     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.85823'],[' 0'], ,[' 330.788'],[' 0'],[' 25.9638'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.43481e+09'],[' 1.34526e+09'],[' 0'],[' 1.08885e+10'],[' 0'],[' 0'],[' 4313 '],[' 7934 '],[' 2 '],[' 0 ']
Solving...,Dmu33, ,[' 1'],[' 4491+'],[' 2248'],"[' 1005.905s (Solving', ' 985.80s 1st Model', ' 873.11s Unsat', ' 0.00s)']",[' 998.359s'], ,[' 282834419'],"[' 1243834  (Analyzed', ' 202385)']","[' 2545     (Average', ' 79.52 Last', ' 13279)']",[' 6176.4  '],"[' 2248     (Average Length', ' 1113.75 Splits', ' 0)']","[' 1744515  (Deleted', ' 1578809)']","[' 558      (Ratio', '   0.03%)']","[' 78668    (Ratio', '   4.51%)']","[' 202385   (Average Length', '   40.3 Ratio', '  11.60%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1542130  (Average Length', '   27.4 Ratio', '  88.40%) ']","[' 202385   (Average', ' 23.64 Max', ' 3687 Sum', ' 4784521)']","[' 202385   (Average', ' 23.64 Max', ' 3687 Sum', ' 4784521 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 93405   '],[' 10854   '],[' 94842   '],[' 63055   '],"[' 189161   (Atom=Atom', ' 52949 Body=Body', ' 29929 Other', ' 106283)']",[' Yes'],"[' 13041    (Eliminated', '    0 Frozen', ' 13041)']","[' 8848     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.63924'],[' 0'], ,[' 331.806'],[' 0'],[' 25.4282'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.29937e+09'],[' 1.21513e+09'],[' 0'],[' 1.00745e+10'],[' 0'],[' 0'],[' 3957 '],[' 7669 '],[' 2 '],[' 0 ']
Solving...,Dmu34, ,[' 1'],[' 4129+'],[' 2067'],"[' 1004.901s (Solving', ' 987.63s 1st Model', ' 775.74s Unsat', ' 0.00s)']",[' 997.688s'], ,[' 283225328'],"[' 1145186  (Analyzed', ' 309950)']","[' 2612     (Average', ' 118.66 Last', ' 25439)']",[' 5716.9  '],"[' 2067     (Average Length', ' 1022.81 Splits', ' 0)']","[' 2389052  (Deleted', ' 2241052)']","[' 750      (Ratio', '   0.03%)']","[' 72799    (Ratio', '   3.05%)']","[' 309950   (Average Length', '   37.6 Ratio', '  12.97%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2079102  (Average Length', '   26.2 Ratio', '  87.03%) ']","[' 309950   (Average', ' 16.26 Max', ' 4490 Sum', ' 5041087)']","[' 309950   (Average', ' 16.26 Max', ' 4490 Sum', ' 5041087 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 90482   '],[' 9986    '],[' 91741   '],[' 59266   '],"[' 177794   (Atom=Atom', ' 50028 Body=Body', ' 29061 Other', ' 98705)']",[' Yes'],"[' 11995    (Eliminated', '    0 Frozen', ' 11995)']","[' 7909     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.23402'],[' 0'], ,[' 349.406'],[' 0'],[' 25.5154'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.31689e+09'],[' 1.21933e+09'],[' 0'],[' 1.24205e+10'],[' 0'],[' 0'],[' 4114 '],[' 7617 '],[' 2 '],[' 0 ']
Solving...,Dmu35, ,[' 1'],[' 4605+'],[' 2305'],"[' 1006.136s (Solving', ' 986.51s 1st Model', ' 897.58s Unsat', ' 0.00s)']",[' 995.047s'], ,[' 287257744'],"[' 1041479  (Analyzed', ' 216957)']","[' 2490     (Average', ' 87.13 Last', ' 19021)']",[' 6187.8  '],"[' 2305     (Average Length', ' 1136.40 Splits', ' 0)']","[' 1825650  (Deleted', ' 1686215)']","[' 570      (Ratio', '   0.03%)']","[' 79872    (Ratio', '   4.37%)']","[' 216957   (Average Length', '   41.2 Ratio', '  11.88%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1608693  (Average Length', '   28.5 Ratio', '  88.12%) ']","[' 216957   (Average', ' 22.25 Max', ' 4020 Sum', ' 4826566)']","[' 216957   (Average', ' 22.25 Max', ' 4020 Sum', ' 4826566 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 93456   '],[' 10852   '],[' 94935   '],[' 63104   '],"[' 189308   (Atom=Atom', ' 53000 Body=Body', ' 29927 Other', ' 106381)']",[' Yes'],"[' 13081    (Eliminated', '    0 Frozen', ' 13081)']","[' 5201     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.58129'],[' 0'], ,[' 338.793'],[' 0'],[' 26.4103'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.31163e+09'],[' 1.22689e+09'],[' 0'],[' 1.01306e+10'],[' 0'],[' 0'],[' 4127 '],[' 7855 '],[' 2 '],[' 0 ']
Solving...,Dmu71, ,[' 1'],[' 4777+'],[' 2391'],"[' 1004.527s (Solving', ' 986.16s 1st Model', ' 457.84s Unsat', ' 0.00s)']",[' 1000.219s'], ,[' 296033217'],"[' 2595413  (Analyzed', ' 1496137)']","[' 4979     (Average', ' 300.49 Last', ' 18931)']",[' 5558.4  '],"[' 2391     (Average Length', ' 1175.87 Splits', ' 0)']","[' 7749306  (Deleted', ' 7619416)']","[' 423      (Ratio', '   0.01%)']","[' 53428    (Ratio', '   0.69%)']","[' 1496137  (Average Length', '   27.9 Ratio', '  19.31%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6253169  (Average Length', '   23.5 Ratio', '  80.69%) ']","[' 1496137  (Average', '  5.16 Max', ' 3567 Sum', ' 7716287)']","[' 1496137  (Average', '  5.16 Max', ' 3567 Sum', ' 7716287 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 86378   '],[' 8694    '],[' 87923   '],[' 53974   '],"[' 161918   (Atom=Atom', ' 46028 Body=Body', ' 27769 Other', ' 88121)']",[' Yes'],"[' 10989    (Eliminated', '    0 Frozen', ' 10989)']","[' 5575     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.85572'],[' 0'], ,[' 435.553'],[' 0'],[' 26.4469'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.09451e+09'],[' 9.73677e+08'],[' 0'],[' 1.98516e+10'],[' 0'],[' 0'],[' 3322 '],[' 5975 '],[' 2 '],[' 0 ']
Solving...,Dmu72, ,[' 1'],[' 4335+'],[' 2170'],"[' 1005.203s (Solving', ' 985.56s 1st Model', ' 769.28s Unsat', ' 0.00s)']",[' 1000.875s'], ,[' 260547680'],"[' 1375288  (Analyzed', ' 305749)']","[' 2613     (Average', ' 117.01 Last', ' 30512)']",[' 5317.7  '],"[' 2170     (Average Length', ' 1071.22 Splits', ' 0)']","[' 2337137  (Deleted', ' 2247906)']","[' 453      (Ratio', '   0.02%)']","[' 52245    (Ratio', '   2.24%)']","[' 305749   (Average Length', '   28.9 Ratio', '  13.08%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2031388  (Average Length', '   20.1 Ratio', '  86.92%) ']","[' 305749   (Average', ' 17.01 Max', ' 3662 Sum', ' 5199563)']","[' 305749   (Average', ' 17.01 Max', ' 3662 Sum', ' 5199563 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 85891   '],[' 8609    '],[' 87250   '],[' 53442   '],"[' 160322   (Atom=Atom', ' 45581 Body=Body', ' 27684 Other', ' 87057)']",[' Yes'],"[' 10718    (Eliminated', '    0 Frozen', ' 10718)']","[' 5393     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.89462'],[' 0'], ,[' 374.811'],[' 0'],[' 25.2189'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.05309e+09'],[' 9.5412e+08'],[' 0'],[' 1.09034e+10'],[' 0'],[' 0'],[' 2892 '],[' 5853 '],[' 2 '],[' 0 ']
Solving...,Dmu73, ,[' 1'],[' 5093+'],[' 2549'],"[' 1006.230s (Solving', ' 983.85s 1st Model', ' 858.60s Unsat', ' 0.00s)']",[' 1000.891s'], ,[' 252956559'],"[' 1541460  (Analyzed', ' 269326)']","[' 2818     (Average', ' 95.57 Last', ' 28192)']",[' 5417.0  '],"[' 2549     (Average Length', ' 1257.78 Splits', ' 0)']","[' 2183778  (Deleted', ' 2073666)']","[' 327      (Ratio', '   0.01%)']","[' 49752    (Ratio', '   2.28%)']","[' 269326   (Average Length', '   28.3 Ratio', '  12.33%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1914452  (Average Length', '   19.7 Ratio', '  87.67%) ']","[' 269326   (Average', ' 18.14 Max', ' 3647 Sum', ' 4885741)']","[' 269326   (Average', ' 18.14 Max', ' 3647 Sum', ' 4885741 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 86316   '],[' 8622    '],[' 88046   '],[' 53850   '],"[' 161546   (Atom=Atom', ' 45976 Body=Body', ' 27697 Other', ' 87873)']",[' Yes'],"[' 11102    (Eliminated', '    0 Frozen', ' 11102)']","[' 4941     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.3292'],[' 0'], ,[' 355.594'],[' 0'],[' 24.6389'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.01335e+09'],[' 9.17871e+08'],[' 0'],[' 9.32407e+09'],[' 0'],[' 0'],[' 2893 '],[' 5919 '],[' 2 '],[' 0 ']
Solving...,Dmu74, ,[' 1'],[' 4975+'],[' 2490'],"[' 1005.114s (Solving', ' 984.97s 1st Model', ' 888.52s Unsat', ' 0.00s)']",[' 998.828s'], ,[' 298852796'],"[' 1609457  (Analyzed', ' 407088)']","[' 3148     (Average', ' 129.32 Last', ' 71147)']",[' 5522.4  '],"[' 2490     (Average Length', ' 1227.63 Splits', ' 0)']","[' 2990200  (Deleted', ' 2868524)']","[' 433      (Ratio', '   0.01%)']","[' 52312    (Ratio', '   1.75%)']","[' 407088   (Average Length', '   27.7 Ratio', '  13.61%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2583112  (Average Length', '   19.5 Ratio', '  86.39%) ']","[' 407088   (Average', ' 15.03 Max', ' 3461 Sum', ' 6117160)']","[' 407088   (Average', ' 15.03 Max', ' 3461 Sum', ' 6117160 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 86261   '],[' 8633    '],[' 87939   '],[' 53834   '],"[' 161498   (Atom=Atom', ' 45949 Body=Body', ' 27708 Other', ' 87841)']",[' Yes'],"[' 11061    (Eliminated', '    0 Frozen', ' 11061)']","[' 5600     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.15019'],[' 0'], ,[' 374.866'],[' 0'],[' 26.9155'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.25809e+09'],[' 1.13917e+09'],[' 0'],[' 1.36082e+10'],[' 0'],[' 0'],[' 2863 '],[' 5577 '],[' 2 '],[' 0 ']
Solving...,Dmu75, ,[' 1'],[' 4785+'],[' 2395'],"[' 1005.621s (Solving', ' 987.92s 1st Model', ' 920.42s Unsat', ' 0.00s)']",[' 1003.438s'], ,[' 350609990'],"[' 1243547  (Analyzed', ' 433294)']","[' 3315     (Average', ' 130.71 Last', ' 38430)']",[' 5319.5  '],"[' 2395     (Average Length', ' 1178.67 Splits', ' 0)']","[' 3495158  (Deleted', ' 3379193)']","[' 444      (Ratio', '   0.01%)']","[' 57889    (Ratio', '   1.66%)']","[' 433294   (Average Length', '   28.1 Ratio', '  12.40%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3061864  (Average Length', '   19.2 Ratio', '  87.60%) ']","[' 433294   (Average', ' 17.15 Max', ' 3881 Sum', ' 7431452)']","[' 433294   (Average', ' 17.15 Max', ' 3881 Sum', ' 7431452 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 86302   '],[' 8672    '],[' 87861   '],[' 53910   '],"[' 161726   (Atom=Atom', ' 45986 Body=Body', ' 27747 Other', ' 87993)']",[' Yes'],"[' 10981    (Eliminated', '    0 Frozen', ' 10981)']","[' 5216     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.39164'],[' 0'], ,[' 348.684'],[' 0'],[' 27.7643'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.73111e+09'],[' 1.57839e+09'],[' 0'],[' 1.59783e+10'],[' 0'],[' 0'],[' 2978 '],[' 5608 '],[' 2 '],[' 0 ']
