Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,swv11, ,[' 1'],[' 2477+'],[' 1241'],"[' 391.836s (Solving', ' 384.65s 1st Model', ' 237.43s Unsat', ' 0.00s)']",[' 390.969s'], ,[' 243724458'],"[' 1168919  (Analyzed', ' 956527)']","[' 3651     (Average', ' 261.99 Last', ' 65887)']",[' 6137.2  '],"[' 1241     (Average Length', ' 612.62 Splits', ' 0)']","[' 956527   (Deleted', ' 869549)']","[' 499      (Ratio', '   0.05%)']","[' 77522    (Ratio', '   8.10%)']","[' 956527   (Average Length', '   36.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 956527   (Average', ' 247.60 Max', ' 7023 Sum', ' 236831588)']","[' 955935   (Average', ' 247.21 Max', ' 7023 Sum', ' 236466536 Ratio', '  99.85%)']","[' 592      (Average', ' 616.64 Max', ' 4206 Sum', ' 365052 Ratio', '   0.15%)']", ,[' 75308   '],[' 11471   '],[' 75656   '],[' 56451   '],"[' 169349   (Atom=Atom', ' 45817 Body=Body', ' 23832 Other', ' 99700)']",[' Yes'],"[' 12319    (Eliminated', '    0 Frozen', ' 12319)']","[' 8544     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.29206'],[' 0'], ,[' 118.51'],[' 0'],[' 13.0383'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.60768e+08'],[' 9.10831e+08'],[' 0'],[' 4.26981e+09'],[' 0'],[' 0'],[' 2386 '],[' 4466 ']
Solving...,swv12, ,[' 1'],[' 2033+'],[' 1019'],"[' 391.545s (Solving', ' 385.71s 1st Model', ' 78.89s Unsat', ' 0.00s)']",[' 390.797s'], ,[' 239206255'],"[' 1568405  (Analyzed', ' 1455808)']","[' 3588     (Average', ' 405.74 Last', ' 90905)']",[' 6120.9  '],"[' 1019     (Average Length', ' 504.36 Splits', ' 0)']","[' 1455808  (Deleted', ' 1362706)']","[' 411      (Ratio', '   0.03%)']","[' 78506    (Ratio', '   5.39%)']","[' 1455808  (Average Length', '   40.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1455808  (Average', ' 160.35 Max', ' 6633 Sum', ' 233432379)']","[' 1455314  (Average', ' 160.18 Max', ' 6633 Sum', ' 233187761 Ratio', '  99.90%)']","[' 494      (Average', ' 495.18 Max', ' 956 Sum', ' 244618 Ratio', '   0.10%)']", ,[' 74630   '],[' 11444   '],[' 74550   '],[' 55284   '],"[' 165848   (Atom=Atom', ' 44909 Body=Body', ' 23573 Other', ' 97366)']",[' Yes'],"[' 11864    (Eliminated', '    0 Frozen', ' 11864)']","[' 7893     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.07866'],[' 0'], ,[' 127.442'],[' 0'],[' 12.7825'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.0138e+08'],[' 8.42903e+08'],[' 0'],[' 5.45577e+09'],[' 0'],[' 0'],[' 2652 '],[' 4904 ']
Solving...,swv13, ,[' 1'],[' 2255+'],[' 1130'],"[' 391.783s (Solving', ' 385.11s 1st Model', ' 209.07s Unsat', ' 0.00s)']",[' 391.266s'], ,[' 233407472'],"[' 1508685  (Analyzed', ' 1392564)']","[' 4051     (Average', ' 343.76 Last', ' 171998)']",[' 6081.7  '],"[' 1130     (Average Length', ' 559.04 Splits', ' 0)']","[' 1392564  (Deleted', ' 1298973)']","[' 724      (Ratio', '   0.05%)']","[' 79258    (Ratio', '   5.69%)']","[' 1392564  (Average Length', '   39.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1392564  (Average', ' 163.07 Max', ' 6581 Sum', ' 227085398)']","[' 1392030  (Average', ' 162.89 Max', ' 6581 Sum', ' 226836659 Ratio', '  99.89%)']","[' 534      (Average', ' 465.80 Max', ' 1065 Sum', ' 248739 Ratio', '   0.11%)']", ,[' 74386   '],[' 11201   '],[' 74558   '],[' 55117   '],"[' 165347   (Atom=Atom', ' 44836 Body=Body', ' 23479 Other', ' 97032)']",[' Yes'],"[' 11873    (Eliminated', '    0 Frozen', ' 11873)']","[' 8272     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.25201'],[' 0'], ,[' 126.865'],[' 0'],[' 12.7431'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.99487e+08'],[' 8.43857e+08'],[' 0'],[' 5.61142e+09'],[' 0'],[' 0'],[' 2727 '],[' 4924 ']
Solving...,swv14, ,[' 1'],[' 2367+'],[' 1186'],"[' 391.922s (Solving', ' 385.04s 1st Model', ' 264.40s Unsat', ' 0.00s)']",[' 391.344s'], ,[' 239300772'],"[' 1104933  (Analyzed', ' 1017161)']","[' 3306     (Average', ' 307.67 Last', ' 97822)']",[' 5896.6  '],"[' 1186     (Average Length', ' 585.76 Splits', ' 0)']","[' 1017161  (Deleted', ' 925797)']","[' 459      (Ratio', '   0.05%)']","[' 79491    (Ratio', '   7.81%)']","[' 1017161  (Average Length', '   37.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1017161  (Average', ' 229.15 Max', ' 6740 Sum', ' 233082579)']","[' 1016579  (Average', ' 228.81 Max', ' 6740 Sum', ' 232735586 Ratio', '  99.85%)']","[' 582      (Average', ' 596.21 Max', ' 1073 Sum', ' 346993 Ratio', '   0.15%)']", ,[' 74844   '],[' 11417   '],[' 74901   '],[' 55245   '],"[' 165731   (Atom=Atom', ' 44920 Body=Body', ' 23523 Other', ' 97288)']",[' Yes'],"[' 11974    (Eliminated', '    0 Frozen', ' 11974)']","[' 7405     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.21225'],[' 0'], ,[' 121.524'],[' 0'],[' 12.7589'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.35307e+08'],[' 8.83535e+08'],[' 0'],[' 4.84472e+09'],[' 0'],[' 0'],[' 2423 '],[' 4678 ']
Solving...,swv15, ,[' 1'],[' 2377+'],[' 1191'],"[' 391.925s (Solving', ' 384.89s 1st Model', ' 254.64s Unsat', ' 0.00s)']",[' 390.938s'], ,[' 244312906'],"[' 1247115  (Analyzed', ' 992016)']","[' 3749     (Average', ' 264.61 Last', ' 87875)']",[' 6070.5  '],"[' 1191     (Average Length', ' 585.61 Splits', ' 0)']","[' 992016   (Deleted', ' 904732)']","[' 619      (Ratio', '   0.06%)']","[' 76631    (Ratio', '   7.72%)']","[' 992016   (Average Length', '   37.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 992016   (Average', ' 239.55 Max', ' 7007 Sum', ' 237641084)']","[' 991399   (Average', ' 239.21 Max', ' 6718 Sum', ' 237303676 Ratio', '  99.86%)']","[' 617      (Average', ' 546.85 Max', ' 1013 Sum', ' 337408 Ratio', '   0.14%)']", ,[' 74943   '],[' 11300   '],[' 75340   '],[' 56161   '],"[' 168479   (Atom=Atom', ' 45607 Body=Body', ' 23752 Other', ' 99120)']",[' Yes'],"[' 12197    (Eliminated', '    0 Frozen', ' 12197)']","[' 8341     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.27577'],[' 0'], ,[' 124.637'],[' 0'],[' 13.2026'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.42662e+08'],[' 8.92797e+08'],[' 0'],[' 4.96527e+09'],[' 0'],[' 0'],[' 2531 '],[' 4595 ']
Solving...,swv16, ,[' 1'],[' 2743+'],[' 1374'],"[' 391.680s (Solving', ' 385.05s 1st Model', ' 140.93s Unsat', ' 0.00s)']",[' 391.125s'], ,[' 187456973'],"[' 3613803  (Analyzed', ' 3505382)']","[' 7654     (Average', ' 457.98 Last', ' 301511)']",[' 4299.5  '],"[' 1374     (Average Length', ' 675.22 Splits', ' 0)']","[' 3505382  (Deleted', ' 3427440)']","[' 752      (Ratio', '   0.02%)']","[' 48579    (Ratio', '   1.39%)']","[' 3505382  (Average Length', '   23.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3505382  (Average', ' 51.98 Max', ' 4811 Sum', ' 182224773)']","[' 3505030  (Average', ' 51.93 Max', ' 4679 Sum', ' 182018871 Ratio', '  99.89%)']","[' 352      (Average', ' 584.95 Max', ' 1279 Sum', ' 205902 Ratio', '   0.11%)']", ,[' 59559   '],[' 7569    '],[' 59865   '],[' 40298   '],"[' 120890   (Atom=Atom', ' 33738 Body=Body', ' 19758 Other', ' 67394)']",[' Yes'],"[' 8375     (Eliminated', '    0 Frozen', ' 8375)']","[' 4504     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.27879'],[' 0'], ,[' 169.16'],[' 0'],[' 11.089'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.3922e+08'],[' 6.58436e+08'],[' 0'],[' 9.67367e+09'],[' 0'],[' 0'],[' 1641 '],[' 2912 ']
Solving...,swv17, ,[' 1'],[' 2105+'],[' 1055'],"[' 391.406s (Solving', ' 386.67s 1st Model', ' 85.44s Unsat', ' 0.00s)']",[' 390.813s'], ,[' 192390802'],"[' 4203350  (Analyzed', ' 4128611)']","[' 8498     (Average', ' 485.83 Last', ' 129665)']",[' 4248.1  '],"[' 1055     (Average Length', ' 521.37 Splits', ' 0)']","[' 4128611  (Deleted', ' 4049872)']","[' 810      (Ratio', '   0.02%)']","[' 48953    (Ratio', '   1.19%)']","[' 4128611  (Average Length', '   27.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4128611  (Average', ' 45.57 Max', ' 4898 Sum', ' 188133113)']","[' 4128287  (Average', ' 45.53 Max', ' 4898 Sum', ' 187975164 Ratio', '  99.92%)']","[' 324      (Average', ' 487.50 Max', ' 992 Sum', ' 157949 Ratio', '   0.08%)']", ,[' 59424   '],[' 7639    '],[' 59489   '],[' 40461   '],"[' 121379   (Atom=Atom', ' 33773 Body=Body', ' 19886 Other', ' 67720)']",[' Yes'],"[' 8204     (Eliminated', '    0 Frozen', ' 8204)']","[' 4758     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.958746'],[' 0'], ,[' 178.721'],[' 0'],[' 11.461'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.87686e+08'],[' 6.08596e+08'],[' 0'],[' 1.04876e+10'],[' 0'],[' 0'],[' 1759 '],[' 3134 ']
Solving...,swv18, ,[' 1'],[' 2367+'],[' 1186'],"[' 391.020s (Solving', ' 385.83s 1st Model', ' 152.92s Unsat', ' 0.00s)']",[' 390.453s'], ,[' 186136950'],"[' 2568194  (Analyzed', ' 2335903)']","[' 5956     (Average', ' 392.19 Last', ' 138020)']",[' 4175.4  '],"[' 1186     (Average Length', ' 584.35 Splits', ' 0)']","[' 2335903  (Deleted', ' 2260865)']","[' 772      (Ratio', '   0.03%)']","[' 52428    (Ratio', '   2.24%)']","[' 2335903  (Average Length', '   25.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2335903  (Average', ' 77.72 Max', ' 4801 Sum', ' 181537414)']","[' 2335543  (Average', ' 77.63 Max', ' 4605 Sum', ' 181339034 Ratio', '  99.89%)']","[' 360      (Average', ' 551.06 Max', ' 1135 Sum', ' 198380 Ratio', '   0.11%)']", ,[' 59480   '],[' 7667    '],[' 59649   '],[' 40623   '],"[' 121865   (Atom=Atom', ' 33932 Body=Body', ' 19889 Other', ' 68044)']",[' Yes'],"[' 8336     (Eliminated', '    0 Frozen', ' 8336)']","[' 5118     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.06725'],[' 0'], ,[' 149.411'],[' 0'],[' 11.0269'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.90559e+08'],[' 7.11848e+08'],[' 0'],[' 7.77202e+09'],[' 0'],[' 0'],[' 1651 '],[' 2820 ']
Solving...,swv19, ,[' 1'],[' 2467+'],[' 1236'],"[' 391.325s (Solving', ' 385.66s 1st Model', ' 35.24s Unsat', ' 0.00s)']",[' 390.750s'], ,[' 190428325'],"[' 2763601  (Analyzed', ' 2599940)']","[' 6098     (Average', ' 426.36 Last', ' 31471)']",[' 4132.2  '],"[' 1236     (Average Length', ' 610.73 Splits', ' 0)']","[' 2599940  (Deleted', ' 2524269)']","[' 793      (Ratio', '   0.03%)']","[' 49872    (Ratio', '   1.92%)']","[' 2599940  (Average Length', '   26.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2599940  (Average', ' 71.49 Max', ' 4865 Sum', ' 185856993)']","[' 2599538  (Average', ' 71.39 Max', ' 4606 Sum', ' 185605511 Ratio', '  99.86%)']","[' 402      (Average', ' 625.58 Max', ' 2278 Sum', ' 251482 Ratio', '   0.14%)']", ,[' 59639   '],[' 7601    '],[' 59841   '],[' 40374   '],"[' 121118   (Atom=Atom', ' 33758 Body=Body', ' 19814 Other', ' 67546)']",[' Yes'],"[' 8303     (Eliminated', '    0 Frozen', ' 8303)']","[' 5083     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.09012'],[' 0'], ,[' 165.154'],[' 0'],[' 11.2663'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.63307e+08'],[' 6.87312e+08'],[' 0'],[' 9.70711e+09'],[' 0'],[' 0'],[' 1704 '],[' 3130 ']
Solving...,swv20, ,[' 1'],[' 2341+'],[' 1173'],"[' 391.396s (Solving', ' 386.41s 1st Model', ' 18.03s Unsat', ' 0.00s)']",[' 390.078s'], ,[' 191356955'],"[' 2654790  (Analyzed', ' 2600390)']","[' 5410     (Average', ' 480.66 Last', ' 10694)']",[' 4105.0  '],"[' 1173     (Average Length', ' 579.21 Splits', ' 0)']","[' 2600390  (Deleted', ' 2518694)']","[' 667      (Ratio', '   0.03%)']","[' 50913    (Ratio', '   1.96%)']","[' 2600390  (Average Length', '   25.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2600390  (Average', ' 71.96 Max', ' 4737 Sum', ' 187132180)']","[' 2600008  (Average', ' 71.87 Max', ' 4737 Sum', ' 186895748 Ratio', '  99.87%)']","[' 382      (Average', ' 618.93 Max', ' 1135 Sum', ' 236432 Ratio', '   0.13%)']", ,[' 58536   '],[' 7569    '],[' 58689   '],[' 40185   '],"[' 120551   (Atom=Atom', ' 33595 Body=Body', ' 19788 Other', ' 67168)']",[' Yes'],"[' 8222     (Eliminated', '    0 Frozen', ' 8222)']","[' 5147     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.03682'],[' 0'], ,[' 162.674'],[' 0'],[' 11.1471'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.88864e+08'],[' 7.13503e+08'],[' 0'],[' 9.21154e+09'],[' 0'],[' 0'],[' 1508 '],[' 3004 ']
