Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 4839+'],[' 2423'],"[' 1003.318s (Solving', ' 987.82s 1st Model', ' 578.52s Unsat', ' 0.00s)']",[' 1001.031s'], ,[' 385918307'],"[' 8791016  (Analyzed', ' 8644328)']","[' 18549    (Average', ' 466.03 Last', ' 203484)']",[' 4629.9  '],"[' 2423     (Average Length', ' 1166.48 Splits', ' 0)']","[' 8644328  (Deleted', ' 8530091)']","[' 877      (Ratio', '   0.01%)']","[' 54028    (Ratio', '   0.63%)']","[' 8644328  (Average Length', '   16.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8644328  (Average', ' 43.66 Max', ' 4710 Sum', ' 377382845)']","[' 8643778  (Average', ' 43.58 Max', ' 4582 Sum', ' 376725956 Ratio', '  99.83%)']","[' 550      (Average', ' 1194.34 Max', ' 3389 Sum', ' 656889 Ratio', '   0.17%)']", ,[' 83069   '],[' 9141    '],[' 84571   '],[' 50196   '],"[' 150584   (Atom=Atom', ' 41803 Body=Body', ' 28216 Other', ' 80565)']",[' Yes'],"[' 11393    (Eliminated', '    0 Frozen', ' 11393)']","[' 6328     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.17671'],[' 0'], ,[' 479.773'],[' 0'],[' 25.7306'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.57909e+09'],[' 1.38235e+09'],[' 0'],[' 2.53879e+10'],[' 0'],[' 0'],[' 1119 '],[' 2157 '],[' 3026 '],[' 3 '],[' 0 ']
Solving...,TA52, ,[' 1'],[' 4503+'],[' 2255'],"[' 1003.980s (Solving', ' 988.29s 1st Model', ' 534.03s Unsat', ' 0.00s)']",[' 1001.859s'], ,[' 364640310'],"[' 9625376  (Analyzed', ' 9395357)']","[' 20117    (Average', ' 467.04 Last', ' 197531)']",[' 4646.4  '],"[' 2255     (Average Length', ' 1079.98 Splits', ' 0)']","[' 9395357  (Deleted', ' 9277665)']","[' 1038     (Ratio', '   0.01%)']","[' 58217    (Ratio', '   0.62%)']","[' 9395357  (Average Length', '   18.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9395357  (Average', ' 37.92 Max', ' 5300 Sum', ' 356225010)']","[' 9394816  (Average', ' 37.85 Max', ' 5300 Sum', ' 355630370 Ratio', '  99.83%)']","[' 541      (Average', ' 1099.15 Max', ' 4466 Sum', ' 594640 Ratio', '   0.17%)']", ,[' 83090   '],[' 9265    '],[' 84407   '],[' 50386   '],"[' 151154   (Atom=Atom', ' 41869 Body=Body', ' 28340 Other', ' 80945)']",[' Yes'],"[' 11332    (Eliminated', '    0 Frozen', ' 11332)']","[' 6666     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.00076'],[' 0'], ,[' 484.173'],[' 0'],[' 25.1255'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.53703e+09'],[' 1.3546e+09'],[' 0'],[' 2.61179e+10'],[' 0'],[' 0'],[' 1211 '],[' 2231 '],[' 3108 '],[' 3 '],[' 0 ']
Solving...,TA53, ,[' 1'],[' 5051+'],[' 2529'],"[' 1003.921s (Solving', ' 987.22s 1st Model', ' 567.25s Unsat', ' 0.00s)']",[' 1001.828s'], ,[' 386090626'],"[' 6822386  (Analyzed', ' 6664644)']","[' 15001    (Average', ' 444.28 Last', ' 156060)']",[' 4584.0  '],"[' 2529     (Average Length', ' 1204.52 Splits', ' 0)']","[' 6664644  (Deleted', ' 6573129)']","[' 799      (Ratio', '   0.01%)']","[' 55914    (Ratio', '   0.84%)']","[' 6664644  (Average Length', '   16.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6664644  (Average', ' 56.64 Max', ' 5189 Sum', ' 377512684)']","[' 6664042  (Average', ' 56.54 Max', ' 5189 Sum', ' 376825115 Ratio', '  99.82%)']","[' 602      (Average', ' 1142.14 Max', ' 2275 Sum', ' 687569 Ratio', '   0.18%)']", ,[' 83428   '],[' 9241    '],[' 84990   '],[' 50602   '],"[' 151802   (Atom=Atom', ' 42109 Body=Body', ' 28316 Other', ' 81377)']",[' Yes'],"[' 11553    (Eliminated', '    0 Frozen', ' 11553)']","[' 6902     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.34642'],[' 0'], ,[' 452.156'],[' 0'],[' 25.7683'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.71131e+09'],[' 1.51246e+09'],[' 0'],[' 2.30247e+10'],[' 0'],[' 0'],[' 1054 '],[' 1993 '],[' 2877 '],[' 3 '],[' 0 ']
Solving...,TA54, ,[' 1'],[' 5145+'],[' 2576'],"[' 1003.671s (Solving', ' 985.33s 1st Model', ' 670.82s Unsat', ' 0.00s)']",[' 1001.391s'], ,[' 370687222'],"[' 8881446  (Analyzed', ' 8718347)']","[' 19055    (Average', ' 457.54 Last', ' 474008)']",[' 4849.6  '],"[' 2576     (Average Length', ' 1228.15 Splits', ' 0)']","[' 8718347  (Deleted', ' 8605156)']","[' 726      (Ratio', '   0.01%)']","[' 55496    (Ratio', '   0.64%)']","[' 8718347  (Average Length', '   17.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8718347  (Average', ' 41.41 Max', ' 5880 Sum', ' 361062618)']","[' 8717790  (Average', ' 41.35 Max', ' 5880 Sum', ' 360497527 Ratio', '  99.84%)']","[' 557      (Average', ' 1014.53 Max', ' 2316 Sum', ' 565091 Ratio', '   0.16%)']", ,[' 83492   '],[' 9230    '],[' 85110   '],[' 50626   '],"[' 151874   (Atom=Atom', ' 42144 Body=Body', ' 28305 Other', ' 81425)']",[' Yes'],"[' 11598    (Eliminated', '    0 Frozen', ' 11598)']","[' 6432     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.62449'],[' 0'], ,[' 478.941'],[' 0'],[' 25.3789'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.51218e+09'],[' 1.32619e+09'],[' 0'],[' 2.53737e+10'],[' 0'],[' 0'],[' 1162 '],[' 2115 '],[' 3005 '],[' 3 '],[' 0 ']
Solving...,TA55, ,[' 1'],[' 5535+'],[' 2771'],"[' 1004.445s (Solving', ' 985.85s 1st Model', ' 550.29s Unsat', ' 0.00s)']",[' 1002.594s'], ,[' 372411137'],"[' 8063581  (Analyzed', ' 7835392)']","[' 16946    (Average', ' 462.37 Last', ' 315444)']",[' 4742.5  '],"[' 2771     (Average Length', ' 1299.20 Splits', ' 0)']","[' 7835392  (Deleted', ' 7738552)']","[' 1028     (Ratio', '   0.01%)']","[' 53450    (Ratio', '   0.68%)']","[' 7835392  (Average Length', '   17.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7835392  (Average', ' 46.29 Max', ' 5567 Sum', ' 362704054)']","[' 7834850  (Average', ' 46.20 Max', ' 5567 Sum', ' 362001164 Ratio', '  99.81%)']","[' 542      (Average', ' 1296.85 Max', ' 2442 Sum', ' 702890 Ratio', '   0.19%)']", ,[' 83515   '],[' 9207    '],[' 85219   '],[' 50766   '],"[' 152294   (Atom=Atom', ' 42307 Body=Body', ' 28282 Other', ' 81705)']",[' Yes'],"[' 11661    (Eliminated', '    0 Frozen', ' 11661)']","[' 6562     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.66716'],[' 0'], ,[' 475.024'],[' 0'],[' 25.4511'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.57022e+09'],[' 1.37255e+09'],[' 0'],[' 2.55008e+10'],[' 0'],[' 0'],[' 1135 '],[' 2101 '],[' 2983 '],[' 3 '],[' 0 ']
Solving...,TA56, ,[' 1'],[' 4909+'],[' 2458'],"[' 1003.863s (Solving', ' 987.38s 1st Model', ' 611.50s Unsat', ' 0.00s)']",[' 1002.234s'], ,[' 357459706'],"[' 12749995 (Analyzed', ' 12446089)']","[' 24505    (Average', ' 507.90 Last', ' 474797)']",[' 4910.0  '],"[' 2458     (Average Length', ' 1164.09 Splits', ' 0)']","[' 12446089 (Deleted', ' 12307668)']","[' 873      (Ratio', '   0.01%)']","[' 50086    (Ratio', '   0.40%)']","[' 12446089 (Average Length', '   17.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12446089 (Average', ' 27.93 Max', ' 4754 Sum', ' 347652784)']","[' 12445606 (Average', ' 27.89 Max', ' 4754 Sum', ' 347115534 Ratio', '  99.85%)']","[' 483      (Average', ' 1112.32 Max', ' 2225 Sum', ' 537250 Ratio', '   0.15%)']", ,[' 83164   '],[' 9161    '],[' 84638   '],[' 50285   '],"[' 150851   (Atom=Atom', ' 41872 Body=Body', ' 28236 Other', ' 80743)']",[' Yes'],"[' 11385    (Eliminated', '    0 Frozen', ' 11385)']","[' 5649     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.28607'],[' 0'], ,[' 518.057'],[' 0'],[' 24.9477'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.36206e+09'],[' 1.18133e+09'],[' 0'],[' 2.8788e+10'],[' 0'],[' 0'],[' 1294 '],[' 2188 '],[' 3085 '],[' 3 '],[' 0 ']
Solving...,TA57, ,[' 1'],[' 4655+'],[' 2331'],"[' 1003.491s (Solving', ' 988.28s 1st Model', ' 633.74s Unsat', ' 0.00s)']",[' 1001.109s'], ,[' 359547238'],"[' 11205624 (Analyzed', ' 11023186)']","[' 23138    (Average', ' 476.41 Last', ' 233240)']",[' 4613.9  '],"[' 2331     (Average Length', ' 1118.18 Splits', ' 0)']","[' 11023186 (Deleted', ' 10891343)']","[' 800      (Ratio', '   0.01%)']","[' 52889    (Ratio', '   0.48%)']","[' 11023186 (Average Length', '   17.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11023186 (Average', ' 31.84 Max', ' 4954 Sum', ' 351010390)']","[' 11022683 (Average', ' 31.79 Max', ' 4954 Sum', ' 350427414 Ratio', '  99.83%)']","[' 503      (Average', ' 1159.00 Max', ' 3233 Sum', ' 582976 Ratio', '   0.17%)']", ,[' 83151   '],[' 9193    '],[' 84527   '],[' 50263   '],"[' 150785   (Atom=Atom', ' 41818 Body=Body', ' 28268 Other', ' 80699)']",[' Yes'],"[' 11319    (Eliminated', '    0 Frozen', ' 11319)']","[' 6030     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.98722'],[' 0'], ,[' 514.073'],[' 0'],[' 24.9498'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.38658e+09'],[' 1.20183e+09'],[' 0'],[' 2.94264e+10'],[' 0'],[' 0'],[' 1241 '],[' 2356 '],[' 3183 '],[' 3 '],[' 0 ']
Solving...,TA58, ,[' 1'],[' 4907+'],[' 2457'],"[' 1003.988s (Solving', ' 987.19s 1st Model', ' 512.29s Unsat', ' 0.00s)']",[' 1002.109s'], ,[' 362258722'],"[' 11404288 (Analyzed', ' 11179092)']","[' 21749    (Average', ' 514.00 Last', ' 420887)']",[' 4669.3  '],"[' 2457     (Average Length', ' 1175.80 Splits', ' 0)']","[' 11179092 (Deleted', ' 11047598)']","[' 954      (Ratio', '   0.01%)']","[' 55027    (Ratio', '   0.49%)']","[' 11179092 (Average Length', '   18.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11179092 (Average', ' 31.61 Max', ' 5172 Sum', ' 353384579)']","[' 11178542 (Average', ' 31.55 Max', ' 5172 Sum', ' 352713784 Ratio', '  99.81%)']","[' 550      (Average', ' 1219.63 Max', ' 2239 Sum', ' 670795 Ratio', '   0.19%)']", ,[' 83351   '],[' 9252    '],[' 84841   '],[' 50587   '],"[' 151757   (Atom=Atom', ' 42083 Body=Body', ' 28327 Other', ' 81347)']",[' Yes'],"[' 11492    (Eliminated', '    0 Frozen', ' 11492)']","[' 6569     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.20793'],[' 0'], ,[' 503.838'],[' 0'],[' 24.814'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.45549e+09'],[' 1.27718e+09'],[' 0'],[' 2.74368e+10'],[' 0'],[' 0'],[' 1141 '],[' 2222 '],[' 3154 '],[' 3 '],[' 0 ']
Solving...,TA59, ,[' 1'],[' 4949+'],[' 2478'],"[' 1003.599s (Solving', ' 987.25s 1st Model', ' 686.77s Unsat', ' 0.00s)']",[' 1001.328s'], ,[' 386518831'],"[' 7276986  (Analyzed', ' 7022482)']","[' 17267    (Average', ' 406.70 Last', ' 569301)']",[' 4629.7  '],"[' 2478     (Average Length', ' 1187.74 Splits', ' 0)']","[' 7022482  (Deleted', ' 6928765)']","[' 955      (Ratio', '   0.01%)']","[' 55016    (Ratio', '   0.78%)']","[' 7022482  (Average Length', '   15.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7022482  (Average', ' 53.79 Max', ' 5078 Sum', ' 377748459)']","[' 7021914  (Average', ' 53.70 Max', ' 5078 Sum', ' 377080895 Ratio', '  99.82%)']","[' 568      (Average', ' 1175.29 Max', ' 2278 Sum', ' 667564 Ratio', '   0.18%)']", ,[' 83153   '],[' 9162    '],[' 84683   '],[' 50357   '],"[' 151067   (Atom=Atom', ' 41943 Body=Body', ' 28237 Other', ' 80887)']",[' Yes'],"[' 11442    (Eliminated', '    0 Frozen', ' 11442)']","[' 6451     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.24404'],[' 0'], ,[' 456.232'],[' 0'],[' 26.2537'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.72504e+09'],[' 1.52167e+09'],[' 0'],[' 2.28922e+10'],[' 0'],[' 0'],[' 958 '],[' 1979 '],[' 2905 '],[' 3 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 5407+'],[' 2707'],"[' 1004.321s (Solving', ' 985.73s 1st Model', ' 690.30s Unsat', ' 0.00s)']",[' 1002.266s'], ,[' 390419120'],"[' 6737060  (Analyzed', ' 6564921)']","[' 15749    (Average', ' 416.85 Last', ' 242053)']",[' 4706.2  '],"[' 2707     (Average Length', ' 1292.29 Splits', ' 0)']","[' 6564921  (Deleted', ' 6473254)']","[' 718      (Ratio', '   0.01%)']","[' 55687    (Ratio', '   0.85%)']","[' 6564921  (Average Length', '   16.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6564921  (Average', ' 58.05 Max', ' 4504 Sum', ' 381081145)']","[' 6564355  (Average', ' 57.94 Max', ' 4504 Sum', ' 380404079 Ratio', '  99.82%)']","[' 566      (Average', ' 1196.23 Max', ' 2472 Sum', ' 677066 Ratio', '   0.18%)']", ,[' 83530   '],[' 9239    '],[' 85257   '],[' 50754   '],"[' 152258   (Atom=Atom', ' 42263 Body=Body', ' 28314 Other', ' 81681)']",[' Yes'],"[' 11716    (Eliminated', '    0 Frozen', ' 11716)']","[' 6809     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.65015'],[' 0'], ,[' 452.398'],[' 0'],[' 25.7557'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.70657e+09'],[' 1.50183e+09'],[' 0'],[' 2.29111e+10'],[' 0'],[' 0'],[' 1038 '],[' 2122 '],[' 2964 '],[' 3 '],[' 0 ']
