Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, ,[' 1'],[' 3751+'],[' 1880'],"[' 1002.705s (Solving', ' 988.76s 1st Model', ' 71.66s Unsat', ' 0.00s)']",[' 998.750s'], ,[' 101953716'],"[' 15928560 (Analyzed', ' 15560204)']","[' 28846    (Average', ' 539.42 Last', ' 757927)']",[' 3547.8  '],"[' 1880     (Average Length', ' 878.97 Splits', ' 0)']","[' 15560204 (Deleted', ' 15344387)']","[' 154      (Ratio', '   0.00%)']","[' 17126    (Ratio', '   0.11%)']","[' 15560204 (Average Length', '   12.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 15560204 (Average', '  6.20 Max', ' 3751 Sum', ' 96514435)']","[' 15559543 (Average', '  6.17 Max', ' 3751 Sum', ' 95982757 Ratio', '  99.45%)']","[' 661      (Average', ' 804.35 Max', ' 1619 Sum', ' 531678 Ratio', '   0.55%)']", ,[' 108933  '],[' 6922    '],[' 109613  '],[' 62082   '],"[' 186242   (Atom=Atom', ' 56158 Body=Body', ' 32372 Other', ' 97712)']",[' Yes'],"[' 8602     (Eliminated', '    0 Frozen', ' 8602)']","[' 2816     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.27922'],[' 0'], ,[' 788.42'],[' 0'],[' 16.0064'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.97702e+08'],[' 2.31542e+08'],[' 0'],[' 7.24047e+10'],[' 0'],[' 0'],[' 936 '],[' 1816 '],[' 2623 '],[' 3366 '],[' 4 '],[' 0 ']
Solving...,TA62, ,[' 1'],[' 4329+'],[' 2169'],"[' 1003.250s (Solving', ' 986.81s 1st Model', ' 158.52s Unsat', ' 0.00s)']",[' 995.672s'], ,[' 175064886'],"[' 12848742 (Analyzed', ' 12579313)']","[' 24789    (Average', ' 507.46 Last', ' 88369)']",[' 3457.9  '],"[' 2169     (Average Length', ' 1006.99 Splits', ' 0)']","[' 12579313 (Deleted', ' 12419629)']","[' 216      (Ratio', '   0.00%)']","[' 23412    (Ratio', '   0.19%)']","[' 12579313 (Average Length', '   14.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12579313 (Average', ' 13.47 Max', ' 3370 Sum', ' 169465284)']","[' 12578667 (Average', ' 13.42 Max', ' 3370 Sum', ' 168851212 Ratio', '  99.64%)']","[' 646      (Average', ' 950.58 Max', ' 1351 Sum', ' 614072 Ratio', '   0.36%)']", ,[' 109610  '],[' 6947    '],[' 110523  '],[' 62472   '],"[' 187412   (Atom=Atom', ' 56523 Body=Body', ' 32397 Other', ' 98492)']",[' Yes'],"[' 8860     (Eliminated', '    0 Frozen', ' 8860)']","[' 3769     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.95611'],[' 0'], ,[' 726.357'],[' 0'],[' 18.0574'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.5038e+08'],[' 4.38768e+08'],[' 0'],[' 6.55454e+10'],[' 0'],[' 0'],[' 942 '],[' 1837 '],[' 2587 '],[' 3374 '],[' 4 '],[' 0 ']
Solving...,TA63, ,[' 1'],[' 4277+'],[' 2143'],"[' 1002.943s (Solving', ' 987.01s 1st Model', ' 287.36s Unsat', ' 0.00s)']",[' 997.625s'], ,[' 153343723'],"[' 13552143 (Analyzed', ' 13256167)']","[' 27337    (Average', ' 484.92 Last', ' 257291)']",[' 3465.3  '],"[' 2143     (Average Length', ' 990.55 Splits', ' 0)']","[' 13256167 (Deleted', ' 13063002)']","[' 250      (Ratio', '   0.00%)']","[' 20227    (Ratio', '   0.15%)']","[' 13256167 (Average Length', '   12.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13256167 (Average', ' 11.15 Max', ' 3504 Sum', ' 147777043)']","[' 13255519 (Average', ' 11.10 Max', ' 3504 Sum', ' 147172077 Ratio', '  99.59%)']","[' 648      (Average', ' 933.59 Max', ' 1375 Sum', ' 604966 Ratio', '   0.41%)']", ,[' 109079  '],[' 6868    '],[' 109952  '],[' 62095   '],"[' 186281   (Atom=Atom', ' 56225 Body=Body', ' 32318 Other', ' 97738)']",[' Yes'],"[' 8741     (Eliminated', '    0 Frozen', ' 8741)']","[' 3118     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.75274'],[' 0'], ,[' 737.5'],[' 0'],[' 17.6912'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.81513e+08'],[' 3.77605e+08'],[' 0'],[' 6.5326e+10'],[' 0'],[' 0'],[' 885 '],[' 1620 '],[' 2356 '],[' 3048 '],[' 4 '],[' 0 ']
Solving...,TA64, ,[' 1'],[' 4065+'],[' 2037'],"[' 1002.791s (Solving', ' 987.53s 1st Model', ' 424.96s Unsat', ' 0.00s)']",[' 999.422s'], ,[' 166715551'],"[' 15119739 (Analyzed', ' 14770674)']","[' 29191    (Average', ' 506.00 Last', ' 412561)']",[' 3358.8  '],"[' 2037     (Average Length', ' 930.55 Splits', ' 0)']","[' 14770674 (Deleted', ' 14612517)']","[' 218      (Ratio', '   0.00%)']","[' 23436    (Ratio', '   0.16%)']","[' 14770674 (Average Length', '   13.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 14770674 (Average', ' 10.92 Max', ' 3332 Sum', ' 161252053)']","[' 14770023 (Average', ' 10.88 Max', ' 3332 Sum', ' 160673179 Ratio', '  99.64%)']","[' 651      (Average', ' 889.21 Max', ' 1693 Sum', ' 578874 Ratio', '   0.36%)']", ,[' 109446  '],[' 6958    '],[' 110207  '],[' 62449   '],"[' 187343   (Atom=Atom', ' 56489 Body=Body', ' 32408 Other', ' 98446)']",[' Yes'],"[' 8719     (Eliminated', '    0 Frozen', ' 8719)']","[' 3828     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.49772'],[' 0'], ,[' 715.564'],[' 0'],[' 18.0156'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.4768e+08'],[' 4.33359e+08'],[' 0'],[' 6.38546e+10'],[' 0'],[' 0'],[' 998 '],[' 1677 '],[' 2415 '],[' 3086 '],[' 4 '],[' 0 ']
Solving...,TA65, ,[' 1'],[' 4099+'],[' 2054'],"[' 1002.710s (Solving', ' 987.73s 1st Model', ' 631.62s Unsat', ' 0.00s)']",[' 1000.094s'], ,[' 205078176'],"[' 11772320 (Analyzed', ' 11407741)']","[' 24585    (Average', ' 464.01 Last', ' 941247)']",[' 3241.3  '],"[' 2054     (Average Length', ' 949.40 Splits', ' 0)']","[' 11407741 (Deleted', ' 11283473)']","[' 252      (Ratio', '   0.00%)']","[' 24252    (Ratio', '   0.21%)']","[' 11407741 (Average Length', '   12.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11407741 (Average', ' 17.52 Max', ' 3302 Sum', ' 199877785)']","[' 11407169 (Average', ' 17.48 Max', ' 3302 Sum', ' 199356455 Ratio', '  99.74%)']","[' 572      (Average', ' 911.42 Max', ' 1388 Sum', ' 521330 Ratio', '   0.26%)']", ,[' 109112  '],[' 6898    '],[' 109904  '],[' 62024   '],"[' 186068   (Atom=Atom', ' 56124 Body=Body', ' 32348 Other', ' 97596)']",[' Yes'],"[' 8690     (Eliminated', '    0 Frozen', ' 8690)']","[' 4031     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.35556'],[' 0'], ,[' 700.913'],[' 0'],[' 19.559'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.7431e+08'],[' 5.39874e+08'],[' 0'],[' 6.33979e+10'],[' 0'],[' 0'],[' 820 '],[' 1586 '],[' 2363 '],[' 3090 '],[' 4 '],[' 0 ']
Solving...,TA66, ,[' 1'],[' 4525+'],[' 2267'],"[' 775.875s (Solving', ' 759.97s 1st Model', ' 171.07s Unsat', ' 10.11s)']",[' 773.375s'], ,[' 148889104'],"[' 7701343  (Analyzed', ' 7461602)']","[' 17264    (Average', ' 432.21 Last', ' 164023)']",[' 3630.5  '],"[' 2267     (Average Length', ' 1040.26 Splits', ' 0)']","[' 7461602  (Deleted', ' 7357416)']","[' 187      (Ratio', '   0.00%)']","[' 18472    (Ratio', '   0.25%)']","[' 7461602  (Average Length', '   12.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7461602  (Average', ' 19.16 Max', ' 3855 Sum', ' 142972642)']","[' 7461028  (Average', ' 19.08 Max', ' 3855 Sum', ' 142375220 Ratio', '  99.58%)']","[' 574      (Average', ' 1040.80 Max', ' 1815 Sum', ' 597422 Ratio', '   0.42%)']", ,[' 109869  '],[' 6955    '],[' 110829  '],[' 62886   '],"[' 188654   (Atom=Atom', ' 56929 Body=Body', ' 32405 Other', ' 99320)']",[' Yes'],"[' 8915     (Eliminated', '    0 Frozen', ' 8915)']","[' 2883     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.63894'],[' 0'], ,[' 539.388'],[' 0'],[' 14.3394'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.1873e+08'],[' 4.21601e+08'],[' 0'],[' 5.34154e+10'],[' 0'],[' 0'],[' 827 '],[' 1603 '],[' 2391 '],[' 3170 '],[' 3 '],[' 1 ']
Solving...,TA67, , ,[' 3849'],[' 1929'],"[' 858.646s (Solving', ' 844.55s 1st Model', ' 219.78s Unsat', ' 79.70s)']",[' 855.906s'], ,[' 143423385'],"[' 14172537 (Analyzed', ' 13872230)']","[' 28054    (Average', ' 494.48 Last', ' 439704)']",[' 3317.3  '],"[' 1929     (Average Length', ' 902.42 Splits', ' 0)']","[' 13872230 (Deleted', ' 13713984)']","[' 191      (Ratio', '   0.00%)']","[' 19757    (Ratio', '   0.14%)']","[' 13872230 (Average Length', '   14.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13872230 (Average', '  9.97 Max', ' 3481 Sum', ' 138353780)']","[' 13871553 (Average', '  9.93 Max', ' 3481 Sum', ' 137741685 Ratio', '  99.56%)']","[' 677      (Average', ' 904.13 Max', ' 1307 Sum', ' 612095 Ratio', '   0.44%)']", ,[' 109262  '],[' 6980    '],[' 109990  '],[' 62343   '],"[' 187025   (Atom=Atom', ' 56361 Body=Body', ' 32430 Other', ' 98234)']",[' Yes'],"[' 8708     (Eliminated', '    0 Frozen', ' 8708)']","[' 3622     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.17507'],[' 0'], ,[' 616.892'],[' 0'],[' 15.1711'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.48112e+08'],[' 3.49823e+08'],[' 0'],[' 5.40294e+10'],[' 0'],[' 0'],[' 967 '],[' 1734 '],[' 2630 '],[' 3366 '],[' 3 '],[' 1 ']
Solving...,TA68, ,[' 1'],[' 4215+'],[' 2112'],"[' 1002.534s (Solving', ' 987.03s 1st Model', ' 218.84s Unsat', ' 0.00s)']",[' 1000.031s'], ,[' 120268650'],"[' 17225226 (Analyzed', ' 16750741)']","[' 30800    (Average', ' 543.86 Last', ' 305341)']",[' 3656.4  '],"[' 2112     (Average Length', ' 981.26 Splits', ' 0)']","[' 16750741 (Deleted', ' 16516918)']","[' 178      (Ratio', '   0.00%)']","[' 17599    (Ratio', '   0.11%)']","[' 16750741 (Average Length', '   11.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 16750741 (Average', '  6.82 Max', ' 3631 Sum', ' 114159539)']","[' 16750039 (Average', '  6.78 Max', ' 3631 Sum', ' 113546282 Ratio', '  99.46%)']","[' 702      (Average', ' 873.59 Max', ' 1899 Sum', ' 613257 Ratio', '   0.54%)']", ,[' 108931  '],[' 6860    '],[' 109795  '],[' 61962   '],"[' 185882   (Atom=Atom', ' 56100 Body=Body', ' 32310 Other', ' 97472)']",[' Yes'],"[' 8724     (Eliminated', '    0 Frozen', ' 8724)']","[' 2685     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.59959'],[' 0'], ,[' 767.631'],[' 0'],[' 16.6467'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.59488e+08'],[' 2.80187e+08'],[' 0'],[' 7.07176e+10'],[' 0'],[' 0'],[' 865 '],[' 1693 '],[' 2446 '],[' 3181 '],[' 4 '],[' 0 ']
Solving...,TA69, , ,[' 4041'],[' 2025'],"[' 935.777s (Solving', ' 921.79s 1st Model', ' 325.72s Unsat', ' 231.66s)']",[' 932.797s'], ,[' 140939392'],"[' 14880006 (Analyzed', ' 14558766)']","[' 30034    (Average', ' 484.74 Last', ' 467917)']",[' 3282.9  '],"[' 2025     (Average Length', ' 934.40 Splits', ' 0)']","[' 14558766 (Deleted', ' 14389702)']","[' 247      (Ratio', '   0.00%)']","[' 19490    (Ratio', '   0.13%)']","[' 14558766 (Average Length', '   13.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 14558766 (Average', '  9.33 Max', ' 3437 Sum', ' 135795108)']","[' 14558125 (Average', '  9.29 Max', ' 3437 Sum', ' 135199071 Ratio', '  99.56%)']","[' 641      (Average', ' 929.85 Max', ' 1411 Sum', ' 596037 Ratio', '   0.44%)']", ,[' 109174  '],[' 6928    '],[' 109948  '],[' 61987   '],"[' 185957   (Atom=Atom', ' 56057 Body=Body', ' 32378 Other', ' 97522)']",[' Yes'],"[' 8702     (Eliminated', '    0 Frozen', ' 8702)']","[' 3551     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.18526'],[' 0'], ,[' 687.595'],[' 0'],[' 16.0617'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.38021e+08'],[' 3.39e+08'],[' 0'],[' 5.90204e+10'],[' 0'],[' 0'],[' 1048 '],[' 1831 '],[' 2580 '],[' 3433 '],[' 2 '],[' 2 ']
Solving...,TA70, , ,[' 4265'],[' 2137'],"[' 898.707s (Solving', ' 882.75s 1st Model', ' 234.86s Unsat', ' 19.54s)']",[' 896.266s'], ,[' 149244725'],"[' 12782723 (Analyzed', ' 12497783)']","[' 26373    (Average', ' 473.89 Last', ' 301399)']",[' 3493.8  '],"[' 2137     (Average Length', ' 999.36 Splits', ' 0)']","[' 12497783 (Deleted', ' 12351227)']","[' 281      (Ratio', '   0.00%)']","[' 19701    (Ratio', '   0.16%)']","[' 12497783 (Average Length', '   13.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12497783 (Average', ' 11.49 Max', ' 3543 Sum', ' 143643557)']","[' 12497170 (Average', ' 11.45 Max', ' 3543 Sum', ' 143060629 Ratio', '  99.59%)']","[' 613      (Average', ' 950.94 Max', ' 1439 Sum', ' 582928 Ratio', '   0.41%)']", ,[' 109771  '],[' 7007    '],[' 110663  '],[' 62890   '],"[' 188666   (Atom=Atom', ' 56881 Body=Body', ' 32457 Other', ' 99328)']",[' Yes'],"[' 8899     (Eliminated', '    0 Frozen', ' 8899)']","[' 3227     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.57609'],[' 0'], ,[' 648.9'],[' 0'],[' 16.0996'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.82162e+08'],[' 3.80196e+08'],[' 0'],[' 5.72799e+10'],[' 0'],[' 0'],[' 1039 '],[' 1818 '],[' 2775 '],[' 3489 '],[' 3 '],[' 1 ']
