Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, ,[' 1'],[' 5761+'],[' 2885'],"[' 1007.336s (Solving', ' 985.58s 1st Model', ' 607.27s Unsat', ' 0.00s)']",[' 1005.328s'], ,[' 322417713'],"[' 9978114  (Analyzed', ' 9894366)']","[' 19977    (Average', ' 495.29 Last', ' 1478711)']",[' 6851.5  '],"[' 2885     (Average Length', ' 1406.55 Splits', ' 0)']","[' 9894366  (Deleted', ' 9775125)']","[' 713      (Ratio', '   0.01%)']","[' 29820    (Ratio', '   0.30%)']","[' 9894366  (Average Length', '   40.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9894366  (Average', ' 30.87 Max', ' 12431 Sum', ' 305486113)']","[' 9894366  (Average', ' 30.87 Max', ' 12431 Sum', ' 305486113 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 133674  '],[' 16205   '],[' 135451  '],[' 90056   '],"[' 270164   (Atom=Atom', ' 74849 Body=Body', ' 41655 Other', ' 153660)']",[' Yes'],"[' 18982    (Eliminated', '    0 Frozen', ' 18982)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.24507'],[' 0'], ,[' 591.324'],[' 0'],[' 24.4588'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.10514e+09'],[' 9.66533e+08'],[' 0'],[' 3.34812e+10'],[' 0'],[' 0'],[' 921 '],[' 1878 '],[' 9075 '],[' 16807 '],[' 4 '],[' 0 ']
Solving...,TA62, ,[' 1'],[' 13889+'],[' 6949'],"[' 1022.590s (Solving', ' 945.78s 1st Model', ' 816.52s Unsat', ' 0.00s)']",[' 1020.266s'], ,[' 449423428'],"[' 7257354  (Analyzed', ' 6850956)']","[' 18230    (Average', ' 375.81 Last', ' 1729744)']",[' 10251.2 '],"[' 6949     (Average Length', ' 3171.24 Splits', ' 0)']","[' 6850956  (Deleted', ' 6764391)']","[' 1015     (Ratio', '   0.01%)']","[' 39819    (Ratio', '   0.58%)']","[' 6850956  (Average Length', '   14.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6850956  (Average', ' 58.28 Max', ' 10229 Sum', ' 399287367)']","[' 6850956  (Average', ' 58.28 Max', ' 10229 Sum', ' 399287367 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 137853  '],[' 16246   '],[' 142859  '],[' 94202   '],"[' 282602   (Atom=Atom', ' 78954 Body=Body', ' 41696 Other', ' 161952)']",[' Yes'],"[' 22252    (Eliminated', '    0 Frozen', ' 22252)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 14.4041'],[' 0'], ,[' 375.47'],[' 0'],[' 29.8758'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.73396e+09'],[' 1.5608e+09'],[' 0'],[' 1.20012e+10'],[' 0'],[' 0'],[' 885 '],[' 1895 '],[' 2967 '],[' 7631 '],[' 4 '],[' 0 ']
Solving...,TA63, ,[' 1'],[' 11147+'],[' 5578'],"[' 1017.808s (Solving', ' 959.39s 1st Model', ' 646.81s Unsat', ' 0.00s)']",[' 1015.484s'], ,[' 423571942'],"[' 11575893 (Analyzed', ' 11359445)']","[' 21226    (Average', ' 535.17 Last', ' 86922)']",[' 9307.1  '],"[' 5578     (Average Length', ' 2575.80 Splits', ' 0)']","[' 11359445 (Deleted', ' 11164451)']","[' 899      (Ratio', '   0.01%)']","[' 44685    (Ratio', '   0.39%)']","[' 11359445 (Average Length', '   14.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11359445 (Average', ' 33.92 Max', ' 9944 Sum', ' 385302807)']","[' 11359445 (Average', ' 33.92 Max', ' 9944 Sum', ' 385302807 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 136338  '],[' 16186   '],[' 140247  '],[' 92623   '],"[' 277865   (Atom=Atom', ' 77435 Body=Body', ' 41636 Other', ' 158794)']",[' Yes'],"[' 21095    (Eliminated', '    0 Frozen', ' 21095)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 11.0374'],[' 0'], ,[' 407.275'],[' 0'],[' 29.4114'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.65963e+09'],[' 1.51985e+09'],[' 0'],[' 1.55395e+10'],[' 0'],[' 0'],[' 1005 '],[' 1864 '],[' 2796 '],[' 8304 '],[' 4 '],[' 0 ']
Solving...,TA64, ,[' 1'],[' 4711+'],[' 2360'],"[' 1005.424s (Solving', ' 990.01s 1st Model', ' 218.08s Unsat', ' 0.00s)']",[' 1003.844s'], ,[' 270232041'],"[' 14287410 (Analyzed', ' 14229341)']","[' 25228    (Average', ' 564.03 Last', ' 210991)']",[' 5743.0  '],"[' 2360     (Average Length', ' 1160.82 Splits', ' 0)']","[' 14229341 (Deleted', ' 14083374)']","[' 447      (Ratio', '   0.00%)']","[' 29370    (Ratio', '   0.21%)']","[' 14229341 (Average Length', '   36.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 14229341 (Average', ' 18.14 Max', ' 12714 Sum', ' 258182047)']","[' 14229341 (Average', ' 18.14 Max', ' 12714 Sum', ' 258182047 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 133239  '],[' 16228   '],[' 134504  '],[' 89578   '],"[' 268730   (Atom=Atom', ' 74348 Body=Body', ' 41678 Other', ' 152704)']",[' Yes'],"[' 18493    (Eliminated', '    0 Frozen', ' 18493)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.88476'],[' 0'], ,[' 653.39'],[' 0'],[' 22.5522'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.53386e+08'],[' 7.47062e+08'],[' 0'],[' 4.08577e+10'],[' 0'],[' 0'],[' 1171 '],[' 1849 '],[' 11103 '],[' 20000 '],[' 4 '],[' 0 ']
Solving...,TA65, ,[' 1'],[' 10605+'],[' 5307'],"[' 1015.642s (Solving', ' 963.19s 1st Model', ' 523.65s Unsat', ' 0.00s)']",[' 1013.469s'], ,[' 381746475'],"[' 13265016 (Analyzed', ' 13003638)']","[' 25228    (Average', ' 515.44 Last', ' 136960)']",[' 8935.4  '],"[' 5307     (Average Length', ' 2491.18 Splits', ' 0)']","[' 13003638 (Deleted', ' 12814850)']","[' 1148     (Ratio', '   0.01%)']","[' 40709    (Ratio', '   0.31%)']","[' 13003638 (Average Length', '   17.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13003638 (Average', ' 26.66 Max', ' 11108 Sum', ' 346631459)']","[' 13003637 (Average', ' 26.66 Max', ' 11108 Sum', ' 346631458 Ratio', ' 100.00%)']","[' 1        (Average', '  1.00 Max', '   1 Sum', '      1 Ratio', '   0.00%)']", ,[' 136127  '],[' 16204   '],[' 140001  '],[' 92442   '],"[' 277322   (Atom=Atom', ' 77236 Body=Body', ' 41654 Other', ' 158432)']",[' Yes'],"[' 21078    (Eliminated', '    0 Frozen', ' 21078)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 9.69924'],[' 0'], ,[' 457.056'],[' 0'],[' 27.5887'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.46906e+09'],[' 1.33608e+09'],[' 0'],[' 2.07177e+10'],[' 0'],[' 0'],[' 882 '],[' 1753 '],[' 2785 '],[' 11920 '],[' 4 '],[' 0 ']
Solving...,TA66, ,[' 1'],[' 10851+'],[' 5430'],"[' 1019.528s (Solving', ' 957.29s 1st Model', ' 537.66s Unsat', ' 0.00s)']",[' 1017.000s'], ,[' 422768518'],"[' 12260932 (Analyzed', ' 11983322)']","[' 23411    (Average', ' 511.87 Last', ' 67631)']",[' 9322.3  '],"[' 5430     (Average Length', ' 2523.41 Splits', ' 0)']","[' 11983322 (Deleted', ' 11757384)']","[' 1391     (Ratio', '   0.01%)']","[' 44935    (Ratio', '   0.37%)']","[' 11983322 (Average Length', '   13.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11983322 (Average', ' 32.13 Max', ' 9631 Sum', ' 385056807)']","[' 11983314 (Average', ' 32.13 Max', ' 9631 Sum', ' 385056799 Ratio', ' 100.00%)']","[' 8        (Average', '  1.00 Max', '   1 Sum', '      8 Ratio', '   0.00%)']", ,[' 136325  '],[' 16228   '],[' 140244  '],[' 92605   '],"[' 277811   (Atom=Atom', ' 77375 Body=Body', ' 41678 Other', ' 158758)']",[' Yes'],"[' 21147    (Eliminated', '    0 Frozen', ' 21147)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 11.1423'],[' 0'], ,[' 390.96'],[' 0'],[' 29.3259'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.7114e+09'],[' 1.56212e+09'],[' 0'],[' 1.46392e+10'],[' 0'],[' 0'],[' 889 '],[' 1829 '],[' 2790 '],[' 6214 '],[' 4 '],[' 0 ']
Solving...,TA67, , ,[' 13233+'],[' 6621'],"[' 1024.283s (Solving', ' 948.94s 1st Model', ' 599.39s Unsat', ' 0.00s)']",[' 1020.969s'], ,[' 422722443'],"[' 12384526 (Analyzed', ' 12022965)']","[' 23170    (Average', ' 518.90 Last', ' 86678)']",[' 10092.4 '],"[' 6622     (Average Length', ' 3028.20 Splits', ' 0)']","[' 12022965 (Deleted', ' 11831790)']","[' 1304     (Ratio', '   0.01%)']","[' 42302    (Ratio', '   0.35%)']","[' 12022965 (Average Length', '   15.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12022965 (Average', ' 31.19 Max', ' 9912 Sum', ' 375043953)']","[' 12022965 (Average', ' 31.19 Max', ' 9912 Sum', ' 375043953 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 137533  '],[' 16194   '],[' 142211  '],[' 93764   '],"[' 281288   (Atom=Atom', ' 78568 Body=Body', ' 41644 Other', ' 161076)']",[' Yes'],"[' 21872    (Eliminated', '    0 Frozen', ' 21872)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 13.6763'],[' 0'], ,[' 393.924'],[' 0'],[' 29.2155'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.5785e+09'],[' 1.43872e+09'],[' 0'],[' 1.47338e+10'],[' 0'],[' 0'],[' 1037 '],[' 1915 '],[' 2983 '],[' 4705 '],[' 4 '],[' 0 ']
Solving...,TA68, ,[' 1'],[' 11537+'],[' 5773'],"[' 1019.686s (Solving', ' 956.49s 1st Model', ' 621.49s Unsat', ' 0.00s)']",[' 1017.266s'], ,[' 361164907'],"[' 14521571 (Analyzed', ' 14163436)']","[' 28202    (Average', ' 502.21 Last', ' 1577385)']",[' 10378.1 '],"[' 5773     (Average Length', ' 2656.25 Splits', ' 0)']","[' 14163436 (Deleted', ' 13959930)']","[' 882      (Ratio', '   0.01%)']","[' 32974    (Ratio', '   0.23%)']","[' 14163436 (Average Length', '   19.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 14163436 (Average', ' 22.28 Max', ' 11161 Sum', ' 315503623)']","[' 14163436 (Average', ' 22.28 Max', ' 11161 Sum', ' 315503623 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 136585  '],[' 16197   '],[' 140531  '],[' 92911   '],"[' 278729   (Atom=Atom', ' 77712 Body=Body', ' 41647 Other', ' 159370)']",[' Yes'],"[' 21143    (Eliminated', '    0 Frozen', ' 21143)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 11.7807'],[' 0'], ,[' 498.27'],[' 0'],[' 26.637'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.23474e+09'],[' 1.11735e+09'],[' 0'],[' 2.27383e+10'],[' 0'],[' 0'],[' 891 '],[' 1799 '],[' 4608 '],[' 3920 '],[' 4 '],[' 0 ']
Solving...,TA69, ,[' 1'],[' 9991+'],[' 5000'],"[' 1016.101s (Solving', ' 966.21s 1st Model', ' 631.03s Unsat', ' 0.00s)']",[' 1013.984s'], ,[' 465012178'],"[' 7854030  (Analyzed', ' 7612700)']","[' 15722    (Average', ' 484.21 Last', ' 89008)']",[' 8684.7  '],"[' 5000     (Average Length', ' 2298.19 Splits', ' 0)']","[' 7612700  (Deleted', ' 7514400)']","[' 1398     (Ratio', '   0.02%)']","[' 48914    (Ratio', '   0.64%)']","[' 7612700  (Average Length', '   16.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7612700  (Average', ' 56.79 Max', ' 9406 Sum', ' 432294587)']","[' 7612699  (Average', ' 56.79 Max', ' 9406 Sum', ' 432294454 Ratio', ' 100.00%)']","[' 1        (Average', ' 133.00 Max', ' 133 Sum', '    133 Ratio', '   0.00%)']", ,[' 136011  '],[' 16233   '],[' 139294  '],[' 92295   '],"[' 276881   (Atom=Atom', ' 77060 Body=Body', ' 41683 Other', ' 158138)']",[' Yes'],"[' 20516    (Eliminated', '    0 Frozen', ' 20516)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 9.34668'],[' 0'], ,[' 382.007'],[' 0'],[' 30.7629'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.80577e+09'],[' 1.64678e+09'],[' 0'],[' 1.32428e+10'],[' 0'],[' 0'],[' 1105 '],[' 2008 '],[' 3134 '],[' 3921 '],[' 4 '],[' 0 ']
Solving...,TA70, ,[' 1'],[' 9381+'],[' 4695'],"[' 1013.333s (Solving', ' 964.09s 1st Model', ' 438.54s Unsat', ' 0.00s)']",[' 1011.391s'], ,[' 379651719'],"[' 11032742 (Analyzed', ' 10864595)']","[' 21122    (Average', ' 514.37 Last', ' 470723)']",[' 10212.6 '],"[' 4695     (Average Length', ' 2255.05 Splits', ' 0)']","[' 10864595 (Deleted', ' 10729561)']","[' 891      (Ratio', '   0.01%)']","[' 38622    (Ratio', '   0.36%)']","[' 10864595 (Average Length', '   26.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10864595 (Average', ' 31.41 Max', ' 11772 Sum', ' 341274755)']","[' 10864595 (Average', ' 31.41 Max', ' 11772 Sum', ' 341274755 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 135743  '],[' 16262   '],[' 139123  '],[' 92079   '],"[' 276233   (Atom=Atom', ' 76815 Body=Body', ' 41712 Other', ' 157706)']",[' Yes'],"[' 20642    (Eliminated', '    0 Frozen', ' 20642)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 9.65436'],[' 0'], ,[' 505.157'],[' 0'],[' 27.6684'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.28574e+09'],[' 1.15187e+09'],[' 0'],[' 2.50063e+10'],[' 0'],[' 0'],[' 1064 '],[' 2002 '],[' 15143 '],[' 4060 '],[' 4 '],[' 0 ']
