Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,swv11, ,[' 1'],[' 2511+'],[' 1258'],"[' 331.466s (Solving', ' 323.82s 1st Model', ' 195.69s Unsat', ' 0.00s)']",[' 331.031s'], ,[' 225858834'],"[' 1111324  (Analyzed', ' 806497)']","[' 3300     (Average', ' 244.39 Last', ' 65887)']",[' 6321.0  '],"[' 1258     (Average Length', ' 621.16 Splits', ' 0)']","[' 806497   (Deleted', ' 722802)']","[' 326      (Ratio', '   0.04%)']","[' 71776    (Ratio', '   8.90%)']","[' 806497   (Average Length', '   35.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 806497   (Average', ' 271.02 Max', ' 7334 Sum', ' 218575770)']","[' 805879   (Average', ' 270.55 Max', ' 6923 Sum', ' 218197249 Ratio', '  99.83%)']","[' 618      (Average', ' 612.49 Max', ' 4206 Sum', ' 378521 Ratio', '   0.17%)']", ,[' 75189   '],[' 11404   '],[' 75604   '],[' 56393   '],"[' 169175   (Atom=Atom', ' 45784 Body=Body', ' 23807 Other', ' 99584)']",[' Yes'],"[' 12319    (Eliminated', '    0 Frozen', ' 12319)']","[' 7471     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.31406'],[' 0'], ,[' 100.493'],[' 0'],[' 11.6956'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.21354e+08'],[' 7.7922e+08'],[' 0'],[' 3.65363e+09'],[' 0'],[' 0'],[' 2386 '],[' 4534 ']
Solving...,swv12, ,[' 1'],[' 2057+'],[' 1031'],"[' 179.910s (Solving', ' 173.94s 1st Model', ' 45.41s Unsat', ' 0.00s)']",[' 179.422s'], ,[' 151122828'],"[' 1001535  (Analyzed', ' 546139)']","[' 2135     (Average', ' 255.80 Last', ' 23380)']",[' 6388.5  '],"[' 1031     (Average Length', ' 510.06 Splits', ' 0)']","[' 546139   (Deleted', ' 488076)']","[' 334      (Ratio', '   0.06%)']","[' 48507    (Ratio', '   8.88%)']","[' 546139   (Average Length', '   37.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 546139   (Average', ' 265.05 Max', ' 6805 Sum', ' 144754076)']","[' 545557   (Average', ' 264.53 Max', ' 6805 Sum', ' 144467566 Ratio', '  99.80%)']","[' 582      (Average', ' 492.29 Max', ' 978 Sum', ' 286510 Ratio', '   0.20%)']", ,[' 74449   '],[' 11332   '],[' 74464   '],[' 55209   '],"[' 165623   (Atom=Atom', ' 44863 Body=Body', ' 23544 Other', ' 97216)']",[' Yes'],"[' 11847    (Eliminated', '    0 Frozen', ' 11847)']","[' 5358     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.07514'],[' 0'], ,[' 57.5617'],[' 0'],[' 7.27068'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.02785e+08'],[' 3.77058e+08'],[' 0'],[' 2.28659e+09'],[' 0'],[' 0'],[' 2652 '],[' 4940 ']
Solving...,swv13, ,[' 1'],[' 2367+'],[' 1186'],"[' 383.295s (Solving', ' 375.81s 1st Model', ' 248.97s Unsat', ' 0.00s)']",[' 382.594s'], ,[' 234661696'],"[' 1238046  (Analyzed', ' 1099721)']","[' 3800     (Average', ' 289.40 Last', ' 111397)']",[' 6269.3  '],"[' 1186     (Average Length', ' 586.41 Splits', ' 0)']","[' 1099721  (Deleted', ' 1012732)']","[' 525      (Ratio', '   0.05%)']","[' 73925    (Ratio', '   6.72%)']","[' 1099721  (Average Length', '   38.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1099721  (Average', ' 207.20 Max', ' 6847 Sum', ' 227862173)']","[' 1099138  (Average', ' 206.95 Max', ' 6594 Sum', ' 227591310 Ratio', '  99.88%)']","[' 583      (Average', ' 464.60 Max', ' 1125 Sum', ' 270863 Ratio', '   0.12%)']", ,[' 74151   '],[' 11096   '],[' 74414   '],[' 54981   '],"[' 164939   (Atom=Atom', ' 44764 Body=Body', ' 23415 Other', ' 96760)']",[' Yes'],"[' 11859    (Eliminated', '    0 Frozen', ' 11859)']","[' 5731     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.30968'],[' 0'], ,[' 128.634'],[' 0'],[' 12.5923'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.80227e+08'],[' 8.27903e+08'],[' 0'],[' 6.22744e+09'],[' 0'],[' 0'],[' 2727 '],[' 5043 ']
Solving...,swv14, ,[' 1'],[' 2455+'],[' 1230'],"[' 403.790s (Solving', ' 396.91s 1st Model', ' 269.84s Unsat', ' 0.00s)']",[' 403.344s'], ,[' 245779882'],"[' 1150666  (Analyzed', ' 1019523)']","[' 3500     (Average', ' 291.29 Last', ' 97822)']",[' 6008.7  '],"[' 1230     (Average Length', ' 606.11 Splits', ' 0)']","[' 1019523  (Deleted', ' 924163)']","[' 413      (Ratio', '   0.04%)']","[' 79862    (Ratio', '   7.83%)']","[' 1019523  (Average Length', '   37.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1019523  (Average', ' 234.61 Max', ' 6651 Sum', ' 239193215)']","[' 1018886  (Average', ' 234.24 Max', ' 6651 Sum', ' 238817376 Ratio', '  99.84%)']","[' 637      (Average', ' 590.01 Max', ' 1175 Sum', ' 375839 Ratio', '   0.16%)']", ,[' 74643   '],[' 11313   '],[' 74792   '],[' 55142   '],"[' 165422   (Atom=Atom', ' 44866 Body=Body', ' 23474 Other', ' 97082)']",[' Yes'],"[' 11962    (Eliminated', '    0 Frozen', ' 11962)']","[' 7458     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.28007'],[' 0'], ,[' 125.06'],[' 0'],[' 13.1347'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.97317e+08'],[' 9.44866e+08'],[' 0'],[' 5.1565e+09'],[' 0'],[' 0'],[' 2423 '],[' 4663 ']
Solving...,swv15, ,[' 1'],[' 2517+'],[' 1261'],"[' 342.136s (Solving', ' 334.61s 1st Model', ' 206.62s Unsat', ' 0.00s)']",[' 341.328s'], ,[' 226794507'],"[' 1040932  (Analyzed', ' 877383)']","[' 3516     (Average', ' 249.54 Last', ' 55314)']",[' 6098.9  '],"[' 1261     (Average Length', ' 623.51 Splits', ' 0)']","[' 877383   (Deleted', ' 793378)']","[' 554      (Ratio', '   0.06%)']","[' 71638    (Ratio', '   8.16%)']","[' 877383   (Average Length', '   36.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 877383   (Average', ' 250.65 Max', ' 7084 Sum', ' 219914092)']","[' 876699   (Average', ' 250.23 Max', ' 6874 Sum', ' 219546689 Ratio', '  99.83%)']","[' 684      (Average', ' 537.14 Max', ' 1195 Sum', ' 367403 Ratio', '   0.17%)']", ,[' 74767   '],[' 11189   '],[' 75308   '],[' 56090   '],"[' 168266   (Atom=Atom', ' 45583 Body=Body', ' 23705 Other', ' 98978)']",[' Yes'],"[' 12230    (Eliminated', '    0 Frozen', ' 12230)']","[' 7858     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.35562'],[' 0'], ,[' 106.844'],[' 0'],[' 11.8609'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.41738e+08'],[' 7.97609e+08'],[' 0'],[' 4.26218e+09'],[' 0'],[' 0'],[' 2531 '],[' 4548 ']
Solving...,swv16, ,[' 1'],[' 2609+'],[' 1307'],"[' 176.003s (Solving', ' 170.25s 1st Model', ' 43.06s Unsat', ' 0.00s)']",[' 175.531s'], ,[' 109119108'],"[' 1456825  (Analyzed', ' 1299130)']","[' 3850     (Average', ' 337.44 Last', ' 40428)']",[' 4317.4  '],"[' 1307     (Average Length', ' 646.96 Splits', ' 0)']","[' 1299130  (Deleted', ' 1250056)']","[' 425      (Ratio', '   0.03%)']","[' 35697    (Ratio', '   2.75%)']","[' 1299130  (Average Length', '   22.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1299130  (Average', ' 80.22 Max', ' 4647 Sum', ' 104220486)']","[' 1298770  (Average', ' 80.06 Max', ' 4647 Sum', ' 104007780 Ratio', '  99.80%)']","[' 360      (Average', ' 590.85 Max', ' 1243 Sum', ' 212706 Ratio', '   0.20%)']", ,[' 59083   '],[' 7418    '],[' 59403   '],[' 39967   '],"[' 119897   (Atom=Atom', ' 33495 Body=Body', ' 19670 Other', ' 66732)']",[' Yes'],"[' 8238     (Eliminated', '    0 Frozen', ' 8238)']","[' 3742     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.17737'],[' 0'], ,[' 73.147'],[' 0'],[' 5.78536'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.33073e+08'],[' 2.97674e+08'],[' 0'],[' 4.06304e+09'],[' 0'],[' 0'],[' 1641 '],[' 2924 ']
Solving...,swv17, ,[' 1'],[' 2119+'],[' 1062'],"[' 182.808s (Solving', ' 178.32s 1st Model', ' 52.14s Unsat', ' 0.00s)']",[' 182.359s'], ,[' 111544041'],"[' 1541661  (Analyzed', ' 1416152)']","[' 3899     (Average', ' 363.21 Last', ' 81835)']",[' 4351.1  '],"[' 1062     (Average Length', ' 525.84 Splits', ' 0)']","[' 1416152  (Deleted', ' 1363307)']","[' 528      (Ratio', '   0.04%)']","[' 36786    (Ratio', '   2.60%)']","[' 1416152  (Average Length', '   27.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1416152  (Average', ' 75.81 Max', ' 4960 Sum', ' 107360806)']","[' 1415805  (Average', ' 75.69 Max', ' 4585 Sum', ' 107192904 Ratio', '  99.84%)']","[' 347      (Average', ' 483.87 Max', ' 1010 Sum', ' 167902 Ratio', '   0.16%)']", ,[' 59061   '],[' 7488    '],[' 59215   '],[' 40243   '],"[' 120725   (Atom=Atom', ' 33630 Body=Body', ' 19811 Other', ' 67284)']",[' Yes'],"[' 8142     (Eliminated', '    0 Frozen', ' 8142)']","[' 3469     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.949482'],[' 0'], ,[' 81.9483'],[' 0'],[' 6.01044'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.22899e+08'],[' 2.87518e+08'],[' 0'],[' 4.76338e+09'],[' 0'],[' 0'],[' 1759 '],[' 3170 ']
Solving...,swv18, ,[' 1'],[' 2211+'],[' 1108'],"[' 276.772s (Solving', ' 271.76s 1st Model', ' 145.66s Unsat', ' 0.00s)']",[' 276.313s'], ,[' 144325044'],"[' 1580275  (Analyzed', ' 1464251)']","[' 4151     (Average', ' 352.75 Last', ' 96656)']",[' 4164.2  '],"[' 1108     (Average Length', ' 541.80 Splits', ' 0)']","[' 1464251  (Deleted', ' 1400758)']","[' 641      (Ratio', '   0.04%)']","[' 43468    (Ratio', '   2.97%)']","[' 1464251  (Average Length', '   24.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1464251  (Average', ' 95.78 Max', ' 4867 Sum', ' 140246823)']","[' 1463793  (Average', ' 95.61 Max', ' 4631 Sum', ' 139996519 Ratio', '  99.82%)']","[' 458      (Average', ' 546.52 Max', ' 1042 Sum', ' 250304 Ratio', '   0.18%)']", ,[' 59035   '],[' 7519    '],[' 59187   '],[' 40320   '],"[' 120956   (Atom=Atom', ' 33704 Body=Body', ' 19814 Other', ' 67438)']",[' Yes'],"[' 8171     (Eliminated', '    0 Frozen', ' 8171)']","[' 3478     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.976949'],[' 0'], ,[' 119.203'],[' 0'],[' 8.18738'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.40563e+08'],[' 4.86594e+08'],[' 0'],[' 7.23372e+09'],[' 0'],[' 0'],[' 1651 '],[' 2812 ']
Solving...,swv19, ,[' 1'],[' 2409+'],[' 1207'],"[' 180.707s (Solving', ' 175.29s 1st Model', ' 48.09s Unsat', ' 0.00s)']",[' 180.359s'], ,[' 113647417'],"[' 1223778  (Analyzed', ' 1004299)']","[' 3282     (Average', ' 306.00 Last', ' 41212)']",[' 4169.9  '],"[' 1207     (Average Length', ' 593.72 Splits', ' 0)']","[' 1004299  (Deleted', ' 950613)']","[' 505      (Ratio', '   0.05%)']","[' 37170    (Ratio', '   3.70%)']","[' 1004299  (Average Length', '   25.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1004299  (Average', ' 108.75 Max', ' 5162 Sum', ' 109220988)']","[' 1003874  (Average', ' 108.49 Max', ' 5162 Sum', ' 108952621 Ratio', '  99.75%)']","[' 425      (Average', ' 631.45 Max', ' 2278 Sum', ' 268367 Ratio', '   0.25%)']", ,[' 59295   '],[' 7454    '],[' 59553   '],[' 40171   '],"[' 120509   (Atom=Atom', ' 33613 Body=Body', ' 19756 Other', ' 67140)']",[' Yes'],"[' 8212     (Eliminated', '    0 Frozen', ' 8212)']","[' 3870     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.04817'],[' 0'], ,[' 74.531'],[' 0'],[' 6.04528'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.47907e+08'],[' 3.13305e+08'],[' 0'],[' 4.24419e+09'],[' 0'],[' 0'],[' 1704 '],[' 3130 ']
Solving...,swv20, ,[' 1'],[' 2223+'],[' 1114'],"[' 156.017s (Solving', ' 151.14s 1st Model', ' 26.03s Unsat', ' 0.00s)']",[' 155.359s'], ,[' 106777294'],"[' 970217   (Analyzed', ' 889325)']","[' 2502     (Average', ' 355.45 Last', ' 38067)']",[' 4081.7  '],"[' 1114     (Average Length', ' 550.91 Splits', ' 0)']","[' 889325   (Deleted', ' 838395)']","[' 383      (Ratio', '   0.04%)']","[' 35237    (Ratio', '   3.96%)']","[' 889325   (Average Length', '   24.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 889325   (Average', ' 115.69 Max', ' 4722 Sum', ' 102887590)']","[' 888927   (Average', ' 115.43 Max', ' 4722 Sum', ' 102655323 Ratio', '  99.77%)']","[' 398      (Average', ' 583.59 Max', ' 1067 Sum', ' 232267 Ratio', '   0.23%)']", ,[' 58056   '],[' 7421    '],[' 58196   '],[' 39847   '],"[' 119537   (Atom=Atom', ' 33350 Body=Body', ' 19695 Other', ' 66492)']",[' Yes'],"[' 8061     (Eliminated', '    0 Frozen', ' 8061)']","[' 3764     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.932417'],[' 0'], ,[' 61.5529'],[' 0'],[' 5.43564'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.14897e+08'],[' 2.84748e+08'],[' 0'],[' 3.23095e+09'],[' 0'],[' 0'],[' 1508 '],[' 3004 ']
