Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Completion Time for Window 5 ,Completion Time for Window 6 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA71, ,[' 1'],[' 7995+'],[' 4004'],"[' 1037.730s (Solving', ' 902.52s 1st Model', ' 327.73s Unsat', ' 0.00s)']",[' 981.516s'], ,[' 186001353'],"[' 3582049  (Analyzed', ' 3003222)']","[' 7494     (Average', ' 400.75 Last', ' 149724)']",[' 9519.8  '],"[' 4004     (Average Length', ' 1814.99 Splits', ' 0)']","[' 3003222  (Deleted', ' 2916155)']","[' 49       (Ratio', '   0.00%)']","[' 28105    (Ratio', '   0.94%)']","[' 3003222  (Average Length', '   19.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3003222  (Average', ' 52.77 Max', ' 11815 Sum', ' 158472140)']","[' 3000274  (Average', ' 51.39 Max', ' 11815 Sum', ' 154348123 Ratio', '  97.40%)']","[' 2948     (Average', ' 1398.92 Max', ' 2756 Sum', ' 4124017 Ratio', '   2.60%)']", ,[' 325298  '],[' 18850   '],[' 315926  '],[' 116646  '],"[' 354580   (Atom=Atom', ' 101395 Body=Body', ' 65734 Other', ' 187451)']",[' Yes'],"[' 22287    (Eliminated', '    0 Frozen', ' 22287)']","[' 5593     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 28.0814'],[' 0'], ,[' 411.469'],[' 0'],[' 31.3341'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.93573e+08'],[' 2.57095e+08'],[' 0'],[' 6.27457e+09'],[' 0'],[' 0'],[' 1254 '],[' 2414 '],[' 3527 '],[' 4519 '],[' 5454 '],[' 6474 '],[' 6 '],[' 0 ']
Solving...,TA72, ,[' 1'],[' 9983+'],[' 4998'],"[' 1038.089s (Solving', ' 897.19s 1st Model', ' 488.98s Unsat', ' 0.00s)']",[' 943.375s'], ,[' 256388931'],"[' 1914288  (Analyzed', ' 1365510)']","[' 5506     (Average', ' 248.00 Last', ' 19368)']",[' 9135.1  '],"[' 4998     (Average Length', ' 2207.17 Splits', ' 0)']","[' 1365510  (Deleted', ' 1281332)']","[' 68       (Ratio', '   0.00%)']","[' 48707    (Ratio', '   3.57%)']","[' 1365510  (Average Length', '   17.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1365510  (Average', ' 165.24 Max', ' 11176 Sum', ' 225641273)']","[' 1363104  (Average', ' 161.87 Max', ' 11176 Sum', ' 221033687 Ratio', '  97.96%)']","[' 2406     (Average', ' 1915.04 Max', ' 3433 Sum', ' 4607586 Ratio', '   2.04%)']", ,[' 324165  '],[' 18644   '],[' 315559  '],[' 116236  '],"[' 355078   (Atom=Atom', ' 101743 Body=Body', ' 65308 Other', ' 188027)']",[' Yes'],"[' 22809    (Eliminated', '    0 Frozen', ' 22809)']","[' 8191     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 29.077'],[' 0'], ,[' 326.843'],[' 0'],[' 32.5924'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.99658e+08'],[' 4.40441e+08'],[' 0'],[' 5.39141e+09'],[' 0'],[' 0'],[' 960 '],[' 1958 '],[' 2917 '],[' 3777 '],[' 4748 '],[' 5689 '],[' 6 '],[' 0 ']
Solving...,TA73, ,[' 1'],[' 8279+'],[' 4146'],"[' 1015.525s (Solving', ' 962.50s 1st Model', ' 533.16s Unsat', ' 0.00s)']",[' 1012.484s'], ,[' 488549488'],"[' 9299507  (Analyzed', ' 8460405)']","[' 18849    (Average', ' 448.85 Last', ' 200313)']",[' 8390.5  '],"[' 4146     (Average Length', ' 1856.68 Splits', ' 0)']","[' 8460405  (Deleted', ' 8306849)']","[' 154      (Ratio', '   0.00%)']","[' 81565    (Ratio', '   0.96%)']","[' 8460405  (Average Length', '   20.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8460405  (Average', ' 54.82 Max', ' 9433 Sum', ' 463827927)']","[' 8458008  (Average', ' 54.35 Max', ' 9433 Sum', ' 459854700 Ratio', '  99.14%)']","[' 2397     (Average', ' 1657.58 Max', ' 2948 Sum', ' 3973227 Ratio', '   0.86%)']", ,[' 325348  '],[' 18831   '],[' 315943  '],[' 116743  '],"[' 355149   (Atom=Atom', ' 101573 Body=Body', ' 65818 Other', ' 187758)']",[' Yes'],"[' 22340    (Eliminated', '    0 Frozen', ' 22340)']","[' 14664    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 10.3079'],[' 0'], ,[' 472.651'],[' 0'],[' 31.926'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.12725e+09'],[' 9.74766e+08'],[' 0'],[' 2.39414e+10'],[' 0'],[' 0'],[' 1306 '],[' 2304 '],[' 3279 '],[' 4287 '],[' 5296 '],[' 6205 '],[' 6 '],[' 0 ']
Solving...,TA74, ,[' 1'],[' 8665+'],[' 4339'],"[' 1014.307s (Solving', ' 961.29s 1st Model', ' 251.70s Unsat', ' 0.00s)']",[' 1011.469s'], ,[' 469469150'],"[' 6713239  (Analyzed', ' 6350524)']","[' 14610    (Average', ' 434.67 Last', ' 88486)']",[' 7809.3  '],"[' 4339     (Average Length', ' 1899.37 Splits', ' 0)']","[' 6350524  (Deleted', ' 6195407)']","[' 148      (Ratio', '   0.00%)']","[' 80925    (Ratio', '   1.27%)']","[' 6350524  (Average Length', '   19.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6350524  (Average', ' 70.48 Max', ' 9164 Sum', ' 447560599)']","[' 6348036  (Average', ' 69.74 Max', ' 9164 Sum', ' 442867395 Ratio', '  98.95%)']","[' 2488     (Average', ' 1886.34 Max', ' 2974 Sum', ' 4693204 Ratio', '   1.05%)']", ,[' 324378  '],[' 18752   '],[' 315117  '],[' 116167  '],"[' 354588   (Atom=Atom', ' 101454 Body=Body', ' 65616 Other', ' 187518)']",[' Yes'],"[' 22353    (Eliminated', '    0 Frozen', ' 22353)']","[' 14692    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 10.4346'],[' 0'], ,[' 474.756'],[' 0'],[' 32.6137'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.12616e+09'],[' 9.85223e+08'],[' 0'],[' 2.42467e+10'],[' 0'],[' 0'],[' 1152 '],[' 1974 '],[' 3002 '],[' 3993 '],[' 4997 '],[' 5941 '],[' 6 '],[' 0 ']
Solving...,TA75, ,[' 1'],[' 9887+'],[' 4950'],"[' 1018.007s (Solving', ' 954.79s 1st Model', ' 425.99s Unsat', ' 0.00s)']",[' 1015.531s'], ,[' 489421964'],"[' 5879963  (Analyzed', ' 5293151)']","[' 13730    (Average', ' 385.52 Last', ' 94637)']",[' 8161.0  '],"[' 4950     (Average Length', ' 2190.37 Splits', ' 0)']","[' 5293151  (Deleted', ' 5146642)']","[' 242      (Ratio', '   0.00%)']","[' 87246    (Ratio', '   1.65%)']","[' 5293151  (Average Length', '   19.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5293151  (Average', ' 87.54 Max', ' 9196 Sum', ' 463352927)']","[' 5290919  (Average', ' 86.65 Max', ' 9196 Sum', ' 458673056 Ratio', '  98.99%)']","[' 2232     (Average', ' 2096.72 Max', ' 3427 Sum', ' 4679871 Ratio', '   1.01%)']", ,[' 325990  '],[' 18899   '],[' 317161  '],[' 117410  '],"[' 358419   (Atom=Atom', ' 102588 Body=Body', ' 65959 Other', ' 189872)']",[' Yes'],"[' 22978    (Eliminated', '    0 Frozen', ' 22978)']","[' 15802    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 12.2147'],[' 0'], ,[' 431.619'],[' 0'],[' 31.6569'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.24926e+09'],[' 1.091e+09'],[' 0'],[' 2.03543e+10'],[' 0'],[' 0'],[' 1205 '],[' 2084 '],[' 3081 '],[' 4253 '],[' 5185 '],[' 6131 '],[' 6 '],[' 0 ']
Solving...,TA76, ,[' 1'],[' 9915+'],[' 4964'],"[' 1016.736s (Solving', ' 954.43s 1st Model', ' 537.35s Unsat', ' 0.00s)']",[' 1013.031s'], ,[' 484511497'],"[' 8158293  (Analyzed', ' 7567095)']","[' 17821    (Average', ' 424.62 Last', ' 189498)']",[' 8124.0  '],"[' 4964     (Average Length', ' 2199.61 Splits', ' 0)']","[' 7567095  (Deleted', ' 7397587)']","[' 167      (Ratio', '   0.00%)']","[' 86885    (Ratio', '   1.15%)']","[' 7567095  (Average Length', '   16.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7567095  (Average', ' 60.59 Max', ' 8850 Sum', ' 458487503)']","[' 7564824  (Average', ' 59.97 Max', ' 8850 Sum', ' 453783977 Ratio', '  98.97%)']","[' 2271     (Average', ' 2071.13 Max', ' 3495 Sum', ' 4703526 Ratio', '   1.03%)']", ,[' 324294  '],[' 18699   '],[' 315569  '],[' 116349  '],"[' 355640   (Atom=Atom', ' 101845 Body=Body', ' 65410 Other', ' 188385)']",[' Yes'],"[' 22780    (Eliminated', '    0 Frozen', ' 22780)']","[' 15223    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 12.2118'],[' 0'], ,[' 441.345'],[' 0'],[' 31.7347'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.19506e+09'],[' 1.03509e+09'],[' 0'],[' 2.06037e+10'],[' 0'],[' 0'],[' 1131 '],[' 2085 '],[' 3018 '],[' 3941 '],[' 4856 '],[' 5779 '],[' 6 '],[' 0 ']
Solving...,TA77, ,[' 1'],[' 9031+'],[' 4522'],"[' 1016.167s (Solving', ' 959.38s 1st Model', ' 406.28s Unsat', ' 0.00s)']",[' 1013.188s'], ,[' 467306304'],"[' 10287658 (Analyzed', ' 9415181)']","[' 18682    (Average', ' 503.97 Last', ' 126364)']",[' 8535.2  '],"[' 4522     (Average Length', ' 2025.34 Splits', ' 0)']","[' 9415181  (Deleted', ' 9250010)']","[' 122      (Ratio', '   0.00%)']","[' 75846    (Ratio', '   0.81%)']","[' 9415181  (Average Length', '   18.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9415181  (Average', ' 46.78 Max', ' 9338 Sum', ' 440468660)']","[' 9412713  (Average', ' 46.34 Max', ' 9338 Sum', ' 436276240 Ratio', '  99.05%)']","[' 2468     (Average', ' 1698.71 Max', ' 3075 Sum', ' 4192420 Ratio', '   0.95%)']", ,[' 323725  '],[' 18673   '],[' 314750  '],[' 115797  '],"[' 353905   (Atom=Atom', ' 101294 Body=Body', ' 65343 Other', ' 187268)']",[' Yes'],"[' 22489    (Eliminated', '    0 Frozen', ' 22489)']","[' 12794    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 11.2271'],[' 0'], ,[' 496.016'],[' 0'],[' 31.8573'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.01906e+09'],[' 8.82953e+08'],[' 0'],[' 2.59742e+10'],[' 0'],[' 0'],[' 1068 '],[' 2171 '],[' 3064 '],[' 4083 '],[' 5097 '],[' 5968 '],[' 6 '],[' 0 ']
Solving...,TA78, ,[' 1'],[' 8881+'],[' 4447'],"[' 1016.275s (Solving', ' 958.84s 1st Model', ' 410.34s Unsat', ' 0.00s)']",[' 1013.031s'], ,[' 471826637'],"[' 8789054  (Analyzed', ' 8172214)']","[' 17860    (Average', ' 457.57 Last', ' 137387)']",[' 8131.8  '],"[' 4447     (Average Length', ' 1947.64 Splits', ' 0)']","[' 8172214  (Deleted', ' 8012869)']","[' 148      (Ratio', '   0.00%)']","[' 81735    (Ratio', '   1.00%)']","[' 8172214  (Average Length', '   22.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8172214  (Average', ' 54.71 Max', ' 9271 Sum', ' 447110506)']","[' 8169747  (Average', ' 54.20 Max', ' 9271 Sum', ' 442942056 Ratio', '  99.07%)']","[' 2467     (Average', ' 1689.68 Max', ' 2944 Sum', ' 4168450 Ratio', '   0.93%)']", ,[' 325377  '],[' 18854   '],[' 316135  '],[' 116891  '],"[' 356476   (Atom=Atom', ' 101963 Body=Body', ' 65907 Other', ' 188606)']",[' Yes'],"[' 22514    (Eliminated', '    0 Frozen', ' 22514)']","[' 14437    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 11.0551'],[' 0'], ,[' 484.88'],[' 0'],[' 31.712'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.05771e+09'],[' 9.12726e+08'],[' 0'],[' 2.49266e+10'],[' 0'],[' 0'],[' 1276 '],[' 2221 '],[' 3122 '],[' 4010 '],[' 4993 '],[' 5901 '],[' 6 '],[' 0 ']
Solving...,TA79, ,[' 1'],[' 8535+'],[' 4274'],"[' 1018.740s (Solving', ' 951.80s 1st Model', ' 461.16s Unsat', ' 0.00s)']",[' 1011.531s'], ,[' 435700162'],"[' 5409971  (Analyzed', ' 5054715)']","[' 12154    (Average', ' 415.89 Last', ' 84639)']",[' 7874.6  '],"[' 4274     (Average Length', ' 1920.36 Splits', ' 0)']","[' 5054715  (Deleted', ' 4916079)']","[' 123      (Ratio', '   0.00%)']","[' 84339    (Ratio', '   1.67%)']","[' 5054715  (Average Length', '   19.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5054715  (Average', ' 81.78 Max', ' 8949 Sum', ' 413399089)']","[' 5052349  (Average', ' 80.98 Max', ' 8949 Sum', ' 409339753 Ratio', '  99.02%)']","[' 2366     (Average', ' 1715.70 Max', ' 2992 Sum', ' 4059336 Ratio', '   0.98%)']", ,[' 324743  '],[' 18792   '],[' 315508  '],[' 116296  '],"[' 355197   (Atom=Atom', ' 101638 Body=Body', ' 65740 Other', ' 187819)']",[' Yes'],"[' 22451    (Eliminated', '    0 Frozen', ' 22451)']","[' 15346    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 12.6491'],[' 0'], ,[' 423.026'],[' 0'],[' 32.0517'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.08144e+09'],[' 9.41226e+08'],[' 0'],[' 1.58136e+10'],[' 0'],[' 0'],[' 1147 '],[' 2048 '],[' 2996 '],[' 4002 '],[' 4912 '],[' 5804 '],[' 6 '],[' 0 ']
Solving...,TA80, ,[' 1'],[' 8777+'],[' 4395'],"[' 1020.184s (Solving', ' 948.09s 1st Model', ' 453.48s Unsat', ' 0.00s)']",[' 1013.156s'], ,[' 394870865'],"[' 5566497  (Analyzed', ' 5050223)']","[' 12901    (Average', ' 391.46 Last', ' 94518)']",[' 8323.3  '],"[' 4395     (Average Length', ' 1948.23 Splits', ' 0)']","[' 5050223  (Deleted', ' 4920825)']","[' 98       (Ratio', '   0.00%)']","[' 76911    (Ratio', '   1.52%)']","[' 5050223  (Average Length', '   20.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5050223  (Average', ' 73.33 Max', ' 9487 Sum', ' 370323220)']","[' 5047698  (Average', ' 72.42 Max', ' 9487 Sum', ' 365747399 Ratio', '  98.76%)']","[' 2525     (Average', ' 1812.21 Max', ' 2896 Sum', ' 4575821 Ratio', '   1.24%)']", ,[' 325589  '],[' 18937   '],[' 316332  '],[' 117110  '],"[' 357547   (Atom=Atom', ' 102266 Body=Body', ' 66157 Other', ' 189124)']",[' Yes'],"[' 22578    (Eliminated', '    0 Frozen', ' 22578)']","[' 13920    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 13.5885'],[' 0'], ,[' 438.347'],[' 0'],[' 31.6264'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.82867e+08'],[' 7.65249e+08'],[' 0'],[' 1.57722e+10'],[' 0'],[' 0'],[' 1136 '],[' 2136 '],[' 3066 '],[' 4090 '],[' 4963 '],[' 5907 '],[' 6 '],[' 0 ']
