Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,TA31, ,[' 1'],[' 2391+'],[' 1198'],"[' 153.718s (Solving', ' 150.12s 1st Model', ' 24.51s Unsat', ' 0.00s)']",[' 153.125s'], ,[' 59645083'],"[' 2248993  (Analyzed', ' 2173917)']","[' 5131     (Average', ' 423.68 Last', ' 78108)']",[' 2568.4  '],"[' 1198     (Average Length', ' 587.04 Splits', ' 0)']","[' 2173917  (Deleted', ' 2138055)']","[' 357      (Ratio', '   0.02%)']","[' 13722    (Ratio', '   0.63%)']","[' 2173917  (Average Length', '   15.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2173917  (Average', ' 26.30 Max', ' 2993 Sum', ' 57181333)']","[' 2173715  (Average', ' 26.25 Max', ' 2935 Sum', ' 57054732 Ratio', '  99.78%)']","[' 202      (Average', ' 626.74 Max', ' 1114 Sum', ' 126601 Ratio', '   0.22%)']", ,[' 34593   '],[' 4217    '],[' 34962   '],[' 22174   '],"[' 66518    (Atom=Atom', ' 18717 Body=Body', ' 10850 Other', ' 36951)']",[' Yes'],"[' 5036     (Eliminated', '    0 Frozen', ' 5036)']","[' 1614     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.816286'],[' 0'], ,[' 83.4168'],[' 0'],[' 4.11055'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.815e+08'],[' 1.4966e+08'],[' 0'],[' 5.00972e+09'],[' 0'],[' 0'],[' 1054 '],[' 2128 ']
Solving...,TA32, ,[' 1'],[' 2345+'],[' 1175'],"[' 198.449s (Solving', ' 194.78s 1st Model', ' 69.18s Unsat', ' 0.00s)']",[' 196.641s'], ,[' 64753465'],"[' 3094814  (Analyzed', ' 3019861)']","[' 7198     (Average', ' 419.54 Last', ' 384946)']",[' 2718.4  '],"[' 1175     (Average Length', ' 576.08 Splits', ' 0)']","[' 3019861  (Deleted', ' 2975030)']","[' 386      (Ratio', '   0.01%)']","[' 15755    (Ratio', '   0.52%)']","[' 3019861  (Average Length', '   16.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3019861  (Average', ' 20.56 Max', ' 3295 Sum', ' 62092043)']","[' 3019665  (Average', ' 20.52 Max', ' 2672 Sum', ' 61967095 Ratio', '  99.80%)']","[' 196      (Average', ' 637.49 Max', ' 1109 Sum', ' 124948 Ratio', '   0.20%)']", ,[' 35367   '],[' 4358    '],[' 35816   '],[' 23045   '],"[' 69131    (Atom=Atom', ' 19350 Body=Body', ' 11088 Other', ' 38693)']",[' Yes'],"[' 5257     (Eliminated', '    0 Frozen', ' 5257)']","[' 1363     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.83843'],[' 0'], ,[' 113.677'],[' 0'],[' 5.04861'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.94216e+08'],[' 1.59028e+08'],[' 0'],[' 6.4556e+09'],[' 0'],[' 0'],[' 1273 '],[' 2323 ']
Solving...,TA33, ,[' 1'],[' 2123+'],[' 1064'],"[' 152.522s (Solving', ' 149.09s 1st Model', ' 23.80s Unsat', ' 0.00s)']",[' 151.141s'], ,[' 53224646'],"[' 2633652  (Analyzed', ' 2567523)']","[' 5751     (Average', ' 446.45 Last', ' 86314)']",[' 2652.7  '],"[' 1064     (Average Length', ' 525.66 Splits', ' 0)']","[' 2567523  (Deleted', ' 2527461)']","[' 284      (Ratio', '   0.01%)']","[' 13649    (Ratio', '   0.53%)']","[' 2567523  (Average Length', '   16.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2567523  (Average', ' 19.80 Max', ' 2968 Sum', ' 50848911)']","[' 2567311  (Average', ' 19.76 Max', ' 2836 Sum', ' 50742962 Ratio', '  99.79%)']","[' 212      (Average', ' 499.76 Max', ' 947 Sum', ' 105949 Ratio', '   0.21%)']", ,[' 34673   '],[' 4254    '],[' 35007   '],[' 22405   '],"[' 67211    (Atom=Atom', ' 18847 Body=Body', ' 10951 Other', ' 37413)']",[' Yes'],"[' 5038     (Eliminated', '    0 Frozen', ' 5038)']","[' 1344     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.777538'],[' 0'], ,[' 83.0029'],[' 0'],[' 4.02455'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.52178e+08'],[' 1.22181e+08'],[' 0'],[' 4.38237e+09'],[' 0'],[' 0'],[' 1211 '],[' 2216 ']
Solving...,TA34, ,[' 1'],[' 2141+'],[' 1073'],"[' 145.770s (Solving', ' 142.23s 1st Model', ' 16.91s Unsat', ' 0.00s)']",[' 144.766s'], ,[' 49673009'],"[' 2055594  (Analyzed', ' 1999605)']","[' 4747     (Average', ' 421.24 Last', ' 16610)']",[' 2580.3  '],"[' 1073     (Average Length', ' 527.34 Splits', ' 0)']","[' 1999605  (Deleted', ' 1965662)']","[' 348      (Ratio', '   0.02%)']","[' 13051    (Ratio', '   0.65%)']","[' 1999605  (Average Length', '   14.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1999605  (Average', ' 23.71 Max', ' 3223 Sum', ' 47417576)']","[' 1999377  (Average', ' 23.65 Max', ' 3102 Sum', ' 47287585 Ratio', '  99.73%)']","[' 228      (Average', ' 570.14 Max', ' 2753 Sum', ' 129991 Ratio', '   0.27%)']", ,[' 34921   '],[' 4265    '],[' 35211   '],[' 22292   '],"[' 66872    (Atom=Atom', ' 18764 Body=Body', ' 10921 Other', ' 37187)']",[' Yes'],"[' 5005     (Eliminated', '    0 Frozen', ' 5005)']","[' 1621     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.811256'],[' 0'], ,[' 80.3436'],[' 0'],[' 3.92595'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.43699e+08'],[' 1.17332e+08'],[' 0'],[' 4.10156e+09'],[' 0'],[' 0'],[' 1179 '],[' 2233 ']
Solving...,TA35, ,[' 1'],[' 2015+'],[' 1010'],"[' 272.726s (Solving', ' 268.58s 1st Model', ' 141.89s Unsat', ' 0.00s)']",[' 270.438s'], ,[' 75895989'],"[' 3352306  (Analyzed', ' 3267660)']","[' 7784     (Average', ' 419.79 Last', ' 456244)']",[' 2655.7  '],"[' 1010     (Average Length', ' 493.38 Splits', ' 0)']","[' 3267660  (Deleted', ' 3220708)']","[' 411      (Ratio', '   0.01%)']","[' 15795    (Ratio', '   0.48%)']","[' 3267660  (Average Length', '   15.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3267660  (Average', ' 22.49 Max', ' 3118 Sum', ' 73502644)']","[' 3267475  (Average', ' 22.47 Max', ' 2665 Sum', ' 73416206 Ratio', '  99.88%)']","[' 185      (Average', ' 467.23 Max', ' 908 Sum', '  86438 Ratio', '   0.12%)']", ,[' 34898   '],[' 4272    '],[' 35168   '],[' 22426   '],"[' 67274    (Atom=Atom', ' 18843 Body=Body', ' 10976 Other', ' 37455)']",[' Yes'],"[' 4992     (Eliminated', '    0 Frozen', ' 4992)']","[' 1284     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.976346'],[' 0'], ,[' 156.752'],[' 0'],[' 6.71582'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.50455e+08'],[' 2.07444e+08'],[' 0'],[' 8.25955e+09'],[' 0'],[' 0'],[' 1185 '],[' 2243 ']
Solving...,TA36, ,[' 1'],[' 2441+'],[' 1223'],"[' 189.695s (Solving', ' 185.26s 1st Model', ' 57.64s Unsat', ' 0.00s)']",[' 188.031s'], ,[' 60301423'],"[' 2373613  (Analyzed', ' 2263616)']","[' 5714     (Average', ' 396.15 Last', ' 88569)']",[' 2662.4  '],"[' 1223     (Average Length', ' 602.09 Splits', ' 0)']","[' 2263616  (Deleted', ' 2225105)']","[' 368      (Ratio', '   0.02%)']","[' 14375    (Ratio', '   0.64%)']","[' 2263616  (Average Length', '   14.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2263616  (Average', ' 25.45 Max', ' 3304 Sum', ' 57615745)']","[' 2263444  (Average', ' 25.41 Max', ' 3005 Sum', ' 57509848 Ratio', '  99.82%)']","[' 172      (Average', ' 615.68 Max', ' 1181 Sum', ' 105897 Ratio', '   0.18%)']", ,[' 34920   '],[' 4264    '],[' 35404   '],[' 22582   '],"[' 67742    (Atom=Atom', ' 19012 Body=Body', ' 10963 Other', ' 37767)']",[' Yes'],"[' 5198     (Eliminated', '    0 Frozen', ' 5198)']","[' 1497     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.0539'],[' 0'], ,[' 101.156'],[' 0'],[' 5.08358'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.89756e+08'],[' 1.56419e+08'],[' 0'],[' 4.84154e+09'],[' 0'],[' 0'],[' 1125 '],[' 2136 ']
Solving...,TA37, ,[' 1'],[' 2177+'],[' 1091'],"[' 139.125s (Solving', ' 135.37s 1st Model', ' 9.13s Unsat', ' 0.00s)']",[' 138.219s'], ,[' 52641882'],"[' 2367912  (Analyzed', ' 2291715)']","[' 4977     (Average', ' 460.46 Last', ' 11391)']",[' 2589.9  '],"[' 1091     (Average Length', ' 535.62 Splits', ' 0)']","[' 2291715  (Deleted', ' 2249741)']","[' 345      (Ratio', '   0.02%)']","[' 11982    (Ratio', '   0.52%)']","[' 2291715  (Average Length', '   14.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2291715  (Average', ' 21.95 Max', ' 2929 Sum', ' 50297210)']","[' 2291556  (Average', ' 21.91 Max', ' 2495 Sum', ' 50201330 Ratio', '  99.81%)']","[' 159      (Average', ' 603.02 Max', ' 1043 Sum', '  95880 Ratio', '   0.19%)']", ,[' 34444   '],[' 4212    '],[' 34762   '],[' 22154   '],"[' 66458    (Atom=Atom', ' 18664 Body=Body', ' 10883 Other', ' 36911)']",[' Yes'],"[' 4980     (Eliminated', '    0 Frozen', ' 4980)']","[' 1233     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.886956'],[' 0'], ,[' 73.5296'],[' 0'],[' 3.91392'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.43249e+08'],[' 1.16191e+08'],[' 0'],[' 3.98336e+09'],[' 0'],[' 0'],[' 1095 '],[' 2230 ']
Solving...,TA38, ,[' 1'],[' 2411+'],[' 1208'],"[' 177.513s (Solving', ' 173.61s 1st Model', ' 45.65s Unsat', ' 0.00s)']",[' 176.688s'], ,[' 68822648'],"[' 2222006  (Analyzed', ' 1999752)']","[' 4972     (Average', ' 402.20 Last', ' 136830)']",[' 2569.2  '],"[' 1208     (Average Length', ' 592.51 Splits', ' 0)']","[' 1999752  (Deleted', ' 1964561)']","[' 410      (Ratio', '   0.02%)']","[' 14370    (Ratio', '   0.72%)']","[' 1999752  (Average Length', '   14.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1999752  (Average', ' 33.11 Max', ' 2993 Sum', ' 66206941)']","[' 1999528  (Average', ' 33.04 Max', ' 2949 Sum', ' 66062332 Ratio', '  99.78%)']","[' 224      (Average', ' 645.58 Max', ' 1057 Sum', ' 144609 Ratio', '   0.22%)']", ,[' 34709   '],[' 4211    '],[' 35118   '],[' 22212   '],"[' 66632    (Atom=Atom', ' 18741 Body=Body', ' 10864 Other', ' 37027)']",[' Yes'],"[' 5070     (Eliminated', '    0 Frozen', ' 5070)']","[' 1455     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.899419'],[' 0'], ,[' 91.9729'],[' 0'],[' 4.91178'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.22903e+08'],[' 1.86793e+08'],[' 0'],[' 4.93959e+09'],[' 0'],[' 0'],[' 1058 '],[' 2041 ']
Solving...,TA39, ,[' 1'],[' 2165+'],[' 1085'],"[' 227.415s (Solving', ' 223.79s 1st Model', ' 96.52s Unsat', ' 0.00s)']",[' 225.234s'], ,[' 62552832'],"[' 3532040  (Analyzed', ' 3427145)']","[' 8183     (Average', ' 418.81 Last', ' 336898)']",[' 2660.7  '],"[' 1085     (Average Length', ' 528.29 Splits', ' 0)']","[' 3427145  (Deleted', ' 3379965)']","[' 424      (Ratio', '   0.01%)']","[' 13715    (Ratio', '   0.40%)']","[' 3427145  (Average Length', '   16.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3427145  (Average', ' 17.51 Max', ' 3088 Sum', ' 59994483)']","[' 3426948  (Average', ' 17.48 Max', ' 2625 Sum', ' 59901131 Ratio', '  99.84%)']","[' 197      (Average', ' 473.87 Max', ' 1023 Sum', '  93352 Ratio', '   0.16%)']", ,[' 35144   '],[' 4302    '],[' 35435   '],[' 22476   '],"[' 67424    (Atom=Atom', ' 18910 Body=Body', ' 10959 Other', ' 37555)']",[' Yes'],"[' 5043     (Eliminated', '    0 Frozen', ' 5043)']","[' 1648     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.841909'],[' 0'], ,[' 140.977'],[' 0'],[' 5.40015'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.92795e+08'],[' 1.55313e+08'],[' 0'],[' 8.38487e+09'],[' 0'],[' 0'],[' 1424 '],[' 2179 ']
Solving...,TA40, ,[' 1'],[' 2273+'],[' 1139'],"[' 226.771s (Solving', ' 222.99s 1st Model', ' 94.02s Unsat', ' 0.00s)']",[' 220.266s'], ,[' 68417649'],"[' 2531999  (Analyzed', ' 2453640)']","[' 6147     (Average', ' 399.16 Last', ' 144525)']",[' 2588.3  '],"[' 1139     (Average Length', ' 559.47 Splits', ' 0)']","[' 2453640  (Deleted', ' 2421273)']","[' 394      (Ratio', '   0.02%)']","[' 14141    (Ratio', '   0.58%)']","[' 2453640  (Average Length', '   14.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2453640  (Average', ' 26.88 Max', ' 2962 Sum', ' 65953354)']","[' 2453426  (Average', ' 26.83 Max', ' 2962 Sum', ' 65835459 Ratio', '  99.82%)']","[' 214      (Average', ' 550.91 Max', ' 1091 Sum', ' 117895 Ratio', '   0.18%)']", ,[' 34686   '],[' 4246    '],[' 35040   '],[' 22330   '],"[' 66986    (Atom=Atom', ' 18818 Body=Body', ' 10905 Other', ' 37263)']",[' Yes'],"[' 5050     (Eliminated', '    0 Frozen', ' 5050)']","[' 1445     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.851388'],[' 0'], ,[' 120.672'],[' 0'],[' 5.57402'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.3447e+08'],[' 1.94122e+08'],[' 0'],[' 5.9399e+09'],[' 0'],[' 0'],[' 1034 '],[' 1970 ']
