Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,Dmu36, ,[' 1'],[' 7269+'],[' 3637'],"[' 1012.098s (Solving', ' 958.26s 1st Model', ' 796.76s Unsat', ' 0.00s)']",[' 1003.953s'], ,[' 542467059'],"[' 1622018  (Analyzed', ' 597827)']","[' 4682     (Average', ' 127.69 Last', ' 67562)']",[' 14481.7 '],"[' 3637     (Average Length', ' 1796.20 Splits', ' 0)']","[' 597827   (Deleted', ' 519961)']","[' 335      (Ratio', '   0.06%)']","[' 68234    (Ratio', '  11.41%)']","[' 597827   (Average Length', '   37.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 597827   (Average', ' 832.36 Max', ' 16342 Sum', ' 497605280)']","[' 596517   (Average', ' 828.22 Max', ' 15635 Sum', ' 495131541 Ratio', '  99.50%)']","[' 1310     (Average', ' 1888.35 Max', ' 3516 Sum', ' 2473739 Ratio', '   0.50%)']", ,[' 154855  '],[' 23526   '],[' 156928  '],[' 117634  '],"[' 352898   (Atom=Atom', ' 95573 Body=Body', ' 48509 Other', ' 208816)']",[' Yes'],"[' 26599    (Eliminated', '    0 Frozen', ' 26599)']","[' 8849     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 9.3619'],[' 0'], ,[' 325.141'],[' 0'],[' 40.8308'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.21033e+09'],[' 1.14275e+09'],[' 0'],[' 5.02292e+09'],[' 0'],[' 0'],[' 5761 '],[' 10926 '],[' 2 '],[' 0 ']
Solving...,Dmu37, ,[' 1'],[' 6411+'],[' 3208'],"[' 1010.091s (Solving', ' 964.67s 1st Model', ' 774.70s Unsat', ' 0.00s)']",[' 1002.141s'], ,[' 534817850'],"[' 1591183  (Analyzed', ' 660274)']","[' 4356     (Average', ' 151.58 Last', ' 100582)']",[' 13850.1 '],"[' 3208     (Average Length', ' 1588.53 Splits', ' 0)']","[' 660274   (Deleted', ' 577117)']","[' 416      (Ratio', '   0.06%)']","[' 73352    (Ratio', '  11.11%)']","[' 660274   (Average Length', '   37.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 660274   (Average', ' 751.66 Max', ' 14868 Sum', ' 496301286)']","[' 659149   (Average', ' 748.75 Max', ' 14868 Sum', ' 494378476 Ratio', '  99.61%)']","[' 1125     (Average', ' 1709.16 Max', ' 3100 Sum', ' 1922810 Ratio', '   0.39%)']", ,[' 151229  '],[' 22676   '],[' 153012  '],[' 114490  '],"[' 343466   (Atom=Atom', ' 93164 Body=Body', ' 47774 Other', ' 202528)']",[' Yes'],"[' 25459    (Eliminated', '    0 Frozen', ' 25459)']","[' 9174     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.0945'],[' 0'], ,[' 323.219'],[' 0'],[' 39.9006'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.24623e+09'],[' 1.17299e+09'],[' 0'],[' 5.35824e+09'],[' 0'],[' 0'],[' 5958 '],[' 11517 '],[' 2 '],[' 0 ']
Solving...,Dmu38, ,[' 1'],[' 6877+'],[' 3441'],"[' 1010.538s (Solving', ' 962.51s 1st Model', ' 826.13s Unsat', ' 0.00s)']",[' 1002.266s'], ,[' 537468031'],"[' 1963344  (Analyzed', ' 668911)']","[' 4599     (Average', ' 145.45 Last', ' 94763)']",[' 13691.8 '],"[' 3441     (Average Length', ' 1702.32 Splits', ' 0)']","[' 668911   (Deleted', ' 582469)']","[' 380      (Ratio', '   0.06%)']","[' 75431    (Ratio', '  11.28%)']","[' 668911   (Average Length', '   37.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 668911   (Average', ' 742.59 Max', ' 15061 Sum', ' 496728119)']","[' 667759   (Average', ' 739.58 Max', ' 15061 Sum', ' 494711032 Ratio', '  99.59%)']","[' 1152     (Average', ' 1750.94 Max', ' 2905 Sum', ' 2017087 Ratio', '   0.41%)']", ,[' 150704  '],[' 22440   '],[' 152502  '],[' 112929  '],"[' 338783   (Atom=Atom', ' 92037 Body=Body', ' 47340 Other', ' 199406)']",[' Yes'],"[' 25238    (Eliminated', '    0 Frozen', ' 25238)']","[' 8820     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.34421'],[' 0'], ,[' 330.084'],[' 0'],[' 38.2889'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.27238e+09'],[' 1.19712e+09'],[' 0'],[' 6.50705e+09'],[' 0'],[' 0'],[' 5954 '],[' 11116 '],[' 2 '],[' 0 ']
Solving...,Dmu39, ,[' 1'],[' 6803+'],[' 3404'],"[' 1010.593s (Solving', ' 961.83s 1st Model', ' 817.09s Unsat', ' 0.00s)']",[' 1002.281s'], ,[' 538241000'],"[' 3422748  (Analyzed', ' 609330)']","[' 4417     (Average', ' 137.95 Last', ' 87566)']",[' 14244.7 '],"[' 3404     (Average Length', ' 1687.55 Splits', ' 0)']","[' 609330   (Deleted', ' 531972)']","[' 328      (Ratio', '   0.05%)']","[' 69311    (Ratio', '  11.37%)']","[' 609330   (Average Length', '   37.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 609330   (Average', ' 810.40 Max', ' 15844 Sum', ' 493799367)']","[' 608403   (Average', ' 807.85 Max', ' 15103 Sum', ' 492247206 Ratio', '  99.69%)']","[' 927      (Average', ' 1674.39 Max', ' 3331 Sum', ' 1552161 Ratio', '   0.31%)']", ,[' 153040  '],[' 23129   '],[' 154830  '],[' 115590  '],"[' 346766   (Atom=Atom', ' 94004 Body=Body', ' 48034 Other', ' 204728)']",[' Yes'],"[' 25919    (Eliminated', '    0 Frozen', ' 25919)']","[' 7930     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.67446'],[' 0'], ,[' 334.963'],[' 0'],[' 38.8878'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.24462e+09'],[' 1.17364e+09'],[' 0'],[' 7.69381e+09'],[' 0'],[' 0'],[' 5825 '],[' 11467 '],[' 2 '],[' 0 ']
Solving...,Dmu40, ,[' 1'],[' 7149+'],[' 3577'],"[' 1011.956s (Solving', ' 957.71s 1st Model', ' 827.34s Unsat', ' 0.00s)']",[' 1004.578s'], ,[' 551010536'],"[' 1822780  (Analyzed', ' 608231)']","[' 4733     (Average', ' 128.51 Last', ' 97959)']",[' 15003.2 '],"[' 3577     (Average Length', ' 1761.75 Splits', ' 0)']","[' 608231   (Deleted', ' 528418)']","[' 266      (Ratio', '   0.04%)']","[' 72024    (Ratio', '  11.84%)']","[' 608231   (Average Length', '   37.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 608231   (Average', ' 826.74 Max', ' 17002 Sum', ' 502851698)']","[' 607863   (Average', ' 825.73 Max', ' 16475 Sum', ' 502233499 Ratio', '  99.88%)']","[' 368      (Average', ' 1679.89 Max', ' 3456 Sum', ' 618199 Ratio', '   0.12%)']", ,[' 154971  '],[' 23463   '],[' 157090  '],[' 117919  '],"[' 353753   (Atom=Atom', ' 95805 Body=Body', ' 48562 Other', ' 209386)']",[' Yes'],"[' 26582    (Eliminated', '    0 Frozen', ' 26582)']","[' 3207     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 9.9493'],[' 0'], ,[' 311.712'],[' 0'],[' 39.5988'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.25758e+09'],[' 1.18754e+09'],[' 0'],[' 4.8453e+09'],[' 0'],[' 0'],[' 5882 '],[' 11027 '],[' 2 '],[' 0 ']
Solving...,Dmu76, ,[' 1'],[' 7285+'],[' 3645'],"[' 1007.207s (Solving', ' 972.62s 1st Model', ' 849.70s Unsat', ' 0.00s)']",[' 1003.672s'], ,[' 461371545'],"[' 2551391  (Analyzed', ' 1641754)']","[' 7339     (Average', ' 223.70 Last', ' 88429)']",[' 9034.7  '],"[' 3645     (Average Length', ' 1796.37 Splits', ' 0)']","[' 1641754  (Deleted', ' 1566427)']","[' 517      (Ratio', '   0.03%)']","[' 60654    (Ratio', '   3.69%)']","[' 1641754  (Average Length', '   22.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1641754  (Average', ' 264.92 Max', ' 10036 Sum', ' 434929954)']","[' 1641103  (Average', ' 264.17 Max', ' 9864 Sum', ' 433705004 Ratio', '  99.72%)']","[' 651      (Average', ' 1881.64 Max', ' 3378 Sum', ' 1224950 Ratio', '   0.28%)']", ,[' 119069  '],[' 14420   '],[' 120994  '],[' 80694   '],"[' 242078   (Atom=Atom', ' 67883 Body=Body', ' 39259 Other', ' 134936)']",[' Yes'],"[' 17345    (Eliminated', '    0 Frozen', ' 17345)']","[' 6942     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.95072'],[' 0'], ,[' 373.974'],[' 0'],[' 31.6146'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.44833e+09'],[' 1.31296e+09'],[' 0'],[' 1.25694e+10'],[' 0'],[' 0'],[' 3840 '],[' 6951 '],[' 2 '],[' 0 ']
Solving...,Dmu77, ,[' 1'],[' 7643+'],[' 3824'],"[' 1007.663s (Solving', ' 973.26s 1st Model', ' 865.19s Unsat', ' 0.00s)']",[' 1004.188s'], ,[' 503042814'],"[' 2426597  (Analyzed', ' 2026919)']","[' 8022     (Average', ' 252.67 Last', ' 208782)']",[' 9039.5  '],"[' 3824     (Average Length', ' 1890.36 Splits', ' 0)']","[' 2026919  (Deleted', ' 1947062)']","[' 638      (Ratio', '   0.03%)']","[' 65344    (Ratio', '   3.22%)']","[' 2026919  (Average Length', '   22.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2026919  (Average', ' 234.98 Max', ' 10129 Sum', ' 476275750)']","[' 2026296  (Average', ' 234.33 Max', ' 9774 Sum', ' 474964112 Ratio', '  99.72%)']","[' 623      (Average', ' 2105.36 Max', ' 3687 Sum', ' 1311638 Ratio', '   0.28%)']", ,[' 119545  '],[' 14512   '],[' 121711  '],[' 81448   '],"[' 244340   (Atom=Atom', ' 68486 Body=Body', ' 39410 Other', ' 136444)']",[' Yes'],"[' 17678    (Eliminated', '    0 Frozen', ' 17678)']","[' 7135     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.76749'],[' 0'], ,[' 385.42'],[' 0'],[' 31.9616'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.6215e+09'],[' 1.46744e+09'],[' 0'],[' 1.52568e+10'],[' 0'],[' 0'],[' 3576 '],[' 6993 '],[' 2 '],[' 0 ']
Solving...,Dmu78, ,[' 1'],[' 6807+'],[' 3406'],"[' 1006.442s (Solving', ' 977.23s 1st Model', ' 891.56s Unsat', ' 0.00s)']",[' 1003.953s'], ,[' 507669706'],"[' 2647336  (Analyzed', ' 2005367)']","[' 7493     (Average', ' 267.63 Last', ' 226377)']",[' 8889.1  '],"[' 3406     (Average Length', ' 1686.62 Splits', ' 0)']","[' 2005367  (Deleted', ' 1925515)']","[' 575      (Ratio', '   0.03%)']","[' 67138    (Ratio', '   3.35%)']","[' 2005367  (Average Length', '   23.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2005367  (Average', ' 240.96 Max', ' 9911 Sum', ' 483203362)']","[' 2004790  (Average', ' 240.42 Max', ' 9271 Sum', ' 482133264 Ratio', '  99.78%)']","[' 577      (Average', ' 1854.59 Max', ' 3320 Sum', ' 1070098 Ratio', '   0.22%)']", ,[' 117938  '],[' 14419   '],[' 119600  '],[' 80314   '],"[' 240938   (Atom=Atom', ' 67552 Body=Body', ' 39210 Other', ' 134176)']",[' Yes'],"[' 17081    (Eliminated', '    0 Frozen', ' 17081)']","[' 7392     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.88662'],[' 0'], ,[' 373.173'],[' 0'],[' 31.4929'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.72117e+09'],[' 1.55976e+09'],[' 0'],[' 1.43861e+10'],[' 0'],[' 0'],[' 3575 '],[' 7172 '],[' 2 '],[' 0 ']
Solving...,Dmu79, ,[' 1'],[' 6567+'],[' 3286'],"[' 1006.161s (Solving', ' 977.51s 1st Model', ' 542.60s Unsat', ' 0.00s)']",[' 1004.031s'], ,[' 518627660'],"[' 3270080  (Analyzed', ' 2567587)']","[' 8687     (Average', ' 295.57 Last', ' 157974)']",[' 8938.5  '],"[' 3286     (Average Length', ' 1620.60 Splits', ' 0)']","[' 2567587  (Deleted', ' 2486430)']","[' 648      (Ratio', '   0.03%)']","[' 64007    (Ratio', '   2.49%)']","[' 2567587  (Average Length', '   23.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2567587  (Average', ' 192.62 Max', ' 9989 Sum', ' 494567302)']","[' 2566986  (Average', ' 192.21 Max', ' 9357 Sum', ' 493527218 Ratio', '  99.79%)']","[' 601      (Average', ' 1730.59 Max', ' 3169 Sum', ' 1040084 Ratio', '   0.21%)']", ,[' 118456  '],[' 14450   '],[' 120023  '],[' 80501   '],"[' 241499   (Atom=Atom', ' 67650 Body=Body', ' 39299 Other', ' 134550)']",[' Yes'],"[' 17017    (Eliminated', '    0 Frozen', ' 17017)']","[' 7080     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.78378'],[' 0'], ,[' 401.256'],[' 0'],[' 32.4419'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.62708e+09'],[' 1.46505e+09'],[' 0'],[' 1.68206e+10'],[' 0'],[' 0'],[' 3864 '],[' 7509 '],[' 2 '],[' 0 ']
Solving...,Dmu80, ,[' 1'],[' 8029+'],[' 4017'],"[' 1007.732s (Solving', ' 969.34s 1st Model', ' 797.13s Unsat', ' 0.00s)']",[' 1005.359s'], ,[' 477883158'],"[' 5347432  (Analyzed', ' 1778083)']","[' 7698     (Average', ' 230.98 Last', ' 331263)']",[' 9390.3  '],"[' 4017     (Average Length', ' 1983.20 Splits', ' 0)']","[' 1778083  (Deleted', ' 1704796)']","[' 484      (Ratio', '   0.03%)']","[' 58472    (Ratio', '   3.29%)']","[' 1778083  (Average Length', '   22.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1778083  (Average', ' 250.30 Max', ' 10168 Sum', ' 445049484)']","[' 1777540  (Average', ' 249.68 Max', ' 9765 Sum', ' 443943207 Ratio', '  99.75%)']","[' 543      (Average', ' 2037.34 Max', ' 3821 Sum', ' 1106277 Ratio', '   0.25%)']", ,[' 118711  '],[' 14381   '],[' 121007  '],[' 80979   '],"[' 242933   (Atom=Atom', ' 68185 Body=Body', ' 39242 Other', ' 135506)']",[' Yes'],"[' 17677    (Eliminated', '    0 Frozen', ' 17677)']","[' 6321     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.87455'],[' 0'], ,[' 396.217'],[' 0'],[' 30.8774'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.52493e+09'],[' 1.37534e+09'],[' 0'],[' 1.66082e+10'],[' 0'],[' 0'],[' 3564 '],[' 6928 '],[' 2 '],[' 0 ']
