Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,TA41, ,[' 1'],[' 3209+'],[' 1607'],"[' 619.250s (Solving', ' 612.91s 1st Model', ' 390.66s Unsat', ' 0.00s)']",[' 618.516s'], ,[' 258572455'],"[' 7681321  (Analyzed', ' 7218131)']","[' 17018    (Average', ' 424.15 Last', ' 956862)']",[' 3644.5  '],"[' 1607     (Average Length', ' 791.67 Splits', ' 0)']","[' 7218131  (Deleted', ' 7164431)']","[' 511      (Ratio', '   0.01%)']","[' 19604    (Ratio', '   0.27%)']","[' 7218131  (Average Length', '   14.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7218131  (Average', ' 35.07 Max', ' 4134 Sum', ' 253155491)']","[' 7217899  (Average', ' 35.05 Max', ' 3648 Sum', ' 252991726 Ratio', '  99.94%)']","[' 232      (Average', ' 705.88 Max', ' 1849 Sum', ' 163765 Ratio', '   0.06%)']", ,[' 47010   '],[' 5731    '],[' 47552   '],[' 30066   '],"[' 90194    (Atom=Atom', ' 25339 Body=Body', ' 14595 Other', ' 50260)']",[' Yes'],"[' 6873     (Eliminated', '    0 Frozen', ' 6873)']","[' 2134     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.44519'],[' 0'], ,[' 326.831'],[' 0'],[' 17.5263'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.46207e+08'],[' 7.95217e+08'],[' 0'],[' 1.91456e+10'],[' 0'],[' 0'],[' 1161 '],[' 2332 ']
Solving...,TA42, ,[' 1'],[' 3381+'],[' 1693'],"[' 619.170s (Solving', ' 613.37s 1st Model', ' 291.26s Unsat', ' 0.00s)']",[' 617.859s'], ,[' 230351293'],"[' 11148330 (Analyzed', ' 10892023)']","[' 21632    (Average', ' 503.51 Last', ' 506040)']",[' 3575.3  '],"[' 1693     (Average Length', ' 831.92 Splits', ' 0)']","[' 10892023 (Deleted', ' 10790893)']","[' 598      (Ratio', '   0.01%)']","[' 16952    (Ratio', '   0.16%)']","[' 10892023 (Average Length', '   14.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10892023 (Average', ' 20.67 Max', ' 3913 Sum', ' 225129744)']","[' 10891757 (Average', ' 20.65 Max', ' 3689 Sum', ' 224904095 Ratio', '  99.90%)']","[' 266      (Average', ' 848.30 Max', ' 1603 Sum', ' 225649 Ratio', '   0.10%)']", ,[' 46714   '],[' 5635    '],[' 47366   '],[' 29908   '],"[' 89720    (Atom=Atom', ' 25225 Body=Body', ' 14551 Other', ' 49944)']",[' Yes'],"[' 6887     (Eliminated', '    0 Frozen', ' 6887)']","[' 1874     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.41966'],[' 0'], ,[' 367.474'],[' 0'],[' 16.4135'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.07959e+08'],[' 5.74447e+08'],[' 0'],[' 2.38438e+10'],[' 0'],[' 0'],[' 1319 '],[' 2331 ']
Solving...,TA43, ,[' 1'],[' 3531+'],[' 1768'],"[' 619.153s (Solving', ' 612.80s 1st Model', ' 577.22s Unsat', ' 0.00s)']",[' 618.125s'], ,[' 245647413'],"[' 7827940  (Analyzed', ' 7562916)']","[' 19172    (Average', ' 394.48 Last', ' 1029791)']",[' 3613.9  '],"[' 1768     (Average Length', ' 869.37 Splits', ' 0)']","[' 7562916  (Deleted', ' 7514336)']","[' 555      (Ratio', '   0.01%)']","[' 17592    (Ratio', '   0.23%)']","[' 7562916  (Average Length', '   13.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7562916  (Average', ' 31.75 Max', ' 4053 Sum', ' 240145719)']","[' 7562667  (Average', ' 31.73 Max', ' 3605 Sum', ' 239935288 Ratio', '  99.91%)']","[' 249      (Average', ' 845.10 Max', ' 1660 Sum', ' 210431 Ratio', '   0.09%)']", ,[' 46710   '],[' 5681    '],[' 47389   '],[' 30042   '],"[' 90122    (Atom=Atom', ' 25352 Body=Body', ' 14558 Other', ' 50212)']",[' Yes'],"[' 6960     (Eliminated', '    0 Frozen', ' 6960)']","[' 1954     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.4912'],[' 0'], ,[' 341.331'],[' 0'],[' 16.8222'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.88517e+08'],[' 7.41669e+08'],[' 0'],[' 2.05749e+10'],[' 0'],[' 0'],[' 1060 '],[' 2176 ']
Solving...,TA44, ,[' 1'],[' 3369+'],[' 1687'],"[' 619.144s (Solving', ' 612.70s 1st Model', ' 297.67s Unsat', ' 0.00s)']",[' 618.313s'], ,[' 253010024'],"[' 8284794  (Analyzed', ' 8147452)']","[' 16880    (Average', ' 482.67 Last', ' 460901)']",[' 3559.0  '],"[' 1687     (Average Length', ' 826.12 Splits', ' 0)']","[' 8147452  (Deleted', ' 8084350)']","[' 579      (Ratio', '   0.01%)']","[' 19477    (Ratio', '   0.24%)']","[' 8147452  (Average Length', '   15.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8147452  (Average', ' 30.43 Max', ' 3999 Sum', ' 247949494)']","[' 8147223  (Average', ' 30.41 Max', ' 3958 Sum', ' 247761508 Ratio', '  99.92%)']","[' 229      (Average', ' 820.90 Max', ' 1579 Sum', ' 187986 Ratio', '   0.08%)']", ,[' 46479   '],[' 5656    '],[' 47150   '],[' 30082   '],"[' 90242    (Atom=Atom', ' 25345 Body=Body', ' 14605 Other', ' 50292)']",[' Yes'],"[' 6927     (Eliminated', '    0 Frozen', ' 6927)']","[' 2249     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.43814'],[' 0'], ,[' 334.524'],[' 0'],[' 17.0385'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.7608e+08'],[' 7.31103e+08'],[' 0'],[' 2.01877e+10'],[' 0'],[' 0'],[' 1266 '],[' 2344 ']
Solving...,TA45, ,[' 1'],[' 3987+'],[' 1996'],"[' 619.592s (Solving', ' 612.15s 1st Model', ' 277.13s Unsat', ' 0.00s)']",[' 618.016s'], ,[' 265267179'],"[' 8696645  (Analyzed', ' 8526755)']","[' 18108    (Average', ' 470.88 Last', ' 337218)']",[' 3739.9  '],"[' 1996     (Average Length', ' 974.13 Splits', ' 0)']","[' 8526755  (Deleted', ' 8440869)']","[' 579      (Ratio', '   0.01%)']","[' 18906    (Ratio', '   0.22%)']","[' 8526755  (Average Length', '   14.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8526755  (Average', ' 30.41 Max', ' 4277 Sum', ' 259284926)']","[' 8526507  (Average', ' 30.38 Max', ' 4277 Sum', ' 259046778 Ratio', '  99.91%)']","[' 248      (Average', ' 960.27 Max', ' 1787 Sum', ' 238148 Ratio', '   0.09%)']", ,[' 46819   '],[' 5698    '],[' 47728   '],[' 30448   '],"[' 91340    (Atom=Atom', ' 25710 Body=Body', ' 14606 Other', ' 51024)']",[' Yes'],"[' 7207     (Eliminated', '    0 Frozen', ' 7207)']","[' 1888     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.69874'],[' 0'], ,[' 333.022'],[' 0'],[' 17.7072'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.8736e+08'],[' 7.39902e+08'],[' 0'],[' 1.9844e+10'],[' 0'],[' 0'],[' 1268 '],[' 2362 ']
Solving...,TA46, ,[' 1'],[' 3279+'],[' 1642'],"[' 618.906s (Solving', ' 612.92s 1st Model', ' 594.74s Unsat', ' 0.00s)']",[' 617.438s'], ,[' 233290151'],"[' 8280156  (Analyzed', ' 8157148)']","[' 18617    (Average', ' 438.16 Last', ' 3723954)']",[' 3558.9  '],"[' 1642     (Average Length', ' 807.34 Splits', ' 0)']","[' 8157148  (Deleted', ' 8096180)']","[' 563      (Ratio', '   0.01%)']","[' 19767    (Ratio', '   0.24%)']","[' 8157148  (Average Length', '   15.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8157148  (Average', ' 27.99 Max', ' 3967 Sum', ' 228296564)']","[' 8156908  (Average', ' 27.96 Max', ' 3783 Sum', ' 228103149 Ratio', '  99.92%)']","[' 240      (Average', ' 805.90 Max', ' 1558 Sum', ' 193415 Ratio', '   0.08%)']", ,[' 46836   '],[' 5717    '],[' 47435   '],[' 30160   '],"[' 90476    (Atom=Atom', ' 25408 Body=Body', ' 14620 Other', ' 50448)']",[' Yes'],"[' 6916     (Eliminated', '    0 Frozen', ' 6916)']","[' 2476     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.39632'],[' 0'], ,[' 348.495'],[' 0'],[' 16.6997'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.13245e+08'],[' 6.76482e+08'],[' 0'],[' 2.19762e+10'],[' 0'],[' 0'],[' 1368 '],[' 2385 ']
Solving...,TA47, ,[' 1'],[' 3363+'],[' 1684'],"[' 619.165s (Solving', ' 613.45s 1st Model', ' 276.08s Unsat', ' 0.00s)']",[' 618.516s'], ,[' 239166530'],"[' 10212844 (Analyzed', ' 9907787)']","[' 20392    (Average', ' 485.87 Last', ' 219602)']",[' 3579.0  '],"[' 1684     (Average Length', ' 830.82 Splits', ' 0)']","[' 9907787  (Deleted', ' 9812294)']","[' 554      (Ratio', '   0.01%)']","[' 17286    (Ratio', '   0.17%)']","[' 9907787  (Average Length', '   14.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9907787  (Average', ' 23.60 Max', ' 4076 Sum', ' 233861624)']","[' 9907590  (Average', ' 23.59 Max', ' 3790 Sum', ' 233697440 Ratio', '  99.93%)']","[' 197      (Average', ' 833.42 Max', ' 1612 Sum', ' 164184 Ratio', '   0.07%)']", ,[' 46916   '],[' 5694    '],[' 47579   '],[' 30147   '],"[' 90437    (Atom=Atom', ' 25412 Body=Body', ' 14603 Other', ' 50422)']",[' Yes'],"[' 6957     (Eliminated', '    0 Frozen', ' 6957)']","[' 2084     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.41742'],[' 0'], ,[' 358.753'],[' 0'],[' 16.909'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.55224e+08'],[' 6.18213e+08'],[' 0'],[' 2.19973e+10'],[' 0'],[' 0'],[' 1222 '],[' 2267 ']
Solving...,TA48, ,[' 1'],[' 3387+'],[' 1696'],"[' 619.304s (Solving', ' 612.66s 1st Model', ' 284.33s Unsat', ' 0.00s)']",[' 618.344s'], ,[' 232151221'],"[' 10227397 (Analyzed', ' 9970716)']","[' 20661    (Average', ' 482.59 Last', ' 937331)']",[' 3650.0  '],"[' 1696     (Average Length', ' 830.57 Splits', ' 0)']","[' 9970716  (Deleted', ' 9883864)']","[' 602      (Ratio', '   0.01%)']","[' 18948    (Ratio', '   0.19%)']","[' 9970716  (Average Length', '   16.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9970716  (Average', ' 22.74 Max', ' 3594 Sum', ' 226711594)']","[' 9970479  (Average', ' 22.72 Max', ' 3443 Sum', ' 226539429 Ratio', '  99.92%)']","[' 237      (Average', ' 726.43 Max', ' 1603 Sum', ' 172165 Ratio', '   0.08%)']", ,[' 46526   '],[' 5703    '],[' 47099   '],[' 29910   '],"[' 89726    (Atom=Atom', ' 25246 Body=Body', ' 14532 Other', ' 49948)']",[' Yes'],"[' 6876     (Eliminated', '    0 Frozen', ' 6876)']","[' 2130     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.48984'],[' 0'], ,[' 361.591'],[' 0'],[' 16.3768'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.25709e+08'],[' 5.92219e+08'],[' 0'],[' 2.31096e+10'],[' 0'],[' 0'],[' 1407 '],[' 2425 ']
Solving...,TA49, ,[' 1'],[' 3527+'],[' 1766'],"[' 619.589s (Solving', ' 612.86s 1st Model', ' 284.24s Unsat', ' 0.00s)']",[' 618.797s'], ,[' 246853718'],"[' 8265371  (Analyzed', ' 7698743)']","[' 16202    (Average', ' 475.17 Last', ' 375236)']",[' 3729.4  '],"[' 1766     (Average Length', ' 861.93 Splits', ' 0)']","[' 7698743  (Deleted', ' 7627844)']","[' 694      (Ratio', '   0.01%)']","[' 21445    (Ratio', '   0.28%)']","[' 7698743  (Average Length', '   16.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7698743  (Average', ' 31.29 Max', ' 4195 Sum', ' 240876549)']","[' 7698533  (Average', ' 31.27 Max', ' 3735 Sum', ' 240711915 Ratio', '  99.93%)']","[' 210      (Average', ' 783.97 Max', ' 1670 Sum', ' 164634 Ratio', '   0.07%)']", ,[' 47160   '],[' 5742    '],[' 47908   '],[' 30459   '],"[' 91373    (Atom=Atom', ' 25650 Body=Body', ' 14677 Other', ' 51046)']",[' Yes'],"[' 7090     (Eliminated', '    0 Frozen', ' 7090)']","[' 2294     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.57704'],[' 0'], ,[' 333.411'],[' 0'],[' 17.2032'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.80277e+08'],[' 7.43923e+08'],[' 0'],[' 1.99863e+10'],[' 0'],[' 0'],[' 1314 '],[' 2385 ']
Solving...,TA50, ,[' 1'],[' 4059+'],[' 2032'],"[' 619.177s (Solving', ' 612.18s 1st Model', ' 577.50s Unsat', ' 0.00s)']",[' 617.969s'], ,[' 239535625'],"[' 8404449  (Analyzed', ' 7832496)']","[' 19549    (Average', ' 400.66 Last', ' 1013641)']",[' 3772.1  '],"[' 2032     (Average Length', ' 988.75 Splits', ' 0)']","[' 7832496  (Deleted', ' 7784349)']","[' 582      (Ratio', '   0.01%)']","[' 16197    (Ratio', '   0.21%)']","[' 7832496  (Average Length', '   13.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7832496  (Average', ' 29.75 Max', ' 4492 Sum', ' 232987101)']","[' 7832246  (Average', ' 29.71 Max', ' 3943 Sum', ' 232729468 Ratio', '  99.89%)']","[' 250      (Average', ' 1030.53 Max', ' 1897 Sum', ' 257633 Ratio', '   0.11%)']", ,[' 47023   '],[' 5651    '],[' 48021   '],[' 30453   '],"[' 91355    (Atom=Atom', ' 25708 Body=Body', ' 14613 Other', ' 51034)']",[' Yes'],"[' 7249     (Eliminated', '    0 Frozen', ' 7249)']","[' 1749     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.67384'],[' 0'], ,[' 352.092'],[' 0'],[' 16.7798'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.30355e+08'],[' 6.83112e+08'],[' 0'],[' 2.15249e+10'],[' 0'],[' 0'],[' 1076 '],[' 2196 ']
