Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,Dmu36, ,[' 1'],[' 5329+'],[' 2667'],"[' 1006.726s (Solving', ' 980.43s 1st Model', ' 859.67s Unsat', ' 0.00s)']",[' 1003.625s'], ,[' 518679030'],"[' 3526784  (Analyzed', ' 1511675)']","[' 6546     (Average', ' 230.93 Last', ' 88128)']",[' 9146.1  '],"[' 2667     (Average Length', ' 1319.30 Splits', ' 0)']","[' 1511675  (Deleted', ' 1412444)']","[' 513      (Ratio', '   0.03%)']","[' 87709    (Ratio', '   5.80%)']","[' 1511675  (Average Length', '   30.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1511675  (Average', ' 328.29 Max', ' 9772 Sum', ' 496270153)']","[' 1510975  (Average', ' 327.68 Max', ' 8942 Sum', ' 495351373 Ratio', '  99.81%)']","[' 700      (Average', ' 1312.54 Max', ' 1314 Sum', ' 918780 Ratio', '   0.19%)']", ,[' 127738  '],[' 15154   '],[' 129328  '],[' 86367   '],"[' 259097   (Atom=Atom', ' 72211 Body=Body', ' 40604 Other', ' 146282)']",[' Yes'],"[' 17744    (Eliminated', '    0 Frozen', ' 17744)']","[' 10466    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.7765'],[' 0'], ,[' 351.587'],[' 0'],[' 31.4138'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.88905e+09'],[' 1.7571e+09'],[' 0'],[' 1.48772e+10'],[' 0'],[' 0'],[' 4812 '],[' 9025 '],[' 2 '],[' 0 ']
Solving...,Dmu37, ,[' 1'],[' 5507+'],[' 2756'],"[' 1006.727s (Solving', ' 980.64s 1st Model', ' 901.10s Unsat', ' 0.00s)']",[' 1003.844s'], ,[' 503474293'],"[' 3894062  (Analyzed', ' 1758788)']","[' 7265     (Average', ' 242.09 Last', ' 153752)']",[' 8632.2  '],"[' 2756     (Average Length', ' 1366.73 Splits', ' 0)']","[' 1758788  (Deleted', ' 1663218)']","[' 674      (Ratio', '   0.04%)']","[' 82939    (Ratio', '   4.72%)']","[' 1758788  (Average Length', '   29.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1758788  (Average', ' 273.89 Max', ' 9445 Sum', ' 481720996)']","[' 1758077  (Average', ' 273.36 Max', ' 8700 Sum', ' 480783187 Ratio', '  99.81%)']","[' 711      (Average', ' 1319.00 Max', ' 1319 Sum', ' 937809 Ratio', '   0.19%)']", ,[' 125031  '],[' 14254   '],[' 126730  '],[' 82754   '],"[' 248258   (Atom=Atom', ' 69498 Body=Body', ' 39704 Other', ' 139056)']",[' Yes'],"[' 16953    (Eliminated', '    0 Frozen', ' 16953)']","[' 10036    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.94619'],[' 0'], ,[' 372.885'],[' 0'],[' 30.9218'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.83385e+09'],[' 1.70006e+09'],[' 0'],[' 1.73033e+10'],[' 0'],[' 0'],[' 4552 '],[' 8773 '],[' 2 '],[' 0 ']
Solving...,Dmu38, ,[' 1'],[' 5019+'],[' 2512'],"[' 1005.534s (Solving', ' 982.90s 1st Model', ' 887.19s Unsat', ' 0.00s)']",[' 1002.203s'], ,[' 490415079'],"[' 3616937  (Analyzed', ' 1839166)']","[' 7243     (Average', ' 253.92 Last', ' 98480)']",[' 8347.9  '],"[' 2512     (Average Length', ' 1242.69 Splits', ' 0)']","[' 1839166  (Deleted', ' 1747689)']","[' 645      (Ratio', '   0.04%)']","[' 80967    (Ratio', '   4.40%)']","[' 1839166  (Average Length', '   28.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1839166  (Average', ' 256.21 Max', ' 9288 Sum', ' 471220751)']","[' 1838479  (Average', ' 255.71 Max', ' 7945 Sum', ' 470297405 Ratio', '  99.80%)']","[' 687      (Average', ' 1344.03 Max', ' 2048 Sum', ' 923346 Ratio', '   0.20%)']", ,[' 124131  '],[' 14035   '],[' 125578  '],[' 81635   '],"[' 244901   (Atom=Atom', ' 68598 Body=Body', ' 39485 Other', ' 136818)']",[' Yes'],"[' 16482    (Eliminated', '    0 Frozen', ' 16482)']","[' 9360     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.26856'],[' 0'], ,[' 380.541'],[' 0'],[' 30.1305'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.8383e+09'],[' 1.69893e+09'],[' 0'],[' 1.85368e+10'],[' 0'],[' 0'],[' 4719 '],[' 8706 '],[' 2 '],[' 0 ']
Solving...,Dmu39, ,[' 1'],[' 5297+'],[' 2651'],"[' 1006.300s (Solving', ' 980.98s 1st Model', ' 924.51s Unsat', ' 0.00s)']",[' 1003.234s'], ,[' 520098444'],"[' 3211385  (Analyzed', ' 1606829)']","[' 6613     (Average', ' 242.98 Last', ' 154112)']",[' 8776.5  '],"[' 2651     (Average Length', ' 1313.37 Splits', ' 0)']","[' 1606829  (Deleted', ' 1509640)']","[' 594      (Ratio', '   0.04%)']","[' 88110    (Ratio', '   5.48%)']","[' 1606829  (Average Length', '   30.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1606829  (Average', ' 310.42 Max', ' 9570 Sum', ' 498791318)']","[' 1606522  (Average', ' 310.16 Max', ' 9008 Sum', ' 498367965 Ratio', '  99.92%)']","[' 307      (Average', ' 1379.00 Max', ' 1379 Sum', ' 423353 Ratio', '   0.08%)']", ,[' 126416  '],[' 14722   '],[' 128008  '],[' 84601   '],"[' 253799   (Atom=Atom', ' 70877 Body=Body', ' 40172 Other', ' 142750)']",[' Yes'],"[' 17314    (Eliminated', '    0 Frozen', ' 17314)']","[' 4464     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.66131'],[' 0'], ,[' 348.957'],[' 0'],[' 31.4164'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.88563e+09'],[' 1.75613e+09'],[' 0'],[' 1.44741e+10'],[' 0'],[' 0'],[' 4766 '],[' 9346 '],[' 2 '],[' 0 ']
Solving...,Dmu40, ,[' 1'],[' 5261+'],[' 2633'],"[' 1006.068s (Solving', ' 981.60s 1st Model', ' 883.28s Unsat', ' 0.00s)']",[' 1003.297s'], ,[' 489177765'],"[' 3673037  (Analyzed', ' 1842553)']","[' 7515     (Average', ' 245.18 Last', ' 185187)']",[' 8368.9  '],"[' 2633     (Average Length', ' 1302.71 Splits', ' 0)']","[' 1842553  (Deleted', ' 1744905)']","[' 733      (Ratio', '   0.04%)']","[' 83421    (Ratio', '   4.53%)']","[' 1842553  (Average Length', '   28.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1842553  (Average', ' 254.66 Max', ' 9306 Sum', ' 469220285)']","[' 1841836  (Average', ' 254.13 Max', ' 7948 Sum', ' 468246599 Ratio', '  99.79%)']","[' 717      (Average', ' 1358.00 Max', ' 1358 Sum', ' 973686 Ratio', '   0.21%)']", ,[' 124338  '],[' 14064   '],[' 125906  '],[' 81873   '],"[' 245615   (Atom=Atom', ' 68807 Body=Body', ' 39514 Other', ' 137294)']",[' Yes'],"[' 16632    (Eliminated', '    0 Frozen', ' 16632)']","[' 9382     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.56532'],[' 0'], ,[' 378.27'],[' 0'],[' 29.9483'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.82543e+09'],[' 1.68828e+09'],[' 0'],[' 1.81523e+10'],[' 0'],[' 0'],[' 4511 '],[' 8655 '],[' 2 '],[' 0 ']
Solving...,Dmu76, ,[' 1'],[' 7097+'],[' 3551'],"[' 1006.993s (Solving', ' 976.93s 1st Model', ' 912.35s Unsat', ' 0.00s)']",[' 1003.094s'], ,[' 481917912'],"[' 4479441  (Analyzed', ' 2198150)']","[' 8867     (Average', ' 247.90 Last', ' 142522)']",[' 7830.7  '],"[' 3551     (Average Length', ' 1755.05 Splits', ' 0)']","[' 2198150  (Deleted', ' 2126776)']","[' 352      (Ratio', '   0.02%)']","[' 62058    (Ratio', '   2.82%)']","[' 2198150  (Average Length', '   22.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2198150  (Average', ' 208.62 Max', ' 8695 Sum', ' 458580307)']","[' 2197601  (Average', ' 208.15 Max', ' 8154 Sum', ' 457542697 Ratio', '  99.77%)']","[' 549      (Average', ' 1890.00 Max', ' 1890 Sum', ' 1037610 Ratio', '   0.23%)']", ,[' 118172  '],[' 11919   '],[' 120592  '],[' 73678   '],"[' 221030   (Atom=Atom', ' 62757 Body=Body', ' 37369 Other', ' 120904)']",[' Yes'],"[' 15339    (Eliminated', '    0 Frozen', ' 15339)']","[' 6589     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.02787'],[' 0'], ,[' 406.52'],[' 0'],[' 29.2252'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.7033e+09'],[' 1.53445e+09'],[' 0'],[' 2.09685e+10'],[' 0'],[' 0'],[' 3514 '],[' 6619 '],[' 2 '],[' 0 ']
Solving...,Dmu77, ,[' 1'],[' 7079+'],[' 3542'],"[' 1006.972s (Solving', ' 977.58s 1st Model', ' 815.46s Unsat', ' 0.00s)']",[' 1003.813s'], ,[' 482553672'],"[' 4570796  (Analyzed', ' 2242359)']","[' 8818     (Average', ' 254.29 Last', ' 232063)']",[' 7799.1  '],"[' 3542     (Average Length', ' 1747.22 Splits', ' 0)']","[' 2242359  (Deleted', ' 2169524)']","[' 430      (Ratio', '   0.02%)']","[' 62623    (Ratio', '   2.79%)']","[' 2242359  (Average Length', '   22.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2242359  (Average', ' 204.83 Max', ' 8609 Sum', ' 459300709)']","[' 2241838  (Average', ' 204.40 Max', ' 7032 Sum', ' 458327875 Ratio', '  99.79%)']","[' 521      (Average', ' 1867.24 Max', ' 4594 Sum', ' 972834 Ratio', '   0.21%)']", ,[' 118107  '],[' 11900   '],[' 120511  '],[' 73598   '],"[' 220790   (Atom=Atom', ' 62696 Body=Body', ' 37350 Other', ' 120744)']",[' Yes'],"[' 15304    (Eliminated', '    0 Frozen', ' 15304)']","[' 6669     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.00501'],[' 0'], ,[' 412.003'],[' 0'],[' 29.1835'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.66527e+09'],[' 1.50197e+09'],[' 0'],[' 2.17916e+10'],[' 0'],[' 0'],[' 3249 '],[' 6960 '],[' 2 '],[' 0 ']
Solving...,Dmu78, ,[' 1'],[' 6171+'],[' 3088'],"[' 1005.994s (Solving', ' 979.43s 1st Model', ' 865.97s Unsat', ' 0.00s)']",[' 1002.234s'], ,[' 473160422'],"[' 4406352  (Analyzed', ' 2333062)']","[' 8634     (Average', ' 270.22 Last', ' 101002)']",[' 7642.3  '],"[' 3088     (Average Length', ' 1529.78 Splits', ' 0)']","[' 2333062  (Deleted', ' 2257966)']","[' 381      (Ratio', '   0.02%)']","[' 65006    (Ratio', '   2.79%)']","[' 2333062  (Average Length', '   22.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2333062  (Average', ' 193.98 Max', ' 7952 Sum', ' 452563736)']","[' 2332475  (Average', ' 193.56 Max', ' 6661 Sum', ' 451595186 Ratio', '  99.79%)']","[' 587      (Average', ' 1650.00 Max', ' 1650 Sum', ' 968550 Ratio', '   0.21%)']", ,[' 117815  '],[' 11955   '],[' 119794  '],[' 73359   '],"[' 220073   (Atom=Atom', ' 62402 Body=Body', ' 37405 Other', ' 120266)']",[' Yes'],"[' 14934    (Eliminated', '    0 Frozen', ' 14934)']","[' 7510     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.19579'],[' 0'], ,[' 414.702'],[' 0'],[' 29.2677'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.66375e+09'],[' 1.50078e+09'],[' 0'],[' 2.17937e+10'],[' 0'],[' 0'],[' 3373 '],[' 6908 '],[' 2 '],[' 0 ']
Solving...,Dmu79, ,[' 1'],[' 7337+'],[' 3671'],"[' 1007.090s (Solving', ' 975.28s 1st Model', ' 853.08s Unsat', ' 0.00s)']",[' 1003.813s'], ,[' 491123095'],"[' 5178728  (Analyzed', ' 2472825)']","[' 9471     (Average', ' 261.09 Last', ' 186535)']",[' 7975.6  '],"[' 3671     (Average Length', ' 1809.54 Splits', ' 0)']","[' 2472825  (Deleted', ' 2398119)']","[' 376      (Ratio', '   0.02%)']","[' 60467    (Ratio', '   2.45%)']","[' 2472825  (Average Length', '   21.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2472825  (Average', ' 188.54 Max', ' 8609 Sum', ' 466229493)']","[' 2472224  (Average', ' 188.10 Max', ' 6850 Sum', ' 465129062 Ratio', '  99.76%)']","[' 601      (Average', ' 1831.00 Max', ' 1831 Sum', ' 1100431 Ratio', '   0.24%)']", ,[' 118262  '],[' 11908   '],[' 120799  '],[' 73765   '],"[' 221291   (Atom=Atom', ' 62855 Body=Body', ' 37358 Other', ' 121078)']",[' Yes'],"[' 15445    (Eliminated', '    0 Frozen', ' 15445)']","[' 7331     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.3438'],[' 0'], ,[' 416.676'],[' 0'],[' 29.9373'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.65001e+09'],[' 1.4765e+09'],[' 0'],[' 2.15935e+10'],[' 0'],[' 0'],[' 3511 '],[' 6700 '],[' 2 '],[' 0 ']
Solving...,Dmu80, ,[' 1'],[' 7131+'],[' 3568'],"[' 1006.617s (Solving', ' 976.11s 1st Model', ' 895.57s Unsat', ' 0.00s)']",[' 1003.328s'], ,[' 477711114'],"[' 5176505  (Analyzed', ' 2247367)']","[' 8886     (Average', ' 252.91 Last', ' 197704)']",[' 7984.6  '],"[' 3568     (Average Length', ' 1762.83 Splits', ' 0)']","[' 2247367  (Deleted', ' 2172822)']","[' 354      (Ratio', '   0.02%)']","[' 61317    (Ratio', '   2.73%)']","[' 2247367  (Average Length', '   22.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2247367  (Average', ' 201.59 Max', ' 8681 Sum', ' 453045386)']","[' 2246796  (Average', ' 201.14 Max', ' 8057 Sum', ' 452043852 Ratio', '  99.78%)']","[' 571      (Average', ' 1754.00 Max', ' 1754 Sum', ' 1001534 Ratio', '   0.22%)']", ,[' 118445  '],[' 11994   '],[' 120911  '],[' 74000   '],"[' 221996   (Atom=Atom', ' 63004 Body=Body', ' 37444 Other', ' 121548)']",[' Yes'],"[' 15460    (Eliminated', '    0 Frozen', ' 15460)']","[' 7214     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.11372'],[' 0'], ,[' 415.313'],[' 0'],[' 29.1413'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.6945e+09'],[' 1.52473e+09'],[' 0'],[' 2.22196e+10'],[' 0'],[' 0'],[' 3455 '],[' 6782 '],[' 2 '],[' 0 ']
