Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, ,[' 1'],[' 7307+'],[' 3656'],"[' 606.641s (Solving', ' 578.35s 1st Model', ' 465.96s Unsat', ' 0.00s)']",[' 603.438s'], ,[' 342354904'],"[' 4118011  (Analyzed', ' 1110943)']","[' 5654     (Average', ' 196.49 Last', ' 116401)']",[' 8832.6  '],"[' 3656     (Average Length', ' 1781.88 Splits', ' 0)']","[' 1110943  (Deleted', ' 1052748)']","[' 257      (Ratio', '   0.02%)']","[' 49139    (Ratio', '   4.42%)']","[' 1110943  (Average Length', '   22.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1110943  (Average', ' 282.73 Max', ' 10202 Sum', ' 314101695)']","[' 1110485  (Average', ' 281.93 Max', ' 8331 Sum', ' 313213633 Ratio', '  99.72%)']","[' 458      (Average', ' 1939.00 Max', ' 1939 Sum', ' 888062 Ratio', '   0.28%)']", ,[' 148332  '],[' 12184   '],[' 145681  '],[' 67594   '],"[' 243078   (Atom=Atom', ' 69223 Body=Body', ' 39092 Other', ' 134763)']",[' Yes'],"[' 15624    (Eliminated', '    0 Frozen', ' 15624)']","[' 4802     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.96404'],[' 0'], ,[' 207.699'],[' 0'],[' 20.4275'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.66178e+08'],[' 7.73012e+08'],[' 0'],[' 7.61506e+09'],[' 0'],[' 0'],[' 1824 '],[' 3571 '],[' 2 '],[' 0 ']
Solving...,TA62, ,[' 1'],[' 6319+'],[' 3162'],"[' 605.662s (Solving', ' 580.56s 1st Model', ' 418.88s Unsat', ' 0.00s)']",[' 603.313s'], ,[' 344652170'],"[' 4273963  (Analyzed', ' 1054211)']","[' 5372     (Average', ' 196.24 Last', ' 86625)']",[' 8943.3  '],"[' 3162     (Average Length', ' 1546.37 Splits', ' 0)']","[' 1054211  (Deleted', ' 996197)']","[' 219      (Ratio', '   0.02%)']","[' 50896    (Ratio', '   4.83%)']","[' 1054211  (Average Length', '   22.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1054211  (Average', ' 302.21 Max', ' 8907 Sum', ' 318595404)']","[' 1053578  (Average', ' 301.29 Max', ' 8591 Sum', ' 317623116 Ratio', '  99.69%)']","[' 633      (Average', ' 1536.00 Max', ' 1536 Sum', ' 972288 Ratio', '   0.31%)']", ,[' 148631  '],[' 12306   '],[' 145478  '],[' 67710   '],"[' 243304   (Atom=Atom', ' 69095 Body=Body', ' 39458 Other', ' 134751)']",[' Yes'],"[' 15305    (Eliminated', '    0 Frozen', ' 15305)']","[' 5736     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.36514'],[' 0'], ,[' 211.373'],[' 0'],[' 20.2967'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.94806e+08'],[' 8.03351e+08'],[' 0'],[' 7.8115e+09'],[' 0'],[' 0'],[' 1849 '],[' 3642 '],[' 2 '],[' 0 ']
Solving...,TA63, ,[' 1'],[' 6365+'],[' 3185'],"[' 605.587s (Solving', ' 581.59s 1st Model', ' 340.84s Unsat', ' 0.00s)']",[' 602.391s'], ,[' 347060374'],"[' 3922457  (Analyzed', ' 1133889)']","[' 5273     (Average', ' 215.04 Last', ' 96044)']",[' 8552.4  '],"[' 3185     (Average Length', ' 1559.38 Splits', ' 0)']","[' 1133889  (Deleted', ' 1076226)']","[' 234      (Ratio', '   0.02%)']","[' 50514    (Ratio', '   4.45%)']","[' 1133889  (Average Length', '   21.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1133889  (Average', ' 284.56 Max', ' 9443 Sum', ' 322659593)']","[' 1133291  (Average', ' 283.62 Max', ' 8594 Sum', ' 321592761 Ratio', '  99.67%)']","[' 598      (Average', ' 1784.00 Max', ' 1784 Sum', ' 1066832 Ratio', '   0.33%)']", ,[' 147393  '],[' 12112   '],[' 144335  '],[' 66763   '],"[' 240657   (Atom=Atom', ' 68536 Body=Body', ' 38876 Other', ' 133245)']",[' Yes'],"[' 15109    (Eliminated', '    0 Frozen', ' 15109)']","[' 5854     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.11687'],[' 0'], ,[' 212.128'],[' 0'],[' 20.8002'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.05053e+08'],[' 8.11098e+08'],[' 0'],[' 7.67188e+09'],[' 0'],[' 0'],[' 1775 '],[' 3357 '],[' 2 '],[' 0 ']
Solving...,TA64, ,[' 1'],[' 6521+'],[' 3263'],"[' 606.197s (Solving', ' 579.09s 1st Model', ' 412.68s Unsat', ' 0.00s)']",[' 602.063s'], ,[' 323249562'],"[' 4593967  (Analyzed', ' 1022452)']","[' 5444     (Average', ' 187.81 Last', ' 118035)']",[' 8845.7  '],"[' 3263     (Average Length', ' 1588.10 Splits', ' 0)']","[' 1022452  (Deleted', ' 965831)']","[' 223      (Ratio', '   0.02%)']","[' 47379    (Ratio', '   4.63%)']","[' 1022452  (Average Length', '   21.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1022452  (Average', ' 290.14 Max', ' 8931 Sum', ' 296656755)']","[' 1021830  (Average', ' 289.12 Max', ' 8931 Sum', ' 295614283 Ratio', '  99.65%)']","[' 622      (Average', ' 1676.00 Max', ' 1676 Sum', ' 1042472 Ratio', '   0.35%)']", ,[' 148758  '],[' 12310   '],[' 145679  '],[' 67831   '],"[' 243663   (Atom=Atom', ' 69208 Body=Body', ' 39470 Other', ' 134985)']",[' Yes'],"[' 15385    (Eliminated', '    0 Frozen', ' 15385)']","[' 5833     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.7893'],[' 0'], ,[' 220.323'],[' 0'],[' 19.8555'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.1206e+08'],[' 7.26465e+08'],[' 0'],[' 8.03486e+09'],[' 0'],[' 0'],[' 1810 '],[' 3423 '],[' 2 '],[' 0 ']
Solving...,TA65, ,[' 1'],[' 7065+'],[' 3535'],"[' 606.577s (Solving', ' 578.95s 1st Model', ' 462.56s Unsat', ' 0.00s)']",[' 601.078s'], ,[' 318101829'],"[' 4236717  (Analyzed', ' 927327)']","[' 5190     (Average', ' 178.68 Last', ' 88447)']",[' 8651.9  '],"[' 3535     (Average Length', ' 1726.07 Splits', ' 0)']","[' 927327   (Deleted', ' 873258)']","[' 196      (Ratio', '   0.02%)']","[' 48325    (Ratio', '   5.21%)']","[' 927327   (Average Length', '   22.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 927327   (Average', ' 314.09 Max', ' 10094 Sum', ' 291266443)']","[' 926721   (Average', ' 312.77 Max', ' 8073 Sum', ' 290040218 Ratio', '  99.58%)']","[' 606      (Average', ' 2023.47 Max', ' 3520 Sum', ' 1226225 Ratio', '   0.42%)']", ,[' 148120  '],[' 12170   '],[' 145320  '],[' 67403   '],"[' 242519   (Atom=Atom', ' 69060 Body=Body', ' 39050 Other', ' 134409)']",[' Yes'],"[' 15454    (Eliminated', '    0 Frozen', ' 15454)']","[' 5304     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.82725'],[' 0'], ,[' 212.493'],[' 0'],[' 20.2725'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.84939e+08'],[' 7.03552e+08'],[' 0'],[' 7.62938e+09'],[' 0'],[' 0'],[' 1725 '],[' 3450 '],[' 2 '],[' 0 ']
Solving...,TA66, ,[' 1'],[' 7231+'],[' 3618'],"[' 607.324s (Solving', ' 576.62s 1st Model', ' 420.29s Unsat', ' 0.00s)']",[' 603.891s'], ,[' 317102353'],"[' 3980234  (Analyzed', ' 937383)']","[' 5345     (Average', ' 175.38 Last', ' 66217)']",[' 8967.0  '],"[' 3618     (Average Length', ' 1754.64 Splits', ' 0)']","[' 937383   (Deleted', ' 883344)']","[' 188      (Ratio', '   0.02%)']","[' 47205    (Ratio', '   5.04%)']","[' 937383   (Average Length', '   22.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 937383   (Average', ' 307.86 Max', ' 10244 Sum', ' 288583569)']","[' 936800   (Average', ' 306.68 Max', ' 9029 Sum', ' 287473537 Ratio', '  99.62%)']","[' 583      (Average', ' 1904.00 Max', ' 1904 Sum', ' 1110032 Ratio', '   0.38%)']", ,[' 148580  '],[' 12228   '],[' 145808  '],[' 67776   '],"[' 243580   (Atom=Atom', ' 69317 Body=Body', ' 39224 Other', ' 135039)']",[' Yes'],"[' 15569    (Eliminated', '    0 Frozen', ' 15569)']","[' 5359     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.50311'],[' 0'], ,[' 208.023'],[' 0'],[' 20.0466'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.78031e+08'],[' 6.96074e+08'],[' 0'],[' 7.18605e+09'],[' 0'],[' 0'],[' 1782 '],[' 3528 '],[' 2 '],[' 0 ']
Solving...,TA67, ,[' 1'],[' 7021+'],[' 3513'],"[' 606.509s (Solving', ' 578.48s 1st Model', ' 437.39s Unsat', ' 0.00s)']",[' 603.281s'], ,[' 328761112'],"[' 4762552  (Analyzed', ' 1044539)']","[' 5617     (Average', ' 185.96 Last', ' 128795)']",[' 8793.3  '],"[' 3513     (Average Length', ' 1715.40 Splits', ' 0)']","[' 1044539  (Deleted', ' 987723)']","[' 216      (Ratio', '   0.02%)']","[' 47666    (Ratio', '   4.56%)']","[' 1044539  (Average Length', '   22.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1044539  (Average', ' 287.97 Max', ' 9648 Sum', ' 300796308)']","[' 1044005  (Average', ' 287.05 Max', ' 8297 Sum', ' 299830302 Ratio', '  99.68%)']","[' 534      (Average', ' 1809.00 Max', ' 1809 Sum', ' 966006 Ratio', '   0.32%)']", ,[' 147773  '],[' 12120   '],[' 145012  '],[' 67131   '],"[' 241753   (Atom=Atom', ' 68888 Body=Body', ' 38900 Other', ' 133965)']",[' Yes'],"[' 15418    (Eliminated', '    0 Frozen', ' 15418)']","[' 5346     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.01997'],[' 0'], ,[' 219.706'],[' 0'],[' 19.7038'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.17895e+08'],[' 7.29775e+08'],[' 0'],[' 8.32814e+09'],[' 0'],[' 0'],[' 1869 '],[' 3464 '],[' 2 '],[' 0 ']
Solving...,TA68, ,[' 1'],[' 6631+'],[' 3318'],"[' 606.025s (Solving', ' 579.56s 1st Model', ' 451.55s Unsat', ' 0.00s)']",[' 601.938s'], ,[' 330329651'],"[' 3939085  (Analyzed', ' 994523)']","[' 5317     (Average', ' 187.05 Last', ' 125969)']",[' 8760.9  '],"[' 3318     (Average Length', ' 1614.99 Splits', ' 0)']","[' 994523   (Deleted', ' 940616)']","[' 220      (Ratio', '   0.02%)']","[' 47399    (Ratio', '   4.77%)']","[' 994523   (Average Length', '   21.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 994523   (Average', ' 305.95 Max', ' 9178 Sum', ' 304278762)']","[' 993894   (Average', ' 304.88 Max', ' 8939 Sum', ' 303208833 Ratio', '  99.65%)']","[' 629      (Average', ' 1701.00 Max', ' 1701 Sum', ' 1069929 Ratio', '   0.35%)']", ,[' 147812  '],[' 12156   '],[' 144861  '],[' 67116   '],"[' 241672   (Atom=Atom', ' 68801 Body=Body', ' 39008 Other', ' 133863)']",[' Yes'],"[' 15282    (Eliminated', '    0 Frozen', ' 15282)']","[' 5938     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.57079'],[' 0'], ,[' 208.39'],[' 0'],[' 20.6001'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.31286e+08'],[' 7.46113e+08'],[' 0'],[' 7.07261e+09'],[' 0'],[' 0'],[' 1764 '],[' 3424 '],[' 2 '],[' 0 ']
Solving...,TA69, ,[' 1'],[' 6671+'],[' 3338'],"[' 606.898s (Solving', ' 577.54s 1st Model', ' 363.47s Unsat', ' 0.00s)']",[' 603.125s'], ,[' 315939714'],"[' 4421541  (Analyzed', ' 946844)']","[' 5064     (Average', ' 186.98 Last', ' 93327)']",[' 8918.6  '],"[' 3338     (Average Length', ' 1631.93 Splits', ' 0)']","[' 946844   (Deleted', ' 891143)']","[' 227      (Ratio', '   0.02%)']","[' 48662    (Ratio', '   5.14%)']","[' 946844   (Average Length', '   23.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 946844   (Average', ' 305.23 Max', ' 9352 Sum', ' 289001923)']","[' 946062   (Average', ' 303.90 Max', ' 8553 Sum', ' 287742903 Ratio', '  99.56%)']","[' 782      (Average', ' 1610.00 Max', ' 1610 Sum', ' 1259020 Ratio', '   0.44%)']", ,[' 148430  '],[' 12248   '],[' 145463  '],[' 67596   '],"[' 243020   (Atom=Atom', ' 69097 Body=Body', ' 39284 Other', ' 134639)']",[' Yes'],"[' 15404    (Eliminated', '    0 Frozen', ' 15404)']","[' 6048     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.18786'],[' 0'], ,[' 218.375'],[' 0'],[' 19.8836'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.78621e+08'],[' 6.98208e+08'],[' 0'],[' 7.85657e+09'],[' 0'],[' 0'],[' 1948 '],[' 3760 '],[' 2 '],[' 0 ']
Solving...,TA70, ,[' 1'],[' 6445+'],[' 3225'],"[' 606.539s (Solving', ' 579.22s 1st Model', ' 320.12s Unsat', ' 0.00s)']",[' 602.391s'], ,[' 315458124'],"[' 4004065  (Analyzed', ' 987794)']","[' 4756     (Average', ' 207.69 Last', ' 173301)']",[' 8917.3  '],"[' 3225     (Average Length', ' 1573.27 Splits', ' 0)']","[' 987794   (Deleted', ' 927801)']","[' 280      (Ratio', '   0.03%)']","[' 50690    (Ratio', '   5.13%)']","[' 987794   (Average Length', '   24.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 987794   (Average', ' 293.05 Max', ' 10115 Sum', ' 289474695)']","[' 987113   (Average', ' 291.91 Max', ' 8457 Sum', ' 288345597 Ratio', '  99.61%)']","[' 681      (Average', ' 1658.00 Max', ' 1658 Sum', ' 1129098 Ratio', '   0.39%)']", ,[' 149370  '],[' 12410   '],[' 146229  '],[' 68293   '],"[' 244949   (Atom=Atom', ' 69470 Body=Body', ' 39770 Other', ' 135709)']",[' Yes'],"[' 15473    (Eliminated', '    0 Frozen', ' 15473)']","[' 6133     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.6569'],[' 0'], ,[' 216.523'],[' 0'],[' 20.1214'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.51111e+08'],[' 6.73131e+08'],[' 0'],[' 7.40932e+09'],[' 0'],[' 0'],[' 2054 '],[' 3991 '],[' 2 '],[' 0 ']
