Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 4041+'],[' 2025'],"[' 1002.596s (Solving', ' 990.78s 1st Model', ' 222.76s Unsat', ' 0.00s)']",[' 999.750s'], ,[' 221047722'],"[' 21121964 (Analyzed', ' 20950976)']","[' 39979    (Average', ' 524.05 Last', ' 341010)']",[' 3136.4  '],"[' 2025     (Average Length', ' 943.43 Splits', ' 0)']","[' 20950976 (Deleted', ' 20717729)']","[' 517      (Ratio', '   0.00%)']","[' 28739    (Ratio', '   0.14%)']","[' 20950976 (Average Length', '   13.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 20950976 (Average', ' 10.31 Max', ' 3012 Sum', ' 216098261)']","[' 20950409 (Average', ' 10.29 Max', ' 3012 Sum', ' 215585885 Ratio', '  99.76%)']","[' 567      (Average', ' 903.66 Max', ' 1788 Sum', ' 512376 Ratio', '   0.24%)']", ,[' 88978   '],[' 6564    '],[' 90018   '],[' 53412   '],"[' 160232   (Atom=Atom', ' 47596 Body=Body', ' 25639 Other', ' 86997)']",[' Yes'],"[' 8351     (Eliminated', '    0 Frozen', ' 8351)']","[' 3949     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.62737'],[' 0'], ,[' 686.088'],[' 0'],[' 19.0488'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.93505e+08'],[' 6.42571e+08'],[' 0'],[' 5.81047e+10'],[' 0'],[' 0'],[' 948 '],[' 1613 '],[' 2336 '],[' 2944 '],[' 4 '],[' 0 ']
Solving...,TA52, ,[' 1'],[' 3695+'],[' 1852'],"[' 1002.384s (Solving', ' 991.52s 1st Model', ' 36.58s Unsat', ' 0.00s)']",[' 1000.000s'], ,[' 224167975'],"[' 18220479 (Analyzed', ' 18122939)']","[' 31872    (Average', ' 568.62 Last', ' 35844)']",[' 3210.3  '],"[' 1852     (Average Length', ' 875.11 Splits', ' 0)']","[' 18122939 (Deleted', ' 17938627)']","[' 541      (Ratio', '   0.00%)']","[' 29385    (Ratio', '   0.16%)']","[' 18122939 (Average Length', '   15.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 18122939 (Average', ' 12.10 Max', ' 3238 Sum', ' 219339110)']","[' 18122398 (Average', ' 12.08 Max', ' 3238 Sum', ' 218881605 Ratio', '  99.79%)']","[' 541      (Average', ' 845.67 Max', ' 1674 Sum', ' 457505 Ratio', '   0.21%)']", ,[' 89062   '],[' 6619    '],[' 89992   '],[' 53658   '],"[' 160970   (Atom=Atom', ' 47787 Body=Body', ' 25694 Other', ' 87489)']",[' Yes'],"[' 8292     (Eliminated', '    0 Frozen', ' 8292)']","[' 4082     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.42704'],[' 0'], ,[' 695.929'],[' 0'],[' 18.6072'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.07719e+08'],[' 6.5516e+08'],[' 0'],[' 6.19395e+10'],[' 0'],[' 0'],[' 921 '],[' 1793 '],[' 2527 '],[' 3136 '],[' 4 '],[' 0 ']
Solving...,TA53, ,[' 1'],[' 3977+'],[' 1993'],"[' 1002.627s (Solving', ' 991.00s 1st Model', ' 95.93s Unsat', ' 0.00s)']",[' 999.953s'], ,[' 193934605'],"[' 22952026 (Analyzed', ' 22740775)']","[' 43071    (Average', ' 527.98 Last', ' 54867)']",[' 3195.0  '],"[' 1993     (Average Length', ' 924.21 Splits', ' 0)']","[' 22740775 (Deleted', ' 22421059)']","[' 500      (Ratio', '   0.00%)']","[' 27602    (Ratio', '   0.12%)']","[' 22740775 (Average Length', '   12.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 22740775 (Average', '  8.31 Max', ' 3530 Sum', ' 188885064)']","[' 22740192 (Average', '  8.28 Max', ' 3055 Sum', ' 188348814 Ratio', '  99.72%)']","[' 583      (Average', ' 919.81 Max', ' 1718 Sum', ' 536250 Ratio', '   0.28%)']", ,[' 89058   '],[' 6540    '],[' 90057   '],[' 53370   '],"[' 160106   (Atom=Atom', ' 47578 Body=Body', ' 25615 Other', ' 86913)']",[' Yes'],"[' 8285     (Eliminated', '    0 Frozen', ' 8285)']","[' 3993     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.58315'],[' 0'], ,[' 706.529'],[' 0'],[' 17.8147'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.78232e+08'],[' 5.44666e+08'],[' 0'],[' 6.22979e+10'],[' 0'],[' 0'],[' 870 '],[' 1517 '],[' 2211 '],[' 2828 '],[' 4 '],[' 0 ']
Solving...,TA54, ,[' 1'],[' 3925+'],[' 1967'],"[' 1002.609s (Solving', ' 990.86s 1st Model', ' 110.97s Unsat', ' 0.00s)']",[' 999.438s'], ,[' 223837117'],"[' 22086293 (Analyzed', ' 21916758)']","[' 39608    (Average', ' 553.34 Last', ' 140256)']",[' 3116.0  '],"[' 1967     (Average Length', ' 922.10 Splits', ' 0)']","[' 21916758 (Deleted', ' 21635672)']","[' 518      (Ratio', '   0.00%)']","[' 30387    (Ratio', '   0.14%)']","[' 21916758 (Average Length', '   13.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 21916758 (Average', '  9.99 Max', ' 2925 Sum', ' 218960842)']","[' 21916180 (Average', '  9.97 Max', ' 2925 Sum', ' 218434573 Ratio', '  99.76%)']","[' 578      (Average', ' 910.50 Max', ' 1725 Sum', ' 526269 Ratio', '   0.24%)']", ,[' 89034   '],[' 6581    '],[' 90042   '],[' 53289   '],"[' 159863   (Atom=Atom', ' 47456 Body=Body', ' 25656 Other', ' 86751)']",[' Yes'],"[' 8317     (Eliminated', '    0 Frozen', ' 8317)']","[' 4279     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.64644'],[' 0'], ,[' 678.564'],[' 0'],[' 18.9593'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.13565e+08'],[' 6.62002e+08'],[' 0'],[' 5.77907e+10'],[' 0'],[' 0'],[' 971 '],[' 1650 '],[' 2284 '],[' 2907 '],[' 4 '],[' 0 ']
Solving...,TA55, ,[' 1'],[' 3997+'],[' 2003'],"[' 1002.767s (Solving', ' 990.56s 1st Model', ' 333.43s Unsat', ' 0.00s)']",[' 1000.609s'], ,[' 238148041'],"[' 17445064 (Analyzed', ' 17329162)']","[' 32333    (Average', ' 535.96 Last', ' 796729)']",[' 3082.5  '],"[' 2003     (Average Length', ' 942.71 Splits', ' 0)']","[' 17329162 (Deleted', ' 17148175)']","[' 621      (Ratio', '   0.00%)']","[' 30703    (Ratio', '   0.18%)']","[' 17329162 (Average Length', '   13.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 17329162 (Average', ' 13.47 Max', ' 2921 Sum', ' 233355479)']","[' 17328579 (Average', ' 13.44 Max', ' 2921 Sum', ' 232861132 Ratio', '  99.79%)']","[' 583      (Average', ' 847.94 Max', ' 1806 Sum', ' 494347 Ratio', '   0.21%)']", ,[' 88798   '],[' 6528    '],[' 89854   '],[' 53196   '],"[' 159584   (Atom=Atom', ' 47416 Body=Body', ' 25603 Other', ' 86565)']",[' Yes'],"[' 8333     (Eliminated', '    0 Frozen', ' 8333)']","[' 4324     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.72901'],[' 0'], ,[' 673.91'],[' 0'],[' 19.0902'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.17475e+08'],[' 7.4681e+08'],[' 0'],[' 5.81024e+10'],[' 0'],[' 0'],[' 849 '],[' 1568 '],[' 2301 '],[' 2869 '],[' 4 '],[' 0 ']
Solving...,TA56, ,[' 1'],[' 3397+'],[' 1703'],"[' 1002.283s (Solving', ' 992.14s 1st Model', ' 212.11s Unsat', ' 0.00s)']",[' 999.531s'], ,[' 179225264'],"[' 22166045 (Analyzed', ' 22036911)']","[' 40312    (Average', ' 546.66 Last', ' 314811)']",[' 3176.5  '],"[' 1703     (Average Length', ' 800.23 Splits', ' 0)']","[' 22036911 (Deleted', ' 21770008)']","[' 481      (Ratio', '   0.00%)']","[' 25135    (Ratio', '   0.11%)']","[' 22036911 (Average Length', '   13.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 22036911 (Average', '  7.92 Max', ' 3258 Sum', ' 174617405)']","[' 22036360 (Average', '  7.91 Max', ' 3258 Sum', ' 174214565 Ratio', '  99.77%)']","[' 551      (Average', ' 731.11 Max', ' 1529 Sum', ' 402840 Ratio', '   0.23%)']", ,[' 88647   '],[' 6547    '],[' 89450   '],[' 53053   '],"[' 159155   (Atom=Atom', ' 47254 Body=Body', ' 25622 Other', ' 86279)']",[' Yes'],"[' 8080     (Eliminated', '    0 Frozen', ' 8080)']","[' 2958     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.3123'],[' 0'], ,[' 735.001'],[' 0'],[' 17.0328'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.94179e+08'],[' 4.70192e+08'],[' 0'],[' 6.48153e+10'],[' 0'],[' 0'],[' 951 '],[' 1788 '],[' 2437 '],[' 3066 '],[' 4 '],[' 0 ']
Solving...,TA57, ,[' 1'],[' 3447+'],[' 1728'],"[' 1002.271s (Solving', ' 991.83s 1st Model', ' 30.91s Unsat', ' 0.00s)']",[' 999.516s'], ,[' 165247984'],"[' 22165633 (Analyzed', ' 22061116)']","[' 39848    (Average', ' 553.63 Last', ' 22975)']",[' 3258.4  '],"[' 1728     (Average Length', ' 819.86 Splits', ' 0)']","[' 22061116 (Deleted', ' 21804872)']","[' 420      (Ratio', '   0.00%)']","[' 24661    (Ratio', '   0.11%)']","[' 22061116 (Average Length', '   14.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 22061116 (Average', '  7.28 Max', ' 3215 Sum', ' 160533679)']","[' 22060499 (Average', '  7.26 Max', ' 3215 Sum', ' 160064662 Ratio', '  99.71%)']","[' 617      (Average', ' 760.16 Max', ' 3152 Sum', ' 469017 Ratio', '   0.29%)']", ,[' 88770   '],[' 6561    '],[' 89600   '],[' 53034   '],"[' 159098   (Atom=Atom', ' 47221 Body=Body', ' 25636 Other', ' 86241)']",[' Yes'],"[' 8133     (Eliminated', '    0 Frozen', ' 8133)']","[' 3389     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.3798'],[' 0'], ,[' 754.812'],[' 0'],[' 17.1979'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.26079e+08'],[' 4.14852e+08'],[' 0'],[' 6.89788e+10'],[' 0'],[' 0'],[' 1052 '],[' 1845 '],[' 2668 '],[' 3273 '],[' 4 '],[' 0 ']
Solving...,TA58, ,[' 1'],[' 3731+'],[' 1870'],"[' 1002.489s (Solving', ' 991.23s 1st Model', ' 26.16s Unsat', ' 0.00s)']",[' 1000.344s'], ,[' 179433424'],"[' 21667142 (Analyzed', ' 21468183)']","[' 37413    (Average', ' 573.82 Last', ' 82497)']",[' 3112.2  '],"[' 1870     (Average Length', ' 876.71 Splits', ' 0)']","[' 21468183 (Deleted', ' 21245759)']","[' 550      (Ratio', '   0.00%)']","[' 26047    (Ratio', '   0.12%)']","[' 21468183 (Average Length', '   15.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 21468183 (Average', '  8.14 Max', ' 3139 Sum', ' 174703991)']","[' 21467608 (Average', '  8.11 Max', ' 3139 Sum', ' 174181794 Ratio', '  99.70%)']","[' 575      (Average', ' 908.17 Max', ' 1657 Sum', ' 522197 Ratio', '   0.30%)']", ,[' 88939   '],[' 6577    '],[' 89871   '],[' 53090   '],"[' 159266   (Atom=Atom', ' 47261 Body=Body', ' 25652 Other', ' 86353)']",[' Yes'],"[' 8236     (Eliminated', '    0 Frozen', ' 8236)']","[' 3132     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.56598'],[' 0'], ,[' 733.032'],[' 0'],[' 16.7422'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.9384e+08'],[' 4.75343e+08'],[' 0'],[' 6.29082e+10'],[' 0'],[' 0'],[' 960 '],[' 1676 '],[' 2611 '],[' 3223 '],[' 4 '],[' 0 ']
Solving...,TA59, ,[' 1'],[' 3849+'],[' 1929'],"[' 1002.609s (Solving', ' 991.30s 1st Model', ' 253.60s Unsat', ' 0.00s)']",[' 999.219s'], ,[' 209118035'],"[' 19366365 (Analyzed', ' 19175027)']","[' 35469    (Average', ' 540.61 Last', ' 891709)']",[' 3031.4  '],"[' 1929     (Average Length', ' 890.36 Splits', ' 0)']","[' 19175027 (Deleted', ' 18948584)']","[' 617      (Ratio', '   0.00%)']","[' 28461    (Ratio', '   0.15%)']","[' 19175027 (Average Length', '   13.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 19175027 (Average', ' 10.66 Max', ' 2905 Sum', ' 204441635)']","[' 19174482 (Average', ' 10.64 Max', ' 2905 Sum', ' 203964616 Ratio', '  99.77%)']","[' 545      (Average', ' 875.26 Max', ' 1695 Sum', ' 477019 Ratio', '   0.23%)']", ,[' 88815   '],[' 6508    '],[' 89759   '],[' 53230   '],"[' 159686   (Atom=Atom', ' 47470 Body=Body', ' 25583 Other', ' 86633)']",[' Yes'],"[' 8202     (Eliminated', '    0 Frozen', ' 8202)']","[' 4097     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.53176'],[' 0'], ,[' 699.366'],[' 0'],[' 18.4306'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.69966e+08'],[' 6.17625e+08'],[' 0'],[' 6.1336e+10'],[' 0'],[' 0'],[' 819 '],[' 1448 '],[' 2195 '],[' 2853 '],[' 4 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 3951+'],[' 1980'],"[' 1002.554s (Solving', ' 991.20s 1st Model', ' 218.17s Unsat', ' 0.00s)']",[' 1000.266s'], ,[' 225190757'],"[' 19616634 (Analyzed', ' 19489430)']","[' 35960    (Average', ' 541.98 Last', ' 224642)']",[' 3082.6  '],"[' 1980     (Average Length', ' 925.06 Splits', ' 0)']","[' 19489430 (Deleted', ' 19300309)']","[' 596      (Ratio', '   0.00%)']","[' 30658    (Ratio', '   0.16%)']","[' 19489430 (Average Length', '   14.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 19489430 (Average', ' 11.31 Max', ' 3038 Sum', ' 220359544)']","[' 19488905 (Average', ' 11.28 Max', ' 3038 Sum', ' 219865484 Ratio', '  99.78%)']","[' 525      (Average', ' 941.07 Max', ' 1744 Sum', ' 494060 Ratio', '   0.22%)']", ,[' 89248   '],[' 6563    '],[' 90241   '],[' 53818   '],"[' 161450   (Atom=Atom', ' 48003 Body=Body', ' 25638 Other', ' 87809)']",[' Yes'],"[' 8306     (Eliminated', '    0 Frozen', ' 8306)']","[' 4290     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.5744'],[' 0'], ,[' 685.321'],[' 0'],[' 19.0813'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.24742e+08'],[' 6.65427e+08'],[' 0'],[' 5.87944e+10'],[' 0'],[' 0'],[' 887 '],[' 1635 '],[' 2357 '],[' 2937 '],[' 4 '],[' 0 ']
