Optimal Found Or Timeout,Instances,UNKNOWN,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, , ,[' 1'],[' 4819+'],[' 2413'],"[' 603.181s (Solving', ' 590.35s 1st Model', ' 402.34s Unsat', ' 0.00s)']",[' 601.000s'], ,[' 267797548'],"[' 6079004  (Analyzed', ' 5702594)']","[' 14273    (Average', ' 399.54 Last', ' 456753)']",[' 4472.2  '],"[' 2413     (Average Length', ' 1292.15 Splits', ' 0)']","[' 5702594  (Deleted', ' 5622521)']","[' 411      (Ratio', '   0.01%)']","[' 43542    (Ratio', '   0.76%)']","[' 5702594  (Average Length', '   16.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5702594  (Average', ' 45.59 Max', ' 4204 Sum', ' 259994119)']","[' 5702025  (Average', ' 45.47 Max', ' 4204 Sum', ' 259278282 Ratio', '  99.72%)']","[' 569      (Average', ' 1258.06 Max', ' 1604 Sum', ' 715837 Ratio', '   0.28%)']", ,[' 104631  '],[' 7572    '],[' 99913   '],[' 51172   '],"[' 147055   (Atom=Atom', ' 38717 Body=Body', ' 26950 Other', ' 81388)']",[' Yes'],"[' 10017    (Eliminated', '    0 Frozen', ' 10017)']","[' 5568     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.72551'],[' 0'], ,[' 241.939'],[' 0'],[' 18.5179'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.76213e+08'],[' 7.46392e+08'],[' 0'],[' 9.09867e+09'],[' 0'],[' 0'],[' 1119 '],[' 2127 '],[' 2942 '],[' 3 '],[' 0 ']
Solving...,TA52, , ,[' 1'],[' 4133+'],[' 2070'],"[' 603.010s (Solving', ' 591.13s 1st Model', ' 255.24s Unsat', ' 0.00s)']",[' 600.734s'], ,[' 253634426'],"[' 6325816  (Analyzed', ' 6176974)']","[' 13899    (Average', ' 444.42 Last', ' 186700)']",[' 4323.5  '],"[' 2070     (Average Length', ' 1117.92 Splits', ' 0)']","[' 6176974  (Deleted', ' 6087060)']","[' 390      (Ratio', '   0.01%)']","[' 48294    (Ratio', '   0.78%)']","[' 6176974  (Average Length', '   18.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6176974  (Average', ' 39.99 Max', ' 4317 Sum', ' 247025611)']","[' 6176344  (Average', ' 39.88 Max', ' 4317 Sum', ' 246357952 Ratio', '  99.73%)']","[' 630      (Average', ' 1059.78 Max', ' 1273 Sum', ' 667659 Ratio', '   0.27%)']", ,[' 104949  '],[' 7684    '],[' 99946   '],[' 51343   '],"[' 147784   (Atom=Atom', ' 38846 Body=Body', ' 27287 Other', ' 81651)']",[' Yes'],"[' 9894     (Eliminated', '    0 Frozen', ' 9894)']","[' 6210     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.48015'],[' 0'], ,[' 242.627'],[' 0'],[' 17.7624'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.61992e+08'],[' 7.41156e+08'],[' 0'],[' 9.24698e+09'],[' 0'],[' 0'],[' 1211 '],[' 2227 '],[' 3017 '],[' 3 '],[' 0 ']
Solving...,TA53, , ,[' 1'],[' 4793+'],[' 2400'],"[' 603.267s (Solving', ' 590.09s 1st Model', ' 399.69s Unsat', ' 0.00s)']",[' 600.547s'], ,[' 270064932'],"[' 4436653  (Analyzed', ' 4207918)']","[' 11776    (Average', ' 357.33 Last', ' 144697)']",[' 4447.5  '],"[' 2400     (Average Length', ' 1263.34 Splits', ' 0)']","[' 4207918  (Deleted', ' 4136997)']","[' 319      (Ratio', '   0.01%)']","[' 45308    (Ratio', '   1.08%)']","[' 4207918  (Average Length', '   16.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4207918  (Average', ' 62.37 Max', ' 4218 Sum', ' 262449771)']","[' 4207349  (Average', ' 62.21 Max', ' 4218 Sum', ' 261772121 Ratio', '  99.74%)']","[' 569      (Average', ' 1190.95 Max', ' 1431 Sum', ' 677650 Ratio', '   0.26%)']", ,[' 104943  '],[' 7629    '],[' 100238  '],[' 51319   '],"[' 147773   (Atom=Atom', ' 38883 Body=Body', ' 27100 Other', ' 81790)']",[' Yes'],"[' 10111    (Eliminated', '    0 Frozen', ' 10111)']","[' 5543     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.73009'],[' 0'], ,[' 222.541'],[' 0'],[' 18.4227'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.43006e+08'],[' 8.10678e+08'],[' 0'],[' 7.57112e+09'],[' 0'],[' 0'],[' 1054 '],[' 1976 '],[' 2840 '],[' 3 '],[' 0 ']
Solving...,TA54, , ,[' 1'],[' 3789+'],[' 1898'],"[' 602.822s (Solving', ' 592.07s 1st Model', ' 408.44s Unsat', ' 0.00s)']",[' 601.297s'], ,[' 250405777'],"[' 5677190  (Analyzed', ' 5399365)']","[' 12757    (Average', ' 423.25 Last', ' 321130)']",[' 4281.1  '],"[' 1898     (Average Length', ' 1041.85 Splits', ' 0)']","[' 5399365  (Deleted', ' 5317442)']","[' 412      (Ratio', '   0.01%)']","[' 45904    (Ratio', '   0.85%)']","[' 5399365  (Average Length', '   17.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5399365  (Average', ' 45.20 Max', ' 4341 Sum', ' 244048091)']","[' 5398797  (Average', ' 45.10 Max', ' 4341 Sum', ' 243501955 Ratio', '  99.78%)']","[' 568      (Average', ' 961.51 Max', ' 1218 Sum', ' 546136 Ratio', '   0.22%)']", ,[' 104529  '],[' 7630    '],[' 99401   '],[' 50918   '],"[' 146308   (Atom=Atom', ' 38390 Body=Body', ' 27129 Other', ' 80789)']",[' Yes'],"[' 9680     (Eliminated', '    0 Frozen', ' 9680)']","[' 5826     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.2465'],[' 0'], ,[' 238.762'],[' 0'],[' 18.1103'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.56843e+08'],[' 7.35653e+08'],[' 0'],[' 8.52387e+09'],[' 0'],[' 0'],[' 1162 '],[' 2086 '],[' 2931 '],[' 3 '],[' 0 ']
Solving...,TA55, , ,[' 1'],[' 4293+'],[' 2150'],"[' 602.863s (Solving', ' 591.42s 1st Model', ' 348.52s Unsat', ' 0.00s)']",[' 600.188s'], ,[' 260570701'],"[' 5099180  (Analyzed', ' 4736001)']","[' 11812    (Average', ' 400.95 Last', ' 172357)']",[' 4269.5  '],"[' 2150     (Average Length', ' 1155.15 Splits', ' 0)']","[' 4736001  (Deleted', ' 4660153)']","[' 427      (Ratio', '   0.01%)']","[' 47229    (Ratio', '   1.00%)']","[' 4736001  (Average Length', '   17.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4736001  (Average', ' 53.57 Max', ' 4163 Sum', ' 253720080)']","[' 4735415  (Average', ' 53.43 Max', ' 4163 Sum', ' 253062793 Ratio', '  99.74%)']","[' 586      (Average', ' 1121.65 Max', ' 1382 Sum', ' 657287 Ratio', '   0.26%)']", ,[' 104578  '],[' 7630    '],[' 99666   '],[' 51048   '],"[' 147143   (Atom=Atom', ' 38675 Body=Body', ' 27126 Other', ' 81342)']",[' Yes'],"[' 9894     (Eliminated', '    0 Frozen', ' 9894)']","[' 5931     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.38936'],[' 0'], ,[' 231.612'],[' 0'],[' 18.2153'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.2396e+08'],[' 7.98023e+08'],[' 0'],[' 8.35621e+09'],[' 0'],[' 0'],[' 1135 '],[' 2114 '],[' 2952 '],[' 3 '],[' 0 ']
Solving...,TA56, , ,[' 1'],[' 4069+'],[' 2038'],"[' 603.314s (Solving', ' 590.41s 1st Model', ' 151.63s Unsat', ' 0.00s)']",[' 599.828s'], ,[' 217167273'],"[' 8188602  (Analyzed', ' 7861819)']","[' 16000    (Average', ' 491.36 Last', ' 95692)']",[' 4558.1  '],"[' 2038     (Average Length', ' 1095.01 Splits', ' 0)']","[' 7861819  (Deleted', ' 7753615)']","[' 394      (Ratio', '   0.01%)']","[' 41016    (Ratio', '   0.52%)']","[' 7861819  (Average Length', '   17.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7861819  (Average', ' 26.69 Max', ' 4559 Sum', ' 209814803)']","[' 7861237  (Average', ' 26.61 Max', ' 4559 Sum', ' 209241450 Ratio', '  99.73%)']","[' 582      (Average', ' 985.14 Max', ' 1186 Sum', ' 573353 Ratio', '   0.27%)']", ,[' 104571  '],[' 7615    '],[' 99566   '],[' 51085   '],"[' 146346   (Atom=Atom', ' 38449 Body=Body', ' 27027 Other', ' 80870)']",[' Yes'],"[' 9775     (Eliminated', '    0 Frozen', ' 9775)']","[' 5094     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.74387'],[' 0'], ,[' 275.672'],[' 0'],[' 17.0251'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.26907e+08'],[' 5.28262e+08'],[' 0'],[' 1.03e+10'],[' 0'],[' 0'],[' 1294 '],[' 2281 '],[' 3088 '],[' 3 '],[' 0 ']
Solving...,TA57, , ,[' 1'],[' 4373+'],[' 2190'],"[' 603.687s (Solving', ' 589.78s 1st Model', ' 214.08s Unsat', ' 0.00s)']",[' 600.250s'], ,[' 230467475'],"[' 6939237  (Analyzed', ' 6561038)']","[' 14131    (Average', ' 464.30 Last', ' 145240)']",[' 4472.7  '],"[' 2190     (Average Length', ' 1163.57 Splits', ' 0)']","[' 6561038  (Deleted', ' 6461571)']","[' 386      (Ratio', '   0.01%)']","[' 44090    (Ratio', '   0.67%)']","[' 6561038  (Average Length', '   17.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6561038  (Average', ' 33.98 Max', ' 4301 Sum', ' 222972754)']","[' 6560449  (Average', ' 33.89 Max', ' 4282 Sum', ' 222331880 Ratio', '  99.71%)']","[' 589      (Average', ' 1088.07 Max', ' 1295 Sum', ' 640874 Ratio', '   0.29%)']", ,[' 104825  '],[' 7635    '],[' 99921   '],[' 51254   '],"[' 147377   (Atom=Atom', ' 38739 Body=Body', ' 27141 Other', ' 81497)']",[' Yes'],"[' 9936     (Eliminated', '    0 Frozen', ' 9936)']","[' 5598     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.8043'],[' 0'], ,[' 257.427'],[' 0'],[' 17.5618'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.96909e+08'],[' 5.94132e+08'],[' 0'],[' 9.30622e+09'],[' 0'],[' 0'],[' 1241 '],[' 2381 '],[' 3214 '],[' 3 '],[' 0 ']
Solving...,TA58, , ,[' 1'],[' 4749+'],[' 2378'],"[' 604.195s (Solving', ' 588.31s 1st Model', ' 355.97s Unsat', ' 0.00s)']",[' 599.438s'], ,[' 228444034'],"[' 6491707  (Analyzed', ' 6170021)']","[' 14205    (Average', ' 434.36 Last', ' 202731)']",[' 4652.1  '],"[' 2378     (Average Length', ' 1247.70 Splits', ' 0)']","[' 6170021  (Deleted', ' 6074407)']","[' 373      (Ratio', '   0.01%)']","[' 43506    (Ratio', '   0.71%)']","[' 6170021  (Average Length', '   17.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6170021  (Average', ' 35.68 Max', ' 4290 Sum', ' 220172108)']","[' 6169410  (Average', ' 35.58 Max', ' 4228 Sum', ' 219518422 Ratio', '  99.70%)']","[' 611      (Average', ' 1069.86 Max', ' 3400 Sum', ' 653686 Ratio', '   0.30%)']", ,[' 105177  '],[' 7671    '],[' 100464  '],[' 51547   '],"[' 148446   (Atom=Atom', ' 39071 Body=Body', ' 27234 Other', ' 82141)']",[' Yes'],"[' 10134    (Eliminated', '    0 Frozen', ' 10134)']","[' 5624     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.21748'],[' 0'], ,[' 243.944'],[' 0'],[' 17.3134'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.1635e+08'],[' 6.10941e+08'],[' 0'],[' 8.14637e+09'],[' 0'],[' 0'],[' 1141 '],[' 2190 '],[' 3097 '],[' 3 '],[' 0 ']
Solving...,TA59, , ,[' 1'],[' 5109+'],[' 2558'],"[' 604.066s (Solving', ' 588.16s 1st Model', ' 442.81s Unsat', ' 0.00s)']",[' 601.766s'], ,[' 242779199'],"[' 4170672  (Analyzed', ' 3743050)']","[' 11970    (Average', ' 312.70 Last', ' 390475)']",[' 4523.6  '],"[' 2558     (Average Length', ' 1340.42 Splits', ' 0)']","[' 3743050  (Deleted', ' 3675690)']","[' 385      (Ratio', '   0.01%)']","[' 44823    (Ratio', '   1.20%)']","[' 3743050  (Average Length', '   15.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3743050  (Average', ' 62.66 Max', ' 4237 Sum', ' 234539368)']","[' 3742410  (Average', ' 62.45 Max', ' 4158 Sum', ' 233745773 Ratio', '  99.66%)']","[' 640      (Average', ' 1239.99 Max', ' 2320 Sum', ' 793595 Ratio', '   0.34%)']", ,[' 104925  '],[' 7587    '],[' 100381  '],[' 51394   '],"[' 147664   (Atom=Atom', ' 38892 Body=Body', ' 26984 Other', ' 81788)']",[' Yes'],"[' 10192    (Eliminated', '    0 Frozen', ' 10192)']","[' 5719     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.21368'],[' 0'], ,[' 222.798'],[' 0'],[' 17.6887'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.5021e+08'],[' 7.35008e+08'],[' 0'],[' 7.01764e+09'],[' 0'],[' 0'],[' 958 '],[' 1986 '],[' 2894 '],[' 3 '],[' 0 ']
Solving...,TA60, , ,[' 1'],[' 4789+'],[' 2398'],"[' 603.879s (Solving', ' 589.03s 1st Model', ' 426.12s Unsat', ' 0.00s)']",[' 601.016s'], ,[' 242378765'],"[' 3827568  (Analyzed', ' 3533140)']","[' 9953     (Average', ' 354.98 Last', ' 329464)']",[' 4339.0  '],"[' 2398     (Average Length', ' 1248.83 Splits', ' 0)']","[' 3533140  (Deleted', ' 3467742)']","[' 370      (Ratio', '   0.01%)']","[' 46154    (Ratio', '   1.31%)']","[' 3533140  (Average Length', '   16.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3533140  (Average', ' 66.52 Max', ' 4214 Sum', ' 235007036)']","[' 3532549  (Average', ' 66.32 Max', ' 4214 Sum', ' 234304068 Ratio', '  99.70%)']","[' 591      (Average', ' 1189.46 Max', ' 1448 Sum', ' 702968 Ratio', '   0.30%)']", ,[' 104971  '],[' 7630    '],[' 100235  '],[' 51325   '],"[' 147873   (Atom=Atom', ' 38933 Body=Body', ' 27080 Other', ' 81860)']",[' Yes'],"[' 10092    (Eliminated', '    0 Frozen', ' 10092)']","[' 5905     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.04387'],[' 0'], ,[' 217.653'],[' 0'],[' 17.6755'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.49516e+08'],[' 7.35266e+08'],[' 0'],[' 6.60854e+09'],[' 0'],[' 0'],[' 1038 '],[' 2167 '],[' 2979 '],[' 3 '],[' 0 ']
