Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,swv11, ,[' 1'],[' 1575+'],[' 790'],"[' 240.556s (Solving', ' 236.69s 1st Model', ' 112.91s Unsat', ' 0.00s)']",[' 240.266s'], ,[' 114383273'],"[' 1414665  (Analyzed', ' 1337320)']","[' 3951     (Average', ' 338.48 Last', ' 237487)']",[' 5676.2  '],"[' 790      (Average Length', ' 394.27 Splits', ' 0)']","[' 1337320  (Deleted', ' 1279589)']","[' 289      (Ratio', '   0.02%)']","[' 36881    (Ratio', '   2.76%)']","[' 1337320  (Average Length', '   53.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1337320  (Average', ' 82.44 Max', ' 7429 Sum', ' 110253956)']","[' 1336759  (Average', ' 82.19 Max', ' 7214 Sum', ' 109908406 Ratio', '  99.69%)']","[' 561      (Average', ' 615.95 Max', ' 4206 Sum', ' 345550 Ratio', '   0.31%)']", ,[' 75654   '],[' 11795   '],[' 75447   '],[' 56507   '],"[' 169517   (Atom=Atom', ' 45704 Body=Body', ' 24001 Other', ' 99812)']",[' Yes'],"[' 12088    (Eliminated', '    0 Frozen', ' 12088)']","[' 7107     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.695006'],[' 0'], ,[' 115.806'],[' 0'],[' 6.86648'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.91886e+08'],[' 3.68776e+08'],[' 0'],[' 7.25294e+09'],[' 0'],[' 0'],[' 2386 '],[' 8596 ']
Solving...,swv12, ,[' 1'],[' 2503+'],[' 1254'],"[' 418.532s (Solving', ' 410.83s 1st Model', ' 282.88s Unsat', ' 0.00s)']",[' 417.641s'], ,[' 240765568'],"[' 1165077  (Analyzed', ' 1018930)']","[' 3774     (Average', ' 269.99 Last', ' 97541)']",[' 6695.8  '],"[' 1254     (Average Length', ' 618.31 Splits', ' 0)']","[' 1018930  (Deleted', ' 933477)']","[' 908      (Ratio', '   0.09%)']","[' 70721    (Ratio', '   6.94%)']","[' 1018930  (Average Length', '   38.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1018930  (Average', ' 228.78 Max', ' 7225 Sum', ' 233109464)']","[' 1018350  (Average', ' 228.48 Max', ' 7225 Sum', ' 232806835 Ratio', '  99.87%)']","[' 580      (Average', ' 521.77 Max', ' 1208 Sum', ' 302629 Ratio', '   0.13%)']", ,[' 75726   '],[' 11772   '],[' 75723   '],[' 56086   '],"[' 168254   (Atom=Atom', ' 45522 Body=Body', ' 23762 Other', ' 98970)']",[' Yes'],"[' 12269    (Eliminated', '    0 Frozen', ' 12269)']","[' 4691     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.42205'],[' 0'], ,[' 140.756'],[' 0'],[' 13.8507'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.50754e+08'],[' 8.99488e+08'],[' 0'],[' 5.96767e+09'],[' 0'],[' 0'],[' 2652 '],[' 4591 ']
Solving...,swv13, ,[' 1'],[' 2367+'],[' 1186'],"[' 316.216s (Solving', ' 308.96s 1st Model', ' 181.30s Unsat', ' 0.00s)']",[' 315.594s'], ,[' 181733915'],"[' 1642003  (Analyzed', ' 1503075)']","[' 5127     (Average', ' 293.17 Last', ' 130928)']",[' 6505.0  '],"[' 1186     (Average Length', ' 586.50 Splits', ' 0)']","[' 1503075  (Deleted', ' 1421858)']","[' 880      (Ratio', '   0.06%)']","[' 57429    (Ratio', '   3.82%)']","[' 1503075  (Average Length', '   49.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1503075  (Average', ' 116.15 Max', ' 7219 Sum', ' 174584365)']","[' 1502491  (Average', ' 115.97 Max', ' 7219 Sum', ' 174304787 Ratio', '  99.84%)']","[' 584      (Average', ' 478.73 Max', ' 1052 Sum', ' 279578 Ratio', '   0.16%)']", ,[' 75437   '],[' 11651   '],[' 75411   '],[' 55752   '],"[' 167252   (Atom=Atom', ' 45278 Body=Body', ' 23672 Other', ' 98302)']",[' Yes'],"[' 12125    (Eliminated', '    0 Frozen', ' 12125)']","[' 5377     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.35984'],[' 0'], ,[' 140.384'],[' 0'],[' 10.5361'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.50651e+08'],[' 5.15991e+08'],[' 0'],[' 8.2046e+09'],[' 0'],[' 0'],[' 2727 '],[' 4886 ']
Solving...,swv14, ,[' 1'],[' 1207+'],[' 606'],"[' 231.555s (Solving', ' 229.05s 1st Model', ' 106.64s Unsat', ' 0.00s)']",[' 231.078s'], ,[' 108188818'],"[' 1244672  (Analyzed', ' 1201956)']","[' 3528     (Average', ' 340.69 Last', ' 97822)']",[' 5049.2  '],"[' 606      (Average Length', ' 302.47 Splits', ' 0)']","[' 1201956  (Deleted', ' 1141302)']","[' 260      (Ratio', '   0.02%)']","[' 38922    (Ratio', '   3.24%)']","[' 1201956  (Average Length', '   49.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1201956  (Average', ' 87.67 Max', ' 6856 Sum', ' 105370308)']","[' 1201456  (Average', ' 87.42 Max', ' 6856 Sum', ' 105076596 Ratio', '  99.72%)']","[' 500      (Average', ' 587.42 Max', ' 604 Sum', ' 293712 Ratio', '   0.28%)']", ,[' 75102   '],[' 11815   '],[' 74371   '],[' 55139   '],"[' 165413   (Atom=Atom', ' 44656 Body=Body', ' 23681 Other', ' 97076)']",[' Yes'],"[' 11584    (Eliminated', '    0 Frozen', ' 11584)']","[' 7016     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.453149'],[' 0'], ,[' 99.0891'],[' 0'],[' 6.6868'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.90653e+08'],[' 3.66356e+08'],[' 0'],[' 5.82692e+09'],[' 0'],[' 0'],[' 2423 '],[' 10437 ']
Solving...,swv15, ,[' 1'],[' 1189+'],[' 597'],"[' 235.038s (Solving', ' 232.14s 1st Model', ' 109.84s Unsat', ' 0.00s)']",[' 234.359s'], ,[' 119654977'],"[' 1211902  (Analyzed', ' 1154627)']","[' 3670     (Average', ' 314.61 Last', ' 35556)']",[' 5223.9  '],"[' 597      (Average Length', ' 297.90 Splits', ' 0)']","[' 1154627  (Deleted', ' 1092404)']","[' 319      (Ratio', '   0.03%)']","[' 39375    (Ratio', '   3.41%)']","[' 1154627  (Average Length', '   49.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1154627  (Average', ' 101.13 Max', ' 7198 Sum', ' 116772149)']","[' 1154047  (Average', ' 100.87 Max', ' 7166 Sum', ' 116461913 Ratio', '  99.73%)']","[' 580      (Average', ' 534.89 Max', ' 595 Sum', ' 310236 Ratio', '   0.27%)']", ,[' 75439   '],[' 11746   '],[' 75065   '],[' 56245   '],"[' 168731   (Atom=Atom', ' 45465 Body=Body', ' 23978 Other', ' 99288)']",[' Yes'],"[' 11872    (Eliminated', '    0 Frozen', ' 11872)']","[' 7589     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.488835'],[' 0'], ,[' 100.105'],[' 0'],[' 7.07485'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.24046e+08'],[' 3.99722e+08'],[' 0'],[' 5.8222e+09'],[' 0'],[' 0'],[' 2531 '],[' 10367 ']
Solving...,swv16, ,[' 1'],[' 2641+'],[' 1323'],"[' 305.909s (Solving', ' 299.52s 1st Model', ' 172.76s Unsat', ' 0.00s)']",[' 304.656s'], ,[' 152323402'],"[' 1975248  (Analyzed', ' 1879534)']","[' 5611     (Average', ' 334.97 Last', ' 171549)']",[' 4615.8  '],"[' 1323     (Average Length', ' 645.01 Splits', ' 0)']","[' 1879534  (Deleted', ' 1813491)']","[' 941      (Ratio', '   0.05%)']","[' 42224    (Ratio', '   2.25%)']","[' 1879534  (Average Length', '   25.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1879534  (Average', ' 78.18 Max', ' 5031 Sum', ' 146941183)']","[' 1879175  (Average', ' 78.07 Max', ' 5031 Sum', ' 146730365 Ratio', '  99.86%)']","[' 359      (Average', ' 587.24 Max', ' 1247 Sum', ' 210818 Ratio', '   0.14%)']", ,[' 61524   '],[' 8398    '],[' 61337   '],[' 41468   '],"[' 124400   (Atom=Atom', ' 34501 Body=Body', ' 20165 Other', ' 69734)']",[' Yes'],"[' 8711     (Eliminated', '    0 Frozen', ' 8711)']","[' 3109     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.23993'],[' 0'], ,[' 132.258'],[' 0'],[' 9.40077'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.75412e+08'],[' 5.20886e+08'],[' 0'],[' 7.02504e+09'],[' 0'],[' 0'],[' 1641 '],[' 2857 ']
Solving...,swv17, ,[' 1'],[' 2157+'],[' 1081'],"[' 290.649s (Solving', ' 284.96s 1st Model', ' 158.12s Unsat', ' 0.00s)']",[' 288.750s'], ,[' 128514936'],"[' 1429467  (Analyzed', ' 1332302)']","[' 3773     (Average', ' 353.11 Last', ' 110156)']",[' 4575.9  '],"[' 1081     (Average Length', ' 530.86 Splits', ' 0)']","[' 1332302  (Deleted', ' 1273102)']","[' 945      (Ratio', '   0.07%)']","[' 39887    (Ratio', '   2.99%)']","[' 1332302  (Average Length', '   26.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1332302  (Average', ' 93.12 Max', ' 5605 Sum', ' 124058993)']","[' 1331926  (Average', ' 92.98 Max', ' 5148 Sum', ' 123877797 Ratio', '  99.85%)']","[' 376      (Average', ' 481.90 Max', ' 1023 Sum', ' 181196 Ratio', '   0.15%)']", ,[' 61499   '],[' 8474    '],[' 61154   '],[' 41735   '],"[' 125201   (Atom=Atom', ' 34631 Body=Body', ' 20302 Other', ' 70268)']",[' Yes'],"[' 8629     (Eliminated', '    0 Frozen', ' 8629)']","[' 2827     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.16204'],[' 0'], ,[' 121.895'],[' 0'],[' 8.88166'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.42773e+08'],[' 4.00966e+08'],[' 0'],[' 5.25913e+09'],[' 0'],[' 0'],[' 1759 '],[' 2946 ']
Solving...,swv18, ,[' 1'],[' 2333+'],[' 1169'],"[' 282.206s (Solving', ' 276.21s 1st Model', ' 149.74s Unsat', ' 0.00s)']",[' 281.484s'], ,[' 100966941'],"[' 2197294  (Analyzed', ' 2115375)']","[' 6308     (Average', ' 335.35 Last', ' 622379)']",[' 4573.6  '],"[' 1169     (Average Length', ' 572.85 Splits', ' 0)']","[' 2115375  (Deleted', ' 2039819)']","[' 529      (Ratio', '   0.03%)']","[' 31890    (Ratio', '   1.51%)']","[' 2115375  (Average Length', '   30.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2115375  (Average', ' 45.47 Max', ' 5477 Sum', ' 96175958)']","[' 2115020  (Average', ' 45.37 Max', ' 5160 Sum', ' 95978615 Ratio', '  99.79%)']","[' 355      (Average', ' 555.90 Max', ' 1102 Sum', ' 197343 Ratio', '   0.21%)']", ,[' 61396   '],[' 8449    '],[' 61149   '],[' 41791   '],"[' 125369   (Atom=Atom', ' 34705 Body=Body', ' 20284 Other', ' 70380)']",[' Yes'],"[' 8702     (Eliminated', '    0 Frozen', ' 8702)']","[' 3178     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.18812'],[' 0'], ,[' 169'],[' 0'],[' 7.06386'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.99012e+08'],[' 2.69863e+08'],[' 0'],[' 1.16683e+10'],[' 0'],[' 0'],[' 1651 '],[' 2911 ']
Solving...,swv19, ,[' 1'],[' 1309+'],[' 657'],"[' 140.438s (Solving', ' 138.07s 1st Model', ' 15.47s Unsat', ' 0.00s)']",[' 139.969s'], ,[' 57440098'],"[' 1322260  (Analyzed', ' 1274638)']","[' 3606     (Average', ' 353.48 Last', ' 31471)']",[' 3332.6  '],"[' 657      (Average Length', ' 327.94 Splits', ' 0)']","[' 1274638  (Deleted', ' 1233510)']","[' 188      (Ratio', '   0.01%)']","[' 19746    (Ratio', '   1.55%)']","[' 1274638  (Average Length', '   41.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1274638  (Average', ' 43.54 Max', ' 5287 Sum', ' 55494806)']","[' 1274252  (Average', ' 43.35 Max', ' 5287 Sum', ' 55254699 Ratio', '  99.57%)']","[' 386      (Average', ' 622.04 Max', ' 2278 Sum', ' 240107 Ratio', '   0.43%)']", ,[' 61241   '],[' 8442    '],[' 60525   '],[' 41169   '],"[' 123503   (Atom=Atom', ' 34095 Body=Body', ' 20272 Other', ' 69136)']",[' Yes'],"[' 8226     (Eliminated', '    0 Frozen', ' 8226)']","[' 3807     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.405664'],[' 0'], ,[' 77.7749'],[' 0'],[' 3.63787'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.72904e+08'],[' 1.53285e+08'],[' 0'],[' 5.73291e+09'],[' 0'],[' 0'],[' 1704 '],[' 9452 ']
Solving...,swv20, ,[' 1'],[' 1185+'],[' 595'],"[' 135.402s (Solving', ' 133.43s 1st Model', ' 11.33s Unsat', ' 0.00s)']",[' 135.094s'], ,[' 54351209'],"[' 1262461  (Analyzed', ' 1226424)']","[' 3309     (Average', ' 370.63 Last', ' 10694)']",[' 3281.6  '],"[' 595      (Average Length', ' 296.96 Splits', ' 0)']","[' 1226424  (Deleted', ' 1183467)']","[' 143      (Ratio', '   0.01%)']","[' 19176    (Ratio', '   1.56%)']","[' 1226424  (Average Length', '   37.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1226424  (Average', ' 42.88 Max', ' 5443 Sum', ' 52588750)']","[' 1226087  (Average', ' 42.72 Max', ' 5279 Sum', ' 52396114 Ratio', '  99.63%)']","[' 337      (Average', ' 571.62 Max', ' 593 Sum', ' 192636 Ratio', '   0.37%)']", ,[' 60235   '],[' 8416    '],[' 59487   '],[' 41071   '],"[' 123209   (Atom=Atom', ' 33993 Body=Body', ' 20276 Other', ' 68940)']",[' Yes'],"[' 8168     (Eliminated', '    0 Frozen', ' 8168)']","[' 3602     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.353187'],[' 0'], ,[' 77.1844'],[' 0'],[' 3.54956'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.6316e+08'],[' 1.45212e+08'],[' 0'],[' 5.75581e+09'],[' 0'],[' 0'],[' 1508 '],[' 8227 ']
