Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,swv11, ,[' 1'],[' 2515+'],[' 1260'],"[' 438.205s (Solving', ' 430.51s 1st Model', ' 211.11s Unsat', ' 0.00s)']",[' 437.047s'], ,[' 243672853'],"[' 1172648  (Analyzed', ' 989929)']","[' 3568     (Average', ' 277.45 Last', ' 66057)']",[' 6213.4  '],"[' 1260     (Average Length', ' 620.90 Splits', ' 0)']","[' 989929   (Deleted', ' 900200)']","[' 589      (Ratio', '   0.06%)']","[' 77636    (Ratio', '   7.84%)']","[' 989929   (Average Length', '   36.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 989929   (Average', ' 239.01 Max', ' 6995 Sum', ' 236607740)']","[' 989364   (Average', ' 238.66 Max', ' 6879 Sum', ' 236259130 Ratio', '  99.85%)']","[' 565      (Average', ' 617.01 Max', ' 4206 Sum', ' 348610 Ratio', '   0.15%)']", ,[' 75635   '],[' 11599   '],[' 75935   '],[' 56659   '],"[' 169973   (Atom=Atom', ' 45962 Body=Body', ' 23895 Other', ' 100116)']",[' Yes'],"[' 12399    (Eliminated', '    0 Frozen', ' 12399)']","[' 7911     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.38907'],[' 0'], ,[' 137.566'],[' 0'],[' 14.3469'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.66189e+08'],[' 9.15632e+08'],[' 0'],[' 4.8191e+09'],[' 0'],[' 0'],[' 2386 '],[' 4474 ']
Solving...,swv12, ,[' 1'],[' 2299+'],[' 1152'],"[' 437.943s (Solving', ' 430.62s 1st Model', ' 224.96s Unsat', ' 0.00s)']",[' 435.234s'], ,[' 236032136'],"[' 1483018  (Analyzed', ' 1273564)']","[' 3791     (Average', ' 335.94 Last', ' 147111)']",[' 6276.3  '],"[' 1152     (Average Length', ' 566.18 Splits', ' 0)']","[' 1273564  (Deleted', ' 1186487)']","[' 394      (Ratio', '   0.03%)']","[' 77689    (Ratio', '   6.10%)']","[' 1273564  (Average Length', '   39.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1273564  (Average', ' 180.03 Max', ' 6779 Sum', ' 229284157)']","[' 1273084  (Average', ' 179.85 Max', ' 6779 Sum', ' 229046241 Ratio', '  99.90%)']","[' 480      (Average', ' 495.66 Max', ' 1037 Sum', ' 237916 Ratio', '   0.10%)']", ,[' 75004   '],[' 11526   '],[' 75011   '],[' 55585   '],"[' 166751   (Atom=Atom', ' 45154 Body=Body', ' 23629 Other', ' 97968)']",[' Yes'],"[' 12033    (Eliminated', '    0 Frozen', ' 12033)']","[' 8134     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.36449'],[' 0'], ,[' 137.36'],[' 0'],[' 14.1981'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.80219e+08'],[' 8.24945e+08'],[' 0'],[' 4.62879e+09'],[' 0'],[' 0'],[' 2652 '],[' 4752 ']
Solving...,swv13, ,[' 1'],[' 2393+'],[' 1199'],"[' 438.133s (Solving', ' 429.82s 1st Model', ' 243.51s Unsat', ' 0.00s)']",[' 436.625s'], ,[' 228163229'],"[' 1512959  (Analyzed', ' 1390539)']","[' 4329     (Average', ' 321.21 Last', ' 132138)']",[' 6147.2  '],"[' 1199     (Average Length', ' 592.06 Splits', ' 0)']","[' 1390539  (Deleted', ' 1298382)']","[' 782      (Ratio', '   0.06%)']","[' 76297    (Ratio', '   5.49%)']","[' 1390539  (Average Length', '   42.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1390539  (Average', ' 159.21 Max', ' 6862 Sum', ' 221380928)']","[' 1390053  (Average', ' 159.04 Max', ' 6862 Sum', ' 221152445 Ratio', '  99.90%)']","[' 486      (Average', ' 470.13 Max', ' 1115 Sum', ' 228483 Ratio', '   0.10%)']", ,[' 74743   '],[' 11357   '],[' 74871   '],[' 55327   '],"[' 165977   (Atom=Atom', ' 44999 Body=Body', ' 23526 Other', ' 97452)']",[' Yes'],"[' 11985    (Eliminated', '    0 Frozen', ' 11985)']","[' 6803     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.49882'],[' 0'], ,[' 150.926'],[' 0'],[' 14.1053'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.56383e+08'],[' 8.02405e+08'],[' 0'],[' 6.08285e+09'],[' 0'],[' 0'],[' 2727 '],[' 4940 ']
Solving...,swv14, ,[' 1'],[' 2401+'],[' 1203'],"[' 438.064s (Solving', ' 430.71s 1st Model', ' 289.90s Unsat', ' 0.00s)']",[' 436.672s'], ,[' 243457333'],"[' 1168984  (Analyzed', ' 1066684)']","[' 3490     (Average', ' 305.64 Last', ' 97822)']",[' 5898.2  '],"[' 1203     (Average Length', ' 593.88 Splits', ' 0)']","[' 1066684  (Deleted', ' 973823)']","[' 593      (Ratio', '   0.06%)']","[' 80649    (Ratio', '   7.56%)']","[' 1066684  (Average Length', '   37.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1066684  (Average', ' 222.29 Max', ' 6897 Sum', ' 237107983)']","[' 1066139  (Average', ' 221.98 Max', ' 6897 Sum', ' 236784283 Ratio', '  99.86%)']","[' 545      (Average', ' 593.94 Max', ' 1124 Sum', ' 323700 Ratio', '   0.14%)']", ,[' 75022   '],[' 11509   '],[' 75023   '],[' 55340   '],"[' 166016   (Atom=Atom', ' 44989 Body=Body', ' 23549 Other', ' 97478)']",[' Yes'],"[' 12010    (Eliminated', '    0 Frozen', ' 12010)']","[' 8219     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.30129'],[' 0'], ,[' 136.955'],[' 0'],[' 14.1837'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.95944e+08'],[' 9.40915e+08'],[' 0'],[' 5.05571e+09'],[' 0'],[' 0'],[' 2423 '],[' 4586 ']
Solving...,swv15, ,[' 1'],[' 2369+'],[' 1187'],"[' 438.420s (Solving', ' 429.43s 1st Model', ' 328.98s Unsat', ' 0.00s)']",[' 432.359s'], ,[' 190549025'],"[' 745115   (Analyzed', ' 632084)']","[' 2694     (Average', ' 234.63 Last', ' 56526)']",[' 6159.2  '],"[' 1187     (Average Length', ' 584.05 Splits', ' 0)']","[' 632084   (Deleted', ' 563468)']","[' 546      (Ratio', '   0.09%)']","[' 58498    (Ratio', '   9.25%)']","[' 632084   (Average Length', '   37.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 632084   (Average', ' 291.15 Max', ' 6924 Sum', ' 184032782)']","[' 631441   (Average', ' 290.60 Max', ' 6924 Sum', ' 183685116 Ratio', '  99.81%)']","[' 643      (Average', ' 540.69 Max', ' 1125 Sum', ' 347666 Ratio', '   0.19%)']", ,[' 75280   '],[' 11419   '],[' 75626   '],[' 56388   '],"[' 169160   (Atom=Atom', ' 45757 Body=Body', ' 23829 Other', ' 99574)']",[' Yes'],"[' 12265    (Eliminated', '    0 Frozen', ' 12265)']","[' 8013     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.58976'],[' 0'], ,[' 137.917'],[' 0'],[' 15.9298'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.34401e+08'],[' 6.01097e+08'],[' 0'],[' 2.53001e+09'],[' 0'],[' 0'],[' 2531 '],[' 4653 ']
Solving...,swv16, ,[' 1'],[' 2501+'],[' 1253'],"[' 439.121s (Solving', ' 426.30s 1st Model', ' 199.51s Unsat', ' 0.00s)']",[' 424.063s'], ,[' 102669880'],"[' 1281065  (Analyzed', ' 1161904)']","[' 3532     (Average', ' 328.96 Last', ' 59789)']",[' 4379.8  '],"[' 1253     (Average Length', ' 618.29 Splits', ' 0)']","[' 1161904  (Deleted', ' 1112214)']","[' 471      (Ratio', '   0.04%)']","[' 34106    (Ratio', '   2.94%)']","[' 1161904  (Average Length', '   23.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1161904  (Average', ' 84.25 Max', ' 5025 Sum', ' 97890635)']","[' 1161572  (Average', ' 84.08 Max', ' 4758 Sum', ' 97697775 Ratio', '  99.80%)']","[' 332      (Average', ' 580.90 Max', ' 1187 Sum', ' 192860 Ratio', '   0.20%)']", ,[' 59961   '],[' 7786    '],[' 60039   '],[' 40492   '],"[' 121472   (Atom=Atom', ' 33827 Body=Body', ' 19863 Other', ' 67782)']",[' Yes'],"[' 8364     (Eliminated', '    0 Frozen', ' 8364)']","[' 3190     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.16967'],[' 0'], ,[' 172.948'],[' 0'],[' 15.1181'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.00561e+08'],[' 2.68401e+08'],[' 0'],[' 3.08071e+09'],[' 0'],[' 0'],[' 1641 '],[' 2935 ']
Solving...,swv17, ,[' 1'],[' 2219+'],[' 1112'],"[' 438.587s (Solving', ' 426.65s 1st Model', ' 175.58s Unsat', ' 0.00s)']",[' 430.234s'], ,[' 96885757'],"[' 1320521  (Analyzed', ' 1215888)']","[' 3540     (Average', ' 343.47 Last', ' 60528)']",[' 4472.5  '],"[' 1112     (Average Length', ' 549.07 Splits', ' 0)']","[' 1215888  (Deleted', ' 1163002)']","[' 499      (Ratio', '   0.04%)']","[' 33158    (Ratio', '   2.73%)']","[' 1215888  (Average Length', '   26.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1215888  (Average', ' 76.06 Max', ' 5216 Sum', ' 92477919)']","[' 1215477  (Average', ' 75.89 Max', ' 5140 Sum', ' 92276765 Ratio', '  99.78%)']","[' 411      (Average', ' 489.43 Max', ' 1066 Sum', ' 201154 Ratio', '   0.22%)']", ,[' 60032   '],[' 7854    '],[' 60051   '],[' 40863   '],"[' 122585   (Atom=Atom', ' 34060 Body=Body', ' 20001 Other', ' 68524)']",[' Yes'],"[' 8373     (Eliminated', '    0 Frozen', ' 8373)']","[' 3330     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.90918'],[' 0'], ,[' 184.141'],[' 0'],[' 15.2076'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.57572e+08'],[' 2.28047e+08'],[' 0'],[' 3.20122e+09'],[' 0'],[' 0'],[' 1759 '],[' 2988 ']
Solving...,swv18, ,[' 1'],[' 2359+'],[' 1182'],"[' 437.727s (Solving', ' 430.48s 1st Model', ' 226.51s Unsat', ' 0.00s)']",[' 434.219s'], ,[' 171372370'],"[' 1867334  (Analyzed', ' 1793898)']","[' 4823     (Average', ' 371.95 Last', ' 125115)']",[' 4269.0  '],"[' 1182     (Average Length', ' 581.92 Splits', ' 0)']","[' 1793898  (Deleted', ' 1725519)']","[' 852      (Ratio', '   0.05%)']","[' 50125    (Ratio', '   2.79%)']","[' 1793898  (Average Length', '   25.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1793898  (Average', ' 93.05 Max', ' 4741 Sum', ' 166926369)']","[' 1793496  (Average', ' 92.93 Max', ' 4709 Sum', ' 166700347 Ratio', '  99.86%)']","[' 402      (Average', ' 562.24 Max', ' 1120 Sum', ' 226022 Ratio', '   0.14%)']", ,[' 60083   '],[' 7881    '],[' 60166   '],[' 41021   '],"[' 123059   (Atom=Atom', ' 34196 Body=Body', ' 20023 Other', ' 68840)']",[' Yes'],"[' 8464     (Eliminated', '    0 Frozen', ' 8464)']","[' 4090     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.70621'],[' 0'], ,[' 166.389'],[' 0'],[' 13.6498'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.97123e+08'],[' 6.30818e+08'],[' 0'],[' 7.06685e+09'],[' 0'],[' 0'],[' 1651 '],[' 2833 ']
Solving...,swv19, ,[' 1'],[' 2475+'],[' 1240'],"[' 437.347s (Solving', ' 431.56s 1st Model', ' 197.69s Unsat', ' 0.00s)']",[' 435.781s'], ,[' 190528076'],"[' 2672145  (Analyzed', ' 2583661)']","[' 6366     (Average', ' 405.85 Last', ' 302500)']",[' 4168.4  '],"[' 1240     (Average Length', ' 611.04 Splits', ' 0)']","[' 2583661  (Deleted', ' 2510863)']","[' 910      (Ratio', '   0.04%)']","[' 50245    (Ratio', '   1.94%)']","[' 2583661  (Average Length', '   26.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2583661  (Average', ' 71.97 Max', ' 4923 Sum', ' 185954469)']","[' 2583304  (Average', ' 71.88 Max', ' 4923 Sum', ' 185724382 Ratio', '  99.88%)']","[' 357      (Average', ' 644.50 Max', ' 2278 Sum', ' 230087 Ratio', '   0.12%)']", ,[' 60320   '],[' 7825    '],[' 60453   '],[' 40840   '],"[' 122516   (Atom=Atom', ' 34070 Body=Body', ' 19968 Other', ' 68478)']",[' Yes'],"[' 8458     (Eliminated', '    0 Frozen', ' 8458)']","[' 4534     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.17213'],[' 0'], ,[' 181.892'],[' 0'],[' 11.8803'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.7441e+08'],[' 6.97641e+08'],[' 0'],[' 9.5522e+09'],[' 0'],[' 0'],[' 1704 '],[' 3123 ']
Solving...,swv20, ,[' 1'],[' 2289+'],[' 1147'],"[' 437.598s (Solving', ' 431.33s 1st Model', ' 31.53s Unsat', ' 0.00s)']",[' 435.750s'], ,[' 188013577'],"[' 2495027  (Analyzed', ' 2427276)']","[' 5019     (Average', ' 483.62 Last', ' 15527)']",[' 4171.1  '],"[' 1147     (Average Length', ' 565.70 Splits', ' 0)']","[' 2427276  (Deleted', ' 2355111)']","[' 808      (Ratio', '   0.03%)']","[' 50354    (Ratio', '   2.07%)']","[' 2427276  (Average Length', '   25.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2427276  (Average', ' 75.71 Max', ' 4916 Sum', ' 183766616)']","[' 2426915  (Average', ' 75.62 Max', ' 4824 Sum', ' 183548255 Ratio', '  99.88%)']","[' 361      (Average', ' 604.88 Max', ' 1101 Sum', ' 218361 Ratio', '   0.12%)']", ,[' 59105   '],[' 7798    '],[' 59120   '],[' 40534   '],"[' 121598   (Atom=Atom', ' 33819 Body=Body', ' 19913 Other', ' 67866)']",[' Yes'],"[' 8313     (Eliminated', '    0 Frozen', ' 8313)']","[' 5123     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.16878'],[' 0'], ,[' 171.816'],[' 0'],[' 12.1765'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.62075e+08'],[' 6.89269e+08'],[' 0'],[' 8.0354e+09'],[' 0'],[' 0'],[' 1508 '],[' 3004 ']
