Optimal Found Or Timeout,Instances,Solving...,UNKNOWN,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, , , ,[' 1'],[' 1857+'],[' 933'],"[' 786.246s (Solving', ' 742.01s 1st Model', ' 41.59s Unsat', ' 0.00s)']",[' 772.281s'], ,[' 17118472'],"[' 1761671  (Analyzed', ' 1336719)']","[' 3646     (Average', ' 366.63 Last', ' 432)']",[' 3094.7  '],"[' 932      (Average Length', ' 546.66 Splits', ' 0)']","[' 1336719  (Deleted', ' 1308753)']","[' 20       (Ratio', '   0.00%)']","[' 4925     (Ratio', '   0.37%)']","[' 1336719  (Average Length', '   17.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1336719  (Average', ' 10.95 Max', ' 3475 Sum', ' 14640743)']","[' 1335981  (Average', ' 10.66 Max', ' 3475 Sum', ' 14243024 Ratio', '  97.28%)']","[' 738      (Average', ' 538.91 Max', ' 625 Sum', ' 397719 Ratio', '   2.72%)']", ,[' 81749   '],[' 4652    '],[' 74841   '],[' 32372   '],"[' 90026    (Atom=Atom', ' 24247 Body=Body', ' 16069 Other', ' 49710)']",[' Yes'],"[' 5881     (Eliminated', '    0 Frozen', ' 5881)']","[' 788      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 10.5985'],[' 0'], ,[' 431.737'],[' 0'],[' 16.3263'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.72945e+07'],[' 2.1481e+07'],[' 0'],[' 2.48127e+09'],[' 0'],[' 0'],[' 2233 '],[' 1827 '],[' 2736 '],[' 3602 '],[' 4 '],[' 0 ']
Solving...,TA52, , , ,[' 1'],[' 1553+'],[' 781'],"[' 773.648s (Solving', ' 735.42s 1st Model', ' 39.99s Unsat', ' 0.00s)']",[' 761.281s'], ,[' 14474496'],"[' 1935984  (Analyzed', ' 1916419)']","[' 4356     (Average', ' 439.95 Last', ' 29369)']",[' 3262.0  '],"[' 780      (Average Length', ' 480.83 Splits', ' 0)']","[' 1916419  (Deleted', ' 1880642)']","[' 20       (Ratio', '   0.00%)']","[' 3826     (Ratio', '   0.20%)']","[' 1916419  (Average Length', '   16.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1916419  (Average', '  6.52 Max', ' 4025 Sum', ' 12492762)']","[' 1915770  (Average', '  6.37 Max', ' 3670 Sum', ' 12201416 Ratio', '  97.67%)']","[' 649      (Average', ' 448.92 Max', ' 511 Sum', ' 291346 Ratio', '   2.33%)']", ,[' 80998   '],[' 4660    '],[' 74082   '],[' 32003   '],"[' 89792    (Atom=Atom', ' 24127 Body=Body', ' 16093 Other', ' 49572)']",[' Yes'],"[' 5752     (Eliminated', '    0 Frozen', ' 5752)']","[' 555      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 9.24552'],[' 0'], ,[' 432.101'],[' 0'],[' 13.6104'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.35781e+07'],[' 1.75588e+07'],[' 0'],[' 2.25032e+09'],[' 0'],[' 0'],[' 2791 '],[' 2011 '],[' 2852 '],[' 3567 '],[' 4 '],[' 0 ']
Optimal Found Or Timeout,Instances,Solving...,UNKNOWN,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, , , ,[' 1'],[' 2137+'],[' 1073'],"[' 1001.432s (Solving', ' 996.87s 1st Model', ' 4.34s Unsat', ' 0.00s)']",[' 999.031s'], ,[' 142915350'],"[' 36034400 (Analyzed', ' 35874854)']","[' 59082    (Average', ' 607.20 Last', ' 12348)']",[' 2711.5  '],"[' 1073     (Average Length', ' 601.81 Splits', ' 0)']","[' 35874854 (Deleted', ' 35587022)']","[' 21       (Ratio', '   0.00%)']","[' 10717    (Ratio', '   0.03%)']","[' 35874854 (Average Length', '   18.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 35874854 (Average', '  3.89 Max', ' 3155 Sum', ' 139482594)']","[' 35874036 (Average', '  3.87 Max', ' 3155 Sum', ' 138950736 Ratio', '  99.62%)']","[' 818      (Average', ' 650.19 Max', ' 763 Sum', ' 531858 Ratio', '   0.38%)']", ,[' 82089   '],[' 4652    '],[' 75288   '],[' 32575   '],"[' 90447    (Atom=Atom', ' 24387 Body=Body', ' 16069 Other', ' 49991)']",[' Yes'],"[' 6029     (Eliminated', '    0 Frozen', ' 6029)']","[' 1508     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.944958'],[' 0'], ,[' 706.146'],[' 0'],[' 22.0887'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.75083e+08'],[' 1.73301e+08'],[' 0'],[' 4.63571e+10'],[' 0'],[' 0'],[' 1132 '],[' 1844 '],[' 2760 '],[' 3763 '],[' 4 '],[' 0 ']
Solving...,TA52, , , ,[' 1'],[' 2077+'],[' 1043'],"[' 1001.297s (Solving', ' 997.13s 1st Model', ' 4.30s Unsat', ' 0.00s)']",[' 994.500s'], ,[' 143869570'],"[' 32521834 (Analyzed', ' 32405145)']","[' 53730    (Average', ' 603.11 Last', ' 15259)']",[' 2535.1  '],"[' 1043     (Average Length', ' 586.55 Splits', ' 0)']","[' 32405145 (Deleted', ' 32143681)']","[' 103      (Ratio', '   0.00%)']","[' 16276    (Ratio', '   0.05%)']","[' 32405145 (Average Length', '   16.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 32405145 (Average', '  4.35 Max', ' 3365 Sum', ' 140864217)']","[' 32404487 (Average', '  4.33 Max', ' 3365 Sum', ' 140433470 Ratio', '  99.69%)']","[' 658      (Average', ' 654.63 Max', ' 748 Sum', ' 430747 Ratio', '   0.31%)']", ,[' 82010   '],[' 4660    '],[' 75151   '],[' 32534   '],"[' 90579    (Atom=Atom', ' 24389 Body=Body', ' 16093 Other', ' 50097)']",[' Yes'],"[' 5994     (Eliminated', '    0 Frozen', ' 5994)']","[' 2868     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.895776'],[' 0'], ,[' 683.671'],[' 0'],[' 21.2971'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.42116e+08'],[' 2.31377e+08'],[' 0'],[' 4.06696e+10'],[' 0'],[' 0'],[' 1044 '],[' 1872 '],[' 2635 '],[' 3445 '],[' 4 '],[' 0 ']
Solving...,TA53, , , ,[' 1'],[' 2153+'],[' 1081'],"[' 1001.327s (Solving', ' 996.98s 1st Model', ' 4.42s Unsat', ' 0.00s)']",[' 999.641s'], ,[' 116388116'],"[' 38750183 (Analyzed', ' 38516482)']","[' 66630    (Average', ' 578.07 Last', ' 515600)']",[' 2741.0  '],"[' 1081     (Average Length', ' 608.75 Splits', ' 0)']","[' 38516482 (Deleted', ' 38130859)']","[' 47       (Ratio', '   0.00%)']","[' 8679     (Ratio', '   0.02%)']","[' 38516482 (Average Length', '   14.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 38516482 (Average', '  2.93 Max', ' 3030 Sum', ' 112956492)']","[' 38515834 (Average', '  2.92 Max', ' 3030 Sum', ' 112578752 Ratio', '  99.67%)']","[' 648      (Average', ' 582.93 Max', ' 723 Sum', ' 377740 Ratio', '   0.33%)']", ,[' 80585   '],[' 4469    '],[' 73964   '],[' 31585   '],"[' 87713    (Atom=Atom', ' 23663 Body=Body', ' 15520 Other', ' 48530)']",[' Yes'],"[' 5842     (Eliminated', '    0 Frozen', ' 5842)']","[' 1502     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.95589'],[' 0'], ,[' 702.185'],[' 0'],[' 19.2063'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.60657e+08'],[' 1.57368e+08'],[' 0'],[' 4.38711e+10'],[' 0'],[' 0'],[' 951 '],[' 1617 '],[' 2392 '],[' 3367 '],[' 4 '],[' 0 ']
Solving...,TA54, , , ,[' 1'],[' 1987+'],[' 998'],"[' 1001.279s (Solving', ' 997.20s 1st Model', ' 3.99s Unsat', ' 0.00s)']",[' 999.828s'], ,[' 135950517'],"[' 38988754 (Analyzed', ' 38809766)']","[' 65053    (Average', ' 596.59 Last', ' 2585)']",[' 2615.9  '],"[' 998      (Average Length', ' 577.97 Splits', ' 0)']","[' 38809766 (Deleted', ' 38490079)']","[' 47       (Ratio', '   0.00%)']","[' 11226    (Ratio', '   0.03%)']","[' 38809766 (Average Length', '   16.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 38809766 (Average', '  3.42 Max', ' 2915 Sum', ' 132672677)']","[' 38809012 (Average', '  3.41 Max', ' 2915 Sum', ' 132243479 Ratio', '  99.68%)']","[' 754      (Average', ' 569.23 Max', ' 912 Sum', ' 429198 Ratio', '   0.32%)']", ,[' 81302   '],[' 4674    '],[' 74777   '],[' 32141   '],"[' 90522    (Atom=Atom', ' 24400 Body=Body', ' 16135 Other', ' 49987)']",[' Yes'],"[' 5977     (Eliminated', '    0 Frozen', ' 5977)']","[' 1985     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.881939'],[' 0'], ,[' 694.162'],[' 0'],[' 18.6252'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.06352e+08'],[' 1.877e+08'],[' 0'],[' 4.4764e+10'],[' 0'],[' 0'],[' 997 '],[' 1756 '],[' 2555 '],[' 3447 '],[' 4 '],[' 0 ']
Solving...,TA55, , , ,[' 1'],[' 2227+'],[' 1118'],"[' 1001.378s (Solving', ' 996.83s 1st Model', ' 4.72s Unsat', ' 0.00s)']",[' 999.734s'], ,[' 138957975'],"[' 35482417 (Analyzed', ' 35388400)']","[' 61331    (Average', ' 577.01 Last', ' 14991)']",[' 2530.1  '],"[' 1118     (Average Length', ' 635.56 Splits', ' 0)']","[' 35388400 (Deleted', ' 35098139)']","[' 101      (Ratio', '   0.00%)']","[' 14082    (Ratio', '   0.04%)']","[' 35388400 (Average Length', '   16.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 35388400 (Average', '  3.84 Max', ' 3237 Sum', ' 135749944)']","[' 35387778 (Average', '  3.82 Max', ' 2846 Sum', ' 135336121 Ratio', '  99.70%)']","[' 622      (Average', ' 665.31 Max', ' 984 Sum', ' 413823 Ratio', '   0.30%)']", ,[' 81505   '],[' 4585    '],[' 74848   '],[' 32214   '],"[' 89629    (Atom=Atom', ' 24164 Body=Body', ' 15868 Other', ' 49597)']",[' Yes'],"[' 6004     (Eliminated', '    0 Frozen', ' 6004)']","[' 2343     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.974473'],[' 0'], ,[' 695.589'],[' 0'],[' 20.6721'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.41631e+08'],[' 2.23712e+08'],[' 0'],[' 4.41022e+10'],[' 0'],[' 0'],[' 846 '],[' 1882 '],[' 2511 '],[' 3474 '],[' 4 '],[' 0 ']
Solving...,TA56, , , ,[' 1'],[' 1927+'],[' 968'],"[' 1001.290s (Solving', ' 997.13s 1st Model', ' 5.75s Unsat', ' 0.00s)']",[' 999.609s'], ,[' 124893508'],"[' 37691769 (Analyzed', ' 37545467)']","[' 64907    (Average', ' 578.45 Last', ' 208563)']",[' 2834.9  '],"[' 968      (Average Length', ' 553.91 Splits', ' 0)']","[' 37545467 (Deleted', ' 37250357)']","[' 19       (Ratio', '   0.00%)']","[' 8797     (Ratio', '   0.02%)']","[' 37545467 (Average Length', '   18.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 37545467 (Average', '  3.23 Max', ' 3525 Sum', ' 121433937)']","[' 37544773 (Average', '  3.22 Max', ' 3269 Sum', ' 121048760 Ratio', '  99.68%)']","[' 694      (Average', ' 555.01 Max', ' 648 Sum', ' 385177 Ratio', '   0.32%)']", ,[' 80423   '],[' 4565    '],[' 73926   '],[' 31592   '],"[' 88794    (Atom=Atom', ' 23934 Body=Body', ' 15808 Other', ' 49052)']",[' Yes'],"[' 5842     (Eliminated', '    0 Frozen', ' 5842)']","[' 1400     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.89922'],[' 0'], ,[' 693.008'],[' 0'],[' 20.2889'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.73792e+08'],[' 1.70586e+08'],[' 0'],[' 4.46097e+10'],[' 0'],[' 0'],[' 1157 '],[' 2255 '],[' 2896 '],[' 3524 '],[' 4 '],[' 0 ']
Solving...,TA57, , , ,[' 1'],[' 1957+'],[' 983'],"[' 1001.260s (Solving', ' 997.24s 1st Model', ' 4.38s Unsat', ' 0.00s)']",[' 1000.297s'], ,[' 135806958'],"[' 37675811 (Analyzed', ' 37467445)']","[' 62795    (Average', ' 596.66 Last', ' 476836)']",[' 2700.2  '],"[' 983      (Average Length', ' 577.92 Splits', ' 0)']","[' 37467445 (Deleted', ' 37150611)']","[' 46       (Ratio', '   0.00%)']","[' 10733    (Ratio', '   0.03%)']","[' 37467445 (Average Length', '   16.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 37467445 (Average', '  3.54 Max', ' 3640 Sum', ' 132462172)']","[' 37466799 (Average', '  3.53 Max', ' 3005 Sum', ' 132088360 Ratio', '  99.72%)']","[' 646      (Average', ' 578.66 Max', ' 723 Sum', ' 373812 Ratio', '   0.28%)']", ,[' 80557   '],[' 4559    '],[' 73942   '],[' 31733   '],"[' 88770    (Atom=Atom', ' 23925 Body=Body', ' 15790 Other', ' 49055)']",[' Yes'],"[' 5850     (Eliminated', '    0 Frozen', ' 5850)']","[' 1867     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.857381'],[' 0'], ,[' 697.555'],[' 0'],[' 20.3992'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.83636e+08'],[' 1.78243e+08'],[' 0'],[' 4.39886e+10'],[' 0'],[' 0'],[' 1230 '],[' 2082 '],[' 2745 '],[' 3810 '],[' 4 '],[' 0 ']
