Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Completion Time for Window 5 ,Completion Time for Window 6 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA71, ,[' 1'],[' 9043+'],[' 4528'],"[' 1022.918s (Solving', ' 928.11s 1st Model', ' 380.96s Unsat', ' 0.00s)']",[' 1014.266s'], ,[' 312765686'],"[' 4778035  (Analyzed', ' 4421672)']","[' 10712    (Average', ' 412.78 Last', ' 44372)']",[' 9534.9  '],"[' 4528     (Average Length', ' 2033.18 Splits', ' 0)']","[' 4421672  (Deleted', ' 4307948)']","[' 1275     (Ratio', '   0.03%)']","[' 56460    (Ratio', '   1.28%)']","[' 4421672  (Average Length', '   20.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4421672  (Average', ' 63.70 Max', ' 14204 Sum', ' 281675419)']","[' 4419730  (Average', ' 62.89 Max', ' 14204 Sum', ' 278092620 Ratio', '  98.73%)']","[' 1942     (Average', ' 1844.90 Max', ' 3884 Sum', ' 3582799 Ratio', '   1.27%)']", ,[' 284160  '],[' 23634   '],[' 286043  '],[' 178608  '],"[' 535820   (Atom=Atom', ' 156972 Body=Body', ' 124534 Other', ' 254314)']",[' Yes'],"[' 27517    (Eliminated', '    0 Frozen', ' 27517)']","[' 9671     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 16.1427'],[' 0'], ,[' 531.107'],[' 0'],[' 25.9189'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.82699e+08'],[' 6.95225e+08'],[' 0'],[' 2.45766e+10'],[' 0'],[' 0'],[' 1358 '],[' 2447 '],[' 3446 '],[' 4420 '],[' 7123 '],[' 7674 '],[' 6 '],[' 0 ']
Solving...,TA72, ,[' 1'],[' 11367+'],[' 5690'],"[' 1028.331s (Solving', ' 904.70s 1st Model', ' 513.82s Unsat', ' 0.00s)']",[' 1018.031s'], ,[' 360704574'],"[' 3145451  (Analyzed', ' 2796637)']","[' 8771     (Average', ' 318.85 Last', ' 66681)']",[' 9404.1  '],"[' 5690     (Average Length', ' 2505.90 Splits', ' 0)']","[' 2796637  (Deleted', ' 2685347)']","[' 1462     (Ratio', '   0.05%)']","[' 63755    (Ratio', '   2.28%)']","[' 2796637  (Average Length', '   17.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2796637  (Average', ' 116.79 Max', ' 11514 Sum', ' 326622838)']","[' 2794322  (Average', ' 114.72 Max', ' 11514 Sum', ' 320831974 Ratio', '  98.23%)']","[' 2315     (Average', ' 2501.45 Max', ' 4619 Sum', ' 5790864 Ratio', '   1.77%)']", ,[' 284268  '],[' 23428   '],[' 286886  '],[' 179047  '],"[' 537137   (Atom=Atom', ' 157617 Body=Body', ' 124328 Other', ' 255192)']",[' Yes'],"[' 28046    (Eliminated', '    0 Frozen', ' 28046)']","[' 10615    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 21.5935'],[' 0'], ,[' 433.168'],[' 0'],[' 29.1348'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.36273e+08'],[' 8.38404e+08'],[' 0'],[' 1.5067e+10'],[' 0'],[' 0'],[' 1122 '],[' 2057 '],[' 2960 '],[' 3913 '],[' 4843 '],[' 5701 '],[' 6 '],[' 0 ']
Solving...,TA73, ,[' 1'],[' 9505+'],[' 4759'],"[' 1024.823s (Solving', ' 914.17s 1st Model', ' 292.42s Unsat', ' 0.00s)']",[' 1012.297s'], ,[' 303072891'],"[' 5708747  (Analyzed', ' 5265212)']","[' 12533    (Average', ' 420.11 Last', ' 66822)']",[' 11191.1 '],"[' 4759     (Average Length', ' 2198.05 Splits', ' 0)']","[' 5265212  (Deleted', ' 5146323)']","[' 1406     (Ratio', '   0.03%)']","[' 45187    (Ratio', '   0.86%)']","[' 5265212  (Average Length', '   25.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5265212  (Average', ' 50.09 Max', ' 13831 Sum', ' 263734324)']","[' 5263219  (Average', ' 49.27 Max', ' 13831 Sum', ' 259429093 Ratio', '  98.37%)']","[' 1993     (Average', ' 2160.18 Max', ' 4127 Sum', ' 4305231 Ratio', '   1.63%)']", ,[' 284155  '],[' 23562   '],[' 286296  '],[' 178584  '],"[' 535748   (Atom=Atom', ' 157020 Body=Body', ' 124462 Other', ' 254266)']",[' Yes'],"[' 27703    (Eliminated', '    0 Frozen', ' 27703)']","[' 7179     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 19.8075'],[' 0'], ,[' 523.957'],[' 0'],[' 26.7219'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.0319e+08'],[' 6.24558e+08'],[' 0'],[' 2.23176e+10'],[' 0'],[' 0'],[' 1399 '],[' 2384 '],[' 5607 '],[' 6499 '],[' 7434 '],[' 8250 '],[' 6 '],[' 0 ']
Solving...,TA74, ,[' 1'],[' 8459+'],[' 4236'],"[' 1022.473s (Solving', ' 930.38s 1st Model', ' 332.97s Unsat', ' 0.00s)']",[' 1004.250s'], ,[' 260592051'],"[' 3465503  (Analyzed', ' 3060817)']","[' 8965     (Average', ' 341.42 Last', ' 79169)']",[' 9654.8  '],"[' 4236     (Average Length', ' 1969.40 Splits', ' 0)']","[' 3060817  (Deleted', ' 2956360)']","[' 1209     (Ratio', '   0.04%)']","[' 45036    (Ratio', '   1.47%)']","[' 3060817  (Average Length', '   23.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3060817  (Average', ' 75.11 Max', ' 14649 Sum', ' 229901561)']","[' 3059225  (Average', ' 74.26 Max', ' 14649 Sum', ' 227306549 Ratio', '  98.87%)']","[' 1592     (Average', ' 1630.03 Max', ' 3838 Sum', ' 2595012 Ratio', '   1.13%)']", ,[' 283083  '],[' 23416   '],[' 284920  '],[' 177612  '],"[' 532832   (Atom=Atom', ' 156194 Body=Body', ' 124316 Other', ' 252322)']",[' Yes'],"[' 27253    (Eliminated', '    0 Frozen', ' 27253)']","[' 8086     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 15.796'],[' 0'], ,[' 579.388'],[' 0'],[' 23.6227'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.68769e+08'],[' 5.93044e+08'],[' 0'],[' 2.77346e+10'],[' 0'],[' 0'],[' 1224 '],[' 2130 '],[' 3070 '],[' 7320 '],[' 9129 '],[' 9727 '],[' 6 '],[' 0 ']
Solving...,TA75, ,[' 1'],[' 10855+'],[' 5434'],"[' 1026.904s (Solving', ' 909.42s 1st Model', ' 567.51s Unsat', ' 0.00s)']",[' 1016.453s'], ,[' 367458153'],"[' 2451325  (Analyzed', ' 1893762)']","[' 6756     (Average', ' 280.31 Last', ' 44912)']",[' 9245.3  '],"[' 5434     (Average Length', ' 2368.59 Splits', ' 0)']","[' 1893762  (Deleted', ' 1795435)']","[' 1881     (Ratio', '   0.10%)']","[' 65250    (Ratio', '   3.45%)']","[' 1893762  (Average Length', '   19.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1893762  (Average', ' 177.08 Max', ' 11456 Sum', ' 335341105)']","[' 1891370  (Average', ' 173.88 Max', ' 11456 Sum', ' 329281470 Ratio', '  98.19%)']","[' 2392     (Average', ' 2533.29 Max', ' 4341 Sum', ' 6059635 Ratio', '   1.81%)']", ,[' 284889  '],[' 23594   '],[' 287234  '],[' 179427  '],"[' 538277   (Atom=Atom', ' 157831 Body=Body', ' 124494 Other', ' 255952)']",[' Yes'],"[' 27939    (Eliminated', '    0 Frozen', ' 27939)']","[' 11050    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 20.45'],[' 0'], ,[' 422.272'],[' 0'],[' 30.0036'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.72683e+08'],[' 8.78334e+08'],[' 0'],[' 1.4386e+10'],[' 0'],[' 0'],[' 1246 '],[' 2254 '],[' 3184 '],[' 4205 '],[' 5103 '],[' 5901 '],[' 6 '],[' 0 ']
Solving...,TA76, ,[' 1'],[' 10207+'],[' 5109'],"[' 1024.143s (Solving', ' 914.41s 1st Model', ' 603.67s Unsat', ' 0.00s)']",[' 1014.563s'], ,[' 354719333'],"[' 4297950  (Analyzed', ' 3743777)']","[' 10126    (Average', ' 369.72 Last', ' 86485)']",[' 9774.3  '],"[' 5109     (Average Length', ' 2254.88 Splits', ' 0)']","[' 3743777  (Deleted', ' 3636740)']","[' 1377     (Ratio', '   0.04%)']","[' 60341    (Ratio', '   1.61%)']","[' 3743777  (Average Length', '   17.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3743777  (Average', ' 85.68 Max', ' 12301 Sum', ' 320762647)']","[' 3741651  (Average', ' 84.24 Max', ' 12301 Sum', ' 315390527 Ratio', '  98.33%)']","[' 2126     (Average', ' 2526.87 Max', ' 4864 Sum', ' 5372120 Ratio', '   1.67%)']", ,[' 283938  '],[' 23409   '],[' 286105  '],[' 178340  '],"[' 535016   (Atom=Atom', ' 156929 Body=Body', ' 124309 Other', ' 253778)']",[' Yes'],"[' 27576    (Eliminated', '    0 Frozen', ' 27576)']","[' 8358     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 19.6207'],[' 0'], ,[' 454.973'],[' 0'],[' 29.899'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.61802e+08'],[' 7.72089e+08'],[' 0'],[' 1.64992e+10'],[' 0'],[' 0'],[' 1144 '],[' 2177 '],[' 3102 '],[' 4053 '],[' 4975 '],[' 5834 '],[' 6 '],[' 0 ']
Solving...,TA77, ,[' 1'],[' 11609+'],[' 5811'],"[' 1025.156s (Solving', ' 914.88s 1st Model', ' 533.18s Unsat', ' 0.00s)']",[' 1016.688s'], ,[' 388304826'],"[' 5596927  (Analyzed', ' 4648472)']","[' 12037    (Average', ' 386.18 Last', ' 64349)']",[' 9941.9  '],"[' 5811     (Average Length', ' 2518.38 Splits', ' 0)']","[' 4648472  (Deleted', ' 4530662)']","[' 1730     (Ratio', '   0.04%)']","[' 60675    (Ratio', '   1.31%)']","[' 4648472  (Average Length', '   19.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4648472  (Average', ' 75.27 Max', ' 14323 Sum', ' 349892400)']","[' 4646065  (Average', ' 73.96 Max', ' 14323 Sum', ' 343794078 Ratio', '  98.26%)']","[' 2407     (Average', ' 2533.58 Max', ' 4670 Sum', ' 6098322 Ratio', '   1.74%)']", ,[' 284499  '],[' 23382   '],[' 287168  '],[' 179079  '],"[' 537233   (Atom=Atom', ' 157695 Body=Body', ' 124282 Other', ' 255256)']",[' Yes'],"[' 28051    (Eliminated', '    0 Frozen', ' 28051)']","[' 9858     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 19.5813'],[' 0'], ,[' 478.726'],[' 0'],[' 28.3413'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.41233e+08'],[' 8.45993e+08'],[' 0'],[' 2.09501e+10'],[' 0'],[' 0'],[' 1374 '],[' 2167 '],[' 3142 '],[' 4170 '],[' 5165 '],[' 5966 '],[' 6 '],[' 0 ']
Solving...,TA78, ,[' 1'],[' 9391+'],[' 4702'],"[' 1019.478s (Solving', ' 939.02s 1st Model', ' 317.85s Unsat', ' 0.00s)']",[' 1014.516s'], ,[' 351871790'],"[' 6034976  (Analyzed', ' 5447975)']","[' 13308    (Average', ' 409.38 Last', ' 79464)']",[' 9706.1  '],"[' 4702     (Average Length', ' 2100.37 Splits', ' 0)']","[' 5447975  (Deleted', ' 5324524)']","[' 1485     (Ratio', '   0.03%)']","[' 58118    (Ratio', '   1.07%)']","[' 5447975  (Average Length', '   21.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5447975  (Average', ' 58.60 Max', ' 13303 Sum', ' 319257540)']","[' 5445838  (Average', ' 57.82 Max', ' 13303 Sum', ' 314993661 Ratio', '  98.66%)']","[' 2137     (Average', ' 1995.26 Max', ' 3898 Sum', ' 4263879 Ratio', '   1.34%)']", ,[' 284162  '],[' 23551   '],[' 286072  '],[' 178633  '],"[' 535895   (Atom=Atom', ' 157080 Body=Body', ' 124451 Other', ' 254364)']",[' Yes'],"[' 27461    (Eliminated', '    0 Frozen', ' 27461)']","[' 9148     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 14.3369'],[' 0'], ,[' 584.326'],[' 0'],[' 24.4334'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.96719e+08'],[' 7.93882e+08'],[' 0'],[' 3.69833e+10'],[' 0'],[' 0'],[' 1306 '],[' 2232 '],[' 3178 '],[' 5071 '],[' 5826 '],[' 6653 '],[' 6 '],[' 0 ']
Solving...,TA79, ,[' 1'],[' 8417+'],[' 4215'],"[' 1017.689s (Solving', ' 944.01s 1st Model', ' 302.32s Unsat', ' 0.00s)']",[' 1013.641s'], ,[' 365575097'],"[' 4772213  (Analyzed', ' 4489681)']","[' 10854    (Average', ' 413.64 Last', ' 152296)']",[' 9633.3  '],"[' 4215     (Average Length', ' 1944.89 Splits', ' 0)']","[' 4489681  (Deleted', ' 4367318)']","[' 1476     (Ratio', '   0.03%)']","[' 64224    (Ratio', '   1.43%)']","[' 4489681  (Average Length', '   24.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4489681  (Average', ' 74.86 Max', ' 13212 Sum', ' 336108712)']","[' 4487757  (Average', ' 74.05 Max', ' 13212 Sum', ' 332477564 Ratio', '  98.92%)']","[' 1924     (Average', ' 1887.29 Max', ' 3829 Sum', ' 3631148 Ratio', '   1.08%)']", ,[' 283844  '],[' 23571   '],[' 285672  '],[' 178127  '],"[' 534377   (Atom=Atom', ' 156554 Body=Body', ' 124471 Other', ' 253352)']",[' Yes'],"[' 27399    (Eliminated', '    0 Frozen', ' 27399)']","[' 9915     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 13.0709'],[' 0'], ,[' 573.887'],[' 0'],[' 24.9986'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.00165e+09'],[' 8.91291e+08'],[' 0'],[' 3.56876e+10'],[' 0'],[' 0'],[' 1217 '],[' 2099 '],[' 3106 '],[' 8401 '],[' 8973 '],[' 9815 '],[' 6 '],[' 0 ']
Solving...,TA80, ,[' 1'],[' 10511+'],[' 5262'],"[' 1021.614s (Solving', ' 925.61s 1st Model', ' 316.97s Unsat', ' 0.00s)']",[' 1017.234s'], ,[' 412852905'],"[' 4102599  (Analyzed', ' 3648839)']","[' 10195    (Average', ' 357.90 Last', ' 59679)']",[' 9736.4  '],"[' 5262     (Average Length', ' 2286.28 Splits', ' 0)']","[' 3648839  (Deleted', ' 3530417)']","[' 1937     (Ratio', '   0.05%)']","[' 71832    (Ratio', '   1.97%)']","[' 3648839  (Average Length', '   20.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3648839  (Average', ' 103.60 Max', ' 13168 Sum', ' 378011374)']","[' 3646428  (Average', ' 102.17 Max', ' 13168 Sum', ' 372816262 Ratio', '  98.63%)']","[' 2411     (Average', ' 2154.75 Max', ' 4262 Sum', ' 5195112 Ratio', '   1.37%)']", ,[' 284998  '],[' 23620   '],[' 287259  '],[' 179365  '],"[' 538091   (Atom=Atom', ' 157743 Body=Body', ' 124520 Other', ' 255828)']",[' Yes'],"[' 27881    (Eliminated', '    0 Frozen', ' 27881)']","[' 11520    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 17.4039'],[' 0'], ,[' 508.073'],[' 0'],[' 26.7698'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.09027e+09'],[' 9.72758e+08'],[' 0'],[' 2.75139e+10'],[' 0'],[' 0'],[' 1214 '],[' 2264 '],[' 3123 '],[' 3984 '],[' 4914 '],[' 5685 '],[' 6 '],[' 0 ']
