Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA71, ,[' 1'],[' 11541+'],[' 5775'],"[' 1032.277s (Solving', ' 894.96s 1st Model', ' 462.65s Unsat', ' 0.00s)']",[' 1029.344s'], ,[' 547888057'],"[' 2917625  (Analyzed', ' 1243129)']","[' 5813     (Average', ' 213.85 Last', ' 33631)']",[' 15185.5 '],"[' 5775     (Average Length', ' 2671.61 Splits', ' 0)']","[' 1243129  (Deleted', ' 1149581)']","[' 1021     (Ratio', '   0.08%)']","[' 64818    (Ratio', '   5.21%)']","[' 1243129  (Average Length', '   32.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1243129  (Average', ' 385.96 Max', ' 19255 Sum', ' 479792642)']","[' 1240691  (Average', ' 381.01 Max', ' 19255 Sum', ' 473639769 Ratio', '  98.72%)']","[' 2438     (Average', ' 2523.74 Max', ' 5023 Sum', ' 6152873 Ratio', '   1.28%)']", ,[' 436000  '],[' 30995   '],[' 439070  '],[' 271344  '],"[' 814028   (Atom=Atom', ' 242347 Body=Body', ' 131895 Other', ' 439786)']",[' Yes'],"[' 36055    (Eliminated', '    0 Frozen', ' 36055)']","[' 9863     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 25.7681'],[' 0'], ,[' 386.264'],[' 0'],[' 34.3578'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.68098e+09'],[' 1.58259e+09'],[' 0'],[' 1.57476e+10'],[' 0'],[' 0'],[' 1977 '],[' 3453 '],[' 5768 '],[' 7400 '],[' 4 '],[' 0 ']
Solving...,TA72, ,[' 1'],[' 10677+'],[' 5343'],"[' 1028.364s (Solving', ' 907.78s 1st Model', ' 394.51s Unsat', ' 0.00s)']",[' 1025.844s'], ,[' 547654816'],"[' 2268803  (Analyzed', ' 1126181)']","[' 5369     (Average', ' 209.76 Last', ' 138882)']",[' 13869.3 '],"[' 5343     (Average Length', ' 2472.05 Splits', ' 0)']","[' 1126181  (Deleted', ' 1034525)']","[' 1077     (Ratio', '   0.10%)']","[' 68165    (Ratio', '   6.05%)']","[' 1126181  (Average Length', '   27.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1126181  (Average', ' 438.40 Max', ' 20365 Sum', ' 493720399)']","[' 1122842  (Average', ' 430.94 Max', ' 20365 Sum', ' 485312894 Ratio', '  98.30%)']","[' 3339     (Average', ' 2517.97 Max', ' 4668 Sum', ' 8407505 Ratio', '   1.70%)']", ,[' 430336  '],[' 30348   '],[' 433083  '],[' 264469  '],"[' 793403   (Atom=Atom', ' 236119 Body=Body', ' 131248 Other', ' 426036)']",[' Yes'],"[' 35015    (Eliminated', '    0 Frozen', ' 35015)']","[' 13151    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.569'],[' 0'], ,[' 408.568'],[' 0'],[' 33.5166'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.71661e+09'],[' 1.6156e+09'],[' 0'],[' 1.85382e+10'],[' 0'],[' 0'],[' 1631 '],[' 3309 '],[' 5238 '],[' 6860 '],[' 4 '],[' 0 ']
Solving...,TA73, ,[' 1'],[' 11257+'],[' 5633'],"[' 1030.027s (Solving', ' 896.41s 1st Model', ' 432.04s Unsat', ' 0.00s)']",[' 1027.141s'], ,[' 581427467'],"[' 3528672  (Analyzed', ' 2183238)']","[' 7002     (Average', ' 311.80 Last', ' 34304)']",[' 15093.0 '],"[' 5633     (Average Length', ' 2577.67 Splits', ' 0)']","[' 2183238  (Deleted', ' 2084897)']","[' 890      (Ratio', '   0.04%)']","[' 62650    (Ratio', '   2.87%)']","[' 2183238  (Average Length', '   31.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2183238  (Average', ' 236.75 Max', ' 17635 Sum', ' 516887931)']","[' 2180023  (Average', ' 233.24 Max', ' 17635 Sum', ' 509217910 Ratio', '  98.52%)']","[' 3215     (Average', ' 2385.70 Max', ' 4847 Sum', ' 7670021 Ratio', '   1.48%)']", ,[' 433798  '],[' 30612   '],[' 436653  '],[' 267493  '],"[' 802475   (Atom=Atom', ' 238879 Body=Body', ' 131512 Other', ' 432084)']",[' Yes'],"[' 35458    (Eliminated', '    0 Frozen', ' 35458)']","[' 12089    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 25.1896'],[' 0'], ,[' 403.461'],[' 0'],[' 35.2505'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.64947e+09'],[' 1.54426e+09'],[' 0'],[' 1.62368e+10'],[' 0'],[' 0'],[' 2099 '],[' 3724 '],[' 5278 '],[' 7003 '],[' 4 '],[' 0 ']
Solving...,TA74, ,[' 1'],[' 10953+'],[' 5481'],"[' 1029.709s (Solving', ' 904.38s 1st Model', ' 475.05s Unsat', ' 0.00s)']",[' 1026.813s'], ,[' 565659515'],"[' 1649677  (Analyzed', ' 859617)']","[' 4922     (Average', ' 174.65 Last', ' 104625)']",[' 13937.0 '],"[' 5481     (Average Length', ' 2576.61 Splits', ' 0)']","[' 859617   (Deleted', ' 775364)']","[' 895      (Ratio', '   0.10%)']","[' 67771    (Ratio', '   7.88%)']","[' 859617   (Average Length', '   26.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 859617   (Average', ' 594.04 Max', ' 17124 Sum', ' 510645781)']","[' 856414   (Average', ' 584.46 Max', ' 17124 Sum', ' 502410647 Ratio', '  98.39%)']","[' 3203     (Average', ' 2571.07 Max', ' 4876 Sum', ' 8235134 Ratio', '   1.61%)']", ,[' 430998  '],[' 30400   '],[' 433916  '],[' 264947  '],"[' 794837   (Atom=Atom', ' 236545 Body=Body', ' 131300 Other', ' 426992)']",[' Yes'],"[' 35275    (Eliminated', '    0 Frozen', ' 35275)']","[' 12724    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.8258'],[' 0'], ,[' 383.378'],[' 0'],[' 34.6828'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.77309e+09'],[' 1.67526e+09'],[' 0'],[' 1.49911e+10'],[' 0'],[' 0'],[' 1647 '],[' 3406 '],[' 5131 '],[' 6680 '],[' 4 '],[' 0 ']
Solving...,TA75, ,[' 1'],[' 9641+'],[' 4825'],"[' 1024.939s (Solving', ' 916.63s 1st Model', ' 308.78s Unsat', ' 0.00s)']",[' 1022.609s'], ,[' 548107049'],"[' 2505592  (Analyzed', ' 1476675)']","[' 5630     (Average', ' 262.29 Last', ' 5938)']",[' 14079.3 '],"[' 4825     (Average Length', ' 2264.20 Splits', ' 0)']","[' 1476675  (Deleted', ' 1389632)']","[' 1033     (Ratio', '   0.07%)']","[' 63403    (Ratio', '   4.29%)']","[' 1476675  (Average Length', '   29.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1476675  (Average', ' 336.62 Max', ' 18181 Sum', ' 497081633)']","[' 1473477  (Average', ' 331.68 Max', ' 18181 Sum', ' 489781666 Ratio', '  98.53%)']","[' 3198     (Average', ' 2282.67 Max', ' 4318 Sum', ' 7299967 Ratio', '   1.47%)']", ,[' 432604  '],[' 30785   '],[' 435009  '],[' 266280  '],"[' 798836   (Atom=Atom', ' 237493 Body=Body', ' 131685 Other', ' 429658)']",[' Yes'],"[' 35113    (Eliminated', '    0 Frozen', ' 35113)']","[' 11555    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 20.3659'],[' 0'], ,[' 440.762'],[' 0'],[' 34.017'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.62531e+09'],[' 1.52845e+09'],[' 0'],[' 2.24601e+10'],[' 0'],[' 0'],[' 1824 '],[' 3685 '],[' 5538 '],[' 7398 '],[' 4 '],[' 0 ']
Solving...,TA76, ,[' 1'],[' 11513+'],[' 5761'],"[' 1030.239s (Solving', ' 897.65s 1st Model', ' 559.10s Unsat', ' 0.00s)']",[' 1027.688s'], ,[' 582291114'],"[' 1824142  (Analyzed', ' 990374)']","[' 5411     (Average', ' 183.03 Last', ' 39970)']",[' 14154.2 '],"[' 5761     (Average Length', ' 2668.07 Splits', ' 0)']","[' 990374   (Deleted', ' 903455)']","[' 874      (Ratio', '   0.09%)']","[' 70625    (Ratio', '   7.13%)']","[' 990374   (Average Length', '   25.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 990374   (Average', ' 528.59 Max', ' 16932 Sum', ' 523499189)']","[' 987195   (Average', ' 520.08 Max', ' 16932 Sum', ' 515073511 Ratio', '  98.39%)']","[' 3179     (Average', ' 2650.42 Max', ' 5000 Sum', ' 8425678 Ratio', '   1.61%)']", ,[' 431406  '],[' 30330   '],[' 434421  '],[' 264745  '],"[' 794231   (Atom=Atom', ' 236413 Body=Body', ' 131230 Other', ' 426588)']",[' Yes'],"[' 35330    (Eliminated', '    0 Frozen', ' 35330)']","[' 13169    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 25.0126'],[' 0'], ,[' 368.09'],[' 0'],[' 34.7991'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.78836e+09'],[' 1.67932e+09'],[' 0'],[' 1.33865e+10'],[' 0'],[' 0'],[' 1762 '],[' 3215 '],[' 4938 '],[' 6800 '],[' 4 '],[' 0 ']
Solving...,TA77, , ,[' 12357+'],[' 6183'],"[' 1032.329s (Solving', ' 884.18s 1st Model', ' 404.36s Unsat', ' 0.00s)']",[' 1029.313s'], ,[' 543010879'],"[' 4515610  (Analyzed', ' 1627098)']","[' 6217     (Average', ' 261.72 Last', ' 37515)']",[' 15247.5 '],"[' 6184     (Average Length', ' 2819.51 Splits', ' 0)']","[' 1627098  (Deleted', ' 1538041)']","[' 711      (Ratio', '   0.04%)']","[' 56822    (Ratio', '   3.49%)']","[' 1627098  (Average Length', '   27.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1627098  (Average', ' 289.67 Max', ' 17543 Sum', ' 471322819)']","[' 1623581  (Average', ' 284.07 Max', ' 17543 Sum', ' 462203238 Ratio', '  98.07%)']","[' 3517     (Average', ' 2593.00 Max', ' 5253 Sum', ' 9119581 Ratio', '   1.93%)']", ,[' 431421  '],[' 30335   '],[' 434695  '],[' 266167  '],"[' 798497   (Atom=Atom', ' 237830 Body=Body', ' 131235 Other', ' 429432)']",[' Yes'],"[' 35609    (Eliminated', '    0 Frozen', ' 35609)']","[' 10785    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 28.0831'],[' 0'], ,[' 400.002'],[' 0'],[' 33.9086'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.60541e+09'],[' 1.50622e+09'],[' 0'],[' 1.59435e+10'],[' 0'],[' 0'],[' 1711 '],[' 3416 '],[' 4970 '],[' 6726 '],[' 4 '],[' 0 ']
Solving...,TA78, ,[' 1'],[' 10797+'],[' 5403'],"[' 1029.583s (Solving', ' 904.00s 1st Model', ' 333.92s Unsat', ' 0.00s)']",[' 1026.859s'], ,[' 550548999'],"[' 3643650  (Analyzed', ' 1535933)']","[' 6064     (Average', ' 253.29 Last', ' 37699)']",[' 14333.8 '],"[' 5403     (Average Length', ' 2513.92 Splits', ' 0)']","[' 1535933  (Deleted', ' 1451306)']","[' 960      (Ratio', '   0.06%)']","[' 64791    (Ratio', '   4.22%)']","[' 1535933  (Average Length', '   28.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1535933  (Average', ' 320.41 Max', ' 17424 Sum', ' 492132537)']","[' 1532750  (Average', ' 315.27 Max', ' 17424 Sum', ' 484235628 Ratio', '  98.40%)']","[' 3183     (Average', ' 2480.96 Max', ' 4776 Sum', ' 7896909 Ratio', '   1.60%)']", ,[' 431441  '],[' 30499   '],[' 434239  '],[' 265952  '],"[' 797852   (Atom=Atom', ' 237451 Body=Body', ' 131399 Other', ' 429002)']",[' Yes'],"[' 35274    (Eliminated', '    0 Frozen', ' 35274)']","[' 11805    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 24.0784'],[' 0'], ,[' 420.284'],[' 0'],[' 33.6782'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.67093e+09'],[' 1.56752e+09'],[' 0'],[' 1.96637e+10'],[' 0'],[' 0'],[' 1801 '],[' 3490 '],[' 5144 '],[' 6868 '],[' 4 '],[' 0 ']
Solving...,TA79, ,[' 1'],[' 10613+'],[' 5311'],"[' 1026.859s (Solving', ' 910.98s 1st Model', ' 463.47s Unsat', ' 0.00s)']",[' 1024.516s'], ,[' 595481971'],"[' 1614535  (Analyzed', ' 1044345)']","[' 4934     (Average', ' 211.66 Last', ' 23989)']",[' 13587.3 '],"[' 5311     (Average Length', ' 2421.28 Splits', ' 0)']","[' 1044345  (Deleted', ' 955819)']","[' 937      (Ratio', '   0.09%)']","[' 72368    (Ratio', '   6.93%)']","[' 1044345  (Average Length', '   27.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1044345  (Average', ' 520.46 Max', ' 16878 Sum', ' 543535290)']","[' 1041124  (Average', ' 512.69 Max', ' 16878 Sum', ' 535425930 Ratio', '  98.51%)']","[' 3221     (Average', ' 2517.65 Max', ' 4540 Sum', ' 8109360 Ratio', '   1.49%)']", ,[' 431778  '],[' 30501   '],[' 434317  '],[' 265236  '],"[' 795704   (Atom=Atom', ' 236733 Body=Body', ' 131401 Other', ' 427570)']",[' Yes'],"[' 35040    (Eliminated', '    0 Frozen', ' 35040)']","[' 12887    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 21.9226'],[' 0'], ,[' 376.171'],[' 0'],[' 35.786'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.77964e+09'],[' 1.67559e+09'],[' 0'],[' 1.40698e+10'],[' 0'],[' 0'],[' 1730 '],[' 3282 '],[' 4756 '],[' 6436 '],[' 4 '],[' 0 ']
Solving...,TA80, ,[' 1'],[' 11775+'],[' 5892'],"[' 1033.018s (Solving', ' 900.66s 1st Model', ' 467.74s Unsat', ' 0.00s)']",[' 1030.719s'], ,[' 581229151'],"[' 2441586  (Analyzed', ' 1273352)']","[' 5950     (Average', ' 214.01 Last', ' 37704)']",[' 14070.1 '],"[' 5892     (Average Length', ' 2692.09 Splits', ' 0)']","[' 1273352  (Deleted', ' 1187101)']","[' 906      (Ratio', '   0.07%)']","[' 68975    (Ratio', '   5.42%)']","[' 1273352  (Average Length', '   27.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1273352  (Average', ' 409.69 Max', ' 17527 Sum', ' 521675598)']","[' 1270110  (Average', ' 402.63 Max', ' 17527 Sum', ' 512694976 Ratio', '  98.28%)']","[' 3242     (Average', ' 2770.09 Max', ' 5072 Sum', ' 8980622 Ratio', '   1.72%)']", ,[' 433188  '],[' 30786   '],[' 436259  '],[' 267792  '],"[' 803372   (Atom=Atom', ' 239004 Body=Body', ' 131686 Other', ' 432682)']",[' Yes'],"[' 35857    (Eliminated', '    0 Frozen', ' 35857)']","[' 13332    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 24.466'],[' 0'], ,[' 373.039'],[' 0'],[' 35.5405'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.76104e+09'],[' 1.65575e+09'],[' 0'],[' 1.33099e+10'],[' 0'],[' 0'],[' 1800 '],[' 3274 '],[' 4905 '],[' 6575 '],[' 4 '],[' 0 ']
