Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA71, ,[' 1'],[' 10917+'],[' 5463'],"[' 1029.765s (Solving', ' 906.71s 1st Model', ' 525.60s Unsat', ' 0.00s)']",[' 1023.641s'], ,[' 523571887'],"[' 2998790  (Analyzed', ' 926014)']","[' 4916     (Average', ' 188.37 Last', ' 83191)']",[' 12154.0 '],"[' 5463     (Average Length', ' 2472.59 Splits', ' 0)']","[' 926014   (Deleted', ' 835856)']","[' 117      (Ratio', '   0.01%)']","[' 71404    (Ratio', '   7.71%)']","[' 926014   (Average Length', '   24.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 926014   (Average', ' 513.61 Max', ' 14029 Sum', ' 475613528)']","[' 923137   (Average', ' 505.70 Max', ' 14029 Sum', ' 468288975 Ratio', '  98.46%)']","[' 2877     (Average', ' 2545.90 Max', ' 3588 Sum', ' 7324553 Ratio', '   1.54%)']", ,[' 412166  '],[' 26427   '],[' 414725  '],[' 246350  '],"[' 739046   (Atom=Atom', ' 221921 Body=Body', ' 127327 Other', ' 389798)']",[' Yes'],"[' 30986    (Eliminated', '    0 Frozen', ' 30986)']","[' 13236    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 24.3186'],[' 0'], ,[' 398.461'],[' 0'],[' 32.6903'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.63195e+09'],[' 1.53226e+09'],[' 0'],[' 1.89152e+10'],[' 0'],[' 0'],[' 1890 '],[' 3643 '],[' 5261 '],[' 6705 '],[' 4 '],[' 0 ']
Solving...,TA72, ,[' 1'],[' 9891+'],[' 4950'],"[' 1023.377s (Solving', ' 926.61s 1st Model', ' 748.87s Unsat', ' 0.00s)']",[' 1020.766s'], ,[' 570486313'],"[' 2950706  (Analyzed', ' 996266)']","[' 5568     (Average', ' 178.93 Last', ' 88264)']",[' 11304.2 '],"[' 4950     (Average Length', ' 2252.30 Splits', ' 0)']","[' 996266   (Deleted', ' 901440)']","[' 104      (Ratio', '   0.01%)']","[' 80538    (Ratio', '   8.08%)']","[' 996266   (Average Length', '   22.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 996266   (Average', ' 531.66 Max', ' 13419 Sum', ' 529677632)']","[' 993701   (Average', ' 525.31 Max', ' 13419 Sum', ' 523349477 Ratio', '  98.81%)']","[' 2565     (Average', ' 2467.12 Max', ' 3305 Sum', ' 6328155 Ratio', '   1.19%)']", ,[' 410055  '],[' 26169   '],[' 412181  '],[' 245365  '],"[' 736091   (Atom=Atom', ' 221194 Body=Body', ' 127069 Other', ' 387828)']",[' Yes'],"[' 30295    (Eliminated', '    0 Frozen', ' 30295)']","[' 14160    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 19.8897'],[' 0'], ,[' 401.516'],[' 0'],[' 33.4007'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.79094e+09'],[' 1.67732e+09'],[' 0'],[' 2.184e+10'],[' 0'],[' 0'],[' 1597 '],[' 3090 '],[' 4616 '],[' 5968 '],[' 4 '],[' 0 ']
Solving...,TA73, ,[' 1'],[' 9433+'],[' 4721'],"[' 1026.697s (Solving', ' 919.60s 1st Model', ' 779.32s Unsat', ' 0.00s)']",[' 1022.969s'], ,[' 563384632'],"[' 2818167  (Analyzed', ' 1057211)']","[' 5510     (Average', ' 191.87 Last', ' 94314)']",[' 11585.3 '],"[' 4721     (Average Length', ' 2160.58 Splits', ' 0)']","[' 1057211  (Deleted', ' 963056)']","[' 102      (Ratio', '   0.01%)']","[' 77888    (Ratio', '   7.37%)']","[' 1057211  (Average Length', '   24.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1057211  (Average', ' 493.25 Max', ' 13762 Sum', ' 521467963)']","[' 1054949  (Average', ' 488.85 Max', ' 13762 Sum', ' 516816791 Ratio', '  99.11%)']","[' 2262     (Average', ' 2056.22 Max', ' 3165 Sum', ' 4651172 Ratio', '   0.89%)']", ,[' 410785  '],[' 26348   '],[' 412816  '],[' 245627  '],"[' 736877   (Atom=Atom', ' 221277 Body=Body', ' 127248 Other', ' 388352)']",[' Yes'],"[' 30379    (Eliminated', '    0 Frozen', ' 30379)']","[' 13571    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 21.2142'],[' 0'], ,[' 402.788'],[' 0'],[' 33.8427'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.72802e+09'],[' 1.61705e+09'],[' 0'],[' 2.11541e+10'],[' 0'],[' 0'],[' 1819 '],[' 3516 '],[' 5151 '],[' 6530 '],[' 4 '],[' 0 ']
Solving...,TA74, ,[' 1'],[' 9141+'],[' 4575'],"[' 1022.085s (Solving', ' 928.05s 1st Model', ' 775.31s Unsat', ' 0.00s)']",[' 1019.500s'], ,[' 565607894'],"[' 3068315  (Analyzed', ' 940767)']","[' 4906     (Average', ' 191.76 Last', ' 161938)']",[' 11433.9 '],"[' 4575     (Average Length', ' 2112.51 Splits', ' 0)']","[' 940767   (Deleted', ' 846938)']","[' 85       (Ratio', '   0.01%)']","[' 77246    (Ratio', '   8.21%)']","[' 940767   (Average Length', '   22.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 940767   (Average', ' 557.70 Max', ' 13650 Sum', ' 524666172)']","[' 938671   (Average', ' 553.35 Max', ' 13650 Sum', ' 520577834 Ratio', '  99.22%)']","[' 2096     (Average', ' 1950.54 Max', ' 3062 Sum', ' 4088338 Ratio', '   0.78%)']", ,[' 409870  '],[' 26260   '],[' 411857  '],[' 244643  '],"[' 733925   (Atom=Atom', ' 220381 Body=Body', ' 127160 Other', ' 386384)']",[' Yes'],"[' 30247    (Eliminated', '    0 Frozen', ' 30247)']","[' 12324    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 19.1709'],[' 0'], ,[' 406.256'],[' 0'],[' 33.9709'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.73625e+09'],[' 1.62766e+09'],[' 0'],[' 2.16601e+10'],[' 0'],[' 0'],[' 1684 '],[' 3193 '],[' 4827 '],[' 6283 '],[' 4 '],[' 0 ']
Solving...,TA75, ,[' 1'],[' 10045+'],[' 5027'],"[' 1023.535s (Solving', ' 917.04s 1st Model', ' 632.94s Unsat', ' 0.00s)']",[' 1020.984s'], ,[' 548953165'],"[' 2987719  (Analyzed', ' 1007635)']","[' 5496     (Average', ' 183.34 Last', ' 100151)']",[' 11786.0 '],"[' 5027     (Average Length', ' 2309.72 Splits', ' 0)']","[' 1007635  (Deleted', ' 914151)']","[' 110      (Ratio', '   0.01%)']","[' 77011    (Ratio', '   7.64%)']","[' 1007635  (Average Length', '   24.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1007635  (Average', ' 502.08 Max', ' 13861 Sum', ' 505911043)']","[' 1004788  (Average', ' 495.22 Max', ' 13861 Sum', ' 498999978 Ratio', '  98.63%)']","[' 2847     (Average', ' 2427.49 Max', ' 3381 Sum', ' 6911065 Ratio', '   1.37%)']", ,[' 411549  '],[' 26463   '],[' 413840  '],[' 245734  '],"[' 737198   (Atom=Atom', ' 221269 Body=Body', ' 127363 Other', ' 388566)']",[' Yes'],"[' 30754    (Eliminated', '    0 Frozen', ' 30754)']","[' 14126    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 21.7921'],[' 0'], ,[' 404.856'],[' 0'],[' 32.7536'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.70223e+09'],[' 1.59535e+09'],[' 0'],[' 2.19706e+10'],[' 0'],[' 0'],[' 1759 '],[' 3458 '],[' 5119 '],[' 6409 '],[' 4 '],[' 0 ']
Solving...,TA76, ,[' 1'],[' 11585+'],[' 5797'],"[' 1026.618s (Solving', ' 908.47s 1st Model', ' 621.93s Unsat', ' 0.00s)']",[' 1023.969s'], ,[' 537686174'],"[' 3190346  (Analyzed', ' 927026)']","[' 5566     (Average', ' 166.55 Last', ' 93741)']",[' 11922.8 '],"[' 5797     (Average Length', ' 2589.43 Splits', ' 0)']","[' 927026   (Deleted', ' 834087)']","[' 113      (Ratio', '   0.01%)']","[' 73736    (Ratio', '   7.95%)']","[' 927026   (Average Length', '   23.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 927026   (Average', ' 526.96 Max', ' 13919 Sum', ' 488503011)']","[' 924226   (Average', ' 518.68 Max', ' 13919 Sum', ' 480825393 Ratio', '  98.43%)']","[' 2800     (Average', ' 2742.01 Max', ' 3783 Sum', ' 7677618 Ratio', '   1.57%)']", ,[' 410902  '],[' 26265   '],[' 413601  '],[' 245536  '],"[' 736604   (Atom=Atom', ' 221269 Body=Body', ' 127165 Other', ' 388170)']",[' Yes'],"[' 30964    (Eliminated', '    0 Frozen', ' 30964)']","[' 14136    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 24.1793'],[' 0'], ,[' 402.325'],[' 0'],[' 31.796'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.68739e+09'],[' 1.58083e+09'],[' 0'],[' 2.14339e+10'],[' 0'],[' 0'],[' 1705 '],[' 3236 '],[' 4754 '],[' 6183 '],[' 4 '],[' 0 ']
Solving...,TA77, ,[' 1'],[' 10661+'],[' 5335'],"[' 1025.423s (Solving', ' 915.86s 1st Model', ' 593.87s Unsat', ' 0.00s)']",[' 1021.625s'], ,[' 544990493'],"[' 3068422  (Analyzed', ' 1084413)']","[' 5621     (Average', ' 192.92 Last', ' 63711)']",[' 11668.2 '],"[' 5335     (Average Length', ' 2431.19 Splits', ' 0)']","[' 1084413  (Deleted', ' 988728)']","[' 111      (Ratio', '   0.01%)']","[' 73836    (Ratio', '   6.81%)']","[' 1084413  (Average Length', '   23.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1084413  (Average', ' 462.18 Max', ' 13772 Sum', ' 501198292)']","[' 1081488  (Average', ' 454.99 Max', ' 13772 Sum', ' 493391756 Ratio', '  98.44%)']","[' 2925     (Average', ' 2668.90 Max', ' 3715 Sum', ' 7806536 Ratio', '   1.56%)']", ,[' 410341  '],[' 26214   '],[' 412792  '],[' 245065  '],"[' 735191   (Atom=Atom', ' 220849 Body=Body', ' 127114 Other', ' 387228)']",[' Yes'],"[' 30665    (Eliminated', '    0 Frozen', ' 30665)']","[' 13722    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.5241'],[' 0'], ,[' 407.904'],[' 0'],[' 32.9948'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.6496e+09'],[' 1.54282e+09'],[' 0'],[' 2.12087e+10'],[' 0'],[' 0'],[' 1739 '],[' 3336 '],[' 4956 '],[' 6317 '],[' 4 '],[' 0 ']
Solving...,TA78, ,[' 1'],[' 10573+'],[' 5291'],"[' 1028.620s (Solving', ' 914.19s 1st Model', ' 736.90s Unsat', ' 0.00s)']",[' 1026.109s'], ,[' 550904358'],"[' 2974064  (Analyzed', ' 925797)']","[' 5255     (Average', ' 176.17 Last', ' 83735)']",[' 11990.8 '],"[' 5291     (Average Length', ' 2397.38 Splits', ' 0)']","[' 925797   (Deleted', ' 832228)']","[' 109      (Ratio', '   0.01%)']","[' 75145    (Ratio', '   8.12%)']","[' 925797   (Average Length', '   23.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 925797   (Average', ' 542.55 Max', ' 14195 Sum', ' 502286812)']","[' 923722   (Average', ' 537.62 Max', ' 14195 Sum', ' 497728534 Ratio', '  99.09%)']","[' 2075     (Average', ' 2196.76 Max', ' 3514 Sum', ' 4558278 Ratio', '   0.91%)']", ,[' 411636  '],[' 26415   '],[' 414111  '],[' 246952  '],"[' 740852   (Atom=Atom', ' 222535 Body=Body', ' 127315 Other', ' 391002)']",[' Yes'],"[' 30890    (Eliminated', '    0 Frozen', ' 30890)']","[' 12851    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.4911'],[' 0'], ,[' 398.367'],[' 0'],[' 32.8024'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.72714e+09'],[' 1.62049e+09'],[' 0'],[' 2.06434e+10'],[' 0'],[' 0'],[' 1690 '],[' 3329 '],[' 4833 '],[' 6271 '],[' 4 '],[' 0 ']
Solving...,TA79, ,[' 1'],[' 10153+'],[' 5081'],"[' 1028.607s (Solving', ' 916.86s 1st Model', ' 728.96s Unsat', ' 0.00s)']",[' 1025.203s'], ,[' 554274186'],"[' 2847914  (Analyzed', ' 859097)']","[' 5286     (Average', ' 162.52 Last', ' 117799)']",[' 11637.3 '],"[' 5081     (Average Length', ' 2329.86 Splits', ' 0)']","[' 859097   (Deleted', ' 763867)']","[' 93       (Ratio', '   0.01%)']","[' 74141    (Ratio', '   8.63%)']","[' 859097   (Average Length', '   23.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 859097   (Average', ' 595.57 Max', ' 13667 Sum', ' 511653484)']","[' 856299   (Average', ' 587.38 Max', ' 13667 Sum', ' 504618764 Ratio', '  98.63%)']","[' 2798     (Average', ' 2514.20 Max', ' 3423 Sum', ' 7034720 Ratio', '   1.37%)']", ,[' 412169  '],[' 26444   '],[' 414516  '],[' 247239  '],"[' 741713   (Atom=Atom', ' 222793 Body=Body', ' 127344 Other', ' 391576)']",[' Yes'],"[' 30791    (Eliminated', '    0 Frozen', ' 30791)']","[' 14086    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 21.6928'],[' 0'], ,[' 392'],[' 0'],[' 33.5425'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.72113e+09'],[' 1.62005e+09'],[' 0'],[' 1.93836e+10'],[' 0'],[' 0'],[' 1671 '],[' 3217 '],[' 4810 '],[' 6201 '],[' 4 '],[' 0 ']
Solving...,TA80, ,[' 1'],[' 9753+'],[' 4881'],"[' 1023.425s (Solving', ' 923.88s 1st Model', ' 706.14s Unsat', ' 0.00s)']",[' 1021.297s'], ,[' 547238595'],"[' 4020179  (Analyzed', ' 1020804)']","[' 5277     (Average', ' 193.44 Last', ' 333980)']",[' 11771.2 '],"[' 4881     (Average Length', ' 2240.02 Splits', ' 0)']","[' 1020804  (Deleted', ' 927298)']","[' 91       (Ratio', '   0.01%)']","[' 77905    (Ratio', '   7.63%)']","[' 1020804  (Average Length', '   24.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1020804  (Average', ' 493.44 Max', ' 13907 Sum', ' 503704679)']","[' 1018173  (Average', ' 487.30 Max', ' 13907 Sum', ' 497435278 Ratio', '  98.76%)']","[' 2631     (Average', ' 2382.90 Max', ' 13332 Sum', ' 6269401 Ratio', '   1.24%)']", ,[' 411629  '],[' 26450   '],[' 413770  '],[' 246315  '],"[' 738941   (Atom=Atom', ' 221863 Body=Body', ' 127350 Other', ' 389728)']",[' Yes'],"[' 30591    (Eliminated', '    0 Frozen', ' 30591)']","[' 14125    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 20.4752'],[' 0'], ,[' 415.121'],[' 0'],[' 32.7256'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.67258e+09'],[' 1.56357e+09'],[' 0'],[' 2.34442e+10'],[' 0'],[' 0'],[' 1803 '],[' 3226 '],[' 4755 '],[' 6084 '],[' 4 '],[' 0 ']
