Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,TA51, ,[' 1'],[' 4473+'],[' 2239'],"[' 531.863s (Solving', ' 517.34s 1st Model', ' 378.22s Unsat', ' 0.00s)']",[' 530.938s'], ,[' 296888018'],"[' 2027398  (Analyzed', ' 1663374)']","[' 5993     (Average', ' 277.55 Last', ' 103049)']",[' 6468.8  '],"[' 2239     (Average Length', ' 1101.03 Splits', ' 0)']","[' 1663374  (Deleted', ' 1592200)']","[' 528      (Ratio', '   0.03%)']","[' 56803    (Ratio', '   3.41%)']","[' 1663374  (Average Length', '   24.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1663374  (Average', ' 171.23 Max', ' 7332 Sum', ' 284819428)']","[' 1662891  (Average', ' 170.88 Max', ' 7193 Sum', ' 284242154 Ratio', '  99.80%)']","[' 483      (Average', ' 1195.18 Max', ' 2152 Sum', ' 577274 Ratio', '   0.20%)']", ,[' 90188   '],[' 11357   '],[' 90852   '],[' 60981   '],"[' 182939   (Atom=Atom', ' 51110 Body=Body', ' 29694 Other', ' 102135)']",[' Yes'],"[' 12771    (Eliminated', '    0 Frozen', ' 12771)']","[' 6336     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.8075'],[' 0'], ,[' 222.509'],[' 0'],[' 16.7622'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.02759e+09'],[' 9.33429e+08'],[' 0'],[' 1.0776e+10'],[' 0'],[' 0'],[' 1687 '],[' 3410 ']
Solving...,TA52, ,[' 1'],[' 3903+'],[' 1954'],"[' 258.817s (Solving', ' 246.15s 1st Model', ' 108.24s Unsat', ' 0.00s)']",[' 258.094s'], ,[' 186643038'],"[' 1180605  (Analyzed', ' 872026)']","[' 3568     (Average', ' 244.40 Last', ' 120213)']",[' 6888.6  '],"[' 1954     (Average Length', ' 958.07 Splits', ' 0)']","[' 872026   (Deleted', ' 817692)']","[' 486      (Ratio', '   0.06%)']","[' 41896    (Ratio', '   4.80%)']","[' 872026   (Average Length', '   26.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 872026   (Average', ' 200.84 Max', ' 7394 Sum', ' 175133882)']","[' 871474   (Average', ' 200.24 Max', ' 7150 Sum', ' 174617606 Ratio', '  99.71%)']","[' 552      (Average', ' 935.28 Max', ' 1856 Sum', ' 516276 Ratio', '   0.29%)']", ,[' 89905   '],[' 11398   '],[' 90432   '],[' 61289   '],"[' 183863   (Atom=Atom', ' 51241 Body=Body', ' 29871 Other', ' 102751)']",[' Yes'],"[' 12675    (Eliminated', '    0 Frozen', ' 12675)']","[' 4468     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.55655'],[' 0'], ,[' 96.3613'],[' 0'],[' 9.59409'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.75934e+08'],[' 4.27811e+08'],[' 0'],[' 4.435e+09'],[' 0'],[' 0'],[' 1867 '],[' 3591 ']
Solving...,TA53, ,[' 1'],[' 4335+'],[' 2170'],"[' 545.771s (Solving', ' 533.00s 1st Model', ' 395.55s Unsat', ' 0.00s)']",[' 545.016s'], ,[' 315995010'],"[' 2143042  (Analyzed', ' 1858411)']","[' 6302     (Average', ' 294.89 Last', ' 194190)']",[' 6360.7  '],"[' 2170     (Average Length', ' 1070.66 Splits', ' 0)']","[' 1858411  (Deleted', ' 1790979)']","[' 553      (Ratio', '   0.03%)']","[' 52840    (Ratio', '   2.84%)']","[' 1858411  (Average Length', '   22.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1858411  (Average', ' 163.85 Max', ' 7724 Sum', ' 304503383)']","[' 1857960  (Average', ' 163.55 Max', ' 7724 Sum', ' 303945983 Ratio', '  99.82%)']","[' 451      (Average', ' 1235.92 Max', ' 2077 Sum', ' 557400 Ratio', '   0.18%)']", ,[' 89301   '],[' 11184   '],[' 90026   '],[' 60607   '],"[' 181817   (Atom=Atom', ' 50777 Body=Body', ' 29653 Other', ' 101387)']",[' Yes'],"[' 12659    (Eliminated', '    0 Frozen', ' 12659)']","[' 6571     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.56457'],[' 0'], ,[' 187.03'],[' 0'],[' 17.7818'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.18709e+09'],[' 1.0715e+09'],[' 0'],[' 7.44644e+09'],[' 0'],[' 0'],[' 1498 '],[' 3341 ']
Solving...,TA54, ,[' 1'],[' 4549+'],[' 2277'],"[' 555.087s (Solving', ' 540.79s 1st Model', ' 402.30s Unsat', ' 0.00s)']",[' 554.141s'], ,[' 305632428'],"[' 2093040  (Analyzed', ' 1801799)']","[' 6058     (Average', ' 297.42 Last', ' 209401)']",[' 6439.0  '],"[' 2277     (Average Length', ' 1112.40 Splits', ' 0)']","[' 1801799  (Deleted', ' 1734604)']","[' 580      (Ratio', '   0.03%)']","[' 53975    (Ratio', '   3.00%)']","[' 1801799  (Average Length', '   24.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1801799  (Average', ' 162.89 Max', ' 7377 Sum', ' 293503748)']","[' 1801323  (Average', ' 162.58 Max', ' 7377 Sum', ' 292932490 Ratio', '  99.81%)']","[' 476      (Average', ' 1200.12 Max', ' 2060 Sum', ' 571258 Ratio', '   0.19%)']", ,[' 90089   '],[' 11318   '],[' 90924   '],[' 61317   '],"[' 183947   (Atom=Atom', ' 51330 Body=Body', ' 29810 Other', ' 102807)']",[' Yes'],"[' 12903    (Eliminated', '    0 Frozen', ' 12903)']","[' 7689     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.837'],[' 0'], ,[' 185.201'],[' 0'],[' 17.418'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.2067e+09'],[' 1.09685e+09'],[' 0'],[' 7.26682e+09'],[' 0'],[' 0'],[' 1604 '],[' 3332 ']
Solving...,TA55, ,[' 1'],[' 4061+'],[' 2033'],"[' 452.241s (Solving', ' 439.82s 1st Model', ' 292.48s Unsat', ' 0.00s)']",[' 451.188s'], ,[' 260245129'],"[' 2326486  (Analyzed', ' 1247981)']","[' 4735     (Average', ' 263.57 Last', ' 147755)']",[' 6610.0  '],"[' 2033     (Average Length', ' 1001.55 Splits', ' 0)']","[' 1247981  (Deleted', ' 1182114)']","[' 603      (Ratio', '   0.05%)']","[' 52534    (Ratio', '   4.21%)']","[' 1247981  (Average Length', '   25.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1247981  (Average', ' 198.85 Max', ' 7380 Sum', ' 248163774)']","[' 1247402  (Average', ' 198.34 Max', ' 7374 Sum', ' 247523213 Ratio', '  99.74%)']","[' 579      (Average', ' 1106.32 Max', ' 1939 Sum', ' 640561 Ratio', '   0.26%)']", ,[' 89297   '],[' 11333   '],[' 89817   '],[' 60862   '],"[' 182582   (Atom=Atom', ' 50950 Body=Body', ' 29735 Other', ' 101897)']",[' Yes'],"[' 12603    (Eliminated', '    0 Frozen', ' 12603)']","[' 4651     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.45752'],[' 0'], ,[' 191.518'],[' 0'],[' 14.5292'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.41066e+08'],[' 7.61074e+08'],[' 0'],[' 1.07016e+10'],[' 0'],[' 0'],[' 1762 '],[' 3385 ']
Solving...,TA56, ,[' 1'],[' 4457+'],[' 2231'],"[' 300.322s (Solving', ' 282.95s 1st Model', ' 138.50s Unsat', ' 0.00s)']",[' 299.078s'], ,[' 165539530'],"[' 1200945  (Analyzed', ' 741576)']","[' 3261     (Average', ' 227.41 Last', ' 84321)']",[' 6927.4  '],"[' 2231     (Average Length', ' 1097.18 Splits', ' 0)']","[' 741576   (Deleted', ' 693538)']","[' 436      (Ratio', '   0.06%)']","[' 36142    (Ratio', '   4.87%)']","[' 741576   (Average Length', '   24.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 741576   (Average', ' 205.72 Max', ' 8135 Sum', ' 152556130)']","[' 741025   (Average', ' 204.90 Max', ' 7995 Sum', ' 151950865 Ratio', '  99.60%)']","[' 551      (Average', ' 1098.48 Max', ' 2111 Sum', ' 605265 Ratio', '   0.40%)']", ,[' 89278   '],[' 11234   '],[' 89889   '],[' 60396   '],"[' 181184   (Atom=Atom', ' 50664 Body=Body', ' 29555 Other', ' 100965)']",[' Yes'],"[' 12595    (Eliminated', '    0 Frozen', ' 12595)']","[' 3312     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.34941'],[' 0'], ,[' 119.218'],[' 0'],[' 10.2529'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.88526e+08'],[' 3.49207e+08'],[' 0'],[' 4.59326e+09'],[' 0'],[' 0'],[' 1903 '],[' 3456 ']
Solving...,TA57, ,[' 1'],[' 3959+'],[' 1982'],"[' 262.154s (Solving', ' 245.58s 1st Model', ' 106.39s Unsat', ' 0.00s)']",[' 260.969s'], ,[' 151760267'],"[' 893182   (Analyzed', ' 667505)']","[' 2869     (Average', ' 232.66 Last', ' 86087)']",[' 6836.8  '],"[' 1982     (Average Length', ' 972.73 Splits', ' 0)']","[' 667505   (Deleted', ' 617775)']","[' 435      (Ratio', '   0.07%)']","[' 33492    (Ratio', '   5.02%)']","[' 667505   (Average Length', '   25.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 667505   (Average', ' 210.30 Max', ' 7444 Sum', ' 140375040)']","[' 666921   (Average', ' 209.47 Max', ' 7444 Sum', ' 139821922 Ratio', '  99.61%)']","[' 584      (Average', ' 947.12 Max', ' 1904 Sum', ' 553118 Ratio', '   0.39%)']", ,[' 89510   '],[' 11283   '],[' 90020   '],[' 60723   '],"[' 182165   (Atom=Atom', ' 50831 Body=Body', ' 29715 Other', ' 101619)']",[' Yes'],"[' 12543    (Eliminated', '    0 Frozen', ' 12543)']","[' 3803     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.10024'],[' 0'], ,[' 102.408'],[' 0'],[' 9.27226'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.47394e+08'],[' 3.13842e+08'],[' 0'],[' 3.77069e+09'],[' 0'],[' 0'],[' 1981 '],[' 3682 ']
Solving...,TA58, ,[' 1'],[' 4621+'],[' 2313'],"[' 392.616s (Solving', ' 373.72s 1st Model', ' 228.91s Unsat', ' 0.00s)']",[' 391.359s'], ,[' 209871339'],"[' 1298625  (Analyzed', ' 784416)']","[' 3623     (Average', ' 216.51 Last', ' 94842)']",[' 6900.1  '],"[' 2313     (Average Length', ' 1128.94 Splits', ' 0)']","[' 784416   (Deleted', ' 732208)']","[' 429      (Ratio', '   0.05%)']","[' 41826    (Ratio', '   5.33%)']","[' 784416   (Average Length', '   24.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 784416   (Average', ' 250.84 Max', ' 7784 Sum', ' 196763903)']","[' 783687   (Average', ' 249.71 Max', ' 7488 Sum', ' 195874282 Ratio', '  99.55%)']","[' 729      (Average', ' 1220.33 Max', ' 2153 Sum', ' 889621 Ratio', '   0.45%)']", ,[' 89952   '],[' 11356   '],[' 90713   '],[' 61334   '],"[' 183998   (Atom=Atom', ' 51378 Body=Body', ' 29779 Other', ' 102841)']",[' Yes'],"[' 12867    (Eliminated', '    0 Frozen', ' 12867)']","[' 3149     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.51194'],[' 0'], ,[' 156.223'],[' 0'],[' 12.8627'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.82546e+08'],[' 5.28834e+08'],[' 0'],[' 6.68342e+09'],[' 0'],[' 0'],[' 1831 '],[' 3583 ']
Solving...,TA59, ,[' 1'],[' 4293+'],[' 2149'],"[' 674.606s (Solving', ' 659.91s 1st Model', ' 520.92s Unsat', ' 0.00s)']",[' 671.141s'], ,[' 308742865'],"[' 1780985  (Analyzed', ' 1585520)']","[' 5378     (Average', ' 294.82 Last', ' 104712)']",[' 6551.6  '],"[' 2149     (Average Length', ' 1046.34 Splits', ' 0)']","[' 1585520  (Deleted', ' 1513352)']","[' 757      (Ratio', '   0.05%)']","[' 60436    (Ratio', '   3.81%)']","[' 1585520  (Average Length', '   25.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1585520  (Average', ' 187.34 Max', ' 7298 Sum', ' 297038599)']","[' 1584986  (Average', ' 186.99 Max', ' 7298 Sum', ' 296468880 Ratio', '  99.81%)']","[' 534      (Average', ' 1066.89 Max', ' 1924 Sum', ' 569719 Ratio', '   0.19%)']", ,[' 88986   '],[' 11268   '],[' 89571   '],[' 60686   '],"[' 182054   (Atom=Atom', ' 50842 Body=Body', ' 29667 Other', ' 101545)']",[' Yes'],"[' 12603    (Eliminated', '    0 Frozen', ' 12603)']","[' 5865     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.99454'],[' 0'], ,[' 262.877'],[' 0'],[' 20.2583'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.07279e+09'],[' 9.74991e+08'],[' 0'],[' 1.01794e+10'],[' 0'],[' 0'],[' 1642 '],[' 3381 ']
Solving...,TA60, ,[' 1'],[' 4613+'],[' 2309'],"[' 526.239s (Solving', ' 507.48s 1st Model', ' 362.96s Unsat', ' 0.00s)']",[' 523.000s'], ,[' 247675744'],"[' 1534290  (Analyzed', ' 1112465)']","[' 4585     (Average', ' 242.63 Last', ' 149600)']",[' 6611.4  '],"[' 2309     (Average Length', ' 1133.67 Splits', ' 0)']","[' 1112465  (Deleted', ' 1050770)']","[' 495      (Ratio', '   0.04%)']","[' 50335    (Ratio', '   4.52%)']","[' 1112465  (Average Length', '   23.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1112465  (Average', ' 211.32 Max', ' 8001 Sum', ' 235081015)']","[' 1111914  (Average', ' 210.71 Max', ' 7253 Sum', ' 234405857 Ratio', '  99.71%)']","[' 551      (Average', ' 1225.33 Max', ' 2182 Sum', ' 675158 Ratio', '   0.29%)']", ,[' 89447   '],[' 11241   '],[' 90312   '],[' 61034   '],"[' 183098   (Atom=Atom', ' 51122 Body=Body', ' 29735 Other', ' 102241)']",[' Yes'],"[' 12856    (Eliminated', '    0 Frozen', ' 12856)']","[' 5351     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.50843'],[' 0'], ,[' 195.06'],[' 0'],[' 16.5659'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.81655e+08'],[' 7.07163e+08'],[' 0'],[' 6.49784e+09'],[' 0'],[' 0'],[' 1619 '],[' 3230 ']
