Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 4375+'],[' 2191'],"[' 1003.381s (Solving', ' 988.16s 1st Model', ' 631.59s Unsat', ' 0.00s)']",[' 999.125s'], ,[' 361601008'],"[' 9468949  (Analyzed', ' 9060443)']","[' 19991    (Average', ' 453.23 Last', ' 291189)']",[' 4162.4  '],"[' 2191     (Average Length', ' 1045.22 Splits', ' 0)']","[' 9060443  (Deleted', ' 8948463)']","[' 713      (Ratio', '   0.01%)']","[' 47999    (Ratio', '   0.53%)']","[' 9060443  (Average Length', '   15.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9060443  (Average', ' 39.09 Max', ' 3953 Sum', ' 354192903)']","[' 9059872  (Average', ' 39.02 Max', ' 3945 Sum', ' 353581240 Ratio', '  99.83%)']","[' 571      (Average', ' 1071.21 Max', ' 1962 Sum', ' 611663 Ratio', '   0.17%)']", ,[' 79176   '],[' 8326    '],[' 80437   '],[' 46496   '],"[' 139484   (Atom=Atom', ' 38918 Body=Body', ' 27401 Other', ' 73165)']",[' Yes'],"[' 10337    (Eliminated', '    0 Frozen', ' 10337)']","[' 5817     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.9174'],[' 0'], ,[' 506.848'],[' 0'],[' 25.2453'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.40436e+09'],[' 1.20963e+09'],[' 0'],[' 2.91273e+10'],[' 0'],[' 0'],[' 1119 '],[' 2124 '],[' 2952 '],[' 3 '],[' 0 ']
Solving...,TA52, ,[' 1'],[' 4029+'],[' 2018'],"[' 1002.718s (Solving', ' 990.10s 1st Model', ' 562.51s Unsat', ' 0.00s)']",[' 1000.141s'], ,[' 350430119'],"[' 10640465 (Analyzed', ' 10415007)']","[' 21901    (Average', ' 475.55 Last', ' 563830)']",[' 4155.0  '],"[' 2018     (Average Length', ' 968.35 Splits', ' 0)']","[' 10415007 (Deleted', ' 10300201)']","[' 653      (Ratio', '   0.01%)']","[' 51168    (Ratio', '   0.49%)']","[' 10415007 (Average Length', '   17.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10415007 (Average', ' 32.98 Max', ' 4091 Sum', ' 343475895)']","[' 10414453 (Average', ' 32.93 Max', ' 4091 Sum', ' 342969483 Ratio', '  99.85%)']","[' 554      (Average', ' 914.10 Max', ' 1847 Sum', ' 506412 Ratio', '   0.15%)']", ,[' 79219   '],[' 8415    '],[' 80323   '],[' 46589   '],"[' 139763   (Atom=Atom', ' 38922 Body=Body', ' 27490 Other', ' 73351)']",[' Yes'],"[' 10269    (Eliminated', '    0 Frozen', ' 10269)']","[' 6042     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.4411'],[' 0'], ,[' 531.146'],[' 0'],[' 24.0486'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.33475e+09'],[' 1.14888e+09'],[' 0'],[' 3.25435e+10'],[' 0'],[' 0'],[' 1211 '],[' 2241 '],[' 3103 '],[' 3 '],[' 0 ']
Solving...,TA53, ,[' 1'],[' 4449+'],[' 2228'],"[' 1003.196s (Solving', ' 989.47s 1st Model', ' 558.38s Unsat', ' 0.00s)']",[' 1000.234s'], ,[' 376665072'],"[' 7991691  (Analyzed', ' 7738620)']","[' 17651    (Average', ' 438.42 Last', ' 209713)']",[' 4144.9  '],"[' 2228     (Average Length', ' 1064.17 Splits', ' 0)']","[' 7738620  (Deleted', ' 7649797)']","[' 640      (Ratio', '   0.01%)']","[' 50020    (Ratio', '   0.65%)']","[' 7738620  (Average Length', '   16.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7738620  (Average', ' 47.75 Max', ' 4086 Sum', ' 369529383)']","[' 7738025  (Average', ' 47.67 Max', ' 4086 Sum', ' 368904274 Ratio', '  99.83%)']","[' 595      (Average', ' 1050.60 Max', ' 2025 Sum', ' 625109 Ratio', '   0.17%)']", ,[' 79475   '],[' 8409    '],[' 80759   '],[' 46808   '],"[' 140420   (Atom=Atom', ' 39147 Body=Body', ' 27484 Other', ' 73789)']",[' Yes'],"[' 10443    (Eliminated', '    0 Frozen', ' 10443)']","[' 6182     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.72246'],[' 0'], ,[' 489.409'],[' 0'],[' 25.3229'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.51509e+09'],[' 1.30817e+09'],[' 0'],[' 2.82132e+10'],[' 0'],[' 0'],[' 1054 '],[' 1993 '],[' 2865 '],[' 3 '],[' 0 ']
Solving...,TA54, ,[' 1'],[' 3887+'],[' 1947'],"[' 1003.116s (Solving', ' 990.86s 1st Model', ' 597.90s Unsat', ' 0.00s)']",[' 1001.016s'], ,[' 360228319'],"[' 10131328 (Analyzed', ' 10013190)']","[' 20803    (Average', ' 481.33 Last', ' 474008)']",[' 4153.7  '],"[' 1947     (Average Length', ' 934.36 Splits', ' 0)']","[' 10013190 (Deleted', ' 9902964)']","[' 556      (Ratio', '   0.01%)']","[' 50302    (Ratio', '   0.50%)']","[' 10013190 (Average Length', '   17.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10013190 (Average', ' 35.31 Max', ' 4272 Sum', ' 353569775)']","[' 10012637 (Average', ' 35.26 Max', ' 4272 Sum', ' 353080518 Ratio', '  99.86%)']","[' 553      (Average', ' 884.73 Max', ' 1784 Sum', ' 489257 Ratio', '   0.14%)']", ,[' 79198   '],[' 8408    '],[' 80254   '],[' 46515   '],"[' 139541   (Atom=Atom', ' 38855 Body=Body', ' 27483 Other', ' 73203)']",[' Yes'],"[' 10214    (Eliminated', '    0 Frozen', ' 10214)']","[' 6413     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.34616'],[' 0'], ,[' 522.738'],[' 0'],[' 24.5221'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.41063e+09'],[' 1.21405e+09'],[' 0'],[' 3.22807e+10'],[' 0'],[' 0'],[' 1162 '],[' 2097 '],[' 2956 '],[' 3 '],[' 0 ']
Solving...,TA55, ,[' 1'],[' 4505+'],[' 2256'],"[' 1002.705s (Solving', ' 990.14s 1st Model', ' 526.56s Unsat', ' 0.00s)']",[' 1000.984s'], ,[' 370166088'],"[' 9094939  (Analyzed', ' 8783183)']","[' 19128    (Average', ' 459.18 Last', ' 204928)']",[' 4139.0  '],"[' 2256     (Average Length', ' 1076.05 Splits', ' 0)']","[' 8783183  (Deleted', ' 8686902)']","[' 818      (Ratio', '   0.01%)']","[' 48380    (Ratio', '   0.55%)']","[' 8783183  (Average Length', '   16.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8783183  (Average', ' 41.31 Max', ' 4256 Sum', ' 362852893)']","[' 8782630  (Average', ' 41.24 Max', ' 4256 Sum', ' 362232294 Ratio', '  99.83%)']","[' 553      (Average', ' 1122.24 Max', ' 2040 Sum', ' 620599 Ratio', '   0.17%)']", ,[' 79334   '],[' 8368    '],[' 80639   '],[' 46719   '],"[' 140153   (Atom=Atom', ' 39099 Body=Body', ' 27443 Other', ' 73611)']",[' Yes'],"[' 10423    (Eliminated', '    0 Frozen', ' 10423)']","[' 6307     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.66511'],[' 0'], ,[' 512.349'],[' 0'],[' 24.4758'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.45931e+09'],[' 1.25289e+09'],[' 0'],[' 3.13344e+10'],[' 0'],[' 0'],[' 1135 '],[' 2124 '],[' 2973 '],[' 3 '],[' 0 ']
Solving...,TA56, ,[' 1'],[' 4215+'],[' 2111'],"[' 1003.047s (Solving', ' 990.13s 1st Model', ' 279.52s Unsat', ' 0.00s)']",[' 1001.672s'], ,[' 324837981'],"[' 14560819 (Analyzed', ' 14297105)']","[' 25498    (Average', ' 560.71 Last', ' 602699)']",[' 4383.6  '],"[' 2111     (Average Length', ' 1006.73 Splits', ' 0)']","[' 14297105 (Deleted', ' 14141428)']","[' 598      (Ratio', '   0.00%)']","[' 45491    (Ratio', '   0.32%)']","[' 14297105 (Average Length', '   17.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 14297105 (Average', ' 22.18 Max', ' 4338 Sum', ' 317141291)']","[' 14296556 (Average', ' 22.14 Max', ' 4338 Sum', ' 316608231 Ratio', '  99.83%)']","[' 549      (Average', ' 970.97 Max', ' 1910 Sum', ' 533060 Ratio', '   0.17%)']", ,[' 79186   '],[' 8368    '],[' 80345   '],[' 46557   '],"[' 139667   (Atom=Atom', ' 38937 Body=Body', ' 27443 Other', ' 73287)']",[' Yes'],"[' 10277    (Eliminated', '    0 Frozen', ' 10277)']","[' 5506     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.58549'],[' 0'], ,[' 594.139'],[' 0'],[' 23.3778'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.11735e+09'],[' 9.51595e+08'],[' 0'],[' 3.91052e+10'],[' 0'],[' 0'],[' 1294 '],[' 2281 '],[' 3149 '],[' 3 '],[' 0 ']
Solving...,TA57, ,[' 1'],[' 4721+'],[' 2364'],"[' 1003.441s (Solving', ' 988.31s 1st Model', ' 353.66s Unsat', ' 0.00s)']",[' 1001.109s'], ,[' 335549779'],"[' 12819326 (Analyzed', ' 12615627)']","[' 24924    (Average', ' 506.16 Last', ' 199423)']",[' 4403.4  '],"[' 2364     (Average Length', ' 1130.60 Splits', ' 0)']","[' 12615627 (Deleted', ' 12473112)']","[' 612      (Ratio', '   0.00%)']","[' 46200    (Ratio', '   0.37%)']","[' 12615627 (Average Length', '   17.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12615627 (Average', ' 25.95 Max', ' 4155 Sum', ' 327402840)']","[' 12615048 (Average', ' 25.90 Max', ' 4155 Sum', ' 326795884 Ratio', '  99.81%)']","[' 579      (Average', ' 1048.28 Max', ' 2115 Sum', ' 606956 Ratio', '   0.19%)']", ,[' 79529   '],[' 8396    '],[' 80939   '],[' 46873   '],"[' 140615   (Atom=Atom', ' 39225 Body=Body', ' 27471 Other', ' 73919)']",[' Yes'],"[' 10556    (Eliminated', '    0 Frozen', ' 10556)']","[' 5617     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.92793'],[' 0'], ,[' 582.279'],[' 0'],[' 23.1966'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.1738e+09'],[' 9.96875e+08'],[' 0'],[' 3.76361e+10'],[' 0'],[' 0'],[' 1241 '],[' 2381 '],[' 3249 '],[' 3 '],[' 0 ']
Solving...,TA58, ,[' 1'],[' 4473+'],[' 2240'],"[' 1002.710s (Solving', ' 989.20s 1st Model', ' 552.97s Unsat', ' 0.00s)']",[' 1000.094s'], ,[' 361173144'],"[' 12338071 (Analyzed', ' 12059852)']","[' 24380    (Average', ' 494.66 Last', ' 285203)']",[' 4291.6  '],"[' 2240     (Average Length', ' 1076.09 Splits', ' 0)']","[' 12059852 (Deleted', ' 11924877)']","[' 641      (Ratio', '   0.01%)']","[' 48936    (Ratio', '   0.41%)']","[' 12059852 (Average Length', '   17.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12059852 (Average', ' 29.31 Max', ' 4148 Sum', ' 353459333)']","[' 12059277 (Average', ' 29.26 Max', ' 4148 Sum', ' 352844937 Ratio', '  99.83%)']","[' 575      (Average', ' 1068.51 Max', ' 3904 Sum', ' 614396 Ratio', '   0.17%)']", ,[' 79422   '],[' 8418    '],[' 80740   '],[' 46863   '],"[' 140585   (Atom=Atom', ' 39193 Body=Body', ' 27493 Other', ' 73899)']",[' Yes'],"[' 10486    (Eliminated', '    0 Frozen', ' 10486)']","[' 5616     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.77415'],[' 0'], ,[' 539.037'],[' 0'],[' 24.483'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.35444e+09'],[' 1.1622e+09'],[' 0'],[' 3.12967e+10'],[' 0'],[' 0'],[' 1141 '],[' 2245 '],[' 3167 '],[' 3 '],[' 0 ']
Solving...,TA59, ,[' 1'],[' 4265+'],[' 2136'],"[' 1002.809s (Solving', ' 989.82s 1st Model', ' 609.69s Unsat', ' 0.00s)']",[' 1000.422s'], ,[' 380225587'],"[' 7951771  (Analyzed', ' 7782665)']","[' 18890    (Average', ' 412.00 Last', ' 569301)']",[' 4038.5  '],"[' 2136     (Average Length', ' 1028.54 Splits', ' 0)']","[' 7782665  (Deleted', ' 7695844)']","[' 624      (Ratio', '   0.01%)']","[' 50158    (Ratio', '   0.64%)']","[' 7782665  (Average Length', '   15.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7782665  (Average', ' 47.99 Max', ' 4047 Sum', ' 373487244)']","[' 7782136  (Average', ' 47.92 Max', ' 4047 Sum', ' 372940314 Ratio', '  99.85%)']","[' 529      (Average', ' 1033.89 Max', ' 1927 Sum', ' 546930 Ratio', '   0.15%)']", ,[' 79140   '],[' 8334    '],[' 80383   '],[' 46512   '],"[' 139532   (Atom=Atom', ' 38926 Body=Body', ' 27409 Other', ' 73197)']",[' Yes'],"[' 10327    (Eliminated', '    0 Frozen', ' 10327)']","[' 6284     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.54274'],[' 0'], ,[' 488.172'],[' 0'],[' 25.0016'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.61222e+09'],[' 1.40119e+09'],[' 0'],[' 2.8644e+10'],[' 0'],[' 0'],[' 958 '],[' 1968 '],[' 2868 '],[' 3 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 4205+'],[' 2106'],"[' 1003.230s (Solving', ' 990.23s 1st Model', ' 621.46s Unsat', ' 0.00s)']",[' 1000.719s'], ,[' 375973640'],"[' 7361251  (Analyzed', ' 7186532)']","[' 16639    (Average', ' 431.91 Last', ' 453093)']",[' 4143.7  '],"[' 2106     (Average Length', ' 1013.57 Splits', ' 0)']","[' 7186532  (Deleted', ' 7098348)']","[' 615      (Ratio', '   0.01%)']","[' 50566    (Ratio', '   0.70%)']","[' 7186532  (Average Length', '   16.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7186532  (Average', ' 51.36 Max', ' 4038 Sum', ' 369107915)']","[' 7186027  (Average', ' 51.29 Max', ' 4038 Sum', ' 368588110 Ratio', '  99.86%)']","[' 505      (Average', ' 1029.32 Max', ' 1941 Sum', ' 519805 Ratio', '   0.14%)']", ,[' 79251   '],[' 8405    '],[' 80450   '],[' 46637   '],"[' 139907   (Atom=Atom', ' 38980 Body=Body', ' 27480 Other', ' 73447)']",[' Yes'],"[' 10354    (Eliminated', '    0 Frozen', ' 10354)']","[' 6267     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.63149'],[' 0'], ,[' 483.766'],[' 0'],[' 25.2468'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.53098e+09'],[' 1.325e+09'],[' 0'],[' 2.67959e+10'],[' 0'],[' 0'],[' 1038 '],[' 2145 '],[' 2985 '],[' 3 '],[' 0 ']
