Optimal Found Or Timeout,Instances,UNKNOWN,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, , ,[' 1'],[' 5531+'],[' 2770'],"[' 604.739s (Solving', ' 586.57s 1st Model', ' 220.99s Unsat', ' 0.00s)']",[' 602.672s'], ,[' 201466997'],"[' 11040989 (Analyzed', ' 10760509)']","[' 23225    (Average', ' 463.32 Last', ' 387362)']",[' 4800.6  '],"[' 2770     (Average Length', ' 1469.14 Splits', ' 0)']","[' 10760509 (Deleted', ' 10604064)']","[' 317      (Ratio', '   0.00%)']","[' 30819    (Ratio', '   0.29%)']","[' 10760509 (Average Length', '   13.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10760509 (Average', ' 17.88 Max', ' 4579 Sum', ' 192360423)']","[' 10759730 (Average', ' 17.79 Max', ' 4579 Sum', ' 191418804 Ratio', '  99.51%)']","[' 779      (Average', ' 1208.75 Max', ' 1803 Sum', ' 941619 Ratio', '   0.49%)']", ,[' 124823  '],[' 7796    '],[' 117143  '],[' 58200   '],"[' 155785   (Atom=Atom', ' 42381 Body=Body', ' 28739 Other', ' 84665)']",[' Yes'],"[' 10829    (Eliminated', '    0 Frozen', ' 10829)']","[' 4530     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.78964'],[' 0'], ,[' 298.117'],[' 0'],[' 16.4958'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.11244e+08'],[' 4.12902e+08'],[' 0'],[' 1.33181e+10'],[' 0'],[' 0'],[' 936 '],[' 1783 '],[' 2461 '],[' 3194 '],[' 4 '],[' 0 ']
Solving...,TA62, , ,[' 1'],[' 5663+'],[' 2836'],"[' 604.628s (Solving', ' 585.16s 1st Model', ' 292.64s Unsat', ' 0.00s)']",[' 599.359s'], ,[' 228389935'],"[' 6565757  (Analyzed', ' 6324610)']","[' 15526    (Average', ' 407.36 Last', ' 181029)']",[' 4582.0  '],"[' 2836     (Average Length', ' 1506.80 Splits', ' 0)']","[' 6324610  (Deleted', ' 6232748)']","[' 354      (Ratio', '   0.01%)']","[' 35661    (Ratio', '   0.56%)']","[' 6324610  (Average Length', '   14.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6324610  (Average', ' 34.78 Max', ' 4368 Sum', ' 219972308)']","[' 6323873  (Average', ' 34.62 Max', ' 4368 Sum', ' 218969192 Ratio', '  99.54%)']","[' 737      (Average', ' 1361.08 Max', ' 1979 Sum', ' 1003116 Ratio', '   0.46%)']", ,[' 125194  '],[' 7834    '],[' 117513  '],[' 58476   '],"[' 156810   (Atom=Atom', ' 42672 Body=Body', ' 28866 Other', ' 85272)']",[' Yes'],"[' 10927    (Eliminated', '    0 Frozen', ' 10927)']","[' 5252     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.1202'],[' 0'], ,[' 258.303'],[' 0'],[' 17.4215'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.48182e+08'],[' 5.32272e+08'],[' 0'],[' 9.84426e+09'],[' 0'],[' 0'],[' 942 '],[' 1743 '],[' 2465 '],[' 3235 '],[' 4 '],[' 0 ']
Solving...,TA63, , ,[' 1'],[' 5697+'],[' 2853'],"[' 604.930s (Solving', ' 585.40s 1st Model', ' 368.51s Unsat', ' 0.00s)']",[' 600.078s'], ,[' 221375072'],"[' 7307280  (Analyzed', ' 6986520)']","[' 18045    (Average', ' 387.17 Last', ' 440315)']",[' 4656.7  '],"[' 2853     (Average Length', ' 1483.96 Splits', ' 0)']","[' 6986520  (Deleted', ' 6881994)']","[' 352      (Ratio', '   0.01%)']","[' 31052    (Ratio', '   0.44%)']","[' 6986520  (Average Length', '   12.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6986520  (Average', ' 30.40 Max', ' 4562 Sum', ' 212368718)']","[' 6985885  (Average', ' 30.28 Max', ' 4562 Sum', ' 211553982 Ratio', '  99.62%)']","[' 635      (Average', ' 1283.05 Max', ' 1824 Sum', ' 814736 Ratio', '   0.38%)']", ,[' 124367  '],[' 7720    '],[' 116623  '],[' 57850   '],"[' 154980   (Atom=Atom', ' 42198 Body=Body', ' 28494 Other', ' 84288)']",[' Yes'],"[' 10760    (Eliminated', '    0 Frozen', ' 10760)']","[' 4305     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.22517'],[' 0'], ,[' 260.267'],[' 0'],[' 17.834'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.03189e+08'],[' 4.89809e+08'],[' 0'],[' 9.67452e+09'],[' 0'],[' 0'],[' 885 '],[' 1558 '],[' 2303 '],[' 3010 '],[' 4 '],[' 0 ']
Solving...,TA64, , ,[' 1'],[' 5371+'],[' 2690'],"[' 604.421s (Solving', ' 587.50s 1st Model', ' 323.34s Unsat', ' 0.00s)']",[' 601.453s'], ,[' 216774676'],"[' 9102835  (Analyzed', ' 8726126)']","[' 19816    (Average', ' 440.36 Last', ' 356146)']",[' 4635.5  '],"[' 2690     (Average Length', ' 1429.66 Splits', ' 0)']","[' 8726126  (Deleted', ' 8613465)']","[' 343      (Ratio', '   0.00%)']","[' 32215    (Ratio', '   0.37%)']","[' 8726126  (Average Length', '   14.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8726126  (Average', ' 23.86 Max', ' 4519 Sum', ' 208181026)']","[' 8725384  (Average', ' 23.75 Max', ' 4519 Sum', ' 207231746 Ratio', '  99.54%)']","[' 742      (Average', ' 1279.35 Max', ' 1869 Sum', ' 949280 Ratio', '   0.46%)']", ,[' 124829  '],[' 7808    '],[' 116945  '],[' 58150   '],"[' 155875   (Atom=Atom', ' 42385 Body=Body', ' 28792 Other', ' 84698)']",[' Yes'],"[' 10704    (Eliminated', '    0 Frozen', ' 10704)']","[' 4818     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.61289'],[' 0'], ,[' 278.334'],[' 0'],[' 16.8209'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.92593e+08'],[' 4.82168e+08'],[' 0'],[' 1.14516e+10'],[' 0'],[' 0'],[' 998 '],[' 1634 '],[' 2311 '],[' 3015 '],[' 4 '],[' 0 ']
Solving...,TA65, , ,[' 1'],[' 6131+'],[' 3070'],"[' 604.660s (Solving', ' 585.75s 1st Model', ' 337.58s Unsat', ' 0.00s)']",[' 603.031s'], ,[' 245792951'],"[' 6823203  (Analyzed', ' 6549019)']","[' 15831    (Average', ' 413.68 Last', ' 393330)']",[' 4615.5  '],"[' 3070     (Average Length', ' 1569.60 Splits', ' 0)']","[' 6549019  (Deleted', ' 6456689)']","[' 360      (Ratio', '   0.01%)']","[' 32742    (Ratio', '   0.50%)']","[' 6549019  (Average Length', '   13.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6549019  (Average', ' 36.14 Max', ' 4407 Sum', ' 236699674)']","[' 6548294  (Average', ' 35.99 Max', ' 4407 Sum', ' 235707276 Ratio', '  99.58%)']","[' 725      (Average', ' 1368.82 Max', ' 1956 Sum', ' 992398 Ratio', '   0.42%)']", ,[' 124687  '],[' 7731    '],[' 117171  '],[' 58092   '],"[' 155780   (Atom=Atom', ' 42440 Body=Body', ' 28528 Other', ' 84812)']",[' Yes'],"[' 10977    (Eliminated', '    0 Frozen', ' 10977)']","[' 4941     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.12391'],[' 0'], ,[' 257.442'],[' 0'],[' 17.8681'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.92952e+08'],[' 5.66096e+08'],[' 0'],[' 1.02347e+10'],[' 0'],[' 0'],[' 820 '],[' 1523 '],[' 2274 '],[' 2996 '],[' 4 '],[' 0 ']
Solving...,TA66, , ,[' 1'],[' 5801+'],[' 2905'],"[' 604.549s (Solving', ' 586.15s 1st Model', ' 373.67s Unsat', ' 0.00s)']",[' 602.563s'], ,[' 237929498'],"[' 6133553  (Analyzed', ' 5834318)']","[' 14945    (Average', ' 390.39 Last', ' 203742)']",[' 4601.0  '],"[' 2905     (Average Length', ' 1532.42 Splits', ' 0)']","[' 5834318  (Deleted', ' 5763173)']","[' 379      (Ratio', '   0.01%)']","[' 32391    (Ratio', '   0.56%)']","[' 5834318  (Average Length', '   13.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5834318  (Average', ' 39.28 Max', ' 4695 Sum', ' 229183073)']","[' 5833623  (Average', ' 39.13 Max', ' 4695 Sum', ' 228285170 Ratio', '  99.61%)']","[' 695      (Average', ' 1291.95 Max', ' 1946 Sum', ' 897903 Ratio', '   0.39%)']", ,[' 125391  '],[' 7819    '],[' 117728  '],[' 58587   '],"[' 156378   (Atom=Atom', ' 42553 Body=Body', ' 28744 Other', ' 85081)']",[' Yes'],"[' 10935    (Eliminated', '    0 Frozen', ' 10935)']","[' 4756     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.9099'],[' 0'], ,[' 259.646'],[' 0'],[' 17.7129'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.95175e+08'],[' 5.70326e+08'],[' 0'],[' 1.02515e+10'],[' 0'],[' 0'],[' 827 '],[' 1535 '],[' 2289 '],[' 3084 '],[' 4 '],[' 0 ']
Solving...,TA67, , ,[' 1'],[' 4917+'],[' 2463'],"[' 604.388s (Solving', ' 589.04s 1st Model', ' 171.01s Unsat', ' 0.00s)']",[' 603.063s'], ,[' 206105191'],"[' 9781306  (Analyzed', ' 9544384)']","[' 20745    (Average', ' 460.08 Last', ' 204230)']",[' 4478.3  '],"[' 2463     (Average Length', ' 1332.63 Splits', ' 0)']","[' 9544384  (Deleted', ' 9425025)']","[' 364      (Ratio', '   0.00%)']","[' 30110    (Ratio', '   0.32%)']","[' 9544384  (Average Length', '   14.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9544384  (Average', ' 20.80 Max', ' 4621 Sum', ' 198569212)']","[' 9543626  (Average', ' 20.70 Max', ' 4621 Sum', ' 197595333 Ratio', '  99.51%)']","[' 758      (Average', ' 1284.80 Max', ' 1719 Sum', ' 973879 Ratio', '   0.49%)']", ,[' 124616  '],[' 7809    '],[' 116608  '],[' 57899   '],"[' 155133   (Atom=Atom', ' 42141 Body=Body', ' 28745 Other', ' 84247)']",[' Yes'],"[' 10594    (Eliminated', '    0 Frozen', ' 10594)']","[' 4589     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.23047'],[' 0'], ,[' 310.523'],[' 0'],[' 16.5259'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.20281e+08'],[' 4.22247e+08'],[' 0'],[' 1.3969e+10'],[' 0'],[' 0'],[' 967 '],[' 1688 '],[' 2586 '],[' 3238 '],[' 4 '],[' 0 ']
Solving...,TA68, , ,[' 1'],[' 5583+'],[' 2796'],"[' 604.704s (Solving', ' 586.62s 1st Model', ' 151.56s Unsat', ' 0.00s)']",[' 601.578s'], ,[' 188368288'],"[' 12282654 (Analyzed', ' 11899636)']","[' 24810    (Average', ' 479.63 Last', ' 91885)']",[' 4952.1  '],"[' 2796     (Average Length', ' 1484.66 Splits', ' 0)']","[' 11899636 (Deleted', ' 11739907)']","[' 319      (Ratio', '   0.00%)']","[' 27015    (Ratio', '   0.23%)']","[' 11899636 (Average Length', '   13.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11899636 (Average', ' 15.02 Max', ' 4716 Sum', ' 178719911)']","[' 11898851 (Average', ' 14.94 Max', ' 4716 Sum', ' 177784586 Ratio', '  99.48%)']","[' 785      (Average', ' 1191.50 Max', ' 1849 Sum', ' 935325 Ratio', '   0.52%)']", ,[' 124265  '],[' 7715    '],[' 116564  '],[' 57776   '],"[' 154778   (Atom=Atom', ' 42124 Body=Body', ' 28501 Other', ' 84153)']",[' Yes'],"[' 10747    (Eliminated', '    0 Frozen', ' 10747)']","[' 3949     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.96931'],[' 0'], ,[' 302.86'],[' 0'],[' 15.6483'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.63735e+08'],[' 3.70699e+08'],[' 0'],[' 1.37797e+10'],[' 0'],[' 0'],[' 865 '],[' 1693 '],[' 2376 '],[' 3128 '],[' 4 '],[' 0 ']
Solving...,TA69, , ,[' 1'],[' 5661+'],[' 2835'],"[' 605.685s (Solving', ' 586.85s 1st Model', ' 354.14s Unsat', ' 0.00s)']",[' 601.906s'], ,[' 202200303'],"[' 8944548  (Analyzed', ' 8666710)']","[' 19301    (Average', ' 449.03 Last', ' 299188)']",[' 4726.6  '],"[' 2835     (Average Length', ' 1491.84 Splits', ' 0)']","[' 8666710  (Deleted', ' 8558922)']","[' 399      (Ratio', '   0.00%)']","[' 29644    (Ratio', '   0.34%)']","[' 8666710  (Average Length', '   14.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8666710  (Average', ' 22.28 Max', ' 4615 Sum', ' 193105201)']","[' 8665988  (Average', ' 22.18 Max', ' 4615 Sum', ' 192247167 Ratio', '  99.56%)']","[' 722      (Average', ' 1188.41 Max', ' 1896 Sum', ' 858034 Ratio', '   0.44%)']", ,[' 125158  '],[' 7831    '],[' 117482  '],[' 58515   '],"[' 155860   (Atom=Atom', ' 42410 Body=Body', ' 28706 Other', ' 84744)']",[' Yes'],"[' 10886    (Eliminated', '    0 Frozen', ' 10886)']","[' 4316     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.97302'],[' 0'], ,[' 288.461'],[' 0'],[' 16.4851'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.42555e+08'],[' 4.38724e+08'],[' 0'],[' 1.17272e+10'],[' 0'],[' 0'],[' 1048 '],[' 1815 '],[' 2519 '],[' 3300 '],[' 4 '],[' 0 ']
Solving...,TA70, , ,[' 1'],[' 5355+'],[' 2682'],"[' 604.552s (Solving', ' 587.45s 1st Model', ' 312.54s Unsat', ' 0.00s)']",[' 600.984s'], ,[' 206386163'],"[' 8059417  (Analyzed', ' 7850690)']","[' 18337    (Average', ' 428.13 Last', ' 457097)']",[' 4594.4  '],"[' 2682     (Average Length', ' 1429.60 Splits', ' 0)']","[' 7850690  (Deleted', ' 7751812)']","[' 422      (Ratio', '   0.01%)']","[' 30728    (Ratio', '   0.39%)']","[' 7850690  (Average Length', '   14.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7850690  (Average', ' 25.23 Max', ' 4668 Sum', ' 198056750)']","[' 7850039  (Average', ' 25.12 Max', ' 4668 Sum', ' 197219287 Ratio', '  99.58%)']","[' 651      (Average', ' 1286.43 Max', ' 1852 Sum', ' 837463 Ratio', '   0.42%)']", ,[' 124763  '],[' 7809    '],[' 117039  '],[' 58043   '],"[' 155541   (Atom=Atom', ' 42273 Body=Body', ' 28714 Other', ' 84554)']",[' Yes'],"[' 10766    (Eliminated', '    0 Frozen', ' 10766)']","[' 4492     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.61198'],[' 0'], ,[' 289.725'],[' 0'],[' 16.8455'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.55318e+08'],[' 4.55006e+08'],[' 0'],[' 1.1876e+10'],[' 0'],[' 0'],[' 1039 '],[' 1771 '],[' 2593 '],[' 3277 '],[' 4 '],[' 0 ']
