Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,Dmu31, ,[' 1'],[' 4571+'],[' 2288'],"[' 1005.641s (Solving', ' 983.85s 1st Model', ' 918.70s Unsat', ' 0.00s)']",[' 1002.406s'], ,[' 530906596'],"[' 1519175  (Analyzed', ' 1243711)']","[' 5178     (Average', ' 240.19 Last', ' 154660)']",[' 9714.5  '],"[' 2288     (Average Length', ' 1133.19 Splits', ' 0)']","[' 1243711  (Deleted', ' 1124023)']","[' 829      (Ratio', '   0.07%)']","[' 108482   (Ratio', '   8.72%)']","[' 1243711  (Average Length', '   38.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1243711  (Average', ' 411.31 Max', ' 11249 Sum', ' 511551350)']","[' 1242994  (Average', ' 410.65 Max', ' 10730 Sum', ' 510728178 Ratio', '  99.84%)']","[' 717      (Average', ' 1148.08 Max', ' 2223 Sum', ' 823172 Ratio', '   0.16%)']", ,[' 115641  '],[' 17779   '],[' 116444  '],[' 86778   '],"[' 260330   (Atom=Atom', ' 70433 Body=Body', ' 36168 Other', ' 153729)']",[' Yes'],"[' 19332    (Eliminated', '    0 Frozen', ' 19332)']","[' 11783    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.74452'],[' 0'], ,[' 297.948'],[' 0'],[' 32.4148'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.98368e+09'],[' 1.87517e+09'],[' 0'],[' 7.85686e+09'],[' 0'],[' 0'],[' 5425 '],[' 9966 '],[' 2 '],[' 0 ']
Solving...,Dmu32, ,[' 1'],[' 3951+'],[' 1978'],"[' 1005.252s (Solving', ' 986.50s 1st Model', ' 867.58s Unsat', ' 0.00s)']",[' 1002.891s'], ,[' 530613588'],"[' 1533265  (Analyzed', ' 1215196)']","[' 4689     (Average', ' 259.16 Last', ' 217144)']",[' 9549.7  '],"[' 1978     (Average Length', ' 982.28 Splits', ' 0)']","[' 1215196  (Deleted', ' 1097150)']","[' 808      (Ratio', '   0.07%)']","[' 109714   (Ratio', '   9.03%)']","[' 1215196  (Average Length', '   38.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1215196  (Average', ' 422.77 Max', ' 10955 Sum', ' 513753357)']","[' 1214459  (Average', ' 422.21 Max', ' 10328 Sum', ' 513065138 Ratio', '  99.87%)']","[' 737      (Average', ' 933.81 Max', ' 1873 Sum', ' 688219 Ratio', '   0.13%)']", ,[' 113669  '],[' 17422   '],[' 114192  '],[' 84983   '],"[' 254945   (Atom=Atom', ' 68983 Body=Body', ' 35823 Other', ' 150139)']",[' Yes'],"[' 18695    (Eliminated', '    0 Frozen', ' 18695)']","[' 12623    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.24491'],[' 0'], ,[' 292.608'],[' 0'],[' 32.407'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.05298e+09'],[' 1.9485e+09'],[' 0'],[' 7.79051e+09'],[' 0'],[' 0'],[' 5607 '],[' 10384 '],[' 2 '],[' 0 ']
Solving...,Dmu33, ,[' 1'],[' 5011+'],[' 2508'],"[' 1006.626s (Solving', ' 981.79s 1st Model', ' 830.74s Unsat', ' 0.00s)']",[' 1002.969s'], ,[' 531623815'],"[' 1593748  (Analyzed', ' 1191853)']","[' 5076     (Average', ' 234.80 Last', ' 270259)']",[' 9951.8  '],"[' 2508     (Average Length', ' 1241.32 Splits', ' 0)']","[' 1191853  (Deleted', ' 1070604)']","[' 811      (Ratio', '   0.07%)']","[' 108107   (Ratio', '   9.07%)']","[' 1191853  (Average Length', '   37.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1191853  (Average', ' 427.93 Max', ' 11113 Sum', ' 510028233)']","[' 1191055  (Average', ' 427.17 Max', ' 10544 Sum', ' 509121108 Ratio', '  99.82%)']","[' 798      (Average', ' 1136.75 Max', ' 2436 Sum', ' 907125 Ratio', '   0.18%)']", ,[' 115798  '],[' 17718   '],[' 116848  '],[' 86854   '],"[' 260558   (Atom=Atom', ' 70537 Body=Body', ' 36140 Other', ' 153881)']",[' Yes'],"[' 19518    (Eliminated', '    0 Frozen', ' 19518)']","[' 12457    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.20221'],[' 0'], ,[' 297.327'],[' 0'],[' 32.3059'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.04025e+09'],[' 1.93782e+09'],[' 0'],[' 7.77498e+09'],[' 0'],[' 0'],[' 5464 '],[' 10308 '],[' 2 '],[' 0 ']
Solving...,Dmu34, ,[' 1'],[' 4123+'],[' 2064'],"[' 1004.866s (Solving', ' 987.13s 1st Model', ' 735.80s Unsat', ' 0.00s)']",[' 1002.281s'], ,[' 522049803'],"[' 1539048  (Analyzed', ' 1280167)']","[' 4809     (Average', ' 266.20 Last', ' 158858)']",[' 9267.0  '],"[' 2064     (Average Length', ' 1026.30 Splits', ' 0)']","[' 1280167  (Deleted', ' 1163730)']","[' 679      (Ratio', '   0.05%)']","[' 107259   (Ratio', '   8.38%)']","[' 1280167  (Average Length', '   38.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1280167  (Average', ' 394.69 Max', ' 10780 Sum', ' 505265031)']","[' 1279479  (Average', ' 394.10 Max', ' 10347 Sum', ' 504508207 Ratio', '  99.85%)']","[' 688      (Average', ' 1100.03 Max', ' 2039 Sum', ' 756824 Ratio', '   0.15%)']", ,[' 113113  '],[' 17329   '],[' 113513  '],[' 83872   '],"[' 251612   (Atom=Atom', ' 68179 Body=Body', ' 35516 Other', ' 147917)']",[' Yes'],"[' 18479    (Eliminated', '    0 Frozen', ' 18479)']","[' 12104    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.22742'],[' 0'], ,[' 295.338'],[' 0'],[' 31.8297'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.06302e+09'],[' 1.9547e+09'],[' 0'],[' 7.98828e+09'],[' 0'],[' 0'],[' 5680 '],[' 10655 '],[' 2 '],[' 0 ']
Solving...,Dmu35, ,[' 1'],[' 4857+'],[' 2431'],"[' 1006.391s (Solving', ' 982.35s 1st Model', ' 784.03s Unsat', ' 0.00s)']",[' 1003.469s'], ,[' 532667842'],"[' 1592156  (Analyzed', ' 1246918)']","[' 5284     (Average', ' 235.98 Last', ' 142579)']",[' 9948.3  '],"[' 2431     (Average Length', ' 1208.77 Splits', ' 0)']","[' 1246918  (Deleted', ' 1129778)']","[' 745      (Ratio', '   0.06%)']","[' 105128   (Ratio', '   8.43%)']","[' 1246918  (Average Length', '   39.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1246918  (Average', ' 410.42 Max', ' 11352 Sum', ' 511764016)']","[' 1246074  (Average', ' 409.65 Max', ' 10483 Sum', ' 510797096 Ratio', '  99.81%)']","[' 844      (Average', ' 1145.64 Max', ' 2389 Sum', ' 966920 Ratio', '   0.19%)']", ,[' 115849  '],[' 17866   '],[' 116658  '],[' 86829   '],"[' 260483   (Atom=Atom', ' 70540 Body=Body', ' 36112 Other', ' 153831)']",[' Yes'],"[' 19425    (Eliminated', '    0 Frozen', ' 19425)']","[' 12584    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.07294'],[' 0'], ,[' 301.265'],[' 0'],[' 32.3939'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.01917e+09'],[' 1.91518e+09'],[' 0'],[' 8.29719e+09'],[' 0'],[' 0'],[' 5473 '],[' 10235 '],[' 2 '],[' 0 ']
Solving...,Dmu71, ,[' 1'],[' 4805+'],[' 2405'],"[' 1003.984s (Solving', ' 987.30s 1st Model', ' 436.68s Unsat', ' 0.00s)']",[' 1000.906s'], ,[' 453120112'],"[' 3461324  (Analyzed', ' 3205175)']","[' 9073     (Average', ' 353.27 Last', ' 139284)']",[' 6546.8  '],"[' 2405     (Average Length', ' 1188.85 Splits', ' 0)']","[' 3205175  (Deleted', ' 3117089)']","[' 1018     (Ratio', '   0.03%)']","[' 65206    (Ratio', '   2.03%)']","[' 3205175  (Average Length', '   24.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3205175  (Average', ' 137.34 Max', ' 7764 Sum', ' 440187396)']","[' 3204696  (Average', ' 137.14 Max', ' 7700 Sum', ' 439552775 Ratio', '  99.86%)']","[' 479      (Average', ' 1324.89 Max', ' 2337 Sum', ' 634621 Ratio', '   0.14%)']", ,[' 90754   '],[' 11716   '],[' 91410   '],[' 61450   '],"[' 184346   (Atom=Atom', ' 51412 Body=Body', ' 29861 Other', ' 103073)']",[' Yes'],"[' 13122    (Eliminated', '    0 Frozen', ' 13122)']","[' 7166     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.14173'],[' 0'], ,[' 402.657'],[' 0'],[' 29.3905'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.84385e+09'],[' 1.67383e+09'],[' 0'],[' 1.91934e+10'],[' 0'],[' 0'],[' 3291 '],[' 6461 '],[' 2 '],[' 0 ']
Solving...,Dmu72, ,[' 1'],[' 5581+'],[' 2793'],"[' 1004.388s (Solving', ' 984.76s 1st Model', ' 934.28s Unsat', ' 0.00s)']",[' 1001.156s'], ,[' 447396657'],"[' 3033814  (Analyzed', ' 2708079)']","[' 8938     (Average', ' 302.98 Last', ' 216968)']",[' 6756.2  '],"[' 2793     (Average Length', ' 1381.23 Splits', ' 0)']","[' 2708079  (Deleted', ' 2627053)']","[' 997      (Ratio', '   0.04%)']","[' 65642    (Ratio', '   2.42%)']","[' 2708079  (Average Length', '   22.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2708079  (Average', ' 159.67 Max', ' 8166 Sum', ' 432393509)']","[' 2707544  (Average', ' 159.38 Max', ' 7677 Sum', ' 431612157 Ratio', '  99.82%)']","[' 535      (Average', ' 1460.47 Max', ' 4064 Sum', ' 781352 Ratio', '   0.18%)']", ,[' 90831   '],[' 11729   '],[' 91998   '],[' 62304   '],"[' 186908   (Atom=Atom', ' 52118 Body=Body', ' 30009 Other', ' 104781)']",[' Yes'],"[' 13646    (Eliminated', '    0 Frozen', ' 13646)']","[' 7021     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.69336'],[' 0'], ,[' 372.019'],[' 0'],[' 28.6783'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.91579e+09'],[' 1.74024e+09'],[' 0'],[' 1.56518e+10'],[' 0'],[' 0'],[' 3254 '],[' 6158 '],[' 2 '],[' 0 ']
Solving...,Dmu73, ,[' 1'],[' 4801+'],[' 2403'],"[' 1004.360s (Solving', ' 986.72s 1st Model', ' 521.40s Unsat', ' 0.00s)']",[' 1001.469s'], ,[' 452914097'],"[' 3450172  (Analyzed', ' 3209309)']","[' 8269     (Average', ' 388.11 Last', ' 198164)']",[' 6584.1  '],"[' 2403     (Average Length', ' 1190.18 Splits', ' 0)']","[' 3209309  (Deleted', ' 3120712)']","[' 724      (Ratio', '   0.02%)']","[' 70720    (Ratio', '   2.20%)']","[' 3209309  (Average Length', '   24.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3209309  (Average', ' 137.06 Max', ' 7294 Sum', ' 439853210)']","[' 3208847  (Average', ' 136.89 Max', ' 7294 Sum', ' 439307364 Ratio', '  99.88%)']","[' 462      (Average', ' 1181.48 Max', ' 2315 Sum', ' 545846 Ratio', '   0.12%)']", ,[' 90565   '],[' 11813   '],[' 90961   '],[' 61052   '],"[' 183152   (Atom=Atom', ' 51176 Body=Body', ' 29699 Other', ' 102277)']",[' Yes'],"[' 12959    (Eliminated', '    0 Frozen', ' 12959)']","[' 7340     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.26724'],[' 0'], ,[' 370.216'],[' 0'],[' 28.874'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.91386e+09'],[' 1.74224e+09'],[' 0'],[' 1.56234e+10'],[' 0'],[' 0'],[' 3607 '],[' 6823 '],[' 2 '],[' 0 ']
Solving...,Dmu74, ,[' 1'],[' 4155+'],[' 2080'],"[' 1004.050s (Solving', ' 988.25s 1st Model', ' 548.00s Unsat', ' 0.00s)']",[' 1001.281s'], ,[' 447422337'],"[' 3477414  (Analyzed', ' 3260896)']","[' 8489     (Average', ' 384.13 Last', ' 120060)']",[' 6614.5  '],"[' 2080     (Average Length', ' 1025.49 Splits', ' 0)']","[' 3260896  (Deleted', ' 3164382)']","[' 1063     (Ratio', '   0.03%)']","[' 70720    (Ratio', '   2.17%)']","[' 3260896  (Average Length', '   25.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3260896  (Average', ' 133.58 Max', ' 7440 Sum', ' 435595106)']","[' 3260454  (Average', ' 133.45 Max', ' 7440 Sum', ' 435162589 Ratio', '  99.90%)']","[' 442      (Average', ' 978.55 Max', ' 1983 Sum', ' 432517 Ratio', '   0.10%)']", ,[' 91051   '],[' 11765   '],[' 91472   '],[' 61594   '],"[' 184778   (Atom=Atom', ' 51421 Body=Body', ' 29996 Other', ' 103361)']",[' Yes'],"[' 12936    (Eliminated', '    0 Frozen', ' 12936)']","[' 7237     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.92315'],[' 0'], ,[' 373.053'],[' 0'],[' 28.9831'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.9083e+09'],[' 1.73699e+09'],[' 0'],[' 1.60821e+10'],[' 0'],[' 0'],[' 3774 '],[' 6390 '],[' 2 '],[' 0 ']
Solving...,Dmu75, ,[' 1'],[' 4791+'],[' 2398'],"[' 1003.990s (Solving', ' 987.06s 1st Model', ' 803.76s Unsat', ' 0.00s)']",[' 1001.281s'], ,[' 448325876'],"[' 3347356  (Analyzed', ' 2761215)']","[' 8214     (Average', ' 336.16 Last', ' 460636)']",[' 6479.7  '],"[' 2398     (Average Length', ' 1187.14 Splits', ' 0)']","[' 2761215  (Deleted', ' 2674749)']","[' 944      (Ratio', '   0.03%)']","[' 67639    (Ratio', '   2.45%)']","[' 2761215  (Average Length', '   23.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2761215  (Average', ' 157.63 Max', ' 7773 Sum', ' 435237149)']","[' 2760724  (Average', ' 157.40 Max', ' 7286 Sum', ' 434621388 Ratio', '  99.86%)']","[' 491      (Average', ' 1254.10 Max', ' 2321 Sum', ' 615761 Ratio', '   0.14%)']", ,[' 90930   '],[' 11797   '],[' 91392   '],[' 61185   '],"[' 183551   (Atom=Atom', ' 51249 Body=Body', ' 29759 Other', ' 102543)']",[' Yes'],"[' 13009    (Eliminated', '    0 Frozen', ' 13009)']","[' 7448     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.20934'],[' 0'], ,[' 381.551'],[' 0'],[' 28.9303'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.93397e+09'],[' 1.76275e+09'],[' 0'],[' 1.6712e+10'],[' 0'],[' 0'],[' 3367 '],[' 6404 '],[' 2 '],[' 0 ']
