Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,TA41, ,[' 1'],[' 3019+'],[' 1512'],"[' 557.375s (Solving', ' 551.84s 1st Model', ' 420.12s Unsat', ' 0.00s)']",[' 553.453s'], ,[' 212739215'],"[' 5319929  (Analyzed', ' 5004096)']","[' 13164    (Average', ' 380.13 Last', ' 438467)']",[' 3615.1  '],"[' 1512     (Average Length', ' 743.83 Splits', ' 0)']","[' 5004096  (Deleted', ' 4959871)']","[' 474      (Ratio', '   0.01%)']","[' 19372    (Ratio', '   0.39%)']","[' 5004096  (Average Length', '   14.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5004096  (Average', ' 41.53 Max', ' 3884 Sum', ' 207813315)']","[' 5003897  (Average', ' 41.50 Max', ' 3715 Sum', ' 207673418 Ratio', '  99.93%)']","[' 199      (Average', ' 703.00 Max', ' 1455 Sum', ' 139897 Ratio', '   0.07%)']", ,[' 46699   '],[' 5627    '],[' 47216   '],[' 29851   '],"[' 89549    (Atom=Atom', ' 25164 Body=Body', ' 14555 Other', ' 49830)']",[' Yes'],"[' 6744     (Eliminated', '    0 Frozen', ' 6744)']","[' 1712     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.34264'],[' 0'], ,[' 306.454'],[' 0'],[' 15.6174'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.38664e+08'],[' 6.24588e+08'],[' 0'],[' 1.69195e+10'],[' 0'],[' 0'],[' 1162 '],[' 2372 ']
Solving...,TA42, ,[' 1'],[' 3435+'],[' 1720'],"[' 464.688s (Solving', ' 450.48s 1st Model', ' 288.72s Unsat', ' 0.00s)']",[' 458.750s'], ,[' 70638884'],"[' 1960719  (Analyzed', ' 1509841)']","[' 5205     (Average', ' 290.08 Last', ' 91738)']",[' 3717.4  '],"[' 1720     (Average Length', ' 843.78 Splits', ' 0)']","[' 1509841  (Deleted', ' 1477157)']","[' 287      (Ratio', '   0.02%)']","[' 11568    (Ratio', '   0.77%)']","[' 1509841  (Average Length', '   13.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1509841  (Average', ' 43.27 Max', ' 4283 Sum', ' 65326273)']","[' 1509585  (Average', ' 43.12 Max', ' 3677 Sum', ' 65109814 Ratio', '  99.67%)']","[' 256      (Average', ' 845.54 Max', ' 1626 Sum', ' 216459 Ratio', '   0.33%)']", ,[' 46468   '],[' 5510    '],[' 47227   '],[' 29779   '],"[' 89333    (Atom=Atom', ' 25148 Body=Body', ' 14499 Other', ' 49686)']",[' Yes'],"[' 6869     (Eliminated', '    0 Frozen', ' 6869)']","[' 1101     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.16185'],[' 0'], ,[' 263.744'],[' 0'],[' 13.2336'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.784e+08'],[' 1.46874e+08'],[' 0'],[' 5.84473e+09'],[' 0'],[' 0'],[' 1319 '],[' 2355 ']
Solving...,TA43, ,[' 1'],[' 3419+'],[' 1712'],"[' 526.409s (Solving', ' 513.04s 1st Model', ' 356.16s Unsat', ' 0.00s)']",[' 519.719s'], ,[' 85061875'],"[' 2142831  (Analyzed', ' 1799292)']","[' 6488     (Average', ' 277.33 Last', ' 93903)']",[' 3618.8  '],"[' 1712     (Average Length', ' 840.03 Splits', ' 0)']","[' 1799292  (Deleted', ' 1771936)']","[' 313      (Ratio', '   0.02%)']","[' 13461    (Ratio', '   0.75%)']","[' 1799292  (Average Length', '   13.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1799292  (Average', ' 44.45 Max', ' 3925 Sum', ' 79979487)']","[' 1799045  (Average', ' 44.34 Max', ' 3925 Sum', ' 79777557 Ratio', '  99.75%)']","[' 247      (Average', ' 817.53 Max', ' 1525 Sum', ' 201930 Ratio', '   0.25%)']", ,[' 46423   '],[' 5556    '],[' 47130   '],[' 29872   '],"[' 89612    (Atom=Atom', ' 25220 Body=Body', ' 14520 Other', ' 49872)']",[' Yes'],"[' 6863     (Eliminated', '    0 Frozen', ' 6863)']","[' 1490     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.14599'],[' 0'], ,[' 274.113'],[' 0'],[' 15.5889'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.42681e+08'],[' 2.01392e+08'],[' 0'],[' 5.3994e+09'],[' 0'],[' 0'],[' 1084 '],[' 2160 ']
Solving...,TA44, ,[' 1'],[' 3717+'],[' 1861'],"[' 544.717s (Solving', ' 528.46s 1st Model', ' 373.81s Unsat', ' 0.00s)']",[' 539.609s'], ,[' 87523132'],"[' 1814834  (Analyzed', ' 1631615)']","[' 5625     (Average', ' 290.06 Last', ' 142278)']",[' 3803.6  '],"[' 1861     (Average Length', ' 910.73 Splits', ' 0)']","[' 1631615  (Deleted', ' 1601999)']","[' 293      (Ratio', '   0.02%)']","[' 14490    (Ratio', '   0.89%)']","[' 1631615  (Average Length', '   14.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1631615  (Average', ' 50.27 Max', ' 3977 Sum', ' 82017032)']","[' 1631344  (Average', ' 50.13 Max', ' 3598 Sum', ' 81799865 Ratio', '  99.74%)']","[' 271      (Average', ' 801.35 Max', ' 1737 Sum', ' 217167 Ratio', '   0.26%)']", ,[' 46318   '],[' 5538    '],[' 47198   '],[' 30031   '],"[' 90089    (Atom=Atom', ' 25369 Body=Body', ' 14530 Other', ' 50190)']",[' Yes'],"[' 7018     (Eliminated', '    0 Frozen', ' 7018)']","[' 1634     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.5426'],[' 0'], ,[' 288.343'],[' 0'],[' 16.0756'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.42896e+08'],[' 2.02197e+08'],[' 0'],[' 6.00955e+09'],[' 0'],[' 0'],[' 1266 '],[' 2347 ']
Solving...,TA45, ,[' 1'],[' 3939+'],[' 1972'],"[' 678.373s (Solving', ' 663.05s 1st Model', ' 498.04s Unsat', ' 0.00s)']",[' 674.625s'], ,[' 187811309'],"[' 5114890  (Analyzed', ' 4541701)']","[' 12069    (Average', ' 376.31 Last', ' 469439)']",[' 3827.0  '],"[' 1972     (Average Length', ' 963.56 Splits', ' 0)']","[' 4541701  (Deleted', ' 4497167)']","[' 465      (Ratio', '   0.01%)']","[' 15450    (Ratio', '   0.34%)']","[' 4541701  (Average Length', '   14.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4541701  (Average', ' 39.95 Max', ' 4195 Sum', ' 181463538)']","[' 4541432  (Average', ' 39.90 Max', ' 4195 Sum', ' 181208955 Ratio', '  99.86%)']","[' 269      (Average', ' 946.41 Max', ' 2001 Sum', ' 254583 Ratio', '   0.14%)']", ,[' 46502   '],[' 5589    '],[' 47432   '],[' 30232   '],"[' 90692    (Atom=Atom', ' 25558 Body=Body', ' 14542 Other', ' 50592)']",[' Yes'],"[' 7119     (Eliminated', '    0 Frozen', ' 7119)']","[' 1218     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.49176'],[' 0'], ,[' 393.093'],[' 0'],[' 18.1692'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.52864e+08'],[' 5.51431e+08'],[' 0'],[' 2.30576e+10'],[' 0'],[' 0'],[' 1268 '],[' 2360 ']
Solving...,TA46, ,[' 1'],[' 3219+'],[' 1612'],"[' 492.810s (Solving', ' 487.52s 1st Model', ' 356.88s Unsat', ' 0.00s)']",[' 492.000s'], ,[' 194266504'],"[' 6038147  (Analyzed', ' 5816264)']","[' 14712    (Average', ' 395.34 Last', ' 480512)']",[' 3535.6  '],"[' 1612     (Average Length', ' 793.83 Splits', ' 0)']","[' 5816264  (Deleted', ' 5760902)']","[' 521      (Ratio', '   0.01%)']","[' 18861    (Ratio', '   0.32%)']","[' 5816264  (Average Length', '   15.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5816264  (Average', ' 32.56 Max', ' 4294 Sum', ' 189362555)']","[' 5816040  (Average', ' 32.53 Max', ' 3645 Sum', ' 189182662 Ratio', '  99.91%)']","[' 224      (Average', ' 803.09 Max', ' 1515 Sum', ' 179893 Ratio', '   0.09%)']", ,[' 46519   '],[' 5599    '],[' 47145   '],[' 29953   '],"[' 89855    (Atom=Atom', ' 25260 Body=Body', ' 14561 Other', ' 50034)']",[' Yes'],"[' 6825     (Eliminated', '    0 Frozen', ' 6825)']","[' 2178     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.33657'],[' 0'], ,[' 282.976'],[' 0'],[' 13.7806'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.48475e+08'],[' 5.3888e+08'],[' 0'],[' 1.83916e+10'],[' 0'],[' 0'],[' 1370 '],[' 2378 ']
Solving...,TA47, ,[' 1'],[' 3513+'],[' 1759'],"[' 495.989s (Solving', ' 489.78s 1st Model', ' 357.50s Unsat', ' 0.00s)']",[' 495.266s'], ,[' 185568941'],"[' 5988939  (Analyzed', ' 5614140)']","[' 14454    (Average', ' 388.41 Last', ' 637882)']",[' 3672.7  '],"[' 1759     (Average Length', ' 857.15 Splits', ' 0)']","[' 5614140  (Deleted', ' 5555942)']","[' 433      (Ratio', '   0.01%)']","[' 15393    (Ratio', '   0.27%)']","[' 5614140  (Average Length', '   13.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5614140  (Average', ' 32.08 Max', ' 4205 Sum', ' 180082734)']","[' 5613876  (Average', ' 32.04 Max', ' 3725 Sum', ' 179864281 Ratio', '  99.88%)']","[' 264      (Average', ' 827.47 Max', ' 1663 Sum', ' 218453 Ratio', '   0.12%)']", ,[' 46721   '],[' 5593    '],[' 47469   '],[' 30045   '],"[' 90131    (Atom=Atom', ' 25369 Body=Body', ' 14544 Other', ' 50218)']",[' Yes'],"[' 6941     (Eliminated', '    0 Frozen', ' 6941)']","[' 1676     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.44448'],[' 0'], ,[' 304.265'],[' 0'],[' 13.1384'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.84328e+08'],[' 4.79053e+08'],[' 0'],[' 2.06903e+10'],[' 0'],[' 0'],[' 1222 '],[' 2267 ']
Solving...,TA48, ,[' 1'],[' 3411+'],[' 1708'],"[' 374.744s (Solving', ' 368.44s 1st Model', ' 234.75s Unsat', ' 0.00s)']",[' 374.016s'], ,[' 148071454'],"[' 4989776  (Analyzed', ' 4548487)']","[' 12429    (Average', ' 365.96 Last', ' 371400)']",[' 3719.5  '],"[' 1708     (Average Length', ' 832.27 Splits', ' 0)']","[' 4548487  (Deleted', ' 4501145)']","[' 438      (Ratio', '   0.01%)']","[' 16221    (Ratio', '   0.36%)']","[' 4548487  (Average Length', '   14.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4548487  (Average', ' 31.34 Max', ' 3896 Sum', ' 142540161)']","[' 4548236  (Average', ' 31.30 Max', ' 3370 Sum', ' 142366803 Ratio', '  99.88%)']","[' 251      (Average', ' 690.67 Max', ' 1561 Sum', ' 173358 Ratio', '   0.12%)']", ,[' 46315   '],[' 5586    '],[' 46965   '],[' 29808   '],"[' 89420    (Atom=Atom', ' 25182 Body=Body', ' 14494 Other', ' 49744)']",[' Yes'],"[' 6836     (Eliminated', '    0 Frozen', ' 6836)']","[' 1730     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.47887'],[' 0'], ,[' 223.904'],[' 0'],[' 10.3011'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.38352e+08'],[' 3.5767e+08'],[' 0'],[' 1.51555e+10'],[' 0'],[' 0'],[' 1407 '],[' 2414 ']
Solving...,TA49, ,[' 1'],[' 3247+'],[' 1626'],"[' 498.924s (Solving', ' 493.41s 1st Model', ' 359.39s Unsat', ' 0.00s)']",[' 498.141s'], ,[' 182963175'],"[' 5018978  (Analyzed', ' 4501653)']","[' 12051    (Average', ' 373.55 Last', ' 469302)']",[' 3636.2  '],"[' 1626     (Average Length', ' 796.20 Splits', ' 0)']","[' 4501653  (Deleted', ' 4454561)']","[' 547      (Ratio', '   0.01%)']","[' 19069    (Ratio', '   0.42%)']","[' 4501653  (Average Length', '   14.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4501653  (Average', ' 39.46 Max', ' 3891 Sum', ' 177625249)']","[' 4501421  (Average', ' 39.42 Max', ' 3600 Sum', ' 177442880 Ratio', '  99.90%)']","[' 232      (Average', ' 786.07 Max', ' 1408 Sum', ' 182369 Ratio', '   0.10%)']", ,[' 46729   '],[' 5626    '],[' 47398   '],[' 30136   '],"[' 90404    (Atom=Atom', ' 25388 Body=Body', ' 14616 Other', ' 50400)']",[' Yes'],"[' 6895     (Eliminated', '    0 Frozen', ' 6895)']","[' 1936     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.35501'],[' 0'], ,[' 296.167'],[' 0'],[' 12.8438'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.58764e+08'],[' 5.59765e+08'],[' 0'],[' 2.00792e+10'],[' 0'],[' 0'],[' 1314 '],[' 2377 ']
Solving...,TA50, ,[' 1'],[' 3937+'],[' 1971'],"[' 368.126s (Solving', ' 361.32s 1st Model', ' 227.62s Unsat', ' 0.00s)']",[' 367.547s'], ,[' 157972603'],"[' 5154109  (Analyzed', ' 4749869)']","[' 12273    (Average', ' 387.02 Last', ' 467682)']",[' 3702.4  '],"[' 1971     (Average Length', ' 963.67 Splits', ' 0)']","[' 4749869  (Deleted', ' 4712874)']","[' 416      (Ratio', '   0.01%)']","[' 14277    (Ratio', '   0.30%)']","[' 4749869  (Average Length', '   13.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4749869  (Average', ' 32.01 Max', ' 3987 Sum', ' 152034288)']","[' 4749648  (Average', ' 31.96 Max', ' 3725 Sum', ' 151803631 Ratio', '  99.85%)']","[' 221      (Average', ' 1043.70 Max', ' 1850 Sum', ' 230657 Ratio', '   0.15%)']", ,[' 46491   '],[' 5535    '],[' 47442   '],[' 30029   '],"[' 90083    (Atom=Atom', ' 25405 Body=Body', ' 14492 Other', ' 50186)']",[' Yes'],"[' 7086     (Eliminated', '    0 Frozen', ' 7086)']","[' 1610     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.54558'],[' 0'], ,[' 199.748'],[' 0'],[' 10.5006'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.18509e+08'],[' 4.25132e+08'],[' 0'],[' 1.14885e+10'],[' 0'],[' 0'],[' 1079 '],[' 2220 ']
