Optimal Found Or Timeout,Instances,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Optimization,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward
UNKNOWN,la26,[' 787+'],[' 788'],"[' 8999.979s (Solving', ' 8998.79s 1st Model', ' 3314.98s Unsat', ' 0.00s)']",[' 8996.156s'], ,[' 1612807379'],"[' 32250155 (Analyzed', ' 32250155)']","[' 50196    (Average', ' 642.48 Last', ' 26273)']",[' 1684.4  '],"[' 788      (Average Length', ' 1.00 Splits', ' 0)']","[' 142512660 (Deleted', ' 142098777)']","[' 912      (Ratio', '   0.00%)']","[' 16976    (Ratio', '   0.01%)']","[' 32250155 (Average Length', '   23.5 Ratio', '  22.63%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 110262505 (Average Length', '   12.6 Ratio', '  77.37%) ']","[' 32250155 (Average', '  2.86 Max', ' 1560 Sum', ' 92198784)']","[' 32250155 (Average', '  2.86 Max', ' 1560 Sum', ' 92198784 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 12308   '],[' 2100    '],[' 12108   '],[' 10261   '],"[' 26979    (Atom=Atom', ' 6459 Body=Body', ' 6460 Other', ' 14060)']",[' Yes'],"[' 2887     (Eliminated', '    0 Frozen', ' 2100)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1218'],[' 0.24876'],[' 0'], ,[' 3507.16'],[' 0'],[' 140.929'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.30246e+10'],[' 1.12521e+10'],[' 0'],[' 2.54797e+11'],[' 0'],[' 0']
UNKNOWN,la27,[' 760+'],[' 761'],"[' 8999.988s (Solving', ' 8998.75s 1st Model', ' 1890.85s Unsat', ' 0.00s)']",[' 8996.156s'], ,[' 1517297939'],"[' 34422498 (Analyzed', ' 34422498)']","[' 45757    (Average', ' 752.29 Last', ' 7087)']",[' 1666.9  '],"[' 761      (Average Length', ' 1.00 Splits', ' 0)']","[' 148556092 (Deleted', ' 148112330)']","[' 848      (Ratio', '   0.00%)']","[' 16620    (Ratio', '   0.01%)']","[' 34422498 (Average Length', '   23.9 Ratio', '  23.17%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 114133594 (Average Length', '   13.1 Ratio', '  76.83%) ']","[' 34422498 (Average', '  2.66 Max', ' 1597 Sum', ' 91605725)']","[' 34422498 (Average', '  2.66 Max', ' 1597 Sum', ' 91605725 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 12281   '],[' 2100    '],[' 12081   '],[' 10261   '],"[' 26979    (Atom=Atom', ' 6459 Body=Body', ' 6460 Other', ' 14060)']",[' Yes'],"[' 2860     (Eliminated', '    0 Frozen', ' 2100)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1263'],[' 0.241275'],[' 0'], ,[' 3483.11'],[' 0'],[' 134.023'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.25673e+10'],[' 1.08618e+10'],[' 0'],[' 2.5814e+11'],[' 0'],[' 0']
UNKNOWN,la28,[' 865+'],[' 866'],"[' 8999.984s (Solving', ' 8998.81s 1st Model', ' 6535.72s Unsat', ' 0.00s)']",[' 8996.578s'], ,[' 1616063626'],"[' 32765589 (Analyzed', ' 32765589)']","[' 53479    (Average', ' 612.68 Last', ' 114768)']",[' 1687.6  '],"[' 866      (Average Length', ' 1.00 Splits', ' 0)']","[' 149693329 (Deleted', ' 149257311)']","[' 912      (Ratio', '   0.00%)']","[' 17679    (Ratio', '   0.01%)']","[' 32765589 (Average Length', '   21.6 Ratio', '  21.89%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 116927740 (Average Length', '   11.9 Ratio', '  78.11%) ']","[' 32765589 (Average', '  2.74 Max', ' 1723 Sum', ' 89839315)']","[' 32765589 (Average', '  2.74 Max', ' 1723 Sum', ' 89839315 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 12386   '],[' 2100    '],[' 12186   '],[' 10261   '],"[' 26979    (Atom=Atom', ' 6459 Body=Body', ' 6460 Other', ' 14060)']",[' Yes'],"[' 2965     (Eliminated', '    0 Frozen', ' 2100)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1222'],[' 0.275047'],[' 0'], ,[' 3577.14'],[' 0'],[' 141.614'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.31092e+10'],[' 1.13697e+10'],[' 0'],[' 2.77339e+11'],[' 0'],[' 0']
UNKNOWN,la29,[' 717+'],[' 718'],"[' 8999.986s (Solving', ' 8998.85s 1st Model', ' 6367.93s Unsat', ' 0.00s)']",[' 8996.281s'], ,[' 1486041060'],"[' 34932802 (Analyzed', ' 34932802)']","[' 54339    (Average', ' 642.87 Last', ' 275108)']",[' 1612.3  '],"[' 718      (Average Length', ' 1.00 Splits', ' 0)']","[' 150220752 (Deleted', ' 149747029)']","[' 1007     (Ratio', '   0.00%)']","[' 19872    (Ratio', '   0.01%)']","[' 34932802 (Average Length', '   21.9 Ratio', '  23.25%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 115287950 (Average Length', '   12.5 Ratio', '  76.75%) ']","[' 34932802 (Average', '  2.57 Max', ' 1487 Sum', ' 89734228)']","[' 34932802 (Average', '  2.57 Max', ' 1487 Sum', ' 89734228 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 12238   '],[' 2100    '],[' 12038   '],[' 10261   '],"[' 26979    (Atom=Atom', ' 6459 Body=Body', ' 6460 Other', ' 14060)']",[' Yes'],"[' 2817     (Eliminated', '    0 Frozen', ' 2100)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1167'],[' 0.229233'],[' 0'], ,[' 3415.18'],[' 0'],[' 130.977'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.21491e+10'],[' 1.04747e+10'],[' 0'],[' 2.47573e+11'],[' 0'],[' 0']
UNKNOWN,la30,[' 613+'],[' 614'],"[' 8999.961s (Solving', ' 8999.26s 1st Model', ' 166.88s Unsat', ' 0.00s)']",[' 8996.063s'], ,[' 1506153951'],"[' 30833137 (Analyzed', ' 30833137)']","[' 40919    (Average', ' 753.52 Last', ' 2392)']",[' 1703.2  '],"[' 614      (Average Length', ' 1.00 Splits', ' 0)']","[' 132756440 (Deleted', ' 132339061)']","[' 1067     (Ratio', '   0.00%)']","[' 19469    (Ratio', '   0.01%)']","[' 30833137 (Average Length', '   24.7 Ratio', '  23.23%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 101923303 (Average Length', '   13.7 Ratio', '  76.77%) ']","[' 30833137 (Average', '  2.81 Max', ' 1826 Sum', ' 86732955)']","[' 30833137 (Average', '  2.81 Max', ' 1826 Sum', ' 86732955 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 12134   '],[' 2100    '],[' 11934   '],[' 10261   '],"[' 26979    (Atom=Atom', ' 6459 Body=Body', ' 6460 Other', ' 14060)']",[' Yes'],"[' 2713     (Eliminated', '    0 Frozen', ' 2100)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1355'],[' 0.1962'],[' 0'], ,[' 3300.14'],[' 0'],[' 131.287'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.28842e+10'],[' 1.12708e+10'],[' 0'],[' 2.22334e+11'],[' 0'],[' 0']
UNKNOWN,swv01,[' 483+'],[' 484'],"[' 8999.988s (Solving', ' 8998.60s 1st Model', ' 853.88s Unsat', ' 0.00s)']",[' 8996.391s'], ,[' 1449078313'],"[' 28226524 (Analyzed', ' 28226524)']","[' 41300    (Average', ' 683.45 Last', ' 6120)']",[' 1274.8  '],"[' 484      (Average Length', ' 1.00 Splits', ' 0)']","[' 137604757 (Deleted', ' 137182639)']","[' 1005     (Ratio', '   0.00%)']","[' 22150    (Ratio', '   0.02%)']","[' 28226524 (Average Length', '   25.5 Ratio', '  20.51%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 109378233 (Average Length', '   17.0 Ratio', '  79.49%) ']","[' 28226524 (Average', '  2.62 Max', ' 1462 Sum', ' 74008657)']","[' 28226524 (Average', '  2.62 Max', ' 1462 Sum', ' 74008657 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 12004   '],[' 2100    '],[' 11804   '],[' 10261   '],"[' 26979    (Atom=Atom', ' 6459 Body=Body', ' 6460 Other', ' 14060)']",[' Yes'],"[' 2583     (Eliminated', '    0 Frozen', ' 2100)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1496'],[' 0.160923'],[' 0'], ,[' 3282.75'],[' 0'],[' 127.654'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.17507e+10'],[' 1.02199e+10'],[' 0'],[' 2.15544e+11'],[' 0'],[' 0']
UNKNOWN,swv02,[' 474+'],[' 475'],"[' 8999.980s (Solving', ' 8999.07s 1st Model', ' 7328.48s Unsat', ' 0.00s)']",[' 8996.516s'], ,[' 1555697988'],"[' 23713646 (Analyzed', ' 23713646)']","[' 40513    (Average', ' 585.33 Last', ' 33115)']",[' 1390.6  '],"[' 475      (Average Length', ' 1.00 Splits', ' 0)']","[' 125274145 (Deleted', ' 124968564)']","[' 1028     (Ratio', '   0.00%)']","[' 23668    (Ratio', '   0.02%)']","[' 23713646 (Average Length', '   27.8 Ratio', '  18.93%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 101560499 (Average Length', '   18.8 Ratio', '  81.07%) ']","[' 23713646 (Average', '  3.04 Max', ' 1377 Sum', ' 72088939)']","[' 23713646 (Average', '  3.04 Max', ' 1377 Sum', ' 72088939 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 11995   '],[' 2100    '],[' 11795   '],[' 10261   '],"[' 26979    (Atom=Atom', ' 6459 Body=Body', ' 6460 Other', ' 14060)']",[' Yes'],"[' 2574     (Eliminated', '    0 Frozen', ' 2100)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1579'],[' 0.157732'],[' 0'], ,[' 3275.98'],[' 0'],[' 135.208'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.32384e+10'],[' 1.16144e+10'],[' 0'],[' 2.08865e+11'],[' 0'],[' 0']
UNKNOWN,swv03,[' 471+'],[' 472'],"[' 8999.982s (Solving', ' 8999.21s 1st Model', ' 6398.79s Unsat', ' 0.00s)']",[' 8996.266s'], ,[' 1563021466'],"[' 26190348 (Analyzed', ' 26190348)']","[' 45057    (Average', ' 581.27 Last', ' 164720)']",[' 1411.2  '],"[' 472      (Average Length', ' 1.00 Splits', ' 0)']","[' 132409543 (Deleted', ' 132049418)']","[' 1023     (Ratio', '   0.00%)']","[' 22644    (Ratio', '   0.02%)']","[' 26190348 (Average Length', '   27.6 Ratio', '  19.78%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 106219195 (Average Length', '   18.2 Ratio', '  80.22%) ']","[' 26190348 (Average', '  2.91 Max', ' 1686 Sum', ' 76120392)']","[' 26190348 (Average', '  2.91 Max', ' 1686 Sum', ' 76120392 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 11992   '],[' 2100    '],[' 11792   '],[' 10261   '],"[' 26979    (Atom=Atom', ' 6459 Body=Body', ' 6460 Other', ' 14060)']",[' Yes'],"[' 2571     (Eliminated', '    0 Frozen', ' 2100)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1541'],[' 0.155468'],[' 0'], ,[' 3354.1'],[' 0'],[' 136.087'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.30099e+10'],[' 1.13448e+10'],[' 0'],[' 2.13859e+11'],[' 0'],[' 0']
UNKNOWN,swv04,[' 454+'],[' 455'],"[' 8999.980s (Solving', ' 8998.93s 1st Model', ' 991.64s Unsat', ' 0.00s)']",[' 8996.063s'], ,[' 1518252231'],"[' 23609921 (Analyzed', ' 23609921)']","[' 37031    (Average', ' 637.57 Last', ' 43575)']",[' 1331.5  '],"[' 455      (Average Length', ' 1.00 Splits', ' 0)']","[' 125806276 (Deleted', ' 125486820)']","[' 949      (Ratio', '   0.00%)']","[' 22062    (Ratio', '   0.02%)']","[' 23609921 (Average Length', '   28.2 Ratio', '  18.77%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 102196355 (Average Length', '   18.5 Ratio', '  81.23%) ']","[' 23609921 (Average', '  2.97 Max', ' 1483 Sum', ' 70221369)']","[' 23609921 (Average', '  2.97 Max', ' 1483 Sum', ' 70221369 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 11975   '],[' 2100    '],[' 11775   '],[' 10261   '],"[' 26979    (Atom=Atom', ' 6459 Body=Body', ' 6460 Other', ' 14060)']",[' Yes'],"[' 2554     (Eliminated', '    0 Frozen', ' 2100)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1604'],[' 0.149871'],[' 0'], ,[' 3215.53'],[' 0'],[' 130.806'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.22594e+10'],[' 1.06837e+10'],[' 0'],[' 2.02521e+11'],[' 0'],[' 0']
UNKNOWN,swv05,[' 462+'],[' 463'],"[' 8999.976s (Solving', ' 8999.03s 1st Model', ' 8627.48s Unsat', ' 0.00s)']",[' 8995.203s'], ,[' 1578417345'],"[' 23324716 (Analyzed', ' 23324716)']","[' 37227    (Average', ' 626.55 Last', ' 308707)']",[' 1403.1  '],"[' 463      (Average Length', ' 1.00 Splits', ' 0)']","[' 118975478 (Deleted', ' 118718377)']","[' 1049     (Ratio', '   0.00%)']","[' 23047    (Ratio', '   0.02%)']","[' 23324716 (Average Length', '   29.6 Ratio', '  19.60%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 95650762 (Average Length', '   18.8 Ratio', '  80.40%) ']","[' 23324716 (Average', '  3.30 Max', ' 1661 Sum', ' 76875098)']","[' 23324716 (Average', '  3.30 Max', ' 1661 Sum', ' 76875098 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 11983   '],[' 2100    '],[' 11783   '],[' 10261   '],"[' 26979    (Atom=Atom', ' 6459 Body=Body', ' 6460 Other', ' 14060)']",[' Yes'],"[' 2562     (Eliminated', '    0 Frozen', ' 2100)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1590'],[' 0.155105'],[' 0'], ,[' 3189.15'],[' 0'],[' 132.141'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.32169e+10'],[' 1.15201e+10'],[' 0'],[' 1.99643e+11'],[' 0'],[' 0']
