Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, ,[' 1'],[' 6687+'],[' 3346'],"[' 1006.722s (Solving', ' 977.97s 1st Model', ' 885.55s Unsat', ' 0.00s)']",[' 1003.938s'], ,[' 508256943'],"[' 5178773  (Analyzed', ' 2063429)']","[' 8064     (Average', ' 255.88 Last', ' 311386)']",[' 8723.6  '],"[' 3346     (Average Length', ' 1635.55 Splits', ' 0)']","[' 2063429  (Deleted', ' 1989771)']","[' 334      (Ratio', '   0.02%)']","[' 62358    (Ratio', '   3.02%)']","[' 2063429  (Average Length', '   21.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2063429  (Average', ' 233.54 Max', ' 9501 Sum', ' 481888454)']","[' 2062823  (Average', ' 233.04 Max', ' 7919 Sum', ' 480868719 Ratio', '  99.79%)']","[' 606      (Average', ' 1682.73 Max', ' 1683 Sum', ' 1019735 Ratio', '   0.21%)']", ,[' 126886  '],[' 13184   '],[' 129061  '],[' 78530   '],"[' 235586   (Atom=Atom', ' 66344 Body=Body', ' 38634 Other', ' 130608)']",[' Yes'],"[' 16359    (Eliminated', '    0 Frozen', ' 16359)']","[' 6843     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.60802'],[' 0'], ,[' 408.469'],[' 0'],[' 30.0011'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.6763e+09'],[' 1.51144e+09'],[' 0'],[' 2.01186e+10'],[' 0'],[' 0'],[' 1804 '],[' 3514 '],[' 2 '],[' 0 ']
Solving...,TA62, ,[' 1'],[' 7591+'],[' 3798'],"[' 1007.054s (Solving', ' 974.68s 1st Model', ' 813.79s Unsat', ' 0.00s)']",[' 1003.563s'], ,[' 501871679'],"[' 5032159  (Analyzed', ' 1898317)']","[' 7757     (Average', ' 244.72 Last', ' 243909)']",[' 8987.1  '],"[' 3798     (Average Length', ' 1852.34 Splits', ' 0)']","[' 1898317  (Deleted', ' 1824515)']","[' 336      (Ratio', '   0.02%)']","[' 64988    (Ratio', '   3.42%)']","[' 1898317  (Average Length', '   22.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1898317  (Average', ' 248.76 Max', ' 10250 Sum', ' 472230518)']","[' 1897718  (Average', ' 248.13 Max', ' 8255 Sum', ' 471027726 Ratio', '  99.75%)']","[' 599      (Average', ' 2008.00 Max', ' 2008 Sum', ' 1202792 Ratio', '   0.25%)']", ,[' 127704  '],[' 13306   '],[' 130242  '],[' 79470   '],"[' 238406   (Atom=Atom', ' 67162 Body=Body', ' 38756 Other', ' 132488)']",[' Yes'],"[' 16844    (Eliminated', '    0 Frozen', ' 16844)']","[' 6930     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.40142'],[' 0'], ,[' 398.875'],[' 0'],[' 29.8938'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.68255e+09'],[' 1.52519e+09'],[' 0'],[' 1.93113e+10'],[' 0'],[' 0'],[' 1852 '],[' 3604 '],[' 2 '],[' 0 ']
Solving...,TA63, ,[' 1'],[' 7453+'],[' 3729'],"[' 1007.598s (Solving', ' 976.68s 1st Model', ' 879.54s Unsat', ' 0.00s)']",[' 1005.000s'], ,[' 497755362'],"[' 4454647  (Analyzed', ' 2001381)']","[' 7826     (Average', ' 255.73 Last', ' 309966)']",[' 8650.9  '],"[' 3729     (Average Length', ' 1821.94 Splits', ' 0)']","[' 2001381  (Deleted', ' 1927606)']","[' 350      (Ratio', '   0.02%)']","[' 63348    (Ratio', '   3.17%)']","[' 2001381  (Average Length', '   21.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2001381  (Average', ' 235.05 Max', ' 9508 Sum', ' 470430186)']","[' 2000828  (Average', ' 234.46 Max', ' 7958 Sum', ' 469248425 Ratio', '  99.75%)']","[' 553      (Average', ' 2137.00 Max', ' 2137 Sum', ' 1181761 Ratio', '   0.25%)']", ,[' 127053  '],[' 13112   '],[' 129531  '],[' 78625   '],"[' 235871   (Atom=Atom', ' 66511 Body=Body', ' 38562 Other', ' 130798)']",[' Yes'],"[' 16590    (Eliminated', '    0 Frozen', ' 16590)']","[' 6803     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.72416'],[' 0'], ,[' 404.205'],[' 0'],[' 29.5127'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.69674e+09'],[' 1.53498e+09'],[' 0'],[' 1.93941e+10'],[' 0'],[' 0'],[' 1768 '],[' 3307 '],[' 2 '],[' 0 ']
Solving...,TA64, ,[' 1'],[' 6523+'],[' 3264'],"[' 1006.181s (Solving', ' 976.95s 1st Model', ' 883.23s Unsat', ' 0.00s)']",[' 1004.047s'], ,[' 503800992'],"[' 4960297  (Analyzed', ' 2055369)']","[' 8096     (Average', ' 253.87 Last', ' 134388)']",[' 8777.5  '],"[' 3264     (Average Length', ' 1595.72 Splits', ' 0)']","[' 2055369  (Deleted', ' 1977557)']","[' 349      (Ratio', '   0.02%)']","[' 64627    (Ratio', '   3.14%)']","[' 2055369  (Average Length', '   21.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2055369  (Average', ' 232.41 Max', ' 9259 Sum', ' 477680757)']","[' 2054879  (Average', ' 232.04 Max', ' 9259 Sum', ' 476925177 Ratio', '  99.84%)']","[' 490      (Average', ' 1542.00 Max', ' 1542 Sum', ' 755580 Ratio', '   0.16%)']", ,[' 127182  '],[' 13310   '],[' 129292  '],[' 78952   '],"[' 236852   (Atom=Atom', ' 66640 Body=Body', ' 38760 Other', ' 131452)']",[' Yes'],"[' 16420    (Eliminated', '    0 Frozen', ' 16420)']","[' 6730     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.5295'],[' 0'], ,[' 402.918'],[' 0'],[' 30.0161'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.7028e+09'],[' 1.54166e+09'],[' 0'],[' 1.97481e+10'],[' 0'],[' 0'],[' 1809 '],[' 3369 '],[' 2 '],[' 0 ']
Solving...,TA65, ,[' 1'],[' 6963+'],[' 3484'],"[' 1006.838s (Solving', ' 975.59s 1st Model', ' 768.94s Unsat', ' 0.00s)']",[' 1004.531s'], ,[' 502218631'],"[' 5339805  (Analyzed', ' 1898877)']","[' 8111     (Average', ' 234.11 Last', ' 185773)']",[' 8816.3  '],"[' 3484     (Average Length', ' 1693.55 Splits', ' 0)']","[' 1898877  (Deleted', ' 1825448)']","[' 296      (Ratio', '   0.02%)']","[' 64334    (Ratio', '   3.39%)']","[' 1898877  (Average Length', '   21.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1898877  (Average', ' 249.78 Max', ' 8983 Sum', ' 474302057)']","[' 1898309  (Average', ' 249.30 Max', ' 8514 Sum', ' 473399505 Ratio', '  99.81%)']","[' 568      (Average', ' 1589.00 Max', ' 1589 Sum', ' 902552 Ratio', '   0.19%)']", ,[' 126982  '],[' 13170   '],[' 129243  '],[' 78612   '],"[' 235832   (Atom=Atom', ' 66440 Body=Body', ' 38620 Other', ' 130772)']",[' Yes'],"[' 16431    (Eliminated', '    0 Frozen', ' 16431)']","[' 6977     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.14127'],[' 0'], ,[' 404.938'],[' 0'],[' 29.9408'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.68583e+09'],[' 1.52647e+09'],[' 0'],[' 1.98353e+10'],[' 0'],[' 0'],[' 1710 '],[' 3426 '],[' 2 '],[' 0 ']
Solving...,TA66, ,[' 1'],[' 7389+'],[' 3697'],"[' 1007.181s (Solving', ' 975.79s 1st Model', ' 842.87s Unsat', ' 0.00s)']",[' 1004.422s'], ,[' 497405559'],"[' 5046276  (Analyzed', ' 1939908)']","[' 8228     (Average', ' 235.77 Last', ' 97553)']",[' 8884.4  '],"[' 3697     (Average Length', ' 1802.28 Splits', ' 0)']","[' 1939908  (Deleted', ' 1865431)']","[' 321      (Ratio', '   0.02%)']","[' 63160    (Ratio', '   3.26%)']","[' 1939908  (Average Length', '   22.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1939908  (Average', ' 241.53 Max', ' 9551 Sum', ' 468548766)']","[' 1939322  (Average', ' 240.95 Max', ' 9003 Sum', ' 467427748 Ratio', '  99.76%)']","[' 586      (Average', ' 1913.00 Max', ' 1913 Sum', ' 1121018 Ratio', '   0.24%)']", ,[' 127369  '],[' 13228   '],[' 129860  '],[' 79057   '],"[' 237167   (Atom=Atom', ' 66827 Body=Body', ' 38678 Other', ' 131662)']",[' Yes'],"[' 16719    (Eliminated', '    0 Frozen', ' 16719)']","[' 6957     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.12168'],[' 0'], ,[' 405.606'],[' 0'],[' 29.4585'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.67646e+09'],[' 1.5144e+09'],[' 0'],[' 1.98859e+10'],[' 0'],[' 0'],[' 1751 '],[' 3472 '],[' 2 '],[' 0 ']
Solving...,TA67, ,[' 1'],[' 5841+'],[' 2923'],"[' 1005.552s (Solving', ' 980.22s 1st Model', ' 882.66s Unsat', ' 0.00s)']",[' 1003.109s'], ,[' 506196146'],"[' 4747769  (Analyzed', ' 2040449)']","[' 8011     (Average', ' 254.71 Last', ' 193781)']",[' 8543.5  '],"[' 2923     (Average Length', ' 1434.37 Splits', ' 0)']","[' 2040449  (Deleted', ' 1967670)']","[' 369      (Ratio', '   0.02%)']","[' 63062    (Ratio', '   3.09%)']","[' 2040449  (Average Length', '   22.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2040449  (Average', ' 236.74 Max', ' 9570 Sum', ' 483050040)']","[' 2039787  (Average', ' 236.28 Max', ' 8158 Sum', ' 482115296 Ratio', '  99.81%)']","[' 662      (Average', ' 1412.00 Max', ' 1412 Sum', ' 934744 Ratio', '   0.19%)']", ,[' 126271  '],[' 13120   '],[' 128079  '],[' 77851   '],"[' 233549   (Atom=Atom', ' 65729 Body=Body', ' 38570 Other', ' 129250)']",[' Yes'],"[' 15928    (Eliminated', '    0 Frozen', ' 15928)']","[' 7227     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.81992'],[' 0'], ,[' 406.944'],[' 0'],[' 30.2083'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.7061e+09'],[' 1.54341e+09'],[' 0'],[' 1.98151e+10'],[' 0'],[' 0'],[' 1858 '],[' 3436 '],[' 2 '],[' 0 ']
Solving...,TA68, ,[' 1'],[' 6339+'],[' 3172'],"[' 1005.228s (Solving', ' 977.55s 1st Model', ' 788.63s Unsat', ' 0.00s)']",[' 1002.047s'], ,[' 504890616'],"[' 5052494  (Analyzed', ' 2074091)']","[' 7744     (Average', ' 267.83 Last', ' 336982)']",[' 8626.9  '],"[' 3172     (Average Length', ' 1557.38 Splits', ' 0)']","[' 2074091  (Deleted', ' 2000094)']","[' 318      (Ratio', '   0.02%)']","[' 62017    (Ratio', '   2.99%)']","[' 2074091  (Average Length', '   21.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2074091  (Average', ' 231.37 Max', ' 9185 Sum', ' 479880558)']","[' 2073513  (Average', ' 230.95 Max', ' 7898 Sum', ' 479001998 Ratio', '  99.82%)']","[' 578      (Average', ' 1520.00 Max', ' 1520 Sum', ' 878560 Ratio', '   0.18%)']", ,[' 126628  '],[' 13156   '],[' 128620  '],[' 78244   '],"[' 234728   (Atom=Atom', ' 66086 Body=Body', ' 38606 Other', ' 130036)']",[' Yes'],"[' 16148    (Eliminated', '    0 Frozen', ' 16148)']","[' 6912     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.34528'],[' 0'], ,[' 406.668'],[' 0'],[' 29.8955'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.70239e+09'],[' 1.53794e+09'],[' 0'],[' 1.97915e+10'],[' 0'],[' 0'],[' 1752 '],[' 3357 '],[' 2 '],[' 0 ']
Solving...,TA69, ,[' 1'],[' 6623+'],[' 3314'],"[' 1004.257s (Solving', ' 965.11s 1st Model', ' 780.48s Unsat', ' 0.00s)']",[' 991.531s'], ,[' 456781000'],"[' 4723212  (Analyzed', ' 1742539)']","[' 7334     (Average', ' 237.60 Last', ' 199230)']",[' 8658.7  '],"[' 3314     (Average Length', ' 1617.23 Splits', ' 0)']","[' 1742539  (Deleted', ' 1670587)']","[' 354      (Ratio', '   0.02%)']","[' 61913    (Ratio', '   3.55%)']","[' 1742539  (Average Length', '   22.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1742539  (Average', ' 247.26 Max', ' 9486 Sum', ' 430853693)']","[' 1741992  (Average', ' 246.72 Max', ' 8068 Sum', ' 429923246 Ratio', '  99.78%)']","[' 547      (Average', ' 1701.00 Max', ' 1701 Sum', ' 930447 Ratio', '   0.22%)']", ,[' 127046  '],[' 13248   '],[' 129155  '],[' 78754   '],"[' 236258   (Atom=Atom', ' 66504 Body=Body', ' 38698 Other', ' 131056)']",[' Yes'],"[' 16357    (Eliminated', '    0 Frozen', ' 16357)']","[' 7262     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.90144'],[' 0'], ,[' 400.091'],[' 0'],[' 29.8272'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.485e+09'],[' 1.34349e+09'],[' 0'],[' 1.64808e+10'],[' 0'],[' 0'],[' 1902 '],[' 3688 '],[' 2 '],[' 0 ']
Solving...,TA70, ,[' 1'],[' 6113+'],[' 3059'],"[' 997.364s (Solving', ' 958.56s 1st Model', ' 293.01s Unsat', ' 0.01s)']",[' 974.469s'], ,[' 436915553'],"[' 4512996  (Analyzed', ' 1947172)']","[' 6163     (Average', ' 315.95 Last', ' 65262)']",[' 8591.7  '],"[' 3059     (Average Length', ' 1500.34 Splits', ' 0)']","[' 1947172  (Deleted', ' 1870999)']","[' 409      (Ratio', '   0.02%)']","[' 64389    (Ratio', '   3.31%)']","[' 1947172  (Average Length', '   25.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1947172  (Average', ' 212.25 Max', ' 9883 Sum', ' 413290601)']","[' 1946522  (Average', ' 211.70 Max', ' 8616 Sum', ' 412212901 Ratio', '  99.74%)']","[' 650      (Average', ' 1658.00 Max', ' 1658 Sum', ' 1077700 Ratio', '   0.26%)']", ,[' 127277  '],[' 13410   '],[' 129185  '],[' 79147   '],"[' 237437   (Atom=Atom', ' 66735 Body=Body', ' 38860 Other', ' 131842)']",[' Yes'],"[' 16318    (Eliminated', '    0 Frozen', ' 16318)']","[' 7790     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 9.26599'],[' 0'], ,[' 414.339'],[' 0'],[' 30.5458'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.33357e+09'],[' 1.20619e+09'],[' 0'],[' 1.73317e+10'],[' 0'],[' 0'],[' 2054 '],[' 3962 '],[' 2 '],[' 0 ']
