Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,TA31, ,[' 1'],[' 2197+'],[' 1101'],"[' 176.507s (Solving', ' 173.23s 1st Model', ' 11.42s Unsat', ' 0.00s)']",[' 174.844s'], ,[' 64674451'],"[' 2886294  (Analyzed', ' 2589355)']","[' 6011     (Average', ' 430.77 Last', ' 29451)']",[' 2410.0  '],"[' 1101     (Average Length', ' 544.66 Splits', ' 0)']","[' 2589355  (Deleted', ' 2547984)']","[' 232      (Ratio', '   0.01%)']","[' 13649    (Ratio', '   0.53%)']","[' 2589355  (Average Length', '   15.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2589355  (Average', ' 24.04 Max', ' 2772 Sum', ' 62256193)']","[' 2589125  (Average', ' 23.99 Max', ' 2401 Sum', ' 62117963 Ratio', '  99.78%)']","[' 230      (Average', ' 601.00 Max', ' 601 Sum', ' 138230 Ratio', '   0.22%)']", ,[' 36403   '],[' 3668    '],[' 37010   '],[' 21366   '],"[' 64094    (Atom=Atom', ' 18146 Body=Body', ' 10613 Other', ' 35335)']",[' Yes'],"[' 4725     (Eliminated', '    0 Frozen', ' 4725)']","[' 1635     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.720952'],[' 0'], ,[' 101.544'],[' 0'],[' 4.41559'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.03348e+08'],[' 1.66409e+08'],[' 0'],[' 6.67623e+09'],[' 0'],[' 0'],[' 1054 '],[' 2128 ']
Solving...,TA32, ,[' 1'],[' 2291+'],[' 1148'],"[' 176.603s (Solving', ' 173.29s 1st Model', ' 8.64s Unsat', ' 0.00s)']",[' 175.516s'], ,[' 58700158'],"[' 3776606  (Analyzed', ' 3398544)']","[' 7521     (Average', ' 451.87 Last', ' 13068)']",[' 2618.6  '],"[' 1148     (Average Length', ' 564.42 Splits', ' 0)']","[' 3398544  (Deleted', ' 3348839)']","[' 270      (Ratio', '   0.01%)']","[' 15307    (Ratio', '   0.45%)']","[' 3398544  (Average Length', '   16.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3398544  (Average', ' 16.42 Max', ' 2905 Sum', ' 55814121)']","[' 3398361  (Average', ' 16.39 Max', ' 2282 Sum', ' 55700112 Ratio', '  99.80%)']","[' 183      (Average', ' 623.00 Max', ' 623 Sum', ' 114009 Ratio', '   0.20%)']", ,[' 36990   '],[' 3848    '],[' 37626   '],[' 22133   '],"[' 66395    (Atom=Atom', ' 18733 Body=Body', ' 10793 Other', ' 36869)']",[' Yes'],"[' 4934     (Eliminated', '    0 Frozen', ' 4934)']","[' 1662     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.856395'],[' 0'], ,[' 102.61'],[' 0'],[' 4.48662'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.64482e+08'],[' 1.31446e+08'],[' 0'],[' 6.24126e+09'],[' 0'],[' 0'],[' 1273 '],[' 2420 ']
Solving...,TA33, ,[' 1'],[' 2019+'],[' 1012'],"[' 176.794s (Solving', ' 173.41s 1st Model', ' 41.08s Unsat', ' 0.00s)']",[' 175.625s'], ,[' 54906757'],"[' 3606553  (Analyzed', ' 3240446)']","[' 7079     (Average', ' 457.75 Last', ' 84037)']",[' 2446.1  '],"[' 1012     (Average Length', ' 499.78 Splits', ' 0)']","[' 3240446  (Deleted', ' 3197297)']","[' 228      (Ratio', '   0.01%)']","[' 13653    (Ratio', '   0.42%)']","[' 3240446  (Average Length', '   16.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3240446  (Average', ' 16.20 Max', ' 2449 Sum', ' 52493649)']","[' 3240230  (Average', ' 16.17 Max', ' 1961 Sum', ' 52388241 Ratio', '  99.80%)']","[' 216      (Average', ' 488.00 Max', ' 488 Sum', ' 105408 Ratio', '   0.20%)']", ,[' 36500   '],[' 3730    '],[' 37032   '],[' 21525   '],"[' 64571    (Atom=Atom', ' 18243 Body=Body', ' 10675 Other', ' 35653)']",[' Yes'],"[' 4712     (Eliminated', '    0 Frozen', ' 4712)']","[' 1697     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.743472'],[' 0'], ,[' 102.98'],[' 0'],[' 4.39848'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.56659e+08'],[' 1.23616e+08'],[' 0'],[' 6.17049e+09'],[' 0'],[' 0'],[' 1211 '],[' 2241 ']
Solving...,TA34, ,[' 1'],[' 2275+'],[' 1140'],"[' 176.701s (Solving', ' 173.21s 1st Model', ' 7.25s Unsat', ' 0.00s)']",[' 175.797s'], ,[' 52339676'],"[' 3085883  (Analyzed', ' 2718493)']","[' 6567     (Average', ' 413.96 Last', ' 13404)']",[' 2498.6  '],"[' 1140     (Average Length', ' 562.44 Splits', ' 0)']","[' 2718493  (Deleted', ' 2675718)']","[' 254      (Ratio', '   0.01%)']","[' 12789    (Ratio', '   0.47%)']","[' 2718493  (Average Length', '   14.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2718493  (Average', ' 18.29 Max', ' 2587 Sum', ' 49709095)']","[' 2718282  (Average', ' 18.24 Max', ' 2039 Sum', ' 49593467 Ratio', '  99.77%)']","[' 211      (Average', ' 548.00 Max', ' 548 Sum', ' 115628 Ratio', '   0.23%)']", ,[' 36532   '],[' 3698    '],[' 37187   '],[' 21525   '],"[' 64571    (Atom=Atom', ' 18275 Body=Body', ' 10643 Other', ' 35653)']",[' Yes'],"[' 4803     (Eliminated', '    0 Frozen', ' 4803)']","[' 1553     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.856244'],[' 0'], ,[' 105.075'],[' 0'],[' 4.16006'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.56888e+08'],[' 1.26827e+08'],[' 0'],[' 6.63158e+09'],[' 0'],[' 0'],[' 1179 '],[' 2334 ']
Solving...,TA35, ,[' 1'],[' 1955+'],[' 980'],"[' 176.409s (Solving', ' 173.62s 1st Model', ' 15.69s Unsat', ' 0.00s)']",[' 175.547s'], ,[' 54584468'],"[' 3544635  (Analyzed', ' 3208652)']","[' 6794     (Average', ' 472.28 Last', ' 34881)']",[' 2458.7  '],"[' 980      (Average Length', ' 478.77 Splits', ' 0)']","[' 3208652  (Deleted', ' 3163616)']","[' 263      (Ratio', '   0.01%)']","[' 13978    (Ratio', '   0.44%)']","[' 3208652  (Average Length', '   16.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3208652  (Average', ' 16.27 Max', ' 2517 Sum', ' 52216702)']","[' 3208468  (Average', ' 16.25 Max', ' 2064 Sum', ' 52133350 Ratio', '  99.84%)']","[' 184      (Average', ' 453.00 Max', ' 453 Sum', '  83352 Ratio', '   0.16%)']", ,[' 36468   '],[' 3730    '],[' 36947   '],[' 21493   '],"[' 64475    (Atom=Atom', ' 18211 Body=Body', ' 10675 Other', ' 35589)']",[' Yes'],"[' 4659     (Eliminated', '    0 Frozen', ' 4659)']","[' 1519     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.712662'],[' 0'], ,[' 105.91'],[' 0'],[' 4.28076'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.5752e+08'],[' 1.26117e+08'],[' 0'],[' 6.52184e+09'],[' 0'],[' 0'],[' 1185 '],[' 2304 ']
Solving...,TA36, ,[' 1'],[' 2379+'],[' 1192'],"[' 176.562s (Solving', ' 173.47s 1st Model', ' 77.04s Unsat', ' 0.00s)']",[' 173.875s'], ,[' 59407612'],"[' 2747705  (Analyzed', ' 2426201)']","[' 6231     (Average', ' 389.38 Last', ' 197641)']",[' 2531.6  '],"[' 1192     (Average Length', ' 587.77 Splits', ' 0)']","[' 2426201  (Deleted', ' 2395195)']","[' 249      (Ratio', '   0.01%)']","[' 13833    (Ratio', '   0.57%)']","[' 2426201  (Average Length', '   14.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2426201  (Average', ' 23.36 Max', ' 2822 Sum', ' 56668165)']","[' 2425995  (Average', ' 23.31 Max', ' 2231 Sum', ' 56546419 Ratio', '  99.79%)']","[' 206      (Average', ' 591.00 Max', ' 591 Sum', ' 121746 Ratio', '   0.21%)']", ,[' 36626   '],[' 3712    '],[' 37324   '],[' 21633   '],"[' 64895    (Atom=Atom', ' 18369 Body=Body', ' 10657 Other', ' 35869)']",[' Yes'],"[' 4860     (Eliminated', '    0 Frozen', ' 4860)']","[' 1701     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.781593'],[' 0'], ,[' 98.5832'],[' 0'],[' 4.46957'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.87031e+08'],[' 1.52543e+08'],[' 0'],[' 5.32786e+09'],[' 0'],[' 0'],[' 1125 '],[' 2175 ']
Solving...,TA37, ,[' 1'],[' 2095+'],[' 1050'],"[' 181.810s (Solving', ' 178.20s 1st Model', ' 8.52s Unsat', ' 0.00s)']",[' 175.688s'], ,[' 63649352'],"[' 3141384  (Analyzed', ' 2853179)']","[' 6544     (Average', ' 436.00 Last', ' 12796)']",[' 2421.9  '],"[' 1050     (Average Length', ' 514.06 Splits', ' 0)']","[' 2853179  (Deleted', ' 2810545)']","[' 248      (Ratio', '   0.01%)']","[' 12511    (Ratio', '   0.44%)']","[' 2853179  (Average Length', '   14.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2853179  (Average', ' 21.48 Max', ' 2855 Sum', ' 61280078)']","[' 2852996  (Average', ' 21.44 Max', ' 2288 Sum', ' 61176883 Ratio', '  99.83%)']","[' 183      (Average', ' 563.91 Max', ' 567 Sum', ' 103195 Ratio', '   0.17%)']", ,[' 36316   '],[' 3656    '],[' 36874   '],[' 21267   '],"[' 63797    (Atom=Atom', ' 18059 Body=Body', ' 10601 Other', ' 35137)']",[' Yes'],"[' 4664     (Eliminated', '    0 Frozen', ' 4664)']","[' 1349     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.739146'],[' 0'], ,[' 104.809'],[' 0'],[' 4.52318'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.85321e+08'],[' 1.49941e+08'],[' 0'],[' 7.17034e+09'],[' 0'],[' 0'],[' 1095 '],[' 2238 ']
Solving...,TA38, ,[' 1'],[' 2283+'],[' 1144'],"[' 180.490s (Solving', ' 177.93s 1st Model', ' 11.87s Unsat', ' 0.00s)']",[' 175.156s'], ,[' 71068498'],"[' 2830402  (Analyzed', ' 2531574)']","[' 5743     (Average', ' 440.81 Last', ' 35360)']",[' 2438.6  '],"[' 1144     (Average Length', ' 561.11 Splits', ' 0)']","[' 2531574  (Deleted', ' 2489848)']","[' 293      (Ratio', '   0.01%)']","[' 14574    (Ratio', '   0.58%)']","[' 2531574  (Average Length', '   14.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2531574  (Average', ' 27.07 Max', ' 2850 Sum', ' 68530544)']","[' 2531390  (Average', ' 27.02 Max', ' 2218 Sum', ' 68414256 Ratio', '  99.83%)']","[' 184      (Average', ' 632.00 Max', ' 632 Sum', ' 116288 Ratio', '   0.17%)']", ,[' 36404   '],[' 3654    '],[' 37036   '],[' 21353   '],"[' 64055    (Atom=Atom', ' 18147 Body=Body', ' 10599 Other', ' 35309)']",[' Yes'],"[' 4736     (Eliminated', '    0 Frozen', ' 4736)']","[' 1665     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.723088'],[' 0'], ,[' 95.9894'],[' 0'],[' 4.71279'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.33295e+08'],[' 1.94759e+08'],[' 0'],[' 6.07084e+09'],[' 0'],[' 0'],[' 1058 '],[' 2095 ']
Solving...,TA39, ,[' 1'],[' 1859+'],[' 932'],"[' 176.311s (Solving', ' 173.57s 1st Model', ' 10.32s Unsat', ' 0.00s)']",[' 175.984s'], ,[' 58583184'],"[' 4212875  (Analyzed', ' 3921156)']","[' 7903     (Average', ' 496.16 Last', ' 29044)']",[' 2413.6  '],"[' 932      (Average Length', ' 457.76 Splits', ' 0)']","[' 3921156  (Deleted', ' 3867527)']","[' 326      (Ratio', '   0.01%)']","[' 15174    (Ratio', '   0.39%)']","[' 3921156  (Average Length', '   18.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3921156  (Average', ' 14.36 Max', ' 2445 Sum', ' 56322631)']","[' 3920956  (Average', ' 14.34 Max', ' 1982 Sum', ' 56230031 Ratio', '  99.84%)']","[' 200      (Average', ' 463.00 Max', ' 463 Sum', '  92600 Ratio', '   0.16%)']", ,[' 36498   '],[' 3756    '],[' 36933   '],[' 21549   '],"[' 64643    (Atom=Atom', ' 18241 Body=Body', ' 10701 Other', ' 35701)']",[' Yes'],"[' 4641     (Eliminated', '    0 Frozen', ' 4641)']","[' 1446     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.621954'],[' 0'], ,[' 109.428'],[' 0'],[' 4.18672'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.57882e+08'],[' 1.25813e+08'],[' 0'],[' 7.87019e+09'],[' 0'],[' 0'],[' 1424 '],[' 2370 ']
Solving...,TA40, ,[' 1'],[' 2261+'],[' 1133'],"[' 176.542s (Solving', ' 173.17s 1st Model', ' 40.95s Unsat', ' 0.00s)']",[' 175.766s'], ,[' 63096287'],"[' 2860371  (Analyzed', ' 2540220)']","[' 6411     (Average', ' 396.23 Last', ' 83984)']",[' 2483.0  '],"[' 1133     (Average Length', ' 557.24 Splits', ' 0)']","[' 2540220  (Deleted', ' 2506693)']","[' 259      (Ratio', '   0.01%)']","[' 13245    (Ratio', '   0.52%)']","[' 2540220  (Average Length', '   14.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2540220  (Average', ' 23.82 Max', ' 2555 Sum', ' 60511075)']","[' 2540011  (Average', ' 23.78 Max', ' 2037 Sum', ' 60402813 Ratio', '  99.82%)']","[' 209      (Average', ' 518.00 Max', ' 518 Sum', ' 108262 Ratio', '   0.18%)']", ,[' 36585   '],[' 3718    '],[' 37221   '],[' 21598   '],"[' 64790    (Atom=Atom', ' 18328 Body=Body', ' 10663 Other', ' 35799)']",[' Yes'],"[' 4804     (Eliminated', '    0 Frozen', ' 4804)']","[' 1602     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.774893'],[' 0'], ,[' 99.9998'],[' 0'],[' 4.41491'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.17805e+08'],[' 1.78754e+08'],[' 0'],[' 6.56056e+09'],[' 0'],[' 0'],[' 1034 '],[' 1984 ']
