Optimal Found Or Timeout,Instances,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Optimization,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNKNOWN,TA46,[' 2175+'],[' 2176'],"[' 596.465s (Solving', ' 582.23s 1st Model', ' 568.57s Unsat', ' 0.00s)']",[' 596.078s'], ,[' 339153699'],"[' 1291701  (Analyzed', ' 1291701)']","[' 3879     (Average', ' 333.00 Last', ' 12604)']",[' 8373.8  '],"[' 2176     (Average Length', ' 1.00 Splits', ' 0)']","[' 1291701  (Deleted', ' 1252642)']","[' 395      (Ratio', '   0.03%)']","[' 34862    (Ratio', '   2.70%)']","[' 1291701  (Average Length', '   26.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1291701  (Average', ' 248.28 Max', ' 8641 Sum', ' 320702247)']","[' 1291701  (Average', ' 248.28 Max', ' 8641 Sum', ' 320702247 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 51716   '],[' 9300    '],[' 51116   '],[' 45841   '],"[' 120119   (Atom=Atom', ' 28439 Body=Body', ' 28440 Other', ' 63240)']",[' Yes'],"[' 11475    (Eliminated', '    0 Frozen', ' 9300)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2587'],[' 2.97292'],[' 0'], ,[' 200.321'],[' 0'],[' 23.7057'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.01785e+09'],[' 9.22436e+08'],[' 0'],[' 6.90305e+09'],[' 0'],[' 0']
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNKNOWN,TA47,[' 2693+'],[' 2694'],"[' 595.290s (Solving', ' 577.04s 1st Model', ' 572.40s Unsat', ' 0.00s)']",[' 595.078s'], ,[' 367704405'],"[' 1526659  (Analyzed', ' 1526659)']","[' 4426     (Average', ' 344.93 Last', ' 14135)']",[' 8368.4  '],"[' 2694     (Average Length', ' 1.00 Splits', ' 0)']","[' 1526659  (Deleted', ' 1488453)']","[' 349      (Ratio', '   0.02%)']","[' 31188    (Ratio', '   2.04%)']","[' 1526659  (Average Length', '   24.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1526659  (Average', ' 225.93 Max', ' 8640 Sum', ' 344911150)']","[' 1526659  (Average', ' 225.93 Max', ' 8640 Sum', ' 344911150 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 52234   '],[' 9300    '],[' 51634   '],[' 45841   '],"[' 120119   (Atom=Atom', ' 28439 Body=Body', ' 28440 Other', ' 63240)']",[' Yes'],"[' 11993    (Eliminated', '    0 Frozen', ' 9300)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2375'],[' 3.66741'],[' 0'], ,[' 205.043'],[' 0'],[' 24.378'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.11003e+09'],[' 1.00005e+09'],[' 0'],[' 8.75147e+09'],[' 0'],[' 0']
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNKNOWN,TA48,[' 2845+'],[' 2846'],"[' 595.811s (Solving', ' 577.88s 1st Model', ' 557.91s Unsat', ' 0.00s)']",[' 595.563s'], ,[' 377680911'],"[' 1467269  (Analyzed', ' 1467269)']","[' 4338     (Average', ' 338.24 Last', ' 18535)']",[' 8347.0  '],"[' 2846     (Average Length', ' 1.00 Splits', ' 0)']","[' 1467269  (Deleted', ' 1425475)']","[' 413      (Ratio', '   0.03%)']","[' 35123    (Ratio', '   2.39%)']","[' 1467269  (Average Length', '   25.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1467269  (Average', ' 241.04 Max', ' 8631 Sum', ' 353675604)']","[' 1467269  (Average', ' 241.04 Max', ' 8631 Sum', ' 353675604 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 52386   '],[' 9300    '],[' 51786   '],[' 45841   '],"[' 120119   (Atom=Atom', ' 28439 Body=Body', ' 28440 Other', ' 63240)']",[' Yes'],"[' 12145    (Eliminated', '    0 Frozen', ' 9300)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2483'],[' 3.39014'],[' 0'], ,[' 199.413'],[' 0'],[' 22.9662'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.16232e+09'],[' 1.05508e+09'],[' 0'],[' 8.81432e+09'],[' 0'],[' 0']
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNKNOWN,TA49,[' 2357+'],[' 2358'],"[' 596.382s (Solving', ' 582.97s 1st Model', ' 573.57s Unsat', ' 0.00s)']",[' 596.109s'], ,[' 368969891'],"[' 1475289  (Analyzed', ' 1475289)']","[' 4275     (Average', ' 345.10 Last', ' 12279)']",[' 8386.1  '],"[' 2358     (Average Length', ' 1.00 Splits', ' 0)']","[' 1475289  (Deleted', ' 1433172)']","[' 420      (Ratio', '   0.03%)']","[' 36955    (Ratio', '   2.50%)']","[' 1475289  (Average Length', '   26.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1475289  (Average', ' 236.52 Max', ' 8650 Sum', ' 348938470)']","[' 1475289  (Average', ' 236.52 Max', ' 8650 Sum', ' 348938470 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 51898   '],[' 9300    '],[' 51298   '],[' 45841   '],"[' 120119   (Atom=Atom', ' 28439 Body=Body', ' 28440 Other', ' 63240)']",[' Yes'],"[' 11657    (Eliminated', '    0 Frozen', ' 9300)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2533'],[' 2.74607'],[' 0'], ,[' 197.131'],[' 0'],[' 22.6217'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.18661e+09'],[' 1.07992e+09'],[' 0'],[' 8.14383e+09'],[' 0'],[' 0']
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNKNOWN,TA50,[' 2404+'],[' 2405'],"[' 596.172s (Solving', ' 582.69s 1st Model', ' 561.73s Unsat', ' 0.00s)']",[' 595.859s'], ,[' 379174237'],"[' 1604936  (Analyzed', ' 1604936)']","[' 4631     (Average', ' 346.56 Last', ' 15180)']",[' 8384.4  '],"[' 2405     (Average Length', ' 1.00 Splits', ' 0)']","[' 1604936  (Deleted', ' 1565441)']","[' 424      (Ratio', '   0.03%)']","[' 33410    (Ratio', '   2.08%)']","[' 1604936  (Average Length', '   24.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1604936  (Average', ' 223.53 Max', ' 8649 Sum', ' 358752964)']","[' 1604936  (Average', ' 223.53 Max', ' 8649 Sum', ' 358752964 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 51945   '],[' 9300    '],[' 51345   '],[' 45841   '],"[' 120119   (Atom=Atom', ' 28439 Body=Body', ' 28440 Other', ' 63240)']",[' Yes'],"[' 11704    (Eliminated', '    0 Frozen', ' 9300)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2426'],[' 2.84016'],[' 0'], ,[' 204.254'],[' 0'],[' 23.0551'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.16181e+09'],[' 1.04854e+09'],[' 0'],[' 8.76155e+09'],[' 0'],[' 0']
