Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA71, ,[' 1'],[' 10077+'],[' 5042'],"[' 857.261s (Solving', ' 746.97s 1st Model', ' 428.33s Unsat', ' 0.00s)']",[' 855.203s'], ,[' 535272396'],"[' 7176897  (Analyzed', ' 362481)']","[' 3976     (Average', ' 91.17 Last', ' 46292)']",[' 17793.9 '],"[' 5041     (Average Length', ' 2402.17 Splits', ' 0)']","[' 362481   (Deleted', ' 303003)']","[' 90       (Ratio', '   0.02%)']","[' 44854    (Ratio', '  12.37%)']","[' 362481   (Average Length', '   32.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 362481   (Average', ' 1275.59 Max', ' 22390 Sum', ' 462375606)']","[' 358279   (Average', ' 1242.51 Max', ' 22390 Sum', ' 450387668 Ratio', '  97.41%)']","[' 4202     (Average', ' 2852.91 Max', ' 3476 Sum', ' 11987938 Ratio', '   2.59%)']", ,[' 436725  '],[' 34726   '],[' 439331  '],[' 266491  '],"[' 799469   (Atom=Atom', ' 233763 Body=Body', ' 135626 Other', ' 430080)']",[' Yes'],"[' 39332    (Eliminated', '    0 Frozen', ' 39332)']","[' 9446     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 19.323'],[' 0'], ,[' 323.703'],[' 0'],[' 30.1298'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.17801e+09'],[' 1.10223e+09'],[' 0'],[' 1.63599e+10'],[' 0'],[' 0'],[' 2599 '],[' 4741 '],[' 10311 '],[' 3 '],[' 0 ']
Solving...,TA72, , ,[' 12233+'],[' 6120'],"[' 1032.232s (Solving', ' 893.42s 1st Model', ' 563.84s Unsat', ' 0.00s)']",[' 1029.844s'], ,[' 600429774'],"[' 7898019  (Analyzed', ' 375350)']","[' 4681     (Average', ' 80.19 Last', ' 144376)']",[' 18782.2 '],"[' 6121     (Average Length', ' 2845.30 Splits', ' 0)']","[' 375350   (Deleted', ' 317756)']","[' 70       (Ratio', '   0.02%)']","[' 44868    (Ratio', '  11.95%)']","[' 375350   (Average Length', '   30.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 375350   (Average', ' 1349.53 Max', ' 22837 Sum', ' 506545407)']","[' 371587   (Average', ' 1317.69 Max', ' 22837 Sum', ' 494594036 Ratio', '  97.64%)']","[' 3763     (Average', ' 3176.02 Max', ' 3858 Sum', ' 11951371 Ratio', '   2.36%)']", ,[' 436569  '],[' 34469   '],[' 439855  '],[' 266821  '],"[' 800459   (Atom=Atom', ' 234350 Body=Body', ' 135369 Other', ' 430740)']",[' Yes'],"[' 39755    (Eliminated', '    0 Frozen', ' 39755)']","[' 8637     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 24.9451'],[' 0'], ,[' 395.46'],[' 0'],[' 36.0683'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.44098e+09'],[' 1.35945e+09'],[' 0'],[' 1.93283e+10'],[' 0'],[' 0'],[' 2256 '],[' 4450 '],[' 6573 '],[' 3 '],[' 0 ']
Solving...,TA73, ,[' 1'],[' 11177+'],[' 5592'],"[' 1032.371s (Solving', ' 883.60s 1st Model', ' 540.77s Unsat', ' 0.00s)']",[' 1029.266s'], ,[' 547540015'],"[' 6854736  (Analyzed', ' 326083)']","[' 4298     (Average', ' 75.87 Last', ' 73423)']",[' 19505.3 '],"[' 5592     (Average Length', ' 2630.70 Splits', ' 0)']","[' 326083   (Deleted', ' 268259)']","[' 88       (Ratio', '   0.03%)']","[' 39296    (Ratio', '  12.05%)']","[' 326083   (Average Length', '   31.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 326083   (Average', ' 1399.45 Max', ' 23619 Sum', ' 456337888)']","[' 322222   (Average', ' 1367.44 Max', ' 23619 Sum', ' 445898943 Ratio', '  97.71%)']","[' 3861     (Average', ' 2703.69 Max', ' 3465 Sum', ' 10438945 Ratio', '   2.29%)']", ,[' 436901  '],[' 34628   '],[' 439878  '],[' 267029  '],"[' 801083   (Atom=Atom', ' 234399 Body=Body', ' 135528 Other', ' 431156)']",[' Yes'],"[' 39605    (Eliminated', '    0 Frozen', ' 39605)']","[' 7707     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 27.1925'],[' 0'], ,[' 394.455'],[' 0'],[' 36.0793'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.29232e+09'],[' 1.21992e+09'],[' 0'],[' 1.64831e+10'],[' 0'],[' 0'],[' 2437 '],[' 4952 '],[' 7138 '],[' 3 '],[' 0 ']
Solving...,TA74, ,[' 1'],[' 11339+'],[' 5673'],"[' 1031.633s (Solving', ' 889.22s 1st Model', ' 508.27s Unsat', ' 0.00s)']",[' 1027.563s'], ,[' 574273811'],"[' 6970728  (Analyzed', ' 320806)']","[' 4142     (Average', ' 77.45 Last', ' 92080)']",[' 19640.7 '],"[' 5673     (Average Length', ' 2667.26 Splits', ' 0)']","[' 320806   (Deleted', ' 266798)']","[' 65       (Ratio', '   0.02%)']","[' 39356    (Ratio', '  12.27%)']","[' 320806   (Average Length', '   30.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 320806   (Average', ' 1497.50 Max', ' 23179 Sum', ' 480407683)']","[' 316969   (Average', ' 1466.64 Max', ' 23179 Sum', ' 470505725 Ratio', '  97.94%)']","[' 3837     (Average', ' 2580.65 Max', ' 3367 Sum', ' 9901958 Ratio', '   2.06%)']", ,[' 436463  '],[' 34583   '],[' 439489  '],[' 266597  '],"[' 799787   (Atom=Atom', ' 234012 Body=Body', ' 135483 Other', ' 430292)']",[' Yes'],"[' 39609    (Eliminated', '    0 Frozen', ' 39609)']","[' 7969     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 25.7346'],[' 0'], ,[' 395.906'],[' 0'],[' 36.3253'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.35892e+09'],[' 1.28715e+09'],[' 0'],[' 1.68323e+10'],[' 0'],[' 0'],[' 2280 '],[' 4583 '],[' 6803 '],[' 3 '],[' 0 ']
Solving...,TA75, , ,[' 8395+'],[' 4201'],"[' 731.492s (Solving', ' 629.61s 1st Model', ' 303.49s Unsat', ' 0.00s)']",[' 727.359s'], ,[' 460495197'],"[' 1259456  (Analyzed', ' 279073)']","[' 2539     (Average', ' 109.91 Last', ' 4592)']",[' 20420.0 '],"[' 4202     (Average Length', ' 2092.73 Splits', ' 0)']","[' 279073   (Deleted', ' 229663)']","[' 46       (Ratio', '   0.02%)']","[' 33515    (Ratio', '  12.01%)']","[' 279073   (Average Length', '   32.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 279073   (Average', ' 1383.39 Max', ' 26890 Sum', ' 386067643)']","[' 277340   (Average', ' 1370.36 Max', ' 26890 Sum', ' 382431201 Ratio', '  99.06%)']","[' 1733     (Average', ' 2098.35 Max', ' 6170 Sum', ' 3636442 Ratio', '   0.94%)']", ,[' 436588  '],[' 34907   '],[' 438743  '],[' 267164  '],"[' 801488   (Atom=Atom', ' 234255 Body=Body', ' 135807 Other', ' 431426)']",[' Yes'],"[' 39062    (Eliminated', '    0 Frozen', ' 39062)']","[' 6464     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 18.1691'],[' 0'], ,[' 231.393'],[' 0'],[' 28.8184'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.06524e+09'],[' 1.01263e+09'],[' 0'],[' 4.87992e+09'],[' 0'],[' 0'],[' 2446 '],[' 13853 '],[' 15763 '],[' 3 '],[' 0 ']
Solving...,TA76, ,[' 1'],[' 12053+'],[' 6030'],"[' 1034.808s (Solving', ' 877.16s 1st Model', ' 599.59s Unsat', ' 0.00s)']",[' 1028.734s'], ,[' 526128564'],"[' 6982900  (Analyzed', ' 300498)']","[' 4279     (Average', ' 70.23 Last', ' 39066)']",[' 19770.3 '],"[' 6030     (Average Length', ' 2851.59 Splits', ' 0)']","[' 300498   (Deleted', ' 239891)']","[' 50       (Ratio', '   0.02%)']","[' 36170    (Ratio', '  12.04%)']","[' 300498   (Average Length', '   32.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 300498   (Average', ' 1411.48 Max', ' 24787 Sum', ' 424146432)']","[' 297873   (Average', ' 1386.83 Max', ' 24787 Sum', ' 416741048 Ratio', '  98.25%)']","[' 2625     (Average', ' 2821.10 Max', ' 3672 Sum', ' 7405384 Ratio', '   1.75%)']", ,[' 437342  '],[' 34600   '],[' 440714  '],[' 267839  '],"[' 803513   (Atom=Atom', ' 235237 Body=Body', ' 135500 Other', ' 432776)']",[' Yes'],"[' 39972    (Eliminated', '    0 Frozen', ' 39972)']","[' 6834     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 28.5999'],[' 0'], ,[' 393.36'],[' 0'],[' 36.2024'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.23086e+09'],[' 1.16243e+09'],[' 0'],[' 1.61353e+10'],[' 0'],[' 0'],[' 2330 '],[' 4685 '],[' 7639 '],[' 3 '],[' 0 ']
Solving...,TA77, , ,[' 12615+'],[' 6310'],"[' 1033.959s (Solving', ' 884.64s 1st Model', ' 586.44s Unsat', ' 0.00s)']",[' 1030.344s'], ,[' 540226028'],"[' 8774016  (Analyzed', ' 281631)']","[' 4253     (Average', ' 66.22 Last', ' 42229)']",[' 19843.3 '],"[' 6311     (Average Length', ' 2966.81 Splits', ' 0)']","[' 281631   (Deleted', ' 219916)']","[' 58       (Ratio', '   0.02%)']","[' 33963    (Ratio', '  12.06%)']","[' 281631   (Average Length', '   31.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 281631   (Average', ' 1521.00 Max', ' 26111 Sum', ' 428360260)']","[' 279973   (Average', ' 1506.40 Max', ' 26111 Sum', ' 424250078 Ratio', '  99.04%)']","[' 1658     (Average', ' 2479.00 Max', ' 2479 Sum', ' 4110182 Ratio', '   0.96%)']", ,[' 437461  '],[' 34586   '],[' 441014  '],[' 267975  '],"[' 803921   (Atom=Atom', ' 235387 Body=Body', ' 135486 Other', ' 433048)']",[' Yes'],"[' 40139    (Eliminated', '    0 Frozen', ' 40139)']","[' 5987     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 27.1089'],[' 0'], ,[' 405.904'],[' 0'],[' 35.4121'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.24634e+09'],[' 1.17639e+09'],[' 0'],[' 1.93312e+10'],[' 0'],[' 0'],[' 2334 '],[' 4986 '],[' 7166 '],[' 3 '],[' 0 ']
Solving...,TA78, ,[' 1'],[' 11593+'],[' 5800'],"[' 1031.099s (Solving', ' 890.28s 1st Model', ' 583.83s Unsat', ' 0.00s)']",[' 1026.844s'], ,[' 555793014'],"[' 7407186  (Analyzed', ' 281708)']","[' 4002     (Average', ' 70.39 Last', ' 17336)']",[' 19535.1 '],"[' 5800     (Average Length', ' 2741.85 Splits', ' 0)']","[' 281708   (Deleted', ' 231085)']","[' 67       (Ratio', '   0.02%)']","[' 36372    (Ratio', '  12.91%)']","[' 281708   (Average Length', '   32.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 281708   (Average', ' 1627.45 Max', ' 24821 Sum', ' 458465850)']","[' 278899   (Average', ' 1600.06 Max', ' 24821 Sum', ' 450751098 Ratio', '  98.32%)']","[' 2809     (Average', ' 2746.44 Max', ' 3640 Sum', ' 7714752 Ratio', '   1.68%)']", ,[' 437660  '],[' 34768   '],[' 440815  '],[' 267889  '],"[' 803663   (Atom=Atom', ' 235119 Body=Body', ' 135668 Other', ' 432876)']",[' Yes'],"[' 39923    (Eliminated', '    0 Frozen', ' 39923)']","[' 6637     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 25.5513'],[' 0'], ,[' 400.221'],[' 0'],[' 36.033'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.26228e+09'],[' 1.1953e+09'],[' 0'],[' 1.76861e+10'],[' 0'],[' 0'],[' 2438 '],[' 4827 '],[' 6955 '],[' 3 '],[' 0 ']
Solving...,TA79, , ,[' 12841+'],[' 6424'],"[' 1035.785s (Solving', ' 871.86s 1st Model', ' 565.96s Unsat', ' 0.00s)']",[' 1028.500s'], ,[' 556180065'],"[' 7492352  (Analyzed', ' 302596)']","[' 4538     (Average', ' 66.68 Last', ' 38213)']",[' 20235.4 '],"[' 6425     (Average Length', ' 3030.27 Splits', ' 0)']","[' 302596   (Deleted', ' 240429)']","[' 80       (Ratio', '   0.03%)']","[' 37376    (Ratio', '  12.35%)']","[' 302596   (Average Length', '   31.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 302596   (Average', ' 1473.56 Max', ' 24566 Sum', ' 445894396)']","[' 299646   (Average', ' 1446.47 Max', ' 24566 Sum', ' 437694708 Ratio', '  98.16%)']","[' 2950     (Average', ' 2779.56 Max', ' 3840 Sum', ' 8199688 Ratio', '   1.84%)']", ,[' 438582  '],[' 34842   '],[' 442321  '],[' 268802  '],"[' 806402   (Atom=Atom', ' 235958 Body=Body', ' 135742 Other', ' 434702)']",[' Yes'],"[' 40581    (Eliminated', '    0 Frozen', ' 40581)']","[' 7514     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 29.515'],[' 0'], ,[' 392.514'],[' 0'],[' 35.1445'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.31738e+09'],[' 1.24451e+09'],[' 0'],[' 1.64914e+10'],[' 0'],[' 0'],[' 2267 '],[' 4612 '],[' 7250 '],[' 3 '],[' 0 ']
Solving...,TA80, ,[' 1'],[' 12025+'],[' 6016'],"[' 1033.411s (Solving', ' 885.29s 1st Model', ' 555.99s Unsat', ' 0.00s)']",[' 1028.906s'], ,[' 622161870'],"[' 5588295  (Analyzed', ' 381228)']","[' 4421     (Average', ' 86.23 Last', ' 103234)']",[' 19705.5 '],"[' 6016     (Average Length', ' 2817.30 Splits', ' 0)']","[' 381228   (Deleted', ' 316905)']","[' 114      (Ratio', '   0.03%)']","[' 47315    (Ratio', '  12.41%)']","[' 381228   (Average Length', '   32.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 381228   (Average', ' 1375.34 Max', ' 22994 Sum', ' 524317340)']","[' 377721   (Average', ' 1350.42 Max', ' 22994 Sum', ' 514818203 Ratio', '  98.19%)']","[' 3507     (Average', ' 2708.62 Max', ' 3685 Sum', ' 9499137 Ratio', '   1.81%)']", ,[' 437356  '],[' 34664   '],[' 440630  '],[' 267593  '],"[' 802775   (Atom=Atom', ' 234927 Body=Body', ' 135564 Other', ' 432284)']",[' Yes'],"[' 39938    (Eliminated', '    0 Frozen', ' 39938)']","[' 9252     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 26.6201'],[' 0'], ,[' 369.765'],[' 0'],[' 36.7614'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.51429e+09'],[' 1.43294e+09'],[' 0'],[' 1.49074e+10'],[' 0'],[' 0'],[' 2438 '],[' 4591 '],[' 6665 '],[' 3 '],[' 0 ']
