Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, ,[' 1'],[' 7907+'],[' 3956'],"[' 1008.767s (Solving', ' 966.99s 1st Model', ' 818.66s Unsat', ' 0.00s)']",[' 1003.219s'], ,[' 523344943'],"[' 3250261  (Analyzed', ' 1694840)']","[' 7383     (Average', ' 229.56 Last', ' 311386)']",[' 10610.8 '],"[' 3956     (Average Length', ' 1926.49 Splits', ' 0)']","[' 1694840  (Deleted', ' 1625174)']","[' 411      (Ratio', '   0.02%)']","[' 61283    (Ratio', '   3.62%)']","[' 1694840  (Average Length', '   22.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1694840  (Average', ' 287.86 Max', ' 11055 Sum', ' 487874589)']","[' 1694318  (Average', ' 287.32 Max', ' 11055 Sum', ' 486962868 Ratio', '  99.81%)']","[' 522      (Average', ' 1746.59 Max', ' 3726 Sum', ' 911721 Ratio', '   0.19%)']", ,[' 123098  '],[' 15667   '],[' 125823  '],[' 76822   '],"[' 230462   (Atom=Atom', ' 62153 Body=Body', ' 41117 Other', ' 127192)']",[' Yes'],"[' 19392    (Eliminated', '    0 Frozen', ' 19392)']","[' 6295     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.15038'],[' 0'], ,[' 372.57'],[' 0'],[' 32.0536'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.53183e+09'],[' 1.38702e+09'],[' 0'],[' 1.24617e+10'],[' 0'],[' 0'],[' 1815 '],[' 3556 '],[' 2 '],[' 0 ']
Solving...,TA62, ,[' 1'],[' 8093+'],[' 4049'],"[' 1009.125s (Solving', ' 968.17s 1st Model', ' 829.72s Unsat', ' 0.00s)']",[' 1003.469s'], ,[' 520345350'],"[' 2899032  (Analyzed', ' 1591315)']","[' 6955     (Average', ' 228.80 Last', ' 243909)']",[' 10377.7 '],"[' 4049     (Average Length', ' 1990.64 Splits', ' 0)']","[' 1591315  (Deleted', ' 1516471)']","[' 456      (Ratio', '   0.03%)']","[' 63010    (Ratio', '   3.96%)']","[' 1591315  (Average Length', '   23.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1591315  (Average', ' 305.33 Max', ' 13766 Sum', ' 485872177)']","[' 1590783  (Average', ' 304.61 Max', ' 13766 Sum', ' 484735863 Ratio', '  99.77%)']","[' 532      (Average', ' 2135.93 Max', ' 3774 Sum', ' 1136314 Ratio', '   0.23%)']", ,[' 123438  '],[' 15792   '],[' 126253  '],[' 77287   '],"[' 231857   (Atom=Atom', ' 62493 Body=Body', ' 41242 Other', ' 128122)']",[' Yes'],"[' 19607    (Eliminated', '    0 Frozen', ' 19607)']","[' 6602     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.93253'],[' 0'], ,[' 364.883'],[' 0'],[' 32.0257'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.54463e+09'],[' 1.40396e+09'],[' 0'],[' 1.19282e+10'],[' 0'],[' 0'],[' 1852 '],[' 3663 '],[' 2 '],[' 0 ']
Solving...,TA63, ,[' 1'],[' 9297+'],[' 4651'],"[' 1010.273s (Solving', ' 962.56s 1st Model', ' 808.89s Unsat', ' 0.00s)']",[' 1005.063s'], ,[' 505395659'],"[' 3977963  (Analyzed', ' 1539828)']","[' 7638     (Average', ' 201.60 Last', ' 165151)']",[' 10594.3 '],"[' 4651     (Average Length', ' 2249.76 Splits', ' 0)']","[' 1539828  (Deleted', ' 1467990)']","[' 336      (Ratio', '   0.02%)']","[' 60927    (Ratio', '   3.96%)']","[' 1539828  (Average Length', '   22.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1539828  (Average', ' 301.95 Max', ' 12132 Sum', ' 464946234)']","[' 1539299  (Average', ' 301.17 Max', ' 11410 Sum', ' 463745889 Ratio', '  99.74%)']","[' 529      (Average', ' 2269.08 Max', ' 4217 Sum', ' 1200345 Ratio', '   0.26%)']", ,[' 123641  '],[' 15587   '],[' 126901  '],[' 77285   '],"[' 231851   (Atom=Atom', ' 62696 Body=Body', ' 41037 Other', ' 128118)']",[' Yes'],"[' 19847    (Eliminated', '    0 Frozen', ' 19847)']","[' 6690     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 9.37109'],[' 0'], ,[' 378.519'],[' 0'],[' 31.1058'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.51059e+09'],[' 1.37273e+09'],[' 0'],[' 1.36844e+10'],[' 0'],[' 0'],[' 1769 '],[' 3352 '],[' 2 '],[' 0 ']
Solving...,TA64, ,[' 1'],[' 8031+'],[' 4018'],"[' 1010.072s (Solving', ' 965.50s 1st Model', ' 837.79s Unsat', ' 0.00s)']",[' 1004.078s'], ,[' 515321257'],"[' 2656316  (Analyzed', ' 1691692)']","[' 7619     (Average', ' 222.04 Last', ' 134388)']",[' 10688.1 '],"[' 4018     (Average Length', ' 1961.66 Splits', ' 0)']","[' 1691692  (Deleted', ' 1615316)']","[' 401      (Ratio', '   0.02%)']","[' 62802    (Ratio', '   3.71%)']","[' 1691692  (Average Length', '   22.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1691692  (Average', ' 283.69 Max', ' 11485 Sum', ' 479915326)']","[' 1691105  (Average', ' 283.13 Max', ' 10639 Sum', ' 478967403 Ratio', '  99.80%)']","[' 587      (Average', ' 1614.86 Max', ' 3823 Sum', ' 947923 Ratio', '   0.20%)']", ,[' 123366  '],[' 15747   '],[' 126188  '],[' 77170   '],"[' 231506   (Atom=Atom', ' 62421 Body=Body', ' 41197 Other', ' 127888)']",[' Yes'],"[' 19569    (Eliminated', '    0 Frozen', ' 19569)']","[' 7212     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.46763'],[' 0'], ,[' 365.122'],[' 0'],[' 32.0081'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.55782e+09'],[' 1.41377e+09'],[' 0'],[' 1.16711e+10'],[' 0'],[' 0'],[' 1813 '],[' 3388 '],[' 2 '],[' 0 ']
Solving...,TA65, ,[' 1'],[' 7881+'],[' 3943'],"[' 1009.490s (Solving', ' 966.62s 1st Model', ' 703.81s Unsat', ' 0.00s)']",[' 1003.797s'], ,[' 524121779'],"[' 2348414  (Analyzed', ' 1579812)']","[' 7237     (Average', ' 218.30 Last', ' 185773)']",[' 10520.5 '],"[' 3943     (Average Length', ' 1931.99 Splits', ' 0)']","[' 1579812  (Deleted', ' 1505749)']","[' 405      (Ratio', '   0.03%)']","[' 63844    (Ratio', '   4.04%)']","[' 1579812  (Average Length', '   22.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1579812  (Average', ' 310.24 Max', ' 11790 Sum', ' 490114462)']","[' 1579254  (Average', ' 309.65 Max', ' 11790 Sum', ' 489185857 Ratio', '  99.81%)']","[' 558      (Average', ' 1664.17 Max', ' 3680 Sum', ' 928605 Ratio', '   0.19%)']", ,[' 123047  '],[' 15643   '],[' 125778  '],[' 76747   '],"[' 230237   (Atom=Atom', ' 62102 Body=Body', ' 41093 Other', ' 127042)']",[' Yes'],"[' 19374    (Eliminated', '    0 Frozen', ' 19374)']","[' 6694     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.30825'],[' 0'], ,[' 355.888'],[' 0'],[' 32.213'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.58418e+09'],[' 1.44223e+09'],[' 0'],[' 1.0773e+10'],[' 0'],[' 0'],[' 1710 '],[' 3467 '],[' 2 '],[' 0 ']
Solving...,TA66, ,[' 1'],[' 7269+'],[' 3637'],"[' 1008.107s (Solving', ' 972.00s 1st Model', ' 866.17s Unsat', ' 0.00s)']",[' 1003.688s'], ,[' 512364181'],"[' 2877381  (Analyzed', ' 1624557)']","[' 7221     (Average', ' 224.98 Last', ' 97553)']",[' 9928.7  '],"[' 3637     (Average Length', ' 1785.37 Splits', ' 0)']","[' 1624557  (Deleted', ' 1551017)']","[' 344      (Ratio', '   0.02%)']","[' 63288    (Ratio', '   3.90%)']","[' 1624557  (Average Length', '   22.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1624557  (Average', ' 296.87 Max', ' 11514 Sum', ' 482285923)']","[' 1623973  (Average', ' 296.17 Max', ' 11369 Sum', ' 481142206 Ratio', '  99.76%)']","[' 584      (Average', ' 1958.42 Max', ' 3462 Sum', ' 1143717 Ratio', '   0.24%)']", ,[' 122849  '],[' 15693   '],[' 125314  '],[' 76599   '],"[' 229793   (Atom=Atom', ' 61904 Body=Body', ' 41143 Other', ' 126746)']",[' Yes'],"[' 19158    (Eliminated', '    0 Frozen', ' 19158)']","[' 6681     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.94091'],[' 0'], ,[' 374.259'],[' 0'],[' 31.9752'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.55756e+09'],[' 1.4132e+09'],[' 0'],[' 1.28438e+10'],[' 0'],[' 0'],[' 1754 '],[' 3473 '],[' 2 '],[' 0 ']
Solving...,TA67, ,[' 1'],[' 7047+'],[' 3526'],"[' 1008.368s (Solving', ' 970.45s 1st Model', ' 835.41s Unsat', ' 0.00s)']",[' 1002.406s'], ,[' 519474113'],"[' 2584598  (Analyzed', ' 1689759)']","[' 7316     (Average', ' 230.97 Last', ' 193781)']",[' 10346.5 '],"[' 3526     (Average Length', ' 1725.53 Splits', ' 0)']","[' 1689759  (Deleted', ' 1616055)']","[' 430      (Ratio', '   0.03%)']","[' 62638    (Ratio', '   3.71%)']","[' 1689759  (Average Length', '   23.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1689759  (Average', ' 289.27 Max', ' 11246 Sum', ' 488803012)']","[' 1689122  (Average', ' 288.71 Max', ' 11246 Sum', ' 487847340 Ratio', '  99.80%)']","[' 637      (Average', ' 1500.27 Max', ' 3345 Sum', ' 955672 Ratio', '   0.20%)']", ,[' 122548  '],[' 15611   '],[' 124908  '],[' 76216   '],"[' 228644   (Atom=Atom', ' 61603 Body=Body', ' 41061 Other', ' 125980)']",[' Yes'],"[' 18971    (Eliminated', '    0 Frozen', ' 18971)']","[' 6724     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.38222'],[' 0'], ,[' 370.508'],[' 0'],[' 32.3938'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.5667e+09'],[' 1.42079e+09'],[' 0'],[' 1.21542e+10'],[' 0'],[' 0'],[' 1859 '],[' 3480 '],[' 2 '],[' 0 ']
Solving...,TA68, ,[' 1'],[' 7405+'],[' 3705'],"[' 1008.275s (Solving', ' 968.86s 1st Model', ' 833.88s Unsat', ' 0.00s)']",[' 1002.719s'], ,[' 524366415'],"[' 3117178  (Analyzed', ' 1666280)']","[' 7158     (Average', ' 232.79 Last', ' 336982)']",[' 10458.1 '],"[' 3705     (Average Length', ' 1819.86 Splits', ' 0)']","[' 1666280  (Deleted', ' 1592963)']","[' 364      (Ratio', '   0.02%)']","[' 61360    (Ratio', '   3.68%)']","[' 1666280  (Average Length', '   22.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1666280  (Average', ' 294.94 Max', ' 11720 Sum', ' 491453048)']","[' 1665723  (Average', ' 294.42 Max', ' 11138 Sum', ' 490579186 Ratio', '  99.82%)']","[' 557      (Average', ' 1568.87 Max', ' 3427 Sum', ' 873862 Ratio', '   0.18%)']", ,[' 122776  '],[' 15624   '],[' 125279  '],[' 76457   '],"[' 229367   (Atom=Atom', ' 61831 Body=Body', ' 41074 Other', ' 126462)']",[' Yes'],"[' 19127    (Eliminated', '    0 Frozen', ' 19127)']","[' 6675     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.73046'],[' 0'], ,[' 367.569'],[' 0'],[' 32.3067'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.56454e+09'],[' 1.42053e+09'],[' 0'],[' 1.18968e+10'],[' 0'],[' 0'],[' 1752 '],[' 3397 '],[' 2 '],[' 0 ']
Solving...,TA69, ,[' 1'],[' 7057+'],[' 3531'],"[' 1008.097s (Solving', ' 972.28s 1st Model', ' 860.15s Unsat', ' 0.00s)']",[' 1001.969s'], ,[' 527337377'],"[' 2479586  (Analyzed', ' 1614872)']","[' 7134     (Average', ' 226.36 Last', ' 199230)']",[' 9946.2  '],"[' 3531     (Average Length', ' 1736.02 Splits', ' 0)']","[' 1614872  (Deleted', ' 1538460)']","[' 393      (Ratio', '   0.02%)']","[' 65799    (Ratio', '   4.07%)']","[' 1614872  (Average Length', '   24.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1614872  (Average', ' 308.47 Max', ' 10807 Sum', ' 498136544)']","[' 1614331  (Average', ' 307.86 Max', ' 10798 Sum', ' 497155960 Ratio', '  99.80%)']","[' 541      (Average', ' 1812.54 Max', ' 3306 Sum', ' 980584 Ratio', '   0.20%)']", ,[' 122762  '],[' 15692   '],[' 125089  '],[' 76511   '],"[' 229529   (Atom=Atom', ' 61817 Body=Body', ' 41142 Other', ' 126570)']",[' Yes'],"[' 19019    (Eliminated', '    0 Frozen', ' 19019)']","[' 6914     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.98435'],[' 0'], ,[' 357.761'],[' 0'],[' 32.257'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.58226e+09'],[' 1.44272e+09'],[' 0'],[' 1.11483e+10'],[' 0'],[' 0'],[' 1902 '],[' 3750 '],[' 2 '],[' 0 ']
Solving...,TA70, ,[' 1'],[' 6927+'],[' 3466'],"[' 1008.368s (Solving', ' 972.26s 1st Model', ' 501.26s Unsat', ' 0.00s)']",[' 1002.484s'], ,[' 521083218'],"[' 2683276  (Analyzed', ' 1908307)']","[' 6418     (Average', ' 297.34 Last', ' 65262)']",[' 9965.3  '],"[' 3466     (Average Length', ' 1703.45 Splits', ' 0)']","[' 1908307  (Deleted', ' 1825939)']","[' 676      (Ratio', '   0.04%)']","[' 69613    (Ratio', '   3.65%)']","[' 1908307  (Average Length', '   26.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1908307  (Average', ' 258.05 Max', ' 10539 Sum', ' 492432836)']","[' 1907700  (Average', ' 257.50 Max', ' 10539 Sum', ' 491397022 Ratio', '  99.79%)']","[' 607      (Average', ' 1706.45 Max', ' 3246 Sum', ' 1035814 Ratio', '   0.21%)']", ,[' 123028  '],[' 15861   '],[' 125323  '],[' 76946   '],"[' 230834   (Atom=Atom', ' 62083 Body=Body', ' 41311 Other', ' 127440)']",[' Yes'],"[' 19156    (Eliminated', '    0 Frozen', ' 19156)']","[' 7774     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.87845'],[' 0'], ,[' 367.123'],[' 0'],[' 32.1254'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.53759e+09'],[' 1.40224e+09'],[' 0'],[' 1.18422e+10'],[' 0'],[' 0'],[' 2054 '],[' 3878 '],[' 2 '],[' 0 ']
