Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 4721+'],[' 2363'],"[' 1004.091s (Solving', ' 986.97s 1st Model', ' 913.70s Unsat', ' 0.00s)']",[' 1000.813s'], ,[' 439458831'],"[' 4283540  (Analyzed', ' 3104964)']","[' 10010    (Average', ' 310.19 Last', ' 443675)']",[' 6039.8  '],"[' 2363     (Average Length', ' 1158.13 Splits', ' 0)']","[' 3104964  (Deleted', ' 3025460)']","[' 411      (Ratio', '   0.01%)']","[' 66082    (Ratio', '   2.13%)']","[' 3104964  (Average Length', '   22.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3104964  (Average', ' 137.46 Max', ' 6382 Sum', ' 426803536)']","[' 3104496  (Average', ' 137.28 Max', ' 5192 Sum', ' 426246616 Ratio', '  99.87%)']","[' 468      (Average', ' 1190.00 Max', ' 1190 Sum', ' 556920 Ratio', '   0.13%)']", ,[' 94741   '],[' 9800    '],[' 96239   '],[' 58386   '],"[' 175154   (Atom=Atom', ' 49334 Body=Body', ' 28875 Other', ' 96945)']",[' Yes'],"[' 12048    (Eliminated', '    0 Frozen', ' 12048)']","[' 7208     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.57138'],[' 0'], ,[' 414.61'],[' 0'],[' 26.7916'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.83036e+09'],[' 1.64933e+09'],[' 0'],[' 2.26473e+10'],[' 0'],[' 0'],[' 1634 '],[' 3144 '],[' 2 '],[' 0 ']
Solving...,TA52, ,[' 1'],[' 4513+'],[' 2259'],"[' 1003.863s (Solving', ' 986.88s 1st Model', ' 651.50s Unsat', ' 0.00s)']",[' 999.688s'], ,[' 445452497'],"[' 5134084  (Analyzed', ' 3615072)']","[' 10624    (Average', ' 340.27 Last', ' 205859)']",[' 6250.5  '],"[' 2259     (Average Length', ' 1098.36 Splits', ' 0)']","[' 3615072  (Deleted', ' 3530572)']","[' 436      (Ratio', '   0.01%)']","[' 66524    (Ratio', '   1.84%)']","[' 3615072  (Average Length', '   23.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3615072  (Average', ' 119.54 Max', ' 6480 Sum', ' 432136778)']","[' 3614619  (Average', ' 119.41 Max', ' 5493 Sum', ' 431689667 Ratio', '  99.90%)']","[' 453      (Average', ' 987.00 Max', ' 987 Sum', ' 447111 Ratio', '   0.10%)']", ,[' 94775   '],[' 9846    '],[' 96173   '],[' 58466   '],"[' 175394   (Atom=Atom', ' 49368 Body=Body', ' 28921 Other', ' 97105)']",[' Yes'],"[' 11994    (Eliminated', '    0 Frozen', ' 11994)']","[' 6974     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.59758'],[' 0'], ,[' 416.669'],[' 0'],[' 27.1738'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.77336e+09'],[' 1.58817e+09'],[' 0'],[' 2.26461e+10'],[' 0'],[' 0'],[' 1772 '],[' 3193 '],[' 2 '],[' 0 ']
Solving...,TA53, ,[' 1'],[' 4621+'],[' 2313'],"[' 1003.928s (Solving', ' 986.99s 1st Model', ' 930.64s Unsat', ' 0.00s)']",[' 1000.328s'], ,[' 416163445'],"[' 4263541  (Analyzed', ' 2825466)']","[' 9254     (Average', ' 305.32 Last', ' 425915)']",[' 6177.7  '],"[' 2313     (Average Length', ' 1133.05 Splits', ' 0)']","[' 2825466  (Deleted', ' 2749799)']","[' 379      (Ratio', '   0.01%)']","[' 62513    (Ratio', '   2.21%)']","[' 2825466  (Average Length', '   21.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2825466  (Average', ' 142.67 Max', ' 6777 Sum', ' 403095254)']","[' 2825001  (Average', ' 142.48 Max', ' 5645 Sum', ' 402568874 Ratio', '  99.87%)']","[' 465      (Average', ' 1132.00 Max', ' 1132 Sum', ' 526380 Ratio', '   0.13%)']", ,[' 94997   '],[' 9902    '],[' 96459   '],[' 58744   '],"[' 176228   (Atom=Atom', ' 49590 Body=Body', ' 28977 Other', ' 97661)']",[' Yes'],"[' 12114    (Eliminated', '    0 Frozen', ' 12114)']","[' 6702     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.52711'],[' 0'], ,[' 411.385'],[' 0'],[' 27.2192'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.71183e+09'],[' 1.54156e+09'],[' 0'],[' 2.16719e+10'],[' 0'],[' 0'],[' 1557 '],[' 3038 '],[' 2 '],[' 0 ']
Solving...,TA54, ,[' 1'],[' 4895+'],[' 2450'],"[' 1004.152s (Solving', ' 986.31s 1st Model', ' 949.70s Unsat', ' 0.00s)']",[' 1000.344s'], ,[' 443399816'],"[' 4177787  (Analyzed', ' 3109220)']","[' 10331    (Average', ' 300.96 Last', ' 208357)']",[' 6104.2  '],"[' 2450     (Average Length', ' 1195.67 Splits', ' 0)']","[' 3109220  (Deleted', ' 3029709)']","[' 484      (Ratio', '   0.02%)']","[' 67091    (Ratio', '   2.16%)']","[' 3109220  (Average Length', '   22.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3109220  (Average', ' 138.39 Max', ' 6722 Sum', ' 430299932)']","[' 3108738  (Average', ' 138.21 Max', ' 5550 Sum', ' 429736088 Ratio', '  99.87%)']","[' 482      (Average', ' 1169.80 Max', ' 1172 Sum', ' 563844 Ratio', '   0.13%)']", ,[' 95008   '],[' 9860    '],[' 96570   '],[' 58713   '],"[' 176135   (Atom=Atom', ' 49601 Body=Body', ' 28935 Other', ' 97599)']",[' Yes'],"[' 12172    (Eliminated', '    0 Frozen', ' 12172)']","[' 7433     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.7016'],[' 0'], ,[' 410.506'],[' 0'],[' 27.1306'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.83565e+09'],[' 1.65415e+09'],[' 0'],[' 2.26777e+10'],[' 0'],[' 0'],[' 1710 '],[' 3136 '],[' 2 '],[' 0 ']
Solving...,TA55, ,[' 1'],[' 4419+'],[' 2212'],"[' 1003.691s (Solving', ' 988.20s 1st Model', ' 897.05s Unsat', ' 0.00s)']",[' 1000.250s'], ,[' 435168710'],"[' 4245482  (Analyzed', ' 3040988)']","[' 9963     (Average', ' 305.23 Last', ' 206416)']",[' 5929.2  '],"[' 2212     (Average Length', ' 1083.05 Splits', ' 0)']","[' 3040988  (Deleted', ' 2963909)']","[' 454      (Ratio', '   0.01%)']","[' 67454    (Ratio', '   2.22%)']","[' 3040988  (Average Length', '   22.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3040988  (Average', ' 139.19 Max', ' 6947 Sum', ' 423269139)']","[' 3040517  (Average', ' 139.01 Max', ' 5775 Sum', ' 422717127 Ratio', '  99.87%)']","[' 471      (Average', ' 1172.00 Max', ' 1172 Sum', ' 552012 Ratio', '   0.13%)']", ,[' 94566   '],[' 9792    '],[' 95912   '],[' 58203   '],"[' 174605   (Atom=Atom', ' 49159 Body=Body', ' 28867 Other', ' 96579)']",[' Yes'],"[' 11888    (Eliminated', '    0 Frozen', ' 11888)']","[' 7115     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.23126'],[' 0'], ,[' 405.277'],[' 0'],[' 26.6634'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.8724e+09'],[' 1.69257e+09'],[' 0'],[' 2.18465e+10'],[' 0'],[' 0'],[' 1595 '],[' 3129 '],[' 2 '],[' 0 ']
Solving...,TA56, ,[' 1'],[' 4433+'],[' 2219'],"[' 1003.819s (Solving', ' 987.88s 1st Model', ' 898.04s Unsat', ' 0.00s)']",[' 1000.938s'], ,[' 445772402'],"[' 4627288  (Analyzed', ' 3345222)']","[' 10301    (Average', ' 324.75 Last', ' 327717)']",[' 6048.4  '],"[' 2219     (Average Length', ' 1089.39 Splits', ' 0)']","[' 3345222  (Deleted', ' 3264429)']","[' 451      (Ratio', '   0.01%)']","[' 65172    (Ratio', '   1.95%)']","[' 3345222  (Average Length', '   21.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3345222  (Average', ' 129.58 Max', ' 6869 Sum', ' 433458675)']","[' 3344762  (Average', ' 129.42 Max', ' 6160 Sum', ' 432946235 Ratio', '  99.88%)']","[' 460      (Average', ' 1114.00 Max', ' 1114 Sum', ' 512440 Ratio', '   0.12%)']", ,[' 94621   '],[' 9808    '],[' 95985   '],[' 58274   '],"[' 174818   (Atom=Atom', ' 49214 Body=Body', ' 28883 Other', ' 96721)']",[' Yes'],"[' 11922    (Eliminated', '    0 Frozen', ' 11922)']","[' 6743     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.31948'],[' 0'], ,[' 413.524'],[' 0'],[' 27.2188'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.84872e+09'],[' 1.665e+09'],[' 0'],[' 2.24491e+10'],[' 0'],[' 0'],[' 1695 '],[' 3150 '],[' 2 '],[' 0 ']
Solving...,TA57, ,[' 1'],[' 4573+'],[' 2289'],"[' 1004.017s (Solving', ' 986.51s 1st Model', ' 848.12s Unsat', ' 0.00s)']",[' 1000.609s'], ,[' 434091426'],"[' 4292819  (Analyzed', ' 2977317)']","[' 10003    (Average', ' 297.64 Last', ' 226887)']",[' 6089.8  '],"[' 2289     (Average Length', ' 1115.24 Splits', ' 0)']","[' 2977317  (Deleted', ' 2892328)']","[' 468      (Ratio', '   0.02%)']","[' 67315    (Ratio', '   2.26%)']","[' 2977317  (Average Length', '   22.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2977317  (Average', ' 141.52 Max', ' 6427 Sum', ' 421353104)']","[' 2976821  (Average', ' 141.36 Max', ' 5444 Sum', ' 420865536 Ratio', '  99.88%)']","[' 496      (Average', ' 983.00 Max', ' 983 Sum', ' 487568 Ratio', '   0.12%)']", ,[' 94901   '],[' 9878    '],[' 96318   '],[' 58624   '],"[' 175868   (Atom=Atom', ' 49494 Body=Body', ' 28953 Other', ' 97421)']",[' Yes'],"[' 12045    (Eliminated', '    0 Frozen', ' 12045)']","[' 7520     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.69723'],[' 0'], ,[' 414.191'],[' 0'],[' 26.5049'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.86796e+09'],[' 1.69241e+09'],[' 0'],[' 2.29194e+10'],[' 0'],[' 0'],[' 1793 '],[' 3266 '],[' 2 '],[' 0 ']
Solving...,TA58, ,[' 1'],[' 5229+'],[' 2617'],"[' 1004.496s (Solving', ' 985.33s 1st Model', ' 736.63s Unsat', ' 0.00s)']",[' 1000.344s'], ,[' 445436017'],"[' 3980562  (Analyzed', ' 2908356)']","[' 9514     (Average', ' 305.69 Last', ' 148527)']",[' 6142.7  '],"[' 2617     (Average Length', ' 1279.51 Splits', ' 0)']","[' 2908356  (Deleted', ' 2826944)']","[' 401      (Ratio', '   0.01%)']","[' 65299    (Ratio', '   2.25%)']","[' 2908356  (Average Length', '   22.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2908356  (Average', ' 148.46 Max', ' 6667 Sum', ' 431785106)']","[' 2907896  (Average', ' 148.24 Max', ' 5285 Sum', ' 431142486 Ratio', '  99.85%)']","[' 460      (Average', ' 1397.00 Max', ' 1397 Sum', ' 642620 Ratio', '   0.15%)']", ,[' 95103   '],[' 9836    '],[' 96819   '],[' 58784   '],"[' 176348   (Atom=Atom', ' 49696 Body=Body', ' 28911 Other', ' 97741)']",[' Yes'],"[' 12302    (Eliminated', '    0 Frozen', ' 12302)']","[' 6781     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.00927'],[' 0'], ,[' 394.521'],[' 0'],[' 27.6146'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.87067e+09'],[' 1.69344e+09'],[' 0'],[' 1.99069e+10'],[' 0'],[' 0'],[' 1683 '],[' 3221 '],[' 2 '],[' 0 ']
Solving...,TA59, ,[' 1'],[' 4755+'],[' 2380'],"[' 1004.057s (Solving', ' 986.66s 1st Model', ' 946.05s Unsat', ' 0.00s)']",[' 1000.250s'], ,[' 447331532'],"[' 4065950  (Analyzed', ' 3071517)']","[' 10083    (Average', ' 304.62 Last', ' 206227)']",[' 6027.5  '],"[' 2380     (Average Length', ' 1170.20 Splits', ' 0)']","[' 3071517  (Deleted', ' 2991673)']","[' 400      (Ratio', '   0.01%)']","[' 67419    (Ratio', '   2.19%)']","[' 3071517  (Average Length', '   21.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3071517  (Average', ' 141.57 Max', ' 6463 Sum', ' 434830299)']","[' 3071021  (Average', ' 141.39 Max', ' 5441 Sum', ' 434272299 Ratio', '  99.87%)']","[' 496      (Average', ' 1125.00 Max', ' 1125 Sum', ' 558000 Ratio', '   0.13%)']", ,[' 94746   '],[' 9796    '],[' 96285   '],[' 58387   '],"[' 175157   (Atom=Atom', ' 49339 Body=Body', ' 28871 Other', ' 96947)']",[' Yes'],"[' 12085    (Eliminated', '    0 Frozen', ' 12085)']","[' 7037     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.66327'],[' 0'], ,[' 405.458'],[' 0'],[' 27.3178'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.8962e+09'],[' 1.71215e+09'],[' 0'],[' 2.13466e+10'],[' 0'],[' 0'],[' 1482 '],[' 3062 '],[' 2 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 5475+'],[' 2740'],"[' 1004.727s (Solving', ' 985.39s 1st Model', ' 938.11s Unsat', ' 0.00s)']",[' 1001.359s'], ,[' 436345092'],"[' 4005453  (Analyzed', ' 2995970)']","[' 10195    (Average', ' 293.87 Last', ' 200946)']",[' 6176.3  '],"[' 2740     (Average Length', ' 1335.87 Splits', ' 0)']","[' 2995970  (Deleted', ' 2919440)']","[' 397      (Ratio', '   0.01%)']","[' 63589    (Ratio', '   2.12%)']","[' 2995970  (Average Length', '   21.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2995970  (Average', ' 140.95 Max', ' 7002 Sum', ' 422283668)']","[' 2995487  (Average', ' 140.71 Max', ' 5536 Sum', ' 421575590 Ratio', '  99.83%)']","[' 483      (Average', ' 1466.00 Max', ' 1466 Sum', ' 708078 Ratio', '   0.17%)']", ,[' 95196   '],[' 9826    '],[' 97006   '],[' 58867   '],"[' 176597   (Atom=Atom', ' 49789 Body=Body', ' 28901 Other', ' 97907)']",[' Yes'],"[' 12386    (Eliminated', '    0 Frozen', ' 12386)']","[' 6808     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.98871'],[' 0'], ,[' 412.222'],[' 0'],[' 26.4789'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.82604e+09'],[' 1.64224e+09'],[' 0'],[' 2.2807e+10'],[' 0'],[' 0'],[' 1662 '],[' 3117 '],[' 2 '],[' 0 ']
