Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 2777+'],[' 1393'],"[' 1001.696s (Solving', ' 993.57s 1st Model', ' 98.73s Unsat', ' 0.00s)']",[' 996.266s'], ,[' 123238567'],"[' 18296032 (Analyzed', ' 18146128)']","[' 32038    (Average', ' 566.39 Last', ' 768821)']",[' 2403.6  '],"[' 1393     (Average Length', ' 657.73 Splits', ' 0)']","[' 18146128 (Deleted', ' 17947530)']","[' 191      (Ratio', '   0.00%)']","[' 17138    (Ratio', '   0.09%)']","[' 18146128 (Average Length', '   13.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 18146128 (Average', '  6.63 Max', ' 2476 Sum', ' 120311082)']","[' 18145528 (Average', '  6.61 Max', ' 2476 Sum', ' 119937286 Ratio', '  99.69%)']","[' 600      (Average', ' 622.99 Max', ' 927 Sum', ' 373796 Ratio', '   0.31%)']", ,[' 81285   '],[' 5145    '],[' 81794   '],[' 45843   '],"[' 137525   (Atom=Atom', ' 41446 Body=Body', ' 24220 Other', ' 71859)']",[' Yes'],"[' 6404     (Eliminated', '    0 Frozen', ' 6404)']","[' 2706     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.95954'],[' 0'], ,[' 769.544'],[' 0'],[' 15.6529'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.0819e+08'],[' 3.03747e+08'],[' 0'],[' 7.59445e+10'],[' 0'],[' 0'],[' 830 '],[' 1562 '],[' 2345 '],[' 3017 '],[' 4 '],[' 0 ']
Solving...,TA52, ,[' 1'],[' 2759+'],[' 1384'],"[' 1002.338s (Solving', ' 993.25s 1st Model', ' 30.80s Unsat', ' 0.00s)']",[' 998.297s'], ,[' 90214898'],"[' 19738922 (Analyzed', ' 19574461)']","[' 37032    (Average', ' 528.58 Last', ' 61605)']",[' 2433.5  '],"[' 1384     (Average Length', ' 659.47 Splits', ' 0)']","[' 19574461 (Deleted', ' 19318166)']","[' 148      (Ratio', '   0.00%)']","[' 15878    (Ratio', '   0.08%)']","[' 19574461 (Average Length', '   12.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 19574461 (Average', '  4.46 Max', ' 2396 Sum', ' 87212439)']","[' 19573915 (Average', '  4.44 Max', ' 2396 Sum', ' 86897238 Ratio', '  99.64%)']","[' 546      (Average', ' 577.29 Max', ' 904 Sum', ' 315201 Ratio', '   0.36%)']", ,[' 81251   '],[' 5164    '],[' 81773   '],[' 45635   '],"[' 136901   (Atom=Atom', ' 41219 Body=Body', ' 24239 Other', ' 71443)']",[' Yes'],"[' 6436     (Eliminated', '    0 Frozen', ' 6436)']","[' 2755     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.12714'],[' 0'], ,[' 796.397'],[' 0'],[' 14.569'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.67495e+08'],[' 1.92536e+08'],[' 0'],[' 7.5923e+10'],[' 0'],[' 0'],[' 892 '],[' 1677 '],[' 2498 '],[' 3150 '],[' 4 '],[' 0 ']
Solving...,TA53, , ,[' 2589'],[' 1299'],"[' 524.141s (Solving', ' 516.45s 1st Model', ' 18.46s Unsat', ' 6.17s)']",[' 522.156s'], ,[' 60602759'],"[' 16572089 (Analyzed', ' 16333146)']","[' 30012    (Average', ' 544.22 Last', ' 147578)']",[' 2873.1  '],"[' 1299     (Average Length', ' 615.86 Splits', ' 0)']","[' 16333146 (Deleted', ' 16075498)']","[' 64       (Ratio', '   0.00%)']","[' 8210     (Ratio', '   0.05%)']","[' 16333146 (Average Length', '   11.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 16333146 (Average', '  3.50 Max', ' 3257 Sum', ' 57120706)']","[' 16332751 (Average', '  3.49 Max', ' 3257 Sum', ' 56932629 Ratio', '  99.67%)']","[' 395      (Average', ' 476.14 Max', ' 884 Sum', ' 188077 Ratio', '   0.33%)']", ,[' 82175   '],[' 5229    '],[' 82618   '],[' 47019   '],"[' 141053   (Atom=Atom', ' 42538 Body=Body', ' 24304 Other', ' 74211)']",[' Yes'],"[' 6422     (Eliminated', '    0 Frozen', ' 6422)']","[' 1382     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.86388'],[' 0'], ,[' 368.609'],[' 0'],[' 8.45631'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.72875e+08'],[' 1.20778e+08'],[' 0'],[' 3.12492e+10'],[' 0'],[' 0'],[' 873 '],[' 1558 '],[' 2284 '],[' 3046 '],[' 2 '],[' 2 ']
Solving...,TA54, ,[' 1'],[' 2757+'],[' 1383'],"[' 1001.877s (Solving', ' 992.78s 1st Model', ' 208.38s Unsat', ' 0.00s)']",[' 997.547s'], ,[' 107858315'],"[' 19845830 (Analyzed', ' 19675587)']","[' 37051    (Average', ' 531.04 Last', ' 376746)']",[' 2443.0  '],"[' 1383     (Average Length', ' 645.09 Splits', ' 0)']","[' 19675587 (Deleted', ' 19431308)']","[' 170      (Ratio', '   0.00%)']","[' 18707    (Ratio', '   0.10%)']","[' 19675587 (Average Length', '   13.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 19675587 (Average', '  5.33 Max', ' 2350 Sum', ' 104773210)']","[' 19675001 (Average', '  5.31 Max', ' 2350 Sum', ' 104454535 Ratio', '  99.70%)']","[' 586      (Average', ' 543.81 Max', ' 863 Sum', ' 318675 Ratio', '   0.30%)']", ,[' 81866   '],[' 5196    '],[' 82356   '],[' 46274   '],"[' 138818   (Atom=Atom', ' 41826 Body=Body', ' 24271 Other', ' 72721)']",[' Yes'],"[' 6436     (Eliminated', '    0 Frozen', ' 6436)']","[' 2958     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.15013'],[' 0'], ,[' 777.84'],[' 0'],[' 15.6802'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.29302e+08'],[' 2.43368e+08'],[' 0'],[' 7.30896e+10'],[' 0'],[' 0'],[' 948 '],[' 1639 '],[' 2260 '],[' 2958 '],[' 4 '],[' 0 ']
Solving...,TA55, , ,[' 2697'],[' 1353'],"[' 769.446s (Solving', ' 760.86s 1st Model', ' 25.91s Unsat', ' 1.15s)']",[' 766.156s'], ,[' 103041795'],"[' 18386706 (Analyzed', ' 18144782)']","[' 31883    (Average', ' 569.11 Last', ' 36176)']",[' 2614.4  '],"[' 1353     (Average Length', ' 638.90 Splits', ' 0)']","[' 18144782 (Deleted', ' 17957664)']","[' 136      (Ratio', '   0.00%)']","[' 13486    (Ratio', '   0.07%)']","[' 18144782 (Average Length', '   15.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 18144782 (Average', '  5.50 Max', ' 2606 Sum', ' 99735207)']","[' 18144185 (Average', '  5.48 Max', ' 2606 Sum', ' 99398432 Ratio', '  99.66%)']","[' 597      (Average', ' 564.11 Max', ' 875 Sum', ' 336775 Ratio', '   0.34%)']", ,[' 81676   '],[' 5195    '],[' 82173   '],[' 46333   '],"[' 138995   (Atom=Atom', ' 41886 Body=Body', ' 24270 Other', ' 72839)']",[' Yes'],"[' 6442     (Eliminated', '    0 Frozen', ' 6442)']","[' 2543     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.94447'],[' 0'], ,[' 563.12'],[' 0'],[' 12.6504'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.1749e+08'],[' 2.32913e+08'],[' 0'],[' 4.70705e+10'],[' 0'],[' 0'],[' 956 '],[' 1715 '],[' 2444 '],[' 3189 '],[' 3 '],[' 1 ']
Solving...,TA56, ,[' 1'],[' 2527+'],[' 1268'],"[' 758.239s (Solving', ' 750.49s 1st Model', ' 45.75s Unsat', ' 0.00s)']",[' 753.359s'], ,[' 94231854'],"[' 17520678 (Analyzed', ' 17317205)']","[' 30513    (Average', ' 567.54 Last', ' 126846)']",[' 2770.6  '],"[' 1267     (Average Length', ' 603.65 Splits', ' 0)']","[' 17317205 (Deleted', ' 17128641)']","[' 72       (Ratio', '   0.00%)']","[' 12131    (Ratio', '   0.07%)']","[' 17317205 (Average Length', '   14.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 17317205 (Average', '  5.24 Max', ' 3131 Sum', ' 90690183)']","[' 17316814 (Average', '  5.23 Max', ' 3131 Sum', ' 90562039 Ratio', '  99.86%)']","[' 391      (Average', ' 327.73 Max', ' 2078 Sum', ' 128144 Ratio', '   0.14%)']", ,[' 81373   '],[' 5164    '],[' 81790   '],[' 45941   '],"[' 137819   (Atom=Atom', ' 41525 Body=Body', ' 24239 Other', ' 72055)']",[' Yes'],"[' 6331     (Eliminated', '    0 Frozen', ' 6331)']","[' 1540     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.90271'],[' 0'], ,[' 573.525'],[' 0'],[' 12.2548'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.70982e+08'],[' 1.95962e+08'],[' 0'],[' 5.11941e+10'],[' 0'],[' 0'],[' 1029 '],[' 1705 '],[' 2477 '],[' 3216 '],[' 4 '],[' 0 ']
Solving...,TA57, , ,[' 2665'],[' 1337'],"[' 606.341s (Solving', ' 597.22s 1st Model', ' 58.85s Unsat', ' 76.47s)']",[' 602.578s'], ,[' 79755445'],"[' 13423211 (Analyzed', ' 13233986)']","[' 23546    (Average', ' 562.05 Last', ' 103220)']",[' 2681.2  '],"[' 1337     (Average Length', ' 630.54 Splits', ' 0)']","[' 13233986 (Deleted', ' 13090161)']","[' 137      (Ratio', '   0.00%)']","[' 13926    (Ratio', '   0.11%)']","[' 13233986 (Average Length', '   14.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13233986 (Average', '  5.78 Max', ' 2729 Sum', ' 76485113)']","[' 13233580 (Average', '  5.76 Max', ' 2729 Sum', ' 76249894 Ratio', '  99.69%)']","[' 406      (Average', ' 579.36 Max', ' 1197 Sum', ' 235219 Ratio', '   0.31%)']", ,[' 81984   '],[' 5215    '],[' 82438   '],[' 46929   '],"[' 140783   (Atom=Atom', ' 42462 Body=Body', ' 24290 Other', ' 74031)']",[' Yes'],"[' 6419     (Eliminated', '    0 Frozen', ' 6419)']","[' 2223     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.09823'],[' 0'], ,[' 429.73'],[' 0'],[' 11.015'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.4676e+08'],[' 1.83899e+08'],[' 0'],[' 3.55679e+10'],[' 0'],[' 0'],[' 1081 '],[' 1779 '],[' 2552 '],[' 3254 '],[' 2 '],[' 2 ']
Solving...,TA58, , ,[' 2403'],[' 1206'],"[' 761.427s (Solving', ' 753.76s 1st Model', ' 13.01s Unsat', ' 0.00s)']",[' 758.625s'], ,[' 83437543'],"[' 17339904 (Analyzed', ' 17196009)']","[' 30648    (Average', ' 561.08 Last', ' 14371)']",[' 2464.6  '],"[' 1206     (Average Length', ' 573.78 Splits', ' 0)']","[' 17196009 (Deleted', ' 16997671)']","[' 116      (Ratio', '   0.00%)']","[' 12111    (Ratio', '   0.07%)']","[' 17196009 (Average Length', '   13.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 17196009 (Average', '  4.69 Max', ' 2690 Sum', ' 80643871)']","[' 17195483 (Average', '  4.67 Max', ' 2690 Sum', ' 80340507 Ratio', '  99.62%)']","[' 526      (Average', ' 576.74 Max', ' 825 Sum', ' 303364 Ratio', '   0.38%)']", ,[' 81609   '],[' 5174    '],[' 81981   '],[' 46339   '],"[' 139013   (Atom=Atom', ' 41913 Body=Body', ' 24249 Other', ' 72851)']",[' Yes'],"[' 6296     (Eliminated', '    0 Frozen', ' 6296)']","[' 2466     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.86599'],[' 0'], ,[' 563.235'],[' 0'],[' 12.2908'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.54817e+08'],[' 1.84193e+08'],[' 0'],[' 4.55906e+10'],[' 0'],[' 0'],[' 882 '],[' 1651 '],[' 2549 '],[' 3357 '],[' 3 '],[' 1 ']
Solving...,TA59, ,[' 1'],[' 2599+'],[' 1304'],"[' 1002.349s (Solving', ' 993.22s 1st Model', ' 46.25s Unsat', ' 0.00s)']",[' 996.719s'], ,[' 98763890'],"[' 18707376 (Analyzed', ' 18513414)']","[' 33781    (Average', ' 548.04 Last', ' 90251)']",[' 2452.5  '],"[' 1304     (Average Length', ' 618.09 Splits', ' 0)']","[' 18513414 (Deleted', ' 18277207)']","[' 135      (Ratio', '   0.00%)']","[' 15547    (Ratio', '   0.08%)']","[' 18513414 (Average Length', '   12.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 18513414 (Average', '  5.17 Max', ' 2407 Sum', ' 95796031)']","[' 18512873 (Average', '  5.16 Max', ' 2407 Sum', ' 95495753 Ratio', '  99.69%)']","[' 541      (Average', ' 555.04 Max', ' 906 Sum', ' 300278 Ratio', '   0.31%)']", ,[' 81490   '],[' 5163    '],[' 81941   '],[' 46182   '],"[' 138542   (Atom=Atom', ' 41767 Body=Body', ' 24238 Other', ' 72537)']",[' Yes'],"[' 6364     (Eliminated', '    0 Frozen', ' 6364)']","[' 2819     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.08832'],[' 0'], ,[' 766.96'],[' 0'],[' 15.1606'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.08538e+08'],[' 2.26803e+08'],[' 0'],[' 6.64865e+10'],[' 0'],[' 0'],[' 782 '],[' 1459 '],[' 2213 '],[' 3048 '],[' 4 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 2701+'],[' 1355'],"[' 1001.790s (Solving', ' 993.32s 1st Model', ' 52.49s Unsat', ' 0.00s)']",[' 996.125s'], ,[' 123962621'],"[' 16643988 (Analyzed', ' 16516874)']","[' 31824    (Average', ' 519.01 Last', ' 164671)']",[' 2323.9  '],"[' 1355     (Average Length', ' 639.46 Splits', ' 0)']","[' 16516874 (Deleted', ' 16308596)']","[' 210      (Ratio', '   0.00%)']","[' 18351    (Ratio', '   0.11%)']","[' 16516874 (Average Length', '   12.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 16516874 (Average', '  7.34 Max', ' 2243 Sum', ' 121187534)']","[' 16516299 (Average', '  7.32 Max', ' 2243 Sum', ' 120837710 Ratio', '  99.71%)']","[' 575      (Average', ' 608.39 Max', ' 907 Sum', ' 349824 Ratio', '   0.29%)']", ,[' 81374   '],[' 5172    '],[' 81865   '],[' 45958   '],"[' 137870   (Atom=Atom', ' 41534 Body=Body', ' 24247 Other', ' 72089)']",[' Yes'],"[' 6413     (Eliminated', '    0 Frozen', ' 6413)']","[' 3200     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.06316'],[' 0'], ,[' 747.415'],[' 0'],[' 15.9108'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.1562e+08'],[' 3.10811e+08'],[' 0'],[' 6.55172e+10'],[' 0'],[' 0'],[' 774 '],[' 1512 '],[' 2233 '],[' 2923 '],[' 4 '],[' 0 ']
