Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 4783+'],[' 2394'],"[' 1004.665s (Solving', ' 986.80s 1st Model', ' 612.67s Unsat', ' 0.00s)']",[' 1000.859s'], ,[' 450288280'],"[' 3090015  (Analyzed', ' 2287761)']","[' 7251     (Average', ' 315.51 Last', ' 156827)']",[' 7031.6  '],"[' 2394     (Average Length', ' 1166.56 Splits', ' 0)']","[' 2287761  (Deleted', ' 2198146)']","[' 535      (Ratio', '   0.02%)']","[' 75904    (Ratio', '   3.32%)']","[' 2287761  (Average Length', '   24.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2287761  (Average', ' 190.40 Max', ' 7923 Sum', ' 435589252)']","[' 2287271  (Average', ' 190.14 Max', ' 7923 Sum', ' 434990969 Ratio', '  99.86%)']","[' 490      (Average', ' 1220.99 Max', ' 2249 Sum', ' 598283 Ratio', '   0.14%)']", ,[' 92048   '],[' 11886   '],[' 93559   '],[' 57476   '],"[' 172424   (Atom=Atom', ' 46338 Body=Body', ' 30961 Other', ' 95125)']",[' Yes'],"[' 14147    (Eliminated', '    0 Frozen', ' 14147)']","[' 7438     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.62088'],[' 0'], ,[' 367.347'],[' 0'],[' 29.5751'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.82936e+09'],[' 1.67747e+09'],[' 0'],[' 1.40901e+10'],[' 0'],[' 0'],[' 1687 '],[' 3331 '],[' 2 '],[' 0 ']
Solving...,TA52, ,[' 1'],[' 4495+'],[' 2250'],"[' 1004.413s (Solving', ' 986.27s 1st Model', ' 365.83s Unsat', ' 0.00s)']",[' 997.156s'], ,[' 417388006'],"[' 3984972  (Analyzed', ' 3516050)']","[' 8034     (Average', ' 437.65 Last', ' 150791)']",[' 7421.7  '],"[' 2250     (Average Length', ' 1102.56 Splits', ' 0)']","[' 3516050  (Deleted', ' 3425193)']","[' 603      (Ratio', '   0.02%)']","[' 69529    (Ratio', '   1.98%)']","[' 3516050  (Average Length', '   27.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3516050  (Average', ' 114.55 Max', ' 8249 Sum', ' 402771560)']","[' 3515596  (Average', ' 114.43 Max', ' 7975 Sum', ' 402326553 Ratio', '  99.89%)']","[' 454      (Average', ' 980.19 Max', ' 2156 Sum', ' 445007 Ratio', '   0.11%)']", ,[' 92020   '],[' 11940   '],[' 93425   '],[' 57502   '],"[' 172502   (Atom=Atom', ' 46310 Body=Body', ' 31015 Other', ' 95177)']",[' Yes'],"[' 14095    (Eliminated', '    0 Frozen', ' 14095)']","[' 6710     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.66422'],[' 0'], ,[' 395.069'],[' 0'],[' 29.2686'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.43468e+09'],[' 1.29051e+09'],[' 0'],[' 1.41697e+10'],[' 0'],[' 0'],[' 1867 '],[' 3512 '],[' 2 '],[' 0 ']
Solving...,TA53, ,[' 1'],[' 5163+'],[' 2584'],"[' 1005.268s (Solving', ' 982.26s 1st Model', ' 761.39s Unsat', ' 0.00s)']",[' 996.672s'], ,[' 429881055'],"[' 2619824  (Analyzed', ' 2165716)']","[' 7580     (Average', ' 285.71 Last', ' 197735)']",[' 7242.4  '],"[' 2584     (Average Length', ' 1271.92 Splits', ' 0)']","[' 2165716  (Deleted', ' 2086192)']","[' 580      (Ratio', '   0.03%)']","[' 67448    (Ratio', '   3.11%)']","[' 2165716  (Average Length', '   22.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2165716  (Average', ' 191.30 Max', ' 9443 Sum', ' 414290890)']","[' 2165213  (Average', ' 191.00 Max', ' 8680 Sum', ' 413647598 Ratio', '  99.84%)']","[' 503      (Average', ' 1278.91 Max', ' 2456 Sum', ' 643292 Ratio', '   0.16%)']", ,[' 91877   '],[' 11707   '],[' 93587   '],[' 57126   '],"[' 171374   (Atom=Atom', ' 46167 Body=Body', ' 30782 Other', ' 94425)']",[' Yes'],"[' 14167    (Eliminated', '    0 Frozen', ' 14167)']","[' 6522     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.60751'],[' 0'], ,[' 361.021'],[' 0'],[' 30.1534'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.63592e+09'],[' 1.48884e+09'],[' 0'],[' 1.21625e+10'],[' 0'],[' 0'],[' 1498 '],[' 3271 '],[' 2 '],[' 0 ']
Solving...,TA54, ,[' 1'],[' 5283+'],[' 2644'],"[' 1005.925s (Solving', ' 983.25s 1st Model', ' 773.03s Unsat', ' 0.00s)']",[' 1000.969s'], ,[' 427455552'],"[' 2514490  (Analyzed', ' 2053700)']","[' 7107     (Average', ' 288.97 Last', ' 209401)']",[' 7352.4  '],"[' 2644     (Average Length', ' 1299.36 Splits', ' 0)']","[' 2053700  (Deleted', ' 1969152)']","[' 579      (Ratio', '   0.03%)']","[' 73126    (Ratio', '   3.56%)']","[' 2053700  (Average Length', '   25.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2053700  (Average', ' 200.26 Max', ' 9248 Sum', ' 411274814)']","[' 2053205  (Average', ' 199.96 Max', ' 8800 Sum', ' 410650572 Ratio', '  99.85%)']","[' 495      (Average', ' 1261.09 Max', ' 8822 Sum', ' 624242 Ratio', '   0.15%)']", ,[' 92204   '],[' 11842   '],[' 93991   '],[' 57588   '],"[' 172760   (Atom=Atom', ' 46494 Body=Body', ' 30917 Other', ' 95349)']",[' Yes'],"[' 14379    (Eliminated', '    0 Frozen', ' 14379)']","[' 7363     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.32036'],[' 0'], ,[' 361.441'],[' 0'],[' 29.4957'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.62559e+09'],[' 1.48637e+09'],[' 0'],[' 1.2533e+10'],[' 0'],[' 0'],[' 1604 '],[' 3378 '],[' 2 '],[' 0 ']
Solving...,TA55, ,[' 1'],[' 5081+'],[' 2543'],"[' 1005.173s (Solving', ' 984.79s 1st Model', ' 515.51s Unsat', ' 0.00s)']",[' 1000.016s'], ,[' 426079032'],"[' 2894690  (Analyzed', ' 2477144)']","[' 7190     (Average', ' 344.53 Last', ' 187745)']",[' 7401.8  '],"[' 2543     (Average Length', ' 1246.62 Splits', ' 0)']","[' 2477144  (Deleted', ' 2390397)']","[' 702      (Ratio', '   0.03%)']","[' 74564    (Ratio', '   3.01%)']","[' 2477144  (Average Length', '   25.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2477144  (Average', ' 165.61 Max', ' 8148 Sum', ' 410237084)']","[' 2476671  (Average', ' 165.38 Max', ' 8059 Sum', ' 409680146 Ratio', '  99.86%)']","[' 473      (Average', ' 1177.46 Max', ' 2366 Sum', ' 556938 Ratio', '   0.14%)']", ,[' 92148   '],[' 11873   '],[' 93820   '],[' 57563   '],"[' 172685   (Atom=Atom', ' 46438 Body=Body', ' 30948 Other', ' 95299)']",[' Yes'],"[' 14295    (Eliminated', '    0 Frozen', ' 14295)']","[' 7646     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.05261'],[' 0'], ,[' 367.42'],[' 0'],[' 29.0706'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.63281e+09'],[' 1.4863e+09'],[' 0'],[' 1.31338e+10'],[' 0'],[' 0'],[' 1762 '],[' 3385 '],[' 2 '],[' 0 ']
Solving...,TA56, ,[' 1'],[' 4859+'],[' 2432'],"[' 1005.251s (Solving', ' 985.62s 1st Model', ' 375.49s Unsat', ' 0.00s)']",[' 1002.016s'], ,[' 441228771'],"[' 4616398  (Analyzed', ' 4124030)']","[' 9479     (Average', ' 435.07 Last', ' 172337)']",[' 7304.6  '],"[' 2432     (Average Length', ' 1198.54 Splits', ' 0)']","[' 4124030  (Deleted', ' 4028367)']","[' 764      (Ratio', '   0.02%)']","[' 70752    (Ratio', '   1.72%)']","[' 4124030  (Average Length', '   25.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4124030  (Average', ' 103.29 Max', ' 9007 Sum', ' 425977360)']","[' 4123549  (Average', ' 103.16 Max', ' 9007 Sum', ' 425419614 Ratio', '  99.87%)']","[' 481      (Average', ' 1159.56 Max', ' 8481 Sum', ' 557746 Ratio', '   0.13%)']", ,[' 91823   '],[' 11783   '],[' 93390   '],[' 57148   '],"[' 171440   (Atom=Atom', ' 46113 Body=Body', ' 30858 Other', ' 94469)']",[' Yes'],"[' 14100    (Eliminated', '    0 Frozen', ' 14100)']","[' 6368     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.85512'],[' 0'], ,[' 398.409'],[' 0'],[' 30.0826'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.54581e+09'],[' 1.39639e+09'],[' 0'],[' 1.53587e+10'],[' 0'],[' 0'],[' 1903 '],[' 3430 '],[' 2 '],[' 0 ']
Solving...,TA57, ,[' 1'],[' 5029+'],[' 2517'],"[' 1005.072s (Solving', ' 981.56s 1st Model', ' 213.38s Unsat', ' 0.00s)']",[' 997.172s'], ,[' 416556565'],"[' 3731412  (Analyzed', ' 2712029)']","[' 7405     (Average', ' 366.24 Last', ' 86087)']",[' 7571.3  '],"[' 2517     (Average Length', ' 1232.82 Splits', ' 0)']","[' 2712029  (Deleted', ' 2623665)']","[' 673      (Ratio', '   0.02%)']","[' 71508    (Ratio', '   2.64%)']","[' 2712029  (Average Length', '   26.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2712029  (Average', ' 147.33 Max', ' 7720 Sum', ' 399571613)']","[' 2711574  (Average', ' 147.17 Max', ' 7500 Sum', ' 399119837 Ratio', '  99.89%)']","[' 455      (Average', ' 992.91 Max', ' 2421 Sum', ' 451776 Ratio', '   0.11%)']", ,[' 92063   '],[' 11842   '],[' 93733   '],[' 57447   '],"[' 172337   (Atom=Atom', ' 46353 Body=Body', ' 30917 Other', ' 95067)']",[' Yes'],"[' 14262    (Eliminated', '    0 Frozen', ' 14262)']","[' 6706     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.46365'],[' 0'], ,[' 382.729'],[' 0'],[' 29.6716'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.50471e+09'],[' 1.37331e+09'],[' 0'],[' 1.36918e+10'],[' 0'],[' 0'],[' 1981 '],[' 3678 '],[' 2 '],[' 0 ']
Solving...,TA58, ,[' 1'],[' 5723+'],[' 2864'],"[' 1005.871s (Solving', ' 982.04s 1st Model', ' 439.16s Unsat', ' 0.00s)']",[' 999.672s'], ,[' 451606651'],"[' 3604093  (Analyzed', ' 2665725)']","[' 7338     (Average', ' 363.28 Last', ' 211914)']",[' 7725.1  '],"[' 2864     (Average Length', ' 1399.55 Splits', ' 0)']","[' 2665725  (Deleted', ' 2576705)']","[' 664      (Ratio', '   0.02%)']","[' 74624    (Ratio', '   2.80%)']","[' 2665725  (Average Length', '   26.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2665725  (Average', ' 162.27 Max', ' 8775 Sum', ' 432563119)']","[' 2665269  (Average', ' 162.05 Max', ' 8775 Sum', ' 431991426 Ratio', '  99.87%)']","[' 456      (Average', ' 1253.71 Max', ' 2695 Sum', ' 571693 Ratio', '   0.13%)']", ,[' 92562   '],[' 11906   '],[' 94506   '],[' 58010   '],"[' 174026   (Atom=Atom', ' 46852 Body=Body', ' 30981 Other', ' 96193)']",[' Yes'],"[' 14600    (Eliminated', '    0 Frozen', ' 14600)']","[' 7559     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.53965'],[' 0'], ,[' 366.481'],[' 0'],[' 29.7724'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.72072e+09'],[' 1.57367e+09'],[' 0'],[' 1.34074e+10'],[' 0'],[' 0'],[' 1830 '],[' 3632 '],[' 2 '],[' 0 ']
Solving...,TA59, ,[' 1'],[' 4793+'],[' 2399'],"[' 996.978s (Solving', ' 969.28s 1st Model', ' 578.62s Unsat', ' 0.01s)']",[' 983.688s'], ,[' 427391440'],"[' 3265147  (Analyzed', ' 2481801)']","[' 7158     (Average', ' 346.72 Last', ' 149211)']",[' 7229.9  '],"[' 2399     (Average Length', ' 1176.76 Splits', ' 0)']","[' 2481801  (Deleted', ' 2390035)']","[' 663      (Ratio', '   0.03%)']","[' 74319    (Ratio', '   2.99%)']","[' 2481801  (Average Length', '   25.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2481801  (Average', ' 166.11 Max', ' 7744 Sum', ' 412239572)']","[' 2481306  (Average', ' 165.89 Max', ' 7542 Sum', ' 411695117 Ratio', '  99.87%)']","[' 495      (Average', ' 1099.91 Max', ' 2236 Sum', ' 544455 Ratio', '   0.13%)']", ,[' 91855   '],[' 11812   '],[' 93373   '],[' 57209   '],"[' 171623   (Atom=Atom', ' 46145 Body=Body', ' 30887 Other', ' 94591)']",[' Yes'],"[' 14080    (Eliminated', '    0 Frozen', ' 14080)']","[' 7690     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.2273'],[' 0'], ,[' 358.668'],[' 0'],[' 29.4839'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.64325e+09'],[' 1.50182e+09'],[' 0'],[' 1.2509e+10'],[' 0'],[' 0'],[' 1642 '],[' 3338 '],[' 2 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 5193+'],[' 2599'],"[' 996.773s (Solving', ' 968.26s 1st Model', ' 793.60s Unsat', ' 0.00s)']",[' 983.500s'], ,[' 432817016'],"[' 2559178  (Analyzed', ' 2174760)']","[' 7088     (Average', ' 306.82 Last', ' 723915)']",[' 7238.8  '],"[' 2599     (Average Length', ' 1271.55 Splits', ' 0)']","[' 2174760  (Deleted', ' 2091753)']","[' 679      (Ratio', '   0.03%)']","[' 70524    (Ratio', '   3.24%)']","[' 2174760  (Average Length', '   23.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2174760  (Average', ' 191.84 Max', ' 9343 Sum', ' 417208019)']","[' 2174251  (Average', ' 191.55 Max', ' 8326 Sum', ' 416576951 Ratio', '  99.85%)']","[' 509      (Average', ' 1239.82 Max', ' 2401 Sum', ' 631068 Ratio', '   0.15%)']", ,[' 92018   '],[' 11791   '],[' 93721   '],[' 57351   '],"[' 172049   (Atom=Atom', ' 46308 Body=Body', ' 30866 Other', ' 94875)']",[' Yes'],"[' 14244    (Eliminated', '    0 Frozen', ' 14244)']","[' 7210     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.593'],[' 0'], ,[' 349.215'],[' 0'],[' 29.9531'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.70002e+09'],[' 1.55299e+09'],[' 0'],[' 1.14769e+10'],[' 0'],[' 0'],[' 1618 '],[' 3160 '],[' 2 '],[' 0 ']
