Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, ,[' 1'],[' 6597+'],[' 3301'],"[' 1005.743s (Solving', ' 979.36s 1st Model', ' 845.19s Unsat', ' 0.00s)']",[' 1002.844s'], ,[' 542279124'],"[' 2785662  (Analyzed', ' 2369537)']","[' 8870     (Average', ' 267.14 Last', ' 189277)']",[' 8855.8  '],"[' 3301     (Average Length', ' 1614.86 Splits', ' 0)']","[' 2369537  (Deleted', ' 2290240)']","[' 610      (Ratio', '   0.03%)']","[' 63879    (Ratio', '   2.70%)']","[' 2369537  (Average Length', '   22.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2369537  (Average', ' 218.88 Max', ' 10739 Sum', ' 518638280)']","[' 2368930  (Average', ' 218.43 Max', ' 9144 Sum', ' 517576856 Ratio', '  99.80%)']","[' 607      (Average', ' 1748.64 Max', ' 3085 Sum', ' 1061424 Ratio', '   0.20%)']", ,[' 117937  '],[' 14372   '],[' 119496  '],[' 80350   '],"[' 241046   (Atom=Atom', ' 67533 Body=Body', ' 39265 Other', ' 134248)']",[' Yes'],"[' 16931    (Eliminated', '    0 Frozen', ' 16931)']","[' 6590     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.49336'],[' 0'], ,[' 385.72'],[' 0'],[' 32.9139'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.74092e+09'],[' 1.56233e+09'],[' 0'],[' 1.60736e+10'],[' 0'],[' 0'],[' 1831 '],[' 3522 '],[' 2 '],[' 0 ']
Solving...,TA62, ,[' 1'],[' 8201+'],[' 4103'],"[' 1007.550s (Solving', ' 973.43s 1st Model', ' 777.28s Unsat', ' 0.00s)']",[' 1005.328s'], ,[' 530004488'],"[' 2278200  (Analyzed', ' 1865625)']","[' 7854     (Average', ' 237.54 Last', ' 143218)']",[' 9372.5  '],"[' 4103     (Average Length', ' 1986.96 Splits', ' 0)']","[' 1865625  (Deleted', ' 1787564)']","[' 491      (Ratio', '   0.03%)']","[' 64805    (Ratio', '   3.47%)']","[' 1865625  (Average Length', '   23.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1865625  (Average', ' 268.11 Max', ' 10418 Sum', ' 500185359)']","[' 1865023  (Average', ' 267.44 Max', ' 9964 Sum', ' 498934856 Ratio', '  99.75%)']","[' 602      (Average', ' 2077.25 Max', ' 3721 Sum', ' 1250503 Ratio', '   0.25%)']", ,[' 119788  '],[' 14561   '],[' 121997  '],[' 81840   '],"[' 245516   (Atom=Atom', ' 68843 Body=Body', ' 39445 Other', ' 137228)']",[' Yes'],"[' 17770    (Eliminated', '    0 Frozen', ' 17770)']","[' 7448     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.08665'],[' 0'], ,[' 359.115'],[' 0'],[' 32.1388'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.7728e+09'],[' 1.61309e+09'],[' 0'],[' 1.26557e+10'],[' 0'],[' 0'],[' 1809 '],[' 3560 '],[' 2 '],[' 0 ']
Solving...,TA63, ,[' 1'],[' 6781+'],[' 3393'],"[' 1007.420s (Solving', ' 976.25s 1st Model', ' 768.40s Unsat', ' 0.00s)']",[' 1002.563s'], ,[' 460282530'],"[' 2281608  (Analyzed', ' 1788823)']","[' 6919     (Average', ' 258.54 Last', ' 261340)']",[' 8852.5  '],"[' 3393     (Average Length', ' 1657.45 Splits', ' 0)']","[' 1788823  (Deleted', ' 1719019)']","[' 533      (Ratio', '   0.03%)']","[' 58710    (Ratio', '   3.28%)']","[' 1788823  (Average Length', '   21.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1788823  (Average', ' 243.84 Max', ' 10267 Sum', ' 436183919)']","[' 1788232  (Average', ' 243.22 Max', ' 9684 Sum', ' 435080851 Ratio', '  99.75%)']","[' 591      (Average', ' 1866.44 Max', ' 3159 Sum', ' 1103068 Ratio', '   0.25%)']", ,[' 118194  '],[' 14331   '],[' 119752  '],[' 80124   '],"[' 240368   (Atom=Atom', ' 67393 Body=Body', ' 39179 Other', ' 133796)']",[' Yes'],"[' 16889    (Eliminated', '    0 Frozen', ' 16889)']","[' 6748     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.39582'],[' 0'], ,[' 378.806'],[' 0'],[' 31.8739'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.45371e+09'],[' 1.31167e+09'],[' 0'],[' 1.21937e+10'],[' 0'],[' 0'],[' 1676 '],[' 3278 '],[' 2 '],[' 0 ']
Solving...,TA64, ,[' 1'],[' 5967+'],[' 2986'],"[' 1006.205s (Solving', ' 975.55s 1st Model', ' 797.39s Unsat', ' 0.00s)']",[' 1001.828s'], ,[' 437190050'],"[' 2057878  (Analyzed', ' 1599885)']","[' 6474     (Average', ' 247.12 Last', ' 88407)']",[' 8981.2  '],"[' 2986     (Average Length', ' 1465.84 Splits', ' 0)']","[' 1599885  (Deleted', ' 1529724)']","[' 548      (Ratio', '   0.03%)']","[' 58628    (Ratio', '   3.66%)']","[' 1599885  (Average Length', '   22.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1599885  (Average', ' 259.31 Max', ' 10207 Sum', ' 414862305)']","[' 1599273  (Average', ' 258.76 Max', ' 10207 Sum', ' 413987454 Ratio', '  99.79%)']","[' 612      (Average', ' 1429.50 Max', ' 2821 Sum', ' 874851 Ratio', '   0.21%)']", ,[' 117913  '],[' 14422   '],[' 119203  '],[' 80208   '],"[' 240620   (Atom=Atom', ' 67346 Body=Body', ' 39310 Other', ' 133964)']",[' Yes'],"[' 16712    (Eliminated', '    0 Frozen', ' 16712)']","[' 6791     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.50674'],[' 0'], ,[' 376.32'],[' 0'],[' 32.5826'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.3334e+09'],[' 1.20523e+09'],[' 0'],[' 1.16577e+10'],[' 0'],[' 0'],[' 1768 '],[' 3307 '],[' 2 '],[' 0 ']
Solving...,TA65, ,[' 1'],[' 6293+'],[' 3149'],"[' 529.694s (Solving', ' 496.27s 1st Model', ' 398.25s Unsat', ' 0.00s)']",[' 525.453s'], ,[' 243827465'],"[' 1701739  (Analyzed', ' 710539)']","[' 4551     (Average', ' 156.13 Last', ' 91347)']",[' 11254.8 '],"[' 3149     (Average Length', ' 1529.46 Splits', ' 0)']","[' 710539   (Deleted', ' 676719)']","[' 162      (Ratio', '   0.02%)']","[' 28450    (Ratio', '   4.00%)']","[' 710539   (Average Length', '   22.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 710539   (Average', ' 298.51 Max', ' 11186 Sum', ' 212100251)']","[' 710537   (Average', ' 298.50 Max', ' 11186 Sum', ' 212094835 Ratio', ' 100.00%)']","[' 2        (Average', ' 2708.00 Max', ' 2713 Sum', '   5416 Ratio', '   0.00%)']", ,[' 116749  '],[' 14444   '],[' 117518  '],[' 78728   '],"[' 236180   (Atom=Atom', ' 66429 Body=Body', ' 38747 Other', ' 131004)']",[' Yes'],"[' 16213    (Eliminated', '    0 Frozen', ' 16213)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.29433'],[' 0'], ,[' 202.62'],[' 0'],[' 17.3209'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.35831e+08'],[' 5.77422e+08'],[' 0'],[' 7.54471e+09'],[' 0'],[' 0'],[' 4285 '],[' 4970 '],[' 2 '],[' 0 ']
Solving...,TA66, ,[' 1'],[' 7051+'],[' 3528'],"[' 1008.068s (Solving', ' 971.62s 1st Model', ' 871.95s Unsat', ' 0.00s)']",[' 1002.766s'], ,[' 439213436'],"[' 2161491  (Analyzed', ' 1469148)']","[' 6636     (Average', ' 221.39 Last', ' 91950)']",[' 9116.9  '],"[' 3528     (Average Length', ' 1720.61 Splits', ' 0)']","[' 1469148  (Deleted', ' 1395001)']","[' 475      (Ratio', '   0.03%)']","[' 59855    (Ratio', '   4.07%)']","[' 1469148  (Average Length', '   23.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1469148  (Average', ' 281.26 Max', ' 10389 Sum', ' 413207911)']","[' 1468537  (Average', ' 280.52 Max', ' 9987 Sum', ' 412132733 Ratio', '  99.74%)']","[' 611      (Average', ' 1759.70 Max', ' 3289 Sum', ' 1075178 Ratio', '   0.26%)']", ,[' 118877  '],[' 14567   '],[' 120523  '],[' 81061   '],"[' 243179   (Atom=Atom', ' 68134 Body=Body', ' 39375 Other', ' 135670)']",[' Yes'],"[' 17213    (Eliminated', '    0 Frozen', ' 17213)']","[' 6792     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.51223'],[' 0'], ,[' 367.773'],[' 0'],[' 32.2194'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.37325e+09'],[' 1.24903e+09'],[' 0'],[' 1.10534e+10'],[' 0'],[' 0'],[' 1727 '],[' 3460 '],[' 2 '],[' 0 ']
Solving...,TA67, ,[' 1'],[' 6601+'],[' 3303'],"[' 1007.064s (Solving', ' 975.26s 1st Model', ' 865.21s Unsat', ' 0.00s)']",[' 1001.844s'], ,[' 445835881'],"[' 2283384  (Analyzed', ' 1566998)']","[' 6816     (Average', ' 229.90 Last', ' 139124)']",[' 8789.6  '],"[' 3303     (Average Length', ' 1617.18 Splits', ' 0)']","[' 1566998  (Deleted', ' 1496235)']","[' 536      (Ratio', '   0.03%)']","[' 59687    (Ratio', '   3.81%)']","[' 1566998  (Average Length', '   23.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1566998  (Average', ' 269.42 Max', ' 9908 Sum', ' 422181395)']","[' 1566398  (Average', ' 268.74 Max', ' 9611 Sum', ' 421114336 Ratio', '  99.75%)']","[' 600      (Average', ' 1778.43 Max', ' 3001 Sum', ' 1067059 Ratio', '   0.25%)']", ,[' 118256  '],[' 14398   '],[' 119779  '],[' 80387   '],"[' 241157   (Atom=Atom', ' 67559 Body=Body', ' 39276 Other', ' 134322)']",[' Yes'],"[' 16921    (Eliminated', '    0 Frozen', ' 16921)']","[' 6877     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.67107'],[' 0'], ,[' 374.667'],[' 0'],[' 32.0486'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.37835e+09'],[' 1.2481e+09'],[' 0'],[' 1.18351e+10'],[' 0'],[' 0'],[' 1817 '],[' 3514 '],[' 2 '],[' 0 ']
Solving...,TA68, ,[' 1'],[' 6105+'],[' 3055'],"[' 1006.163s (Solving', ' 978.48s 1st Model', ' 854.73s Unsat', ' 0.00s)']",[' 1001.469s'], ,[' 475491329'],"[' 2215567  (Analyzed', ' 1728356)']","[' 6885     (Average', ' 251.03 Last', ' 199934)']",[' 8807.4  '],"[' 3055     (Average Length', ' 1490.54 Splits', ' 0)']","[' 1728356  (Deleted', ' 1654996)']","[' 470      (Ratio', '   0.03%)']","[' 61391    (Ratio', '   3.55%)']","[' 1728356  (Average Length', '   22.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1728356  (Average', ' 262.28 Max', ' 10528 Sum', ' 453319692)']","[' 1727681  (Average', ' 261.71 Max', ' 10528 Sum', ' 452332329 Ratio', '  99.78%)']","[' 675      (Average', ' 1462.76 Max', ' 2749 Sum', ' 987363 Ratio', '   0.22%)']", ,[' 118254  '],[' 14444   '],[' 119547  '],[' 80211   '],"[' 240629   (Atom=Atom', ' 67381 Body=Body', ' 39278 Other', ' 133970)']",[' Yes'],"[' 16737    (Eliminated', '    0 Frozen', ' 16737)']","[' 7249     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.79153'],[' 0'], ,[' 377.034'],[' 0'],[' 32.5364'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.52162e+09'],[' 1.38184e+09'],[' 0'],[' 1.21631e+10'],[' 0'],[' 0'],[' 1801 '],[' 3415 '],[' 2 '],[' 0 ']
Solving...,TA69, ,[' 1'],[' 5903+'],[' 2954'],"[' 1006.818s (Solving', ' 976.58s 1st Model', ' 563.80s Unsat', ' 0.00s)']",[' 1001.375s'], ,[' 452590562'],"[' 2591570  (Analyzed', ' 1636491)']","[' 6191     (Average', ' 264.33 Last', ' 203026)']",[' 8927.3  '],"[' 2954     (Average Length', ' 1448.77 Splits', ' 0)']","[' 1636491  (Deleted', ' 1562392)']","[' 535      (Ratio', '   0.03%)']","[' 62868    (Ratio', '   3.84%)']","[' 1636491  (Average Length', '   23.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1636491  (Average', ' 262.83 Max', ' 10214 Sum', ' 430126628)']","[' 1635871  (Average', ' 262.28 Max', ' 9521 Sum', ' 429223662 Ratio', '  99.79%)']","[' 620      (Average', ' 1456.40 Max', ' 2734 Sum', ' 902966 Ratio', '   0.21%)']", ,[' 118521  '],[' 14534   '],[' 119788  '],[' 80672   '],"[' 242012   (Atom=Atom', ' 67674 Body=Body', ' 39446 Other', ' 134892)']",[' Yes'],"[' 16801    (Eliminated', '    0 Frozen', ' 16801)']","[' 7175     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.1968'],[' 0'], ,[' 377.328'],[' 0'],[' 32.6252'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.38345e+09'],[' 1.25752e+09'],[' 0'],[' 1.18661e+10'],[' 0'],[' 0'],[' 1977 '],[' 3720 '],[' 2 '],[' 0 ']
Solving...,TA70, ,[' 1'],[' 6591+'],[' 3298'],"[' 1007.193s (Solving', ' 975.00s 1st Model', ' 495.07s Unsat', ' 0.00s)']",[' 1000.500s'], ,[' 443241138'],"[' 2379477  (Analyzed', ' 1770338)']","[' 5996     (Average', ' 295.25 Last', ' 154935)']",[' 8957.4  '],"[' 3298     (Average Length', ' 1616.82 Splits', ' 0)']","[' 1770338  (Deleted', ' 1692391)']","[' 573      (Ratio', '   0.03%)']","[' 63890    (Ratio', '   3.61%)']","[' 1770338  (Average Length', '   24.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1770338  (Average', ' 236.80 Max', ' 10644 Sum', ' 419224495)']","[' 1769732  (Average', ' 236.19 Max', ' 10166 Sum', ' 418132012 Ratio', '  99.74%)']","[' 606      (Average', ' 1802.78 Max', ' 3089 Sum', ' 1092483 Ratio', '   0.26%)']", ,[' 119115  '],[' 14562   '],[' 120659  '],[' 81122   '],"[' 243362   (Atom=Atom', ' 68108 Body=Body', ' 39462 Other', ' 135792)']",[' Yes'],"[' 17106    (Eliminated', '    0 Frozen', ' 17106)']","[' 7633     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.63868'],[' 0'], ,[' 383.082'],[' 0'],[' 32.0656'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.35736e+09'],[' 1.22869e+09'],[' 0'],[' 1.22167e+10'],[' 0'],[' 0'],[' 1975 '],[' 3817 '],[' 2 '],[' 0 ']
