Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, ,[' 1'],[' 3795+'],[' 1902'],"[' 1002.917s (Solving', ' 987.83s 1st Model', ' 319.21s Unsat', ' 0.00s)']",[' 995.234s'], ,[' 179342611'],"[' 9825738  (Analyzed', ' 9657260)']","[' 20476    (Average', ' 471.64 Last', ' 360394)']",[' 3254.7  '],"[' 1902     (Average Length', ' 884.86 Splits', ' 0)']","[' 9657260  (Deleted', ' 9547079)']","[' 208      (Ratio', '   0.00%)']","[' 21804    (Ratio', '   0.23%)']","[' 9657260  (Average Length', '   12.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9657260  (Average', ' 18.09 Max', ' 3368 Sum', ' 174701249)']","[' 9656581  (Average', ' 18.03 Max', ' 3368 Sum', ' 174123139 Ratio', '  99.67%)']","[' 679      (Average', ' 851.41 Max', ' 2437 Sum', ' 578110 Ratio', '   0.33%)']", ,[' 108861  '],[' 6911    '],[' 109542  '],[' 61679   '],"[' 185033   (Atom=Atom', ' 55766 Body=Body', ' 32361 Other', ' 96906)']",[' Yes'],"[' 8592     (Eliminated', '    0 Frozen', ' 8592)']","[' 3490     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.46527'],[' 0'], ,[' 701.291'],[' 0'],[' 18.5983'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.16611e+08'],[' 4.96415e+08'],[' 0'],[' 5.59668e+10'],[' 0'],[' 0'],[' 921 '],[' 1915 '],[' 2657 '],[' 3319 '],[' 4 '],[' 0 ']
Solving...,TA62, ,[' 1'],[' 3919+'],[' 1964'],"[' 1002.936s (Solving', ' 986.73s 1st Model', ' 413.33s Unsat', ' 0.00s)']",[' 997.359s'], ,[' 158480075'],"[' 9895137  (Analyzed', ' 9641298)']","[' 22633    (Average', ' 425.98 Last', ' 329433)']",[' 3370.7  '],"[' 1964     (Average Length', ' 932.89 Splits', ' 0)']","[' 9641298  (Deleted', ' 9544280)']","[' 193      (Ratio', '   0.00%)']","[' 19554    (Ratio', '   0.20%)']","[' 9641298  (Average Length', '   11.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9641298  (Average', ' 15.92 Max', ' 3488 Sum', ' 153485807)']","[' 9640677  (Average', ' 15.86 Max', ' 3488 Sum', ' 152892131 Ratio', '  99.61%)']","[' 621      (Average', ' 956.00 Max', ' 1344 Sum', ' 593676 Ratio', '   0.39%)']", ,[' 109205  '],[' 6901    '],[' 109985  '],[' 62091   '],"[' 186269   (Atom=Atom', ' 56188 Body=Body', ' 32351 Other', ' 97730)']",[' Yes'],"[' 8681     (Eliminated', '    0 Frozen', ' 8681)']","[' 3356     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.60749'],[' 0'], ,[' 712.719'],[' 0'],[' 18.3386'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.2593e+08'],[' 4.14196e+08'],[' 0'],[' 5.6904e+10'],[' 0'],[' 0'],[' 884 '],[' 1784 '],[' 2600 '],[' 3314 '],[' 4 '],[' 0 ']
Solving...,TA63, ,[' 1'],[' 4331+'],[' 2170'],"[' 1003.535s (Solving', ' 985.14s 1st Model', ' 577.17s Unsat', ' 0.00s)']",[' 998.813s'], ,[' 165471293'],"[' 12792734 (Analyzed', ' 12447825)']","[' 26548    (Average', ' 468.88 Last', ' 311470)']",[' 3442.9  '],"[' 2170     (Average Length', ' 1005.36 Splits', ' 0)']","[' 12447825 (Deleted', ' 12284353)']","[' 213      (Ratio', '   0.00%)']","[' 22418    (Ratio', '   0.18%)']","[' 12447825 (Average Length', '   12.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12447825 (Average', ' 12.84 Max', ' 3437 Sum', ' 159853950)']","[' 12447212 (Average', ' 12.79 Max', ' 3437 Sum', ' 159245418 Ratio', '  99.62%)']","[' 613      (Average', ' 992.71 Max', ' 2708 Sum', ' 608532 Ratio', '   0.38%)']", ,[' 109193  '],[' 6920    '],[' 110075  '],[' 62276   '],"[' 186824   (Atom=Atom', ' 56354 Body=Body', ' 32370 Other', ' 98100)']",[' Yes'],"[' 8802     (Eliminated', '    0 Frozen', ' 8802)']","[' 3450     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.24598'],[' 0'], ,[' 686.472'],[' 0'],[' 18.8034'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.29117e+08'],[' 4.18482e+08'],[' 0'],[' 5.30974e+10'],[' 0'],[' 0'],[' 1005 '],[' 1763 '],[' 2477 '],[' 3135 '],[' 4 '],[' 0 ']
Solving...,TA64, ,[' 1'],[' 4323+'],[' 2166'],"[' 1002.950s (Solving', ' 986.21s 1st Model', ' 411.71s Unsat', ' 0.00s)']",[' 997.547s'], ,[' 157313356'],"[' 12915398 (Analyzed', ' 12540052)']","[' 25899    (Average', ' 484.19 Last', ' 355916)']",[' 3589.2  '],"[' 2166     (Average Length', ' 989.61 Splits', ' 0)']","[' 12540052 (Deleted', ' 12396228)']","[' 215      (Ratio', '   0.00%)']","[' 21712    (Ratio', '   0.17%)']","[' 12540052 (Average Length', '   15.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12540052 (Average', ' 12.05 Max', ' 3518 Sum', ' 151148044)']","[' 12539441 (Average', ' 12.01 Max', ' 3518 Sum', ' 150624916 Ratio', '  99.65%)']","[' 611      (Average', ' 856.18 Max', ' 1326 Sum', ' 523128 Ratio', '   0.35%)']", ,[' 109395  '],[' 6927    '],[' 110256  '],[' 62329   '],"[' 186983   (Atom=Atom', ' 56400 Body=Body', ' 32377 Other', ' 98206)']",[' Yes'],"[' 8788     (Eliminated', '    0 Frozen', ' 8788)']","[' 3376     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.91474'],[' 0'], ,[' 716.094'],[' 0'],[' 17.9973'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.84468e+08'],[' 3.8517e+08'],[' 0'],[' 5.76706e+10'],[' 0'],[' 0'],[' 1171 '],[' 1955 '],[' 2671 '],[' 3267 '],[' 4 '],[' 0 ']
Solving...,TA65, ,[' 1'],[' 3981+'],[' 1995'],"[' 1003.127s (Solving', ' 987.45s 1st Model', ' 71.86s Unsat', ' 0.00s)']",[' 999.000s'], ,[' 115468065'],"[' 14670575 (Analyzed', ' 14344695)']","[' 28462    (Average', ' 503.99 Last', ' 159533)']",[' 3373.1  '],"[' 1995     (Average Length', ' 921.97 Splits', ' 0)']","[' 14344695 (Deleted', ' 14139529)']","[' 154      (Ratio', '   0.00%)']","[' 18481    (Ratio', '   0.13%)']","[' 14344695 (Average Length', '   12.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 14344695 (Average', '  7.69 Max', ' 3523 Sum', ' 110290666)']","[' 14344062 (Average', '  7.65 Max', ' 3523 Sum', ' 109689327 Ratio', '  99.45%)']","[' 633      (Average', ' 949.98 Max', ' 1357 Sum', ' 601339 Ratio', '   0.55%)']", ,[' 109387  '],[' 6957    '],[' 110126  '],[' 62574   '],"[' 187718   (Atom=Atom', ' 56615 Body=Body', ' 32407 Other', ' 98696)']",[' Yes'],"[' 8696     (Eliminated', '    0 Frozen', ' 8696)']","[' 3399     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.54788'],[' 0'], ,[' 759.193'],[' 0'],[' 15.9634'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.37478e+08'],[' 2.64421e+08'],[' 0'],[' 6.34952e+10'],[' 0'],[' 0'],[' 882 '],[' 1661 '],[' 2454 '],[' 3179 '],[' 4 '],[' 0 ']
Solving...,TA66, ,[' 1'],[' 4139+'],[' 2074'],"[' 866.006s (Solving', ' 850.81s 1st Model', ' 287.88s Unsat', ' 58.93s)']",[' 862.781s'], ,[' 118425442'],"[' 12462873 (Analyzed', ' 12086339)']","[' 26125    (Average', ' 462.63 Last', ' 226567)']",[' 3414.0  '],"[' 2074     (Average Length', ' 962.13 Splits', ' 0)']","[' 12086339 (Deleted', ' 11885216)']","[' 181      (Ratio', '   0.00%)']","[' 18259    (Ratio', '   0.15%)']","[' 12086339 (Average Length', '   11.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12086339 (Average', '  9.36 Max', ' 3556 Sum', ' 113097687)']","[' 12085683 (Average', '  9.30 Max', ' 3556 Sum', ' 112442639 Ratio', '  99.42%)']","[' 656      (Average', ' 998.55 Max', ' 1416 Sum', ' 655048 Ratio', '   0.58%)']", ,[' 109351  '],[' 6915    '],[' 110167  '],[' 62303   '],"[' 186905   (Atom=Atom', ' 56386 Body=Body', ' 32365 Other', ' 98154)']",[' Yes'],"[' 8731     (Eliminated', '    0 Frozen', ' 8731)']","[' 3363     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.57816'],[' 0'], ,[' 622.442'],[' 0'],[' 14.506'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.66539e+08'],[' 2.84048e+08'],[' 0'],[' 5.63244e+10'],[' 0'],[' 0'],[' 889 '],[' 1615 '],[' 2375 '],[' 3134 '],[' 3 '],[' 1 ']
Solving...,TA67, ,[' 1'],[' 4327+'],[' 2168'],"[' 1002.952s (Solving', ' 986.26s 1st Model', ' 245.62s Unsat', ' 0.00s)']",[' 998.875s'], ,[' 147126976'],"[' 14982769 (Analyzed', ' 14611060)']","[' 29310    (Average', ' 498.50 Last', ' 426796)']",[' 3459.3  '],"[' 2168     (Average Length', ' 1003.26 Splits', ' 0)']","[' 14611060 (Deleted', ' 14420797)']","[' 179      (Ratio', '   0.00%)']","[' 21224    (Ratio', '   0.15%)']","[' 14611060 (Average Length', '   13.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 14611060 (Average', '  9.68 Max', ' 3432 Sum', ' 141490387)']","[' 14610445 (Average', '  9.64 Max', ' 3432 Sum', ' 140859184 Ratio', '  99.55%)']","[' 615      (Average', ' 1026.35 Max', ' 1463 Sum', ' 631203 Ratio', '   0.45%)']", ,[' 109634  '],[' 6975    '],[' 110525  '],[' 62847   '],"[' 188537   (Atom=Atom', ' 56870 Body=Body', ' 32425 Other', ' 99242)']",[' Yes'],"[' 8866     (Eliminated', '    0 Frozen', ' 8866)']","[' 3470     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.88075'],[' 0'], ,[' 737.674'],[' 0'],[' 17.3763'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.39048e+08'],[' 3.46585e+08'],[' 0'],[' 6.349e+10'],[' 0'],[' 0'],[' 1037 '],[' 1906 '],[' 2630 '],[' 3291 '],[' 4 '],[' 0 ']
Solving...,TA68, ,[' 1'],[' 3713+'],[' 1861'],"[' 1002.596s (Solving', ' 988.44s 1st Model', ' 127.05s Unsat', ' 0.00s)']",[' 1000.156s'], ,[' 116531992'],"[' 15703747 (Analyzed', ' 15356150)']","[' 28632    (Average', ' 536.33 Last', ' 204363)']",[' 3495.8  '],"[' 1861     (Average Length', ' 872.56 Splits', ' 0)']","[' 15356150 (Deleted', ' 15148760)']","[' 119      (Ratio', '   0.00%)']","[' 16372    (Ratio', '   0.11%)']","[' 15356150 (Average Length', '   12.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 15356150 (Average', '  7.25 Max', ' 3715 Sum', ' 111271599)']","[' 15355516 (Average', '  7.21 Max', ' 3715 Sum', ' 110748389 Ratio', '  99.53%)']","[' 634      (Average', ' 825.25 Max', ' 1319 Sum', ' 523210 Ratio', '   0.47%)']", ,[' 109033  '],[' 6914    '],[' 109686  '],[' 62113   '],"[' 186335   (Atom=Atom', ' 56197 Body=Body', ' 32364 Other', ' 97774)']",[' Yes'],"[' 8567     (Eliminated', '    0 Frozen', ' 8567)']","[' 2612     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.2943'],[' 0'], ,[' 762.529'],[' 0'],[' 16.0414'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.5084e+08'],[' 2.7233e+08'],[' 0'],[' 6.68762e+10'],[' 0'],[' 0'],[' 891 '],[' 1717 '],[' 2485 '],[' 3193 '],[' 4 '],[' 0 ']
Solving...,TA69, ,[' 1'],[' 4333+'],[' 2171'],"[' 1002.720s (Solving', ' 987.07s 1st Model', ' 485.08s Unsat', ' 0.00s)']",[' 999.047s'], ,[' 186298906'],"[' 10817176 (Analyzed', ' 10466551)']","[' 22200    (Average', ' 471.47 Last', ' 749420)']",[' 3389.6  '],"[' 2171     (Average Length', ' 1011.35 Splits', ' 0)']","[' 10466551 (Deleted', ' 10348267)']","[' 293      (Ratio', '   0.00%)']","[' 24532    (Ratio', '   0.23%)']","[' 10466551 (Average Length', '   12.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10466551 (Average', ' 17.27 Max', ' 3347 Sum', ' 180786909)']","[' 10465948 (Average', ' 17.21 Max', ' 3347 Sum', ' 180176915 Ratio', '  99.66%)']","[' 603      (Average', ' 1011.60 Max', ' 1471 Sum', ' 609994 Ratio', '   0.34%)']", ,[' 109790  '],[' 6990    '],[' 110693  '],[' 62849   '],"[' 188543   (Atom=Atom', ' 56857 Body=Body', ' 32440 Other', ' 99246)']",[' Yes'],"[' 8893     (Eliminated', '    0 Frozen', ' 8893)']","[' 4057     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.67289'],[' 0'], ,[' 692.192'],[' 0'],[' 19.1373'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.34177e+08'],[' 5.11712e+08'],[' 0'],[' 5.8527e+10'],[' 0'],[' 0'],[' 1105 '],[' 1863 '],[' 2672 '],[' 3337 '],[' 4 '],[' 0 ']
Solving...,TA70, ,[' 1'],[' 4337+'],[' 2173'],"[' 1002.939s (Solving', ' 987.68s 1st Model', ' 220.13s Unsat', ' 0.00s)']",[' 998.938s'], ,[' 133653231'],"[' 12594089 (Analyzed', ' 12258197)']","[' 24480    (Average', ' 500.74 Last', ' 303768)']",[' 3553.6  '],"[' 2173     (Average Length', ' 1001.84 Splits', ' 0)']","[' 12258197 (Deleted', ' 12114707)']","[' 255      (Ratio', '   0.00%)']","[' 18145    (Ratio', '   0.15%)']","[' 12258197 (Average Length', '   13.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12258197 (Average', ' 10.43 Max', ' 3608 Sum', ' 127792304)']","[' 12257595 (Average', ' 10.38 Max', ' 3608 Sum', ' 127204065 Ratio', '  99.54%)']","[' 602      (Average', ' 977.14 Max', ' 2159 Sum', ' 588239 Ratio', '   0.46%)']", ,[' 109472  '],[' 6948    '],[' 110353  '],[' 62451   '],"[' 187349   (Atom=Atom', ' 56501 Body=Body', ' 32398 Other', ' 98450)']",[' Yes'],"[' 8829     (Eliminated', '    0 Frozen', ' 8829)']","[' 3087     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.69658'],[' 0'], ,[' 749.986'],[' 0'],[' 16.4162'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.23187e+08'],[' 3.3472e+08'],[' 0'],[' 6.64535e+10'],[' 0'],[' 0'],[' 1064 '],[' 2195 '],[' 3025 '],[' 3710 '],[' 4 '],[' 0 ']
