Optimal Found Or Timeout,Instances,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Optimum Found,Completion Time for Window 1 is 1162,Completion Time for Window 2 is 2390
Models       ,TA41,"[' 384.068s (Solving', ' 378.10s 1st Model', ' 242.06s Unsat', ' 0.00s)']",[' 382.078s'], ,[' 140767127'],"[' 4438733  (Analyzed', ' 3635208)']","[' 9897     (Average', ' 367.30 Last', ' 404074)']",[' 3437.8  '],"[' 1459     (Average Length', ' 720.44 Splits', ' 0)']","[' 3635208  (Deleted', ' 3597066)']","[' 291      (Ratio', '   0.01%)']","[' 17421    (Ratio', '   0.48%)']","[' 3635208  (Average Length', '   13.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3635208  (Average', ' 37.37 Max', ' 3195 Sum', ' 135837444)']","[' 3634962  (Average', ' 37.32 Max', ' 2559 Sum', ' 135671148 Ratio', '  99.88%)']","[' 246      (Average', ' 676.00 Max', ' 676 Sum', ' 166296 Ratio', '   0.12%)']", ,[' 48915   '],[' 5016    '],[' 49726   '],[' 28991   '],"[' 86969    (Atom=Atom', ' 24573 Body=Body', ' 14286 Other', ' 48110)']",[' Yes'],"[' 6427     (Eliminated', '    0 Frozen', ' 6427)']","[' 1782     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.47088'],[' 0'], ,[' 213.5'],[' 0'],[' 10.4384'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.62701e+08'],[' 3.84936e+08'],[' 0'],[' 1.27493e+10'],[' 0'],[' 0'], ,[' '],[' ']
Models       ,TA42,"[' 386.053s (Solving', ' 379.94s 1st Model', ' 245.90s Unsat', ' 0.00s)']",[' 383.953s'], ,[' 108489400'],"[' 4423540  (Analyzed', ' 3726619)']","[' 9839     (Average', ' 378.76 Last', ' 332632)']",[' 3390.3  '],"[' 1561     (Average Length', ' 766.46 Splits', ' 0)']","[' 3726619  (Deleted', ' 3687917)']","[' 341      (Ratio', '   0.01%)']","[' 14050    (Ratio', '   0.38%)']","[' 3726619  (Average Length', '   13.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3726619  (Average', ' 27.81 Max', ' 3540 Sum', ' 103639684)']","[' 3726350  (Average', ' 27.75 Max', ' 2764 Sum', ' 103416228 Ratio', '  99.78%)']","[' 269      (Average', ' 830.69 Max', ' 928 Sum', ' 223456 Ratio', '   0.22%)']", ,[' 48681   '],[' 4904    '],[' 49563   '],[' 28645   '],"[' 85931    (Atom=Atom', ' 24339 Body=Body', ' 14174 Other', ' 47418)']",[' Yes'],"[' 6386     (Eliminated', '    0 Frozen', ' 6386)']","[' 1450     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.41413'],[' 0'], ,[' 262.082'],[' 0'],[' 8.72111'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.02188e+08'],[' 2.43925e+08'],[' 0'],[' 1.89139e+10'],[' 0'],[' 0'], ,[' '],[' ']
Models       ,TA43,"[' 483.915s (Solving', ' 476.23s 1st Model', ' 336.96s Unsat', ' 0.00s)']",[' 481.469s'], ,[' 163715627'],"[' 5678868  (Analyzed', ' 4731167)']","[' 13400    (Average', ' 353.07 Last', ' 587709)']",[' 3544.7  '],"[' 1789     (Average Length', ' 879.79 Splits', ' 0)']","[' 4731167  (Deleted', ' 4692451)']","[' 349      (Ratio', '   0.01%)']","[' 16177    (Ratio', '   0.34%)']","[' 4731167  (Average Length', '   13.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4731167  (Average', ' 33.33 Max', ' 3689 Sum', ' 157710160)']","[' 4730932  (Average', ' 33.29 Max', ' 2876 Sum', ' 157519105 Ratio', '  99.88%)']","[' 235      (Average', ' 813.00 Max', ' 813 Sum', ' 191055 Ratio', '   0.12%)']", ,[' 49023   '],[' 4942    '],[' 50111   '],[' 29025   '],"[' 87071    (Atom=Atom', ' 24681 Body=Body', ' 14212 Other', ' 48178)']",[' Yes'],"[' 6630     (Eliminated', '    0 Frozen', ' 6630)']","[' 1908     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.842'],[' 0'], ,[' 280.045'],[' 0'],[' 12.3521'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.4763e+08'],[' 4.53891e+08'],[' 0'],[' 1.72103e+10'],[' 0'],[' 0'], ,[' '],[' ']
Models       ,TA44,"[' 391.341s (Solving', ' 385.25s 1st Model', ' 249.60s Unsat', ' 0.00s)']",[' 389.953s'], ,[' 128229722'],"[' 4124952  (Analyzed', ' 3317291)']","[' 9332     (Average', ' 355.47 Last', ' 431275)']",[' 3500.6  '],"[' 1655     (Average Length', ' 812.84 Splits', ' 0)']","[' 3317291  (Deleted', ' 3279841)']","[' 362      (Ratio', '   0.01%)']","[' 16257    (Ratio', '   0.49%)']","[' 3317291  (Average Length', '   14.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3317291  (Average', ' 37.02 Max', ' 3957 Sum', ' 122800247)']","[' 3317058  (Average', ' 36.96 Max', ' 3176 Sum', ' 122619834 Ratio', '  99.85%)']","[' 233      (Average', ' 774.30 Max', ' 781 Sum', ' 180413 Ratio', '   0.15%)']", ,[' 48829   '],[' 4922    '],[' 49800   '],[' 28811   '],"[' 86429    (Atom=Atom', ' 24487 Body=Body', ' 14192 Other', ' 47750)']",[' Yes'],"[' 6493     (Eliminated', '    0 Frozen', ' 6493)']","[' 1724     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.54677'],[' 0'], ,[' 240.793'],[' 0'],[' 9.65419'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.05528e+08'],[' 3.36688e+08'],[' 0'],[' 1.66059e+10'],[' 0'],[' 0'], ,[' '],[' ']
Models       ,TA45,"[' 290.986s (Solving', ' 285.17s 1st Model', ' 149.27s Unsat', ' 0.00s)']",[' 290.172s'], ,[' 105496729'],"[' 3484568  (Analyzed', ' 2631313)']","[' 7284     (Average', ' 361.25 Last', ' 252391)']",[' 3475.2  '],"[' 1733     (Average Length', ' 847.96 Splits', ' 0)']","[' 2631313  (Deleted', ' 2594983)']","[' 281      (Ratio', '   0.01%)']","[' 14959    (Ratio', '   0.57%)']","[' 2631313  (Average Length', '   14.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2631313  (Average', ' 38.04 Max', ' 3980 Sum', ' 100104534)']","[' 2631022  (Average', ' 37.94 Max', ' 3058 Sum', ' 99836232 Ratio', '  99.73%)']","[' 291      (Average', ' 922.00 Max', ' 922 Sum', ' 268302 Ratio', '   0.27%)']", ,[' 49069   '],[' 4976    '],[' 50094   '],[' 29105   '],"[' 87311    (Atom=Atom', ' 24727 Body=Body', ' 14246 Other', ' 48338)']",[' Yes'],"[' 6601     (Eliminated', '    0 Frozen', ' 6601)']","[' 1562     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.48552'],[' 0'], ,[' 177.295'],[' 0'],[' 7.31669'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.15044e+08'],[' 2.60903e+08'],[' 0'],[' 1.24853e+10'],[' 0'],[' 0'], ,[' '],[' ']
Models       ,TA46,"[' 443.356s (Solving', ' 437.60s 1st Model', ' 303.30s Unsat', ' 0.00s)']",[' 442.297s'], ,[' 156160573'],"[' 5473674  (Analyzed', ' 4754927)']","[' 12261    (Average', ' 387.81 Last', ' 317917)']",[' 3407.0  '],"[' 1603     (Average Length', ' 787.84 Splits', ' 0)']","[' 4754927  (Deleted', ' 4704411)']","[' 406      (Ratio', '   0.01%)']","[' 18039    (Ratio', '   0.38%)']","[' 4754927  (Average Length', '   15.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4754927  (Average', ' 31.76 Max', ' 3296 Sum', ' 151016015)']","[' 4754661  (Average', ' 31.72 Max', ' 2520 Sum', ' 150809183 Ratio', '  99.86%)']","[' 266      (Average', ' 777.56 Max', ' 3001 Sum', ' 206832 Ratio', '   0.14%)']", ,[' 49011   '],[' 5000    '],[' 49932   '],[' 29071   '],"[' 87209    (Atom=Atom', ' 24669 Body=Body', ' 14270 Other', ' 48270)']",[' Yes'],"[' 6521     (Eliminated', '    0 Frozen', ' 6521)']","[' 2250     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.43498'],[' 0'], ,[' 264.309'],[' 0'],[' 11.3858'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.06237e+08'],[' 4.19303e+08'],[' 0'],[' 1.82479e+10'],[' 0'],[' 0'], ,[' '],[' ']
Models       ,TA47,"[' 527.379s (Solving', ' 521.16s 1st Model', ' 384.47s Unsat', ' 0.00s)']",[' 526.375s'], ,[' 146247261'],"[' 6258800  (Analyzed', ' 5335182)']","[' 13649    (Average', ' 390.88 Last', ' 455118)']",[' 3632.5  '],"[' 1701     (Average Length', ' 836.27 Splits', ' 0)']","[' 5335182  (Deleted', ' 5286566)']","[' 333      (Ratio', '   0.01%)']","[' 14596    (Ratio', '   0.27%)']","[' 5335182  (Average Length', '   12.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5335182  (Average', ' 26.29 Max', ' 3791 Sum', ' 140282924)']","[' 5334912  (Average', ' 26.25 Max', ' 2968 Sum', ' 140074656 Ratio', '  99.85%)']","[' 270      (Average', ' 771.36 Max', ' 1109 Sum', ' 208268 Ratio', '   0.15%)']", ,[' 49097   '],[' 4996    '],[' 50136   '],[' 29153   '],"[' 87455    (Atom=Atom', ' 24755 Body=Body', ' 14266 Other', ' 48434)']",[' Yes'],"[' 6635     (Eliminated', '    0 Frozen', ' 6635)']","[' 1611     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.52753'],[' 0'], ,[' 363.131'],[' 0'],[' 11.7066'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.50021e+08'],[' 3.63505e+08'],[' 0'],[' 2.72991e+10'],[' 0'],[' 0'], ,[' '],[' ']
Models       ,TA48,"[' 413.842s (Solving', ' 408.00s 1st Model', ' 272.99s Unsat', ' 0.00s)']",[' 413.016s'], ,[' 128703018'],"[' 4872709  (Analyzed', ' 4060001)']","[' 10488    (Average', ' 387.11 Last', ' 410601)']",[' 3490.1  '],"[' 1535     (Average Length', ' 750.29 Splits', ' 0)']","[' 4060001  (Deleted', ' 4018626)']","[' 325      (Ratio', '   0.01%)']","[' 15446    (Ratio', '   0.38%)']","[' 4060001  (Average Length', '   14.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4060001  (Average', ' 30.43 Max', ' 3787 Sum', ' 123541488)']","[' 4059766  (Average', ' 30.39 Max', ' 3433 Sum', ' 123375854 Ratio', '  99.87%)']","[' 235      (Average', ' 704.83 Max', ' 940 Sum', ' 165634 Ratio', '   0.13%)']", ,[' 48823   '],[' 4960    '],[' 49676   '],[' 28843   '],"[' 86525    (Atom=Atom', ' 24481 Body=Body', ' 14230 Other', ' 47814)']",[' Yes'],"[' 6413     (Eliminated', '    0 Frozen', ' 6413)']","[' 1627     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.428'],[' 0'], ,[' 275.805'],[' 0'],[' 9.64121'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.76387e+08'],[' 3.05915e+08'],[' 0'],[' 2.08414e+10'],[' 0'],[' 0'], ,[' '],[' ']
Models       ,TA49,"[' 267.997s (Solving', ' 261.65s 1st Model', ' 126.49s Unsat', ' 0.00s)']",[' 267.609s'], ,[' 99825244'],"[' 3040073  (Analyzed', ' 2270054)']","[' 6501     (Average', ' 349.19 Last', ' 186749)']",[' 3472.3  '],"[' 1599     (Average Length', ' 783.15 Splits', ' 0)']","[' 2270054  (Deleted', ' 2237551)']","[' 320      (Ratio', '   0.01%)']","[' 17127    (Ratio', '   0.75%)']","[' 2270054  (Average Length', '   15.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2270054  (Average', ' 41.73 Max', ' 3816 Sum', ' 94724584)']","[' 2269845  (Average', ' 41.66 Max', ' 3057 Sum', ' 94565953 Ratio', '  99.83%)']","[' 209      (Average', ' 759.00 Max', ' 759 Sum', ' 158631 Ratio', '   0.17%)']", ,[' 49019   '],[' 5004    '],[' 49949   '],[' 29083   '],"[' 87245    (Atom=Atom', ' 24677 Body=Body', ' 14274 Other', ' 48294)']",[' Yes'],"[' 6534     (Eliminated', '    0 Frozen', ' 6534)']","[' 1684     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.43773'],[' 0'], ,[' 158.686'],[' 0'],[' 6.90954'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.06429e+08'],[' 2.56871e+08'],[' 0'],[' 1.13235e+10'],[' 0'],[' 0'], ,[' '],[' ']
