Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,TA51, ,[' 1'],[' 4817+'],[' 2411'],"[' 657.173s (Solving', ' 633.49s 1st Model', ' 494.04s Unsat', ' 0.00s)']",[' 650.875s'], ,[' 231633545'],"[' 2768226  (Analyzed', ' 1248257)']","[' 5280     (Average', ' 236.41 Last', ' 329580)']",[' 6525.4  '],"[' 2411     (Average Length', ' 1177.28 Splits', ' 0)']","[' 1248257  (Deleted', ' 1185758)']","[' 234      (Ratio', '   0.02%)']","[' 47344    (Ratio', '   3.79%)']","[' 1248257  (Average Length', '   24.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1248257  (Average', ' 174.34 Max', ' 6915 Sum', ' 217620257)']","[' 1247678  (Average', ' 173.80 Max', ' 6462 Sum', ' 216948617 Ratio', '  99.69%)']","[' 579      (Average', ' 1160.00 Max', ' 1160 Sum', ' 671640 Ratio', '   0.31%)']", ,[' 95575   '],[' 10062   '],[' 97124   '],[' 59482   '],"[' 178442   (Atom=Atom', ' 50168 Body=Body', ' 29137 Other', ' 99137)']",[' Yes'],"[' 12361    (Eliminated', '    0 Frozen', ' 12361)']","[' 4535     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.538'],[' 0'], ,[' 280.291'],[' 0'],[' 21.9939'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.6757e+08'],[' 6.02317e+08'],[' 0'],[' 1.46094e+10'],[' 0'],[' 0'],[' 1691 '],[' 3432 ']
Solving...,TA52, ,[' 1'],[' 3781+'],[' 1893'],"[' 655.133s (Solving', ' 642.74s 1st Model', ' 72.23s Unsat', ' 0.00s)']",[' 653.672s'], ,[' 347142817'],"[' 4322291  (Analyzed', ' 2908793)']","[' 7167     (Average', ' 405.86 Last', ' 120213)']",[' 6508.7  '],"[' 1893     (Average Length', ' 930.04 Splits', ' 0)']","[' 2908793  (Deleted', ' 2825305)']","[' 391      (Ratio', '   0.01%)']","[' 63345    (Ratio', '   2.18%)']","[' 2908793  (Average Length', '   27.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2908793  (Average', ' 115.15 Max', ' 6947 Sum', ' 334948143)']","[' 2908283  (Average', ' 114.99 Max', ' 6032 Sum', ' 334481493 Ratio', '  99.86%)']","[' 510      (Average', ' 915.00 Max', ' 915 Sum', ' 466650 Ratio', '   0.14%)']", ,[' 95243   '],[' 10124   '],[' 96306   '],[' 59212   '],"[' 177632   (Atom=Atom', ' 49836 Body=Body', ' 29199 Other', ' 98597)']",[' Yes'],"[' 11937    (Eliminated', '    0 Frozen', ' 11937)']","[' 6811     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.52366'],[' 0'], ,[' 288.1'],[' 0'],[' 19.8916'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.19852e+09'],[' 1.07831e+09'],[' 0'],[' 1.78509e+10'],[' 0'],[' 0'],[' 1867 '],[' 3750 ']
Solving...,TA53, ,[' 1'],[' 4551+'],[' 2278'],"[' 655.357s (Solving', ' 639.77s 1st Model', ' 333.49s Unsat', ' 0.00s)']",[' 652.609s'], ,[' 315757102'],"[' 3196255  (Analyzed', ' 1890730)']","[' 6288     (Average', ' 300.69 Last', ' 194190)']",[' 6184.5  '],"[' 2278     (Average Length', ' 1118.84 Splits', ' 0)']","[' 1890730  (Deleted', ' 1817486)']","[' 326      (Ratio', '   0.02%)']","[' 55559    (Ratio', '   2.94%)']","[' 1890730  (Average Length', '   23.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1890730  (Average', ' 160.35 Max', ' 6698 Sum', ' 303172921)']","[' 1890254  (Average', ' 160.04 Max', ' 5497 Sum', ' 302601245 Ratio', '  99.81%)']","[' 476      (Average', ' 1201.00 Max', ' 1201 Sum', ' 571676 Ratio', '   0.19%)']", ,[' 94896   '],[' 9880    '],[' 96304   '],[' 58621   '],"[' 175859   (Atom=Atom', ' 49489 Body=Body', ' 28955 Other', ' 97415)']",[' Yes'],"[' 12038    (Eliminated', '    0 Frozen', ' 12038)']","[' 6315     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.09046'],[' 0'], ,[' 270.817'],[' 0'],[' 19.1271'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.14589e+09'],[' 1.03805e+09'],[' 0'],[' 1.38766e+10'],[' 0'],[' 0'],[' 1499 '],[' 3418 ']
Solving...,TA54, ,[' 1'],[' 4417+'],[' 2211'],"[' 649.824s (Solving', ' 633.14s 1st Model', ' 318.31s Unsat', ' 0.00s)']",[' 655.984s'], ,[' 281252018'],"[' 2879525  (Analyzed', ' 1685623)']","[' 5591     (Average', ' 301.49 Last', ' 140398)']",[' 6214.9  '],"[' 2211     (Average Length', ' 1079.36 Splits', ' 0)']","[' 1685623  (Deleted', ' 1614008)']","[' 263      (Ratio', '   0.02%)']","[' 56204    (Ratio', '   3.33%)']","[' 1685623  (Average Length', '   25.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1685623  (Average', ' 159.61 Max', ' 7007 Sum', ' 269038813)']","[' 1685090  (Average', ' 159.24 Max', ' 6434 Sum', ' 268413604 Ratio', '  99.77%)']","[' 533      (Average', ' 1173.00 Max', ' 1173 Sum', ' 625209 Ratio', '   0.23%)']", ,[' 95225   '],[' 10012   '],[' 96571   '],[' 59082   '],"[' 177242   (Atom=Atom', ' 49818 Body=Body', ' 29087 Other', ' 98337)']",[' Yes'],"[' 12108    (Eliminated', '    0 Frozen', ' 12108)']","[' 6113     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.47558'],[' 0'], ,[' 283.131'],[' 0'],[' 19.0364'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.47332e+08'],[' 8.61129e+08'],[' 0'],[' 1.47632e+10'],[' 0'],[' 0'],[' 1617 '],[' 3492 ']
Solving...,TA55, ,[' 1'],[' 4093+'],[' 2049'],"[' 655.351s (Solving', ' 639.98s 1st Model', ' 325.20s Unsat', ' 0.00s)']",[' 653.109s'], ,[' 297134834'],"[' 3366405  (Analyzed', ' 2013206)']","[' 5893     (Average', ' 341.63 Last', ' 123149)']",[' 6214.4  '],"[' 2049     (Average Length', ' 1009.69 Splits', ' 0)']","[' 2013206  (Deleted', ' 1940360)']","[' 415      (Ratio', '   0.02%)']","[' 59406    (Ratio', '   2.95%)']","[' 2013206  (Average Length', '   24.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2013206  (Average', ' 141.74 Max', ' 6584 Sum', ' 285347348)']","[' 2012693  (Average', ' 141.46 Max', ' 5489 Sum', ' 284785613 Ratio', '  99.80%)']","[' 513      (Average', ' 1095.00 Max', ' 1095 Sum', ' 561735 Ratio', '   0.20%)']", ,[' 95105   '],[' 10026   '],[' 96309   '],[' 58976   '],"[' 176924   (Atom=Atom', ' 49698 Body=Body', ' 29101 Other', ' 98125)']",[' Yes'],"[' 11980    (Eliminated', '    0 Frozen', ' 11980)']","[' 6673     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.91063'],[' 0'], ,[' 272.182'],[' 0'],[' 18.8233'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.04651e+09'],[' 9.42415e+08'],[' 0'],[' 1.39508e+10'],[' 0'],[' 0'],[' 1762 '],[' 3442 ']
Solving...,TA56, ,[' 1'],[' 4489+'],[' 2247'],"[' 655.957s (Solving', ' 639.07s 1st Model', ' 288.49s Unsat', ' 0.00s)']",[' 654.516s'], ,[' 307187053'],"[' 4512195  (Analyzed', ' 2943066)']","[' 7659     (Average', ' 384.26 Last', ' 180765)']",[' 6557.1  '],"[' 2247     (Average Length', ' 1107.51 Splits', ' 0)']","[' 2943066  (Deleted', ' 2865130)']","[' 380      (Ratio', '   0.01%)']","[' 56171    (Ratio', '   1.91%)']","[' 2943066  (Average Length', '   24.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2943066  (Average', ' 99.55 Max', ' 6115 Sum', ' 292996411)']","[' 2942546  (Average', ' 99.36 Max', ' 5373 Sum', ' 292431691 Ratio', '  99.81%)']","[' 520      (Average', ' 1086.00 Max', ' 1086 Sum', ' 564720 Ratio', '   0.19%)']", ,[' 94931   '],[' 9902    '],[' 96323   '],[' 58678   '],"[' 176030   (Atom=Atom', ' 49524 Body=Body', ' 28977 Other', ' 97529)']",[' Yes'],"[' 12044    (Eliminated', '    0 Frozen', ' 12044)']","[' 6028     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.2561'],[' 0'], ,[' 284.603'],[' 0'],[' 19.1996'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.76084e+08'],[' 8.69548e+08'],[' 0'],[' 1.47275e+10'],[' 0'],[' 0'],[' 1903 '],[' 3513 ']
Solving...,TA57, ,[' 1'],[' 3843+'],[' 1924'],"[' 655.102s (Solving', ' 640.81s 1st Model', ' 58.70s Unsat', ' 0.00s)']",[' 652.063s'], ,[' 293472834'],"[' 3652178  (Analyzed', ' 2306661)']","[' 5779     (Average', ' 399.15 Last', ' 86087)']",[' 6204.6  '],"[' 1924     (Average Length', ' 949.28 Splits', ' 0)']","[' 2306661  (Deleted', ' 2229022)']","[' 392      (Ratio', '   0.02%)']","[' 57696    (Ratio', '   2.50%)']","[' 2306661  (Average Length', '   26.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2306661  (Average', ' 122.34 Max', ' 6435 Sum', ' 282189081)']","[' 2306169  (Average', ' 122.14 Max', ' 5514 Sum', ' 281735949 Ratio', '  99.84%)']","[' 492      (Average', ' 921.00 Max', ' 921 Sum', ' 453132 Ratio', '   0.16%)']", ,[' 94896   '],[' 9998    '],[' 96007   '],[' 58739   '],"[' 176213   (Atom=Atom', ' 49489 Body=Body', ' 29073 Other', ' 97651)']",[' Yes'],"[' 11859    (Eliminated', '    0 Frozen', ' 11859)']","[' 6906     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.88216'],[' 0'], ,[' 286.269'],[' 0'],[' 18.6927'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.87737e+08'],[' 8.94342e+08'],[' 0'],[' 1.48295e+10'],[' 0'],[' 0'],[' 1981 '],[' 3779 ']
Solving...,TA58, ,[' 1'],[' 4421+'],[' 2213'],"[' 655.434s (Solving', ' 639.61s 1st Model', ' 145.21s Unsat', ' 0.00s)']",[' 652.875s'], ,[' 301351045'],"[' 3144854  (Analyzed', ' 1859321)']","[' 5402     (Average', ' 344.19 Last', ' 211914)']",[' 6306.9  '],"[' 2213     (Average Length', ' 1087.26 Splits', ' 0)']","[' 1859321  (Deleted', ' 1788289)']","[' 339      (Ratio', '   0.02%)']","[' 59609    (Ratio', '   3.21%)']","[' 1859321  (Average Length', '   26.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1859321  (Average', ' 155.33 Max', ' 7234 Sum', ' 288801590)']","[' 1858786  (Average', ' 154.98 Max', ' 6373 Sum', ' 288157450 Ratio', '  99.78%)']","[' 535      (Average', ' 1204.00 Max', ' 1204 Sum', ' 644140 Ratio', '   0.22%)']", ,[' 95449   '],[' 10086   '],[' 96790   '],[' 59380   '],"[' 178136   (Atom=Atom', ' 50042 Body=Body', ' 29161 Other', ' 98933)']",[' Yes'],"[' 12177    (Eliminated', '    0 Frozen', ' 12177)']","[' 6948     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.10682'],[' 0'], ,[' 268.981'],[' 0'],[' 19.0381'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.02977e+09'],[' 9.35314e+08'],[' 0'],[' 1.33601e+10'],[' 0'],[' 0'],[' 1830 '],[' 3777 ']
Solving...,TA59, ,[' 1'],[' 4615+'],[' 2310'],"[' 655.900s (Solving', ' 638.26s 1st Model', ' 420.85s Unsat', ' 0.00s)']",[' 653.188s'], ,[' 294050981'],"[' 3007784  (Analyzed', ' 1778999)']","[' 5989     (Average', ' 297.04 Last', ' 339292)']",[' 6274.2  '],"[' 2310     (Average Length', ' 1123.50 Splits', ' 0)']","[' 1778999  (Deleted', ' 1701932)']","[' 348      (Ratio', '   0.02%)']","[' 59717    (Ratio', '   3.36%)']","[' 1778999  (Average Length', '   24.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1778999  (Average', ' 158.02 Max', ' 6779 Sum', ' 281121895)']","[' 1778494  (Average', ' 157.73 Max', ' 5734 Sum', ' 280594170 Ratio', '  99.81%)']","[' 505      (Average', ' 1045.00 Max', ' 1045 Sum', ' 527725 Ratio', '   0.19%)']", ,[' 95102   '],[' 9938    '],[' 96509   '],[' 58885   '],"[' 176651   (Atom=Atom', ' 49695 Body=Body', ' 29013 Other', ' 97943)']",[' Yes'],"[' 12095    (Eliminated', '    0 Frozen', ' 12095)']","[' 6849     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.52036'],[' 0'], ,[' 260.812'],[' 0'],[' 18.9159'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.04164e+09'],[' 9.4423e+08'],[' 0'],[' 1.21551e+10'],[' 0'],[' 0'],[' 1642 '],[' 3399 ']
Solving...,TA60, ,[' 1'],[' 4585+'],[' 2295'],"[' 655.711s (Solving', ' 638.98s 1st Model', ' 442.37s Unsat', ' 0.00s)']",[' 652.859s'], ,[' 293061010'],"[' 2623440  (Analyzed', ' 1579212)']","[' 5753     (Average', ' 274.50 Last', ' 149600)']",[' 6180.9  '],"[' 2295     (Average Length', ' 1123.11 Splits', ' 0)']","[' 1579212  (Deleted', ' 1511109)']","[' 273      (Ratio', '   0.02%)']","[' 57158    (Ratio', '   3.62%)']","[' 1579212  (Average Length', '   22.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1579212  (Average', ' 177.76 Max', ' 6802 Sum', ' 280714324)']","[' 1578716  (Average', ' 177.38 Max', ' 5612 Sum', ' 280115652 Ratio', '  99.79%)']","[' 496      (Average', ' 1207.00 Max', ' 1207 Sum', ' 598672 Ratio', '   0.21%)']", ,[' 95039   '],[' 9922    '],[' 96450   '],[' 58806   '],"[' 176414   (Atom=Atom', ' 49632 Body=Body', ' 28997 Other', ' 97785)']",[' Yes'],"[' 12083    (Eliminated', '    0 Frozen', ' 12083)']","[' 6314     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.36213'],[' 0'], ,[' 252.389'],[' 0'],[' 19.2371'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.04786e+09'],[' 9.47575e+08'],[' 0'],[' 1.08985e+10'],[' 0'],[' 0'],[' 1619 '],[' 3230 ']
