Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,TA51, ,[' 1'],[' 4937+'],[' 2471'],"[' 646.389s (Solving', ' 628.69s 1st Model', ' 489.33s Unsat', ' 0.00s)']",[' 645.094s'], ,[' 380148169'],"[' 1831363  (Analyzed', ' 1510797)']","[' 5617     (Average', ' 268.97 Last', ' 123875)']",[' 7674.4  '],"[' 2471     (Average Length', ' 1202.37 Splits', ' 0)']","[' 1510797  (Deleted', ' 1439751)']","[' 1019     (Ratio', '   0.07%)']","[' 58823    (Ratio', '   3.89%)']","[' 1510797  (Average Length', '   29.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1510797  (Average', ' 240.87 Max', ' 9496 Sum', ' 363900400)']","[' 1510525  (Average', ' 240.64 Max', ' 9496 Sum', ' 363565224 Ratio', '  99.91%)']","[' 272      (Average', ' 1232.26 Max', ' 2280 Sum', ' 335176 Ratio', '   0.09%)']", ,[' 99351   '],[' 15053   '],[' 98292   '],[' 66601   '],"[' 199799   (Atom=Atom', ' 54934 Body=Body', ' 31490 Other', ' 113375)']",[' Yes'],"[' 14744    (Eliminated', '    0 Frozen', ' 14744)']","[' 4115     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.34722'],[' 0'], ,[' 229.881'],[' 0'],[' 22.2639'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.49003e+09'],[' 1.37999e+09'],[' 0'],[' 9.41644e+09'],[' 0'],[' 0'],[' 1687 '],[' 3451 ']
Solving...,TA52, ,[' 1'],[' 2193+'],[' 1099'],"[' 201.348s (Solving', ' 195.25s 1st Model', ' 68.61s Unsat', ' 0.00s)']",[' 200.922s'], ,[' 109342972'],"[' 1357885  (Analyzed', ' 1301003)']","[' 3572     (Average', ' 364.22 Last', ' 120213)']",[' 5874.6  '],"[' 1099     (Average Length', ' 548.83 Splits', ' 0)']","[' 1301003  (Deleted', ' 1258850)']","[' 230      (Ratio', '   0.02%)']","[' 23590    (Ratio', '   1.81%)']","[' 1301003  (Average Length', '   46.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1301003  (Average', ' 79.58 Max', ' 9745 Sum', ' 103528363)']","[' 1300695  (Average', ' 79.36 Max', ' 9745 Sum', ' 103243294 Ratio', '  99.72%)']","[' 308      (Average', ' 925.55 Max', ' 1097 Sum', ' 285069 Ratio', '   0.28%)']", ,[' 98160   '],[' 15084   '],[' 96077   '],[' 66011   '],"[' 198029   (Atom=Atom', ' 54104 Body=Body', ' 31730 Other', ' 112195)']",[' Yes'],"[' 13751    (Eliminated', '    0 Frozen', ' 13751)']","[' 3022     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.09659'],[' 0'], ,[' 103.47'],[' 0'],[' 6.24373'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.71756e+08'],[' 2.40312e+08'],[' 0'],[' 6.69577e+09'],[' 0'],[' 0'],[' 1867 '],[' 13097 ']
Solving...,TA53, ,[' 1'],[' 2823+'],[' 1414'],"[' 463.113s (Solving', ' 455.53s 1st Model', ' 327.68s Unsat', ' 0.00s)']",[' 462.406s'], ,[' 228341264'],"[' 2209634  (Analyzed', ' 2117056)']","[' 6018     (Average', ' 351.79 Last', ' 194190)']",[' 5654.0  '],"[' 1414     (Average Length', ' 706.35 Splits', ' 0)']","[' 2117056  (Deleted', ' 2065481)']","[' 350      (Ratio', '   0.02%)']","[' 33420    (Ratio', '   1.58%)']","[' 2117056  (Average Length', '   32.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2117056  (Average', ' 104.51 Max', ' 9500 Sum', ' 221259512)']","[' 2116799  (Average', ' 104.36 Max', ' 9500 Sum', ' 220943716 Ratio', '  99.86%)']","[' 257      (Average', ' 1228.78 Max', ' 1412 Sum', ' 315796 Ratio', '   0.14%)']", ,[' 97723   '],[' 14923   '],[' 95903   '],[' 65443   '],"[' 196325   (Atom=Atom', ' 53749 Body=Body', ' 31517 Other', ' 111059)']",[' Yes'],"[' 13853    (Eliminated', '    0 Frozen', ' 13853)']","[' 4129     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.295'],[' 0'], ,[' 178.085'],[' 0'],[' 13.656'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.34084e+08'],[' 8.39381e+08'],[' 0'],[' 8.89172e+09'],[' 0'],[' 0'],[' 1498 '],[' 13375 ']
Solving...,TA54, ,[' 1'],[' 2725+'],[' 1365'],"[' 509.189s (Solving', ' 502.41s 1st Model', ' 374.65s Unsat', ' 0.00s)']",[' 508.344s'], ,[' 240121374'],"[' 2164468  (Analyzed', ' 2091247)']","[' 6054     (Average', ' 345.43 Last', ' 209401)']",[' 5586.5  '],"[' 1365     (Average Length', ' 681.87 Splits', ' 0)']","[' 2091247  (Deleted', ' 2034368)']","[' 324      (Ratio', '   0.02%)']","[' 39193    (Ratio', '   1.87%)']","[' 2091247  (Average Length', '   32.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2091247  (Average', ' 111.59 Max', ' 9310 Sum', ' 233372003)']","[' 2090974  (Average', ' 111.44 Max', ' 9310 Sum', ' 233047212 Ratio', '  99.86%)']","[' 273      (Average', ' 1189.71 Max', ' 1363 Sum', ' 324791 Ratio', '   0.14%)']", ,[' 97950   '],[' 15027   '],[' 96009   '],[' 65622   '],"[' 196862   (Atom=Atom', ' 53896 Body=Body', ' 31549 Other', ' 111417)']",[' Yes'],"[' 13836    (Eliminated', '    0 Frozen', ' 13836)']","[' 4742     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.28716'],[' 0'], ,[' 188.81'],[' 0'],[' 14.5313'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.03212e+09'],[' 9.36031e+08'],[' 0'],[' 8.91603e+09'],[' 0'],[' 0'],[' 1604 '],[' 12056 ']
Solving...,TA55, ,[' 1'],[' 4353+'],[' 2179'],"[' 490.303s (Solving', ' 475.40s 1st Model', ' 338.32s Unsat', ' 0.00s)']",[' 489.281s'], ,[' 309969226'],"[' 1218727  (Analyzed', ' 1046586)']","[' 3728     (Average', ' 280.74 Last', ' 89360)']",[' 7634.2  '],"[' 2179     (Average Length', ' 1068.95 Splits', ' 0)']","[' 1046586  (Deleted', ' 983760)']","[' 1189     (Ratio', '   0.11%)']","[' 52062    (Ratio', '   4.97%)']","[' 1046586  (Average Length', '   30.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1046586  (Average', ' 282.53 Max', ' 10432 Sum', ' 295689182)']","[' 1046276  (Average', ' 282.16 Max', ' 10432 Sum', ' 295301637 Ratio', '  99.87%)']","[' 310      (Average', ' 1250.15 Max', ' 2022 Sum', ' 387545 Ratio', '   0.13%)']", ,[' 98626   '],[' 15053   '],[' 97429   '],[' 66624   '],"[' 199868   (Atom=Atom', ' 54840 Body=Body', ' 31607 Other', ' 113421)']",[' Yes'],"[' 14606    (Eliminated', '    0 Frozen', ' 14606)']","[' 3283     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.82782'],[' 0'], ,[' 179.099'],[' 0'],[' 17.5256'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.09839e+09'],[' 1.01468e+09'],[' 0'],[' 7.43398e+09'],[' 0'],[' 0'],[' 1762 '],[' 3350 ']
Solving...,TA56, ,[' 1'],[' 4575+'],[' 2290'],"[' 361.460s (Solving', ' 344.79s 1st Model', ' 207.04s Unsat', ' 0.00s)']",[' 360.266s'], ,[' 245865884'],"[' 1342882  (Analyzed', ' 1090910)']","[' 3868     (Average', ' 282.03 Last', ' 96194)']",[' 7965.9  '],"[' 2290     (Average Length', ' 1128.02 Splits', ' 0)']","[' 1090910  (Deleted', ' 1034101)']","[' 919      (Ratio', '   0.08%)']","[' 42380    (Ratio', '   3.88%)']","[' 1090910  (Average Length', '   32.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1090910  (Average', ' 211.00 Max', ' 9315 Sum', ' 230178158)']","[' 1090568  (Average', ' 210.64 Max', ' 9315 Sum', ' 229785897 Ratio', '  99.83%)']","[' 342      (Average', ' 1146.96 Max', ' 2162 Sum', ' 392261 Ratio', '   0.17%)']", ,[' 98580   '],[' 14969   '],[' 97400   '],[' 66116   '],"[' 198344   (Atom=Atom', ' 54497 Body=Body', ' 31442 Other', ' 112405)']",[' Yes'],"[' 14539    (Eliminated', '    0 Frozen', ' 14539)']","[' 2754     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.07429'],[' 0'], ,[' 146.82'],[' 0'],[' 13.3618'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.79741e+08'],[' 6.21724e+08'],[' 0'],[' 7.34421e+09'],[' 0'],[' 0'],[' 1903 '],[' 3448 ']
Solving...,TA57, ,[' 1'],[' 2397+'],[' 1201'],"[' 181.472s (Solving', ' 174.77s 1st Model', ' 46.94s Unsat', ' 0.00s)']",[' 180.891s'], ,[' 109156352'],"[' 1066236  (Analyzed', ' 967485)']","[' 2892     (Average', ' 334.54 Last', ' 86087)']",[' 6099.9  '],"[' 1201     (Average Length', ' 599.77 Splits', ' 0)']","[' 967485   (Deleted', ' 928895)']","[' 350      (Ratio', '   0.04%)']","[' 22881    (Ratio', '   2.36%)']","[' 967485   (Average Length', '   43.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 967485   (Average', ' 106.09 Max', ' 9035 Sum', ' 102640408)']","[' 967147   (Average', ' 105.76 Max', ' 9019 Sum', ' 102321451 Ratio', '  99.69%)']","[' 338      (Average', ' 943.66 Max', ' 1199 Sum', ' 318957 Ratio', '   0.31%)']", ,[' 97533   '],[' 14975   '],[' 95401   '],[' 65207   '],"[' 195617   (Atom=Atom', ' 53560 Body=Body', ' 31470 Other', ' 110587)']",[' Yes'],"[' 13593    (Eliminated', '    0 Frozen', ' 13593)']","[' 2958     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.28396'],[' 0'], ,[' 88.1423'],[' 0'],[' 6.0004'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.75835e+08'],[' 2.49659e+08'],[' 0'],[' 5.49733e+09'],[' 0'],[' 0'],[' 1981 '],[' 13045 ']
Solving...,TA58, ,[' 1'],[' 4667+'],[' 2336'],"[' 510.419s (Solving', ' 494.66s 1st Model', ' 357.55s Unsat', ' 0.00s)']",[' 509.375s'], ,[' 323696431'],"[' 1219566  (Analyzed', ' 1060416)']","[' 3724     (Average', ' 284.75 Last', ' 211914)']",[' 7588.0  '],"[' 2336     (Average Length', ' 1142.01 Splits', ' 0)']","[' 1060416  (Deleted', ' 993463)']","[' 1164     (Ratio', '   0.11%)']","[' 53387    (Ratio', '   5.03%)']","[' 1060416  (Average Length', '   30.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1060416  (Average', ' 291.19 Max', ' 9713 Sum', ' 308778182)']","[' 1060052  (Average', ' 290.73 Max', ' 9713 Sum', ' 308299871 Ratio', '  99.85%)']","[' 364      (Average', ' 1314.04 Max', ' 2146 Sum', ' 478311 Ratio', '   0.15%)']", ,[' 99054   '],[' 15017   '],[' 98033   '],[' 66928   '],"[' 200780   (Atom=Atom', ' 55115 Body=Body', ' 31636 Other', ' 114029)']",[' Yes'],"[' 14746    (Eliminated', '    0 Frozen', ' 14746)']","[' 3648     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.07686'],[' 0'], ,[' 181.631'],[' 0'],[' 18.3403'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.16179e+09'],[' 1.07879e+09'],[' 0'],[' 7.29316e+09'],[' 0'],[' 0'],[' 1830 '],[' 3488 ']
Solving...,TA59, ,[' 1'],[' 2487+'],[' 1246'],"[' 263.788s (Solving', ' 256.85s 1st Model', ' 129.93s Unsat', ' 0.00s)']",[' 263.297s'], ,[' 141501688'],"[' 1447326  (Analyzed', ' 1367640)']","[' 3853     (Average', ' 354.95 Last', ' 104712)']",[' 5722.0  '],"[' 1246     (Average Length', ' 622.34 Splits', ' 0)']","[' 1367640  (Deleted', ' 1320939)']","[' 268      (Ratio', '   0.02%)']","[' 29850    (Ratio', '   2.18%)']","[' 1367640  (Average Length', '   36.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1367640  (Average', ' 98.85 Max', ' 9320 Sum', ' 135192717)']","[' 1367356  (Average', ' 98.63 Max', ' 9320 Sum', ' 134891646 Ratio', '  99.78%)']","[' 284      (Average', ' 1060.11 Max', ' 1244 Sum', ' 301071 Ratio', '   0.22%)']", ,[' 97380   '],[' 15000   '],[' 95371   '],[' 65501   '],"[' 196499   (Atom=Atom', ' 53751 Body=Body', ' 31573 Other', ' 111175)']",[' Yes'],"[' 13741    (Eliminated', '    0 Frozen', ' 13741)']","[' 3833     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.20931'],[' 0'], ,[' 116.558'],[' 0'],[' 8.15863'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.55988e+08'],[' 4.11193e+08'],[' 0'],[' 6.66148e+09'],[' 0'],[' 0'],[' 1642 '],[' 12239 ']
Solving...,TA60, ,[' 1'],[' 2527+'],[' 1266'],"[' 260.257s (Solving', ' 254.26s 1st Model', ' 127.51s Unsat', ' 0.00s)']",[' 259.547s'], ,[' 143285028'],"[' 1454272  (Analyzed', ' 1382706)']","[' 3836     (Average', ' 360.46 Last', ' 149600)']",[' 5214.1  '],"[' 1266     (Average Length', ' 632.45 Splits', ' 0)']","[' 1382706  (Deleted', ' 1333005)']","[' 229      (Ratio', '   0.02%)']","[' 28339    (Ratio', '   2.05%)']","[' 1382706  (Average Length', '   40.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1382706  (Average', ' 99.50 Max', ' 9761 Sum', ' 137583003)']","[' 1382393  (Average', ' 99.23 Max', ' 8992 Sum', ' 137203437 Ratio', '  99.72%)']","[' 313      (Average', ' 1212.67 Max', ' 1264 Sum', ' 379566 Ratio', '   0.28%)']", ,[' 96933   '],[' 14967   '],[' 94791   '],[' 64947   '],"[' 194837   (Atom=Atom', ' 53383 Body=Body', ' 31387 Other', ' 110067)']",[' Yes'],"[' 13575    (Eliminated', '    0 Frozen', ' 13575)']","[' 3554     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.05995'],[' 0'], ,[' 112.092'],[' 0'],[' 8.26646'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.66308e+08'],[' 4.19487e+08'],[' 0'],[' 6.0653e+09'],[' 0'],[' 0'],[' 1619 '],[' 12811 ']
