Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 4249+'],[' 2127'],"[' 1003.684s (Solving', ' 988.89s 1st Model', ' 387.36s Unsat', ' 0.00s)']",[' 1001.797s'], ,[' 417301045'],"[' 4184196  (Analyzed', ' 3210213)']","[' 8882     (Average', ' 361.43 Last', ' 219136)']",[' 6026.2  '],"[' 2127     (Average Length', ' 1045.35 Splits', ' 0)']","[' 3210213  (Deleted', ' 3125724)']","[' 426      (Ratio', '   0.01%)']","[' 65332    (Ratio', '   2.04%)']","[' 3210213  (Average Length', '   25.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3210213  (Average', ' 126.43 Max', ' 6964 Sum', ' 405852005)']","[' 3209706  (Average', ' 126.24 Max', ' 6386 Sum', ' 405244112 Ratio', '  99.85%)']","[' 507      (Average', ' 1199.00 Max', ' 1199 Sum', ' 607893 Ratio', '   0.15%)']", ,[' 95045   '],[' 9980    '],[' 96321   '],[' 58870   '],"[' 176606   (Atom=Atom', ' 49638 Body=Body', ' 29055 Other', ' 97913)']",[' Yes'],"[' 12006    (Eliminated', '    0 Frozen', ' 12006)']","[' 7168     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.98189'],[' 0'], ,[' 453.465'],[' 0'],[' 25.861'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.69946e+09'],[' 1.54396e+09'],[' 0'],[' 2.58294e+10'],[' 0'],[' 0'],[' 1666 '],[' 3532 '],[' 2 '],[' 0 ']
Solving...,TA52, ,[' 1'],[' 4361+'],[' 2183'],"[' 1003.731s (Solving', ' 988.16s 1st Model', ' 349.62s Unsat', ' 0.00s)']",[' 1001.516s'], ,[' 411622099'],"[' 4771621  (Analyzed', ' 3322254)']","[' 8526     (Average', ' 389.66 Last', ' 210941)']",[' 6231.5  '],"[' 2183     (Average Length', ' 1074.44 Splits', ' 0)']","[' 3322254  (Deleted', ' 3233765)']","[' 510      (Ratio', '   0.02%)']","[' 69930    (Ratio', '   2.10%)']","[' 3322254  (Average Length', '   26.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3322254  (Average', ' 120.11 Max', ' 7150 Sum', ' 399045144)']","[' 3321771  (Average', ' 119.94 Max', ' 6461 Sum', ' 398484864 Ratio', '  99.86%)']","[' 483      (Average', ' 1160.00 Max', ' 1160 Sum', ' 560280 Ratio', '   0.14%)']", ,[' 95443   '],[' 10094   '],[' 96786   '],[' 59382   '],"[' 178142   (Atom=Atom', ' 50036 Body=Body', ' 29169 Other', ' 98937)']",[' Yes'],"[' 12187    (Eliminated', '    0 Frozen', ' 12187)']","[' 7895     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.20534'],[' 0'], ,[' 450.2'],[' 0'],[' 25.4054'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.6349e+09'],[' 1.48104e+09'],[' 0'],[' 2.60282e+10'],[' 0'],[' 0'],[' 1860 '],[' 3570 '],[' 2 '],[' 0 ']
Solving...,TA53, ,[' 1'],[' 4683+'],[' 2344'],"[' 1003.976s (Solving', ' 987.57s 1st Model', ' 496.55s Unsat', ' 0.00s)']",[' 1001.797s'], ,[' 438735366'],"[' 4376112  (Analyzed', ' 3246959)']","[' 8906     (Average', ' 364.58 Last', ' 284445)']",[' 6198.7  '],"[' 2344     (Average Length', ' 1148.44 Splits', ' 0)']","[' 3246959  (Deleted', ' 3165368)']","[' 457      (Ratio', '   0.01%)']","[' 66088    (Ratio', '   2.04%)']","[' 3246959  (Average Length', '   22.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3246959  (Average', ' 131.14 Max', ' 6626 Sum', ' 425814422)']","[' 3246477  (Average', ' 130.97 Max', ' 5460 Sum', ' 425252410 Ratio', '  99.87%)']","[' 482      (Average', ' 1166.00 Max', ' 1166 Sum', ' 562012 Ratio', '   0.13%)']", ,[' 94860   '],[' 9846    '],[' 96342   '],[' 58551   '],"[' 175649   (Atom=Atom', ' 49453 Body=Body', ' 28921 Other', ' 97275)']",[' Yes'],"[' 12078    (Eliminated', '    0 Frozen', ' 12078)']","[' 7285     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.4924'],[' 0'], ,[' 409.202'],[' 0'],[' 26.959'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.82189e+09'],[' 1.64663e+09'],[' 0'],[' 2.10205e+10'],[' 0'],[' 0'],[' 1570 '],[' 3136 '],[' 2 '],[' 0 ']
Solving...,TA54, ,[' 1'],[' 4249+'],[' 2127'],"[' 1003.777s (Solving', ' 988.84s 1st Model', ' 592.47s Unsat', ' 0.00s)']",[' 1002.000s'], ,[' 415282896'],"[' 3864066  (Analyzed', ' 2827142)']","[' 8704     (Average', ' 324.81 Last', ' 215685)']",[' 6069.9  '],"[' 2127     (Average Length', ' 1042.89 Splits', ' 0)']","[' 2827142  (Deleted', ' 2742920)']","[' 402      (Ratio', '   0.01%)']","[' 67796    (Ratio', '   2.40%)']","[' 2827142  (Average Length', '   23.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2827142  (Average', ' 142.81 Max', ' 6803 Sum', ' 403733589)']","[' 2826603  (Average', ' 142.59 Max', ' 6378 Sum', ' 403115895 Ratio', '  99.85%)']","[' 539      (Average', ' 1146.00 Max', ' 1146 Sum', ' 617694 Ratio', '   0.15%)']", ,[' 94907   '],[' 9934    '],[' 96187   '],[' 58686   '],"[' 176054   (Atom=Atom', ' 49500 Body=Body', ' 29009 Other', ' 97545)']",[' Yes'],"[' 11964    (Eliminated', '    0 Frozen', ' 11964)']","[' 7465     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.10216'],[' 0'], ,[' 421.803'],[' 0'],[' 26.4615'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.69886e+09'],[' 1.53921e+09'],[' 0'],[' 2.10124e+10'],[' 0'],[' 0'],[' 1664 '],[' 3316 '],[' 2 '],[' 0 ']
Solving...,TA55, ,[' 1'],[' 4033+'],[' 2019'],"[' 999.202s (Solving', ' 984.59s 1st Model', ' 415.89s Unsat', ' 0.00s)']",[' 1010.484s'], ,[' 399002105'],"[' 4459681  (Analyzed', ' 3224580)']","[' 8722     (Average', ' 369.71 Last', ' 194311)']",[' 6163.5  '],"[' 2019     (Average Length', ' 990.55 Splits', ' 0)']","[' 3224580  (Deleted', ' 3140031)']","[' 489      (Ratio', '   0.02%)']","[' 68064    (Ratio', '   2.11%)']","[' 3224580  (Average Length', '   25.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3224580  (Average', ' 120.13 Max', ' 7059 Sum', ' 387356946)']","[' 3224083  (Average', ' 119.96 Max', ' 6245 Sum', ' 386805276 Ratio', '  99.86%)']","[' 497      (Average', ' 1110.00 Max', ' 1110 Sum', ' 551670 Ratio', '   0.14%)']", ,[' 95327   '],[' 10110   '],[' 96489   '],[' 59282   '],"[' 177842   (Atom=Atom', ' 49920 Body=Body', ' 29185 Other', ' 98737)']",[' Yes'],"[' 12022    (Eliminated', '    0 Frozen', ' 12022)']","[' 7649     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.1508'],[' 0'], ,[' 449.581'],[' 0'],[' 26.1385'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.57835e+09'],[' 1.42517e+09'],[' 0'],[' 2.54503e+10'],[' 0'],[' 0'],[' 1831 '],[' 3470 '],[' 2 '],[' 0 ']
Solving...,TA56, ,[' 1'],[' 4399+'],[' 2202'],"[' 1003.957s (Solving', ' 987.14s 1st Model', ' 468.77s Unsat', ' 0.00s)']",[' 1001.484s'], ,[' 431125671'],"[' 6012959  (Analyzed', ' 4579383)']","[' 10685    (Average', ' 428.58 Last', ' 164411)']",[' 6309.0  '],"[' 2202     (Average Length', ' 1078.60 Splits', ' 0)']","[' 4579383  (Deleted', ' 4485669)']","[' 540      (Ratio', '   0.01%)']","[' 65583    (Ratio', '   1.43%)']","[' 4579383  (Average Length', '   23.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4579383  (Average', ' 91.29 Max', ' 6388 Sum', ' 418034239)']","[' 4578905  (Average', ' 91.19 Max', ' 5475 Sum', ' 417597825 Ratio', '  99.90%)']","[' 478      (Average', ' 913.00 Max', ' 913 Sum', ' 436414 Ratio', '   0.10%)']", ,[' 94952   '],[' 9924    '],[' 96277   '],[' 58721   '],"[' 176159   (Atom=Atom', ' 49545 Body=Body', ' 28999 Other', ' 97615)']",[' Yes'],"[' 11999    (Eliminated', '    0 Frozen', ' 11999)']","[' 7042     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.50942'],[' 0'], ,[' 429.635'],[' 0'],[' 26.6728'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.70043e+09'],[' 1.52472e+09'],[' 0'],[' 2.32179e+10'],[' 0'],[' 0'],[' 1946 '],[' 3405 '],[' 2 '],[' 0 ']
Solving...,TA57, ,[' 1'],[' 3839+'],[' 1922'],"[' 1002.911s (Solving', ' 988.07s 1st Model', ' 55.48s Unsat', ' 0.00s)']",[' 1000.813s'], ,[' 421319401'],"[' 5152049  (Analyzed', ' 3956742)']","[' 8096     (Average', ' 488.73 Last', ' 197614)']",[' 6409.1  '],"[' 1922     (Average Length', ' 943.58 Splits', ' 0)']","[' 3956742  (Deleted', ' 3863569)']","[' 524      (Ratio', '   0.01%)']","[' 69783    (Ratio', '   1.76%)']","[' 3956742  (Average Length', '   26.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3956742  (Average', ' 103.40 Max', ' 6784 Sum', ' 409139635)']","[' 3956254  (Average', ' 103.28 Max', ' 5820 Sum', ' 408669203 Ratio', '  99.89%)']","[' 488      (Average', ' 964.00 Max', ' 964 Sum', ' 470432 Ratio', '   0.11%)']", ,[' 94906   '],[' 10002   '],[' 95966   '],[' 58753   '],"[' 176255   (Atom=Atom', ' 49499 Body=Body', ' 29077 Other', ' 97679)']",[' Yes'],"[' 11812    (Eliminated', '    0 Frozen', ' 11812)']","[' 7953     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.98739'],[' 0'], ,[' 436.741'],[' 0'],[' 26.2891'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.71052e+09'],[' 1.5563e+09'],[' 0'],[' 2.48478e+10'],[' 0'],[' 0'],[' 2035 '],[' 3670 '],[' 2 '],[' 0 ']
Solving...,TA58, ,[' 1'],[' 4609+'],[' 2307'],"[' 1003.978s (Solving', ' 987.49s 1st Model', ' 196.44s Unsat', ' 0.02s)']",[' 1002.641s'], ,[' 429183346'],"[' 4629495  (Analyzed', ' 3461701)']","[' 8606     (Average', ' 402.24 Last', ' 332591)']",[' 6243.9  '],"[' 2307     (Average Length', ' 1126.05 Splits', ' 0)']","[' 3461701  (Deleted', ' 3370682)']","[' 488      (Ratio', '   0.01%)']","[' 68755    (Ratio', '   1.99%)']","[' 3461701  (Average Length', '   25.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3461701  (Average', ' 120.27 Max', ' 7004 Sum', ' 416352182)']","[' 3461224  (Average', ' 120.11 Max', ' 5821 Sum', ' 415787891 Ratio', '  99.86%)']","[' 477      (Average', ' 1183.00 Max', ' 1183 Sum', ' 564291 Ratio', '   0.14%)']", ,[' 95183   '],[' 9966    '],[' 96618   '],[' 58994   '],"[' 176978   (Atom=Atom', ' 49776 Body=Body', ' 29041 Other', ' 98161)']",[' Yes'],"[' 12151    (Eliminated', '    0 Frozen', ' 12151)']","[' 7755     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.46834'],[' 0'], ,[' 431.33'],[' 0'],[' 26.6099'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.73092e+09'],[' 1.57332e+09'],[' 0'],[' 2.3544e+10'],[' 0'],[' 0'],[' 1769 '],[' 3702 '],[' 2 '],[' 0 ']
Solving...,TA59, ,[' 1'],[' 4651+'],[' 2328'],"[' 1003.813s (Solving', ' 987.15s 1st Model', ' 483.41s Unsat', ' 0.00s)']",[' 1001.109s'], ,[' 428029001'],"[' 3932401  (Analyzed', ' 2865808)']","[' 8666     (Average', ' 330.70 Last', ' 207181)']",[' 6184.3  '],"[' 2328     (Average Length', ' 1133.77 Splits', ' 0)']","[' 2865808  (Deleted', ' 2781899)']","[' 445      (Ratio', '   0.02%)']","[' 70330    (Ratio', '   2.45%)']","[' 2865808  (Average Length', '   23.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2865808  (Average', ' 144.93 Max', ' 6773 Sum', ' 415333713)']","[' 2865293  (Average', ' 144.72 Max', ' 6220 Sum', ' 414742493 Ratio', '  99.86%)']","[' 515      (Average', ' 1148.00 Max', ' 1148 Sum', ' 591220 Ratio', '   0.14%)']", ,[' 95144   '],[' 9946    '],[' 96589   '],[' 58935   '],"[' 176801   (Atom=Atom', ' 49737 Body=Body', ' 29021 Other', ' 98043)']",[' Yes'],"[' 12141    (Eliminated', '    0 Frozen', ' 12141)']","[' 7797     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.51725'],[' 0'], ,[' 411.323'],[' 0'],[' 26.6995'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.81211e+09'],[' 1.64961e+09'],[' 0'],[' 2.14941e+10'],[' 0'],[' 0'],[' 1608 '],[' 3333 '],[' 2 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 4867+'],[' 2436'],"[' 1004.815s (Solving', ' 986.84s 1st Model', ' 895.98s Unsat', ' 0.00s)']",[' 1002.266s'], ,[' 435891991'],"[' 3903131  (Analyzed', ' 2692584)']","[' 9011     (Average', ' 298.81 Last', ' 211887)']",[' 6218.0  '],"[' 2436     (Average Length', ' 1185.82 Splits', ' 0)']","[' 2692584  (Deleted', ' 2609073)']","[' 417      (Ratio', '   0.02%)']","[' 70122    (Ratio', '   2.60%)']","[' 2692584  (Average Length', '   22.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2692584  (Average', ' 156.92 Max', ' 6926 Sum', ' 422515580)']","[' 2692102  (Average', ' 156.70 Max', ' 6381 Sum', ' 421927058 Ratio', '  99.86%)']","[' 482      (Average', ' 1221.00 Max', ' 1221 Sum', ' 588522 Ratio', '   0.14%)']", ,[' 95282   '],[' 9956    '],[' 96805   '],[' 59083   '],"[' 177245   (Atom=Atom', ' 49875 Body=Body', ' 29031 Other', ' 98339)']",[' Yes'],"[' 12229    (Eliminated', '    0 Frozen', ' 12229)']","[' 7347     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.65708'],[' 0'], ,[' 389.671'],[' 0'],[' 26.9509'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.8815e+09'],[' 1.71198e+09'],[' 0'],[' 1.95232e+10'],[' 0'],[' 0'],[' 1683 '],[' 3266 '],[' 2 '],[' 0 ']
