Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 4897+'],[' 2452'],"[' 1004.371s (Solving', ' 985.33s 1st Model', ' 631.58s Unsat', ' 0.00s)']",[' 998.391s'], ,[' 359036572'],"[' 8637262  (Analyzed', ' 8352627)']","[' 18440    (Average', ' 452.96 Last', ' 138390)']",[' 4632.8  '],"[' 2452     (Average Length', ' 1180.41 Splits', ' 0)']","[' 8352627  (Deleted', ' 8241186)']","[' 996      (Ratio', '   0.01%)']","[' 51866    (Ratio', '   0.62%)']","[' 8352627  (Average Length', '   16.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8352627  (Average', ' 41.93 Max', ' 4789 Sum', ' 350238247)']","[' 8352130  (Average', ' 41.86 Max', ' 4789 Sum', ' 349653985 Ratio', '  99.83%)']","[' 497      (Average', ' 1175.58 Max', ' 2246 Sum', ' 584262 Ratio', '   0.17%)']", ,[' 83102   '],[' 9152    '],[' 84618   '],[' 50238   '],"[' 150710   (Atom=Atom', ' 41834 Body=Body', ' 28227 Other', ' 80649)']",[' Yes'],"[' 11418    (Eliminated', '    0 Frozen', ' 11418)']","[' 6333     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.5328'],[' 0'], ,[' 465.752'],[' 0'],[' 25.6906'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.433e+09'],[' 1.25079e+09'],[' 0'],[' 2.12419e+10'],[' 0'],[' 0'],[' 1119 '],[' 2153 '],[' 2984 '],[' 3 '],[' 0 ']
Solving...,TA52, ,[' 1'],[' 4143+'],[' 2075'],"[' 687.456s (Solving', ' 668.52s 1st Model', ' 84.58s Unsat', ' 0.00s)']",[' 683.547s'], ,[' 203729683'],"[' 6994930  (Analyzed', ' 6855660)']","[' 13416    (Average', ' 511.01 Last', ' 84103)']",[' 5567.1  '],"[' 2074     (Average Length', ' 1014.08 Splits', ' 0)']","[' 6855660  (Deleted', ' 6777237)']","[' 438      (Ratio', '   0.01%)']","[' 27640    (Ratio', '   0.40%)']","[' 6855660  (Average Length', '   17.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6855660  (Average', ' 28.27 Max', ' 6704 Sum', ' 193838093)']","[' 6855448  (Average', ' 28.26 Max', ' 6704 Sum', ' 193710445 Ratio', '  99.93%)']","[' 212      (Average', ' 602.11 Max', ' 1937 Sum', ' 127648 Ratio', '   0.07%)']", ,[' 82957   '],[' 9280    '],[' 84158   '],[' 50260   '],"[' 150776   (Atom=Atom', ' 41728 Body=Body', ' 28355 Other', ' 80693)']",[' Yes'],"[' 11231    (Eliminated', '    0 Frozen', ' 11231)']","[' 2175     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.73113'],[' 0'], ,[' 359.195'],[' 0'],[' 17.0748'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.12361e+08'],[' 5.1584e+08'],[' 0'],[' 1.50158e+10'],[' 0'],[' 0'],[' 1211 '],[' 3863 '],[' 4437 '],[' 3 '],[' 0 ']
Solving...,TA53, ,[' 1'],[' 5131+'],[' 2569'],"[' 1004.490s (Solving', ' 984.21s 1st Model', ' 603.82s Unsat', ' 0.00s)']",[' 996.297s'], ,[' 341364931'],"[' 6017698  (Analyzed', ' 5809893)']","[' 13775    (Average', ' 421.77 Last', ' 129385)']",[' 4672.4  '],"[' 2569     (Average Length', ' 1228.90 Splits', ' 0)']","[' 5809893  (Deleted', ' 5716881)']","[' 960      (Ratio', '   0.02%)']","[' 53102    (Ratio', '   0.91%)']","[' 5809893  (Average Length', '   16.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5809893  (Average', ' 57.23 Max', ' 5112 Sum', ' 332491933)']","[' 5809347  (Average', ' 57.11 Max', ' 5112 Sum', ' 331807009 Ratio', '  99.79%)']","[' 546      (Average', ' 1254.44 Max', ' 2354 Sum', ' 684924 Ratio', '   0.21%)']", ,[' 83490   '],[' 9250    '],[' 85093   '],[' 50687   '],"[' 152057   (Atom=Atom', ' 42185 Body=Body', ' 28325 Other', ' 81547)']",[' Yes'],"[' 11603    (Eliminated', '    0 Frozen', ' 11603)']","[' 6688     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.92228'],[' 0'], ,[' 444.534'],[' 0'],[' 25.527'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.46724e+09'],[' 1.29316e+09'],[' 0'],[' 1.93712e+10'],[' 0'],[' 0'],[' 1054 '],[' 1992 '],[' 2885 '],[' 3 '],[' 0 ']
Solving...,TA54, ,[' 1'],[' 5183+'],[' 2595'],"[' 1004.579s (Solving', ' 984.40s 1st Model', ' 645.06s Unsat', ' 0.00s)']",[' 1001.109s'], ,[' 339776307'],"[' 7884203  (Analyzed', ' 7624800)']","[' 17398    (Average', ' 438.26 Last', ' 474008)']",[' 4786.2  '],"[' 2595     (Average Length', ' 1233.08 Splits', ' 0)']","[' 7624800  (Deleted', ' 7519958)']","[' 828      (Ratio', '   0.01%)']","[' 55773    (Ratio', '   0.73%)']","[' 7624800  (Average Length', '   17.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7624800  (Average', ' 43.31 Max', ' 5608 Sum', ' 330224268)']","[' 7624270  (Average', ' 43.23 Max', ' 5608 Sum', ' 329631210 Ratio', '  99.82%)']","[' 530      (Average', ' 1118.98 Max', ' 2351 Sum', ' 593058 Ratio', '   0.18%)']", ,[' 83482   '],[' 9219    '],[' 85089   '],[' 50644   '],"[' 151928   (Atom=Atom', ' 42173 Body=Body', ' 28294 Other', ' 81461)']",[' Yes'],"[' 11576    (Eliminated', '    0 Frozen', ' 11576)']","[' 6879     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.88884'],[' 0'], ,[' 471.691'],[' 0'],[' 25.1481'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.39351e+09'],[' 1.2239e+09'],[' 0'],[' 2.20796e+10'],[' 0'],[' 0'],[' 1162 '],[' 2136 '],[' 2997 '],[' 3 '],[' 0 ']
Solving...,TA55, ,[' 1'],[' 5083+'],[' 2545'],"[' 1004.241s (Solving', ' 984.85s 1st Model', ' 599.99s Unsat', ' 0.00s)']",[' 1000.469s'], ,[' 332619135'],"[' 6711558  (Analyzed', ' 6355943)']","[' 15411    (Average', ' 412.43 Last', ' 147269)']",[' 4642.1  '],"[' 2545     (Average Length', ' 1207.46 Splits', ' 0)']","[' 6355943  (Deleted', ' 6266194)']","[' 1058     (Ratio', '   0.02%)']","[' 52625    (Ratio', '   0.83%)']","[' 6355943  (Average Length', '   17.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6355943  (Average', ' 50.92 Max', ' 4639 Sum', ' 323632617)']","[' 6355378  (Average', ' 50.81 Max', ' 4639 Sum', ' 322933091 Ratio', '  99.78%)']","[' 565      (Average', ' 1238.10 Max', ' 2283 Sum', ' 699526 Ratio', '   0.22%)']", ,[' 83299   '],[' 9205    '],[' 84841   '],[' 50518   '],"[' 151550   (Atom=Atom', ' 42061 Body=Body', ' 28280 Other', ' 81209)']",[' Yes'],"[' 11497    (Eliminated', '    0 Frozen', ' 11497)']","[' 6741     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.77655'],[' 0'], ,[' 455.04'],[' 0'],[' 25.6955'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.40498e+09'],[' 1.23365e+09'],[' 0'],[' 1.95928e+10'],[' 0'],[' 0'],[' 1135 '],[' 2105 '],[' 3016 '],[' 3 '],[' 0 ']
Solving...,TA56, ,[' 1'],[' 4491+'],[' 2249'],"[' 1003.810s (Solving', ' 987.02s 1st Model', ' 343.22s Unsat', ' 0.00s)']",[' 998.094s'], ,[' 311236252'],"[' 11428154 (Analyzed', ' 11247586)']","[' 22576    (Average', ' 498.21 Last', ' 140347)']",[' 4689.7  '],"[' 2249     (Average Length', ' 1069.23 Splits', ' 0)']","[' 11247586 (Deleted', ' 11109438)']","[' 874      (Ratio', '   0.01%)']","[' 48658    (Ratio', '   0.43%)']","[' 11247586 (Average Length', '   17.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11247586 (Average', ' 26.92 Max', ' 4886 Sum', ' 302797064)']","[' 11247014 (Average', ' 26.87 Max', ' 4886 Sum', ' 302196640 Ratio', '  99.80%)']","[' 572      (Average', ' 1049.69 Max', ' 2013 Sum', ' 600424 Ratio', '   0.20%)']", ,[' 82985   '],[' 9187    '],[' 84258   '],[' 50140   '],"[' 150416   (Atom=Atom', ' 41701 Body=Body', ' 28262 Other', ' 80453)']",[' Yes'],"[' 11210    (Eliminated', '    0 Frozen', ' 11210)']","[' 4814     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.31266'],[' 0'], ,[' 546.153'],[' 0'],[' 24.1663'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.10286e+09'],[' 9.5241e+08'],[' 0'],[' 2.8921e+10'],[' 0'],[' 0'],[' 1294 '],[' 2281 '],[' 3151 '],[' 3 '],[' 0 ']
Solving...,TA57, ,[' 1'],[' 4505+'],[' 2256'],"[' 1003.424s (Solving', ' 988.12s 1st Model', ' 295.69s Unsat', ' 0.00s)']",[' 1000.281s'], ,[' 353591197'],"[' 11798728 (Analyzed', ' 11555384)']","[' 22985    (Average', ' 502.74 Last', ' 123343)']",[' 4648.1  '],"[' 2256     (Average Length', ' 1078.41 Splits', ' 0)']","[' 11555384 (Deleted', ' 11415792)']","[' 832      (Ratio', '   0.01%)']","[' 52673    (Ratio', '   0.46%)']","[' 11555384 (Average Length', '   17.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11555384 (Average', ' 29.86 Max', ' 4574 Sum', ' 345043771)']","[' 11554839 (Average', ' 29.81 Max', ' 4574 Sum', ' 344502227 Ratio', '  99.84%)']","[' 545      (Average', ' 993.66 Max', ' 2081 Sum', ' 541544 Ratio', '   0.16%)']", ,[' 83049   '],[' 9194    '],[' 84381   '],[' 50185   '],"[' 150551   (Atom=Atom', ' 41739 Body=Body', ' 28269 Other', ' 80543)']",[' Yes'],"[' 11276    (Eliminated', '    0 Frozen', ' 11276)']","[' 5864     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.00536'],[' 0'], ,[' 533.405'],[' 0'],[' 24.9432'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.34609e+09'],[' 1.16782e+09'],[' 0'],[' 3.1024e+10'],[' 0'],[' 0'],[' 1241 '],[' 2381 '],[' 3223 '],[' 3 '],[' 0 ']
Solving...,TA58, ,[' 1'],[' 4619+'],[' 2313'],"[' 1003.541s (Solving', ' 988.37s 1st Model', ' 583.71s Unsat', ' 0.00s)']",[' 1000.750s'], ,[' 358554344'],"[' 10997087 (Analyzed', ' 10809825)']","[' 21743    (Average', ' 497.16 Last', ' 276521)']",[' 4502.5  '],"[' 2313     (Average Length', ' 1107.66 Splits', ' 0)']","[' 10809825 (Deleted', ' 10675913)']","[' 1007     (Ratio', '   0.01%)']","[' 54919    (Ratio', '   0.51%)']","[' 10809825 (Average Length', '   18.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10809825 (Average', ' 32.42 Max', ' 4995 Sum', ' 350428770)']","[' 10809267 (Average', ' 32.36 Max', ' 4995 Sum', ' 349770842 Ratio', '  99.81%)']","[' 558      (Average', ' 1179.08 Max', ' 4708 Sum', ' 657928 Ratio', '   0.19%)']", ,[' 83164   '],[' 9248    '],[' 84538   '],[' 50427   '],"[' 151277   (Atom=Atom', ' 41927 Body=Body', ' 28323 Other', ' 81027)']",[' Yes'],"[' 11372    (Eliminated', '    0 Frozen', ' 11372)']","[' 6690     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.97088'],[' 0'], ,[' 506.153'],[' 0'],[' 25.966'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.45374e+09'],[' 1.27486e+09'],[' 0'],[' 2.67014e+10'],[' 0'],[' 0'],[' 1141 '],[' 2257 '],[' 3183 '],[' 3 '],[' 0 ']
Solving...,TA59, ,[' 1'],[' 4743+'],[' 2375'],"[' 1003.436s (Solving', ' 987.31s 1st Model', ' 724.56s Unsat', ' 0.00s)']",[' 1000.859s'], ,[' 378233419'],"[' 6953462  (Analyzed', ' 6784114)']","[' 16526    (Average', ' 410.51 Last', ' 569301)']",[' 4565.1  '],"[' 2375     (Average Length', ' 1138.90 Splits', ' 0)']","[' 6784114  (Deleted', ' 6695353)']","[' 844      (Ratio', '   0.01%)']","[' 55377    (Ratio', '   0.82%)']","[' 6784114  (Average Length', '   16.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6784114  (Average', ' 54.53 Max', ' 5301 Sum', ' 369924906)']","[' 6783564  (Average', ' 54.44 Max', ' 5301 Sum', ' 369317962 Ratio', '  99.84%)']","[' 550      (Average', ' 1103.53 Max', ' 2171 Sum', ' 606944 Ratio', '   0.16%)']", ,[' 83035   '],[' 9153    '],[' 84473   '],[' 50239   '],"[' 150713   (Atom=Atom', ' 41834 Body=Body', ' 28228 Other', ' 80651)']",[' Yes'],"[' 11341    (Eliminated', '    0 Frozen', ' 11341)']","[' 6763     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.09991'],[' 0'], ,[' 465.47'],[' 0'],[' 27.0874'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.68015e+09'],[' 1.48249e+09'],[' 0'],[' 2.34715e+10'],[' 0'],[' 0'],[' 958 '],[' 1975 '],[' 2919 '],[' 3 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 4765+'],[' 2386'],"[' 1003.979s (Solving', ' 987.44s 1st Model', ' 703.94s Unsat', ' 0.00s)']",[' 1000.922s'], ,[' 386730772'],"[' 6855618  (Analyzed', ' 6652422)']","[' 15768    (Average', ' 421.89 Last', ' 350790)']",[' 4654.3  '],"[' 2386     (Average Length', ' 1149.80 Splits', ' 0)']","[' 6652422  (Deleted', ' 6562706)']","[' 779      (Ratio', '   0.01%)']","[' 55137    (Ratio', '   0.83%)']","[' 6652422  (Average Length', '   16.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6652422  (Average', ' 56.85 Max', ' 4481 Sum', ' 378173534)']","[' 6651890  (Average', ' 56.76 Max', ' 4481 Sum', ' 377570673 Ratio', '  99.84%)']","[' 532      (Average', ' 1133.20 Max', ' 2174 Sum', ' 602861 Ratio', '   0.16%)']", ,[' 83175   '],[' 9223    '],[' 84629   '],[' 50400   '],"[' 151196   (Atom=Atom', ' 41925 Body=Body', ' 28298 Other', ' 80973)']",[' Yes'],"[' 11427    (Eliminated', '    0 Frozen', ' 11427)']","[' 6532     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.1448'],[' 0'], ,[' 453.927'],[' 0'],[' 25.6915'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.64968e+09'],[' 1.44465e+09'],[' 0'],[' 2.2378e+10'],[' 0'],[' 0'],[' 1038 '],[' 2163 '],[' 2967 '],[' 3 '],[' 0 ']
