Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, ,[' 1'],[' 3447+'],[' 1728'],"[' 1002.568s (Solving', ' 991.01s 1st Model', ' 21.84s Unsat', ' 0.00s)']",[' 1000.625s'], ,[' 146845076'],"[' 17009918 (Analyzed', ' 16696288)']","[' 30192    (Average', ' 553.00 Last', ' 178520)']",[' 3394.5  '],"[' 1728     (Average Length', ' 807.10 Splits', ' 0)']","[' 16696288 (Deleted', ' 16522038)']","[' 188      (Ratio', '   0.00%)']","[' 22017    (Ratio', '   0.13%)']","[' 16696288 (Average Length', '   16.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 16696288 (Average', '  8.49 Max', ' 3601 Sum', ' 141757140)']","[' 16695608 (Average', '  8.46 Max', ' 3601 Sum', ' 141241724 Ratio', '  99.64%)']","[' 680      (Average', ' 757.96 Max', ' 1154 Sum', ' 515416 Ratio', '   0.36%)']", ,[' 109584  '],[' 7079    '],[' 110125  '],[' 62555   '],"[' 187661   (Atom=Atom', ' 56474 Body=Body', ' 32529 Other', ' 98658)']",[' Yes'],"[' 8620     (Eliminated', '    0 Frozen', ' 8620)']","[' 3898     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.87904'],[' 0'], ,[' 791.635'],[' 0'],[' 16.3273'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.48168e+08'],[' 3.57749e+08'],[' 0'],[' 8.33173e+10'],[' 0'],[' 0'],[' 1053 '],[' 1956 '],[' 2790 '],[' 3694 '],[' 4 '],[' 0 ']
Solving...,TA62, ,[' 1'],[' 3567+'],[' 1788'],"[' 1002.659s (Solving', ' 990.50s 1st Model', ' 36.65s Unsat', ' 0.00s)']",[' 1000.891s'], ,[' 166993778'],"[' 13910653 (Analyzed', ' 13624962)']","[' 25472    (Average', ' 534.90 Last', ' 75830)']",[' 3378.1  '],"[' 1788     (Average Length', ' 842.91 Splits', ' 0)']","[' 13624962 (Deleted', ' 13481252)']","[' 207      (Ratio', '   0.00%)']","[' 22964    (Ratio', '   0.17%)']","[' 13624962 (Average Length', '   17.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13624962 (Average', ' 11.89 Max', ' 3708 Sum', ' 162017940)']","[' 13624232 (Average', ' 11.85 Max', ' 3708 Sum', ' 161421516 Ratio', '  99.63%)']","[' 730      (Average', ' 817.02 Max', ' 1194 Sum', ' 596424 Ratio', '   0.37%)']", ,[' 110070  '],[' 7133    '],[' 110700  '],[' 62591   '],"[' 187769   (Atom=Atom', ' 56456 Body=Body', ' 32583 Other', ' 98730)']",[' Yes'],"[' 8763     (Eliminated', '    0 Frozen', ' 8763)']","[' 3764     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.89851'],[' 0'], ,[' 770.345'],[' 0'],[' 17.1509'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.34132e+08'],[' 4.26608e+08'],[' 0'],[' 8.03366e+10'],[' 0'],[' 0'],[' 1111 '],[' 1954 '],[' 2834 '],[' 3793 '],[' 4 '],[' 0 ']
Solving...,TA63, ,[' 1'],[' 3627+'],[' 1818'],"[' 1002.800s (Solving', ' 989.46s 1st Model', ' 14.51s Unsat', ' 0.00s)']",[' 1000.719s'], ,[' 97741211'],"[' 18262137 (Analyzed', ' 17908581)']","[' 31884    (Average', ' 561.68 Last', ' 96812)']",[' 3581.3  '],"[' 1818     (Average Length', ' 857.00 Splits', ' 0)']","[' 17908581 (Deleted', ' 17719691)']","[' 105      (Ratio', '   0.00%)']","[' 13561    (Ratio', '   0.08%)']","[' 17908581 (Average Length', '   15.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 17908581 (Average', '  5.15 Max', ' 4055 Sum', ' 92271292)']","[' 17907929 (Average', '  5.12 Max', ' 4055 Sum', ' 91672588 Ratio', '  99.35%)']","[' 652      (Average', ' 918.26 Max', ' 1312 Sum', ' 598704 Ratio', '   0.65%)']", ,[' 109719  '],[' 7073    '],[' 110351  '],[' 63049   '],"[' 189143   (Atom=Atom', ' 56974 Body=Body', ' 32523 Other', ' 99646)']",[' Yes'],"[' 8705     (Eliminated', '    0 Frozen', ' 8705)']","[' 2453     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.15879'],[' 0'], ,[' 820.574'],[' 0'],[' 14.8273'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.66778e+08'],[' 1.99646e+08'],[' 0'],[' 7.90236e+10'],[' 0'],[' 0'],[' 1031 '],[' 1888 '],[' 2648 '],[' 3689 '],[' 4 '],[' 0 ']
Solving...,TA64, ,[' 1'],[' 3153+'],[' 1581'],"[' 1003.180s (Solving', ' 990.65s 1st Model', ' 10.91s Unsat', ' 0.00s)']",[' 1001.234s'], ,[' 87278522'],"[' 15022600 (Analyzed', ' 14697779)']","[' 28111    (Average', ' 522.85 Last', ' 21015)']",[' 3582.4  '],"[' 1581     (Average Length', ' 743.47 Splits', ' 0)']","[' 14697779 (Deleted', ' 14540323)']","[' 78       (Ratio', '   0.00%)']","[' 12700    (Ratio', '   0.09%)']","[' 14697779 (Average Length', '   16.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 14697779 (Average', '  5.60 Max', ' 4059 Sum', ' 82253636)']","[' 14697048 (Average', '  5.56 Max', ' 4059 Sum', ' 81773837 Ratio', '  99.42%)']","[' 731      (Average', ' 656.36 Max', ' 1006 Sum', ' 479799 Ratio', '   0.58%)']", ,[' 109395  '],[' 7034    '],[' 109828  '],[' 62057   '],"[' 186167   (Atom=Atom', ' 56021 Body=Body', ' 32484 Other', ' 97662)']",[' Yes'],"[' 8467     (Eliminated', '    0 Frozen', ' 8467)']","[' 2352     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.84172'],[' 0'], ,[' 825.498'],[' 0'],[' 14.4886'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.33521e+08'],[' 1.75825e+08'],[' 0'],[' 8.24465e+10'],[' 0'],[' 0'],[' 1244 '],[' 2149 '],[' 3116 '],[' 3908 '],[' 4 '],[' 0 ']
Solving...,TA65, ,[' 1'],[' 3565+'],[' 1787'],"[' 1002.511s (Solving', ' 990.57s 1st Model', ' 16.00s Unsat', ' 0.00s)']",[' 1001.078s'], ,[' 108576382'],"[' 18468292 (Analyzed', ' 18144786)']","[' 31979    (Average', ' 567.40 Last', ' 89975)']",[' 3496.7  '],"[' 1787     (Average Length', ' 836.83 Splits', ' 0)']","[' 18144786 (Deleted', ' 17921519)']","[' 116      (Ratio', '   0.00%)']","[' 16685    (Ratio', '   0.09%)']","[' 18144786 (Average Length', '   14.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 18144786 (Average', '  5.70 Max', ' 3851 Sum', ' 103473974)']","[' 18144009 (Average', '  5.67 Max', ' 3851 Sum', ' 102814089 Ratio', '  99.36%)']","[' 777      (Average', ' 849.27 Max', ' 1182 Sum', ' 659885 Ratio', '   0.64%)']", ,[' 109549  '],[' 7056    '],[' 110146  '],[' 62445   '],"[' 187331   (Atom=Atom', ' 56387 Body=Body', ' 32506 Other', ' 98438)']",[' Yes'],"[' 8653     (Eliminated', '    0 Frozen', ' 8653)']","[' 2540     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.92637'],[' 0'], ,[' 816.792'],[' 0'],[' 14.9493'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.10654e+08'],[' 2.42104e+08'],[' 0'],[' 8.18574e+10'],[' 0'],[' 0'],[' 918 '],[' 1771 '],[' 2813 '],[' 3665 '],[' 4 '],[' 0 ']
Solving...,TA66, ,[' 1'],[' 3305+'],[' 1657'],"[' 1002.834s (Solving', ' 990.87s 1st Model', ' 11.76s Unsat', ' 0.00s)']",[' 1001.609s'], ,[' 137615384'],"[' 17097381 (Analyzed', ' 16795119)']","[' 31166    (Average', ' 538.89 Last', ' 37116)']",[' 3346.5  '],"[' 1657     (Average Length', ' 782.27 Splits', ' 0)']","[' 16795119 (Deleted', ' 16607325)']","[' 167      (Ratio', '   0.00%)']","[' 21095    (Ratio', '   0.13%)']","[' 16795119 (Average Length', '   17.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 16795119 (Average', '  7.90 Max', ' 3563 Sum', ' 132754769)']","[' 16794364 (Average', '  7.87 Max', ' 3563 Sum', ' 132168628 Ratio', '  99.56%)']","[' 755      (Average', ' 776.35 Max', ' 1112 Sum', ' 586141 Ratio', '   0.44%)']", ,[' 109964  '],[' 7205    '],[' 110477  '],[' 62726   '],"[' 188174   (Atom=Atom', ' 56519 Body=Body', ' 32655 Other', ' 99000)']",[' Yes'],"[' 8718     (Eliminated', '    0 Frozen', ' 8718)']","[' 3565     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.70393'],[' 0'], ,[' 797.418'],[' 0'],[' 15.5499'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.92765e+08'],[' 3.05657e+08'],[' 0'],[' 8.66571e+10'],[' 0'],[' 0'],[' 1081 '],[' 1976 '],[' 2961 '],[' 4006 '],[' 4 '],[' 0 ']
Solving...,TA67, ,[' 1'],[' 3393+'],[' 1701'],"[' 1002.443s (Solving', ' 990.14s 1st Model', ' 11.07s Unsat', ' 0.00s)']",[' 1000.438s'], ,[' 116112096'],"[' 16848916 (Analyzed', ' 16543780)']","[' 29720    (Average', ' 556.65 Last', ' 555656)']",[' 3600.4  '],"[' 1701     (Average Length', ' 805.29 Splits', ' 0)']","[' 16543780 (Deleted', ' 16378641)']","[' 145      (Ratio', '   0.00%)']","[' 17272    (Ratio', '   0.10%)']","[' 16543780 (Average Length', '   17.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 16543780 (Average', '  6.70 Max', ' 3982 Sum', ' 110793203)']","[' 16543016 (Average', '  6.66 Max', ' 3982 Sum', ' 110217007 Ratio', '  99.48%)']","[' 764      (Average', ' 754.18 Max', ' 1122 Sum', ' 576196 Ratio', '   0.52%)']", ,[' 109862  '],[' 7210    '],[' 110408  '],[' 63277   '],"[' 189827   (Atom=Atom', ' 57065 Body=Body', ' 32660 Other', ' 100102)']",[' Yes'],"[' 8756     (Eliminated', '    0 Frozen', ' 8756)']","[' 3246     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.93812'],[' 0'], ,[' 817.753'],[' 0'],[' 14.8339'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.27979e+08'],[' 2.55307e+08'],[' 0'],[' 8.46976e+10'],[' 0'],[' 0'],[' 1163 '],[' 2168 '],[' 3185 '],[' 4045 '],[' 4 '],[' 0 ']
Solving...,TA68, ,[' 1'],[' 3477+'],[' 1743'],"[' 1002.998s (Solving', ' 990.21s 1st Model', ' 12.13s Unsat', ' 0.00s)']",[' 1001.234s'], ,[' 98446155'],"[' 22281101 (Analyzed', ' 21743964)']","[' 39079    (Average', ' 556.41 Last', ' 3064)']",[' 3801.9  '],"[' 1743     (Average Length', ' 828.24 Splits', ' 0)']","[' 21743964 (Deleted', ' 21491409)']","[' 54       (Ratio', '   0.00%)']","[' 10787    (Ratio', '   0.05%)']","[' 21743964 (Average Length', '   14.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 21743964 (Average', '  4.25 Max', ' 4154 Sum', ' 92473895)']","[' 21743175 (Average', '  4.23 Max', ' 4154 Sum', ' 91923090 Ratio', '  99.40%)']","[' 789      (Average', ' 698.11 Max', ' 1142 Sum', ' 550805 Ratio', '   0.60%)']", ,[' 109271  '],[' 7016    '],[' 109869  '],[' 62127   '],"[' 186377   (Atom=Atom', ' 56109 Body=Body', ' 32466 Other', ' 97802)']",[' Yes'],"[' 8614     (Eliminated', '    0 Frozen', ' 8614)']","[' 2113     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.05368'],[' 0'], ,[' 811.985'],[' 0'],[' 14.1682'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.61025e+08'],[' 1.92976e+08'],[' 0'],[' 8.51363e+10'],[' 0'],[' 0'],[' 1051 '],[' 1930 '],[' 2897 '],[' 3770 '],[' 4 '],[' 0 ']
Solving...,TA69, ,[' 1'],[' 3743+'],[' 1876'],"[' 1002.806s (Solving', ' 989.42s 1st Model', ' 11.48s Unsat', ' 0.00s)']",[' 1001.500s'], ,[' 104947374'],"[' 17831331 (Analyzed', ' 17438267)']","[' 31656    (Average', ' 550.87 Last', ' 18453)']",[' 3661.1  '],"[' 1876     (Average Length', ' 877.94 Splits', ' 0)']","[' 17438267 (Deleted', ' 17253344)']","[' 76       (Ratio', '   0.00%)']","[' 13641    (Ratio', '   0.08%)']","[' 17438267 (Average Length', '   17.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 17438267 (Average', '  5.69 Max', ' 3878 Sum', ' 99152488)']","[' 17437465 (Average', '  5.65 Max', ' 3878 Sum', ' 98505292 Ratio', '  99.35%)']","[' 802      (Average', ' 806.98 Max', ' 1274 Sum', ' 647196 Ratio', '   0.65%)']", ,[' 109780  '],[' 7088    '],[' 110462  '],[' 62674   '],"[' 188018   (Atom=Atom', ' 56584 Body=Body', ' 32538 Other', ' 98896)']",[' Yes'],"[' 8770     (Eliminated', '    0 Frozen', ' 8770)']","[' 2603     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.21595'],[' 0'], ,[' 825.707'],[' 0'],[' 14.805'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.77115e+08'],[' 2.09975e+08'],[' 0'],[' 8.62709e+10'],[' 0'],[' 0'],[' 1214 '],[' 2021 '],[' 3024 '],[' 4087 '],[' 4 '],[' 0 ']
Solving...,TA70, ,[' 1'],[' 3837+'],[' 1923'],"[' 1002.542s (Solving', ' 989.69s 1st Model', ' 16.71s Unsat', ' 0.00s)']",[' 1001.156s'], ,[' 130955143'],"[' 16064586 (Analyzed', ' 15788801)']","[' 30346    (Average', ' 520.29 Last', ' 31547)']",[' 3420.9  '],"[' 1923     (Average Length', ' 913.89 Splits', ' 0)']","[' 15788801 (Deleted', ' 15593630)']","[' 152      (Ratio', '   0.00%)']","[' 18778    (Ratio', '   0.12%)']","[' 15788801 (Average Length', '   14.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 15788801 (Average', '  7.96 Max', ' 3688 Sum', ' 125737590)']","[' 15788119 (Average', '  7.93 Max', ' 3688 Sum', ' 125133926 Ratio', '  99.52%)']","[' 682      (Average', ' 885.14 Max', ' 1381 Sum', ' 603664 Ratio', '   0.48%)']", ,[' 109976  '],[' 7074    '],[' 110732  '],[' 62379   '],"[' 187133   (Atom=Atom', ' 56303 Body=Body', ' 32524 Other', ' 98306)']",[' Yes'],"[' 8830     (Eliminated', '    0 Frozen', ' 8830)']","[' 3531     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.06131'],[' 0'], ,[' 800.217'],[' 0'],[' 15.2829'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.99136e+08'],[' 3.11271e+08'],[' 0'],[' 8.47341e+10'],[' 0'],[' 0'],[' 889 '],[' 1985 '],[' 2916 '],[' 4016 '],[' 4 '],[' 0 ']
