Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, ,[' 1'],[' 5001+'],[' 2505'],"[' 1004.021s (Solving', ' 984.50s 1st Model', ' 267.87s Unsat', ' 0.00s)']",[' 996.766s'], ,[' 230806390'],"[' 8751377  (Analyzed', ' 8558589)']","[' 18424    (Average', ' 464.53 Last', ' 128316)']",[' 4209.6  '],"[' 2505     (Average Length', ' 1183.25 Splits', ' 0)']","[' 8558589  (Deleted', ' 8450584)']","[' 787      (Ratio', '   0.01%)']","[' 29686    (Ratio', '   0.35%)']","[' 8558589  (Average Length', '   17.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8558589  (Average', ' 26.09 Max', ' 4465 Sum', ' 223290052)']","[' 8557958  (Average', ' 25.99 Max', ' 4465 Sum', ' 222438435 Ratio', '  99.62%)']","[' 631      (Average', ' 1349.63 Max', ' 2045 Sum', ' 851617 Ratio', '   0.38%)']", ,[' 98236   '],[' 9688    '],[' 99515   '],[' 58282   '],"[' 174842   (Atom=Atom', ' 49592 Body=Body', ' 35138 Other', ' 90112)']",[' Yes'],"[' 11967    (Eliminated', '    0 Frozen', ' 11967)']","[' 5072     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.88734'],[' 0'], ,[' 641.87'],[' 0'],[' 19.9502'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.60588e+08'],[' 6.29917e+08'],[' 0'],[' 3.71251e+10'],[' 0'],[' 0'],[' 921 '],[' 1872 '],[' 2613 '],[' 6832 '],[' 4 '],[' 0 ']
Solving...,TA62, ,[' 1'],[' 6877+'],[' 3443'],"[' 1005.989s (Solving', ' 976.11s 1st Model', ' 598.08s Unsat', ' 0.00s)']",[' 999.406s'], ,[' 280275469'],"[' 8944242  (Analyzed', ' 8625585)']","[' 21260    (Average', ' 405.72 Last', ' 329433)']",[' 5055.9  '],"[' 3443     (Average Length', ' 1604.12 Splits', ' 0)']","[' 8625585  (Deleted', ' 8530703)']","[' 685      (Ratio', '   0.01%)']","[' 37916    (Ratio', '   0.44%)']","[' 8625585  (Average Length', '   12.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8625585  (Average', ' 31.15 Max', ' 6062 Sum', ' 268656756)']","[' 8624900  (Average', ' 31.01 Max', ' 6062 Sum', ' 267515253 Ratio', '  99.58%)']","[' 685      (Average', ' 1666.43 Max', ' 2992 Sum', ' 1141503 Ratio', '   0.42%)']", ,[' 99348   '],[' 9735    '],[' 101352  '],[' 59326   '],"[' 177974   (Atom=Atom', ' 50589 Body=Body', ' 35185 Other', ' 92200)']",[' Yes'],"[' 12739    (Eliminated', '    0 Frozen', ' 12739)']","[' 5303     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.89927'],[' 0'], ,[' 565.598'],[' 0'],[' 22.6644'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.25158e+08'],[' 7.69133e+08'],[' 0'],[' 2.89867e+10'],[' 0'],[' 0'],[' 884 '],[' 1784 '],[' 2611 '],[' 3295 '],[' 4 '],[' 0 ']
Solving...,TA63, ,[' 1'],[' 6679+'],[' 3344'],"[' 1005.151s (Solving', ' 979.58s 1st Model', ' 650.74s Unsat', ' 0.00s)']",[' 1000.875s'], ,[' 287326130'],"[' 12499265 (Analyzed', ' 12244008)']","[' 26741    (Average', ' 457.87 Last', ' 434560)']",[' 5053.7  '],"[' 3344     (Average Length', ' 1553.70 Splits', ' 0)']","[' 12244008 (Deleted', ' 12071626)']","[' 781      (Ratio', '   0.01%)']","[' 36200    (Ratio', '   0.30%)']","[' 12244008 (Average Length', '   12.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12244008 (Average', ' 22.52 Max', ' 4939 Sum', ' 275796213)']","[' 12243339 (Average', ' 22.44 Max', ' 4939 Sum', ' 274779356 Ratio', '  99.63%)']","[' 669      (Average', ' 1519.97 Max', ' 2912 Sum', ' 1016857 Ratio', '   0.37%)']", ,[' 99054   '],[' 9704    '],[' 100967  '],[' 59115   '],"[' 177341   (Atom=Atom', ' 50409 Body=Body', ' 35154 Other', ' 91778)']",[' Yes'],"[' 12617    (Eliminated', '    0 Frozen', ' 12617)']","[' 4936     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.25113'],[' 0'], ,[' 593.096'],[' 0'],[' 23.1176'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.56905e+08'],[' 8.03577e+08'],[' 0'],[' 3.47608e+10'],[' 0'],[' 0'],[' 1005 '],[' 1695 '],[' 2432 '],[' 3073 '],[' 4 '],[' 0 ']
Solving...,TA64, ,[' 1'],[' 6197+'],[' 3103'],"[' 1004.896s (Solving', ' 979.52s 1st Model', ' 643.73s Unsat', ' 0.00s)']",[' 1000.531s'], ,[' 272083216'],"[' 13200273 (Analyzed', ' 12795790)']","[' 26575    (Average', ' 481.50 Last', ' 206881)']",[' 4944.6  '],"[' 3103     (Average Length', ' 1402.03 Splits', ' 0)']","[' 12795790 (Deleted', ' 12653766)']","[' 699      (Ratio', '   0.01%)']","[' 34936    (Ratio', '   0.27%)']","[' 12795790 (Average Length', '   16.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12795790 (Average', ' 20.39 Max', ' 5021 Sum', ' 260887962)']","[' 12795125 (Average', ' 20.32 Max', ' 5021 Sum', ' 259955519 Ratio', '  99.64%)']","[' 665      (Average', ' 1402.17 Max', ' 2578 Sum', ' 932443 Ratio', '   0.36%)']", ,[' 98957   '],[' 9718    '],[' 100539  '],[' 58988   '],"[' 176960   (Atom=Atom', ' 50268 Body=Body', ' 35168 Other', ' 91524)']",[' Yes'],"[' 12300    (Eliminated', '    0 Frozen', ' 12300)']","[' 4733     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.24757'],[' 0'], ,[' 585.994'],[' 0'],[' 22.9391'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.63093e+08'],[' 7.18535e+08'],[' 0'],[' 3.04078e+10'],[' 0'],[' 0'],[' 1171 '],[' 1766 '],[' 2505 '],[' 3145 '],[' 4 '],[' 0 ']
Solving...,TA65, ,[' 1'],[' 6497+'],[' 3253'],"[' 1006.001s (Solving', ' 975.65s 1st Model', ' 543.47s Unsat', ' 0.00s)']",[' 1000.000s'], ,[' 246150528'],"[' 11970137 (Analyzed', ' 11712925)']","[' 25197    (Average', ' 464.85 Last', ' 181544)']",[' 5013.0  '],"[' 3253     (Average Length', ' 1491.18 Splits', ' 0)']","[' 11712925 (Deleted', ' 11536961)']","[' 687      (Ratio', '   0.01%)']","[' 36566    (Ratio', '   0.31%)']","[' 11712925 (Average Length', '   12.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11712925 (Average', ' 20.05 Max', ' 5592 Sum', ' 234845935)']","[' 11712232 (Average', ' 19.97 Max', ' 4906 Sum', ' 233881294 Ratio', '  99.59%)']","[' 693      (Average', ' 1391.98 Max', ' 2941 Sum', ' 964641 Ratio', '   0.41%)']", ,[' 99085   '],[' 9742    '],[' 100896  '],[' 59224   '],"[' 177668   (Atom=Atom', ' 50480 Body=Body', ' 35192 Other', ' 91996)']",[' Yes'],"[' 12553    (Eliminated', '    0 Frozen', ' 12553)']","[' 5086     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.12673'],[' 0'], ,[' 569.805'],[' 0'],[' 22.4024'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.00736e+08'],[' 6.76903e+08'],[' 0'],[' 2.72209e+10'],[' 0'],[' 0'],[' 882 '],[' 1637 '],[' 2455 '],[' 3153 '],[' 4 '],[' 0 ']
Solving...,TA66, ,[' 1'],[' 4853+'],[' 2431'],"[' 758.400s (Solving', ' 735.67s 1st Model', ' 162.32s Unsat', ' 0.00s)']",[' 751.609s'], ,[' 91957001'],"[' 13478783 (Analyzed', ' 13374862)']","[' 26800    (Average', ' 499.06 Last', ' 1743639)']",[' 6179.8  '],"[' 2430     (Average Length', ' 1191.96 Splits', ' 0)']","[' 13374862 (Deleted', ' 13179581)']","[' 377      (Ratio', '   0.00%)']","[' 9322     (Ratio', '   0.07%)']","[' 13374862 (Average Length', '   18.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13374862 (Average', '  5.93 Max', ' 7321 Sum', ' 79327482)']","[' 13374636 (Average', '  5.92 Max', ' 7321 Sum', ' 79143855 Ratio', '  99.77%)']","[' 226      (Average', ' 812.51 Max', ' 2294 Sum', ' 183627 Ratio', '   0.23%)']", ,[' 98208   '],[' 9687    '],[' 99501   '],[' 58199   '],"[' 174593   (Atom=Atom', ' 49510 Body=Body', ' 35137 Other', ' 89946)']",[' Yes'],"[' 11980    (Eliminated', '    0 Frozen', ' 11980)']","[' 1177     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.66239'],[' 0'], ,[' 535.041'],[' 0'],[' 12.2185'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.38903e+08'],[' 1.77412e+08'],[' 0'],[' 3.19573e+10'],[' 0'],[' 0'],[' 889 '],[' 5724 '],[' 6567 '],[' 7228 '],[' 4 '],[' 0 ']
Solving...,TA67, ,[' 1'],[' 6745+'],[' 3377'],"[' 1006.049s (Solving', ' 978.38s 1st Model', ' 651.09s Unsat', ' 0.00s)']",[' 1001.859s'], ,[' 274488191'],"[' 12312041 (Analyzed', ' 11893733)']","[' 25340    (Average', ' 469.37 Last', ' 144757)']",[' 4851.5  '],"[' 3377     (Average Length', ' 1545.82 Splits', ' 0)']","[' 11893733 (Deleted', ' 11734926)']","[' 680      (Ratio', '   0.01%)']","[' 38126    (Ratio', '   0.32%)']","[' 11893733 (Average Length', '   14.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11893733 (Average', ' 22.15 Max', ' 4834 Sum', ' 263439208)']","[' 11893056 (Average', ' 22.05 Max', ' 4834 Sum', ' 262274663 Ratio', '  99.56%)']","[' 677      (Average', ' 1720.16 Max', ' 2844 Sum', ' 1164545 Ratio', '   0.44%)']", ,[' 99197   '],[' 9742    '],[' 101042  '],[' 59321   '],"[' 177959   (Atom=Atom', ' 50577 Body=Body', ' 35192 Other', ' 92190)']",[' Yes'],"[' 12587    (Eliminated', '    0 Frozen', ' 12587)']","[' 5319     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.74134'],[' 0'], ,[' 561.247'],[' 0'],[' 22.7433'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.06047e+08'],[' 7.67639e+08'],[' 0'],[' 2.83303e+10'],[' 0'],[' 0'],[' 1037 '],[' 1801 '],[' 2541 '],[' 3205 '],[' 4 '],[' 0 ']
Solving...,TA68, ,[' 1'],[' 6071+'],[' 3040'],"[' 1004.979s (Solving', ' 977.98s 1st Model', ' 562.07s Unsat', ' 0.00s)']",[' 1001.063s'], ,[' 232836977'],"[' 13058907 (Analyzed', ' 12807705)']","[' 25906    (Average', ' 494.39 Last', ' 425490)']",[' 5140.7  '],"[' 3040     (Average Length', ' 1409.63 Splits', ' 0)']","[' 12807705 (Deleted', ' 12618907)']","[' 549      (Ratio', '   0.00%)']","[' 31466    (Ratio', '   0.25%)']","[' 12807705 (Average Length', '   12.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12807705 (Average', ' 17.30 Max', ' 5229 Sum', ' 221532131)']","[' 12807082 (Average', ' 17.23 Max', ' 5229 Sum', ' 220704579 Ratio', '  99.63%)']","[' 623      (Average', ' 1328.33 Max', ' 2633 Sum', ' 827552 Ratio', '   0.37%)']", ,[' 98770   '],[' 9684    '],[' 100405  '],[' 58795   '],"[' 176381   (Atom=Atom', ' 50109 Body=Body', ' 35134 Other', ' 91138)']",[' Yes'],"[' 12319    (Eliminated', '    0 Frozen', ' 12319)']","[' 4388     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.58945'],[' 0'], ,[' 598.341'],[' 0'],[' 21.5868'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.12471e+08'],[' 5.92621e+08'],[' 0'],[' 3.00653e+10'],[' 0'],[' 0'],[' 891 '],[' 1673 '],[' 2341 '],[' 3071 '],[' 4 '],[' 0 ']
Solving...,TA69, ,[' 1'],[' 6591+'],[' 3300'],"[' 1005.565s (Solving', ' 976.61s 1st Model', ' 655.02s Unsat', ' 0.00s)']",[' 997.922s'], ,[' 272006825'],"[' 8290862  (Analyzed', ' 7952770)']","[' 17469    (Average', ' 455.25 Last', ' 102418)']",[' 4895.4  '],"[' 3300     (Average Length', ' 1530.45 Splits', ' 0)']","[' 7952770  (Deleted', ' 7848786)']","[' 981      (Ratio', '   0.01%)']","[' 38151    (Ratio', '   0.48%)']","[' 7952770  (Average Length', '   14.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7952770  (Average', ' 32.84 Max', ' 6068 Sum', ' 261155941)']","[' 7952058  (Average', ' 32.70 Max', ' 6068 Sum', ' 260026490 Ratio', '  99.57%)']","[' 712      (Average', ' 1586.31 Max', ' 2862 Sum', ' 1129451 Ratio', '   0.43%)']", ,[' 99258   '],[' 9768    '],[' 101130  '],[' 59381   '],"[' 178139   (Atom=Atom', ' 50611 Body=Body', ' 35218 Other', ' 92310)']",[' Yes'],"[' 12640    (Eliminated', '    0 Frozen', ' 12640)']","[' 5069     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.81534'],[' 0'], ,[' 545.01'],[' 0'],[' 23.1695'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.30489e+08'],[' 7.9165e+08'],[' 0'],[' 2.56014e+10'],[' 0'],[' 0'],[' 1105 '],[' 1814 '],[' 2679 '],[' 3375 '],[' 4 '],[' 0 ']
Solving...,TA70, ,[' 1'],[' 6603+'],[' 3306'],"[' 1005.414s (Solving', ' 977.63s 1st Model', ' 512.08s Unsat', ' 0.01s)']",[' 993.359s'], ,[' 268087434'],"[' 9854677  (Analyzed', ' 9693693)']","[' 20483    (Average', ' 473.26 Last', ' 465146)']",[' 5040.9  '],"[' 3306     (Average Length', ' 1513.80 Splits', ' 0)']","[' 9693693  (Deleted', ' 9573174)']","[' 927      (Ratio', '   0.01%)']","[' 36100    (Ratio', '   0.37%)']","[' 9693693  (Average Length', '   14.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9693693  (Average', ' 26.47 Max', ' 4927 Sum', ' 256615895)']","[' 9693077  (Average', ' 26.38 Max', ' 4927 Sum', ' 255729832 Ratio', '  99.65%)']","[' 616      (Average', ' 1438.41 Max', ' 2839 Sum', ' 886063 Ratio', '   0.35%)']", ,[' 99176   '],[' 9686    '],[' 101014  '],[' 59166   '],"[' 177494   (Atom=Atom', ' 50478 Body=Body', ' 35136 Other', ' 91880)']",[' Yes'],"[' 12524    (Eliminated', '    0 Frozen', ' 12524)']","[' 4934     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.8246'],[' 0'], ,[' 588.063'],[' 0'],[' 22.7348'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.79445e+08'],[' 7.41942e+08'],[' 0'],[' 3.14864e+10'],[' 0'],[' 0'],[' 1064 '],[' 1939 '],[' 2752 '],[' 3437 '],[' 4 '],[' 0 ']
