Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 5679+'],[' 2842'],"[' 610.266s (Solving', ' 564.44s 1st Model', ' 385.33s Unsat', ' 0.00s)']",[' 595.641s'], ,[' 147039189'],"[' 1128908  (Analyzed', ' 408069)']","[' 3094     (Average', ' 131.89 Last', ' 92684)']",[' 7732.5  '],"[' 2842     (Average Length', ' 1395.35 Splits', ' 0)']","[' 408069   (Deleted', ' 372088)']","[' 90       (Ratio', '   0.02%)']","[' 27731    (Ratio', '   6.80%)']","[' 408069   (Average Length', '   22.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 408069   (Average', ' 315.80 Max', ' 8421 Sum', ' 128868252)']","[' 407536   (Average', ' 314.19 Max', ' 8421 Sum', ' 128212082 Ratio', '  99.49%)']","[' 533      (Average', ' 1231.09 Max', ' 1233 Sum', ' 656170 Ratio', '   0.51%)']", ,[' 122504  '],[' 11070   '],[' 122264  '],[' 63735   '],"[' 218101   (Atom=Atom', ' 60470 Body=Body', ' 37994 Other', ' 119637)']",[' Yes'],"[' 13767    (Eliminated', '    0 Frozen', ' 13767)']","[' 3977     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 9.66686'],[' 0'], ,[' 167.5'],[' 0'],[' 21.1492'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.99853e+08'],[' 2.69453e+08'],[' 0'],[' 1.56421e+09'],[' 0'],[' 0'],[' 1700 '],[' 3447 '],[' 2 '],[' 0 ']
Solving...,TA52, , ,[' 5259+'],[' 2632'],"[' 609.084s (Solving', ' 564.43s 1st Model', ' 370.35s Unsat', ' 0.00s)']",[' 597.188s'], ,[' 131081429'],"[' 2022918  (Analyzed', ' 342472)']","[' 2991     (Average', ' 114.50 Last', ' 57024)']",[' 7922.5  '],"[' 2633     (Average Length', ' 1294.96 Splits', ' 0)']","[' 342472   (Deleted', ' 308816)']","[' 111      (Ratio', '   0.03%)']","[' 26004    (Ratio', '   7.59%)']","[' 342472   (Average Length', '   24.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 342472   (Average', ' 328.23 Max', ' 8777 Sum', ' 112408859)']","[' 341904   (Average', ' 326.32 Max', ' 8093 Sum', ' 111755659 Ratio', '  99.42%)']","[' 568      (Average', ' 1150.00 Max', ' 1150 Sum', ' 653200 Ratio', '   0.58%)']", ,[' 122855  '],[' 11157   '],[' 122401  '],[' 63927   '],"[' 218530   (Atom=Atom', ' 60458 Body=Body', ' 38195 Other', ' 119877)']",[' Yes'],"[' 13687    (Eliminated', '    0 Frozen', ' 13687)']","[' 4101     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 9.6418'],[' 0'], ,[' 191.215'],[' 0'],[' 19.5572'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.66724e+08'],[' 2.39559e+08'],[' 0'],[' 2.33039e+09'],[' 0'],[' 0'],[' 1878 '],[' 3585 '],[' 2 '],[' 0 ']
Solving...,TA53, ,[' 1'],[' 4783+'],[' 2394'],"[' 608.612s (Solving', ' 568.95s 1st Model', ' 411.43s Unsat', ' 0.00s)']",[' 597.875s'], ,[' 145335792'],"[' 1682669  (Analyzed', ' 395926)']","[' 2859     (Average', ' 138.48 Last', ' 123713)']",[' 7363.8  '],"[' 2394     (Average Length', ' 1174.76 Splits', ' 0)']","[' 395926   (Deleted', ' 360724)']","[' 96       (Ratio', '   0.02%)']","[' 27392    (Ratio', '   6.92%)']","[' 395926   (Average Length', '   22.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 395926   (Average', ' 327.44 Max', ' 8297 Sum', ' 129642608)']","[' 395416   (Average', ' 326.06 Max', ' 7692 Sum', ' 129095888 Ratio', '  99.58%)']","[' 510      (Average', ' 1072.00 Max', ' 1072 Sum', ' 546720 Ratio', '   0.42%)']", ,[' 121226  '],[' 10944   '],[' 120642  '],[' 62643   '],"[' 214907   (Atom=Atom', ' 59608 Body=Body', ' 37580 Other', ' 117719)']",[' Yes'],"[' 13245    (Eliminated', '    0 Frozen', ' 13245)']","[' 3540     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.62586'],[' 0'], ,[' 185.349'],[' 0'],[' 21.7469'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.99884e+08'],[' 2.68816e+08'],[' 0'],[' 2.11748e+09'],[' 0'],[' 0'],[' 1570 '],[' 3290 '],[' 2 '],[' 0 ']
Solving...,TA54, ,[' 1'],[' 4923+'],[' 2464'],"[' 608.465s (Solving', ' 570.48s 1st Model', ' 385.16s Unsat', ' 0.00s)']",[' 598.531s'], ,[' 147120129'],"[' 1934113  (Analyzed', ' 386079)']","[' 2893     (Average', ' 133.45 Last', ' 41504)']",[' 7403.5  '],"[' 2464     (Average Length', ' 1206.07 Splits', ' 0)']","[' 386079   (Deleted', ' 348823)']","[' 88       (Ratio', '   0.02%)']","[' 28086    (Ratio', '   7.27%)']","[' 386079   (Average Length', '   23.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 386079   (Average', ' 338.51 Max', ' 7963 Sum', ' 130690271)']","[' 385644   (Average', ' 337.09 Max', ' 7963 Sum', ' 130143911 Ratio', '  99.58%)']","[' 435      (Average', ' 1256.00 Max', ' 1256 Sum', ' 546360 Ratio', '   0.42%)']", ,[' 121983  '],[' 11050   '],[' 121365  '],[' 63256   '],"[' 216634   (Atom=Atom', ' 60006 Body=Body', ' 37907 Other', ' 118721)']",[' Yes'],"[' 13372    (Eliminated', '    0 Frozen', ' 13372)']","[' 3137     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.25503'],[' 0'], ,[' 193.841'],[' 0'],[' 21.2907'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.96137e+08'],[' 2.66096e+08'],[' 0'],[' 2.28389e+09'],[' 0'],[' 0'],[' 1706 '],[' 3314 '],[' 2 '],[' 0 ']
Solving...,TA55, ,[' 1'],[' 4677+'],[' 2341'],"[' 607.743s (Solving', ' 570.36s 1st Model', ' 442.78s Unsat', ' 0.00s)']",[' 597.203s'], ,[' 150525544'],"[' 1144545  (Analyzed', ' 438559)']","[' 3023     (Average', ' 145.07 Last', ' 67218)']",[' 7584.3  '],"[' 2341     (Average Length', ' 1152.58 Splits', ' 0)']","[' 438559   (Deleted', ' 398878)']","[' 111      (Ratio', '   0.03%)']","[' 31024    (Ratio', '   7.07%)']","[' 438559   (Average Length', '   24.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 438559   (Average', ' 308.08 Max', ' 8409 Sum', ' 135111484)']","[' 438109   (Average', ' 307.01 Max', ' 8056 Sum', ' 134643934 Ratio', '  99.65%)']","[' 450      (Average', ' 1039.00 Max', ' 1039 Sum', ' 467550 Ratio', '   0.35%)']", ,[' 122406  '],[' 11129   '],[' 121697  '],[' 63497   '],"[' 217198   (Atom=Atom', ' 60049 Body=Body', ' 38074 Other', ' 119075)']",[' Yes'],"[' 13367    (Eliminated', '    0 Frozen', ' 13367)']","[' 3590     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.1076'],[' 0'], ,[' 177.304'],[' 0'],[' 22.0024'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.0972e+08'],[' 2.77664e+08'],[' 0'],[' 1.69937e+09'],[' 0'],[' 0'],[' 1832 '],[' 3408 '],[' 2 '],[' 0 ']
Solving...,TA56, ,[' 1'],[' 4845+'],[' 2425'],"[' 608.822s (Solving', ' 568.41s 1st Model', ' 213.07s Unsat', ' 0.00s)']",[' 597.391s'], ,[' 145896635'],"[' 1632539  (Analyzed', ' 577546)']","[' 3241     (Average', ' 178.20 Last', ' 23156)']",[' 7832.1  '],"[' 2425     (Average Length', ' 1194.15 Splits', ' 0)']","[' 577546   (Deleted', ' 541891)']","[' 166      (Ratio', '   0.03%)']","[' 27386    (Ratio', '   4.74%)']","[' 577546   (Average Length', '   23.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 577546   (Average', ' 223.43 Max', ' 8771 Sum', ' 129040456)']","[' 577080   (Average', ' 222.63 Max', ' 7830 Sum', ' 128581912 Ratio', '  99.64%)']","[' 466      (Average', ' 984.00 Max', ' 984 Sum', ' 458544 Ratio', '   0.36%)']", ,[' 121727  '],[' 11016   '],[' 121135  '],[' 63032   '],"[' 215774   (Atom=Atom', ' 59739 Body=Body', ' 37680 Other', ' 118355)']",[' Yes'],"[' 13343    (Eliminated', '    0 Frozen', ' 13343)']","[' 3687     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.72519'],[' 0'], ,[' 189.716'],[' 0'],[' 21.3368'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.84051e+08'],[' 2.52561e+08'],[' 0'],[' 2.16409e+09'],[' 0'],[' 0'],[' 1946 '],[' 3540 '],[' 2 '],[' 0 ']
Solving...,TA57, ,[' 1'],[' 4597+'],[' 2301'],"[' 608.525s (Solving', ' 569.79s 1st Model', ' 214.04s Unsat', ' 0.00s)']",[' 598.734s'], ,[' 154345195'],"[' 1092119  (Analyzed', ' 507317)']","[' 2763     (Average', ' 183.61 Last', ' 18768)']",[' 7502.7  '],"[' 2301     (Average Length', ' 1133.26 Splits', ' 0)']","[' 507317   (Deleted', ' 467113)']","[' 147      (Ratio', '   0.03%)']","[' 30433    (Ratio', '   6.00%)']","[' 507317   (Average Length', '   25.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 507317   (Average', ' 275.05 Max', ' 7921 Sum', ' 139535882)']","[' 506773   (Average', ' 274.02 Max', ' 7672 Sum', ' 139014730 Ratio', '  99.63%)']","[' 544      (Average', ' 958.00 Max', ' 958 Sum', ' 521152 Ratio', '   0.37%)']", ,[' 121820  '],[' 11048   '],[' 121104  '],[' 63044   '],"[' 215936   (Atom=Atom', ' 59766 Body=Body', ' 37835 Other', ' 118335)']",[' Yes'],"[' 13258    (Eliminated', '    0 Frozen', ' 13258)']","[' 3936     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.3397'],[' 0'], ,[' 175.279'],[' 0'],[' 22.3918'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.10601e+08'],[' 2.80883e+08'],[' 0'],[' 1.67316e+09'],[' 0'],[' 0'],[' 2035 '],[' 3623 '],[' 2 '],[' 0 ']
Solving...,TA58, ,[' 1'],[' 4881+'],[' 2443'],"[' 608.548s (Solving', ' 567.75s 1st Model', ' 373.72s Unsat', ' 0.00s)']",[' 597.578s'], ,[' 143606277'],"[' 2048112  (Analyzed', ' 404552)']","[' 2922     (Average', ' 138.45 Last', ' 103130)']",[' 7759.3  '],"[' 2443     (Average Length', ' 1203.64 Splits', ' 0)']","[' 404552   (Deleted', ' 367349)']","[' 112      (Ratio', '   0.03%)']","[' 27219    (Ratio', '   6.73%)']","[' 404552   (Average Length', '   23.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 404552   (Average', ' 312.28 Max', ' 8408 Sum', ' 126331490)']","[' 404007   (Average', ' 310.90 Max', ' 7891 Sum', ' 125773349 Ratio', '  99.56%)']","[' 545      (Average', ' 1024.11 Max', ' 5981 Sum', ' 558141 Ratio', '   0.44%)']", ,[' 122165  '],[' 11082   '],[' 121553  '],[' 63389   '],"[' 217005   (Atom=Atom', ' 60077 Body=Body', ' 38003 Other', ' 118925)']",[' Yes'],"[' 13431    (Eliminated', '    0 Frozen', ' 13431)']","[' 3958     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.99486'],[' 0'], ,[' 193.662'],[' 0'],[' 20.8243'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.89522e+08'],[' 2.59838e+08'],[' 0'],[' 2.44734e+09'],[' 0'],[' 0'],[' 1775 '],[' 3597 '],[' 2 '],[' 0 ']
Solving...,TA59, ,[' 1'],[' 3297+'],[' 1651'],"[' 317.905s (Solving', ' 286.26s 1st Model', ' 135.67s Unsat', ' 0.00s)']",[' 312.219s'], ,[' 86719912'],"[' 305180   (Analyzed', ' 111321)']","[' 1268     (Average', ' 87.79 Last', ' 18358)']",[' 10272.7 '],"[' 1650     (Average Length', ' 819.28 Splits', ' 0)']","[' 111321   (Deleted', ' 95612)']","[' 43       (Ratio', '   0.04%)']","[' 11455    (Ratio', '  10.29%)']","[' 111321   (Average Length', '   27.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 111321   (Average', ' 637.02 Max', ' 10696 Sum', ' 70913190)']","[' 111321   (Average', ' 637.02 Max', ' 10696 Sum', ' 70913190 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 121006  '],[' 11027   '],[' 119675  '],[' 62269   '],"[' 214018   (Atom=Atom', ' 59226 Body=Body', ' 37945 Other', ' 116847)']",[' Yes'],"[' 12639    (Eliminated', '    0 Frozen', ' 12639)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.04711'],[' 0'], ,[' 75.8725'],[' 0'],[' 11.7775'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.20213e+08'],[' 1.09394e+08'],[' 0'],[' 5.43029e+08'],[' 0'],[' 0'],[' 5965 '],[' 7394 '],[' 2 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 5123+'],[' 2564'],"[' 608.713s (Solving', ' 569.24s 1st Model', ' 384.47s Unsat', ' 0.00s)']",[' 598.047s'], ,[' 150604673'],"[' 1581787  (Analyzed', ' 394543)']","[' 2823     (Average', ' 139.76 Last', ' 131524)']",[' 7483.7  '],"[' 2564     (Average Length', ' 1251.68 Splits', ' 0)']","[' 394543   (Deleted', ' 356852)']","[' 93       (Ratio', '   0.02%)']","[' 28792    (Ratio', '   7.30%)']","[' 394543   (Average Length', '   22.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 394543   (Average', ' 339.42 Max', ' 9243 Sum', ' 133916806)']","[' 394072   (Average', ' 337.86 Max', ' 8651 Sum', ' 133298383 Ratio', '  99.54%)']","[' 471      (Average', ' 1313.00 Max', ' 1313 Sum', ' 618423 Ratio', '   0.46%)']", ,[' 122132  '],[' 11057   '],[' 121590  '],[' 63384   '],"[' 217063   (Atom=Atom', ' 60146 Body=Body', ' 37948 Other', ' 118969)']",[' Yes'],"[' 13455    (Eliminated', '    0 Frozen', ' 13455)']","[' 3814     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.58389'],[' 0'], ,[' 182.758'],[' 0'],[' 21.6902'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.05774e+08'],[' 2.75241e+08'],[' 0'],[' 2.0168e+09'],[' 0'],[' 0'],[' 1698 '],[' 3346 '],[' 2 '],[' 0 ']
