Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, ,[' 1'],[' 6649+'],[' 3327'],"[' 1006.753s (Solving', ' 974.63s 1st Model', ' 864.61s Unsat', ' 0.00s)']",[' 1003.469s'], ,[' 468496467'],"[' 5352695  (Analyzed', ' 1973928)']","[' 8208     (Average', ' 240.49 Last', ' 189277)']",[' 8629.3  '],"[' 3327     (Average Length', ' 1624.58 Splits', ' 0)']","[' 1973928  (Deleted', ' 1905231)']","[' 348      (Ratio', '   0.02%)']","[' 59711    (Ratio', '   3.02%)']","[' 1973928  (Average Length', '   22.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1973928  (Average', ' 224.14 Max', ' 9479 Sum', ' 442429797)']","[' 1973304  (Average', ' 223.59 Max', ' 8783 Sum', ' 441351525 Ratio', '  99.76%)']","[' 624      (Average', ' 1728.00 Max', ' 1728 Sum', ' 1078272 Ratio', '   0.24%)']", ,[' 126783  '],[' 13156   '],[' 128914  '],[' 78399   '],"[' 235193   (Atom=Atom', ' 66241 Body=Body', ' 38606 Other', ' 130346)']",[' Yes'],"[' 16287    (Eliminated', '    0 Frozen', ' 16287)']","[' 6883     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.12384'],[' 0'], ,[' 420.998'],[' 0'],[' 30.2778'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.44186e+09'],[' 1.29113e+09'],[' 0'],[' 2.03694e+10'],[' 0'],[' 0'],[' 1831 '],[' 3534 '],[' 2 '],[' 0 ']
Solving...,TA62, ,[' 1'],[' 6951+'],[' 3478'],"[' 1006.936s (Solving', ' 977.90s 1st Model', ' 724.94s Unsat', ' 0.00s)']",[' 1004.469s'], ,[' 509818223'],"[' 4392825  (Analyzed', ' 1860787)']","[' 7680     (Average', ' 242.29 Last', ' 158678)']",[' 8538.4  '],"[' 3478     (Average Length', ' 1701.34 Splits', ' 0)']","[' 1860787  (Deleted', ' 1781117)']","[' 308      (Ratio', '   0.02%)']","[' 65709    (Ratio', '   3.53%)']","[' 1860787  (Average Length', '   23.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1860787  (Average', ' 260.22 Max', ' 10046 Sum', ' 484214511)']","[' 1860189  (Average', ' 259.57 Max', ' 10046 Sum', ' 483010139 Ratio', '  99.75%)']","[' 598      (Average', ' 2014.00 Max', ' 2014 Sum', ' 1204372 Ratio', '   0.25%)']", ,[' 127378  '],[' 13304   '],[' 129629  '],[' 79142   '],"[' 237422   (Atom=Atom', ' 66836 Body=Body', ' 38754 Other', ' 131832)']",[' Yes'],"[' 16555    (Eliminated', '    0 Frozen', ' 16555)']","[' 7392     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.28673'],[' 0'], ,[' 394.83'],[' 0'],[' 30.1647'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.73636e+09'],[' 1.57799e+09'],[' 0'],[' 1.8719e+10'],[' 0'],[' 0'],[' 1809 '],[' 3602 '],[' 2 '],[' 0 ']
Solving...,TA63, ,[' 1'],[' 7791+'],[' 3898'],"[' 1008.728s (Solving', ' 974.13s 1st Model', ' 830.27s Unsat', ' 0.00s)']",[' 1006.094s'], ,[' 498882163'],"[' 4698005  (Analyzed', ' 2070970)']","[' 8297     (Average', ' 249.60 Last', ' 408820)']",[' 8881.1  '],"[' 3898     (Average Length', ' 1887.51 Splits', ' 0)']","[' 2070970  (Deleted', ' 2002086)']","[' 356      (Ratio', '   0.02%)']","[' 60458    (Ratio', '   2.92%)']","[' 2070970  (Average Length', '   21.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2070970  (Average', ' 226.67 Max', ' 9903 Sum', ' 469432365)']","[' 2070480  (Average', ' 226.23 Max', ' 9010 Sum', ' 468523415 Ratio', '  99.81%)']","[' 490      (Average', ' 1855.00 Max', ' 1855 Sum', ' 908950 Ratio', '   0.19%)']", ,[' 127174  '],[' 13096   '],[' 129776  '],[' 78730   '],"[' 236186   (Atom=Atom', ' 66632 Body=Body', ' 38546 Other', ' 131008)']",[' Yes'],"[' 16698    (Eliminated', '    0 Frozen', ' 16698)']","[' 6148     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.56644'],[' 0'], ,[' 410.269'],[' 0'],[' 29.6714'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.66592e+09'],[' 1.50147e+09'],[' 0'],[' 2.01857e+10'],[' 0'],[' 0'],[' 1671 '],[' 3289 '],[' 2 '],[' 0 ']
Solving...,TA64, ,[' 1'],[' 6385+'],[' 3195'],"[' 1005.669s (Solving', ' 977.69s 1st Model', ' 799.83s Unsat', ' 0.00s)']",[' 1002.547s'], ,[' 506808129'],"[' 5483057  (Analyzed', ' 2065297)']","[' 8493     (Average', ' 243.18 Last', ' 231434)']",[' 8783.2  '],"[' 3195     (Average Length', ' 1566.30 Splits', ' 0)']","[' 2065297  (Deleted', ' 1990332)']","[' 362      (Ratio', '   0.02%)']","[' 63808    (Ratio', '   3.09%)']","[' 2065297  (Average Length', '   22.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2065297  (Average', ' 232.65 Max', ' 9190 Sum', ' 480498776)']","[' 2064662  (Average', ' 232.22 Max', ' 7958 Sum', ' 479611681 Ratio', '  99.82%)']","[' 635      (Average', ' 1397.00 Max', ' 1397 Sum', ' 887095 Ratio', '   0.18%)']", ,[' 126765  '],[' 13194   '],[' 128804  '],[' 78419   '],"[' 235253   (Atom=Atom', ' 66223 Body=Body', ' 38644 Other', ' 130386)']",[' Yes'],"[' 16233    (Eliminated', '    0 Frozen', ' 16233)']","[' 7032     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.61433'],[' 0'], ,[' 413.121'],[' 0'],[' 30.3563'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.68779e+09'],[' 1.52399e+09'],[' 0'],[' 2.07215e+10'],[' 0'],[' 0'],[' 1756 '],[' 3369 '],[' 2 '],[' 0 ']
Solving...,TA65, ,[' 1'],[' 7209+'],[' 3607'],"[' 1007.604s (Solving', ' 976.21s 1st Model', ' 826.47s Unsat', ' 0.00s)']",[' 1004.672s'], ,[' 501116462'],"[' 4954385  (Analyzed', ' 1881471)']","[' 8081     (Average', ' 232.83 Last', ' 148679)']",[' 8714.2  '],"[' 3607     (Average Length', ' 1757.94 Splits', ' 0)']","[' 1881471  (Deleted', ' 1804671)']","[' 340      (Ratio', '   0.02%)']","[' 65877    (Ratio', '   3.50%)']","[' 1881471  (Average Length', '   22.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1881471  (Average', ' 251.74 Max', ' 9493 Sum', ' 473638802)']","[' 1880845  (Average', ' 251.12 Max', ' 7729 Sum', ' 472473816 Ratio', '  99.75%)']","[' 626      (Average', ' 1861.00 Max', ' 1861 Sum', ' 1164986 Ratio', '   0.25%)']", ,[' 127315  '],[' 13240   '],[' 129669  '],[' 79015   '],"[' 237041   (Atom=Atom', ' 66773 Body=Body', ' 38690 Other', ' 131578)']",[' Yes'],"[' 16594    (Eliminated', '    0 Frozen', ' 16594)']","[' 7966     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.93418'],[' 0'], ,[' 409.037'],[' 0'],[' 29.7325'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.70324e+09'],[' 1.54778e+09'],[' 0'],[' 2.04682e+10'],[' 0'],[' 0'],[' 1695 '],[' 3437 '],[' 2 '],[' 0 ']
Solving...,TA66, ,[' 1'],[' 7211+'],[' 3608'],"[' 1007.466s (Solving', ' 976.13s 1st Model', ' 869.69s Unsat', ' 0.00s)']",[' 1004.859s'], ,[' 499767338'],"[' 4560850  (Analyzed', ' 1903347)']","[' 7683     (Average', ' 247.73 Last', ' 151328)']",[' 8829.5  '],"[' 3608     (Average Length', ' 1762.88 Splits', ' 0)']","[' 1903347  (Deleted', ' 1826641)']","[' 321      (Ratio', '   0.02%)']","[' 66881    (Ratio', '   3.51%)']","[' 1903347  (Average Length', '   22.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1903347  (Average', ' 248.11 Max', ' 9121 Sum', ' 472246775)']","[' 1902664  (Average', ' 247.48 Max', ' 8503 Sum', ' 471048110 Ratio', '  99.75%)']","[' 683      (Average', ' 1755.00 Max', ' 1755 Sum', ' 1198665 Ratio', '   0.25%)']", ,[' 127526  '],[' 13310   '],[' 129894  '],[' 79296   '],"[' 237884   (Atom=Atom', ' 66984 Body=Body', ' 38760 Other', ' 132140)']",[' Yes'],"[' 16678    (Eliminated', '    0 Frozen', ' 16678)']","[' 7635     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.055'],[' 0'], ,[' 403.959'],[' 0'],[' 29.6497'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.69925e+09'],[' 1.54316e+09'],[' 0'],[' 1.94691e+10'],[' 0'],[' 0'],[' 1712 '],[' 3554 '],[' 2 '],[' 0 ']
Solving...,TA67, ,[' 1'],[' 7095+'],[' 3550'],"[' 1006.959s (Solving', ' 975.58s 1st Model', ' 834.47s Unsat', ' 0.00s)']",[' 1004.609s'], ,[' 502529612'],"[' 5075408  (Analyzed', ' 1930788)']","[' 8094     (Average', ' 238.55 Last', ' 207478)']",[' 8828.9  '],"[' 3550     (Average Length', ' 1739.32 Splits', ' 0)']","[' 1930788  (Deleted', ' 1856378)']","[' 362      (Ratio', '   0.02%)']","[' 65016    (Ratio', '   3.37%)']","[' 1930788  (Average Length', '   23.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1930788  (Average', ' 245.81 Max', ' 9810 Sum', ' 474615400)']","[' 1930148  (Average', ' 245.24 Max', ' 8069 Sum', ' 473501160 Ratio', '  99.77%)']","[' 640      (Average', ' 1741.00 Max', ' 1741 Sum', ' 1114240 Ratio', '   0.23%)']", ,[' 127012  '],[' 13158   '],[' 129352  '],[' 78630   '],"[' 235886   (Atom=Atom', ' 66470 Body=Body', ' 38608 Other', ' 130808)']",[' Yes'],"[' 16498    (Eliminated', '    0 Frozen', ' 16498)']","[' 7651     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.91379'],[' 0'], ,[' 407.919'],[' 0'],[' 29.6637'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.68468e+09'],[' 1.52564e+09'],[' 0'],[' 2.05815e+10'],[' 0'],[' 0'],[' 1816 '],[' 3533 '],[' 2 '],[' 0 ']
Solving...,TA68, ,[' 1'],[' 6133+'],[' 3069'],"[' 1005.969s (Solving', ' 978.70s 1st Model', ' 898.39s Unsat', ' 0.00s)']",[' 1003.078s'], ,[' 504794403'],"[' 4858231  (Analyzed', ' 1948131)']","[' 7938     (Average', ' 245.42 Last', ' 199934)']",[' 8523.8  '],"[' 3069     (Average Length', ' 1495.96 Splits', ' 0)']","[' 1948131  (Deleted', ' 1872508)']","[' 370      (Ratio', '   0.02%)']","[' 64967    (Ratio', '   3.33%)']","[' 1948131  (Average Length', '   22.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1948131  (Average', ' 246.73 Max', ' 9442 Sum', ' 480659060)']","[' 1947511  (Average', ' 246.27 Max', ' 8202 Sum', ' 479764400 Ratio', '  99.81%)']","[' 620      (Average', ' 1443.00 Max', ' 1443 Sum', ' 894660 Ratio', '   0.19%)']", ,[' 126729  '],[' 13224   '],[' 128643  '],[' 78413   '],"[' 235235   (Atom=Atom', ' 66187 Body=Body', ' 38674 Other', ' 130374)']",[' Yes'],"[' 16138    (Eliminated', '    0 Frozen', ' 16138)']","[' 7627     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.10245'],[' 0'], ,[' 402.895'],[' 0'],[' 29.7991'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.72224e+09'],[' 1.56296e+09'],[' 0'],[' 1.99333e+10'],[' 0'],[' 0'],[' 1797 '],[' 3487 '],[' 2 '],[' 0 ']
Solving...,TA69, ,[' 1'],[' 6401+'],[' 3203'],"[' 1005.998s (Solving', ' 976.99s 1st Model', ' 598.18s Unsat', ' 0.00s)']",[' 1002.578s'], ,[' 505938688'],"[' 4638429  (Analyzed', ' 2117597)']","[' 7632     (Average', ' 277.46 Last', ' 203026)']",[' 8726.5  '],"[' 3203     (Average Length', ' 1566.13 Splits', ' 0)']","[' 2117597  (Deleted', ' 2036539)']","[' 424      (Ratio', '   0.02%)']","[' 68438    (Ratio', '   3.23%)']","[' 2117597  (Average Length', '   23.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2117597  (Average', ' 227.05 Max', ' 9243 Sum', ' 480801019)']","[' 2117002  (Average', ' 226.65 Max', ' 8492 Sum', ' 479948738 Ratio', '  99.82%)']","[' 595      (Average', ' 1432.41 Max', ' 1673 Sum', ' 852281 Ratio', '   0.18%)']", ,[' 127037  '],[' 13282   '],[' 129058  '],[' 78779   '],"[' 236333   (Atom=Atom', ' 66495 Body=Body', ' 38732 Other', ' 131106)']",[' Yes'],"[' 16303    (Eliminated', '    0 Frozen', ' 16303)']","[' 8086     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.53894'],[' 0'], ,[' 404.136'],[' 0'],[' 29.9403'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.71032e+09'],[' 1.5538e+09'],[' 0'],[' 1.96392e+10'],[' 0'],[' 0'],[' 1977 '],[' 3747 '],[' 2 '],[' 0 ']
Solving...,TA70, ,[' 1'],[' 6621+'],[' 3313'],"[' 1006.342s (Solving', ' 978.28s 1st Model', ' 533.22s Unsat', ' 0.00s)']",[' 1003.719s'], ,[' 498527852'],"[' 4748798  (Analyzed', ' 2251594)']","[' 7310     (Average', ' 308.02 Last', ' 154935)']",[' 8621.0  '],"[' 3313     (Average Length', ' 1627.48 Splits', ' 0)']","[' 2251594  (Deleted', ' 2165442)']","[' 458      (Ratio', '   0.02%)']","[' 69637    (Ratio', '   3.09%)']","[' 2251594  (Average Length', '   24.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2251594  (Average', ' 210.29 Max', ' 9741 Sum', ' 473493377)']","[' 2250928  (Average', ' 209.77 Max', ' 7964 Sum', ' 472309895 Ratio', '  99.75%)']","[' 666      (Average', ' 1777.00 Max', ' 1777 Sum', ' 1183482 Ratio', '   0.25%)']", ,[' 127321  '],[' 13340   '],[' 129444  '],[' 79121   '],"[' 237359   (Atom=Atom', ' 66779 Body=Body', ' 38790 Other', ' 131790)']",[' Yes'],"[' 16463    (Eliminated', '    0 Frozen', ' 16463)']","[' 8316     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.18251'],[' 0'], ,[' 415.378'],[' 0'],[' 29.6396'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.66018e+09'],[' 1.50375e+09'],[' 0'],[' 2.06105e+10'],[' 0'],[' 0'],[' 1975 '],[' 3829 '],[' 2 '],[' 0 ']
