Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,TA31, ,[' 1'],[' 2367+'],[' 1186'],"[' 270.816s (Solving', ' 266.82s 1st Model', ' 24.28s Unsat', ' 0.00s)']",[' 269.375s'], ,[' 90068109'],"[' 3687939  (Analyzed', ' 3581752)']","[' 7941     (Average', ' 451.05 Last', ' 53867)']",[' 2546.7  '],"[' 1186     (Average Length', ' 582.54 Splits', ' 0)']","[' 3581752  (Deleted', ' 3536117)']","[' 452      (Ratio', '   0.01%)']","[' 15260    (Ratio', '   0.43%)']","[' 3581752  (Average Length', '   15.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3581752  (Average', ' 24.43 Max', ' 3018 Sum', ' 87515789)']","[' 3581567  (Average', ' 24.40 Max', ' 2776 Sum', ' 87401748 Ratio', '  99.87%)']","[' 185      (Average', ' 616.44 Max', ' 1097 Sum', ' 114041 Ratio', '   0.13%)']", ,[' 34581   '],[' 4217    '],[' 34942   '],[' 22162   '],"[' 66482    (Atom=Atom', ' 18705 Body=Body', ' 10850 Other', ' 36927)']",[' Yes'],"[' 5028     (Eliminated', '    0 Frozen', ' 5028)']","[' 1597     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.890185'],[' 0'], ,[' 146.843'],[' 0'],[' 6.91978'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.01415e+08'],[' 2.48769e+08'],[' 0'],[' 7.98335e+09'],[' 0'],[' 0'],[' 1054 '],[' 2128 ']
Solving...,TA32, ,[' 1'],[' 2347+'],[' 1176'],"[' 270.854s (Solving', ' 266.90s 1st Model', ' 58.33s Unsat', ' 0.00s)']",[' 269.938s'], ,[' 87016563'],"[' 5416807  (Analyzed', ' 5342518)']","[' 11332    (Average', ' 471.45 Last', ' 351396)']",[' 2682.6  '],"[' 1176     (Average Length', ' 577.96 Splits', ' 0)']","[' 5342518  (Deleted', ' 5279169)']","[' 489      (Ratio', '   0.01%)']","[' 17381    (Ratio', '   0.33%)']","[' 5342518  (Average Length', '   16.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5342518  (Average', ' 15.77 Max', ' 3211 Sum', ' 84274799)']","[' 5342324  (Average', ' 15.75 Max', ' 2763 Sum', ' 84150431 Ratio', '  99.85%)']","[' 194      (Average', ' 641.07 Max', ' 1119 Sum', ' 124368 Ratio', '   0.15%)']", ,[' 35368   '],[' 4358    '],[' 35823   '],[' 23046   '],"[' 69134    (Atom=Atom', ' 19351 Body=Body', ' 11088 Other', ' 38695)']",[' Yes'],"[' 5263     (Eliminated', '    0 Frozen', ' 5263)']","[' 1551     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.86661'],[' 0'], ,[' 155.196'],[' 0'],[' 6.80068'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.71543e+08'],[' 2.18927e+08'],[' 0'],[' 9.1483e+09'],[' 0'],[' 0'],[' 1273 '],[' 2323 ']
Solving...,TA33, ,[' 1'],[' 2169+'],[' 1087'],"[' 270.671s (Solving', ' 267.94s 1st Model', ' 18.25s Unsat', ' 0.00s)']",[' 270.391s'], ,[' 99330153'],"[' 6230012  (Analyzed', ' 6110701)']","[' 12114    (Average', ' 504.43 Last', ' 34111)']",[' 2630.4  '],"[' 1087     (Average Length', ' 535.29 Splits', ' 0)']","[' 6110701  (Deleted', ' 6044903)']","[' 386      (Ratio', '   0.01%)']","[' 16274    (Ratio', '   0.27%)']","[' 6110701  (Average Length', '   16.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6110701  (Average', ' 15.82 Max', ' 3021 Sum', ' 96701532)']","[' 6110470  (Average', ' 15.81 Max', ' 2719 Sum', ' 96584875 Ratio', '  99.88%)']","[' 231      (Average', ' 505.01 Max', ' 1025 Sum', ' 116657 Ratio', '   0.12%)']", ,[' 34696   '],[' 4254    '],[' 35042   '],[' 22428   '],"[' 67280    (Atom=Atom', ' 18870 Body=Body', ' 10951 Other', ' 37459)']",[' Yes'],"[' 5050     (Eliminated', '    0 Frozen', ' 5050)']","[' 1814     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.714465'],[' 0'], ,[' 152.837'],[' 0'],[' 6.92861'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.23459e+08'],[' 2.59813e+08'],[' 0'],[' 9.91332e+09'],[' 0'],[' 0'],[' 1211 '],[' 2216 ']
Solving...,TA34, ,[' 1'],[' 2217+'],[' 1111'],"[' 270.570s (Solving', ' 267.62s 1st Model', ' 9.12s Unsat', ' 0.00s)']",[' 270.281s'], ,[' 99784665'],"[' 5356040  (Analyzed', ' 5268149)']","[' 10823    (Average', ' 486.75 Last', ' 8471)']",[' 2583.4  '],"[' 1111     (Average Length', ' 543.58 Splits', ' 0)']","[' 5268149  (Deleted', ' 5203252)']","[' 470      (Ratio', '   0.01%)']","[' 15685    (Ratio', '   0.30%)']","[' 5268149  (Average Length', '   14.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5268149  (Average', ' 18.46 Max', ' 2871 Sum', ' 97240318)']","[' 5267962  (Average', ' 18.44 Max', ' 2812 Sum', ' 97135075 Ratio', '  99.89%)']","[' 187      (Average', ' 562.80 Max', ' 1065 Sum', ' 105243 Ratio', '   0.11%)']", ,[' 34959   '],[' 4265    '],[' 35284   '],[' 22330   '],"[' 66986    (Atom=Atom', ' 18802 Body=Body', ' 10921 Other', ' 37263)']",[' Yes'],"[' 5040     (Eliminated', '    0 Frozen', ' 5040)']","[' 1790     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.687388'],[' 0'], ,[' 154.35'],[' 0'],[' 6.91814'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.31268e+08'],[' 2.69514e+08'],[' 0'],[' 1.01566e+10'],[' 0'],[' 0'],[' 1179 '],[' 2233 ']
Solving...,TA35, ,[' 1'],[' 2181+'],[' 1093'],"[' 270.727s (Solving', ' 267.38s 1st Model', ' 58.68s Unsat', ' 0.00s)']",[' 270.109s'], ,[' 97555893'],"[' 5797363  (Analyzed', ' 5679250)']","[' 12215    (Average', ' 464.94 Last', ' 310045)']",[' 2684.4  '],"[' 1093     (Average Length', ' 535.19 Splits', ' 0)']","[' 5679250  (Deleted', ' 5616286)']","[' 465      (Ratio', '   0.01%)']","[' 17036    (Ratio', '   0.30%)']","[' 5679250  (Average Length', '   16.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5679250  (Average', ' 16.70 Max', ' 3063 Sum', ' 94832733)']","[' 5679080  (Average', ' 16.68 Max', ' 2680 Sum', ' 94751837 Ratio', '  99.91%)']","[' 170      (Average', ' 475.86 Max', ' 1043 Sum', '  80896 Ratio', '   0.09%)']", ,[' 34981   '],[' 4272    '],[' 35335   '],[' 22509   '],"[' 67523    (Atom=Atom', ' 18926 Body=Body', ' 10976 Other', ' 37621)']",[' Yes'],"[' 5076     (Eliminated', '    0 Frozen', ' 5076)']","[' 1673     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.734407'],[' 0'], ,[' 153.861'],[' 0'],[' 6.87402'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.20212e+08'],[' 2.60979e+08'],[' 0'],[' 9.70206e+09'],[' 0'],[' 0'],[' 1185 '],[' 2244 ']
Solving...,TA36, ,[' 1'],[' 2419+'],[' 1212'],"[' 270.540s (Solving', ' 267.21s 1st Model', ' 47.13s Unsat', ' 0.02s)']",[' 270.234s'], ,[' 103016147'],"[' 4912055  (Analyzed', ' 4829079)']","[' 10214    (Average', ' 472.79 Last', ' 297761)']",[' 2617.8  '],"[' 1212     (Average Length', ' 593.10 Splits', ' 0)']","[' 4829079  (Deleted', ' 4773413)']","[' 471      (Ratio', '   0.01%)']","[' 16318    (Ratio', '   0.34%)']","[' 4829079  (Average Length', '   15.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4829079  (Average', ' 20.77 Max', ' 2824 Sum', ' 100282953)']","[' 4828899  (Average', ' 20.74 Max', ' 2824 Sum', ' 100172379 Ratio', '  99.89%)']","[' 180      (Average', ' 614.30 Max', ' 1149 Sum', ' 110574 Ratio', '   0.11%)']", ,[' 34909   '],[' 4264    '],[' 35362   '],[' 22571   '],"[' 67709    (Atom=Atom', ' 19001 Body=Body', ' 10963 Other', ' 37745)']",[' Yes'],"[' 5167     (Eliminated', '    0 Frozen', ' 5167)']","[' 1885     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.753223'],[' 0'], ,[' 148.558'],[' 0'],[' 6.97515'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.63809e+08'],[' 2.99385e+08'],[' 0'],[' 9.30584e+09'],[' 0'],[' 0'],[' 1125 '],[' 2136 ']
Solving...,TA37, ,[' 1'],[' 2029+'],[' 1017'],"[' 270.557s (Solving', ' 267.99s 1st Model', ' 9.74s Unsat', ' 0.00s)']",[' 269.891s'], ,[' 104195696'],"[' 5738713  (Analyzed', ' 5630363)']","[' 10983    (Average', ' 512.64 Last', ' 144310)']",[' 2475.2  '],"[' 1017     (Average Length', ' 499.24 Splits', ' 0)']","[' 5630363  (Deleted', ' 5557531)']","[' 461      (Ratio', '   0.01%)']","[' 14202    (Ratio', '   0.25%)']","[' 5630363  (Average Length', '   15.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5630363  (Average', ' 18.10 Max', ' 2825 Sum', ' 101898226)']","[' 5630174  (Average', ' 18.08 Max', ' 2342 Sum', ' 101787444 Ratio', '  99.89%)']","[' 189      (Average', ' 586.15 Max', ' 970 Sum', ' 110782 Ratio', '   0.11%)']", ,[' 34370   '],[' 4212    '],[' 34621   '],[' 22080   '],"[' 66236    (Atom=Atom', ' 18590 Body=Body', ' 10883 Other', ' 36763)']",[' Yes'],"[' 4913     (Eliminated', '    0 Frozen', ' 4913)']","[' 1689     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.605846'],[' 0'], ,[' 152.669'],[' 0'],[' 7.20649'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.29007e+08'],[' 2.67483e+08'],[' 0'],[' 9.55318e+09'],[' 0'],[' 0'],[' 1095 '],[' 2230 ']
Solving...,TA38, ,[' 1'],[' 2403+'],[' 1204'],"[' 270.692s (Solving', ' 267.54s 1st Model', ' 19.63s Unsat', ' 0.00s)']",[' 270.484s'], ,[' 112515998'],"[' 4482903  (Analyzed', ' 4368372)']","[' 8757     (Average', ' 498.84 Last', ' 37602)']",[' 2541.8  '],"[' 1204     (Average Length', ' 590.25 Splits', ' 0)']","[' 4368372  (Deleted', ' 4315026)']","[' 503      (Ratio', '   0.01%)']","[' 16586    (Ratio', '   0.38%)']","[' 4368372  (Average Length', '   15.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4368372  (Average', ' 25.16 Max', ' 3091 Sum', ' 109893096)']","[' 4368179  (Average', ' 25.13 Max', ' 2770 Sum', ' 109766513 Ratio', '  99.88%)']","[' 193      (Average', ' 655.87 Max', ' 1142 Sum', ' 126583 Ratio', '   0.12%)']", ,[' 34705   '],[' 4211    '],[' 35110   '],[' 22208   '],"[' 66620    (Atom=Atom', ' 18737 Body=Body', ' 10864 Other', ' 37019)']",[' Yes'],"[' 5066     (Eliminated', '    0 Frozen', ' 5066)']","[' 1890     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.707777'],[' 0'], ,[' 143.002'],[' 0'],[' 7.47508'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.06038e+08'],[' 3.40949e+08'],[' 0'],[' 8.82733e+09'],[' 0'],[' 0'],[' 1058 '],[' 2041 ']
Solving...,TA39, ,[' 1'],[' 2065+'],[' 1035'],"[' 270.678s (Solving', ' 267.63s 1st Model', ' 123.98s Unsat', ' 0.00s)']",[' 270.281s'], ,[' 88449895'],"[' 6216948  (Analyzed', ' 6105584)']","[' 12789    (Average', ' 477.41 Last', ' 978102)']",[' 2589.5  '],"[' 1035     (Average Length', ' 505.68 Splits', ' 0)']","[' 6105584  (Deleted', ' 6036276)']","[' 483      (Ratio', '   0.01%)']","[' 15437    (Ratio', '   0.25%)']","[' 6105584  (Average Length', '   18.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6105584  (Average', ' 14.07 Max', ' 2663 Sum', ' 85890223)']","[' 6105386  (Average', ' 14.05 Max', ' 2631 Sum', ' 85795944 Ratio', '  99.89%)']","[' 198      (Average', ' 476.16 Max', ' 974 Sum', '  94279 Ratio', '   0.11%)']", ,[' 35094   '],[' 4302    '],[' 35341   '],[' 22426   '],"[' 67274    (Atom=Atom', ' 18860 Body=Body', ' 10959 Other', ' 37455)']",[' Yes'],"[' 4999     (Eliminated', '    0 Frozen', ' 4999)']","[' 1546     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.680663'],[' 0'], ,[' 162.411'],[' 0'],[' 6.4037'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.75143e+08'],[' 2.18866e+08'],[' 0'],[' 1.13167e+10'],[' 0'],[' 0'],[' 1424 '],[' 2179 ']
Solving...,TA40, ,[' 1'],[' 2197+'],[' 1101'],"[' 270.706s (Solving', ' 267.86s 1st Model', ' 125.29s Unsat', ' 0.00s)']",[' 270.000s'], ,[' 101352865'],"[' 4391880  (Analyzed', ' 4294963)']","[' 9610     (Average', ' 446.93 Last', ' 191646)']",[' 2532.8  '],"[' 1101     (Average Length', ' 541.58 Splits', ' 0)']","[' 4294963  (Deleted', ' 4248802)']","[' 468      (Ratio', '   0.01%)']","[' 15549    (Ratio', '   0.36%)']","[' 4294963  (Average Length', '   14.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4294963  (Average', ' 23.02 Max', ' 2984 Sum', ' 98883459)']","[' 4294729  (Average', ' 22.99 Max', ' 2727 Sum', ' 98758697 Ratio', '  99.87%)']","[' 234      (Average', ' 533.17 Max', ' 1049 Sum', ' 124762 Ratio', '   0.13%)']", ,[' 34648   '],[' 4246    '],[' 34968   '],[' 22292   '],"[' 66872    (Atom=Atom', ' 18780 Body=Body', ' 10905 Other', ' 37187)']",[' Yes'],"[' 5016     (Eliminated', '    0 Frozen', ' 5016)']","[' 1727     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.68886'],[' 0'], ,[' 147.594'],[' 0'],[' 6.97406'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.83368e+08'],[' 3.17993e+08'],[' 0'],[' 9.10103e+09'],[' 0'],[' 0'],[' 1034 '],[' 1978 ']
