Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Completion Time for Window 5 ,Completion Time for Window 6 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA71, ,[' 1'],[' 8923+'],[' 4468'],"[' 1014.368s (Solving', ' 928.57s 1st Model', ' 571.48s Unsat', ' 0.00s)']",[' 974.156s'], ,[' 429456804'],"[' 6550913  (Analyzed', ' 5869844)']","[' 14693    (Average', ' 399.50 Last', ' 142939)']",[' 8134.4  '],"[' 4468     (Average Length', ' 1977.55 Splits', ' 0)']","[' 5869844  (Deleted', ' 5732628)']","[' 133      (Ratio', '   0.00%)']","[' 80943    (Ratio', '   1.38%)']","[' 5869844  (Average Length', '   19.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5869844  (Average', ' 68.98 Max', ' 9234 Sum', ' 404873040)']","[' 5867551  (Average', ' 68.25 Max', ' 9234 Sum', ' 400630078 Ratio', '  98.95%)']","[' 2293     (Average', ' 1850.40 Max', ' 3108 Sum', ' 4242962 Ratio', '   1.05%)']", ,[' 326032  '],[' 18863   '],[' 316870  '],[' 117318  '],"[' 356295   (Atom=Atom', ' 101903 Body=Body', ' 65784 Other', ' 188608)']",[' Yes'],"[' 22528    (Eliminated', '    0 Frozen', ' 22528)']","[' 14715    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 15.8638'],[' 0'], ,[' 388.196'],[' 0'],[' 31.9798'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.02298e+09'],[' 8.88226e+08'],[' 0'],[' 1.48161e+10'],[' 0'],[' 0'],[' 1358 '],[' 2457 '],[' 3421 '],[' 4381 '],[' 5347 '],[' 6160 '],[' 6 '],[' 0 ']
Solving...,TA72, ,[' 1'],[' 9865+'],[' 4939'],"[' 1012.730s (Solving', ' 925.44s 1st Model', ' 519.14s Unsat', ' 0.00s)']",[' 966.422s'], ,[' 422054055'],"[' 5480708  (Analyzed', ' 4793304)']","[' 12278    (Average', ' 390.40 Last', ' 93831)']",[' 7791.9  '],"[' 4939     (Average Length', ' 2106.09 Splits', ' 0)']","[' 4793304  (Deleted', ' 4651873)']","[' 162      (Ratio', '   0.00%)']","[' 80112    (Ratio', '   1.67%)']","[' 4793304  (Average Length', '   17.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4793304  (Average', ' 82.97 Max', ' 8861 Sum', ' 397705395)']","[' 4790999  (Average', ' 81.92 Max', ' 8861 Sum', ' 392685824 Ratio', '  98.74%)']","[' 2305     (Average', ' 2177.69 Max', ' 3320 Sum', ' 5019571 Ratio', '   1.26%)']", ,[' 324583  '],[' 18719   '],[' 315575  '],[' 116562  '],"[' 355977   (Atom=Atom', ' 101951 Body=Body', ' 65510 Other', ' 188516)']",[' Yes'],"[' 22572    (Eliminated', '    0 Frozen', ' 22572)']","[' 14955    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 16.2613'],[' 0'], ,[' 384.424'],[' 0'],[' 32.2728'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.00958e+09'],[' 8.77653e+08'],[' 0'],[' 1.44578e+10'],[' 0'],[' 0'],[' 1122 '],[' 2057 '],[' 2954 '],[' 3867 '],[' 4792 '],[' 5625 '],[' 6 '],[' 0 ']
Solving...,TA73, ,[' 1'],[' 8095+'],[' 4054'],"[' 1013.548s (Solving', ' 958.96s 1st Model', ' 327.90s Unsat', ' 0.00s)']",[' 1003.016s'], ,[' 445095868'],"[' 7298399  (Analyzed', ' 6803872)']","[' 15693    (Average', ' 433.56 Last', ' 125560)']",[' 8076.0  '],"[' 4054     (Average Length', ' 1799.62 Splits', ' 0)']","[' 6803872  (Deleted', ' 6658894)']","[' 136      (Ratio', '   0.00%)']","[' 73803    (Ratio', '   1.08%)']","[' 6803872  (Average Length', '   19.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6803872  (Average', ' 62.13 Max', ' 9914 Sum', ' 422747043)']","[' 6801565  (Average', ' 61.51 Max', ' 9914 Sum', ' 418532107 Ratio', '  99.00%)']","[' 2307     (Average', ' 1827.02 Max', ' 9704 Sum', ' 4214936 Ratio', '   1.00%)']", ,[' 323992  '],[' 18765   '],[' 314518  '],[' 115722  '],"[' 354028   (Atom=Atom', ' 101235 Body=Body', ' 65604 Other', ' 187189)']",[' Yes'],"[' 22159    (Eliminated', '    0 Frozen', ' 22159)']","[' 12888    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 10.7645'],[' 0'], ,[' 493.847'],[' 0'],[' 32.8025'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.88492e+08'],[' 8.64766e+08'],[' 0'],[' 2.28369e+10'],[' 0'],[' 0'],[' 1399 '],[' 2384 '],[' 3302 '],[' 4460 '],[' 5503 '],[' 6305 '],[' 6 '],[' 0 ']
Solving...,TA74, ,[' 1'],[' 8867+'],[' 4440'],"[' 1016.571s (Solving', ' 959.66s 1st Model', ' 477.33s Unsat', ' 0.00s)']",[' 1013.219s'], ,[' 477205397'],"[' 6235100  (Analyzed', ' 5711364)']","[' 14028    (Average', ' 407.14 Last', ' 149570)']",[' 7910.7  '],"[' 4440     (Average Length', ' 1961.37 Splits', ' 0)']","[' 5711364  (Deleted', ' 5561456)']","[' 137      (Ratio', '   0.00%)']","[' 85778    (Ratio', '   1.50%)']","[' 5711364  (Average Length', '   17.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5711364  (Average', ' 79.49 Max', ' 9048 Sum', ' 453981911)']","[' 5709054  (Average', ' 78.74 Max', ' 9048 Sum', ' 449691624 Ratio', '  99.05%)']","[' 2310     (Average', ' 1857.27 Max', ' 3091 Sum', ' 4290287 Ratio', '   0.95%)']", ,[' 323410  '],[' 18679   '],[' 314267  '],[' 115534  '],"[' 353780   (Atom=Atom', ' 101256 Body=Body', ' 65352 Other', ' 187172)']",[' Yes'],"[' 22318    (Eliminated', '    0 Frozen', ' 22318)']","[' 14930    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 11.1393'],[' 0'], ,[' 452.382'],[' 0'],[' 32.7025'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.1498e+09'],[' 1.00181e+09'],[' 0'],[' 2.02691e+10'],[' 0'],[' 0'],[' 1224 '],[' 2196 '],[' 3068 '],[' 3995 '],[' 4934 '],[' 5750 '],[' 6 '],[' 0 ']
Solving...,TA75, ,[' 1'],[' 8819+'],[' 4416'],"[' 1014.851s (Solving', ' 963.43s 1st Model', ' 648.31s Unsat', ' 0.00s)']",[' 1011.547s'], ,[' 534719595'],"[' 4771920  (Analyzed', ' 4242374)']","[' 12069    (Average', ' 351.51 Last', ' 131274)']",[' 7671.4  '],"[' 4416     (Average Length', ' 1953.14 Splits', ' 0)']","[' 4242374  (Deleted', ' 4103900)']","[' 203      (Ratio', '   0.00%)']","[' 95364    (Ratio', '   2.25%)']","[' 4242374  (Average Length', '   18.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4242374  (Average', ' 120.87 Max', ' 9010 Sum', ' 512769620)']","[' 4240168  (Average', ' 119.81 Max', ' 9010 Sum', ' 508272148 Ratio', '  99.12%)']","[' 2206     (Average', ' 2038.75 Max', ' 3163 Sum', ' 4497472 Ratio', '   0.88%)']", ,[' 325390  '],[' 18871   '],[' 316130  '],[' 116872  '],"[' 356731   (Atom=Atom', ' 102012 Body=Body', ' 65923 Other', ' 188796)']",[' Yes'],"[' 22496    (Eliminated', '    0 Frozen', ' 22496)']","[' 16745    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 10.2355'],[' 0'], ,[' 401.76'],[' 0'],[' 33.3237'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.43769e+09'],[' 1.25866e+09'],[' 0'],[' 1.79858e+10'],[' 0'],[' 0'],[' 1246 '],[' 2233 '],[' 3202 '],[' 4191 '],[' 5089 '],[' 5878 '],[' 6 '],[' 0 ']
Solving...,TA76, ,[' 1'],[' 8705+'],[' 4359'],"[' 1015.390s (Solving', ' 960.80s 1st Model', ' 529.72s Unsat', ' 0.00s)']",[' 1013.438s'], ,[' 505584416'],"[' 7069128  (Analyzed', ' 6722591)']","[' 16807    (Average', ' 399.99 Last', ' 139762)']",[' 7732.0  '],"[' 4359     (Average Length', ' 1926.73 Splits', ' 0)']","[' 6722591  (Deleted', ' 6563772)']","[' 170      (Ratio', '   0.00%)']","[' 88851    (Ratio', '   1.32%)']","[' 6722591  (Average Length', '   16.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6722591  (Average', ' 71.92 Max', ' 8819 Sum', ' 483516265)']","[' 6720273  (Average', ' 71.30 Max', ' 8819 Sum', ' 479303116 Ratio', '  99.13%)']","[' 2318     (Average', ' 1817.58 Max', ' 3044 Sum', ' 4213149 Ratio', '   0.87%)']", ,[' 323089  '],[' 18640   '],[' 313951  '],[' 115236  '],"[' 353015   (Atom=Atom', ' 101074 Body=Body', ' 65235 Other', ' 186706)']",[' Yes'],"[' 22279    (Eliminated', '    0 Frozen', ' 22279)']","[' 15721    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 10.662'],[' 0'], ,[' 439.864'],[' 0'],[' 32.4395'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.29498e+09'],[' 1.1235e+09'],[' 0'],[' 2.13814e+10'],[' 0'],[' 0'],[' 1144 '],[' 2153 '],[' 3064 '],[' 4060 '],[' 4963 '],[' 5827 '],[' 6 '],[' 0 ']
Solving...,TA77, ,[' 1'],[' 9323+'],[' 4668'],"[' 1016.756s (Solving', ' 958.31s 1st Model', ' 485.81s Unsat', ' 0.00s)']",[' 1014.563s'], ,[' 499915387'],"[' 9254983  (Analyzed', ' 8399177)']","[' 18326    (Average', ' 458.32 Last', ' 209235)']",[' 8275.0  '],"[' 4668     (Average Length', ' 2045.36 Splits', ' 0)']","[' 8399177  (Deleted', ' 8243221)']","[' 121      (Ratio', '   0.00%)']","[' 83993    (Ratio', '   1.00%)']","[' 8399177  (Average Length', '   18.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8399177  (Average', ' 56.38 Max', ' 9148 Sum', ' 473587240)']","[' 8396859  (Average', ' 55.87 Max', ' 9148 Sum', ' 469225751 Ratio', '  99.08%)']","[' 2318     (Average', ' 1881.57 Max', ' 3186 Sum', ' 4361489 Ratio', '   0.92%)']", ,[' 324005  '],[' 18683   '],[' 315060  '],[' 116027  '],"[' 354264   (Atom=Atom', ' 101438 Body=Body', ' 65305 Other', ' 187521)']",[' Yes'],"[' 22503    (Eliminated', '    0 Frozen', ' 22503)']","[' 14336    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 11.419'],[' 0'], ,[' 443.901'],[' 0'],[' 31.5218'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.23037e+09'],[' 1.0649e+09'],[' 0'],[' 2.13832e+10'],[' 0'],[' 0'],[' 1374 '],[' 2198 '],[' 3149 '],[' 4172 '],[' 5151 '],[' 5941 '],[' 6 '],[' 0 ']
Solving...,TA78, ,[' 1'],[' 9181+'],[' 4597'],"[' 1015.967s (Solving', ' 960.13s 1st Model', ' 385.61s Unsat', ' 0.00s)']",[' 1014.188s'], ,[' 499708065'],"[' 7472238  (Analyzed', ' 6740426)']","[' 16222    (Average', ' 415.51 Last', ' 181771)']",[' 8009.4  '],"[' 4597     (Average Length', ' 2012.42 Splits', ' 0)']","[' 6740426  (Deleted', ' 6586572)']","[' 153      (Ratio', '   0.00%)']","[' 85821    (Ratio', '   1.27%)']","[' 6740426  (Average Length', '   20.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6740426  (Average', ' 70.54 Max', ' 9272 Sum', ' 475484766)']","[' 6738086  (Average', ' 69.83 Max', ' 9272 Sum', ' 470708991 Ratio', '  99.00%)']","[' 2340     (Average', ' 2040.93 Max', ' 3272 Sum', ' 4775775 Ratio', '   1.00%)']", ,[' 325736  '],[' 18840   '],[' 316603  '],[' 117203  '],"[' 356546   (Atom=Atom', ' 102033 Body=Body', ' 65825 Other', ' 188688)']",[' Yes'],"[' 22548    (Eliminated', '    0 Frozen', ' 22548)']","[' 15068    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 10.7418'],[' 0'], ,[' 458.604'],[' 0'],[' 31.9978'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.20025e+09'],[' 1.04404e+09'],[' 0'],[' 2.35991e+10'],[' 0'],[' 0'],[' 1306 '],[' 2278 '],[' 3231 '],[' 4308 '],[' 5187 '],[' 6030 '],[' 6 '],[' 0 ']
Solving...,TA79, ,[' 1'],[' 8839+'],[' 4426'],"[' 1015.337s (Solving', ' 960.36s 1st Model', ' 532.55s Unsat', ' 0.00s)']",[' 1011.719s'], ,[' 513113006'],"[' 6405798  (Analyzed', ' 5704429)']","[' 14522    (Average', ' 392.81 Last', ' 78047)']",[' 7845.9  '],"[' 4426     (Average Length', ' 1973.73 Splits', ' 0)']","[' 5704429  (Deleted', ' 5553398)']","[' 159      (Ratio', '   0.00%)']","[' 93672    (Ratio', '   1.64%)']","[' 5704429  (Average Length', '   19.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5704429  (Average', ' 85.72 Max', ' 8750 Sum', ' 488997440)']","[' 5702443  (Average', ' 85.15 Max', ' 8750 Sum', ' 485741842 Ratio', '  99.33%)']","[' 1986     (Average', ' 1639.27 Max', ' 3088 Sum', ' 3255598 Ratio', '   0.67%)']", ,[' 325325  '],[' 18873   '],[' 316091  '],[' 116767  '],"[' 357129   (Atom=Atom', ' 102160 Body=Body', ' 66021 Other', ' 188948)']",[' Yes'],"[' 22590    (Eliminated', '    0 Frozen', ' 22590)']","[' 14340    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 10.7296'],[' 0'], ,[' 435.671'],[' 0'],[' 32.8647'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.31328e+09'],[' 1.14853e+09'],[' 0'],[' 2.11306e+10'],[' 0'],[' 0'],[' 1217 '],[' 2122 '],[' 3152 '],[' 4095 '],[' 5042 '],[' 5877 '],[' 6 '],[' 0 ']
Solving...,TA80, ,[' 1'],[' 9459+'],[' 4736'],"[' 1016.530s (Solving', ' 957.15s 1st Model', ' 330.31s Unsat', ' 0.01s)']",[' 1014.016s'], ,[' 472411427'],"[' 7170604  (Analyzed', ' 6669460)']","[' 15663    (Average', ' 425.81 Last', ' 38948)']",[' 8574.3  '],"[' 4736     (Average Length', ' 2076.02 Splits', ' 0)']","[' 6669460  (Deleted', ' 6527397)']","[' 154      (Ratio', '   0.00%)']","[' 79604    (Ratio', '   1.19%)']","[' 6669460  (Average Length', '   19.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6669460  (Average', ' 66.73 Max', ' 9663 Sum', ' 445063575)']","[' 6667065  (Average', ' 66.04 Max', ' 9663 Sum', ' 440480379 Ratio', '  98.97%)']","[' 2395     (Average', ' 1913.65 Max', ' 3209 Sum', ' 4583196 Ratio', '   1.03%)']", ,[' 325601  '],[' 18870   '],[' 316520  '],[' 117118  '],"[' 357515   (Atom=Atom', ' 102338 Body=Body', ' 65985 Other', ' 189192)']",[' Yes'],"[' 22678    (Eliminated', '    0 Frozen', ' 22678)']","[' 13263    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 11.7552'],[' 0'], ,[' 490.714'],[' 0'],[' 31.2814'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.10193e+09'],[' 9.56705e+08'],[' 0'],[' 2.64559e+10'],[' 0'],[' 0'],[' 1214 '],[' 2253 '],[' 3277 '],[' 4200 '],[' 5126 '],[' 5882 '],[' 6 '],[' 0 ']
